rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/episodes,time/fps,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/actor_loss,train/n_updates
2212.23583027,50.0,1314285,186277,27370,7,0.00073,1521.5501708984375,-0.020714789628982544,0.37621068954467773,-2255.90625,1311284
2219.78829009,50.0,1314785,186347,27380,7,0.00073,1277.042724609375,-0.6150953769683838,0.3783887028694153,-2308.384033203125,1311784
2227.2723647899998,50.0,1315285,186419,27390,7,0.00073,1406.453125,-1.6403133869171143,0.39441925287246704,-2398.01318359375,1312284
2259.26386369,50.0,1315785,186490,27400,7,0.00073,2142.17431640625,0.42414864897727966,0.39968493580818176,-2403.726806640625,1312784
2273.3948639699997,50.0,1316285,186562,27410,7,0.00073,3566.75048828125,0.2828454375267029,0.40706154704093933,-2382.48681640625,1313284
2277.60964055,50.0,1316785,186633,27420,7,0.00073,2032.4248046875,-0.2918804883956909,0.42865321040153503,-2416.5419921875,1313784
2069.0440898,49.18,1317203,186692,27430,7,0.00073,3765.094482421875,-1.9939911365509033,0.4453812539577484,-2478.373779296875,1314202
1838.3571760999996,49.18,1317703,186763,27440,7,0.00073,1372.584228515625,-1.8925166130065918,0.44291743636131287,-2483.693115234375,1314702
1614.17846331,47.24,1318009,186807,27450,7,0.00073,2080.40283203125,-1.028371810913086,0.4280939996242523,-2458.200927734375,1315008
1383.5445183600002,45.64,1318349,186856,27460,7,0.00073,1914.57080078125,0.12968827784061432,0.417294442653656,-2494.38916015625,1315348
1223.5256427299998,45.05,1318790,186918,27470,7,0.00073,4722.5986328125,-2.543445110321045,0.4300164580345154,-2436.80712890625,1315789
1075.69299339,44.62,1319247,186983,27480,7,0.00073,1739.107666015625,0.7935538291931152,0.4100046455860138,-2401.316650390625,1316246
927.7188477399998,44.12,1319697,187046,27490,7,0.00073,2196.69580078125,-0.14711645245552063,0.41413870453834534,-2474.96826171875,1316696
843.26971114,44.0,1320185,187115,27500,7,0.00073,1561.487548828125,1.094527006149292,0.4096968173980713,-2502.60986328125,1317184
842.3313034900003,44.0,1320685,187187,27510,7,0.00073,1611.3111572265625,-1.5283706188201904,0.4317454397678375,-2458.750732421875,1317684
772.2044921900001,43.62,1321147,187253,27520,7,0.00073,1963.6068115234375,-0.7307722568511963,0.4835120439529419,-2472.174072265625,1318146
759.01749281,44.17,1321620,187320,27530,7,0.00073,2103.028564453125,0.18895399570465088,0.4903842806816101,-2504.44921875,1318619
759.48754414,43.97,1322100,187388,27540,7,0.00073,3456.17138671875,-1.0363444089889526,0.47809433937072754,-2541.524658203125,1319099
774.58351447,45.91,1322600,187459,27550,7,0.00073,2325.285888671875,-1.467885136604309,0.46679025888442993,-2581.99951171875,1319599
781.4596263800001,47.51,1323100,187531,27560,7,0.00073,2080.96826171875,-1.552093505859375,0.45258665084838867,-2533.614990234375,1320099
709.2000749299998,48.1,1323600,187602,27570,7,0.00073,2879.88671875,1.3709667921066284,0.42605939507484436,-2494.34228515625,1320599
625.2530658,48.53,1324100,187674,27580,7,0.00073,2362.384521484375,-0.09222978353500366,0.44850802421569824,-2446.498779296875,1321099
602.10436603,49.03,1324600,187745,27590,7,0.00073,2266.566650390625,1.0001262426376343,0.47786664962768555,-2570.95849609375,1321599
457.23791748,49.15,1325100,187817,27600,7,0.00073,2004.906982421875,-0.43696266412734985,0.44973763823509216,-2522.52294921875,1322099
228.58596267000001,49.15,1325600,187888,27610,7,0.00073,2164.24853515625,-0.04803512990474701,0.42844685912132263,-2414.51123046875,1322599
69.21034676000001,49.53,1326100,187959,27620,7,0.00073,1748.2071533203125,1.6400055885314941,0.41656962037086487,-2438.36669921875,1323099
64.46107535000002,49.8,1326600,188032,27630,7,0.00073,1576.8564453125,-0.16269619762897491,0.4096374809741974,-2458.910400390625,1323599
87.53508576,50.0,1327100,188103,27640,7,0.00073,2664.917236328125,2.099942922592163,0.4021579325199127,-2374.446533203125,1324099
298.41018395000003,50.0,1327600,188175,27650,7,0.00073,4956.24609375,0.9380615949630737,0.38673752546310425,-2391.99462890625,1324599
503.38116110999994,50.0,1328100,188246,27660,7,0.00073,1811.2801513671875,-2.0696330070495605,0.3913984000682831,-2433.11767578125,1325099
725.96110675,50.0,1328600,188318,27670,7,0.00073,1274.76416015625,-1.761877179145813,0.41084209084510803,-2437.886474609375,1325599
944.3891049399999,50.0,1329100,188390,27680,7,0.00073,2006.633544921875,1.4697893857955933,0.39877068996429443,-2339.97509765625,1326099
1120.6793030300003,50.0,1329600,188462,27690,7,0.00073,1744.190673828125,-0.44368070363998413,0.4019729495048523,-2391.216064453125,1326599
1348.3254476200004,50.0,1330100,188533,27700,7,0.00073,1602.192138671875,1.8797134160995483,0.41064152121543884,-2404.256591796875,1327099
1574.48006154,50.0,1330600,188605,27710,7,0.00073,1766.1324462890625,0.5600687265396118,0.40688174962997437,-2299.6845703125,1327599
1789.23505573,50.0,1331100,188677,27720,7,0.00073,2269.713134765625,-0.0012746453285217285,0.3955496847629547,-2384.391357421875,1328099
1965.8618682000001,50.0,1331600,188749,27730,7,0.00073,1364.25439453125,-0.33192959427833557,0.3848954737186432,-2418.59033203125,1328599
2058.49341797,50.0,1332100,188820,27740,7,0.00073,1833.280517578125,-0.16296350955963135,0.40347224473953247,-2450.86181640625,1329099
2061.71234118,50.0,1332600,188891,27750,7,0.00073,1640.758544921875,-0.0002142786979675293,0.40225762128829956,-2339.221435546875,1329599
2079.5506916,50.0,1333100,188962,27760,7,0.00073,7205.32861328125,-2.2056996822357178,0.39434364438056946,-2408.992919921875,1330099
2088.18572686,50.0,1333600,189033,27770,7,0.00073,1428.077392578125,-1.663543701171875,0.42253756523132324,-2452.577392578125,1330599
2031.8334030300002,50.0,1334100,189104,27780,7,0.00073,1348.0947265625,-0.198248028755188,0.4191524088382721,-2432.229248046875,1331099
1803.2941043200003,49.63,1334563,189170,27790,7,0.00073,1782.43505859375,-0.7386952042579651,0.4031604528427124,-2334.008544921875,1331562
1575.15664601,49.29,1335029,189236,27800,7,0.00073,17995.36328125,1.9474296569824219,0.39610540866851807,-2364.20556640625,1332028
1348.59461286,49.27,1335527,189308,27810,7,0.00073,2334.434814453125,0.21790117025375366,0.39925315976142883,-2270.25146484375,1332526
1225.4346941699998,49.27,1336027,189380,27820,7,0.00073,2007.4349365234375,0.04294145107269287,0.41193947196006775,-2317.942138671875,1333026
1158.5500924699998,49.18,1336518,189450,27830,7,0.00073,1530.87451171875,1.4631476402282715,0.40501949191093445,-2313.91845703125,1333517
1195.1951082,49.18,1337018,189521,27840,7,0.00073,1478.72021484375,-1.6215291023254395,0.4174019992351532,-2361.3369140625,1334017
1152.1216488799998,49.11,1337511,189591,27850,7,0.00073,1807.7545166015625,-1.8127338886260986,0.40657511353492737,-2338.5625,1334510
1130.0169685100002,49.11,1338011,189663,27860,7,0.00073,1671.71240234375,0.5152432918548584,0.40308019518852234,-2317.507568359375,1335010
1124.97618213,49.11,1338511,189735,27870,7,0.00073,2956.1181640625,1.9086135625839233,0.3971768319606781,-2386.4599609375,1335510
1189.69984594,49.09,1339009,189806,27880,7,0.00073,2968.6103515625,2.644629716873169,0.3936629295349121,-2393.41650390625,1336008
1412.5165581099998,49.46,1339509,189878,27890,7,0.00073,3014.391845703125,-0.3594629764556885,0.4144901931285858,-2391.424560546875,1336508
1643.3837192800002,49.8,1340009,189950,27900,7,0.00073,3115.84228515625,1.9671881198883057,0.4057673513889313,-2350.852294921875,1337008
1862.7130136599997,49.82,1340509,190022,27910,7,0.00073,1985.7825927734375,0.837730884552002,0.4123379588127136,-2476.312744140625,1337508
1975.34224397,49.82,1341009,190095,27920,7,0.00073,2016.489990234375,0.6282265186309814,0.4153873920440674,-2445.361572265625,1338008
2053.0401710499996,49.91,1341509,190167,27930,7,0.00073,2105.88623046875,-0.3102518916130066,0.43144041299819946,-2426.849853515625,1338508
2120.90739102,49.91,1342009,190239,27940,7,0.00073,1612.759765625,0.24879086017608643,0.4191993772983551,-2399.423583984375,1339008
2165.96660686,49.98,1342509,190311,27950,7,0.00073,1794.451416015625,-2.242086410522461,0.4118451774120331,-2446.517333984375,1339508
2189.98516462,49.98,1343009,190383,27960,7,0.00073,2230.166015625,0.8071906566619873,0.42305395007133484,-2470.586181640625,1340008
2186.51317105,49.98,1343509,190454,27970,7,0.00073,1668.7452392578125,-0.2903340458869934,0.4340772330760956,-2476.69091796875,1340508
2051.52116116,50.0,1344009,190526,27980,7,0.00073,2323.744384765625,-0.12916381657123566,0.4548629820346832,-2495.65185546875,1341008
1830.8746447800002,50.0,1344509,190598,27990,7,0.00073,1979.8319091796875,-1.3407204151153564,0.4502602219581604,-2543.507568359375,1341508
1602.6679948600001,50.0,1345009,190671,28000,7,0.00073,2376.619140625,0.21403037011623383,0.43420857191085815,-2470.980712890625,1342008
1497.92903654,50.0,1345509,190743,28010,7,0.00073,1873.039794921875,1.525480031967163,0.4379638433456421,-2527.169189453125,1342508
1517.9636201399999,50.0,1346009,190815,28020,7,0.00073,1956.44287109375,0.1367516815662384,0.419908732175827,-2422.453369140625,1343008
1507.3685034599998,49.96,1346505,190886,28030,7,0.00073,1462.43701171875,-0.7821187973022461,0.42515823245048523,-2423.967041015625,1343504
1418.19316441,49.96,1347005,190958,28040,7,0.00073,1718.483642578125,-1.6061991453170776,0.4254815876483917,-2436.644775390625,1344004
1314.9725929699998,49.96,1347505,191029,28050,7,0.00073,2901.08544921875,0.239728182554245,0.42632147669792175,-2341.0107421875,1344504
1200.04443128,49.94,1348003,191100,28060,7,0.00073,1541.669677734375,0.13311845064163208,0.43905994296073914,-2438.01123046875,1345002
977.37949743,49.83,1348492,191170,28070,7,0.00073,1872.2691650390625,0.042752206325531006,0.453329473733902,-2451.693359375,1345491
885.6218790700001,49.83,1348992,191243,28080,7,0.00073,2371.813232421875,-1.3203949928283691,0.4568484127521515,-2367.212890625,1345991
909.61940261,49.83,1349492,191315,28090,7,0.00073,1345.119873046875,-0.04805980622768402,0.4476311504840851,-2423.498046875,1346491
1013.75257618,49.83,1349992,191387,28100,7,0.00073,2060.8154296875,0.4259818196296692,0.4215841293334961,-2333.52978515625,1346991
1047.0876221,49.83,1350492,191459,28110,7,0.00073,1825.9781494140625,-1.4637547731399536,0.4091503620147705,-2395.974609375,1347491
1055.1539076099998,49.83,1350992,191531,28120,7,0.00073,2241.333984375,2.64027738571167,0.4018842577934265,-2284.9248046875,1347991
1110.44496285,49.87,1351492,191603,28130,7,0.00073,1918.808837890625,0.43974176049232483,0.4078148901462555,-2342.45556640625,1348491
1209.19282339,49.87,1351992,191675,28140,7,0.00073,1545.252197265625,-2.1681220531463623,0.41019341349601746,-2438.301025390625,1348991
1313.02752402,49.87,1352492,191748,28150,7,0.00073,1237.497802734375,1.2058393955230713,0.3928057551383972,-2362.080810546875,1349491
1428.1850041100001,49.89,1352992,191820,28160,7,0.00073,2609.0888671875,1.0161795616149902,0.416856050491333,-2350.978759765625,1349991
1653.3497443300002,50.0,1353492,191893,28170,7,0.00073,1457.01611328125,-1.257529616355896,0.40456897020339966,-2430.1083984375,1350491
1876.6114934200002,50.0,1353992,191965,28180,7,0.00073,1459.3916015625,1.6529844999313354,0.4221188724040985,-2343.2763671875,1350991
2073.78477268,49.98,1354490,192037,28190,7,0.00073,15029.98828125,0.6497361660003662,0.4206790030002594,-2393.740234375,1351489
2185.93713984,49.89,1354981,192108,28200,7,0.00073,1761.14111328125,-0.7556197643280029,0.4377003610134125,-2461.979736328125,1351980
2229.70925255,49.84,1355476,192178,28210,7,0.00073,1882.049560546875,-1.4156397581100464,0.4307619035243988,-2418.33251953125,1352475
2217.42774343,49.84,1355976,192250,28220,7,0.00073,2671.9931640625,0.428546667098999,0.4446559548377991,-2442.9375,1352975
2205.2372256500003,49.84,1356476,192322,28230,7,0.00073,1514.5302734375,-1.1473984718322754,0.45047658681869507,-2541.538818359375,1353475
2206.1241029800003,49.84,1356976,192394,28240,7,0.00073,2325.93212890625,0.7891780138015747,0.4577754735946655,-2470.410400390625,1353975
1972.8312780900003,49.84,1357476,192466,28250,7,0.00073,2341.81640625,0.3597659468650818,0.46256035566329956,-2488.280517578125,1354475
1740.5907076400001,49.84,1357976,192537,28260,7,0.00073,1789.809326171875,-1.3948286771774292,0.46601635217666626,-2527.0078125,1354975
1516.02407994,49.84,1358476,192609,28270,7,0.00073,1625.4146728515625,-1.5377917289733887,0.42792215943336487,-2613.22802734375,1355475
1465.23225674,49.84,1358976,192680,28280,7,0.00073,1812.798583984375,0.13672378659248352,0.4250093698501587,-2594.68310546875,1355975
1462.6482179700001,49.86,1359476,192750,28290,7,0.00073,1709.180419921875,0.43568217754364014,0.441482275724411,-2626.607666015625,1356475
1466.15358188,49.95,1359976,192822,28300,7,0.00073,1645.470458984375,-0.935609757900238,0.4522104561328888,-2599.968505859375,1356975
1493.8159158099998,50.0,1360476,192893,28310,7,0.00073,1542.200927734375,-0.8790360689163208,0.4287804067134857,-2555.18212890625,1357475
1500.0263656400002,50.0,1360976,192963,28320,7,0.00073,2219.05712890625,0.19473694264888763,0.42824509739875793,-2545.798095703125,1357975
1512.0587939800002,50.0,1361476,193034,28330,7,0.00073,1481.5135498046875,-1.690934419631958,0.43005508184432983,-2602.6572265625,1358475
1372.7705776599998,48.4,1361816,193082,28340,7,0.00073,1290.093994140625,-0.20005083084106445,0.4414820075035095,-2647.4794921875,1358815
1374.28721511,45.75,1362051,193116,28350,7,0.00073,1836.943359375,0.7174702286720276,0.4400053322315216,-2598.962646484375,1359050
1374.6637071800003,42.92,1362268,193148,28360,7,0.00073,1838.082763671875,0.6410272121429443,0.43696925044059753,-2610.74755859375,1359267
1374.09731713,42.19,1362695,193208,28370,7,0.00073,2083.311279296875,1.426108717918396,0.4197610020637512,-2601.56396484375,1359694
1201.82043995,42.19,1363195,193278,28380,7,0.00073,2195.1298828125,-1.335313081741333,0.419694721698761,-2631.22265625,1360194
983.2413063600001,42.19,1363695,193349,28390,7,0.00073,1500.5628662109375,-1.6869635581970215,0.4210941195487976,-2556.167724609375,1360694
964.36026943,42.19,1364195,193420,28400,7,0.00073,6830.97412109375,-0.6774742007255554,0.4256102740764618,-2596.61376953125,1361194
948.0410207399999,42.19,1364695,193493,28410,7,0.00073,1865.238525390625,-0.6029471158981323,0.45247864723205566,-2691.2255859375,1361694
729.44479541,41.82,1365158,193559,28420,7,0.00073,2191.8515625,0.26407283544540405,0.45753419399261475,-2552.0107421875,1362157
549.92106028,41.82,1365658,193630,28430,7,0.00073,2592.478515625,0.36117494106292725,0.4540986716747284,-2517.87353515625,1362657
579.02642334,43.42,1366158,193701,28440,7,0.00073,1497.545654296875,-1.5275843143463135,0.4403301179409027,-2540.83740234375,1363157
801.00003205,46.07,1366658,193773,28450,7,0.00073,1692.26904296875,-1.0759913921356201,0.43215662240982056,-2556.281494140625,1363657
1015.47748174,48.9,1367158,193844,28460,7,0.00073,1988.52783203125,0.1910952776670456,0.45200222730636597,-2524.05029296875,1364157
1168.1274321600001,48.55,1367550,193900,28470,7,0.00073,5703.728515625,0.2798618674278259,0.4511222243309021,-2537.6044921875,1364549
1167.9825092400001,44.96,1367691,193920,28480,7,0.00073,1643.1519775390625,-1.7253459692001343,0.45691975951194763,-2560.828125,1364690
1167.56484968,41.39,1367834,193941,28490,7,0.00073,2227.8466796875,0.21789509057998657,0.4594246745109558,-2529.229248046875,1364833
978.5182997999999,39.0,1368095,193978,28500,7,0.00073,2226.98876953125,0.25978174805641174,0.4578355848789215,-2498.35107421875,1365094
798.1721984,38.75,1368570,194045,28510,7,0.00073,1804.120849609375,0.3218931257724762,0.4753677248954773,-2516.74560546875,1365569
870.5060910699999,39.12,1369070,194116,28520,7,0.00073,1996.197021484375,0.09740085899829865,0.49985232949256897,-2531.818115234375,1366069
892.9887744099999,39.12,1369570,194188,28530,7,0.00073,1890.1285400390625,-0.5558515191078186,0.4794500470161438,-2546.1259765625,1366569
889.50691313,38.56,1370014,194251,28540,7,0.00073,1438.821044921875,-0.8108949661254883,0.453671395778656,-2587.0498046875,1367013
849.9440693399999,38.56,1370514,194323,28550,7,0.00073,1507.3026123046875,0.8057543039321899,0.43599846959114075,-2516.28173828125,1367513
833.0984020300001,38.56,1371014,194395,28560,7,0.00073,2369.114501953125,-1.056174397468567,0.4287202060222626,-2497.904052734375,1368013
901.8468181599998,39.64,1371514,194466,28570,7,0.00073,2003.19091796875,0.9491676688194275,0.428699791431427,-2551.36279296875,1368513
1126.23009975,43.23,1372014,194537,28580,7,0.00073,3999.34375,1.1451537609100342,0.43865594267845154,-2486.335693359375,1369013
1126.7994537599998,44.8,1372314,194580,28590,7,0.00073,2401.415771484375,-1.2042301893234253,0.4408136308193207,-2490.03857421875,1369313
1116.79580622,46.65,1372760,194643,28600,7,0.00073,2996.7861328125,0.09281688928604126,0.43662557005882263,-2521.88525390625,1369759
1096.39502527,46.9,1373260,194715,28610,7,0.00073,1737.37109375,2.4852006435394287,0.43171775341033936,-2389.362548828125,1370259
1058.35734601,46.84,1373754,194785,28620,7,0.00073,1908.9498291015625,0.3294045925140381,0.44433921575546265,-2383.74365234375,1370753
1113.9524072400002,46.77,1374247,194855,28630,7,0.00073,1658.51025390625,0.4259914755821228,0.4244726896286011,-2414.32373046875,1371246
1138.8362657799998,47.33,1374747,194926,28640,7,0.00073,2114.981689453125,0.34890222549438477,0.4288616180419922,-2348.52294921875,1371746
1079.3301029200002,47.33,1375247,194998,28650,7,0.00073,1557.172119140625,0.25768986344337463,0.4106389582157135,-2444.29248046875,1372246
1108.0947349000003,47.33,1375747,195070,28660,7,0.00073,2522.605224609375,-0.6231447458267212,0.4303554594516754,-2427.65234375,1372746
1104.23218586,47.33,1376247,195142,28670,7,0.00073,2107.794921875,-1.7859060764312744,0.42841142416000366,-2428.182373046875,1373246
1106.81461149,47.33,1376747,195213,28680,7,0.00073,1751.83740234375,0.9108149409294128,0.4223651885986328,-2369.91259765625,1373746
1333.3871145599999,49.33,1377247,195284,28690,7,0.00073,1932.1549072265625,-1.1454901695251465,0.4206365942955017,-2464.417724609375,1374246
1559.6066068,49.87,1377747,195356,28700,7,0.00073,1650.3033447265625,-0.6494198441505432,0.42433205246925354,-2342.778076171875,1374746
1789.6623364,49.87,1378247,195427,28710,7,0.00073,2804.85009765625,1.3193492889404297,0.41292980313301086,-2347.014892578125,1375246
1979.8355558699998,49.93,1378747,195499,28720,7,0.00073,1290.4461669921875,0.874311625957489,0.40704604983329773,-2412.641845703125,1375746
2081.27399487,50.0,1379247,195570,28730,7,0.00073,1561.9478759765625,-1.433862566947937,0.4255024194717407,-2432.888671875,1376246
2159.48547328,50.0,1379747,195642,28740,7,0.00073,1884.608154296875,1.5776335000991821,0.4313972294330597,-2393.0458984375,1376746
2268.62531345,50.0,1380247,195713,28750,7,0.00073,1731.154296875,1.2449363470077515,0.42584484815597534,-2453.280517578125,1377246
2268.86500155,50.0,1380747,195785,28760,7,0.00073,1879.314208984375,0.4413086771965027,0.4219312369823456,-2426.206298828125,1377746
2277.00259374,50.0,1381247,195856,28770,7,0.00073,1581.3448486328125,0.9997891187667847,0.4227224886417389,-2407.610595703125,1378246
2282.20512649,50.0,1381747,195928,28780,7,0.00073,1435.6680908203125,-1.0391507148742676,0.4103229343891144,-2427.490966796875,1378746
2247.98115934,49.82,1382229,195997,28790,7,0.00073,2031.6219482421875,1.8626651763916016,0.4121595323085785,-2351.87646484375,1379228
2113.15658348,49.09,1382656,196058,28800,7,0.00073,2063.52783203125,0.27369606494903564,0.41946160793304443,-2405.722900390625,1379655
1976.6685009999999,48.94,1383141,196129,28810,7,0.00073,6488.2373046875,1.144056797027588,0.4163912236690521,-2325.767822265625,1380140
1779.3731444099997,48.94,1383641,196200,28820,7,0.00073,4991.09326171875,-1.2705559730529785,0.42563265562057495,-2376.959228515625,1380640
1571.96660924,48.94,1384141,196270,28830,7,0.00073,1611.0892333984375,-0.4220420718193054,0.4232363998889923,-2362.5654296875,1381140
1410.74403499,48.94,1384641,196341,28840,7,0.00073,1522.59326171875,-1.1650264263153076,0.42196425795555115,-2323.00537109375,1381640
1211.83233738,48.89,1385136,196410,28850,7,0.00073,1363.514892578125,-0.18363618850708008,0.4127664566040039,-2338.860107421875,1382135
1125.99801099,48.89,1385636,196481,28860,7,0.00073,4186.25732421875,2.7164297103881836,0.40121811628341675,-2323.4990234375,1382635
1120.0098234599998,48.89,1386136,196552,28870,7,0.00073,2076.37158203125,2.38332462310791,0.405929833650589,-2311.07763671875,1383135
1103.0315252399998,48.89,1386636,196623,28880,7,0.00073,1331.52734375,-0.69398033618927,0.41857945919036865,-2364.263671875,1383635
1132.4314809399998,49.07,1387136,196694,28890,7,0.00073,1578.4169921875,0.40193504095077515,0.41854095458984375,-2360.015869140625,1384135
1262.57567812,49.72,1387628,196763,28900,7,0.00073,6454.0068359375,-1.749166488647461,0.42462852597236633,-2332.68896484375,1384627
1397.17167196,49.87,1388128,196835,28910,7,0.00073,1471.968017578125,-2.3099586963653564,0.4177369177341461,-2322.405517578125,1385127
1454.9995649799998,49.87,1388628,196906,28920,7,0.00073,1697.5087890625,0.46134665608406067,0.42282772064208984,-2338.59130859375,1385627
1429.6637501699997,49.87,1389128,196977,28930,7,0.00073,1080.8150634765625,-0.06195995211601257,0.4191338121891022,-2283.886474609375,1386127
1369.7732738399998,49.87,1389628,197048,28940,7,0.00073,1559.0443115234375,1.8130732774734497,0.41785097122192383,-2316.63525390625,1386627
1470.7266965399997,49.92,1390128,197119,28950,7,0.00073,1749.2841796875,-0.20976682007312775,0.4184235632419586,-2294.36767578125,1387127
1376.42768253,49.92,1390628,197190,28960,7,0.00073,2199.1923828125,-1.451063871383667,0.43516236543655396,-2384.194580078125,1387627
1179.2059229,49.92,1391128,197261,28970,7,0.00073,6177.2666015625,0.5955824851989746,0.4225529134273529,-2387.14208984375,1388127
1175.23324443,49.92,1391628,197332,28980,7,0.00073,1815.6654052734375,-0.5254796147346497,0.4432075619697571,-2359.506103515625,1388627
1067.05717775,49.92,1392128,197403,28990,7,0.00073,3826.852294921875,0.5644325613975525,0.4661022424697876,-2328.920654296875,1389127
842.51859537,50.0,1392628,197474,29000,7,0.00073,1922.4771728515625,1.5813217163085938,0.44229334592819214,-2393.952880859375,1389627
612.56136097,50.0,1393128,197546,29010,7,0.00073,1776.94677734375,0.5075925588607788,0.43223026394844055,-2407.1943359375,1390127
547.08461852,49.33,1393561,197607,29020,7,0.00073,1573.333740234375,-0.002883508801460266,0.44390708208084106,-2448.177490234375,1390560
592.12362015,49.33,1394061,197678,29030,7,0.00073,1744.3338623046875,0.04665183275938034,0.44263628125190735,-2406.63525390625,1391060
676.5947479499998,49.33,1394561,197749,29040,7,0.00073,1786.284423828125,0.8520116806030273,0.44233065843582153,-2404.630615234375,1391560
644.40197451,49.33,1395061,197820,29050,7,0.00073,1806.7945556640625,0.4087503254413605,0.44919344782829285,-2466.72900390625,1392060
771.1248247100001,49.33,1395561,197891,29060,7,0.00073,2453.42578125,1.9834167957305908,0.45211002230644226,-2423.63916015625,1392560
969.8259336099999,49.33,1396061,197961,29070,7,0.00073,1692.695068359375,0.5874963998794556,0.4411468505859375,-2465.221435546875,1393060
980.8402212300002,49.33,1396561,198032,29080,7,0.00073,11939.935546875,0.21028083562850952,0.43877220153808594,-2499.217041015625,1393560
1071.4080102,49.33,1397061,198102,29090,7,0.00073,1897.87744140625,1.5235358476638794,0.42470043897628784,-2357.802490234375,1394060
1278.86359385,49.33,1397561,198173,29100,7,0.00073,1841.283935546875,0.4057650864124298,0.41227224469184875,-2427.0888671875,1394560
1501.2490592699999,49.33,1398061,198244,29110,7,0.00073,2263.1806640625,-0.18865373730659485,0.4101256728172302,-2356.5927734375,1395060
1706.39670718,50.0,1398561,198315,29120,7,0.00073,1822.473388671875,1.5049691200256348,0.3915412127971649,-2394.492431640625,1395560
1887.2269746800002,50.0,1399061,198386,29130,7,0.00073,1508.24365234375,-0.6675053238868713,0.4039559066295624,-2387.9033203125,1396060
2027.52805701,50.0,1399561,198456,29140,7,0.00073,1686.5711669921875,0.7947276830673218,0.4069628417491913,-2381.560791015625,1396560
2141.69020041,50.0,1400061,198527,29150,7,0.00073,1589.26416015625,-0.455000102519989,0.4054756760597229,-2388.115234375,1397060
2181.46743443,50.0,1400561,198599,29160,7,0.00073,1440.864501953125,0.663679301738739,0.4100319445133209,-2378.82275390625,1397560
2185.92807749,50.0,1401061,198671,29170,7,0.00073,1951.754150390625,1.5266178846359253,0.4046832323074341,-2419.720703125,1398060
2191.38399566,50.0,1401561,198743,29180,7,0.00073,1531.5377197265625,-2.0952377319335938,0.4066418409347534,-2427.99560546875,1398560
2216.32053031,50.0,1402061,198814,29190,7,0.00073,1284.3759765625,0.7220067977905273,0.40091830492019653,-2401.00732421875,1399060
2241.8054347099996,50.0,1402561,198886,29200,7,0.00073,1691.350830078125,-1.8346065282821655,0.40481245517730713,-2419.177734375,1399560
2240.3336873999997,50.0,1403061,198958,29210,7,0.00073,1705.820068359375,0.3721264898777008,0.4106982350349426,-2409.374755859375,1400060
2194.09578397,50.0,1403561,199029,29220,7,0.00073,1440.6219482421875,-0.10384437441825867,0.4207562506198883,-2416.285888671875,1400560
2141.8148834999997,50.0,1404061,199100,29230,7,0.00073,2284.62451171875,-0.26377400755882263,0.4119676947593689,-2355.39892578125,1401060
2114.17692434,50.0,1404561,199172,29240,7,0.00073,1907.930419921875,-0.07683229446411133,0.40322524309158325,-2362.740966796875,1401560
2120.6498682399997,50.0,1405061,199243,29250,7,0.00073,1522.136962890625,-1.15888512134552,0.4148522615432739,-2436.012939453125,1402060
2130.9958818400005,50.0,1405561,199315,29260,7,0.00073,1652.9302978515625,-0.9327493906021118,0.41577157378196716,-2400.172119140625,1402560
1905.3181613899997,50.0,1406061,199386,29270,7,0.00073,2127.52880859375,-1.9003318548202515,0.39934828877449036,-2370.983154296875,1403060
1677.64043687,50.0,1406561,199457,29280,7,0.00073,1797.894775390625,-0.2882469892501831,0.39348894357681274,-2428.200927734375,1403560
1449.6578983199997,49.42,1407003,199519,29290,7,0.00073,2070.90673828125,0.5251766443252563,0.40481942892074585,-2391.806640625,1404002
1236.33143613,49.2,1407481,199587,29300,7,0.00073,1942.0765380859375,-0.44274067878723145,0.4168745279312134,-2369.492919921875,1404480
1080.4992766,48.81,1407942,199653,29310,7,0.00073,1764.87451171875,-0.30073684453964233,0.4124281704425812,-2402.6083984375,1404941
1003.8488490700001,48.81,1408442,199724,29320,7,0.00073,2656.53271484375,2.384896993637085,0.41383907198905945,-2387.7978515625,1405441
1010.6147187400001,48.81,1408942,199795,29330,7,0.00073,1633.051513671875,-0.30673983693122864,0.4090156853199005,-2453.765380859375,1405941
1033.24532438,48.81,1409442,199866,29340,7,0.00073,1533.16943359375,-0.3732144236564636,0.4195931553840637,-2410.803955078125,1406441
810.2733807499999,48.81,1409942,199937,29350,7,0.00073,2111.71142578125,1.0470714569091797,0.4276651442050934,-2478.00244140625,1406941
585.50657184,48.81,1410442,200008,29360,7,0.00073,2159.661865234375,-1.1275513172149658,0.4334469437599182,-2489.156005859375,1407441
583.55627118,48.81,1410942,200079,29370,7,0.00073,3444.7109375,2.2057697772979736,0.4366051256656647,-2478.33984375,1407941
582.74542647,48.81,1411442,200150,29380,7,0.00073,1891.213623046875,1.0233720541000366,0.42893072962760925,-2452.25146484375,1408441
605.98517092,49.39,1411942,200221,29390,7,0.00073,6868.29931640625,0.0527774840593338,0.4507558047771454,-2387.44384765625,1408941
623.1044731499999,49.61,1412442,200292,29400,7,0.00073,1614.804443359375,-1.1949312686920166,0.39607536792755127,-2402.88330078125,1409441
