time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,train/learning_rate,train/actor_loss,train/ent_coef,train/n_updates,train/ent_coef_loss,train/critic_loss
70980,-2.6531866099999997,16.11,1140677,6,166010,0.00073,1.8035951852798462,0.0002877840306609869,1137676,-8.719432830810547,0.003286214079707861
70990,-2.659059009999999,16.12,1140840,6,166033,0.00073,1.8554972410202026,0.00028694787761196494,1137839,19.57158088684082,0.0037169416900724173
71000,-2.6498348300000005,16.11,1141001,6,166056,0.00073,1.7858229875564575,0.0002890765608754009,1138000,1.4793479442596436,0.003994472324848175
71010,-2.68815721,16.15,1141168,6,166079,0.00073,1.7650705575942993,0.0002788702549878508,1138167,7.894057750701904,0.003835031297057867
71020,-2.65763139,16.15,1141332,6,166103,0.00073,1.8126128911972046,0.0002774629392661154,1138331,37.38905715942383,0.004277062136679888
71030,-2.6715797200000004,16.19,1141496,6,166126,0.00073,1.777350902557373,0.00029475841438397765,1138495,16.89031982421875,0.0034296163357794285
71040,-2.6750773800000003,16.2,1141659,6,166150,0.00073,1.7587581872940063,0.00029911677120253444,1138658,-10.0735502243042,0.003973822109401226
71050,-2.67579152,16.25,1141823,6,166174,0.00073,1.7291823625564575,0.0002923683787230402,1138822,-16.34052848815918,0.002358993049710989
71060,-2.66884114,16.27,1141985,6,166197,0.00073,1.7861239910125732,0.0002980105928145349,1138984,11.329387664794922,0.0023016873747110367
71070,-2.6899193400000003,16.28,1142146,6,166220,0.00073,1.8024065494537354,0.000294037425192073,1139145,6.282195568084717,0.002747766673564911
71080,-2.70512185,16.32,1142309,6,166244,0.00073,1.7476770877838135,0.00029809048282913864,1139308,-8.035806655883789,0.004603360779583454
71090,-2.68926477,16.29,1142469,6,166267,0.00073,1.7487056255340576,0.00029179287957958877,1139468,-21.53435516357422,0.003750516101717949
71100,-2.6606661000000003,16.26,1142627,6,166290,0.00073,1.756542682647705,0.0003038208233192563,1139626,25.452674865722656,0.0033099702559411526
71110,-2.6164723500000004,16.15,1142783,6,166312,0.00073,1.813931941986084,0.0003100306785199791,1139782,2.6039843559265137,0.002222308423370123
71120,-2.6233091000000006,16.13,1142945,6,166335,0.00073,1.788011074066162,0.00030256013269536197,1139944,10.288074493408203,0.004204954020678997
71130,-2.60646264,16.08,1143104,6,166358,0.00073,1.7350728511810303,0.0002991581568494439,1140103,4.266138553619385,0.0029987781308591366
71140,-2.59291221,16.05,1143264,6,166381,0.00073,1.7804014682769775,0.0003001168661285192,1140263,12.063765525817871,0.0031620110385119915
71150,-2.5756740699999994,15.99,1143422,6,166403,0.00073,1.7973028421401978,0.0002962226571980864,1140421,-3.7209830284118652,0.002253361511975527
71160,-2.56119021,15.99,1143584,6,166426,0.00073,1.7419188022613525,0.00028933057910762727,1140583,6.591182708740234,0.002272037323564291
71170,-2.5432885599999997,15.95,1143741,6,166449,0.00073,1.7411839962005615,0.0002913424395956099,1140740,-16.375892639160156,0.002704957965761423
71180,-2.5235571500000002,15.91,1143900,6,166472,0.00073,1.8121953010559082,0.0002961028949357569,1140899,-0.010997295379638672,0.0040974607691168785
71190,-2.52789774,15.92,1144061,6,166495,0.00073,1.7125788927078247,0.0002937534882221371,1141060,-9.228367805480957,0.004837925545871258
71200,-2.52885416,15.93,1144220,6,166518,0.00073,1.77286958694458,0.00030521274311468005,1141219,14.98322582244873,0.002016595099121332
71210,-2.53695683,15.99,1144382,6,166542,0.00073,1.7659238576889038,0.00030033389339223504,1141381,4.528830528259277,0.0027741119265556335
71220,-2.53320172,15.97,1144542,6,166565,0.00073,1.7210854291915894,0.0003034053079318255,1141541,-6.669821739196777,0.0032938322983682156
71230,-2.5224508199999995,15.96,1144700,6,166587,0.00073,1.8208075761795044,0.00029577803798019886,1141699,17.909435272216797,0.0025068912655115128
71240,-2.51619098,15.97,1144861,6,166611,0.00073,1.7756667137145996,0.0003109065000899136,1141860,-5.424396991729736,0.0024505010806024075
71250,-2.5248308799999997,16.0,1145022,6,166634,0.00073,1.7772780656814575,0.00030363109544850886,1142021,19.205413818359375,0.0044442638754844666
71260,-2.53880389,16.0,1145184,6,166657,0.00073,1.7837891578674316,0.0003006393671967089,1142183,-9.329479217529297,0.0025756352115422487
71270,-2.54355327,16.02,1145343,6,166680,0.00073,1.8223652839660645,0.00029985394212417305,1142342,38.71682357788086,0.004086602013558149
71280,-2.5627663000000003,16.01,1145501,6,166703,0.00073,1.7751245498657227,0.000297259830404073,1142500,0.31264734268188477,0.0036997112911194563
71290,-2.5627784400000007,16.0,1145661,6,166725,0.00073,1.7653406858444214,0.00030005734879523516,1142660,-10.242044448852539,0.002867218805477023
71300,-2.5745272600000004,15.99,1145819,6,166748,0.00073,1.8141809701919556,0.00030043930746614933,1142818,5.274607181549072,0.00338744861073792
71310,-2.5918526199999996,15.97,1145979,6,166771,0.00073,1.756384253501892,0.00030375129426829517,1142978,-7.51548957824707,0.0017862110398709774
71320,-2.5999973900000004,15.98,1146140,6,166794,0.00073,1.765343189239502,0.0003031652595382184,1143139,1.763134479522705,0.0031893926206976175
71330,-2.59648411,15.97,1146297,6,166816,0.00073,1.7628419399261475,0.00029581133276224136,1143296,-10.848865509033203,0.004680195823311806
71340,-2.62368811,15.98,1146459,6,166839,0.00073,1.8040728569030762,0.0002905760193243623,1143458,10.954113960266113,0.002681627869606018
71350,-2.63336056,15.93,1146615,6,166861,0.00073,1.7275577783584595,0.00029757354059256613,1143614,1.0125830173492432,0.005632800981402397
71360,-2.64621665,15.91,1146775,6,166884,0.00073,1.7715829610824585,0.0003073072002734989,1143774,10.31376838684082,0.001977344509214163
71370,-2.6440262999999993,15.95,1146938,6,166908,0.00073,1.7795217037200928,0.00032021090737544,1143937,-11.231426239013672,0.006522013805806637
71380,-2.634564369999999,15.99,1147100,6,166931,0.00073,1.8481450080871582,0.000312032294459641,1144099,15.14555549621582,0.0033452347852289677
71390,-2.63160731,16.03,1147264,6,166954,0.00073,1.779226303100586,0.00031775262323208153,1144263,2.3305704593658447,0.002499065361917019
71400,-2.6237426000000004,16.07,1147426,6,166977,0.00073,1.7714482545852661,0.00031030428363010287,1144425,-21.067974090576172,0.0022434741258621216
71410,-2.6136945299999996,16.13,1147592,6,167001,0.00073,1.781907081604004,0.00029028908465988934,1144591,-6.375794887542725,0.002076562959700823
71420,-2.61252509,16.15,1147755,6,167024,0.00073,1.7497423887252808,0.0002924528671428561,1144754,12.470758438110352,0.003230552189052105
71430,-2.6258564300000002,16.19,1147916,6,167048,0.00073,1.7766116857528687,0.00028900819597765803,1144915,-2.924154281616211,0.002473793923854828
71440,-2.6066521,16.15,1148074,6,167071,0.00073,1.7680811882019043,0.0002892343036364764,1145073,-0.4240741729736328,0.002865119371563196
71450,-2.6109621200000004,16.21,1148236,6,167093,0.00073,1.6910136938095093,0.0002894266217481345,1145235,-8.357970237731934,0.0026841508224606514
71460,-2.58339611,16.23,1148398,6,167116,0.00073,1.8027547597885132,0.0002834161277860403,1145397,15.358837127685547,0.0030397577211260796
71470,-2.5794715999999998,16.24,1148562,6,167140,0.00073,1.746422529220581,0.0002812430029734969,1145561,-5.498472690582275,0.002166879829019308
71480,-2.5725187800000002,16.19,1148719,6,167162,0.00073,1.734684705734253,0.00028567874687723815,1145718,-21.738964080810547,0.001889646053314209
71490,-2.5693307999999995,16.16,1148880,6,167185,0.00073,1.7550939321517944,0.0002880451502278447,1145879,28.289386749267578,0.004244287498295307
71500,-2.57512236,16.12,1149038,6,167208,0.00073,1.8154202699661255,0.0002870379248633981,1146037,-6.173137664794922,0.002450469881296158
71510,-2.5705117299999993,16.0,1149192,6,167230,0.00073,1.7026616334915161,0.0002937753451988101,1146191,7.460232734680176,0.0022156666964292526
71520,-2.58335358,15.92,1149347,6,167253,0.00073,1.7985954284667969,0.0002981470606755465,1146346,0.2015531063079834,0.002661486156284809
71530,-2.57314392,15.86,1149502,6,167275,0.00073,1.7591261863708496,0.00029104723944328725,1146501,19.35744285583496,0.002314779907464981
71540,-2.58196029,15.82,1149656,6,167297,0.00073,1.7908471822738647,0.0002883433480747044,1146655,4.965497016906738,0.002768343547359109
71550,-2.5719769099999996,15.74,1149810,6,167318,0.00073,1.7224900722503662,0.00028555915923789144,1146809,16.130844116210938,0.0024533397518098354
71560,-2.5871478999999997,15.66,1149964,6,167340,0.00073,1.7838873863220215,0.0002895475481636822,1146963,19.807106018066406,0.0034179938957095146
71570,-2.59269385,15.56,1150118,6,167362,0.00073,1.7443761825561523,0.0002876251528505236,1147117,-4.771620750427246,0.0016807522624731064
71580,-2.62417793,15.54,1150273,6,167389,0.00073,1.7641419172286987,0.0002938880061265081,1147272,7.840378761291504,0.0038782856427133083
71590,-2.6481741,15.43,1150423,6,167410,0.00073,1.729684591293335,0.00029429272399283946,1147422,-17.16583251953125,0.0017482959665358067
71600,-2.65048626,15.37,1150575,6,167432,0.00073,1.7666494846343994,0.0002963184379041195,1147574,-7.995115280151367,0.002758135087788105
71610,-2.6607958000000003,15.4,1150732,6,167454,0.00073,1.798910140991211,0.0003036383423022926,1147731,6.273312568664551,0.002449080813676119
71620,-2.6452245399999996,15.37,1150884,6,167476,0.00073,1.7721729278564453,0.0003023400786332786,1147883,10.787711143493652,0.0019793775863945484
71630,-2.6464921999999995,15.33,1151035,6,167497,0.00073,1.7985738515853882,0.0003017869603354484,1148034,-2.2966742515563965,0.003296151291579008
71640,-2.6395938900000004,15.34,1151190,6,167519,0.00073,1.7471942901611328,0.0002902320702560246,1148189,-4.186870574951172,0.003747733309864998
71650,-2.6324818999999997,15.37,1151347,6,167542,0.00073,1.796144723892212,0.00028654970810748637,1148346,15.034923553466797,0.0027161352336406708
71660,-2.6351760300000002,15.43,1151507,6,167564,0.00073,1.7336134910583496,0.0002832953177858144,1148506,8.917409896850586,0.0045200539752841
71670,-2.62719899,15.49,1151667,6,167586,0.00073,1.801348090171814,0.00029229812207631767,1148666,9.985565185546875,0.003774395678192377
71680,-2.6078878899999993,15.53,1151826,6,167609,0.00073,1.8235448598861694,0.00028277732781134546,1148825,-7.62946081161499,0.0022510834969580173
71690,-2.59487682,15.64,1151987,6,167633,0.00073,1.7205910682678223,0.0002744491212069988,1148986,-13.559324264526367,0.003329194849357009
71700,-2.58980311,15.71,1152146,6,167655,0.00073,1.767375111579895,0.00028232194017618895,1149145,10.31467342376709,0.002832741942256689
71710,-2.5719815,15.72,1152304,6,167678,0.00073,1.7776470184326172,0.0002872528857551515,1149303,1.3592233657836914,0.002882390283048153
71720,-2.5634207000000004,15.77,1152461,6,167701,0.00073,1.773398995399475,0.0002918054233305156,1149460,-1.3125088214874268,0.0024956827983260155
71730,-2.5501431400000003,15.82,1152617,6,167724,0.00073,1.7525728940963745,0.00028508109971880913,1149616,-1.9833348989486694,0.0016088401898741722
71740,-2.5512391400000003,15.87,1152777,6,167747,0.00073,1.7163281440734863,0.0002734983281698078,1149776,5.2929277420043945,0.003334013745188713
71750,-2.5612687600000004,15.9,1152937,6,167770,0.00073,1.7585453987121582,0.00027536359266377985,1149936,15.359482765197754,0.002167641883715987
71760,-2.56546693,15.89,1153096,6,167793,0.00073,1.8255338668823242,0.0002754053275566548,1150095,13.0252103805542,0.002480370458215475
71770,-2.56908033,15.82,1153249,6,167814,0.00073,1.7463083267211914,0.0002771154686342925,1150248,-2.4682908058166504,0.003967138938605785
71780,-2.56775824,15.81,1153407,6,167837,0.00073,1.7601566314697266,0.00027895456878468394,1150406,-10.429495811462402,0.0029774438589811325
71790,-2.59642621,15.83,1153570,6,167860,0.00073,1.7653920650482178,0.0002790024736896157,1150569,-27.956138610839844,0.001900562783703208
71800,-2.6182160000000003,15.85,1153731,6,167882,0.00073,1.7638955116271973,0.0002792889135889709,1150730,5.65854549407959,0.002165412064641714
71810,-2.656178090000001,15.85,1153889,6,167905,0.00073,1.7145495414733887,0.00028394474065862596,1150888,4.8352885246276855,0.00201769033446908
71820,-2.6484666499999996,15.81,1154042,6,167926,0.00073,1.7386131286621094,0.0002898909733630717,1151041,12.818066596984863,0.003335721557959914
71830,-2.65287018,15.77,1154194,6,167948,0.00073,1.7116119861602783,0.00029496735078282654,1151193,0.04040861129760742,0.002359750447794795
71840,-2.64553281,15.73,1154350,6,167971,0.00073,1.7352957725524902,0.00028997365734539926,1151349,-9.409628868103027,0.0036216722801327705
71850,-2.63007897,15.67,1154504,6,167993,0.00073,1.7873334884643555,0.0002841850509867072,1151503,3.9391047954559326,0.0030442937277257442
71860,-2.6185031500000004,15.64,1154660,6,168015,0.00073,1.765272855758667,0.0002828498836606741,1151659,0.5389618873596191,0.004305239766836166
71870,-2.60362227,15.65,1154814,6,168037,0.00073,1.738822102546692,0.0002786634140647948,1151813,-4.124384880065918,0.0033332558814436197
71880,-2.6123929899999996,15.64,1154971,6,168059,0.00073,1.7336584329605103,0.000290320924250409,1151970,-11.452628135681152,0.002836184110492468
71890,-2.5766318,15.59,1155129,6,168082,0.00073,1.7642896175384521,0.0002844255359377712,1152128,6.010638236999512,0.003476964309811592
71900,-2.6612890800000004,15.54,1155285,6,168104,0.00073,1.7683095932006836,0.00028712692437693477,1152284,11.420330047607422,0.0024023118894547224
71910,-2.62032422,15.55,1155444,6,168126,0.00073,1.7587558031082153,0.00028910773107782006,1152443,-11.406560897827148,0.002537568099796772
71920,-2.6266791700000005,15.54,1155596,6,168147,0.00073,1.7618926763534546,0.00029746911604888737,1152595,3.501269817352295,0.003901143092662096
71930,-2.6170092,15.57,1155751,6,168169,0.00073,1.7443889379501343,0.00030402312404476106,1152750,-28.790908813476562,0.001619213493540883
71940,-2.62071075,15.55,1155905,6,168191,0.00073,1.7782833576202393,0.00030143806361593306,1152904,-16.367626190185547,0.00220571574755013
71950,-2.6446326399999998,15.57,1156061,6,168213,0.00073,1.7650612592697144,0.00029286983772180974,1153060,14.39232063293457,0.002071093302220106
71960,-2.6368331600000006,15.54,1156214,6,168235,0.00073,1.8186724185943604,0.00030004215659573674,1153213,-16.879501342773438,0.001946470933035016
71970,-2.6610104000000003,15.54,1156368,6,168257,0.00073,1.7485604286193848,0.00029239291325211525,1153367,-8.166659355163574,0.001816030591726303
71980,-2.63308488,15.51,1156522,6,168279,0.00073,1.7680306434631348,0.00029269311926327646,1153521,-0.26938700675964355,0.003174514276906848
71990,-2.6363092900000002,15.5,1156679,6,168301,0.00073,1.7473660707473755,0.00028767509502358735,1153678,-10.368030548095703,0.0034147107508033514
72000,-2.5219761899999997,15.45,1156830,6,168323,0.00073,1.7752350568771362,0.00028717401437461376,1153829,12.152048110961914,0.002609529299661517
72010,-2.5343551499999997,15.41,1156985,6,168345,0.00073,1.7544163465499878,0.0002792638842947781,1153984,-9.342777252197266,0.0018705404363572598
72020,-2.5348668299999995,15.46,1157142,6,168368,0.00073,1.7201793193817139,0.0002772397128865123,1154141,-1.303642988204956,0.002738280687481165
72030,-2.54816412,15.44,1157295,6,168390,0.00073,1.75326406955719,0.0002786586410365999,1154294,-6.063839912414551,0.0025450638495385647
72040,-2.5460543499999995,15.49,1157454,6,168412,0.00073,1.7644362449645996,0.0002750693529378623,1154453,1.906408667564392,0.004282633773982525
72050,-2.53112747,15.49,1157610,6,168435,0.00073,1.7338193655014038,0.0002729084517341107,1154609,10.853935241699219,0.0035731908865273
72060,-2.5547162699999997,15.55,1157769,6,168458,0.00073,1.773975133895874,0.00027501481235958636,1154768,-7.192892074584961,0.004210813902318478
72070,-2.54818117,15.58,1157926,6,168480,0.00073,1.8080308437347412,0.0002807325217872858,1154925,35.603370666503906,0.0029349871911108494
72080,-2.55011973,15.58,1158080,6,168502,0.00073,1.762188196182251,0.00029139468097127974,1155079,-24.735265731811523,0.004085635766386986
72090,-2.5397824100000004,15.59,1158238,6,168525,0.00073,1.7044639587402344,0.0002880616229958832,1155237,-3.09647798538208,0.004019320011138916
72100,-2.5624987600000004,15.64,1158394,6,168548,0.00073,1.6850025653839111,0.00029193569207563996,1155393,-1.5351157188415527,0.0020897630602121353
72110,-2.55644264,15.65,1158550,6,168569,0.00073,1.7615389823913574,0.0003030059742741287,1155549,10.214614868164062,0.0032156663946807384
72120,-2.57746423,15.68,1158710,6,168592,0.00073,1.7039241790771484,0.0003032901731785387,1155709,-4.508238792419434,0.002034707460552454
72130,-2.57956267,15.79,1158874,6,168616,0.00073,1.7736023664474487,0.00029479354270733893,1155873,-24.72303009033203,0.0022130087018013
72140,-2.5699894899999998,15.8,1159034,6,168639,0.00073,1.7139681577682495,0.00028276629745960236,1156033,-20.5941104888916,0.003756627906113863
72150,-2.5825320200000004,15.82,1159192,6,168662,0.00073,1.7365260124206543,0.00027873890940099955,1156191,-6.716667175292969,0.001855584909208119
72160,-2.5712392399999997,15.82,1159351,6,168685,0.00073,1.7629616260528564,0.000278963620075956,1156350,13.768167495727539,0.0032740063033998013
72170,-2.56780079,15.85,1159511,6,168708,0.00073,1.7460026741027832,0.00027619494358077645,1156510,-2.415386199951172,0.003156473394483328
72180,-2.59087378,15.93,1159673,6,168731,0.00073,1.7222505807876587,0.00027975247940048575,1156672,2.3446671962738037,0.002520330250263214
72190,-2.5942564700000004,15.96,1159834,6,168755,0.00073,1.746237874031067,0.00028320186538621783,1156833,8.178239822387695,0.002698181662708521
72200,-2.57775341,15.99,1159993,6,168777,0.00073,1.775545358657837,0.00028197566280141473,1156992,-17.30942153930664,0.002041909843683243
72210,-2.57285643,16.02,1160152,6,168800,0.00073,1.7581791877746582,0.0002749175182543695,1157151,-19.673675537109375,0.0028393310494720936
72220,-2.55630593,15.98,1160308,6,168822,0.00073,1.746091365814209,0.00027089365175925195,1157307,-2.5222320556640625,0.0023253653198480606
72230,-2.5695484699999995,15.95,1160469,6,168845,0.00073,1.7545381784439087,0.0002707092498894781,1157468,2.666332244873047,0.0028499988839030266
72240,-2.58282964,15.92,1160626,6,168868,0.00073,1.7648534774780273,0.00028036945150233805,1157625,-2.8803696632385254,0.0035438756458461285
72250,-2.57569587,15.91,1160783,6,168891,0.00073,1.7221568822860718,0.00027868335018865764,1157782,-18.79745864868164,0.002351207658648491
72260,-2.55802321,15.88,1160939,6,168913,0.00073,1.7394927740097046,0.00028703108546324074,1157938,3.4066262245178223,0.0050127580761909485
72270,-2.5560337499999997,15.83,1161094,6,168935,0.00073,1.8185126781463623,0.0002760200877673924,1158093,11.064277648925781,0.005139464512467384
72280,-2.55310922,15.76,1161249,6,168957,0.00073,1.7118420600891113,0.00027263505035080016,1158248,-10.224474906921387,0.0025802492164075375
72290,-2.5606147600000004,15.7,1161404,6,168979,0.00073,1.744781494140625,0.0002708055835682899,1158403,-13.292295455932617,0.004974294453859329
72300,-2.5704753700000005,15.69,1161562,6,169002,0.00073,1.744884967803955,0.0002799219510052353,1158561,9.40152359008789,0.0019423796329647303
72310,-2.56966925,15.67,1161719,6,169025,0.00073,1.7902264595031738,0.00027270682039670646,1158718,-0.48223114013671875,0.0030868626199662685
72320,-2.5882514199999997,15.69,1161877,6,169047,0.00073,1.7821177244186401,0.00028293702052906156,1158876,13.334589958190918,0.002852753736078739
72330,-2.57644548,15.69,1162038,6,169070,0.00073,1.7739027738571167,0.0002795057953335345,1159037,14.489233016967773,0.002912384457886219
72340,-2.56763703,15.72,1162198,6,169093,0.00073,1.7330660820007324,0.00028025556821376085,1159197,7.478244781494141,0.001980041153728962
72350,-2.55650709,15.75,1162358,6,169116,0.00073,1.7569763660430908,0.0002894556091632694,1159357,-11.142160415649414,0.0021522780880331993
72360,-2.5710959200000003,15.76,1162515,6,169139,0.00073,1.719085931777954,0.00028153552557341754,1159514,-15.42101001739502,0.0029487870633602142
72370,-2.5693721700000003,15.79,1162673,6,169161,0.00073,1.7064155340194702,0.0002835207269527018,1159672,-23.421688079833984,0.0021806438453495502
72380,-2.5737420199999996,15.84,1162833,6,169184,0.00073,1.7991012334823608,0.00028416255372576416,1159832,-1.7814377546310425,0.004349057096987963
72390,-2.56867347,15.87,1162991,6,169207,0.00073,1.7969812154769897,0.00028470749384723604,1159990,8.262716293334961,0.0038630433846265078
72400,-2.56492521,15.89,1163151,6,169231,0.00073,1.7893927097320557,0.00028764299349859357,1160150,3.128002166748047,0.0031401729211211205
72410,-2.5671017000000003,15.9,1163309,6,169253,0.00073,1.799608826637268,0.00028330206987448037,1160308,-1.944896936416626,0.0037721353583037853
72420,-2.5425750800000007,15.9,1163467,6,169276,0.00073,1.762362003326416,0.00027631426928564906,1160466,24.454397201538086,0.0037860265001654625
72430,-2.5363780199999995,15.89,1163627,6,169299,0.00073,1.692911148071289,0.00028979231137782335,1160626,5.708600044250488,0.0020677102729678154
72440,-2.5327928,15.85,1163783,6,169321,0.00073,1.752010703086853,0.0002821669040713459,1160782,-29.201051712036133,0.0014381323708221316
72450,-2.5389757000000004,15.83,1163941,6,169344,0.00073,1.7218135595321655,0.0002762971562333405,1160940,-0.5546631813049316,0.002788551151752472
72460,-2.5644822900000004,15.89,1164104,6,169367,0.00073,1.7585984468460083,0.00028114914312027395,1161103,-27.826278686523438,0.0019139000214636326
72470,-2.5866112100000005,15.91,1164264,6,169390,0.00073,1.7115477323532104,0.0002784910029731691,1161263,5.844409942626953,0.004873665049672127
72480,-2.5769678300000005,15.88,1164421,6,169413,0.00073,1.7601525783538818,0.00027772184694185853,1161420,7.562827110290527,0.0024793376214802265
72490,-2.60253959,15.9,1164581,6,169436,0.00073,1.742302656173706,0.0002758700866252184,1161580,-6.210982799530029,0.0031551062129437923
72500,-2.6130229600000003,15.88,1164739,6,169459,0.00073,1.74776029586792,0.00026828181580640376,1161738,-20.722980499267578,0.004008338321000338
72510,-2.6211174799999997,15.86,1164895,6,169481,0.00073,1.7445454597473145,0.00026850347057916224,1161894,-7.641005516052246,0.001987423747777939
72520,-2.6234143999999997,15.86,1165053,6,169504,0.00073,1.773052453994751,0.0002755671739578247,1162052,5.657240867614746,0.003217095974832773
72530,-2.64259883,15.84,1165211,6,169527,0.00073,1.7778617143630981,0.0002714869624469429,1162210,-3.8788633346557617,0.002614571712911129
72540,-2.64116766,15.84,1165367,6,169550,0.00073,1.78191077709198,0.00026592379435896873,1162366,-0.2139439582824707,0.006597649306058884
72550,-2.64018257,15.83,1165524,6,169572,0.00073,1.7671135663986206,0.00026715995045378804,1162523,-5.492666244506836,0.0038190712220966816
72560,-2.61454697,15.82,1165686,6,169596,0.00073,1.7357959747314453,0.0002708061074372381,1162685,-7.929549694061279,0.0015104440972208977
72570,-2.5942752699999994,15.83,1165847,6,169619,0.00073,1.743716835975647,0.000273476674919948,1162846,8.931300163269043,0.0030800863169133663
72580,-2.5933953499999998,15.85,1166006,6,169642,0.00073,1.791266679763794,0.0002610329247545451,1163005,-8.692322731018066,0.0022936570458114147
72590,-2.5666850300000004,15.82,1166163,6,169665,0.00073,1.7378017902374268,0.00027367364964447916,1163162,-12.426301956176758,0.003829960711300373
72600,-2.5436705699999997,15.82,1166321,6,169688,0.00073,1.733843445777893,0.0002648059744387865,1163320,-16.00075912475586,0.0018773321062326431
72610,-2.5260914299999997,15.81,1166476,6,169710,0.00073,1.7220548391342163,0.00026594180963002145,1163475,1.5516929626464844,0.0034471219405531883
72620,-2.53689979,15.79,1166632,6,169732,0.00073,1.71714186668396,0.0002617655845824629,1163631,-21.534788131713867,0.0022056913003325462
72630,-2.52090655,15.76,1166787,6,169755,0.00073,1.7627906799316406,0.000267145165707916,1163786,3.5101847648620605,0.002131639514118433
72640,-2.5430072200000002,15.75,1166942,6,169777,0.00073,1.70147705078125,0.00027603746275417507,1163941,-14.325572967529297,0.002428576350212097
72650,-2.55332604,15.74,1167098,6,169800,0.00073,1.7354066371917725,0.00028214941266924143,1164097,6.674123287200928,0.0020559467375278473
72660,-2.5547045,15.68,1167254,6,169822,0.00073,1.7382721900939941,0.0002903380955103785,1164253,0.0036530494689941406,0.0019254549406468868
72670,-2.5700410600000003,15.6,1167407,6,169844,0.00073,1.7609539031982422,0.00028905755607411265,1164406,-16.563512802124023,0.0034860391169786453
72680,-2.61735994,15.52,1167558,6,169866,0.00073,1.7047828435897827,0.0002862170513253659,1164557,9.625981330871582,0.0025064582005143166
72690,-2.7215250899999996,15.47,1167710,6,169888,0.00073,1.7416578531265259,0.0003475635894574225,1164709,45.67319107055664,0.0030785987619310617
72700,-2.8252946199999998,15.44,1167865,6,169911,0.00073,1.7274830341339111,0.00039621605537831783,1164864,16.262365341186523,0.0025970288552343845
72710,-2.873027210000001,15.4,1168016,6,169933,0.00073,1.7657396793365479,0.00036859052488580346,1165015,-35.809959411621094,0.003031073370948434
72720,-2.8672196400000005,15.4,1168172,6,169956,0.00073,1.742949366569519,0.00033005521981976926,1165171,-33.144535064697266,0.0023899527732282877
72730,-2.86338239,15.41,1168328,6,169978,0.00073,1.7677745819091797,0.00030447228346019983,1165327,4.822028160095215,0.0032150940969586372
72740,-2.86751415,15.46,1168488,6,170001,0.00073,1.763410210609436,0.0002936157106887549,1165487,-13.301633834838867,0.002254900522530079
72750,-2.8697203399999993,15.47,1168645,6,170024,0.00073,1.7726298570632935,0.00029219387215562165,1165644,22.15376091003418,0.0026247475761920214
72760,-2.8580213000000003,15.46,1168800,6,170046,0.00073,1.7582906484603882,0.0002991253568325192,1165799,38.66259002685547,0.0026639304123818874
72770,-2.84534438,15.53,1168960,6,170069,0.00073,1.780117392539978,0.00029758232994936407,1165959,-0.287921667098999,0.003308332758024335
72780,-2.79261338,15.63,1169121,6,170092,0.00073,1.75089430809021,0.0002879278617911041,1166120,-8.227472305297852,0.0032697473652660847
72790,-2.6948551999999997,15.73,1169283,6,170116,0.00073,1.7246692180633545,0.00028414357802830637,1166282,-12.378934860229492,0.002301875501871109
72800,-2.61264815,15.77,1169442,6,170138,0.00073,1.7373943328857422,0.00028595622279681265,1166441,-8.12257194519043,0.0028935843147337437
72810,-2.57692345,15.85,1169601,6,170161,0.00073,1.673267126083374,0.00027918932028114796,1166600,21.788986206054688,0.002238553250208497
72820,-2.5735675299999996,15.89,1169761,6,170184,0.00073,1.760964274406433,0.0002929726615548134,1166760,-24.760547637939453,0.002452962100505829
72830,-2.5889824900000002,15.94,1169922,6,170207,0.00073,1.8145287036895752,0.0002875886857509613,1166921,24.35179901123047,0.0033438049722462893
72840,-2.5763711900000006,15.91,1170079,6,170230,0.00073,1.7758738994598389,0.00029449936118908226,1167078,24.632999420166016,0.003982945811003447
72850,-2.5496238399999998,15.94,1170239,6,170253,0.00073,1.7438234090805054,0.0002919211983680725,1167238,-3.9618382453918457,0.003310662228614092
72860,-2.5627746099999995,16.0,1170400,6,170276,0.00073,1.7465417385101318,0.00028764078160747886,1167399,-19.751646041870117,0.001647671451792121
72870,-2.56225437,16.0,1170560,6,170299,0.00073,1.7515088319778442,0.0002870217722374946,1167559,-3.859358310699463,0.0024637652095407248
72880,-2.56363117,15.98,1170719,6,170322,0.00073,1.7607181072235107,0.000285079178865999,1167718,7.020579814910889,0.002143912948668003
72890,-2.5637534100000003,15.98,1170881,6,170345,0.00073,1.7528467178344727,0.000284231937257573,1167880,10.214775085449219,0.0027833320200443268
72900,-2.5534065299999997,16.01,1171043,6,170368,0.00073,1.7120890617370605,0.0002796057960949838,1168042,-13.725618362426758,0.002292296849191189
72910,-2.55536139,16.02,1171203,6,170391,0.00073,1.7405441999435425,0.0002744784578680992,1168202,14.627525329589844,0.0035940096713602543
72920,-2.5568230799999996,15.97,1171358,6,170413,0.00073,1.7540030479431152,0.00027973088435828686,1168357,7.303417205810547,0.0027276757173240185
72930,-2.5548741399999995,15.97,1171519,6,170436,0.00073,1.7185497283935547,0.00028310733614489436,1168518,-7.0977935791015625,0.0037376768887043
72940,-2.5491942099999996,15.95,1171674,6,170459,0.00073,1.7369613647460938,0.0002851675671990961,1168673,8.673280715942383,0.0034270030446350574
