time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss
194095,26249,7,711.3536308899999,100.0,2170,4.520677089691162,0.00073,0.027850192040205002,191094,-2.196554660797119,-323.63409423828125
195095,26389,7,719.7280136300001,100.0,2180,3.500352382659912,0.00073,0.027609389275312424,192094,-1.6802037954330444,-325.33758544921875
196095,26529,7,760.81264808,100.0,2190,2.743114948272705,0.00073,0.027759557589888573,193094,-1.6731925010681152,-326.10040283203125
197095,26669,7,765.2021015500001,100.0,2200,3.719022750854492,0.00073,0.0275031216442585,194094,-0.8832850456237793,-324.1455993652344
198095,26808,7,765.3495504399999,100.0,2210,2.7836103439331055,0.00073,0.027852488681674004,195094,-1.308117389678955,-326.9981689453125
199095,26947,7,764.67611648,100.0,2220,3.1293416023254395,0.00073,0.027337005361914635,196094,0.7411590218544006,-330.9327087402344
200095,27086,7,766.6821925300001,100.0,2230,2.9309639930725098,0.00073,0.027933334931731224,197094,-4.4694437980651855,-329.1713562011719
201095,27226,7,766.9096253,100.0,2240,3.1676549911499023,0.00073,0.027573931962251663,198094,5.901786804199219,-326.79052734375
202095,27365,7,766.9452781400001,100.0,2250,3.3411107063293457,0.00073,0.027699533849954605,199094,0.8911294937133789,-326.6570739746094
203095,27504,7,767.09143633,100.0,2260,2.81162691116333,0.00073,0.027426285669207573,200094,-0.05257520079612732,-329.5599670410156
204095,27643,7,767.5627884599999,100.0,2270,3.331920623779297,0.00073,0.02773422561585903,201094,-3.64088773727417,-327.0622863769531
205095,27782,7,767.98816702,100.0,2280,3.259397029876709,0.00073,0.02753562480211258,202094,4.3900532722473145,-331.248291015625
206095,27922,7,768.2203322500001,100.0,2290,3.284388542175293,0.00073,0.02786960080265999,203094,-3.671229839324951,-329.67987060546875
207095,28061,7,768.3291010400001,100.0,2300,3.680325984954834,0.00073,0.027270274236798286,204094,0.3940911293029785,-326.97564697265625
208095,28200,7,768.4385936699999,100.0,2310,2.625823497772217,0.00073,0.026767760515213013,205094,-2.382809638977051,-330.1350402832031
209095,28342,7,769.50740839,100.0,2320,3.4712953567504883,0.00073,0.027180807664990425,206094,0.5632888078689575,-331.48773193359375
210095,28479,7,769.47498715,100.0,2330,3.5407299995422363,0.00073,0.027168478816747665,207094,-3.816232919692993,-327.8484191894531
211095,28619,7,769.4446924499998,100.0,2340,3.3419899940490723,0.00073,0.02744784578680992,208094,0.44437122344970703,-330.53179931640625
212095,28758,7,769.32527816,100.0,2350,3.969304323196411,0.00073,0.02671426348388195,209094,-0.8509280681610107,-331.9156494140625
213095,28898,7,769.3037659400001,100.0,2360,3.049870014190674,0.00073,0.026738975197076797,210094,-3.2580442428588867,-331.6630859375
214095,29038,7,769.1923502400001,100.0,2370,3.478283643722534,0.00073,0.027440210804343224,211094,-1.309120774269104,-332.15234375
215095,29177,7,769.16173989,100.0,2380,10.809508323669434,0.00073,0.02832172065973282,212094,2.7269229888916016,-325.94158935546875
216095,29317,7,769.3083480399999,100.0,2390,3.8647031784057617,0.00073,0.027911819517612457,213094,-3.8806817531585693,-331.42510986328125
217095,29455,7,769.2843904599999,100.0,2400,3.6481387615203857,0.00073,0.028047330677509308,214094,-0.8656697273254395,-331.5531005859375
218095,29594,7,769.4031289799999,100.0,2410,3.736137866973877,0.00073,0.027004137635231018,215094,-1.6669764518737793,-331.88214111328125
219095,29735,7,769.0375001599999,100.0,2420,2.7070748805999756,0.00073,0.02646375447511673,216094,-4.354586601257324,-334.3087158203125
220095,29876,7,768.7749331700002,100.0,2430,3.8290247917175293,0.00073,0.02733963169157505,217094,8.096269607543945,-333.09747314453125
221095,30016,7,768.64601249,100.0,2440,4.477187633514404,0.00073,0.02861451730132103,218094,-5.611480712890625,-336.6658935546875
222095,30156,7,768.27998153,100.0,2450,10.141921043395996,0.00073,0.0336773619055748,219094,2.2658987045288086,-348.0818176269531
222842,30261,7,707.4040115,97.47,2460,13.223772048950195,0.00073,0.04486068710684776,219841,-5.225088119506836,-388.514892578125
223842,30401,7,653.7920433999999,97.47,2470,9.886119842529297,0.00073,0.03707094117999077,220841,-2.449310064315796,-414.01934814453125
224842,30541,7,611.56500862,97.47,2480,9.124873161315918,0.00073,0.03189825266599655,221841,-0.10765707492828369,-393.1126708984375
225842,30680,7,603.2494374300001,97.47,2490,6.706982612609863,0.00073,0.028944050893187523,222841,0.9340918064117432,-371.6706237792969
226842,30820,7,603.1094922999999,97.47,2500,4.8620147705078125,0.00073,0.027691319584846497,223841,2.372239112854004,-359.05584716796875
227842,30961,7,602.68967222,97.47,2510,4.114984512329102,0.00073,0.027111323550343513,224841,0.7857717275619507,-342.51300048828125
228842,31103,7,603.09005152,97.47,2520,4.537864685058594,0.00073,0.025683997198939323,225841,-4.414393424987793,-335.6770935058594
229842,31243,7,603.34712322,97.47,2530,123.37015533447266,0.00073,0.025925183668732643,226841,-2.145451307296753,-336.4237976074219
230842,31383,7,603.4985390200001,97.47,2540,3.3446948528289795,0.00073,0.026866216212511063,227841,2.4146313667297363,-338.1400146484375
231842,31524,7,603.9301847199999,97.47,2550,3.185408353805542,0.00073,0.026692083105444908,228841,5.1226420402526855,-338.86224365234375
232842,31667,7,664.89782212,100.0,2560,3.9879508018493652,0.00073,0.026178183034062386,229841,-4.838157653808594,-338.79156494140625
233842,31806,7,718.6286663500001,100.0,2570,3.2640321254730225,0.00073,0.025671208277344704,230841,3.1690895557403564,-337.123779296875
234842,31947,7,760.6792767200001,100.0,2580,2.936302661895752,0.00073,0.025836335495114326,231841,-2.9839792251586914,-339.6137390136719
235842,32087,7,768.75721529,100.0,2590,3.411668062210083,0.00073,0.026646124199032784,232841,1.4502222537994385,-338.24835205078125
236842,32227,7,768.6702391900002,100.0,2600,3.627155303955078,0.00073,0.025612879544496536,233841,7.906494140625,-339.66943359375
237842,32367,7,769.1203803699999,100.0,2610,3.9049196243286133,0.00073,0.025588128715753555,234841,2.564880847930908,-335.3082275390625
238842,32506,7,768.9617376000002,100.0,2620,4.924474716186523,0.00073,0.025731351226568222,235841,3.0642385482788086,-336.82000732421875
239842,32645,7,769.13521301,100.0,2630,3.646444797515869,0.00073,0.025971248745918274,236841,1.7582645416259766,-340.2918395996094
240842,32783,7,769.23553671,100.0,2640,2.7605998516082764,0.00073,0.024591341614723206,237841,-8.962474822998047,-341.27398681640625
241842,32923,7,769.21567612,100.0,2650,3.087780714035034,0.00073,0.02495904266834259,238841,2.666043996810913,-341.3893737792969
242842,33061,7,769.10825201,100.0,2660,6.878498554229736,0.00073,0.025185367092490196,239841,2.281973123550415,-341.97540283203125
243842,33201,7,769.15020141,100.0,2670,2.871732473373413,0.00073,0.02571176365017891,240841,2.033754587173462,-341.6241760253906
244842,33342,7,768.5818623099999,100.0,2680,4.0810747146606445,0.00073,0.026179242879152298,241841,4.0908098220825195,-344.4482421875
245842,33483,7,768.6079187700001,100.0,2690,3.7460124492645264,0.00073,0.024605486541986465,242841,0.2531319856643677,-342.0627746582031
246842,33622,7,768.8816875800002,100.0,2700,3.2791714668273926,0.00073,0.02578064799308777,243841,-4.202365875244141,-342.70654296875
247842,33762,7,768.67502185,100.0,2710,2.939307689666748,0.00073,0.026204952970147133,244841,-6.843751907348633,-347.81201171875
248842,33903,7,768.6725252199999,100.0,2720,3.016207456588745,0.00073,0.026114648208022118,245841,-0.8186978101730347,-342.962890625
249842,34043,7,766.9656501199997,100.0,2730,3.578530788421631,0.00073,0.02627289853990078,246841,9.615011215209961,-341.57159423828125
250842,34184,7,766.93720358,100.0,2740,3.483128070831299,0.00073,0.02563311718404293,247841,3.39614200592041,-343.0001525878906
251842,34325,7,767.1918187299999,100.0,2750,2.706233501434326,0.00073,0.025380436331033707,248841,1.7549424171447754,-344.64825439453125
252842,34464,7,767.2832233999999,100.0,2760,2.865821123123169,0.00073,0.025259189307689667,249841,0.348527729511261,-344.0943908691406
253842,34605,7,767.2208158800003,100.0,2770,2.4081873893737793,0.00073,0.025614863261580467,250841,0.10870444774627686,-343.03167724609375
254842,34745,7,767.77679055,100.0,2780,2.3751490116119385,0.00073,0.02600882388651371,251841,-1.7901499271392822,-343.67816162109375
255842,34885,7,767.89886668,100.0,2790,3.68342924118042,0.00073,0.024487346410751343,252841,3.165829658508301,-344.56964111328125
256842,35026,7,767.7133196999999,100.0,2800,2.6468114852905273,0.00073,0.02497745491564274,253841,-2.5280370712280273,-342.93218994140625
257842,35167,7,767.6113257000001,100.0,2810,3.0929503440856934,0.00073,0.025240864604711533,254841,3.299014091491699,-343.351806640625
258842,35307,7,767.6700294000001,100.0,2820,2.6268601417541504,0.00073,0.024142757058143616,255841,-3.72320556640625,-343.10980224609375
259842,35449,7,769.2868893,100.0,2830,2.89371395111084,0.00073,0.024339672178030014,256841,-0.5481786131858826,-344.1967468261719
260842,35589,7,769.29828037,100.0,2840,3.1276888847351074,0.00073,0.024223586544394493,257841,5.171590328216553,-344.2386779785156
261842,35730,7,768.9064606400002,100.0,2850,2.390594482421875,0.00073,0.023936230689287186,258841,2.300070285797119,-344.4913635253906
262842,35870,7,768.9849635,100.0,2860,4.085752487182617,0.00073,0.02446696162223816,259841,2.47298526763916,-347.30609130859375
263842,36012,7,768.9371580999998,100.0,2870,2.6988368034362793,0.00073,0.024221986532211304,260841,-5.620091438293457,-347.2190856933594
264842,36155,7,769.15506999,100.0,2880,3.4942214488983154,0.00073,0.024134084582328796,261841,3.7981209754943848,-346.25439453125
265842,36298,7,769.2019674399999,100.0,2890,3.0615334510803223,0.00073,0.024020016193389893,262841,4.420196056365967,-348.5195617675781
266842,36439,7,769.4309342300002,100.0,2900,3.9886021614074707,0.00073,0.024828298017382622,263841,-4.1638970375061035,-348.3529968261719
267842,36580,7,753.0137127400001,100.0,2910,7.034662246704102,0.00073,0.02605634182691574,264841,2.9916133880615234,-351.42132568359375
268842,36720,7,733.7007423700001,100.0,2920,3.610391139984131,0.00073,0.025860456749796867,265841,1.9385614395141602,-349.9787292480469
269842,36862,7,733.52708983,100.0,2930,3.9097461700439453,0.00073,0.02464308962225914,266841,4.57926607131958,-344.8074035644531
270842,37002,7,732.58529492,100.0,2940,3.6520400047302246,0.00073,0.02424466423690319,267841,-1.1201080083847046,-346.7208251953125
271842,37141,7,732.77040118,100.0,2950,3.6848196983337402,0.00073,0.023415349423885345,268841,-5.7581963539123535,-349.80389404296875
272842,37280,7,732.56132115,100.0,2960,4.166854381561279,0.00073,0.022903142496943474,269841,5.422591209411621,-350.207763671875
273842,37420,7,732.7224744699998,100.0,2970,3.029015302658081,0.00073,0.02384582906961441,270841,-1.6424682140350342,-346.7840270996094
274842,37560,7,732.8200618,100.0,2980,3.4721503257751465,0.00073,0.023338451981544495,271841,5.314703464508057,-347.8605041503906
275842,37701,7,732.9397062899999,100.0,2990,2.666144371032715,0.00073,0.02317952737212181,272841,12.115213394165039,-348.76397705078125
276842,37840,7,732.9358891,100.0,3000,3.212334394454956,0.00073,0.023227015510201454,273841,-4.171031475067139,-348.2198486328125
277842,37981,7,749.5017937299999,100.0,3010,2.5068917274475098,0.00073,0.02374790795147419,274841,2.4293315410614014,-350.9088439941406
278842,38125,7,768.77838457,100.0,3020,3.572659730911255,0.00073,0.02410675585269928,275841,-8.748270034790039,-350.3271179199219
279842,38266,7,768.87388596,100.0,3030,2.8702006340026855,0.00073,0.024573225528001785,276841,6.983426094055176,-350.2216796875
280842,38407,7,769.43765766,100.0,3040,2.9850058555603027,0.00073,0.02283644676208496,277841,3.753753662109375,-349.95843505859375
281842,38554,7,769.5719774900001,100.0,3050,3.1621713638305664,0.00073,0.02328501269221306,278841,5.130762577056885,-351.5765686035156
282842,38696,7,769.6534611999997,100.0,3060,3.523735523223877,0.00073,0.022222915664315224,279841,-9.536415100097656,-351.52947998046875
283842,38837,7,769.6526199200001,100.0,3070,3.047943592071533,0.00073,0.023277001455426216,280841,3.4028854370117188,-349.5164794921875
284842,38978,7,769.59313822,100.0,3080,3.5353622436523438,0.00073,0.022933922708034515,281841,5.0443243980407715,-350.00250244140625
285842,39117,7,769.5512361800002,100.0,3090,4.102368354797363,0.00073,0.023311713710427284,282841,7.933527946472168,-349.90167236328125
286842,39258,7,769.6557105600001,100.0,3100,2.446718692779541,0.00073,0.02197936363518238,283841,1.4912958145141602,-350.43701171875
287842,39400,7,769.8466926899999,100.0,3110,3.0032272338867188,0.00073,0.0225253663957119,284841,-4.453292369842529,-351.7046203613281
288842,39547,7,770.0843976599999,100.0,3120,2.4374823570251465,0.00073,0.022887732833623886,285841,-0.880102813243866,-352.6283874511719
289842,39689,7,770.2868256099998,100.0,3130,3.354092597961426,0.00073,0.021898498758673668,286841,-8.925000190734863,-349.1058044433594
290842,39830,7,770.7386718100001,100.0,3140,2.490485191345215,0.00073,0.022789593786001205,287841,3.3107194900512695,-352.0718688964844
291842,39971,7,770.7210243900001,100.0,3150,3.007887601852417,0.00073,0.021814007312059402,288841,3.5330657958984375,-350.8238830566406
292842,40113,7,770.7145083700001,100.0,3160,3.1428778171539307,0.00073,0.021816734224557877,289841,-1.7529165744781494,-353.348388671875
293842,40253,7,770.66301075,100.0,3170,4.127704620361328,0.00073,0.021764572709798813,290841,-0.9118506908416748,-353.7231140136719
294842,40393,7,770.55076986,100.0,3180,3.057785749435425,0.00073,0.02268214151263237,291841,2.354128837585449,-352.8555908203125
295842,40532,7,770.1535650899998,100.0,3190,2.908865213394165,0.00073,0.022257354110479355,292841,3.5521445274353027,-351.1239013671875
296842,40671,7,770.07845097,100.0,3200,2.6123504638671875,0.00073,0.02272305078804493,293841,-5.742243766784668,-354.9466857910156
297842,40811,7,769.09322699,100.0,3210,2.9428439140319824,0.00073,0.022885872051119804,294841,-2.5618832111358643,-355.4248962402344
298842,40955,7,767.62764654,100.0,3220,3.140515089035034,0.00073,0.023703180253505707,295841,6.4616899490356445,-351.0528259277344
299842,41097,7,767.6081188100001,100.0,3230,2.2619810104370117,0.00073,0.022198492661118507,296841,0.3463773727416992,-354.3318786621094
300842,41239,7,767.6023336800001,100.0,3240,2.3891587257385254,0.00073,0.022635821253061295,297841,-3.379486560821533,-354.8428955078125
301842,41380,7,767.6791600299999,100.0,3250,2.5396578311920166,0.00073,0.022812698036432266,298841,4.011394500732422,-351.34466552734375
302842,41525,7,767.8494665999999,100.0,3260,2.7828211784362793,0.00073,0.02225474826991558,299841,3.9356801509857178,-352.882568359375
303842,41668,7,767.88010177,100.0,3270,5.783022403717041,0.00073,0.021496852859854698,300841,-2.5572009086608887,-351.3056640625
304842,41810,7,767.1401082299999,100.0,3280,2.8759632110595703,0.00073,0.021965743973851204,301841,2.9445886611938477,-353.52386474609375
305842,41949,7,765.4773075,100.0,3290,2.101936101913452,0.00073,0.021712785586714745,302841,-1.4166947603225708,-353.88531494140625
306842,42089,7,765.5294888599998,100.0,3300,3.276984214782715,0.00073,0.021954350173473358,303841,23.511554718017578,-354.4642028808594
307842,42229,7,766.3928292100001,100.0,3310,4.806461334228516,0.00073,0.021888522431254387,304841,2.546389579772949,-356.2139892578125
308842,42372,7,767.88041707,100.0,3320,2.768376350402832,0.00073,0.021677518263459206,305841,-9.607670783996582,-355.22821044921875
309842,42515,7,767.9243687100002,100.0,3330,2.766268253326416,0.00073,0.021777985617518425,306841,-6.659384727478027,-356.8260803222656
310842,42655,7,767.9578799499999,100.0,3340,2.4910061359405518,0.00073,0.02224050648510456,307841,0.9683848023414612,-352.68865966796875
311842,42794,7,767.89592078,100.0,3350,2.496466875076294,0.00073,0.020579839125275612,308841,5.19376802444458,-354.77117919921875
312842,42934,7,767.85714146,100.0,3360,4.0016069412231445,0.00073,0.02176346257328987,309841,4.099269866943359,-355.12030029296875
313842,43075,7,767.52056746,100.0,3370,2.282902717590332,0.00073,0.02152002602815628,310841,1.9907039403915405,-356.24859619140625
314842,43215,7,767.7801913900001,100.0,3380,2.5730271339416504,0.00073,0.022007832303643227,311841,8.884773254394531,-356.5878601074219
315842,43355,7,769.70971108,100.0,3390,8.676753997802734,0.00073,0.021465376019477844,312841,0.21379923820495605,-356.20501708984375
316842,43496,7,769.5729929700001,100.0,3400,2.551248073577881,0.00073,0.021335385739803314,313841,5.278043746948242,-355.5189208984375
317842,43637,7,769.58104366,100.0,3410,2.7318601608276367,0.00073,0.02061622031033039,314841,-5.0852532386779785,-357.20660400390625
318842,43778,7,768.22478722,100.0,3420,1.7919976711273193,0.00073,0.02058464288711548,315841,-4.371763706207275,-360.845458984375
319842,43920,7,768.06007302,100.0,3430,1.6036322116851807,0.00073,0.019839050248265266,316841,-2.6509652137756348,-360.2134704589844
320842,44062,7,767.8605909300001,100.0,3440,1.9067490100860596,0.00073,0.020215880125761032,317841,7.4283013343811035,-359.6589050292969
321842,44204,7,767.6799703400002,100.0,3450,2.064758539199829,0.00073,0.019656142219901085,318841,-5.222296714782715,-362.0123291015625
322842,44346,7,767.64885685,100.0,3460,2.0297069549560547,0.00073,0.020138639956712723,319841,-2.1451072692871094,-361.124755859375
323842,44493,7,767.8324406800003,100.0,3470,2.2260642051696777,0.00073,0.020041726529598236,320841,3.222109794616699,-363.33062744140625
324842,44637,7,768.33045414,100.0,3480,1.618133783340454,0.00073,0.01911855675280094,321841,-3.96462345123291,-361.98846435546875
325842,44782,7,768.43391165,100.0,3490,2.634978771209717,0.00073,0.019341498613357544,322841,-4.041106224060059,-359.92547607421875
326842,44925,7,768.5485236400002,100.0,3500,2.116974353790283,0.00073,0.019703010097146034,323841,2.718998908996582,-359.68658447265625
327842,45068,7,768.6037408499999,100.0,3510,1.589754581451416,0.00073,0.020380070433020592,324841,-2.9583210945129395,-361.2501220703125
328842,45211,7,769.84864707,100.0,3520,2.4151785373687744,0.00073,0.0196245014667511,325841,6.146317958831787,-363.0686340332031
329842,45352,7,769.9373807300003,100.0,3530,2.0328757762908936,0.00073,0.019754530861973763,326841,1.8882114887237549,-364.7456359863281
