time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/ent_coef,train/critic_loss
10370,131823,576.37408538,925203,97.97,7,1.7396280765533447,0.00073,922202,-405.7765197753906,0.01887468807399273,10.385336875915527
10380,131968,569.17882942,926203,97.97,7,-1.9887696504592896,0.00073,923202,-410.84228515625,0.019337182864546776,8.734640121459961
10390,132112,566.90916979,927203,97.97,7,6.5246734619140625,0.00073,924202,-408.67218017578125,0.019214386120438576,7.955097675323486
10400,132252,586.75678775,928201,97.95,7,3.2908246517181396,0.00073,925200,-404.91094970703125,0.018655912950634956,8.684964179992676
10410,132392,578.5183112,929201,97.95,7,0.9711705446243286,0.00073,926200,-403.02313232421875,0.019277207553386688,13.011955261230469
10420,132534,580.60436697,930201,97.95,7,1.5734031200408936,0.00073,927200,-401.996337890625,0.018248949199914932,14.61276626586914
10430,132669,585.60801136,931157,98.72,7,-6.455892086029053,0.00073,928156,-405.1973876953125,0.018368741497397423,9.726377487182617
10440,132803,589.42448456,932109,98.24,7,-6.25931978225708,0.00073,929108,-399.2489318847656,0.0180819034576416,12.201498031616211
10450,132944,604.64235029,933109,99.06,7,-21.283737182617188,0.00073,930108,-403.5372619628906,0.020782621577382088,9.1329927444458
10460,133085,605.8797309099999,934109,99.06,7,4.882727146148682,0.00073,931108,-400.0206298828125,0.018353048712015152,6.887507438659668
10470,133228,593.0408960799999,935109,99.06,7,3.0882885456085205,0.00073,932108,-402.095458984375,0.01826264150440693,49.194114685058594
10480,133370,592.2488895900001,936109,99.06,7,10.452892303466797,0.00073,933108,-402.6669921875,0.019609475508332253,14.467045783996582
10490,133511,582.1717369200001,937109,99.06,7,-6.172235012054443,0.00073,934108,-409.9207763671875,0.02086513116955757,9.661888122558594
10500,133657,567.71681144,938109,99.08,7,1.0916028022766113,0.00073,935108,-408.13592529296875,0.019793963059782982,8.726313591003418
10510,133817,560.67791538,939109,99.08,7,-7.812112808227539,0.00073,936108,-410.2039794921875,0.019744595512747765,8.464387893676758
10520,133978,553.0628349599999,940109,99.08,7,-3.305086612701416,0.00073,937108,-413.63299560546875,0.025723639875650406,15.676044464111328
10530,134125,528.68330856,941039,98.82,7,1.1554620265960693,0.00073,938038,-439.8995361328125,0.03228238597512245,15.808622360229492
10540,134269,511.4161392500001,942039,99.3,7,3.8385632038116455,0.00073,939038,-450.3648681640625,0.025119954720139503,15.171340942382812
10550,134415,496.41629448,943039,99.3,7,-0.2726398706436157,0.00073,940038,-447.0111083984375,0.022287610918283463,15.040904998779297
10560,134559,492.4585365599999,944039,99.3,7,1.2837227582931519,0.00073,941038,-439.0380554199219,0.020791085436940193,12.305174827575684
10570,134702,507.6685527499999,945039,99.3,7,0.29487526416778564,0.00073,942038,-425.38433837890625,0.02049425058066845,15.232377052307129
10580,134845,499.91844770000006,946039,99.3,7,1.3666245937347412,0.00073,943038,-426.6103210449219,0.02791239693760872,39.26304244995117
10590,134989,471.40577903999997,947039,99.3,7,0.134843111038208,0.00073,944038,-439.1510925292969,0.027874073013663292,13.388169288635254
10600,135135,461.01241918000005,948039,99.3,7,7.930839538574219,0.00073,945038,-436.265869140625,0.022167647257447243,15.700822830200195
10610,135279,462.68523733999996,949039,99.3,7,-13.494725227355957,0.00073,946038,-443.3231201171875,0.021082276478409767,9.783858299255371
10620,135424,475.72270191,950039,99.3,7,-6.060388565063477,0.00073,947038,-426.49713134765625,0.020222965627908707,50.69435119628906
10630,135570,521.77859437,951039,100.0,7,-8.597792625427246,0.00073,948038,-421.7673034667969,0.019159844145178795,8.25742244720459
10640,135701,531.81386906,951941,99.02,7,-13.398591995239258,0.00073,948940,-416.9140930175781,0.02077442780137062,9.951444625854492
10650,135846,545.66810901,952941,99.02,7,7.929492950439453,0.00073,949940,-412.6531066894531,0.0193257387727499,56.47385787963867
10660,135995,548.524153,953941,99.02,7,-3.725672721862793,0.00073,950940,-410.126708984375,0.02005303092300892,10.905717849731445
10670,136145,536.70596216,954941,99.02,7,-3.4828059673309326,0.00073,951940,-407.4061584472656,0.02007327415049076,10.355647087097168
10680,136293,540.26010896,955941,99.02,7,2.2306580543518066,0.00073,952940,-412.75482177734375,0.020740250125527382,8.269803047180176
10690,136439,565.4029130800001,956941,99.02,7,-14.036477088928223,0.00073,953940,-412.7511901855469,0.02094314433634281,12.297430038452148
10700,136586,584.8125734,957941,99.02,7,-8.911943435668945,0.00073,954940,-413.12884521484375,0.020273679867386818,29.41840171813965
10710,136727,587.3791274600001,958941,99.02,7,2.9814138412475586,0.00073,955940,-415.63372802734375,0.021165506914258003,10.579061508178711
10720,136868,576.3184341699999,959941,99.02,7,1.9273602962493896,0.00073,956940,-412.24127197265625,0.021675342693924904,11.334507942199707
10730,137009,554.91928473,960941,99.02,7,8.121517181396484,0.00073,957940,-413.2762145996094,0.021455561742186546,10.85706901550293
10740,137150,543.17513687,961914,99.73,7,7.008315086364746,0.00073,958913,-412.2046813964844,0.02045958675444126,14.089553833007812
10750,137293,542.0079597299999,962914,99.73,7,2.389461040496826,0.00073,959913,-409.4946594238281,0.01972554437816143,13.968170166015625
10760,137434,545.3798830999999,963914,99.73,7,2.8161652088165283,0.00073,960913,-409.71636962890625,0.021144786849617958,13.064048767089844
10770,137573,549.23881705,964914,99.73,7,-9.215649604797363,0.00073,961913,-410.84075927734375,0.021076804026961327,8.460121154785156
10780,137712,542.27777268,965914,99.73,7,-0.365791916847229,0.00073,962913,-405.9248962402344,0.0197222288697958,8.424690246582031
10790,137850,562.6094512100001,966914,99.73,7,1.811589241027832,0.00073,963913,-403.904541015625,0.019988076761364937,7.64434289932251
10800,137993,570.5567959900001,967914,99.73,7,-9.940168380737305,0.00073,964913,-407.74822998046875,0.01970118284225464,7.5424957275390625
10810,138147,576.7166175399999,968914,99.73,7,5.561581134796143,0.00073,965913,-399.3262939453125,0.018538834527134895,8.71788215637207
10820,138284,573.7961108100001,969816,98.75,7,-6.815177917480469,0.00073,966815,-404.6100158691406,0.018305519595742226,6.672558784484863
10830,138441,594.75178122,970816,98.75,7,-5.785857200622559,0.00073,967815,-397.990234375,0.0194073636084795,7.544460296630859
10840,138591,621.24024766,971816,99.02,7,-5.363638401031494,0.00073,968815,-397.0179748535156,0.01842278055846691,10.446601867675781
10850,138740,620.27198035,972816,99.02,7,-1.8202025890350342,0.00073,969815,-398.5809020996094,0.01879737339913845,7.586823463439941
10860,138889,613.96596892,973816,99.02,7,-0.2910609245300293,0.00073,970815,-398.7101745605469,0.018447987735271454,7.872321128845215
10870,139046,618.7055596899999,974816,99.02,7,4.606689453125,0.00073,971815,-397.90960693359375,0.019636670127511024,10.656739234924316
10880,139198,625.76393875,975816,99.02,7,-1.2130308151245117,0.00073,972815,-397.0750732421875,0.01905212178826332,7.692120552062988
10890,139348,626.0001021100001,976816,99.02,7,15.280247688293457,0.00073,973815,-396.3341064453125,0.018368015065789223,11.57374382019043
10900,139496,627.21486122,977816,99.02,7,-1.9407531023025513,0.00073,974815,-401.3531494140625,0.018420930951833725,9.19894790649414
10910,139644,628.41637024,978816,99.02,7,0.6229031085968018,0.00073,975815,-398.55194091796875,0.01928061805665493,7.770936012268066
10920,139793,637.9429717400001,979816,100.0,7,-4.860157012939453,0.00073,976815,-398.431396484375,0.01926477625966072,8.659953117370605
10930,139942,629.1666643,980816,100.0,7,-7.826724052429199,0.00073,977815,-401.6387634277344,0.019525397568941116,10.664058685302734
10940,140090,622.84686899,981816,100.0,7,2.140517234802246,0.00073,978815,-400.7071838378906,0.019521068781614304,10.631407737731934
10950,140235,619.93608014,982816,100.0,7,4.660007953643799,0.00073,979815,-403.409423828125,0.019918544217944145,9.497482299804688
10960,140382,625.9195582899999,983816,100.0,7,9.375396728515625,0.00073,980815,-407.4131164550781,0.020005593076348305,9.361634254455566
10970,140528,618.84980582,984816,100.0,7,-7.442669868469238,0.00073,981815,-408.6468200683594,0.01986241154372692,7.86412239074707
10980,140671,619.82824139,985816,100.0,7,-2.6193723678588867,0.00073,982815,-408.6995849609375,0.02104254998266697,10.555063247680664
10990,140812,604.91209933,986797,99.81,7,2.3148279190063477,0.00073,983796,-405.06414794921875,0.02073243446648121,11.566205978393555
11000,140944,595.0701840400001,987699,98.83,7,-8.121334075927734,0.00073,984698,-409.39373779296875,0.020345062017440796,11.974382400512695
11010,141091,598.3466195,988699,98.83,7,-4.520560264587402,0.00073,985698,-406.7229309082031,0.019409891217947006,9.892656326293945
11020,141237,597.75166649,989699,98.83,7,7.506519317626953,0.00073,986698,-403.60546875,0.02162008173763752,11.953801155090332
11030,141383,584.29815469,990699,98.83,7,-3.097154140472412,0.00073,987698,-408.1885986328125,0.02436363883316517,13.40017318725586
11040,141513,561.38471304,991600,97.84,7,4.607349395751953,0.00073,988599,-413.7530822753906,0.02344871312379837,12.629813194274902
11050,141658,553.2112579299999,992600,97.84,7,-7.768576622009277,0.00073,989599,-412.815673828125,0.021825551986694336,9.173548698425293
11060,141800,540.01578315,993600,97.84,7,-2.081160306930542,0.00073,990599,-413.93896484375,0.021837705746293068,8.813905715942383
11070,141943,549.27645922,994600,97.84,7,9.351720809936523,0.00073,991599,-403.0932312011719,0.01988174207508564,48.638397216796875
11080,142086,562.81322201,995600,97.84,7,-20.666296005249023,0.00073,992599,-414.0462341308594,0.020163334906101227,8.903450965881348
11090,142228,579.72586867,996600,98.03,7,-4.422735214233398,0.00073,993599,-404.32330322265625,0.019785776734352112,15.373517036437988
11100,142373,583.19283886,997600,99.01,7,-5.871891021728516,0.00073,994599,-405.0560302734375,0.021426163613796234,15.47011947631836
11110,142513,584.18069588,998600,99.01,7,3.2717456817626953,0.00073,995599,-402.4675598144531,0.020046401768922806,11.059430122375488
11120,142654,587.41213711,999600,99.01,7,-17.242721557617188,0.00073,996599,-407.1441955566406,0.020618868991732597,7.966147422790527
11130,142795,601.24973818,1000600,99.01,7,-7.702916622161865,0.00073,997599,-409.306396484375,0.01957700401544571,8.228904724121094
11140,142938,636.73924062,1001600,100.0,7,-10.374090194702148,0.00073,998599,-404.802490234375,0.02058277279138565,7.952038288116455
11150,143084,648.05211705,1002600,100.0,7,4.356141567230225,0.00073,999599,-399.8797302246094,0.02106061950325966,10.79288101196289
11160,143233,650.70084739,1003600,100.0,7,3.6736550331115723,0.00073,1000599,-406.206787109375,0.020233171060681343,13.21027660369873
11170,143381,642.0668642500001,1004600,100.0,7,-8.8162202835083,0.00073,1001599,-404.36614990234375,0.020021382719278336,12.997761726379395
11180,143530,623.76385507,1005600,100.0,7,-3.849809169769287,0.00073,1002599,-403.4847106933594,0.022344494238495827,18.251304626464844
11190,143682,615.3596652900001,1006600,100.0,7,-2.7375881671905518,0.00073,1003599,-408.8934020996094,0.022163404151797295,8.202123641967773
11200,143832,620.42266135,1007600,100.0,7,2.77539324760437,0.00073,1004599,-411.18878173828125,0.02096647024154663,9.429985046386719
11210,143965,598.72757665,1008502,99.02,7,2.8601300716400146,0.00073,1005501,-406.9674377441406,0.022607339546084404,12.265878677368164
11220,144109,575.0460074799998,1009468,98.68,7,3.510301113128662,0.00073,1006467,-412.6859130859375,0.021459583193063736,10.298734664916992
11230,144253,573.42141399,1010370,97.7,7,9.753808975219727,0.00073,1007369,-410.8321838378906,0.020073438063263893,9.376317977905273
11240,144403,560.95167219,1011370,97.7,7,17.305015563964844,0.00073,1008369,-409.61865234375,0.0196189247071743,9.854961395263672
11250,144556,558.92821368,1012370,97.7,7,-8.59196949005127,0.00073,1009369,-409.0699768066406,0.020305369049310684,9.153444290161133
11260,144709,558.51062999,1013370,97.7,7,-4.06064510345459,0.00073,1010369,-406.700927734375,0.02055289037525654,7.709395408630371
11270,144867,570.1711070599999,1014370,97.7,7,-3.247530698776245,0.00073,1011369,-400.8900451660156,0.02026987075805664,16.255874633789062
11280,145016,568.8171474499999,1015370,97.7,7,-3.9704198837280273,0.00073,1012369,-402.59576416015625,0.022064410150051117,7.830990791320801
11290,145165,565.3287675400001,1016370,97.7,7,12.292638778686523,0.00073,1013369,-404.6448974609375,0.02043050155043602,7.814360618591309
11300,145315,553.8515466900001,1017370,97.7,7,3.6592562198638916,0.00073,1014369,-404.7608642578125,0.021005598828196526,9.614053726196289
11310,145463,577.6471948799999,1018370,98.68,7,-12.022177696228027,0.00073,1015369,-405.4891662597656,0.020257990807294846,7.776651382446289
11320,145609,602.75857744,1019370,99.02,7,0.3876378536224365,0.00073,1016369,-395.677978515625,0.020009083673357964,8.186699867248535
11330,145754,617.81291017,1020370,100.0,7,1.1013370752334595,0.00073,1017369,-399.1300964355469,0.019903505221009254,8.433187484741211
11340,145885,617.3837828500001,1021272,99.02,7,-0.855642557144165,0.00073,1018271,-400.3811340332031,0.019940435886383057,8.115160942077637
11350,146030,625.6307451299999,1022272,99.02,7,1.546471118927002,0.00073,1019271,-404.66217041015625,0.020662736147642136,12.98150634765625
11360,146176,635.81213844,1023272,99.02,7,1.3617180585861206,0.00073,1020271,-399.95574951171875,0.02071523480117321,12.152508735656738
11370,146323,623.66623922,1024272,99.02,7,-5.6883134841918945,0.00073,1021271,-409.3663024902344,0.02069757506251335,9.473798751831055
11380,146472,619.5154806599999,1025272,99.02,6,-10.70802116394043,0.00073,1022271,-405.76715087890625,0.020919155329465866,11.354745864868164
11390,146623,630.28545356,1026272,99.02,6,-15.93192195892334,0.00073,1023271,-409.5060729980469,0.020239293575286865,9.356330871582031
11400,146769,626.49893054,1027272,99.02,6,18.43124008178711,0.00073,1024271,-405.1556091308594,0.022464707493782043,11.44816780090332
11410,146915,616.48738075,1028272,99.02,6,0.5383579730987549,0.00073,1025271,-405.46295166015625,0.022055642679333687,10.438536643981934
11420,147057,606.00345006,1029272,99.02,6,2.9943275451660156,0.00073,1026271,-402.6690368652344,0.021931232884526253,12.266568183898926
11430,147203,601.07050724,1030272,99.02,6,-11.26841926574707,0.00073,1027271,-409.79876708984375,0.02067221701145172,9.1181640625
11440,147347,609.41056282,1031272,100.0,6,-0.26834869384765625,0.00073,1028271,-409.6823425292969,0.020714592188596725,9.037313461303711
11450,147489,598.08599596,1032272,100.0,6,3.324279308319092,0.00073,1029271,-410.7187805175781,0.02050798572599888,8.219481468200684
11460,147633,596.5329985000001,1033272,100.0,6,5.34993839263916,0.00073,1030271,-411.1809387207031,0.02139766328036785,14.652411460876465
11470,147777,610.24703266,1034272,100.0,6,5.172246932983398,0.00073,1031271,-410.03436279296875,0.022681178525090218,11.838567733764648
11480,147920,615.0722828500001,1035272,100.0,6,-5.504238605499268,0.00073,1032271,-417.7195739746094,0.024149850010871887,16.51748275756836
11490,148066,588.6128007799999,1036272,100.0,6,-9.051026344299316,0.00073,1033271,-417.604248046875,0.024462459608912468,13.074728965759277
11500,148207,588.97219479,1037272,100.0,6,-6.768125534057617,0.00073,1034271,-422.63824462890625,0.022964365780353546,13.199289321899414
11510,148351,582.8674489699999,1038272,100.0,6,3.902095317840576,0.00073,1035271,-418.5138244628906,0.022082466632127762,9.994338989257812
11520,148499,582.18927465,1039272,100.0,6,9.00711441040039,0.00073,1036271,-418.7797546386719,0.023633405566215515,13.551000595092773
11530,148647,567.8218202899999,1040272,100.0,6,-2.7805237770080566,0.00073,1037271,-422.9989013671875,0.024639423936605453,12.046545028686523
11540,148796,548.01542917,1041272,100.0,6,1.1638540029525757,0.00073,1038271,-422.2489013671875,0.024214405566453934,12.724788665771484
11550,148945,535.5055493000001,1042272,100.0,6,0.3257169723510742,0.00073,1039271,-420.58038330078125,0.0240950807929039,14.26015853881836
11560,149094,524.58256306,1043272,100.0,6,2.0618185997009277,0.00073,1040271,-426.2767639160156,0.02347310073673725,20.579774856567383
