time/time_elapsed,time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/actor_loss,train/n_updates
70576,7450,7,497.25856609999994,74.23,518690,0.02980126067996025,0.00073,15.749292373657227,-3.191513776779175,-351.232666015625,515689
70681,7460,7,506.47601109999994,74.48,519440,0.028917929157614708,0.00073,13.959985733032227,2.646672487258911,-345.0917663574219,516439
70786,7470,7,508.41613943,74.54,520190,0.028750848025083542,0.00073,10.821343421936035,7.754245758056641,-352.3341369628906,517189
70881,7480,7,473.37554839999996,73.81,520867,0.03182724863290787,0.00073,8.81770133972168,-4.480512619018555,-356.2863464355469,517866
70977,7490,7,431.67198312,73.69,521559,0.03451153263449669,0.00073,9.40855598449707,-10.857769966125488,-355.6417236328125,518558
71081,7500,7,427.30298627,73.69,522309,0.03443245217204094,0.00073,13.578043937683105,-9.73045539855957,-350.63214111328125,519308
71184,7510,7,426.16494628,73.69,523059,0.03359844535589218,0.00073,17.861310958862305,15.626538276672363,-337.6778564453125,520058
71287,7520,7,423.32926466,73.69,523809,0.03422394394874573,0.00073,19.164020538330078,7.091958999633789,-345.83038330078125,520808
71391,7530,7,423.77651431,73.69,524559,0.02962649054825306,0.00073,18.29178237915039,-3.8638477325439453,-346.03839111328125,521558
71496,7540,7,423.85075525,73.69,525309,0.028481079265475273,0.00073,13.769948959350586,4.373340129852295,-332.88665771484375,522308
71600,7550,7,425.33162738,73.69,526059,0.029033111408352852,0.00073,13.15205192565918,2.248758316040039,-337.63555908203125,523058
71703,7560,7,422.69344867,73.69,526809,0.028688380494713783,0.00073,10.473970413208008,-12.048215866088867,-342.2223815917969,523808
71806,7570,7,425.5040666000001,73.69,527559,0.027944106608629227,0.00073,15.264826774597168,9.457785606384277,-335.6782531738281,524558
71911,7580,7,460.0195076499999,74.42,528309,0.029694335535168648,0.00073,7.2430219650268555,-6.979190349578857,-343.9076232910156,525308
72015,7590,7,509.93903548,75.0,529059,0.02971077896654606,0.00073,7.795193195343018,-7.082691192626953,-344.4470520019531,526058
72120,7600,7,517.3934764,75.0,529809,0.030578993260860443,0.00073,16.34490966796875,-4.779372215270996,-342.1506042480469,526808
72225,7610,7,519.0593342799999,75.0,530559,0.029174163937568665,0.00073,10.15715217590332,-1.0976436138153076,-344.2870178222656,527558
72329,7620,7,522.68949411,75.0,531309,0.027838753536343575,0.00073,12.25777816772461,11.964818000793457,-341.2537841796875,528308
72434,7630,7,523.97286236,75.0,532059,0.030868427827954292,0.00073,10.698230743408203,8.084754943847656,-342.921875,529058
72540,7640,7,523.67158216,75.0,532809,0.042956769466400146,0.00073,15.346548080444336,-5.3154778480529785,-353.7919616699219,529808
72645,7650,7,523.6865106,75.0,533559,0.04123535007238388,0.00073,17.699398040771484,3.6666626930236816,-360.4307556152344,530558
72748,7660,7,526.2315548299999,75.0,534309,0.03682629019021988,0.00073,9.395298957824707,-4.731815814971924,-347.5545959472656,531308
72853,7670,7,526.85110214,75.0,535059,0.03148442134261131,0.00073,76.78533935546875,2.9617648124694824,-348.6418762207031,532058
72958,7680,7,534.2105602,75.0,535809,0.030718466266989708,0.00073,16.670150756835938,8.712698936462402,-348.22821044921875,532808
73065,7690,7,541.1145065,75.0,536559,0.03725503385066986,0.00073,11.629632949829102,8.73072338104248,-350.8334045410156,533558
73163,7700,7,520.67820349,74.51,537260,0.05319279059767723,0.00073,18.124656677246094,2.463675022125244,-366.49114990234375,534259
73267,7710,7,510.1508789900001,74.51,538010,0.06206183880567551,0.00073,17.71363067626953,0.6250134706497192,-378.8091125488281,535009
73373,7720,7,507.26633072,74.51,538760,0.046975277364254,0.00073,13.443035125732422,-9.854061126708984,-388.9769287109375,535759
73477,7730,7,505.48448935999994,74.51,539510,0.034479934722185135,0.00073,7.489908695220947,-12.76892375946045,-374.9356994628906,536509
73580,7740,7,498.10791811,74.39,540248,0.028258109465241432,0.00073,8.934715270996094,-11.588688850402832,-366.829345703125,537247
73680,7750,7,489.71752497,74.04,540963,0.03037082962691784,0.00073,11.373274803161621,7.341422080993652,-360.5268859863281,537962
73786,7760,7,488.71786009999994,74.04,541713,0.04219146445393562,0.00073,15.114160537719727,-7.130283832550049,-367.1955871582031,538712
73891,7770,7,488.41355759,74.04,542463,0.04309236630797386,0.00073,21.343994140625,3.2429418563842773,-361.6180419921875,539462
73996,7780,7,486.96349180000004,74.04,543213,0.03377505764365196,0.00073,8.048284530639648,-11.082120895385742,-369.0718994140625,540212
74101,7790,7,486.90341415,74.04,543963,0.030589193105697632,0.00073,7.58455753326416,-9.600692749023438,-366.5043640136719,540962
74206,7800,7,508.38903191,74.53,544713,0.028629720211029053,0.00073,17.957956314086914,-9.728111267089844,-356.8306884765625,541712
74310,7810,7,519.0620561200001,74.53,545463,0.02768755704164505,0.00073,14.968555450439453,5.547614097595215,-350.9710693359375,542462
74415,7820,7,522.34091836,74.53,546213,0.026047298684716225,0.00073,6.917283058166504,-0.030635535717010498,-351.82147216796875,543212
74520,7830,7,524.0419594800001,74.53,546963,0.02532949484884739,0.00073,12.554421424865723,-4.546721458435059,-351.8515930175781,543962
74625,7840,7,531.5448743200001,74.65,547713,0.024396194145083427,0.00073,8.191654205322266,-1.3930200338363647,-356.023681640625,544712
74729,7850,7,533.4149510999999,75.0,548463,0.026452822610735893,0.00073,10.785548210144043,-0.48671281337738037,-345.2051086425781,545462
74835,7860,7,529.79150473,75.0,549213,0.02614418976008892,0.00073,9.834061622619629,-4.998797416687012,-354.4580383300781,546212
74940,7870,7,529.3703801899999,75.0,549963,0.02741158939898014,0.00073,8.058218955993652,-1.1734018325805664,-352.2882385253906,546962
75045,7880,7,530.28160379,75.0,550713,0.02553180232644081,0.00073,10.442996978759766,8.049398422241211,-341.60992431640625,547712
75151,7890,7,530.0367931999999,75.0,551463,0.02632799744606018,0.00073,6.543219566345215,7.711403846740723,-350.974365234375,548462
75255,7900,7,523.11814969,74.89,552202,0.03276835381984711,0.00073,10.392091751098633,-3.264476776123047,-346.9490661621094,549201
75360,7910,7,515.93228309,74.89,552952,0.03435589373111725,0.00073,15.713641166687012,-9.555513381958008,-350.5285949707031,549951
75464,7920,7,514.06156869,74.89,553702,0.029894156381487846,0.00073,9.520967483520508,-5.342989921569824,-349.0678405761719,550701
75568,7930,7,510.58624273999993,74.89,554452,0.027139170095324516,0.00073,9.553309440612793,0.9043190479278564,-349.0018615722656,551451
75671,7940,7,511.10297082000005,74.89,555202,0.025622021406888962,0.00073,6.016757488250732,-13.511453628540039,-354.55908203125,552201
75775,7950,7,518.3919429999999,74.89,555952,0.025947662070393562,0.00073,10.982695579528809,-1.021941900253296,-344.9423828125,552951
75879,7960,7,522.19964408,74.89,556702,0.02983393333852291,0.00073,11.402778625488281,-9.72447395324707,-350.0947265625,553701
75982,7970,7,518.75330422,74.89,557452,0.02617030031979084,0.00073,8.737029075622559,5.114215850830078,-345.6917724609375,554451
76086,7980,7,517.2509065999999,74.89,558202,0.02504369243979454,0.00073,6.65985107421875,-8.51863956451416,-356.2944641113281,555201
76186,7990,7,510.2572073499999,74.64,558927,0.02450457587838173,0.00073,11.749312400817871,1.503521203994751,-348.5414123535156,555926
76289,8000,7,518.09612923,74.75,559677,0.024753959849476814,0.00073,8.315990447998047,-8.92393684387207,-352.03875732421875,556676
76394,8010,7,525.15435486,74.75,560427,0.02514581009745598,0.00073,8.029465675354004,1.2151141166687012,-346.0972595214844,557426
76496,8020,7,527.05627459,74.75,561177,0.02384713664650917,0.00073,8.094465255737305,6.244678497314453,-345.03448486328125,558176
76600,8030,7,530.08266216,74.75,561927,0.02447347901761532,0.00073,8.799705505371094,12.491908073425293,-346.01971435546875,558926
76704,8040,7,529.90688303,74.75,562677,0.024434618651866913,0.00073,4.831007480621338,-2.2234416007995605,-347.51708984375,559676
76803,8050,7,520.68439458,74.41,563393,0.02460121549665928,0.00073,5.7273335456848145,-10.9856538772583,-339.812744140625,560392
76907,8060,7,521.91197637,74.41,564143,0.02526242844760418,0.00073,15.137730598449707,16.378862380981445,-348.89874267578125,561142
77011,8070,7,525.99442013,74.41,564893,0.02956322766840458,0.00073,5.580864906311035,-3.2189149856567383,-351.3506164550781,561892
77116,8080,7,525.7772713700001,74.41,565643,0.03174809366464615,0.00073,6.068305969238281,-0.16834783554077148,-352.8234558105469,562642
77210,8090,7,507.32707214000004,73.97,566324,0.04244031757116318,0.00073,12.616925239562988,-13.666080474853516,-361.6402893066406,563323
77311,8100,7,487.27122987000007,73.73,567050,0.04502180591225624,0.00073,11.64546012878418,-5.384014129638672,-367.6690673828125,564049
77416,8110,7,484.12034867999995,73.73,567800,0.03896774351596832,0.00073,14.374330520629883,-1.4039618968963623,-356.136962890625,564799
77519,8120,7,480.96464196999995,73.73,568550,0.034275904297828674,0.00073,7.190559387207031,-9.77553939819336,-368.98248291015625,565549
77624,8130,7,480.34738838,73.73,569300,0.02870628610253334,0.00073,11.44556713104248,11.49170970916748,-357.00213623046875,566299
77728,8140,7,480.13273886,73.73,570050,0.027369461953639984,0.00073,9.269427299499512,-10.46795654296875,-353.57550048828125,567049
77831,8150,7,488.4987275,74.07,570800,0.02728361263871193,0.00073,11.902997970581055,11.29259967803955,-353.99169921875,567799
77905,8160,7,442.3185501699999,71.86,571329,0.037546396255493164,0.00073,14.663947105407715,8.323033332824707,-357.48883056640625,568328
78003,8170,7,403.27632071999994,71.28,572021,0.04079236835241318,0.00073,9.42061996459961,-9.870695114135742,-364.2629699707031,569020
78109,8180,7,404.44611038999994,71.28,572771,0.03205837681889534,0.00073,11.788214683532715,-4.913056373596191,-357.93499755859375,569770
78214,8190,7,425.86351274000003,71.95,573519,0.030036620795726776,0.00073,10.112310409545898,5.088935375213623,-358.7508544921875,570518
78319,8200,7,445.03612252000016,72.19,574269,0.030549174174666405,0.00073,9.056108474731445,-1.7080116271972656,-347.7490234375,571268
78423,8210,7,446.88624042000004,72.19,575019,0.03763051703572273,0.00073,14.892424583435059,4.012444972991943,-352.2400207519531,572018
78527,8220,7,447.88645067,72.19,575769,0.04277519881725311,0.00073,11.000032424926758,-4.0926899909973145,-364.7227478027344,572768
78632,8230,7,446.97204556,72.19,576519,0.04051199182868004,0.00073,14.802898406982422,0.9215707778930664,-360.9219970703125,573518
78737,8240,7,445.47152266999996,72.19,577269,0.03433946520090103,0.00073,17.647865295410156,10.182697296142578,-356.867919921875,574268
78840,8250,7,445.5243214099999,72.19,578019,0.03144983574748039,0.00073,9.091672897338867,-22.188465118408203,-372.5345153808594,575018
78944,8260,7,491.76127517000003,74.4,578769,0.02817278355360031,0.00073,14.093649864196777,5.552103042602539,-351.0116271972656,575768
79047,8270,7,531.2240910800001,74.98,579519,0.026637854054570198,0.00073,16.900981903076172,11.163928985595703,-348.89935302734375,576518
79151,8280,7,529.85037852,74.98,580269,0.040021106600761414,0.00073,9.775676727294922,9.341376304626465,-362.90838623046875,577268
79255,8290,7,530.09711495,75.0,581019,0.04397328943014145,0.00073,12.840780258178711,-0.741016149520874,-371.7147521972656,578018
79360,8300,7,525.61482097,75.0,581769,0.042746223509311676,0.00073,9.364986419677734,-10.614385604858398,-379.3371276855469,578768
79465,8310,7,522.4645792200001,75.0,582519,0.03437616303563118,0.00073,6.876520156860352,-6.987462520599365,-374.16729736328125,579518
79569,8320,7,523.41415785,75.0,583269,0.02947438880801201,0.00073,6.246447563171387,-5.156896114349365,-365.48797607421875,580268
79673,8330,7,524.74314199,75.0,584019,0.027436887845396996,0.00073,8.123275756835938,-12.011270523071289,-359.5618591308594,581018
79778,8340,7,510.0505138600001,75.0,584769,0.03674411401152611,0.00073,11.389341354370117,11.373588562011719,-356.3518981933594,581768
79882,8350,7,494.23270102000004,75.0,585519,0.04252074286341667,0.00073,11.784576416015625,3.3919835090637207,-370.4644775390625,582518
79986,8360,7,492.46038646,75.0,586269,0.040748074650764465,0.00073,7.107944965362549,-9.985299110412598,-378.17620849609375,583268
80090,8370,7,491.0436675200001,75.0,587019,0.03539649769663811,0.00073,7.111048698425293,-0.5703353881835938,-367.4407043457031,584018
80194,8380,7,493.13357625,75.0,587769,0.02928346022963524,0.00073,18.643638610839844,0.368228942155838,-367.6280212402344,584768
80297,8390,7,497.8325608099999,75.0,588519,0.026915276423096657,0.00073,6.722906112670898,-3.987232208251953,-366.202880859375,585518
80402,8400,7,499.79680001,75.0,589269,0.029637357220053673,0.00073,9.019901275634766,-1.8829128742218018,-358.8767395019531,586268
80508,8410,7,503.67909483000005,75.0,590019,0.03016221895813942,0.00073,9.776951789855957,4.409344673156738,-354.8489990234375,587018
80614,8420,7,504.83622979999996,75.0,590769,0.028079647570848465,0.00073,5.709789752960205,-10.364142417907715,-363.33807373046875,587768
80720,8430,7,506.18585301999997,75.0,591519,0.029135877266526222,0.00073,7.6387434005737305,17.437114715576172,-351.79669189453125,588518
80825,8440,7,522.82486206,75.0,592269,0.02639763243496418,0.00073,5.320108413696289,-9.210539817810059,-357.6109313964844,589268
80924,8450,7,531.5127785399999,74.69,592988,0.03297934681177139,0.00073,7.7194013595581055,-1.4569902420043945,-354.9328918457031,589987
81026,8460,7,522.7624413399999,74.54,593723,0.029779959470033646,0.00073,8.83332633972168,0.03288006782531738,-357.47882080078125,590722
81121,8470,7,509.4968499000001,73.88,594407,0.027147622779011726,0.00073,9.37429428100586,4.873318195343018,-351.06793212890625,591406
81224,8480,7,507.87543432000007,73.88,595157,0.035952769219875336,0.00073,18.865360260009766,6.086747169494629,-357.27618408203125,592156
81326,8490,7,469.25041774,73.77,595896,0.051457010209560394,0.00073,16.123146057128906,-0.1964147686958313,-381.90655517578125,592895
81429,8500,7,467.37779648000003,73.77,596646,0.04996071010828018,0.00073,10.628377914428711,1.9482250213623047,-379.2023010253906,593645
81533,8510,7,467.07483383000005,73.77,597396,0.037811923772096634,0.00073,12.036478996276855,-4.855599880218506,-373.42120361328125,594395
81637,8520,7,466.38760853,73.77,598146,0.033627815544605255,0.00073,8.895659446716309,-0.9443252086639404,-369.13037109375,595145
81741,8530,7,465.43916265,73.77,598896,0.02916242554783821,0.00073,12.505524635314941,3.2186121940612793,-362.4374084472656,595895
81844,8540,7,464.85259231,73.77,599646,0.030147409066557884,0.00073,8.789558410644531,7.375154495239258,-358.5129089355469,596645
81949,8550,7,459.04798503000006,74.08,600396,0.03650836646556854,0.00073,8.954833030700684,3.8849875926971436,-363.04803466796875,597395
82053,8560,7,440.59382202999996,74.23,601146,0.044040679931640625,0.00073,10.444828033447266,1.9371286630630493,-371.240478515625,598145
82156,8570,7,442.0535892699999,74.89,601896,0.04504282772541046,0.00073,13.850720405578613,5.282161712646484,-370.2149658203125,598895
82260,8580,7,430.55833097999994,74.85,602642,0.07133451849222183,0.00073,24.664955139160156,4.806096076965332,-372.9698486328125,599641
82364,8590,7,456.08442223000014,74.96,603392,0.07111161202192307,0.00073,25.49985122680664,1.7436013221740723,-394.7445068359375,600391
82467,8600,7,457.82008816999996,74.96,604142,0.05451749637722969,0.00073,25.32794189453125,-1.468336820602417,-392.10076904296875,601141
82571,8610,7,456.231244,74.96,604892,0.03935886546969414,0.00073,13.493913650512695,-14.794967651367188,-385.5661926269531,601891
82675,8620,7,455.7070979299999,74.96,605642,0.032830610871315,0.00073,7.950878143310547,-6.697846412658691,-387.7441101074219,602641
82779,8630,7,454.66551792999996,74.96,606392,0.029370568692684174,0.00073,9.993826866149902,-3.5290064811706543,-381.7896423339844,603391
82882,8640,7,454.76289434,74.96,607142,0.026964083313941956,0.00073,12.324499130249023,-3.425797462463379,-375.9307861328125,604141
82987,8650,7,468.23981686,74.96,607892,0.030233129858970642,0.00073,7.090098857879639,10.178128242492676,-372.52801513671875,604891
83068,8660,7,445.82935719,73.34,608480,0.05288829281926155,0.00073,48.66972732543945,9.46425724029541,-383.5613098144531,605479
83151,8670,7,369.2845193599999,71.77,609073,0.06832713633775711,0.00073,31.67757225036621,-1.994931936264038,-403.9573669433594,606072
83248,8680,7,301.96888563000005,71.31,609773,0.060356780886650085,0.00073,31.026565551757812,-7.300546646118164,-393.9171447753906,606772
