rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/critic_loss,train/ent_coef,train/n_updates
-199.96416798,163043,100.0,1160000,7,11600,0.00073,-0.33879292011260986,68.81249237060547,0.3313485383987427,0.005144503433257341,1156999
-200.47986547999997,163187,100.0,1161000,7,11610,0.00073,2.992931365966797,68.23287963867188,0.36946552991867065,0.004958339035511017,1157999
-199.98368061999997,163328,100.0,1162000,7,11620,0.00073,-3.5883400440216064,68.34883880615234,0.3686363101005554,0.004914285149425268,1158999
-198.83485974000004,163469,100.0,1163000,7,11630,0.00073,2.105848550796509,67.35868072509766,0.3813798427581787,0.004924646578729153,1159999
-198.36467236000001,163609,100.0,1164000,7,11640,0.00073,3.907592535018921,67.58112335205078,0.36164620518684387,0.0049826111644506454,1160999
-199.69323951,163750,100.0,1165000,7,11650,0.00073,-8.513365745544434,67.39913940429688,0.4094967842102051,0.005158047657459974,1161999
-196.42979984000002,163891,100.0,1166000,7,11660,0.00073,4.147487163543701,67.71672058105469,0.4177297353744507,0.004951340612024069,1162999
-196.05676058000006,164032,100.0,1167000,7,11670,0.00073,-5.568777084350586,65.83607482910156,0.4200429618358612,0.005049054976552725,1163999
-195.68686056,164171,100.0,1168000,7,11680,0.00073,7.021050930023193,67.62736511230469,0.3992653489112854,0.005125761963427067,1164999
-195.99031741,164311,100.0,1169000,7,11690,0.00073,2.088963747024536,67.42727661132812,0.3938540816307068,0.005120526533573866,1165999
-198.69061033000003,164451,100.0,1170000,7,11700,0.00073,-3.5989651679992676,68.00486755371094,0.45352014899253845,0.005098836962133646,1166999
-199.70636688000002,164592,100.0,1171000,7,11710,0.00073,3.885282039642334,67.48140716552734,0.3836020231246948,0.005209272261708975,1167999
-201.22500039000002,164733,100.0,1172000,7,11720,0.00073,-0.6052614450454712,68.138427734375,0.5458914041519165,0.005088876001536846,1168999
-201.85005798000003,164874,100.0,1173000,7,11730,0.00073,-2.0902023315429688,68.48416900634766,0.39988866448402405,0.005003343336284161,1169999
-201.25194285999999,165016,100.0,1174000,7,11740,0.00073,-1.3056550025939941,69.77095031738281,0.3685839772224426,0.0051060826517641544,1170999
-201.20814112,165159,100.0,1175000,7,11750,0.00073,-10.428228378295898,67.99757385253906,0.3302873373031616,0.004905835259705782,1171999
-202.0322187,165300,100.0,1176000,7,11760,0.00073,-9.530811309814453,68.35969543457031,0.3161383271217346,0.004924449138343334,1172999
-203.19764251999996,165441,100.0,1177000,7,11770,0.00073,3.7173542976379395,68.03363800048828,0.3666473627090454,0.004959301091730595,1173999
-202.6712118,165583,100.0,1178000,7,11780,0.00073,-14.366509437561035,70.50688934326172,0.3903768062591553,0.005026606377214193,1174999
-199.68464238999996,165724,100.0,1179000,7,11790,0.00073,2.604576826095581,69.16239929199219,0.3729085922241211,0.004935394506901503,1175999
-199.69149932,165865,100.0,1180000,7,11800,0.00073,3.728458881378174,69.2790298461914,0.42518848180770874,0.004739835858345032,1176999
-197.34463899,166007,100.0,1181000,7,11810,0.00073,-4.078183174133301,70.59200286865234,0.2710539698600769,0.0047606839798390865,1177999
-196.890268,166149,100.0,1182000,7,11820,0.00073,9.465620994567871,68.58320617675781,0.3004140853881836,0.004818866495043039,1178999
-197.51156076000004,166289,100.0,1183000,7,11830,0.00073,1.2821030616760254,71.118408203125,0.3057093024253845,0.004722282290458679,1179999
-197.54249401000004,166431,100.0,1184000,7,11840,0.00073,-0.8162198066711426,69.27186584472656,0.38378044962882996,0.004677599761635065,1180999
-197.56146277000005,166574,100.0,1185000,7,11850,0.00073,3.9601845741271973,71.2125244140625,0.3240688443183899,0.004606755916029215,1181999
-196.75246320000002,166712,100.0,1186000,7,11860,0.00073,6.974769592285156,70.27120208740234,0.3376297950744629,0.0047616600058972836,1182999
-195.78130822000003,166853,100.0,1187000,7,11870,0.00073,-6.248000621795654,67.55918884277344,0.3412848711013794,0.004735491704195738,1183999
-196.69428688,166993,100.0,1188000,7,11880,0.00073,-7.667760848999023,69.8362808227539,0.33250126242637634,0.0048468708992004395,1184999
-198.29321930999998,167136,100.0,1189000,7,11890,0.00073,-6.457021713256836,71.3656005859375,0.36158204078674316,0.004811381455510855,1185999
-195.93637721,167278,100.0,1190000,7,11900,0.00073,4.123355388641357,69.05766296386719,0.36371535062789917,0.004676040727645159,1186999
-195.54136302999999,167420,100.0,1191000,7,11910,0.00073,-8.365287780761719,70.3570785522461,0.3271641731262207,0.004633560311049223,1187999
-195.54288772999996,167562,100.0,1192000,7,11920,0.00073,-1.7470396757125854,69.57023620605469,0.33108949661254883,0.004511896520853043,1188999
-194.67064573,167704,100.0,1193000,7,11930,0.00073,5.192998886108398,71.1737060546875,0.24949663877487183,0.004678511992096901,1189999
-193.82739239000006,167846,100.0,1194000,7,11940,0.00073,-2.31787371635437,68.79810333251953,0.3567042946815491,0.004683118779212236,1190999
-193.01224308999997,167987,100.0,1195000,7,11950,0.00073,2.2623279094696045,69.25870513916016,0.26145514845848083,0.004689069464802742,1191999
-194.17192165000003,168127,100.0,1196000,7,11960,0.00073,-0.8614818453788757,71.13058471679688,0.35885071754455566,0.004597504157572985,1192999
-193.41685344,168270,100.0,1197000,7,11970,0.00073,-10.30207633972168,70.95541381835938,0.29728934168815613,0.004667702596634626,1193999
-191.97242279999998,168413,100.0,1198000,7,11980,0.00073,-3.9502720832824707,69.58517456054688,0.30632084608078003,0.004653694573789835,1194999
-191.97130651,168554,100.0,1199000,7,11990,0.00073,7.984439849853516,71.40669250488281,0.3183709979057312,0.004640841856598854,1195999
-192.00311990999998,168695,100.0,1200000,7,12000,0.00073,8.292959213256836,70.65769958496094,0.33089330792427063,0.004478802438825369,1196999
-192.63251264000002,168835,100.0,1201000,7,12010,0.00073,0.5879364609718323,70.33386993408203,0.33126938343048096,0.004522416274994612,1197999
-191.35905935000002,168977,100.0,1202000,7,12020,0.00073,-2.7339959144592285,70.99574279785156,0.3206944167613983,0.0045417360961437225,1198999
-191.09829431000003,169117,100.0,1203000,7,12030,0.00073,0.7697577476501465,70.72941589355469,0.34142178297042847,0.0046032490208745,1199999
-194.36370670999997,169258,100.0,1204000,7,12040,0.00073,1.0143930912017822,70.41043853759766,0.25629109144210815,0.004564572125673294,1200999
-193.61589216000002,169400,100.0,1205000,7,12050,0.00073,-0.8159379959106445,71.18669128417969,0.2544381618499756,0.004411730915307999,1201999
-192.51231106000003,169540,100.0,1206000,7,12060,0.00073,1.1513886451721191,70.79785919189453,0.26121532917022705,0.004485098645091057,1202999
-192.89708115999994,169681,100.0,1207000,7,12070,0.00073,1.7549909353256226,68.66688537597656,0.3829203248023987,0.004479054361581802,1203999
-192.14770692999994,169822,100.0,1208000,7,12080,0.00073,11.48890495300293,71.04804992675781,0.33620476722717285,0.004362685140222311,1204999
-190.25006899999997,169963,100.0,1209000,7,12090,0.00073,0.5201031565666199,71.49224853515625,0.28673163056373596,0.004270936828106642,1205999
-190.77848717999998,170106,100.0,1210000,7,12100,0.00073,1.1270755529403687,70.30571746826172,0.3147960305213928,0.004415904637426138,1206999
-191.78726930999997,170247,100.0,1211000,7,12110,0.00073,0.4610324501991272,71.17202758789062,0.2652478814125061,0.004511797800660133,1207999
-192.26434170999997,170389,100.0,1212000,7,12120,0.00073,-6.965906620025635,70.86714172363281,0.2587190866470337,0.0045546796172857285,1208999
-191.99651053000002,170530,100.0,1213000,7,12130,0.00073,4.402042388916016,71.39639282226562,0.2668688893318176,0.004414793103933334,1209999
-188.54821866000003,170671,100.0,1214000,7,12140,0.00073,2.8545949459075928,71.6910171508789,0.25035360455513,0.0045468867756426334,1210999
-188.89224301,170814,100.0,1215000,7,12150,0.00073,0.21339404582977295,70.76221466064453,0.3055632710456848,0.004523035138845444,1211999
-190.05839464000002,170957,100.0,1216000,7,12160,0.00073,1.504192590713501,70.17024993896484,0.3366246819496155,0.004372700583189726,1212999
-190.97461522999998,171101,100.0,1217000,7,12170,0.00073,0.12766674160957336,72.0054931640625,0.29426324367523193,0.004366399720311165,1213999
-190.69446824,171245,100.0,1218000,7,12180,0.00073,4.497678756713867,70.69368743896484,0.3132668733596802,0.004355337470769882,1214999
-192.94614449999997,171389,100.0,1219000,7,12190,0.00073,-7.926806449890137,71.61892700195312,0.26801156997680664,0.004424862563610077,1215999
-193.79702161000006,171533,100.0,1220000,7,12200,0.00073,-3.4961066246032715,69.35697937011719,0.30376309156417847,0.004379390273243189,1216999
-193.82292663000004,171677,100.0,1221000,7,12210,0.00073,-3.3524460792541504,71.78752899169922,0.27395373582839966,0.004501014947891235,1217999
-194.73099426000002,171821,100.0,1222000,7,12220,0.00073,-4.329288005828857,71.38848876953125,0.3073427677154541,0.0044069476425647736,1218999
-194.86510379,171965,100.0,1223000,7,12230,0.00073,9.572148323059082,71.53114318847656,0.3312035799026489,0.0043848128989338875,1219999
-196.56005012999998,172109,100.0,1224000,7,12240,0.00073,-0.4819908142089844,71.37052917480469,0.25343650579452515,0.004415180534124374,1220999
-196.22975828,172251,100.0,1225000,7,12250,0.00073,-4.027473449707031,72.20970916748047,0.3320774435997009,0.004406355321407318,1221999
-193.35066123000001,172395,100.0,1226000,7,12260,0.00073,-7.648702144622803,73.2688217163086,0.25612425804138184,0.004463918041437864,1222999
-192.40363257,172538,100.0,1227000,7,12270,0.00073,-0.5185737013816833,70.8620834350586,0.33394861221313477,0.004384785424917936,1223999
-194.13367821999998,172680,100.0,1228000,7,12280,0.00073,-7.949982643127441,71.95499420166016,0.27439048886299133,0.004404897335916758,1224999
-194.31262003000003,172823,100.0,1229000,7,12290,0.00073,12.235816955566406,70.36407470703125,0.285647988319397,0.004375756252557039,1225999
-193.60415747,172965,100.0,1230000,7,12300,0.00073,-5.977497100830078,70.87532806396484,0.32399553060531616,0.004579418338835239,1226999
-192.24492324000002,173107,100.0,1231000,7,12310,0.00073,-1.653339147567749,70.89026641845703,0.2928428053855896,0.004548398312181234,1227999
-192.54888265999998,173249,100.0,1232000,7,12320,0.00073,-1.2689530849456787,71.07156372070312,0.2762509286403656,0.0044214436784386635,1228999
-192.70120378000007,173390,100.0,1233000,7,12330,0.00073,-3.570150136947632,71.39007568359375,0.34639424085617065,0.00449069868773222,1229999
-191.49417669000002,173530,100.0,1234000,7,12340,0.00073,0.7172273397445679,69.80377197265625,0.2688666582107544,0.004592519253492355,1230999
-192.27154685000002,173671,100.0,1235000,7,12350,0.00073,3.6399388313293457,72.01939392089844,0.32259267568588257,0.004555759020149708,1231999
-193.75324343,173812,100.0,1236000,7,12360,0.00073,-9.202491760253906,71.37740325927734,0.2733800411224365,0.004524912219494581,1232999
-194.93839677,173951,100.0,1237000,7,12370,0.00073,6.938995361328125,68.28585052490234,0.27556613087654114,0.004532050807029009,1233999
-195.64600833,174092,100.0,1238000,7,12380,0.00073,1.1857972145080566,70.15313720703125,0.2967854142189026,0.004687667358666658,1234999
-196.41748800000002,174233,100.0,1239000,7,12390,0.00073,2.5903913974761963,70.4789047241211,0.2806628346443176,0.004620888736099005,1235999
-196.630403,174375,100.0,1240000,7,12400,0.00073,0.7937955856323242,68.92792510986328,0.2910059690475464,0.004666324704885483,1236999
-196.40082698000003,174516,100.0,1241000,7,12410,0.00073,-2.9320790767669678,70.53694915771484,0.2900790572166443,0.00454581156373024,1237999
-196.82408689,174657,100.0,1242000,7,12420,0.00073,-4.626235008239746,71.69176483154297,0.28947150707244873,0.004455696791410446,1238999
-196.99912705999998,174798,100.0,1243000,7,12430,0.00073,9.4249906539917,71.06224060058594,0.300136536359787,0.00448486115783453,1239999
-198.70840064,174939,100.0,1244000,7,12440,0.00073,14.740907669067383,71.95323944091797,0.31266504526138306,0.004585436079651117,1240999
-198.06442884999996,175080,100.0,1245000,7,12450,0.00073,2.695265293121338,70.46054077148438,0.28801509737968445,0.004545980598777533,1241999
-197.40803782000006,175223,100.0,1246000,7,12460,0.00073,2.646820545196533,70.07246398925781,0.3016354441642761,0.004536957014352083,1242999
-196.18540677,175364,100.0,1247000,7,12470,0.00073,-0.06306052207946777,69.1450424194336,0.32358595728874207,0.0045066759921610355,1243999
-195.32216656,175504,100.0,1248000,7,12480,0.00073,1.40208101272583,70.66181945800781,0.3307666480541229,0.004413698334246874,1244999
-194.73304581,175646,100.0,1249000,7,12490,0.00073,7.433067321777344,70.00224304199219,0.2865487337112427,0.004338618367910385,1245999
-193.75134476,175788,100.0,1250000,7,12500,0.00073,-13.386482238769531,70.16290283203125,0.23565149307250977,0.004495862405747175,1246999
-194.94217636000002,175930,100.0,1251000,7,12510,0.00073,-7.095742225646973,71.77867126464844,0.2878316044807434,0.004492133855819702,1247999
-193.40982114,176071,100.0,1252000,7,12520,0.00073,-2.679030418395996,71.491455078125,0.2951529622077942,0.0044950866140425205,1248999
-192.48593885000005,176211,100.0,1253000,7,12530,0.00073,3.1911299228668213,71.0358657836914,0.3447488844394684,0.004548389930278063,1249999
-192.37843535000005,176353,100.0,1254000,7,12540,0.00073,-4.188766956329346,70.60122680664062,0.2839420437812805,0.00459324661642313,1250999
-192.35139019,176493,100.0,1255000,7,12550,0.00073,2.029674530029297,69.84529113769531,0.30240559577941895,0.0045510344207286835,1251999
-192.75580415999997,176635,100.0,1256000,7,12560,0.00073,-7.448480606079102,71.43424987792969,0.29160985350608826,0.004545070696622133,1252999
-193.87122593999996,176776,100.0,1257000,7,12570,0.00073,-4.375557899475098,71.40259552001953,0.2645832300186157,0.004385795444250107,1253999
-193.4474090199999,176917,100.0,1258000,7,12580,0.00073,3.580763339996338,69.5557861328125,0.30188503861427307,0.004658061545342207,1254999
-192.63754566,177057,100.0,1259000,7,12590,0.00073,-1.9962844848632812,73.03035736083984,0.28168371319770813,0.004632608499377966,1255999
-194.23231988999996,177199,100.0,1260000,7,12600,0.00073,3.82418155670166,70.24002838134766,0.2772458791732788,0.0045204199850559235,1256999
-193.00398963,177342,100.0,1261000,7,12610,0.00073,1.582254409790039,71.00440216064453,0.3810470700263977,0.004828168079257011,1257999
-192.60540131,177483,100.0,1262000,7,12620,0.00073,-1.1576851606369019,68.918212890625,0.2749641239643097,0.004673510789871216,1258999
-194.36883271,177625,100.0,1263000,7,12630,0.00073,-5.0859293937683105,70.57125854492188,0.33405160903930664,0.004738385323435068,1259999
-193.64521024,177768,100.0,1264000,7,12640,0.00073,-2.5550618171691895,69.8425521850586,0.3210493326187134,0.00478867394849658,1260999
-194.78366643000004,177909,100.0,1265000,7,12650,0.00073,7.047456741333008,69.2613296508789,0.2907702326774597,0.004730589687824249,1261999
-197.52761097,178051,100.0,1266000,7,12660,0.00073,2.252161741256714,69.46378326416016,0.30755048990249634,0.004698478616774082,1262999
-198.12695659000005,178193,100.0,1267000,7,12670,0.00073,11.772603034973145,70.50108337402344,0.3423011004924774,0.004616424906998873,1263999
-198.43513219,178333,100.0,1268000,7,12680,0.00073,-7.154018402099609,69.84314727783203,0.31280964612960815,0.004631292074918747,1264999
-200.04679864999997,178473,100.0,1269000,7,12690,0.00073,-0.8434929847717285,70.85041809082031,0.3019786477088928,0.004708997905254364,1265999
-200.05803166,178614,100.0,1270000,7,12700,0.00073,-4.133757591247559,69.28157806396484,0.31281304359436035,0.0046519264578819275,1266999
-200.85078614000003,178756,100.0,1271000,7,12710,0.00073,-1.890440583229065,68.92189025878906,0.3346503973007202,0.0045861732214689255,1267999
-202.56703276,178898,100.0,1272000,7,12720,0.00073,8.906390190124512,70.32659912109375,0.3027895987033844,0.004660501144826412,1268999
-202.71357261999998,179039,100.0,1273000,7,12730,0.00073,5.4029974937438965,71.19538116455078,0.27748286724090576,0.004588251002132893,1269999
-202.00723079999997,179181,100.0,1274000,7,12740,0.00073,-6.840424537658691,70.04621887207031,0.2924524247646332,0.0047036344185471535,1270999
-200.78548962000002,179325,100.0,1275000,7,12750,0.00073,-1.1796531677246094,71.39898681640625,0.32824718952178955,0.00468605849891901,1271999
-199.26915354000002,179467,100.0,1276000,7,12760,0.00073,3.9017953872680664,71.48469543457031,0.3321598172187805,0.004816615488380194,1272999
-199.11685597,179609,100.0,1277000,7,12770,0.00073,1.2617378234863281,69.48672485351562,0.3581083118915558,0.004643272142857313,1273999
-200.55861244999997,179753,100.0,1278000,7,12780,0.00073,-5.535677909851074,73.29421997070312,0.27669015526771545,0.0045958515256643295,1274999
-198.47739672,179897,100.0,1279000,7,12790,0.00073,-2.115023136138916,69.63482666015625,0.3034181594848633,0.004711430054157972,1275999
-197.55222349,180041,100.0,1280000,7,12800,0.00073,4.355420112609863,72.4852294921875,0.34096741676330566,0.004674005322158337,1276999
-197.34694318999993,180184,100.0,1281000,7,12810,0.00073,-7.711389541625977,70.03199768066406,0.28808194398880005,0.004775259643793106,1277999
-196.64785608,180327,100.0,1282000,7,12820,0.00073,0.35432153940200806,69.72564697265625,0.2969762682914734,0.004673805087804794,1278999
-195.72553794999996,180471,100.0,1283000,7,12830,0.00073,-2.145167827606201,70.75144958496094,0.2769390940666199,0.004767789971083403,1279999
-195.36514215999992,180615,100.0,1284000,7,12840,0.00073,-9.270119667053223,68.857666015625,0.32144665718078613,0.0046404460445046425,1280999
-196.43482966,180759,100.0,1285000,7,12850,0.00073,-2.7465806007385254,68.72441101074219,0.30970731377601624,0.004646616987884045,1281999
-198.33412973999995,180902,100.0,1286000,7,12860,0.00073,3.4735541343688965,71.02265167236328,0.31731656193733215,0.004623302258551121,1282999
-196.35028613999998,181044,100.0,1287000,7,12870,0.00073,3.4006786346435547,70.47360229492188,0.2712673246860504,0.004792491439729929,1283999
-195.71704667000003,181185,100.0,1288000,7,12880,0.00073,-1.3097419738769531,71.17012786865234,0.3014693558216095,0.004737325478345156,1284999
-196.18126818999997,181326,100.0,1289000,7,12890,0.00073,-0.7564734220504761,69.62593841552734,0.27581551671028137,0.004866276867687702,1285999
-197.78457811999996,181469,100.0,1290000,7,12900,0.00073,13.495969772338867,70.36082458496094,0.3508525788784027,0.004590075928717852,1286999
-197.05533508999994,181611,100.0,1291000,7,12910,0.00073,-3.424297332763672,70.47338104248047,0.3236132562160492,0.004698010161519051,1287999
-197.34764432000003,181754,100.0,1292000,7,12920,0.00073,8.770021438598633,69.06820678710938,0.29449909925460815,0.004757134709507227,1288999
-198.22290493999998,181896,100.0,1293000,7,12930,0.00073,4.411512851715088,69.94029235839844,0.3600705862045288,0.0046931784600019455,1289999
-199.82343266,182038,100.0,1294000,7,12940,0.00073,13.083471298217773,68.78416442871094,0.3372414708137512,0.0046966057270765305,1290999
-198.69354073,182180,100.0,1295000,7,12950,0.00073,0.7208908200263977,68.35971069335938,0.310319721698761,0.004602891393005848,1291999
-195.90580666999998,182322,100.0,1296000,7,12960,0.00073,-10.95182991027832,70.09658813476562,0.3313747048377991,0.0045813340693712234,1292999
-198.31221203000004,182466,100.0,1297000,7,12970,0.00073,3.3318095207214355,68.0566177368164,0.3024751842021942,0.004633176140487194,1293999
-197.14786877000003,182609,100.0,1298000,7,12980,0.00073,-0.9552453756332397,70.53888702392578,0.2969270944595337,0.004647948779165745,1294999
-197.02711416,182753,100.0,1299000,7,12990,0.00073,-3.4452896118164062,70.22899627685547,0.29945454001426697,0.004579678177833557,1295999
-196.55249103000006,182895,100.0,1300000,7,13000,0.00073,-1.970697283744812,69.63423156738281,0.2744062542915344,0.004560455679893494,1296999
-198.01902271999995,183039,100.0,1301000,7,13010,0.00073,12.154776573181152,70.5137939453125,0.28696051239967346,0.004531415645033121,1297999
-197.03626369999998,183183,100.0,1302000,7,13020,0.00073,17.964725494384766,70.72846984863281,0.38878709077835083,0.004610496107488871,1298999
-196.54671190999997,183327,100.0,1303000,7,13030,0.00073,1.5450561046600342,70.0869369506836,0.27999383211135864,0.00462841521948576,1299999
-194.93360492,183469,100.0,1304000,7,13040,0.00073,1.6327216625213623,70.55045318603516,0.3479556441307068,0.004573917016386986,1300999
-196.66356351,183614,100.0,1305000,7,13050,0.00073,9.628413200378418,70.30077362060547,0.26460516452789307,0.004566838499158621,1301999
-196.08848116999997,183757,100.0,1306000,7,13060,0.00073,3.4607551097869873,69.89281463623047,0.27371805906295776,0.004543807357549667,1302999
-195.01933979999998,183902,100.0,1307000,7,13070,0.00073,0.4452662467956543,70.75276184082031,0.32303059101104736,0.0045121656730771065,1303999
-195.26217911,184045,100.0,1308000,7,13080,0.00073,-4.25892448425293,68.66566467285156,0.3161417841911316,0.004417195450514555,1304999
-196.27153733,184188,100.0,1309000,7,13090,0.00073,4.645257949829102,70.69322204589844,0.2867448925971985,0.004621219355612993,1305999
-194.75991399000003,184330,100.0,1310000,7,13100,0.00073,-1.2878690958023071,70.1449203491211,0.2821778655052185,0.004598771221935749,1306999
-194.01153129,184473,100.0,1311000,7,13110,0.00073,0.2636207342147827,72.13102722167969,0.3811379075050354,0.004666618537157774,1307999
-193.34444464,184613,100.0,1312000,7,13120,0.00073,5.36307430267334,70.96434783935547,0.32819169759750366,0.004563015885651112,1308999
-192.3573099,184753,100.0,1313000,7,13130,0.00073,1.3150904178619385,69.01193237304688,0.3275987207889557,0.00465578306466341,1309999
-192.03510658999997,184894,100.0,1314000,7,13140,0.00073,2.3561675548553467,70.04684448242188,0.3217341899871826,0.004775728564709425,1310999
-190.44380162,185037,100.0,1315000,7,13150,0.00073,8.66230297088623,69.37963104248047,0.309477835893631,0.004800901282578707,1311999
-191.41977753,185179,100.0,1316000,7,13160,0.00073,4.256261825561523,69.29930877685547,0.3010842204093933,0.0046730805188417435,1312999
-192.76480632999994,185322,100.0,1317000,7,13170,0.00073,4.544598579406738,68.76947021484375,0.3743799030780792,0.00484107993543148,1313999
-193.98066005,185464,100.0,1318000,7,13180,0.00073,-11.281554222106934,67.7279281616211,0.39051681756973267,0.004952759947627783,1314999
-194.51385502000005,185608,100.0,1319000,7,13190,0.00073,4.45916223526001,69.9670181274414,0.5012327432632446,0.004982572980225086,1315999
-196.28051222,185752,100.0,1320000,7,13200,0.00073,1.0484577417373657,66.20384216308594,0.5980715751647949,0.00522832665592432,1316999
-198.05803723999998,185895,100.0,1321000,7,13210,0.00073,-7.749910831451416,67.53655242919922,0.36952874064445496,0.005241771694272757,1317999
-201.02976425,186038,100.0,1322000,7,13220,0.00073,3.8204474449157715,67.24862670898438,0.580956220626831,0.005626751575618982,1318999
-204.82282101999996,186180,100.0,1323000,7,13230,0.00073,-7.445281505584717,66.81718444824219,0.4870583713054657,0.005167441908270121,1319999
-206.80099727999996,186321,100.0,1324000,7,13240,0.00073,-4.628841400146484,65.09188842773438,0.48640966415405273,0.005337489768862724,1320999
-208.66133112000003,186465,100.0,1325000,7,13250,0.00073,5.964420795440674,65.45687866210938,0.5455051064491272,0.005342190153896809,1321999
-209.53447448000003,186607,100.0,1326000,7,13260,0.00073,1.2337040901184082,64.04717254638672,0.3984827399253845,0.005402185954153538,1322999
-209.51439356999998,186750,100.0,1327000,7,13270,0.00073,2.814281940460205,66.30313873291016,0.38264018297195435,0.005150588229298592,1323999
-208.89249187000001,186891,100.0,1328000,7,13280,0.00073,-1.5943231582641602,65.23442077636719,0.45888519287109375,0.005144187249243259,1324999
-207.68743925999996,187032,100.0,1329000,7,13290,0.00073,-9.181835174560547,66.49366760253906,0.4151914715766907,0.004950391594320536,1325999
-208.79853630999997,187174,100.0,1330000,7,13300,0.00073,-2.3385846614837646,67.44622039794922,0.3687230348587036,0.004742503631860018,1326999
-206.16557994000001,187315,100.0,1331000,7,13310,0.00073,-0.7032132148742676,68.95410919189453,0.4442964196205139,0.004649555776268244,1327999
-205.15520071999995,187457,100.0,1332000,7,13320,0.00073,3.373347520828247,68.93464660644531,0.287131130695343,0.004474119283258915,1328999
-200.67168152999994,187597,100.0,1333000,7,13330,0.00073,-1.866096019744873,70.19441986083984,0.32091182470321655,0.00465539051219821,1329999
-199.63877691,187738,100.0,1334000,7,13340,0.00073,-8.746545791625977,70.23040771484375,0.3991430997848511,0.004490572493523359,1330999
-198.93763622000003,187879,100.0,1335000,7,13350,0.00073,-4.527005672454834,71.03617858886719,0.28149503469467163,0.0047104149125516415,1331999
-196.98777583,188019,100.0,1336000,7,13360,0.00073,-2.079615831375122,70.60733032226562,0.37162965536117554,0.004773868713527918,1332999
-194.16987239000002,188159,100.0,1337000,7,13370,0.00073,0.5962815284729004,72.06710815429688,0.37772828340530396,0.004756012000143528,1333999
-194.85666005,188299,100.0,1338000,7,13380,0.00073,-4.0127949714660645,72.11198425292969,0.34510186314582825,0.004691591951996088,1334999
-195.32708927000004,188441,100.0,1339000,7,13390,0.00073,-13.997976303100586,69.9710693359375,0.31861138343811035,0.0048653604462742805,1335999
-192.6282376,188582,100.0,1340000,7,13400,0.00073,-5.731648921966553,70.61812591552734,0.3044699728488922,0.004605403169989586,1336999
-193.95088758000003,188723,100.0,1341000,7,13410,0.00073,-5.0864667892456055,72.02869415283203,0.3498631715774536,0.004592922516167164,1337999
-193.14682163000006,188864,100.0,1342000,7,13420,0.00073,1.6436755657196045,68.8239517211914,0.3483281135559082,0.004593942780047655,1338999
-195.56272732999997,189006,100.0,1343000,7,13430,0.00073,1.7059252262115479,69.0905532836914,0.2771434187889099,0.004702488426119089,1339999
-195.96731166,189148,100.0,1344000,7,13440,0.00073,0.9502238035202026,70.51338958740234,0.2611513137817383,0.004733778070658445,1340999
-194.77580997000004,189288,100.0,1345000,7,13450,0.00073,-1.0155279636383057,69.37745666503906,0.3222258687019348,0.004689364228397608,1341999
-195.95957082000004,189430,100.0,1346000,7,13460,0.00073,-2.6428768634796143,70.65371704101562,0.3263026177883148,0.004644060507416725,1342999
-197.88487275,189571,100.0,1347000,7,13470,0.00073,-3.9643068313598633,71.21255493164062,0.3293371796607971,0.004775264300405979,1343999
-197.41276704,189712,100.0,1348000,7,13480,0.00073,3.3697457313537598,71.59352111816406,0.3569899797439575,0.00465761311352253,1344999
-197.10789922999996,189853,100.0,1349000,7,13490,0.00073,-7.43035888671875,71.4975814819336,0.34370094537734985,0.00474189966917038,1345999
-197.33104436999997,189993,100.0,1350000,7,13500,0.00073,19.412612915039062,69.31039428710938,0.29172512888908386,0.004642723128199577,1346999
-196.38300753000004,190134,100.0,1351000,7,13510,0.00073,0.8130171895027161,69.94706726074219,0.3377132713794708,0.004740037024021149,1347999
-196.39707521,190276,100.0,1352000,7,13520,0.00073,8.768956184387207,70.85964965820312,0.30404913425445557,0.004680265672504902,1348999
-195.35140527000004,190417,100.0,1353000,7,13530,0.00073,-3.5264453887939453,72.01268005371094,0.3169156610965729,0.004805766046047211,1349999
-196.55024471000002,190557,100.0,1354000,7,13540,0.00073,-13.13939094543457,70.56785583496094,0.3186597228050232,0.004699108190834522,1350999
-198.85918458000003,190698,100.0,1355000,7,13550,0.00073,-1.3695275783538818,70.82994842529297,0.31958717107772827,0.004877727944403887,1351999
-198.78941046999998,190836,100.0,1356000,7,13560,0.00073,-0.2973628640174866,69.47329711914062,0.29731443524360657,0.004775102250277996,1352999
-198.73881686999997,190980,100.0,1357000,7,13570,0.00073,-3.711775064468384,70.48147583007812,0.30027133226394653,0.004795554559677839,1353999
-198.08100671,191121,100.0,1358000,7,13580,0.00073,-7.848828315734863,71.64099884033203,0.3044548034667969,0.004696608055382967,1354999
-198.68697538,191262,100.0,1359000,7,13590,0.00073,-2.0256588459014893,69.84908294677734,0.29749175906181335,0.004657357465475798,1355999
-197.97934435,191403,100.0,1360000,7,13600,0.00073,-5.6275506019592285,70.81804656982422,0.311212956905365,0.004775254987180233,1356999
-198.08254829000006,191544,100.0,1361000,7,13610,0.00073,0.8527092933654785,67.38368225097656,0.3578876256942749,0.004792911931872368,1357999
-198.42722556,191685,100.0,1362000,7,13620,0.00073,-2.4835472106933594,68.99308776855469,0.33995646238327026,0.004803081043064594,1358999
