time/fps,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,train/actor_loss
7,-128.15560625,26590,49.87,1314836,182786,-2.0593559741973877,0.00073,0.023289741948246956,1311835,17.599393844604492,67.6139907836914
7,-128.28623383999997,26600,49.87,1315336,182855,3.94155216217041,0.00073,0.023778138682246208,1312335,18.923946380615234,70.3092269897461
7,-127.16013758000001,26610,49.77,1315824,182922,-7.119898319244385,0.00073,0.02375963144004345,1312823,20.51784896850586,67.0956039428711
7,-125.37992727,26620,49.88,1316324,182991,-3.1384899616241455,0.00073,0.02373233065009117,1313323,18.520904541015625,65.1439208984375
7,-128.59891459,26630,49.88,1316824,183060,-6.348837852478027,0.00073,0.023496605455875397,1313823,14.97096061706543,71.09556579589844
7,-129.66584974,26640,49.88,1317324,183128,2.4280028343200684,0.00073,0.024179203435778618,1314323,26.85403823852539,68.13441467285156
7,-127.52671102000001,26650,49.88,1317824,183199,16.251371383666992,0.00073,0.024011719971895218,1314823,25.992259979248047,66.48609924316406
7,-125.65328029,26660,49.88,1318324,183269,3.202425956726074,0.00073,0.024482950568199158,1315323,26.39686393737793,75.34947204589844
7,-123.19694021,26670,49.88,1318824,183338,-2.89483904838562,0.00073,0.024342821910977364,1315823,16.2014217376709,61.3484992980957
7,-121.29568261,26680,49.88,1319324,183408,2.6695451736450195,0.00073,0.024445591494441032,1316323,16.75192642211914,69.6816177368164
7,-119.86430002000002,26690,49.88,1319824,183477,2.9100427627563477,0.00073,0.024283261969685555,1316823,19.106491088867188,66.02682495117188
7,-118.56984794,26700,49.88,1320324,183546,0.6184018850326538,0.00073,0.023855069652199745,1317323,18.298795700073242,59.94868850708008
7,-120.54396016999999,26710,50.0,1320824,183614,8.808649063110352,0.00073,0.02344098687171936,1317823,14.07017993927002,64.73016357421875
7,-122.89724302999998,26720,50.0,1321324,183683,8.375691413879395,0.00073,0.023619819432497025,1318323,19.005374908447266,63.94954299926758
7,-123.50907427999996,26730,49.98,1321822,183753,-11.836954116821289,0.00073,0.023818282410502434,1318821,16.22394371032715,64.03672790527344
7,-124.51738304,26740,49.95,1322319,183822,0.4233130216598511,0.00073,0.02327006682753563,1319318,15.305538177490234,67.1915512084961
7,-123.90984902999999,26750,49.95,1322819,183892,4.115181922912598,0.00073,0.02391669899225235,1319818,16.524612426757812,66.58379364013672
7,-125.20951198999997,26760,49.95,1323319,183962,-0.05917811393737793,0.00073,0.023530572652816772,1320318,14.803133010864258,71.13046264648438
7,-124.07879776999998,26770,49.95,1323819,184032,0.5092111825942993,0.00073,0.023815330117940903,1320818,15.63547134399414,67.7430191040039
7,-126.15690156000001,26780,49.95,1324319,184102,7.343167781829834,0.00073,0.024178188294172287,1321318,17.394556045532227,70.33740997314453
7,-127.90270768,26790,49.95,1324819,184172,0.22091889381408691,0.00073,0.023217396810650826,1321818,15.90029525756836,73.17823028564453
7,-132.28925429,26800,49.87,1325311,184240,6.780609607696533,0.00073,0.02397194877266884,1322310,15.704193115234375,61.68994140625
7,-130.94770273,26810,49.87,1325811,184309,10.234325408935547,0.00073,0.023884160444140434,1322810,20.110347747802734,69.4301528930664
7,-129.63608351000002,26820,49.87,1326311,184379,-1.4200360774993896,0.00073,0.024354565888643265,1323310,16.815364837646484,70.94218444824219
7,-125.94942141,26830,49.89,1326811,184448,-1.5560208559036255,0.00073,0.02353818714618683,1323810,17.816055297851562,65.66900634765625
7,-125.42431368000001,26840,49.92,1327311,184518,-0.0028432607650756836,0.00073,0.02362753450870514,1324310,16.087980270385742,75.1375503540039
7,-129.27315119000002,26850,49.73,1327792,184587,-1.6623010635375977,0.00073,0.023430371657013893,1324791,16.718904495239258,67.72905731201172
7,-130.04446266,26860,49.73,1328292,184657,8.936179161071777,0.00073,0.02377009578049183,1325291,18.6835880279541,71.7753677368164
7,-129.98959733,26870,49.73,1328792,184727,-1.6971594095230103,0.00073,0.02339274436235428,1325791,29.02683448791504,69.12364196777344
7,-127.35177085,26880,49.73,1329292,184796,1.6749892234802246,0.00073,0.023614948615431786,1326291,14.268097877502441,67.10166931152344
7,-128.01302742,26890,49.73,1329792,184866,-5.673871040344238,0.00073,0.02427726984024048,1326791,16.714492797851562,75.78157806396484
7,-122.52979211999998,26900,49.81,1330292,184935,-8.3703031539917,0.00073,0.023301050066947937,1327291,17.35866928100586,71.1357421875
7,-123.23531276,26910,49.81,1330792,185004,-1.995750069618225,0.00073,0.023693479597568512,1327791,27.945938110351562,72.41404724121094
7,-123.09664325,26920,49.81,1331292,185074,4.070705413818359,0.00073,0.023882640525698662,1328291,13.369316101074219,65.90449523925781
7,-121.87414814,26930,49.81,1331792,185144,-2.1437675952911377,0.00073,0.024071820080280304,1328791,14.767435073852539,68.99539184570312
7,-122.03452448,26940,49.74,1332285,185213,-2.0740151405334473,0.00073,0.024312349036335945,1329284,16.248523712158203,68.04010772705078
7,-119.16499398,26950,49.93,1332785,185283,4.695806503295898,0.00073,0.023192495107650757,1329784,17.30713653564453,68.98651123046875
7,-119.57678451,26960,49.93,1333285,185353,5.204240322113037,0.00073,0.023523084819316864,1330284,18.9288272857666,77.68534088134766
7,-121.04561069999998,26970,49.93,1333785,185423,0.7171794176101685,0.00073,0.024320876225829124,1330784,13.888495445251465,70.972900390625
7,-125.90728820999999,26980,49.93,1334285,185494,3.0212655067443848,0.00073,0.024563109502196312,1331284,14.378877639770508,76.8076171875
7,-124.46708911000003,26990,49.93,1334785,185565,3.717759609222412,0.00073,0.024761226028203964,1331784,19.16619873046875,76.82403564453125
7,-127.72465291,27000,49.93,1335285,185635,0.12601971626281738,0.00073,0.02400181256234646,1332284,22.18219757080078,80.78460693359375
7,-127.47950531000001,27010,49.93,1335785,185705,3.0717978477478027,0.00073,0.02452472783625126,1332784,35.5991096496582,72.93034362792969
7,-126.11795443999998,27020,49.93,1336285,185776,-2.2482364177703857,0.00073,0.024186478927731514,1333284,15.473367691040039,77.94939422607422
7,-130.0233329,27030,49.93,1336785,185846,0.3868754506111145,0.00073,0.02380772866308689,1333784,15.322466850280762,78.30218505859375
7,-130.68840029999998,27040,50.0,1337285,185917,-3.8268215656280518,0.00073,0.02347688376903534,1334284,14.649171829223633,78.74284362792969
7,-131.47113741,27050,50.0,1337785,185988,-1.5070748329162598,0.00073,0.023645885288715363,1334784,13.889246940612793,77.446533203125
7,-131.67302238000002,27060,50.0,1338285,186059,-2.0061092376708984,0.00073,0.024036996066570282,1335284,19.747350692749023,74.88626098632812
7,-133.00860568000002,27070,49.89,1338774,186127,-3.4377622604370117,0.00073,0.023997297510504723,1335773,17.396503448486328,74.87503814697266
7,-131.88519953,27080,49.89,1339274,186196,-8.502180099487305,0.00073,0.02421565167605877,1336273,20.448944091796875,77.30499267578125
7,-132.94430965,27090,49.89,1339774,186264,-0.8425757884979248,0.00073,0.023993728682398796,1336773,16.357980728149414,74.86885833740234
7,-131.30287492000002,27100,49.89,1340274,186332,0.16236138343811035,0.00073,0.02362583391368389,1337273,17.184181213378906,72.92108154296875
7,-130.04668154,27110,49.89,1340774,186401,-1.7397749423980713,0.00073,0.024396473541855812,1337773,17.628894805908203,74.2740707397461
7,-129.43830969,27120,49.89,1341274,186471,-1.3515373468399048,0.00073,0.024331385269761086,1338273,17.86163902282715,79.30330657958984
7,-125.62078850000002,27130,49.89,1341774,186541,-2.7867560386657715,0.00073,0.024114971980452538,1338773,15.277047157287598,73.73540496826172
7,-123.92940370999999,27140,49.89,1342274,186610,5.852448463439941,0.00073,0.024121055379509926,1339273,16.620277404785156,69.8099365234375
7,-124.85876719,27150,49.89,1342774,186679,-0.2662999629974365,0.00073,0.023698903620243073,1339773,14.053037643432617,71.77495574951172
7,-123.21051626,27160,49.89,1343274,186750,-6.543450832366943,0.00073,0.022989582270383835,1340273,15.129284858703613,74.01502990722656
7,-120.72733867,27170,50.0,1343774,186818,-2.0799474716186523,0.00073,0.02304188162088394,1340773,14.261300086975098,70.7058334350586
7,-119.31509344999996,27180,50.0,1344274,186887,-4.010601043701172,0.00073,0.02334219589829445,1341273,15.686452865600586,71.8792495727539
7,-118.37324541999996,27190,50.0,1344774,186958,-6.472529411315918,0.00073,0.022546127438545227,1341773,13.139670372009277,76.59851837158203
7,-117.30980294,27200,50.0,1345274,187027,-2.898498296737671,0.00073,0.02244970016181469,1342273,16.602474212646484,79.20476531982422
7,-117.46630444,27210,50.0,1345774,187096,-1.526386022567749,0.00073,0.02289997600018978,1342773,14.908571243286133,77.77730560302734
7,-118.72415231,27220,50.0,1346274,187166,0.8472436666488647,0.00073,0.02272907644510269,1343273,17.03353500366211,73.11958312988281
7,-117.65534991,27230,50.0,1346774,187234,-5.939514636993408,0.00073,0.022292830049991608,1343773,14.986783981323242,74.62831115722656
7,-120.63992747000002,27240,49.95,1347269,187305,-6.943208694458008,0.00073,0.022345900535583496,1344268,14.926046371459961,71.05130767822266
7,-121.81295169999997,27250,49.95,1347769,187376,5.062534332275391,0.00073,0.022321639582514763,1344768,14.321325302124023,71.78559112548828
7,-122.38289956,27260,49.95,1348269,187446,-0.8749309778213501,0.00073,0.02203425019979477,1345268,13.210187911987305,68.20635986328125
7,-125.41072606,27270,49.95,1348769,187517,6.068984031677246,0.00073,0.02246537245810032,1345768,15.805473327636719,70.65637969970703
7,-122.74611391,27280,49.95,1349269,187586,2.7536449432373047,0.00073,0.02337791956961155,1346268,16.467334747314453,73.84660339355469
7,-123.08120951999999,27290,49.95,1349769,187657,-0.8057204484939575,0.00073,0.02227150648832321,1346768,14.427040100097656,73.11842346191406
7,-124.84207947,27300,49.95,1350269,187727,7.625432014465332,0.00073,0.022488484159111977,1347268,28.1441650390625,77.94099426269531
7,-125.93086752,27310,49.95,1350769,187799,1.6040706634521484,0.00073,0.022561311721801758,1347768,16.10828399658203,73.72857666015625
7,-123.65759630000001,27320,49.95,1351269,187869,1.028843879699707,0.00073,0.023186160251498222,1348268,14.31132698059082,74.33551025390625
7,-124.00472292999999,27330,49.95,1351769,187937,-13.084429740905762,0.00073,0.02237369678914547,1348768,16.52410316467285,77.148193359375
7,-120.79236498999998,27340,50.0,1352269,188007,-5.91567325592041,0.00073,0.022651132196187973,1349268,14.85011100769043,72.47975158691406
7,-116.30820471000001,27350,50.0,1352769,188077,-6.467931270599365,0.00073,0.022981038317084312,1349768,15.528948783874512,71.50348663330078
7,-114.38419869,27360,50.0,1353269,188146,-2.458387851715088,0.00073,0.022938620299100876,1350268,13.740812301635742,76.46531677246094
7,-114.87101596999999,27370,49.85,1353754,188213,5.831553936004639,0.00073,0.022093942388892174,1350753,22.26294708251953,81.4846420288086
7,-116.36285838000002,27380,49.85,1354254,188284,-3.089735269546509,0.00073,0.02193179726600647,1351253,16.45907211303711,72.3892822265625
7,-117.30482031,27390,49.85,1354754,188353,-1.6160387992858887,0.00073,0.023130211979150772,1351753,19.39404296875,76.9891357421875
7,-119.05578390999999,27400,49.85,1355254,188422,-0.648891806602478,0.00073,0.023100227117538452,1352253,17.951866149902344,76.00982666015625
7,-117.59383145000001,27410,49.85,1355754,188491,-6.075650691986084,0.00073,0.022840803489089012,1352753,17.86015510559082,73.405029296875
7,-120.79412883000003,27420,49.85,1356254,188559,2.1203672885894775,0.00073,0.02272479422390461,1353253,16.427654266357422,79.61831665039062
7,-122.36535536000001,27430,49.85,1356754,188631,12.033086776733398,0.00073,0.022603511810302734,1353753,16.819602966308594,71.10894012451172
7,-120.87521339000001,27440,49.85,1357254,188700,1.2834690809249878,0.00073,0.02324719727039337,1354253,15.027365684509277,85.38887023925781
7,-122.72913882,27450,49.85,1357754,188771,-8.339619636535645,0.00073,0.02322499267756939,1354753,15.605478286743164,80.21623229980469
7,-123.48987690000001,27460,49.85,1358254,188842,-2.1942272186279297,0.00073,0.023657934740185738,1355253,14.235604286193848,72.73384857177734
7,-120.84799914999999,27470,50.0,1358754,188911,-0.3447599411010742,0.00073,0.023586010560393333,1355753,18.715988159179688,70.63558197021484
7,-120.48063912000002,27480,50.0,1359254,188981,-3.616594076156616,0.00073,0.023392321541905403,1356253,23.16897201538086,68.8588638305664
7,-118.65764509,27490,50.0,1359754,189050,2.4067156314849854,0.00073,0.02345905639231205,1356753,16.62607192993164,77.25762176513672
7,-117.2138179,27500,50.0,1360254,189124,2.353977680206299,0.00073,0.024319201707839966,1357253,15.416023254394531,78.75402069091797
7,-120.59935878999998,27510,50.0,1360754,189195,-0.34254443645477295,0.00073,0.02333221398293972,1357753,15.65174674987793,74.48062896728516
7,-118.29661605,27520,50.0,1361254,189264,-2.992706775665283,0.00073,0.023920126259326935,1358253,15.600324630737305,68.4998550415039
7,-116.91965204999998,27530,50.0,1361754,189335,2.9363582134246826,0.00073,0.023343659937381744,1358753,17.007131576538086,76.13360595703125
7,-118.45812042,27540,50.0,1362254,189406,1.415351152420044,0.00073,0.023159833624958992,1359253,14.001568794250488,69.83211517333984
7,-118.38521878,27550,50.0,1362754,189477,-1.2111613750457764,0.00073,0.022901296615600586,1359753,14.398466110229492,76.28854370117188
7,-118.11911422999998,27560,50.0,1363254,189548,10.699214935302734,0.00073,0.02328820340335369,1360253,19.32037353515625,81.10787963867188
7,-119.60284804000001,27570,50.0,1363754,189619,-2.0731723308563232,0.00073,0.023839496076107025,1360753,16.615325927734375,74.96780395507812
7,-118.43645647,27580,50.0,1364254,189690,-1.4527218341827393,0.00073,0.023968588560819626,1361253,14.078947067260742,77.28746032714844
7,-118.45439781,27590,50.0,1364754,189761,-4.635065078735352,0.00073,0.023117724806070328,1361753,18.932857513427734,75.8341293334961
7,-120.52454307999999,27600,49.8,1365234,189828,-0.9279409646987915,0.00073,0.02282646857202053,1362233,18.361310958862305,76.63746643066406
7,-120.20826395,27610,49.8,1365734,189900,7.728809356689453,0.00073,0.022713376209139824,1362733,17.027158737182617,77.43924713134766
7,-122.91005064000001,27620,49.8,1366234,189968,-1.6064916849136353,0.00073,0.022762367501854897,1363233,13.360223770141602,74.25027465820312
7,-124.64909323000002,27630,49.8,1366734,190037,-0.7372118234634399,0.00073,0.02338028885424137,1363733,14.5670804977417,74.28390502929688
7,-126.50733227999999,27640,49.75,1367229,190105,2.438929557800293,0.00073,0.02234729565680027,1364228,23.120878219604492,78.111572265625
7,-127.48979525,27650,49.75,1367729,190174,-2.030181884765625,0.00073,0.023471515625715256,1364728,12.848852157592773,70.74583435058594
7,-128.14789019,27660,49.75,1368229,190241,-3.071442127227783,0.00073,0.023504147306084633,1365228,16.900556564331055,73.37702941894531
7,-128.02759202000004,27670,49.75,1368729,190309,-2.632751226425171,0.00073,0.023751871660351753,1365728,13.322713851928711,73.81117248535156
7,-129.81333226,27680,49.75,1369229,190377,-1.459394931793213,0.00073,0.02308296598494053,1366228,17.055309295654297,80.67057037353516
7,-131.28764003,27690,49.75,1369729,190444,-8.124543190002441,0.00073,0.024157030507922173,1366728,17.288509368896484,77.15737915039062
7,-127.03230395999998,27700,49.95,1370229,190512,-1.047616958618164,0.00073,0.023713519796729088,1367228,17.953723907470703,80.17362213134766
7,-123.19864108,27710,49.95,1370729,190580,-7.4621429443359375,0.00073,0.024251393973827362,1367728,13.210643768310547,76.04224395751953
7,-122.36668128999997,27720,49.95,1371229,190648,-1.1461559534072876,0.00073,0.02432852052152157,1368228,14.601340293884277,73.38876342773438
7,-124.1172079,27730,49.73,1371707,190712,-1.1283512115478516,0.00073,0.02413909137248993,1368706,18.79800033569336,78.78524780273438
7,-122.76970982,27740,49.78,1372207,190780,2.718543291091919,0.00073,0.024169158190488815,1369206,20.269775390625,73.1005859375
7,-122.55705366999997,27750,49.78,1372707,190847,1.8376848697662354,0.00073,0.024801697582006454,1369706,17.48159408569336,81.1915283203125
7,-124.34815181,27760,49.78,1373207,190914,-5.529632568359375,0.00073,0.024757277220487595,1370206,19.79557991027832,81.541259765625
7,-123.06742569999999,27770,49.78,1373707,190981,-2.1584997177124023,0.00073,0.024861125275492668,1370706,17.33527183532715,71.3660888671875
7,-122.99563293,27780,49.74,1374203,191048,-6.021678924560547,0.00073,0.024639394134283066,1371202,21.675121307373047,79.3666763305664
7,-124.46672671999998,27790,49.73,1374702,191116,0.9064249992370605,0.00073,0.024982523173093796,1371701,27.758893966674805,78.74053955078125
7,-126.82339848000004,27800,49.73,1375202,191185,9.125184059143066,0.00073,0.02439558319747448,1372201,24.45465850830078,81.69255828857422
7,-128.67308214000002,27810,49.73,1375702,191253,0.23279297351837158,0.00073,0.024604877457022667,1372701,21.630531311035156,80.9829330444336
7,-131.72145207,27820,49.73,1376202,191321,-4.0964674949646,0.00073,0.024601299315690994,1373201,20.942157745361328,70.82231903076172
7,-131.73311991,27830,49.95,1376702,191390,-0.15710783004760742,0.00073,0.02469806745648384,1373701,19.98373794555664,76.11577606201172
7,-130.13986812,27840,49.95,1377202,191459,-3.0424232482910156,0.00073,0.024831844493746758,1374201,15.79719352722168,78.8372573852539
7,-128.87472133999998,27850,49.95,1377702,191527,-0.5785548686981201,0.00073,0.02530723251402378,1374701,37.71478271484375,66.83495330810547
7,-127.16432036999998,27860,49.95,1378202,191596,-2.482304811477661,0.00073,0.025234239175915718,1375201,16.2066593170166,76.8131103515625
7,-127.51375278000002,27870,49.95,1378702,191664,-8.148401260375977,0.00073,0.0252731591463089,1375701,17.45635414123535,79.68213653564453
7,-127.48219900000004,27880,49.99,1379202,191730,1.1261072158813477,0.00073,0.025175539776682854,1376201,16.761367797851562,81.90351104736328
7,-125.78327759,27890,50.0,1379702,191798,-2.024893283843994,0.00073,0.02482844702899456,1376701,22.523439407348633,75.22903442382812
7,-122.76537656999999,27900,50.0,1380202,191867,6.922338008880615,0.00073,0.02452322468161583,1377201,18.671125411987305,76.12256622314453
7,-120.65301154999999,27910,50.0,1380702,191933,-1.2169744968414307,0.00073,0.025366002693772316,1377701,18.25359344482422,75.12629699707031
7,-118.18964379,27920,50.0,1381202,192001,-0.8273680210113525,0.00073,0.025289034470915794,1378201,17.97593116760254,76.75308990478516
7,-116.49681896000001,27930,49.99,1381701,192070,1.6368205547332764,0.00073,0.024856597185134888,1378700,23.021608352661133,74.18771362304688
7,-117.53519838000004,27940,49.94,1382196,192137,-2.140045642852783,0.00073,0.024747509509325027,1379195,22.088138580322266,71.6817855834961
7,-124.13243505,27950,49.89,1382691,192204,2.2293701171875,0.00073,0.024086471647024155,1379690,19.586322784423828,80.3178939819336
7,-125.50723606,27960,49.89,1383191,192272,3.535715341567993,0.00073,0.024682391434907913,1380190,18.534399032592773,79.07080841064453
7,-125.5617281,27970,49.89,1383691,192340,8.745308876037598,0.00073,0.025014827027916908,1380690,17.651630401611328,77.84967803955078
7,-124.39916573,27980,49.89,1384191,192407,10.014476776123047,0.00073,0.02460762858390808,1381190,19.76750946044922,72.40401458740234
7,-123.36505250000002,27990,49.89,1384691,192474,-1.3495852947235107,0.00073,0.024833276867866516,1381690,20.962499618530273,80.62104034423828
7,-126.07950106000003,28000,49.89,1385191,192543,9.695289611816406,0.00073,0.0254264734685421,1382190,42.57099914550781,76.53842163085938
7,-127.03396836000002,28010,49.89,1385691,192610,3.8552005290985107,0.00073,0.025641772896051407,1382690,20.839038848876953,73.49708557128906
7,-126.81101831000002,28020,49.89,1386191,192678,-3.1226675510406494,0.00073,0.02599465288221836,1383190,134.7598876953125,92.46961975097656
7,-129.91930049999996,28030,49.71,1386672,192744,0.8718119859695435,0.00073,0.025410540401935577,1383671,21.336915969848633,83.7718734741211
7,-128.12372438999998,28040,49.76,1387172,192812,9.102357864379883,0.00073,0.025666281580924988,1384171,20.97617530822754,87.78272247314453
7,-125.51300245,28050,49.7,1387661,192879,3.3936920166015625,0.00073,0.02567915990948677,1384660,17.208621978759766,75.771728515625
7,-125.67352306999999,28060,49.7,1388161,192947,1.6532580852508545,0.00073,0.025484785437583923,1385160,20.25699234008789,66.03271484375
7,-128.64713091,28070,49.69,1388660,193014,6.155662536621094,0.00073,0.02628563530743122,1385659,25.697742462158203,80.456787109375
7,-128.50177434999998,28080,49.69,1389160,193082,-9.48421573638916,0.00073,0.027113191783428192,1386159,19.341976165771484,75.5477294921875
7,-129.26647569,28090,49.69,1389660,193150,1.6146652698516846,0.00073,0.025096338242292404,1386659,22.08574867248535,82.79286193847656
7,-128.77713706,28100,49.69,1390160,193219,3.5545051097869873,0.00073,0.02658841945230961,1387159,20.27304458618164,70.34780883789062
7,-128.97464164,28110,49.69,1390660,193288,9.695237159729004,0.00073,0.02730332873761654,1387659,24.172203063964844,62.34804153442383
7,-129.95536434,28120,49.59,1391150,193355,5.009850978851318,0.00073,0.026113446801900864,1388149,30.516929626464844,76.18304443359375
7,-129.2481871,28130,49.78,1391650,193425,-3.454301357269287,0.00073,0.027419419959187508,1388649,21.810548782348633,82.0439682006836
7,-135.69151794,28140,49.76,1392148,193493,-6.493392467498779,0.00073,0.027954980731010437,1389147,23.16974639892578,74.17133331298828
7,-135.16335988999998,28150,49.82,1392643,193561,-3.127775192260742,0.00073,0.027096860110759735,1389642,20.287670135498047,70.11473846435547
7,-134.55559616999997,28160,49.82,1393143,193630,-5.1179304122924805,0.00073,0.027705900371074677,1390142,21.054372787475586,68.62066650390625
7,-132.82427872999997,28170,49.83,1393643,193699,-2.175053834915161,0.00073,0.02743949182331562,1390642,23.099365234375,77.61107635498047
7,-134.38665829999997,28180,49.83,1394143,193768,-4.5059967041015625,0.00073,0.028412578627467155,1391142,22.109424591064453,68.17698669433594
7,-134.00059578,28190,49.83,1394643,193836,-2.9591310024261475,0.00073,0.027829812839627266,1391642,23.349031448364258,72.0867691040039
7,-133.30067150000002,28200,49.83,1395143,193905,1.3565980195999146,0.00073,0.02775782346725464,1392142,19.89497184753418,70.66773223876953
7,-134.23896245999998,28210,49.83,1395643,193974,-5.539829730987549,0.00073,0.028247864916920662,1392642,28.166767120361328,69.04912567138672
7,-133.16950813000003,28220,49.93,1396143,194043,-0.8865699768066406,0.00073,0.028363529592752457,1393142,22.988840103149414,75.73015594482422
7,-131.47954743999998,28230,49.93,1396643,194113,4.610610008239746,0.00073,0.027444012463092804,1393642,22.325515747070312,77.13742065429688
7,-127.15908411000001,28240,49.95,1397143,194182,-10.12708568572998,0.00073,0.02758224867284298,1394142,21.76889419555664,72.10566711425781
7,-125.13517544,28250,50.0,1397643,194253,-1.7563655376434326,0.00073,0.028500180691480637,1394642,23.619945526123047,68.37666320800781
7,-126.24948352999998,28260,50.0,1398143,194320,4.980703353881836,0.00073,0.02764853835105896,1395142,31.10669708251953,81.38680267333984
7,-124.57129877,28270,50.0,1398643,194390,-5.759049415588379,0.00073,0.027831625193357468,1395642,21.942821502685547,75.02317810058594
7,-125.39264218,28280,50.0,1399143,194458,1.9360511302947998,0.00073,0.02849615179002285,1396142,23.257633209228516,73.90667724609375
7,-130.04665795,28290,49.94,1399637,194526,6.291288375854492,0.00073,0.027734603732824326,1396636,26.10873794555664,67.95809173583984
7,-130.22956849000002,28300,49.94,1400137,194595,-2.121187925338745,0.00073,0.028244948014616966,1397136,25.31212043762207,74.16824340820312
7,-131.63718065,28310,49.94,1400637,194664,2.1939120292663574,0.00073,0.027447545900940895,1397636,25.16558265686035,68.72748565673828
7,-131.5536711,28320,49.94,1401137,194732,1.4675548076629639,0.00073,0.028574218973517418,1398136,28.975879669189453,70.24568176269531
7,-130.36300132,28330,49.94,1401637,194801,4.444878101348877,0.00073,0.02899327501654625,1398636,31.772380828857422,70.1575698852539
7,-131.02751887000002,28340,49.94,1402137,194871,2.8318753242492676,0.00073,0.029380787163972855,1399136,29.260257720947266,77.78782653808594
7,-134.45568500999997,28350,49.94,1402637,194940,2.329592704772949,0.00073,0.028971750289201736,1399636,30.218692779541016,70.53445434570312
7,-132.53880613,28360,49.94,1403137,195009,5.0095062255859375,0.00073,0.029070882126688957,1400136,28.47957992553711,66.68827819824219
7,-133.11191837,28370,49.94,1403637,195077,-3.732060432434082,0.00073,0.029758086428046227,1400636,29.501426696777344,79.93070983886719
7,-133.33529947,28380,49.94,1404137,195149,-5.177360534667969,0.00073,0.030766451731324196,1401136,25.29869842529297,66.42916870117188
7,-128.04254742999998,28390,50.0,1404637,195222,-2.2312209606170654,0.00073,0.028891900554299355,1401636,22.58733367919922,67.3034439086914
7,-128.16998305,28400,50.0,1405137,195292,-0.613280177116394,0.00073,0.029793424531817436,1402136,24.145734786987305,63.85110855102539
7,-127.73398067,28410,50.0,1405637,195362,2.7542946338653564,0.00073,0.02967110276222229,1402636,36.99766540527344,60.3309440612793
7,-126.71503285,28420,50.0,1406137,195434,1.8260365724563599,0.00073,0.03013700246810913,1403136,29.06022071838379,65.06751251220703
7,-128.41474905,28430,50.0,1406637,195505,0.6561131477355957,0.00073,0.030792195349931717,1403636,28.584022521972656,67.91436004638672
7,-126.81422785,28440,50.0,1407137,195575,-5.48482608795166,0.00073,0.030773164704442024,1404136,24.80980110168457,65.2735824584961
7,-124.69296564999999,28450,50.0,1407637,195646,-5.381739139556885,0.00073,0.030787240713834763,1404636,24.59785270690918,66.10868835449219
7,-124.56180794,28460,50.0,1408137,195718,1.3160825967788696,0.00073,0.030931541696190834,1405136,27.278976440429688,73.98058319091797
7,-126.12264893000001,28470,49.87,1408624,195788,0.8356820344924927,0.00073,0.030796777456998825,1405623,26.03223419189453,67.36493682861328
7,-125.60964723000001,28480,49.87,1409124,195860,5.331953048706055,0.00073,0.030605943873524666,1406123,28.486553192138672,66.0261459350586
7,-125.82992414999998,28490,49.87,1409624,195932,-2.05574107170105,0.00073,0.030139941722154617,1406623,30.181127548217773,76.18050384521484
7,-127.30543001,28500,49.87,1410124,196005,4.78677225112915,0.00073,0.030587859451770782,1407123,26.492664337158203,75.03219604492188
7,-128.19800079,28510,49.83,1410620,196075,5.1301679611206055,0.00073,0.03069196455180645,1407619,25.7576904296875,73.40400695800781
7,-131.31990268,28520,49.83,1411120,196146,3.3561809062957764,0.00073,0.03129447251558304,1408119,33.32224655151367,61.250038146972656
7,-131.9866741,28530,49.71,1411608,196216,-0.7911496162414551,0.00073,0.031142665073275566,1408607,27.51638412475586,73.02395629882812
7,-134.49072135,28540,49.71,1412108,196288,-2.6164960861206055,0.00073,0.03089740127325058,1409107,32.96126937866211,70.1301498413086
7,-133.76808015,28550,49.71,1412608,196360,-0.48304104804992676,0.00073,0.03213898465037346,1409607,28.18314552307129,67.1181411743164
7,-134.18250485000002,28560,49.71,1413108,196429,1.5969419479370117,0.00073,0.03326050192117691,1410107,30.796998977661133,61.11138153076172
7,-134.11893721,28570,49.84,1413608,196503,-5.610529899597168,0.00073,0.03249393776059151,1410607,39.4735107421875,65.1644058227539
7,-136.72755945000003,28580,49.73,1414097,196572,1.5943682193756104,0.00073,0.03345020115375519,1411096,37.11349105834961,56.0975341796875
7,-137.74879731999997,28590,49.73,1414597,196645,-2.245469570159912,0.00073,0.033602192997932434,1411596,34.11095428466797,57.24018478393555
7,-136.63560581,28600,49.73,1415097,196718,-4.365221977233887,0.00073,0.033588338643312454,1412096,32.590248107910156,64.24020385742188
7,-133.46543392,28610,49.77,1415597,196789,-2.5931777954101562,0.00073,0.03384692966938019,1412596,33.85108947753906,61.3897705078125
7,-132.06464779,28620,49.77,1416097,196861,-1.96295964717865,0.00073,0.03341623768210411,1413096,39.00080108642578,51.81599426269531
7,-130.53924270000002,28630,49.89,1416597,196932,-2.4737610816955566,0.00073,0.03289636969566345,1413596,32.656585693359375,59.29571533203125
7,-129.18480762000002,28640,49.89,1417097,197004,-3.9195661544799805,0.00073,0.033509623259305954,1414096,39.91727066040039,48.69331359863281
7,-126.60975298,28650,49.89,1417597,197075,-1.7373530864715576,0.00073,0.03531363606452942,1414596,76.52960205078125,53.974937438964844
