time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,rollout/ep_len_mean,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/learning_rate
7,1225150,-198.74456407000002,171791,28730,37.96,38.56365966796875,79.95673370361328,-1.538131594657898,0.031049251556396484,1222149,0.00073
7,1225520,-196.69459743,171842,28740,39.0,37.30004119873047,78.47920227050781,11.117311477661133,0.030590208247303963,1222519,0.00073
7,1225917,-196.38835304999998,171898,28750,38.99,30.57288360595703,69.24230194091797,1.632659673690796,0.031093655154109,1222916,0.00073
7,1226349,-196.61343226000005,171959,28760,38.98,29.267162322998047,80.77495574951172,-2.246579647064209,0.03176068514585495,1223348,0.00073
7,1226782,-197.81928566,172019,28770,38.62,29.041847229003906,76.88495635986328,-11.692825317382812,0.03252752870321274,1223781,0.00073
7,1227153,-197.84841781999995,172070,28780,39.06,31.759933471679688,86.13816833496094,4.0794878005981445,0.03142671287059784,1224152,0.00073
7,1227485,-197.69518900000003,172118,28790,38.06,28.651634216308594,71.92393493652344,-2.4037020206451416,0.0318748764693737,1224484,0.00073
7,1227889,-195.12416752000001,172175,28800,38.48,31.087493896484375,73.31088256835938,-9.95698070526123,0.03131881356239319,1224888,0.00073
7,1228290,-195.61154108,172231,28810,38.83,29.360584259033203,76.94734954833984,-2.472364664077759,0.03094901703298092,1225289,0.00073
7,1228661,-198.93584680000004,172283,28820,38.83,40.656028747558594,74.7674560546875,4.141375541687012,0.031024757772684097,1225660,0.00073
7,1229092,-198.43891352999998,172342,28830,39.42,29.243789672851562,71.21452331542969,5.096592903137207,0.03156454116106033,1226091,0.00073
7,1229488,-200.27317225,172398,28840,39.68,30.840152740478516,73.8169174194336,0.9302763938903809,0.030651452019810677,1226487,0.00073
7,1229920,-201.88632136,172458,28850,40.03,29.731201171875,85.97515869140625,8.446380615234375,0.029958978295326233,1226919,0.00073
7,1230280,-200.07502581,172508,28860,39.31,28.458717346191406,76.1906509399414,-10.806600570678711,0.030069774016737938,1227279,0.00073
7,1230713,-201.14149648000003,172569,28870,39.31,29.736194610595703,74.46649932861328,-5.703558444976807,0.03030971810221672,1227712,0.00073
7,1231045,-199.34497405999994,172615,28880,38.92,33.77619171142578,74.67311096191406,-0.4504246711730957,0.029904179275035858,1228044,0.00073
7,1231484,-198.96722279000002,172676,28890,39.99,27.543397903442383,90.17189025878906,1.3426767587661743,0.029637251049280167,1228483,0.00073
7,1231886,-199.31684052,172732,28900,39.97,32.22746276855469,82.16606903076172,-2.5228445529937744,0.02938677743077278,1228885,0.00073
7,1232352,-198.02474547999998,172797,28910,40.62,28.614360809326172,83.83597564697266,-3.4416487216949463,0.03016517497599125,1229351,0.00073
7,1232752,-194.94861589,172853,28920,40.91,27.02609634399414,79.5184326171875,1.0353620052337646,0.030495796352624893,1229751,0.00073
7,1233150,-193.79893779000002,172907,28930,40.58,31.100521087646484,72.75634002685547,10.952265739440918,0.029716014862060547,1230149,0.00073
7,1233581,-193.19812677000002,172967,28940,40.93,28.223628997802734,74.70423126220703,-2.2267565727233887,0.03060491383075714,1230580,0.00073
7,1234046,-192.61470879000004,173032,28950,41.26,26.152748107910156,82.61793518066406,-1.8420079946517944,0.030426809564232826,1231045,0.00073
7,1234447,-192.67671357,173089,28960,41.67,27.461393356323242,90.33100891113281,-2.7058560848236084,0.030277982354164124,1231446,0.00073
7,1234759,-192.13382707999997,173133,28970,40.46,32.82286071777344,86.3743667602539,3.643317699432373,0.03035242110490799,1231758,0.00073
7,1235089,-193.78605954000002,173179,28980,40.44,28.115169525146484,85.9019775390625,5.507386684417725,0.03056821972131729,1232088,0.00073
7,1235453,-192.67291455000003,173230,28990,39.69,26.947704315185547,88.9781723022461,2.9298181533813477,0.030514568090438843,1232452,0.00073
7,1235819,-192.85461865000002,173280,29000,39.33,28.41925048828125,78.34024810791016,7.226240634918213,0.030156482011079788,1232818,0.00073
7,1236216,-193.88146085000005,173335,29010,38.64,25.166210174560547,80.20514678955078,-1.1385397911071777,0.030286118388175964,1233215,0.00073
7,1236647,-192.42572689,173394,29020,38.95,30.04166603088379,82.92027282714844,-3.765739917755127,0.029376275837421417,1233646,0.00073
7,1237043,-193.80490456000004,173449,29030,38.93,29.89441680908203,88.79759979248047,4.558962345123291,0.029203196987509727,1234042,0.00073
7,1237443,-194.22394008,173505,29040,38.62,25.593704223632812,79.181884765625,0.14826416969299316,0.02866237424314022,1234442,0.00073
7,1237875,-194.35223391,173565,29050,38.29,35.54005432128906,84.73316955566406,1.0457898378372192,0.028038745746016502,1234874,0.00073
7,1238205,-193.61013583999997,173610,29060,37.58,26.724048614501953,88.52883911132812,0.7454078197479248,0.02955276146531105,1235204,0.00073
7,1238603,-189.66043175000001,173666,29070,38.44,34.10361862182617,91.02272033691406,0.1784195899963379,0.02922619692981243,1235602,0.00073
7,1239035,-186.59943211999996,173726,29080,39.46,24.024532318115234,85.78569030761719,9.283994674682617,0.028514711186289787,1236034,0.00073
7,1239369,-189.58413615000006,173771,29090,39.16,24.43428611755371,80.41014862060547,-9.267518997192383,0.028547117486596107,1236368,0.00073
7,1239770,-188.55689223,173826,29100,39.51,27.98375701904297,83.68108367919922,0.3816273510456085,0.028662079945206642,1236769,0.00073
7,1240236,-187.5561526,173890,29110,40.2,28.481788635253906,92.32984161376953,-0.22299736738204956,0.02879057079553604,1237235,0.00073
7,1240669,-188.25258579,173950,29120,40.22,27.173328399658203,92.3028564453125,4.72605562210083,0.028089402243494987,1237668,0.00073
7,1240933,-187.86460247,173987,29130,38.9,23.725486755371094,87.82120513916016,3.5861263275146484,0.027986964210867882,1237932,0.00073
7,1241297,-188.12911956999997,174037,29140,38.54,29.0338134765625,94.88935089111328,-6.549315452575684,0.02861642651259899,1238296,0.00073
7,1241629,-186.55469219999998,174083,29150,37.54,24.04546356201172,91.79127502441406,-7.9769368171691895,0.028537223115563393,1238628,0.00073
7,1242060,-187.12013729000003,174142,29160,38.55,29.531940460205078,83.04295349121094,22.104101181030273,0.027997242286801338,1239059,0.00073
7,1242390,-190.23920869000003,174188,29170,37.87,31.058116912841797,83.99097442626953,4.170496940612793,0.02820694074034691,1239389,0.00073
7,1242718,-188.84066824999994,174233,29180,36.83,29.494979858398438,102.1421127319336,-5.216396331787109,0.02802382782101631,1239717,0.00073
7,1243051,-187.51699155999998,174279,29190,36.82,27.158733367919922,83.07347106933594,4.813977241516113,0.028074512258172035,1240050,0.00073
7,1243453,-188.94920517,174334,29200,36.83,23.74618148803711,89.36353302001953,15.494983673095703,0.027579033747315407,1240452,0.00073
7,1243817,-188.49575244999997,174384,29210,35.81,27.02914047241211,78.01820373535156,-2.971491813659668,0.02824079431593418,1240816,0.00073
7,1244247,-188.35359812000002,174443,29220,35.78,23.747447967529297,73.60208892822266,7.817670822143555,0.027668682858347893,1241246,0.00073
7,1244617,-187.81115251999995,174494,29230,36.84,28.823467254638672,85.22440338134766,0.8096932768821716,0.02839111164212227,1241616,0.00073
7,1244983,-186.57873768,174545,29240,36.86,23.39615249633789,87.89580535888672,-7.175665378570557,0.02847476489841938,1241982,0.00073
7,1245283,-186.65525366999998,174586,29250,36.54,25.810386657714844,91.88944244384766,-7.917325019836426,0.02787233144044876,1242282,0.00073
7,1245682,-187.34424486,174641,29260,36.22,32.14811706542969,83.73124694824219,-18.37860870361328,0.027635257691144943,1242681,0.00073
7,1246018,-185.61558398,174687,29270,36.28,27.941987991333008,93.62942504882812,-0.943550705909729,0.027873387560248375,1243017,0.00073
7,1246518,-187.79468374000004,174757,29280,38.0,25.958866119384766,83.06908416748047,1.4842664003372192,0.028015978634357452,1243517,0.00073
7,1246850,-186.13870339999997,174803,29290,37.99,28.269283294677734,83.39427947998047,1.5257614850997925,0.028367681428790092,1243849,0.00073
7,1247280,-183.88609279,174863,29300,38.27,29.769943237304688,92.61592102050781,-14.108097076416016,0.028851356357336044,1244279,0.00073
7,1247712,-184.58500765000005,174923,29310,38.95,24.452699661254883,91.06802368164062,-9.764150619506836,0.028804220259189606,1244711,0.00073
7,1248041,-185.01888539999996,174968,29320,37.94,26.202499389648438,78.41947937011719,8.316594123840332,0.028490478172898293,1245040,0.00073
7,1248370,-185.84904595000003,175014,29330,37.53,26.982574462890625,81.41777801513672,-1.8057785034179688,0.029251279309391975,1245369,0.00073
7,1248768,-185.63015244999994,175069,29340,37.85,31.999990463256836,83.01846313476562,-3.100796937942505,0.029029034078121185,1245767,0.00073
7,1249066,-187.24983131000005,175111,29350,37.83,31.699052810668945,92.98177337646484,-4.796709060668945,0.02904457040131092,1246065,0.00073
7,1249465,-190.45701477999998,175167,29360,37.83,31.214950561523438,80.57398986816406,2.4686050415039062,0.028163045644760132,1246464,0.00073
7,1249865,-191.84136541000004,175222,29370,38.47,28.643260955810547,83.13197326660156,-3.739370346069336,0.028224974870681763,1246864,0.00073
7,1250233,-191.95455986000005,175273,29380,37.15,27.74240493774414,90.33003234863281,-8.642998695373535,0.02922123670578003,1247232,0.00073
7,1250665,-190.26990578000002,175333,29390,38.15,34.10045623779297,88.60125732421875,-0.9468739032745361,0.029309311881661415,1247664,0.00073
7,1250995,-193.35973980999995,175379,29400,37.15,30.514677047729492,92.3246841430664,-6.781054496765137,0.029859010130167007,1247994,0.00073
7,1251300,-194.50706487999997,175421,29410,35.88,31.301097869873047,89.5472640991211,-0.9814658164978027,0.030198823660612106,1248299,0.00073
7,1251703,-196.34445774,175476,29420,36.62,31.332366943359375,82.02891540527344,-4.913517951965332,0.029937613755464554,1248702,0.00073
7,1252106,-197.36870585000005,175531,29430,37.36,30.32558822631836,79.2505111694336,9.191995620727539,0.029783332720398903,1249105,0.00073
7,1252549,-197.09486029999997,175592,29440,37.81,31.24917221069336,91.49969482421875,4.071987628936768,0.02992602437734604,1249548,0.00073
7,1252968,-196.20316811,175651,29450,39.02,33.54087448120117,88.16393280029297,-4.854910850524902,0.030123161152005196,1249967,0.00073
7,1253402,-192.06708864,175711,29460,39.37,29.994518280029297,86.31925964355469,-4.572756767272949,0.030219322070479393,1250401,0.00073
7,1253867,-193.48331137000002,175775,29470,40.02,33.84701919555664,74.3636474609375,12.561949729919434,0.03070458211004734,1250866,0.00073
7,1254236,-193.25667904999997,175827,29480,40.03,34.92686080932617,81.68310546875,-1.515852451324463,0.031000889837741852,1251235,0.00073
7,1254637,-194.45650228999995,175882,29490,39.72,28.203231811523438,76.32858276367188,-5.8631110191345215,0.03209376335144043,1251636,0.00073
7,1254999,-193.63935808000002,175932,29500,40.04,38.73630905151367,84.62667846679688,3.9618566036224365,0.03204573690891266,1251998,0.00073
7,1255363,-196.48609572,175983,29510,40.63,41.789737701416016,78.74140167236328,0.810755729675293,0.03259663283824921,1252362,0.00073
7,1255763,-197.81307298000004,176038,29520,40.6,28.77901840209961,82.86259460449219,-3.7963857650756836,0.03380023315548897,1252762,0.00073
7,1256162,-194.17471436,176093,29530,40.56,36.65723419189453,73.19642639160156,-4.690387725830078,0.03367489576339722,1253161,0.00073
7,1256527,-196.83240275000003,176144,29540,39.78,33.977500915527344,61.361114501953125,-4.248358726501465,0.034320369362831116,1253526,0.00073
7,1256898,-200.06118807,176195,29550,39.3,38.818885803222656,75.31112670898438,-0.7829527854919434,0.03514362871646881,1253897,0.00073
7,1257235,-202.74617816999998,176242,29560,38.33,56.264251708984375,71.34202575683594,3.0310258865356445,0.03472708910703659,1254234,0.00073
7,1257668,-201.85335992,176302,29570,38.01,43.79307556152344,77.5018310546875,5.8544206619262695,0.03581668436527252,1254667,0.00073
7,1258107,-201.58241948,176363,29580,38.71,35.86467742919922,74.37093353271484,-2.475186586380005,0.03451938182115555,1255106,0.00073
7,1258541,-201.13443838999999,176423,29590,39.04,37.26253890991211,72.18769836425781,1.404581069946289,0.03537864610552788,1255540,0.00073
7,1258908,-199.40212335,176474,29600,39.09,35.30075454711914,82.18623352050781,1.5296320915222168,0.03599805757403374,1255907,0.00073
7,1259357,-199.76015582,176538,29610,39.94,44.68745422363281,60.748382568359375,0.07331544160842896,0.03555035591125488,1256356,0.00073
7,1259731,-196.85728544000003,176589,29620,39.68,43.89204406738281,67.382080078125,-0.970062792301178,0.036237940192222595,1256730,0.00073
7,1260164,-200.88998567999997,176651,29630,40.02,34.95552062988281,65.55561065673828,-1.7517802715301514,0.03583265841007233,1257163,0.00073
7,1260462,-199.66709866000002,176693,29640,39.35,36.92656707763672,61.220420837402344,-4.374340057373047,0.036234188824892044,1257461,0.00073
7,1260895,-197.45132647999998,176753,29650,39.97,47.73029327392578,63.012168884277344,1.9829685688018799,0.03638465330004692,1257894,0.00073
7,1261327,-197.00977723000003,176813,29660,40.92,37.995513916015625,59.496368408203125,3.9337682723999023,0.03615395352244377,1258326,0.00073
7,1261665,-197.83542285,176860,29670,39.97,41.028724670410156,64.91055297851562,-1.6805371046066284,0.03701232746243477,1258664,0.00073
7,1262063,-197.92832296000003,176915,29680,39.56,64.86981201171875,83.743896484375,0.7600507736206055,0.036112088710069656,1259062,0.00073
7,1262496,-199.09988804,176974,29690,39.55,44.69350051879883,61.655250549316406,0.45372653007507324,0.03528129681944847,1259495,0.00073
7,1262860,-201.92339064000004,177024,29700,39.52,45.80149841308594,53.250030517578125,4.9769792556762695,0.03621549904346466,1259859,0.00073
7,1263327,-200.13428941,177088,29710,39.7,42.35957717895508,65.71186828613281,5.872434616088867,0.035474542528390884,1260326,0.00073
7,1263759,-204.10994490000007,177149,29720,40.28,33.16807556152344,58.75447463989258,-4.790748119354248,0.03553271293640137,1260758,0.00073
7,1264158,-204.10970975,177204,29730,39.94,38.522544860839844,69.04251861572266,-2.65470552444458,0.035266436636447906,1261157,0.00073
7,1264590,-203.81762344999999,177264,29740,41.28,43.45930099487305,70.14797973632812,-0.5658717751502991,0.035709694027900696,1261589,0.00073
7,1265023,-205.01434047000004,177323,29750,41.28,39.140464782714844,72.28041076660156,-4.4630537033081055,0.03532698377966881,1262022,0.00073
7,1265455,-203.49656670000002,177381,29760,41.28,45.87281036376953,55.20176696777344,11.28284740447998,0.03515836223959923,1262454,0.00073
7,1265860,-203.1772018,177437,29770,41.95,38.08098602294922,63.53806686401367,1.8163174390792847,0.034649498760700226,1262859,0.00073
7,1266261,-205.23702473999998,177492,29780,41.98,36.643348693847656,74.03897094726562,-2.02105975151062,0.03376263380050659,1263260,0.00073
7,1266690,-205.80326038000004,177552,29790,41.94,31.016618728637695,59.78926086425781,-4.065605163574219,0.033915311098098755,1263689,0.00073
7,1267108,-206.35029448,177609,29800,42.48,35.946380615234375,74.5856704711914,2.2699108123779297,0.033383842557668686,1264107,0.00073
7,1267533,-205.14848201,177667,29810,42.06,46.43449401855469,80.16838073730469,1.0602340698242188,0.033859554678201675,1264532,0.00073
7,1267966,-202.38596680000006,177727,29820,42.07,38.36566162109375,78.89955139160156,4.6168060302734375,0.03323924168944359,1264965,0.00073
7,1268365,-202.03750809999997,177781,29830,42.07,40.64093780517578,68.93431854248047,8.364947319030762,0.03336267173290253,1265364,0.00073
7,1268832,-205.53803506,177844,29840,42.42,38.089988708496094,60.28583908081055,-1.4139747619628906,0.033338289707899094,1265831,0.00073
7,1269198,-205.72783747000005,177895,29850,41.75,35.91510772705078,69.40399169921875,-4.16677188873291,0.03460189700126648,1266197,0.00073
7,1269559,-208.19659117999998,177945,29860,41.04,34.795528411865234,69.3132095336914,-4.802732944488525,0.03425182029604912,1266558,0.00073
7,1270024,-206.80001175000004,178009,29870,41.64,39.119728088378906,75.89100646972656,-5.427292823791504,0.03481946513056755,1267023,0.00073
7,1270421,-203.71660694,178063,29880,41.6,35.03748321533203,78.5312728881836,0.9587101936340332,0.0347466841340065,1267420,0.00073
7,1270801,-203.97541157,178116,29890,41.11,40.38684844970703,64.69654846191406,-4.420803070068359,0.03500492498278618,1267800,0.00073
7,1271167,-202.13372238,178166,29900,40.59,35.28370666503906,70.39260864257812,-9.817251205444336,0.0349913127720356,1268166,0.00073
7,1271570,-204.94963232,178222,29910,40.37,34.76537322998047,81.86798858642578,-14.041065216064453,0.03448013961315155,1268569,0.00073
7,1272037,-206.03483903000003,178286,29920,40.71,39.63220977783203,76.22295379638672,-7.480976581573486,0.03466752916574478,1269036,0.00073
7,1272473,-206.01672173000003,178347,29930,41.08,38.08838653564453,73.59122467041016,1.7325377464294434,0.033699408173561096,1269472,0.00073
7,1272877,-201.25029313000002,178403,29940,40.45,31.154739379882812,82.32699584960938,-9.298255920410156,0.0335354283452034,1269876,0.00073
7,1273345,-202.44025849999997,178467,29950,41.47,32.746482849121094,73.74015045166016,0.5711110830307007,0.03354927897453308,1270344,0.00073
7,1273714,-199.41376286,178518,29960,41.55,32.994258880615234,79.98797607421875,2.013991117477417,0.03272851184010506,1270713,0.00073
7,1274115,-203.16853930000002,178573,29970,40.91,39.053497314453125,77.52259826660156,4.577661037445068,0.03349653631448746,1271114,0.00073
7,1274482,-205.12934122,178624,29980,40.61,35.05634307861328,79.41761779785156,5.357568264007568,0.03291498124599457,1271481,0.00073
7,1274915,-203.64396235999996,178684,29990,41.14,33.88938903808594,77.1239013671875,-1.6551882028579712,0.032231368124485016,1271914,0.00073
7,1275381,-201.68563027,178749,30000,42.14,35.669864654541016,85.70010375976562,6.568959712982178,0.03359716385602951,1272380,0.00073
7,1275774,-201.19706497000004,178805,30010,42.04,37.4527587890625,87.32437133789062,-5.83870267868042,0.03178879991173744,1272773,0.00073
7,1276137,-200.46221156000004,178855,30020,41.0,40.786712646484375,87.12181854248047,-4.2444257736206055,0.033062711358070374,1273136,0.00073
7,1276470,-199.19755081000002,178901,30030,39.97,39.2001953125,75.15203857421875,0.006313323974609375,0.03311111405491829,1273469,0.00073
7,1276970,-201.813699,178971,30040,40.93,32.60744857788086,76.19720458984375,3.434418201446533,0.03314410522580147,1273969,0.00073
7,1277470,-199.16418726,179039,30050,41.25,31.14471435546875,88.46830749511719,-9.311504364013672,0.033230312168598175,1274469,0.00073
7,1277805,-204.05504195999998,179085,30060,40.91,43.976463317871094,77.36116027832031,8.808789253234863,0.03196015954017639,1274804,0.00073
7,1278065,-200.70386513999998,179122,30070,39.5,35.62861633300781,83.74169158935547,9.56949234008789,0.030913464725017548,1275064,0.00073
7,1278468,-199.01458122000008,179178,30080,39.86,38.072227478027344,70.15156555175781,-1.6813722848892212,0.031743183732032776,1275467,0.00073
7,1278770,-200.27446886,179221,30090,38.55,28.858386993408203,83.0476303100586,1.9580563306808472,0.030403010547161102,1275769,0.00073
7,1279111,-201.29371704000002,179268,30100,37.3,35.83959197998047,76.97454833984375,2.2415144443511963,0.03130372613668442,1276110,0.00073
7,1279446,-199.59211287000005,179314,30110,36.72,39.63834762573242,78.39632415771484,-6.2990946769714355,0.032594479620456696,1276445,0.00073
7,1279778,-200.95866427999997,179361,30120,36.41,32.6241455078125,86.79283905029297,-2.654839038848877,0.03217295557260513,1276777,0.00073
7,1280177,-201.19876902,179417,30130,37.07,32.612571716308594,71.94782257080078,-1.0060162544250488,0.032023198902606964,1277176,0.00073
7,1280576,-198.53111753000002,179472,30140,36.06,35.337562561035156,74.84521484375,-0.04305565357208252,0.03196416795253754,1277575,0.00073
7,1280946,-198.51699290999997,179523,30150,34.76,35.931121826171875,78.97021484375,5.229135990142822,0.032634835690259933,1277945,0.00073
7,1281412,-196.32438634000002,179587,30160,36.07,35.96405029296875,87.26908874511719,6.133642673492432,0.03198317065834999,1278411,0.00073
7,1281846,-195.07798176999998,179647,30170,37.81,36.642330169677734,88.1662368774414,2.450953483581543,0.03233158215880394,1278845,0.00073
7,1282313,-196.76696592,179711,30180,38.45,38.58887481689453,86.36438751220703,-4.894954681396484,0.03194652870297432,1279312,0.00073
7,1282684,-198.36472392,179762,30190,39.14,36.718666076660156,80.3563232421875,3.9800188541412354,0.031544994562864304,1279683,0.00073
7,1283117,-199.49155913000007,179822,30200,40.06,32.26609802246094,91.64742279052734,-3.6665749549865723,0.03187476843595505,1280116,0.00073
7,1283451,-197.27635762999998,179868,30210,40.05,35.087608337402344,83.45160675048828,3.481424331665039,0.0312567874789238,1280450,0.00073
7,1283854,-195.67823853,179925,30220,40.76,37.8486213684082,72.2605972290039,11.687189102172852,0.03177027404308319,1280853,0.00073
7,1284192,-194.47329958999998,179972,30230,40.15,36.30079650878906,82.72286987304688,-0.34945183992385864,0.03239731118083,1281191,0.00073
7,1284627,-194.08044856,180039,30240,40.51,34.8612174987793,90.57713317871094,-2.1736278533935547,0.03188425675034523,1281626,0.00073
7,1284993,-193.54304181,180095,30250,40.47,33.27483367919922,79.30462646484375,-1.054954171180725,0.03253928944468498,1281992,0.00073
7,1285332,-193.58195242,180142,30260,39.2,41.387569427490234,76.26428985595703,2.9142494201660156,0.03102358803153038,1282331,0.00073
7,1285737,-198.58740220999996,180197,30270,38.91,35.168663024902344,88.39698791503906,-5.7221598625183105,0.03134536370635033,1282736,0.00073
7,1286041,-197.93859331000004,180240,30280,37.28,33.49980163574219,76.38715362548828,-0.8786379098892212,0.03217307850718498,1283040,0.00073
7,1286507,-195.27952350000004,180305,30290,38.23,38.17838668823242,76.25264739990234,-4.1983184814453125,0.03249960020184517,1283506,0.00073
7,1286876,-195.14335144999998,180356,30300,37.59,44.48332977294922,77.12347412109375,8.091681480407715,0.0326857790350914,1283875,0.00073
7,1287311,-194.75048385,180416,30310,38.6,41.026878356933594,93.90467071533203,-11.834465026855469,0.03233182802796364,1284310,0.00073
7,1287648,-196.70281569999995,180463,30320,37.94,34.18729782104492,76.97572326660156,3.3934836387634277,0.032983992248773575,1284647,0.00073
7,1288085,-197.45579314999998,180523,30330,38.93,49.17582702636719,66.28323364257812,2.6581621170043945,0.03271955996751785,1285084,0.00073
7,1288486,-199.70403722999995,180579,30340,38.59,32.14705276489258,72.39208984375,5.641628742218018,0.033052559942007065,1285485,0.00073
7,1288920,-199.97618354000002,180639,30350,39.27,48.55290985107422,76.90673828125,-0.743387758731842,0.03379550948739052,1285919,0.00073
7,1289287,-199.45362203000002,180689,30360,39.55,46.67744827270508,80.33331298828125,3.8975536823272705,0.03324868157505989,1286286,0.00073
7,1289755,-193.41882106,180753,30370,40.18,32.27155303955078,75.39835357666016,-0.7517561912536621,0.03377001732587814,1286754,0.00073
7,1290192,-195.41532049999995,180813,30380,41.51,39.22276306152344,69.64396667480469,4.9875383377075195,0.033576544374227524,1287191,0.00073
7,1290526,-197.5413159,180858,30390,40.19,42.4217529296875,80.21611785888672,-13.524347305297852,0.03394892439246178,1287525,0.00073
7,1290892,-197.88164718999997,180909,30400,40.16,39.34801483154297,81.99860382080078,-7.044923782348633,0.03372795879840851,1287891,0.00073
7,1291327,-199.07021607,180968,30410,40.16,48.07046127319336,69.27433013916016,-3.023193359375,0.03389574959874153,1288326,0.00073
7,1291780,-196.87998165000005,181030,30420,41.32,35.30400466918945,70.13050842285156,5.541189193725586,0.03350457176566124,1288779,0.00073
7,1292153,-199.71902694,181081,30430,40.68,33.52449035644531,70.98357391357422,-4.2497639656066895,0.03358008340001106,1289152,0.00073
7,1292506,-201.17895629000003,181129,30440,40.2,41.14105224609375,70.82003021240234,5.245617866516113,0.03363417461514473,1289505,0.00073
7,1292972,-201.23442476000002,181194,30450,40.52,51.22837829589844,83.02091979980469,-3.4413442611694336,0.03481154516339302,1289971,0.00073
7,1293441,-203.08520188,181258,30460,41.54,44.47096252441406,84.33556365966797,6.028534889221191,0.0336473286151886,1290440,0.00073
7,1293779,-203.83127461,181304,30470,40.24,36.136497497558594,72.92520904541016,4.578061103820801,0.03281380608677864,1290778,0.00073
7,1294148,-202.41166937999998,181355,30480,39.56,38.07869338989258,78.35287475585938,3.0682477951049805,0.033743392676115036,1291147,0.00073
7,1294551,-204.13688073,181410,30490,40.25,36.841712951660156,85.5770034790039,-1.6304445266723633,0.03432858735322952,1291550,0.00073
7,1294848,-203.76325286000002,181451,30500,39.56,43.33885192871094,85.48617553710938,3.357391357421875,0.03349881246685982,1291847,0.00073
7,1295181,-204.79650003999996,181496,30510,38.54,32.42681884765625,78.84371948242188,2.546470880508423,0.03391680493950844,1292180,0.00073
7,1295548,-203.76755826999997,181546,30520,37.68,38.46206283569336,82.1253890991211,-0.7001953125,0.03490135446190834,1292547,0.00073
7,1295982,-201.22294913000002,181606,30530,38.29,31.84914779663086,79.93605041503906,0.9354376792907715,0.033460475504398346,1292981,0.00073
7,1296380,-196.81420317999996,181661,30540,38.74,44.492210388183594,83.0791015625,-1.408483862876892,0.03323628753423691,1293379,0.00073
7,1296744,-196.75655159000002,181712,30550,37.72,32.99220275878906,80.84496307373047,-3.7823166847229004,0.03372962400317192,1293743,0.00073
7,1297077,-193.86968945,181759,30560,36.36,34.79888153076172,73.62734985351562,-6.568170070648193,0.034047987312078476,1294076,0.00073
7,1297444,-192.80100715999998,181810,30570,36.65,34.07057571411133,95.60681915283203,2.0291213989257812,0.033156268298625946,1294443,0.00073
7,1297673,-192.03422822000002,181841,30580,35.25,37.85203552246094,79.11908721923828,1.0480833053588867,0.03325892612338066,1294672,0.00073
7,1298040,-189.97765514000002,181891,30590,34.89,33.60489273071289,87.68457794189453,-5.891883850097656,0.0332927368581295,1295039,0.00073
7,1298369,-189.45008706999997,181937,30600,35.21,36.26896667480469,82.71391296386719,10.57312297821045,0.03171692416071892,1295368,0.00073
7,1298799,-190.49550064,181996,30610,36.18,38.01932907104492,76.13825988769531,3.7280945777893066,0.03284339979290962,1295798,0.00073
7,1299264,-189.96056868,182060,30620,37.16,36.395599365234375,89.79606628417969,-0.3060610294342041,0.03310660645365715,1296263,0.00073
7,1299729,-191.55577642,182123,30630,37.47,25.539268493652344,91.01533508300781,-2.8155734539031982,0.03191975876688957,1296728,0.00073
7,1300062,-195.25312448,182169,30640,36.82,37.32728576660156,82.57855224609375,-3.8949403762817383,0.03150555118918419,1297061,0.00073
7,1300461,-194.54078264,182223,30650,37.17,32.37359619140625,81.04535675048828,-2.8272290229797363,0.032198064029216766,1297460,0.00073
7,1300840,-195.05361096000001,182275,30660,37.63,32.137874603271484,87.05176544189453,-1.9084105491638184,0.033362869173288345,1297839,0.00073
7,1301205,-197.10555385999996,182325,30670,37.61,28.227294921875,74.15852355957031,13.221372604370117,0.032635707408189774,1298204,0.00073
7,1301533,-198.08014333,182371,30680,38.6,33.55006408691406,94.5801010131836,1.8802871704101562,0.03246191143989563,1298532,0.00073
7,1301865,-194.74277561000002,182416,30690,38.25,28.587631225585938,88.2376480102539,-9.003978729248047,0.03251970559358597,1298864,0.00073
7,1302250,-195.48143079000002,182470,30700,38.81,36.104915618896484,95.2315673828125,-6.8138275146484375,0.032156240195035934,1299249,0.00073
7,1302684,-196.76422184,182529,30710,38.85,32.98378372192383,90.68030548095703,4.9443511962890625,0.032326944172382355,1299683,0.00073
7,1303015,-198.22729882,182575,30720,37.51,33.00662612915039,86.87371063232422,-0.7745575904846191,0.03293222561478615,1300014,0.00073
7,1303377,-195.62612985000004,182624,30730,36.48,27.011428833007812,86.69084930419922,-2.4626574516296387,0.032406605780124664,1300376,0.00073
7,1303779,-192.84093945,182681,30740,37.17,34.698326110839844,94.8900146484375,-0.7479057908058167,0.030815137550234795,1300778,0.00073
7,1304127,-193.47355463000002,182729,30750,36.66,34.86029815673828,89.80804443359375,-7.050844669342041,0.030749395489692688,1301126,0.00073
7,1304424,-192.01428926999998,182770,30760,35.84,30.537742614746094,87.43638610839844,5.2214674949646,0.03226420283317566,1301423,0.00073
7,1304856,-193.96328959,182829,30770,36.51,42.21621322631836,79.87496185302734,2.7835497856140137,0.031779319047927856,1301855,0.00073
7,1305257,-192.73637298999998,182885,30780,37.24,31.08097267150879,92.55648803710938,-2.0675454139709473,0.0310868788510561,1302256,0.00073
