time/time_elapsed,time/fps,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/n_updates
6132,7,46494,2130,19.62,-7.551589750000001,0.00073,4.356838226318359,0.031610555946826935,3.0510294437408447,0.0013233729405328631,43493
6159,7,46699,2140,19.64,-7.5207853799999995,0.00073,4.306209564208984,0.03277013450860977,17.062877655029297,0.0013391607208177447,43698
6188,7,46914,2150,20.13,-7.35775489,0.00073,4.299586772918701,0.035734184086322784,8.748823165893555,0.0013059215852990746,43913
6217,7,47120,2160,20.34,-7.041616520000002,0.00073,4.212473392486572,0.02753470093011856,-0.6036887168884277,0.0013017983874306083,44119
6244,7,47321,2170,20.28,-6.763256689999999,0.00073,4.171414852142334,0.03571759909391403,-3.8953535556793213,0.0012772463960573077,44320
6269,7,47504,2180,20.15,-6.80188672,0.00073,4.242058753967285,0.029389016330242157,12.420547485351562,0.0013443276984617114,44503
6292,7,47673,2190,19.92,-6.80923138,0.00073,4.132530689239502,0.029809631407260895,0.48118871450424194,0.001411075470969081,44672
6316,7,47857,2200,19.88,-6.77396739,0.00073,4.224799633026123,0.025229662656784058,-18.27259063720703,0.0013772959355264902,44856
6351,7,48112,2210,20.49,-7.10682496,0.00073,4.329631328582764,0.028586633503437042,17.222034454345703,0.0012748722219839692,45111
6382,7,48343,2220,20.68,-7.13681441,0.00073,4.1838250160217285,0.03541748598217964,-3.6759908199310303,0.0012861056020483375,45342
6412,7,48562,2230,20.68,-7.036541320000002,0.00073,4.246966361999512,0.029679641127586365,-14.503701210021973,0.001271040178835392,45561
6451,7,48846,2240,21.47,-7.35906587,0.00073,4.228794574737549,0.03094613365828991,-12.91426944732666,0.0012459694407880306,45845
6483,7,49068,2250,21.54,-7.404983469999999,0.00073,4.086282730102539,0.027411434799432755,-8.136357307434082,0.0012482618913054466,46067
6513,7,49289,2260,21.69,-7.532846649999999,0.00073,4.24452018737793,0.023248974233865738,13.492389678955078,0.001213844632729888,46288
6540,7,49482,2270,21.61,-7.53287123,0.00073,4.144937038421631,0.028053205460309982,9.971330642700195,0.0013765875482931733,46481
6561,7,49632,2280,21.28,-7.330580769999999,0.00073,4.327210426330566,0.029613211750984192,1.770322561264038,0.0014394993195310235,46631
6583,7,49790,2290,21.17,-7.346685529999999,0.00073,4.108738422393799,0.02876601740717888,-15.506425857543945,0.0013917939504608512,46789
6604,7,49937,2300,20.8,-7.289198090000001,0.00073,4.2834978103637695,0.027505168691277504,18.953784942626953,0.0013370143715292215,46936
6624,7,50085,2310,19.73,-6.93157845,0.00073,4.230881690979004,0.03846708685159683,2.0202579498291016,0.0012901411391794682,47084
6649,7,50266,2320,19.23,-6.708634,0.00073,4.221626281738281,0.027101999148726463,-6.256203651428223,0.0012729301815852523,47265
6676,7,50458,2330,18.96,-6.69656683,0.00073,4.206366539001465,0.024866119027137756,16.19593048095703,0.0012492557289078832,47457
6702,7,50646,2340,18.0,-6.33785198,0.00073,4.114735126495361,0.022304903715848923,6.668601036071777,0.0012442641891539097,47645
6728,7,50835,2350,17.67,-6.136937270000001,0.00073,4.172849655151367,0.027999013662338257,9.004119873046875,0.001270704553462565,47834
6755,7,51027,2360,17.38,-6.01491545,0.00073,4.129044532775879,0.030592437833547592,-1.412238597869873,0.0012366004521027207,48026
6779,7,51208,2370,17.26,-6.039582699999999,0.00073,4.201386451721191,0.025216521695256233,16.125778198242188,0.0011988760670647025,48207
6807,7,51413,2380,17.81,-6.211491819999999,0.00073,4.0976762771606445,0.024225899949669838,-8.089838027954102,0.001237738411873579,48412
6829,7,51569,2390,17.79,-6.070255519999998,0.00073,4.192655563354492,0.02779441699385643,-9.815993309020996,0.0012898723362013698,48568
6848,7,51709,2400,17.72,-5.96836253,0.00073,4.170063495635986,0.028077825903892517,3.424079656600952,0.0013492051512002945,48708
6868,7,51856,2410,17.71,-5.915704500000001,0.00073,4.171371936798096,0.029844781383872032,-3.5542092323303223,0.0013451915001496673,48855
6887,7,51998,2420,17.32,-5.8095605899999985,0.00073,4.262340068817139,0.026738140732049942,13.54914379119873,0.0013318666024133563,48997
6909,7,52155,2430,16.97,-5.6406928,0.00073,4.038148403167725,0.02375044673681259,-12.916060447692871,0.001301803276874125,49154
6930,7,52309,2440,16.63,-5.46806733,0.00073,3.98830509185791,0.023822588846087456,-15.136932373046875,0.0012808942701667547,49308
6954,7,52480,2450,16.45,-5.448674210000002,0.00073,4.300387859344482,0.022656291723251343,7.536340713500977,0.0012129350798204541,49479
6981,7,52680,2460,16.53,-5.599459800000001,0.00073,3.9839725494384766,0.027482353150844574,-3.7611560821533203,0.001210366957820952,49679
7008,7,52871,2470,16.63,-5.73695214,0.00073,4.020077228546143,0.025873282924294472,-9.6942777633667,0.001223633298650384,49870
7034,7,53060,2480,16.47,-5.76236605,0.00073,4.042276382446289,0.02344370260834694,7.2896623611450195,0.0012420614948496222,50059
7063,7,53269,2490,17.0,-5.92536644,0.00073,4.058961868286133,0.027143245562911034,-10.608598709106445,0.001301353913731873,50268
7091,7,53470,2500,17.61,-6.192175539999999,0.00073,4.049895286560059,0.024084551259875298,-4.0726518630981445,0.0012633627047762275,50469
7121,7,53675,2510,18.19,-6.396399509999998,0.00073,4.003735542297363,0.029129143804311752,10.069661140441895,0.0012423001462593675,50674
7149,7,53876,2520,18.78,-6.4969687700000005,0.00073,3.9248671531677246,0.028401371091604233,-2.702087879180908,0.0012116235448047519,50875
7175,7,54066,2530,19.11,-6.497951740000001,0.00073,4.0438232421875,0.023039408028125763,7.7383222579956055,0.0012129767565056682,51065
7200,7,54250,2540,19.41,-6.516222150000001,0.00073,4.0641188621521,0.02642306312918663,6.690999984741211,0.0011871522292494774,51249
7228,7,54447,2550,19.67,-6.69830923,0.00073,3.9203200340270996,0.023200472816824913,6.586188316345215,0.0012403439031913877,51446
7252,7,54621,2560,19.41,-6.6513506,0.00073,3.941655397415161,0.0244931410998106,-9.14130687713623,0.0012714905897155404,51620
7276,7,54794,2570,19.23,-6.49830435,0.00073,4.152401447296143,0.02162356488406658,-3.79777455329895,0.0013108522398397326,51793
7302,7,54986,2580,19.26,-6.444091050000001,0.00073,3.9926822185516357,0.025511331856250763,-7.388463973999023,0.0012187977554276586,51985
7329,7,55179,2590,19.1,-6.432571339999999,0.00073,4.027441024780273,0.020929913967847824,-12.838687896728516,0.001185876433737576,52178
7356,7,55381,2600,19.11,-6.42020379,0.00073,4.04368257522583,0.02090800553560257,4.587166786193848,0.0012073878897354007,52380
7386,7,55596,2610,19.21,-6.455128969999999,0.00073,4.096953392028809,0.024161702021956444,-3.0195980072021484,0.0012314252089709044,52595
7409,7,55758,2620,18.82,-6.43880537,0.00073,4.020074367523193,0.02091118134558201,7.836321830749512,0.0012473075184971094,52757
7425,7,55874,2630,18.08,-6.2612223700000005,0.00073,3.912377119064331,0.02597646228969097,0.353421151638031,0.001321956398896873,52873
7445,7,56018,2640,17.68,-6.220402760000001,0.00073,4.032790660858154,0.027109190821647644,-5.649968147277832,0.0013212908525019884,53017
7464,7,56153,2650,17.06,-5.91127709,0.00073,4.020075798034668,0.02981073036789894,0.5390487313270569,0.0013320831349119544,53152
7482,7,56286,2660,16.65,-5.612846000000001,0.00073,4.022491931915283,0.02524474263191223,-6.684377670288086,0.001298659946769476,53285
7502,7,56430,2670,16.36,-5.4397245,0.00073,3.7970404624938965,0.0231453999876976,-8.488683700561523,0.0012468395289033651,53429
7531,7,56638,2680,16.52,-5.39064051,0.00073,3.8803272247314453,0.026197262108325958,9.374309539794922,0.0011769727570936084,53637
7557,7,56826,2690,16.47,-5.35974365,0.00073,3.97312068939209,0.02124156802892685,10.460188865661621,0.0011947009479627013,53825
7583,7,57016,2700,16.35,-5.38871943,0.00073,3.9814672470092773,0.02555602788925171,-1.7186129093170166,0.0011876742355525494,54015
7609,7,57202,2710,16.06,-5.27483808,0.00073,3.9979710578918457,0.021033354103565216,10.311286926269531,0.0011349138803780079,54201
7638,7,57413,2720,16.55,-5.503732780000002,0.00073,3.894620656967163,0.019239164888858795,8.591668128967285,0.0011637782445177436,54412
7665,7,57607,2730,17.33,-5.768984769999999,0.00073,3.96962833404541,0.024918239563703537,4.6295623779296875,0.0011720163747668266,54606
7684,7,57748,2740,17.3,-5.75090318,0.00073,3.890881299972534,0.020974451676011086,0.12462949752807617,0.0012628037948161364,54747
7702,7,57876,2750,17.23,-5.697288779999999,0.00073,3.9332306385040283,0.02537853829562664,0.5161533355712891,0.0012737353099510074,54875
7721,7,58013,2760,17.27,-5.716863220000001,0.00073,4.020324230194092,0.022818077355623245,-0.8702402114868164,0.0012472819071263075,55012
7741,7,58153,2770,17.23,-5.7887769800000015,0.00073,3.98049259185791,0.022895772010087967,-8.819995880126953,0.0012482808670029044,55152
7764,7,58325,2780,16.87,-5.69282276,0.00073,3.954061985015869,0.023123208433389664,-10.244431495666504,0.0012255754554644227,55324
7789,7,58504,2790,16.78,-5.564303530000001,0.00073,3.8605923652648926,0.022163065150380135,-3.14327335357666,0.0012035734253004193,55503
7814,7,58683,2800,16.67,-5.340263270000001,0.00073,3.839118003845215,0.022561585530638695,5.034698009490967,0.0011920362012460828,55682
7841,7,58879,2810,16.77,-5.248936570000001,0.00073,4.013361930847168,0.019237639382481575,18.76023292541504,0.0011677432339638472,55878
7865,7,59061,2820,16.48,-4.99557699,0.00073,3.7554359436035156,0.026552043855190277,-7.369996070861816,0.0011705709621310234,56060
7893,7,59257,2830,16.5,-4.8731165,0.00073,4.000649452209473,0.020588237792253494,15.870177268981934,0.0011572985677048564,56256
7918,7,59445,2840,16.97,-4.98211487,0.00073,3.9008820056915283,0.024157265201210976,16.661531448364258,0.0011755715822800994,56444
7939,7,59591,2850,17.15,-5.033262219999999,0.00073,4.085383415222168,0.023181743919849396,2.197624444961548,0.0012456616386771202,56590
7957,7,59727,2860,17.14,-5.020437940000001,0.00073,3.8611671924591064,0.020245864987373352,-19.271703720092773,0.0012248738203197718,56726
7976,7,59863,2870,17.1,-4.91932131,0.00073,3.8157167434692383,0.021498780697584152,-17.488384246826172,0.0011875230120494962,56862
7998,7,60017,2880,16.92,-4.89344151,0.00073,3.8618130683898926,0.023249531164765358,-1.3552525043487549,0.0011822821106761694,57016
8022,7,60194,2890,16.9,-4.94389739,0.00073,3.977830410003662,0.024196594953536987,6.850905895233154,0.0011465514544397593,57193
8050,7,60387,2900,17.04,-4.96745855,0.00073,3.832423686981201,0.02172379195690155,13.40904426574707,0.0011672601103782654,57386
8076,7,60578,2910,16.99,-5.00186521,0.00073,3.7838237285614014,0.019242437556385994,-3.4913785457611084,0.001163025968708098,57577
8102,7,60769,2920,17.08,-5.03353998,0.00073,3.7432823181152344,0.02061505988240242,-9.115814208984375,0.001136720646172762,57768
8129,7,60955,2930,16.98,-5.06633612,0.00073,3.9508790969848633,0.022167105227708817,20.12850570678711,0.0011604964965954423,57954
8153,7,61123,2940,16.78,-4.998302379999999,0.00073,3.7750296592712402,0.019771911203861237,-19.92387580871582,0.0012786552542820573,58122
8173,7,61264,2950,16.73,-5.0148861700000005,0.00073,3.874864339828491,0.02439190074801445,3.4374945163726807,0.0012703761458396912,58263
8191,7,61397,2960,16.7,-5.01951571,0.00073,4.0036211013793945,0.01593981683254242,-16.891109466552734,0.0012074328260496259,58396
8211,7,61540,2970,16.77,-5.084335309999999,0.00073,3.778395414352417,0.017810175195336342,-4.837350845336914,0.0012132491683587432,58539
8232,7,61689,2980,16.72,-5.09763144,0.00073,3.8614661693573,0.02004554122686386,2.151202917098999,0.0011713928543031216,58688
8251,7,61834,2990,16.4,-5.0463754100000004,0.00073,3.9934897422790527,0.020370032638311386,3.938554525375366,0.0011589707573875785,58833
8269,7,61963,3000,15.76,-4.911942539999999,0.00073,3.892286777496338,0.021526165306568146,-2.4299564361572266,0.001181824947707355,58962
8292,7,62127,3010,15.49,-4.894441769999999,0.00073,3.8606338500976562,0.018521036952733994,9.95637035369873,0.0011670163366943598,59126
8317,7,62314,3020,15.45,-4.91345578,0.00073,3.9867823123931885,0.020129293203353882,31.648651123046875,0.0011387659469619393,59313
8346,7,62516,3030,15.61,-4.838558969999999,0.00073,3.803607702255249,0.021427618339657784,-10.950967788696289,0.0012078232830390334,59515
8378,7,62744,3040,16.21,-4.819050979999999,0.00073,3.767271041870117,0.021219048649072647,5.0471720695495605,0.0012034546816721559,59743
8407,7,62950,3050,16.86,-4.87582279,0.00073,3.735408306121826,0.019892290234565735,1.4554157257080078,0.0012090795207768679,59949
8433,7,63139,3060,17.42,-4.99904521,0.00073,3.8699400424957275,0.019375380128622055,11.164995193481445,0.0012217705370858312,60138
8453,7,63280,3070,17.4,-4.95079082,0.00073,3.745821475982666,0.01965920627117157,-2.705082893371582,0.0012408674228936434,60279
8470,7,63399,3080,17.1,-4.79629229,0.00073,3.870090961456299,0.018413439393043518,0.607790470123291,0.001192638766951859,60398
8486,7,63519,3090,16.85,-4.65038129,0.00073,3.7939159870147705,0.017928995192050934,10.773340225219727,0.001201717765070498,60518
8503,7,63639,3100,16.76,-4.6217615,0.00073,3.8182125091552734,0.01983775943517685,0.553600549697876,0.0012300778180360794,60638
8521,7,63768,3110,16.41,-4.4811882,0.00073,3.8344075679779053,0.018637754023075104,8.663806915283203,0.0012319262605160475,60767
8538,7,63890,3120,15.76,-4.28660692,0.00073,3.8415675163269043,0.01742953434586525,9.474915504455566,0.0012048383941873908,60889
8555,7,64009,3130,14.93,-4.1742696,0.00073,3.7307395935058594,0.017985817044973373,-7.252650260925293,0.0012299417285248637,61008
8574,7,64139,3140,13.95,-4.038457159999999,0.00073,3.763770580291748,0.017894510179758072,-22.742816925048828,0.001226134947501123,61138
8595,7,64285,3150,13.35,-3.95357274,0.00073,3.8321170806884766,0.01732061058282852,18.712238311767578,0.0012084788177162409,61284
8616,7,64436,3160,12.97,-3.8558388300000006,0.00073,3.8663501739501953,0.018760863691568375,-3.6007721424102783,0.0012154977302998304,61435
8636,7,64585,3170,13.05,-3.8748934100000003,0.00073,3.6545722484588623,0.017201509326696396,-14.282309532165527,0.0012222325894981623,61584
8655,7,64718,3180,13.19,-3.9226772200000006,0.00073,3.671487331390381,0.017753176391124725,-2.382500410079956,0.0012406574096530676,61717
8677,7,64879,3190,13.6,-4.059627249999999,0.00073,3.791003465652466,0.01627081260085106,-5.746802806854248,0.0012051286175847054,61878
8698,7,65028,3200,13.89,-4.15096039,0.00073,3.6953351497650146,0.017013926059007645,5.079037189483643,0.0012049884535372257,62027
8721,7,65193,3210,14.25,-4.274439620000001,0.00073,3.7126643657684326,0.020534053444862366,3.53963303565979,0.0012120349565520883,62192
8749,7,65384,3220,14.94,-4.3626008800000005,0.00073,3.7769999504089355,0.02006089873611927,2.4048194885253906,0.0012053705286234617,62383
8777,7,65580,3230,15.71,-4.48750775,0.00073,3.7933545112609863,0.016018351539969444,-2.8323683738708496,0.001167917624115944,62579
8803,7,65768,3240,16.29,-4.56350243,0.00073,3.755458354949951,0.018131516873836517,-17.984031677246094,0.0011476946529000998,62767
8829,7,65952,3250,16.67,-4.660337340000001,0.00073,3.7298014163970947,0.017810935154557228,4.749544143676758,0.001177833415567875,62951
8856,7,66147,3260,17.11,-4.696818690000001,0.00073,3.7455296516418457,0.015676796436309814,-11.573860168457031,0.0011679476592689753,63146
8883,7,66337,3270,17.52,-4.740741529999999,0.00073,3.6937737464904785,0.01890447363257408,-8.39274787902832,0.0011600954458117485,63336
8912,7,66546,3280,18.28,-4.901539690000001,0.00073,3.7403886318206787,0.017200257629156113,-12.611205101013184,0.0011876022908836603,63545
8943,7,66765,3290,18.86,-5.047292350000001,0.00073,3.8286848068237305,0.01771385595202446,-9.05540943145752,0.0011824748944491148,63764
8965,7,66922,3300,18.94,-5.036397430000001,0.00073,3.7681446075439453,0.019883982837200165,17.99161148071289,0.0012033771490678191,63921
8980,7,67029,3310,18.36,-4.85088889,0.00073,3.7114014625549316,0.01790503039956093,3.8391804695129395,0.001236601616255939,64028
8995,7,67135,3320,17.51,-4.7169899200000005,0.00073,3.7779626846313477,0.018919963389635086,6.249553680419922,0.0012802445562556386,64134
9011,7,67249,3330,16.69,-4.59869103,0.00073,3.7805073261260986,0.019192947074770927,-11.477137565612793,0.0012529848609119654,64248
9027,7,67366,3340,15.98,-4.52595652,0.00073,3.6733815670013428,0.01659221202135086,-7.887635231018066,0.0012409449554979801,64365
9043,7,67475,3350,15.23,-4.32514522,0.00073,3.7555787563323975,0.015030487440526485,-13.532055854797363,0.0012086512288078666,64474
9058,7,67583,3360,14.36,-4.161089420000001,0.00073,3.638979434967041,0.016957754269242287,0.092720627784729,0.0011893387418240309,64582
9073,7,67695,3370,13.58,-4.00959034,0.00073,3.674933671951294,0.01416055392473936,-16.72834587097168,0.0012031682999804616,64694
9090,7,67812,3380,12.66,-3.8107447900000007,0.00073,3.7097630500793457,0.02016407810151577,-2.0843446254730225,0.0012177805183455348,64811
9106,7,67931,3390,11.66,-3.5223337100000003,0.00073,3.7437238693237305,0.018112674355506897,13.355684280395508,0.0012401457643136382,64930
9123,7,68046,3400,11.24,-3.4307303200000003,0.00073,3.679459810256958,0.018229011446237564,-9.200461387634277,0.0012340645771473646,65045
9139,7,68165,3410,11.36,-3.4731849200000005,0.00073,3.69718599319458,0.015997473150491714,-4.513456344604492,0.0012212428264319897,65164
9158,7,68303,3420,11.68,-3.5568023300000005,0.00073,3.7281928062438965,0.017994701862335205,20.54069709777832,0.0012133533600717783,65302
9184,7,68483,3430,12.34,-3.6080310699999996,0.00073,3.6772079467773438,0.018018346279859543,5.854593753814697,0.0011951755732297897,65482
9210,7,68674,3440,13.08,-3.6443553599999996,0.00073,3.6002323627471924,0.01909209042787552,-8.440074920654297,0.0011816987534984946,65673
9239,7,68880,3450,14.05,-3.7795473199999994,0.00073,3.6485579013824463,0.01750185899436474,3.040897846221924,0.001145790098235011,65879
9268,7,69094,3460,15.11,-3.9323724199999996,0.00073,3.6012206077575684,0.01990462839603424,-12.225715637207031,0.001145525136962533,66093
9294,7,69280,3470,15.85,-4.0067594,0.00073,3.617772340774536,0.016455581411719322,-1.938594102859497,0.0011936441296711564,66279
9319,7,69458,3480,16.46,-4.05161196,0.00073,3.6278247833251953,0.016288913786411285,-0.24683451652526855,0.001149751478806138,66457
9343,7,69626,3490,16.95,-4.10481107,0.00073,3.556774139404297,0.013546318747103214,-5.247304439544678,0.0011320250341668725,66625
9359,7,69747,3500,17.01,-4.122958949999999,0.00073,3.593412399291992,0.017945820465683937,-1.189976692199707,0.001193705596961081,66746
