time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/actor_loss,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/critic_loss
6,6240,200.0,202012,1244394,2652.5240712,-848.729736328125,0.00073,0.028794284909963608,1241393,-3.3909912109375,17.972026824951172
6,6250,200.0,202301,1246394,2632.36160647,-854.2146606445312,0.00073,0.02944418042898178,1243393,-0.6313601732254028,17.94356918334961
6,6260,200.0,202585,1248394,2641.13706228,-857.8589477539062,0.00073,0.02883458510041237,1245393,-10.909029006958008,17.00672721862793
6,6270,200.0,202867,1250394,2592.80395631,-837.693359375,0.00073,0.02826644480228424,1247393,7.771815299987793,19.828384399414062
6,6280,200.0,203148,1252394,2547.1349131900006,-848.9089965820312,0.00073,0.028576774522662163,1249393,2.277597427368164,24.187252044677734
6,6290,200.0,203428,1254394,2610.73702845,-860.1092529296875,0.00073,0.029066093266010284,1251393,-0.6702938675880432,20.91537857055664
6,6300,200.0,203709,1256394,2578.44082225,-837.6323852539062,0.00073,0.028949959203600883,1253393,2.9126081466674805,19.040332794189453
6,6310,200.0,203988,1258394,2588.99826288,-832.95263671875,0.00073,0.0291950311511755,1255393,2.708038330078125,23.400146484375
6,6320,200.0,204269,1260394,2656.5132180499995,-862.4141235351562,0.00073,0.029279885813593864,1257393,1.4587914943695068,22.90106201171875
6,6330,200.0,204547,1262394,2593.6350906099997,-834.459716796875,0.00073,0.029486028477549553,1259393,4.505828857421875,20.224475860595703
6,6340,200.0,204824,1264394,2544.30862,-864.1312255859375,0.00073,0.02919336035847664,1261393,4.814678192138672,15.309770584106445
6,6350,200.0,205104,1266394,2530.71960971,-862.7821655273438,0.00073,0.028723619878292084,1263393,-2.78463077545166,19.08780288696289
6,6360,200.0,205385,1268394,2560.67981912,-892.0257568359375,0.00073,0.029009683057665825,1265393,0.9519487619400024,16.83910369873047
6,6370,200.0,205666,1270394,2551.56142978,-857.0518798828125,0.00073,0.029234036803245544,1267393,0.4375358819961548,19.231731414794922
6,6380,200.0,205952,1272394,2649.87445186,-845.4009399414062,0.00073,0.0290744099766016,1269393,-6.3205060958862305,22.86556053161621
6,6390,200.0,206229,1274394,2639.7418279500002,-861.07958984375,0.00073,0.02958323061466217,1271393,4.079034328460693,22.338245391845703
6,6400,200.0,206508,1276394,2630.037402860001,-863.5255126953125,0.00073,0.02946682833135128,1273393,-4.770098686218262,22.744396209716797
6,6410,200.0,206786,1278394,2646.28842403,-860.613037109375,0.00073,0.02994748018682003,1275393,-4.931395530700684,14.589374542236328
6,6420,200.0,207064,1280394,2586.59179822,-878.083740234375,0.00073,0.02881612442433834,1277393,-10.453681945800781,19.39422607421875
6,6430,200.0,207344,1282394,2641.5414721499997,-868.9696044921875,0.00073,0.028616154566407204,1279393,-5.8167033195495605,20.07122802734375
6,6440,200.0,207621,1284394,2698.7925228499994,-864.39013671875,0.00073,0.02987642213702202,1281393,4.165075302124023,23.202678680419922
6,6450,200.0,207899,1286394,2736.214498969999,-879.2916259765625,0.00073,0.02839208021759987,1283393,-1.5571848154067993,20.00184440612793
6,6460,200.0,208178,1288394,2718.3474802700007,-873.1463012695312,0.00073,0.029144512489438057,1285393,-2.8156189918518066,19.243328094482422
6,6470,200.0,208464,1290394,2720.35097349,-842.023681640625,0.00073,0.02824796549975872,1287393,4.014428615570068,19.350618362426758
6,6480,200.0,208743,1292394,2668.8195651499996,-879.427734375,0.00073,0.02941918559372425,1289393,-3.471616268157959,18.127952575683594
6,6490,200.0,209022,1294394,2570.8990221799995,-862.441650390625,0.00073,0.029146090149879456,1291393,3.610502243041992,24.169300079345703
6,6500,200.0,209300,1296394,2593.31316576,-879.0596313476562,0.00073,0.029971852898597717,1293393,2.5378453731536865,26.193729400634766
6,6510,200.0,209579,1298394,2645.4674186999996,-888.7733154296875,0.00073,0.028945280238986015,1295393,2.552823066711426,17.892255783081055
6,6520,200.0,209856,1300394,2659.4234383099997,-840.8926391601562,0.00073,0.02960667759180069,1297393,0.6899681091308594,19.060997009277344
6,6530,200.0,210135,1302394,2693.90893278,-881.8145141601562,0.00073,0.028267718851566315,1299393,3.3289742469787598,15.636539459228516
6,6540,200.0,210410,1304394,2626.6330619000005,-843.6068115234375,0.00073,0.02963205799460411,1301393,4.43532657623291,18.188058853149414
6,6550,200.0,210688,1306394,2603.20883046,-861.7977905273438,0.00073,0.03044365905225277,1303393,2.1453657150268555,18.439767837524414
6,6560,200.0,210971,1308394,2600.3259923499995,-900.4353637695312,0.00073,0.029946988448500633,1305393,-11.7490816116333,17.470674514770508
6,6570,200.0,211254,1310394,2626.92684757,-878.041015625,0.00073,0.029257019981741905,1307393,-1.1742445230484009,27.875198364257812
6,6580,200.0,211533,1312394,2582.83099356,-893.3062744140625,0.00073,0.029821425676345825,1309393,-2.0906524658203125,23.268592834472656
6,6590,200.0,211811,1314394,2666.01483302,-854.7113037109375,0.00073,0.030099231749773026,1311393,-1.9732396602630615,20.669212341308594
6,6600,200.0,212090,1316394,2671.359101849999,-872.0774536132812,0.00073,0.029221409931778908,1313393,-5.061649322509766,16.076810836791992
6,6610,200.0,212367,1318394,2626.43056753,-858.923095703125,0.00073,0.028689516708254814,1315393,9.179725646972656,24.12963104248047
6,6620,200.0,212648,1320394,2630.1689264399993,-888.835205078125,0.00073,0.02805779129266739,1317393,-5.6551618576049805,15.718259811401367
6,6630,200.0,212928,1322394,2636.7210711899997,-885.1144409179688,0.00073,0.02826177515089512,1319393,-4.178455352783203,15.395233154296875
6,6640,200.0,213212,1324394,2700.96277543,-885.9002685546875,0.00073,0.028853757306933403,1321393,-2.2919864654541016,18.225425720214844
6,6650,200.0,213492,1326394,2710.30965066,-861.2249145507812,0.00073,0.0294107124209404,1323393,4.873647212982178,27.35586929321289
6,6660,200.0,213776,1328394,2709.91925742,-854.9860229492188,0.00073,0.02922632172703743,1325393,-0.569345235824585,22.957733154296875
6,6670,200.0,214057,1330394,2766.0584393999993,-886.6956176757812,0.00073,0.02941485121846199,1327393,-3.3425660133361816,22.317066192626953
6,6680,200.0,214334,1332394,2856.42515244,-871.4995727539062,0.00073,0.029618708416819572,1329393,1.8291356563568115,21.103843688964844
6,6690,200.0,214614,1334394,2839.2002879199995,-868.845458984375,0.00073,0.030174467712640762,1331393,-0.7762628793716431,19.244091033935547
6,6700,200.0,214891,1336394,2820.77876956,-900.1301879882812,0.00073,0.030133318156003952,1333393,-5.268118858337402,21.788219451904297
6,6710,200.0,215173,1338394,2815.9797597700003,-911.1368408203125,0.00073,0.0297590009868145,1335393,-7.085055351257324,14.793978691101074
6,6720,200.0,215451,1340394,2883.37338917,-871.4548950195312,0.00073,0.028108831495046616,1337393,-6.366860389709473,21.987018585205078
6,6730,200.0,215728,1342394,2824.1649647799995,-866.9515380859375,0.00073,0.028370562940835953,1339393,-0.7445292472839355,16.61443328857422
6,6740,200.0,216008,1344394,2829.08575202,-882.7796020507812,0.00073,0.02837832272052765,1341393,-2.1843981742858887,17.51394271850586
6,6750,200.0,216288,1346394,2780.6699686099996,-866.0161743164062,0.00073,0.029547182843089104,1343393,1.4496161937713623,25.515094757080078
6,6760,200.0,216568,1348394,2791.1131344799996,-887.037353515625,0.00073,0.029683491215109825,1345393,-1.451006293296814,21.105403900146484
6,6770,200.0,216847,1350394,2773.91476211,-865.5358276367188,0.00073,0.02870379574596882,1347393,-0.8380613923072815,21.507640838623047
6,6780,200.0,217126,1352394,2737.81417364,-872.484375,0.00073,0.02944662980735302,1349393,-7.4158935546875,24.851486206054688
6,6790,200.0,217403,1354394,2740.36105089,-900.0521850585938,0.00073,0.02947048842906952,1351393,3.199484348297119,21.413890838623047
6,6800,200.0,217682,1356394,2705.6265888000007,-896.56591796875,0.00073,0.028942657634615898,1353393,1.1717424392700195,17.53887939453125
6,6810,200.0,217961,1358394,2727.1676512500003,-881.7455444335938,0.00073,0.029047617688775063,1355393,-8.182690620422363,23.115583419799805
6,6820,200.0,218241,1360394,2662.00178771,-860.615478515625,0.00073,0.029677370563149452,1357393,-7.939566612243652,19.227569580078125
6,6830,200.0,218521,1362394,2662.77796042,-897.6478881835938,0.00073,0.029210133478045464,1359393,1.0787253379821777,17.910202026367188
6,6840,200.0,218799,1364394,2563.8321047199997,-911.0101318359375,0.00073,0.03016127087175846,1361393,-8.673035621643066,18.666397094726562
6,6850,200.0,219081,1366394,2576.0936854,-867.1675415039062,0.00073,0.02947850711643696,1363393,1.2141356468200684,24.404638290405273
6,6860,200.0,219359,1368394,2509.13713412,-899.36962890625,0.00073,0.02963162586092949,1365393,2.5483057498931885,19.85898208618164
6,6870,200.0,219639,1370394,2480.91129546,-879.1184692382812,0.00073,0.030026940628886223,1367393,11.165762901306152,20.734220504760742
6,6880,200.0,219919,1372394,2472.1476564000004,-897.02734375,0.00073,0.02984909527003765,1369393,-0.07245752215385437,27.725116729736328
6,6890,200.0,220197,1374394,2478.6779609,-866.3410034179688,0.00073,0.029950572177767754,1371393,4.832901954650879,24.35358428955078
6,6900,200.0,220476,1376394,2455.17008455,-873.9586181640625,0.00073,0.03086899407207966,1373393,7.086553573608398,22.142318725585938
6,6910,200.0,220754,1378394,2441.30904814,-896.2612915039062,0.00073,0.030035072937607765,1375393,-1.9211974143981934,25.881732940673828
6,6920,200.0,221034,1380394,2415.27115556,-895.5925903320312,0.00073,0.030441248789429665,1377393,-3.4365780353546143,30.976009368896484
6,6930,200.0,221313,1382394,2438.73231412,-889.4042358398438,0.00073,0.03072480857372284,1379393,3.293792486190796,23.91651153564453
6,6940,200.0,221591,1384394,2547.32533515,-872.1207885742188,0.00073,0.03126256540417671,1381393,3.8077170848846436,19.290924072265625
6,6950,200.0,221874,1386394,2531.6115121999997,-916.5228271484375,0.00073,0.030775953084230423,1383393,-5.851720333099365,23.230180740356445
6,6960,200.0,222153,1388394,2637.1770852999994,-915.6358642578125,0.00073,0.029686661437153816,1385393,-9.113093376159668,16.874507904052734
6,6970,200.0,222430,1390394,2642.0173685500004,-931.604736328125,0.00073,0.030519217252731323,1387393,-13.776524543762207,19.698230743408203
6,6980,200.0,222711,1392394,2640.98819082,-917.2455444335938,0.00073,0.030793780460953712,1389393,-9.47237777709961,20.085668563842773
6,6990,200.0,222989,1394394,2625.01484877,-860.4528198242188,0.00073,0.030499940738081932,1391393,9.198169708251953,22.110923767089844
6,7000,200.0,223267,1396394,2687.94912473,-929.3755493164062,0.00073,0.03161562234163284,1393393,-7.029272079467773,22.457195281982422
6,7010,200.0,223547,1398394,2711.1323853199997,-896.1643676757812,0.00073,0.03179546818137169,1395393,-2.038316011428833,17.639751434326172
6,7020,200.0,223825,1400394,2762.70242706,-874.6180419921875,0.00073,0.03029635362327099,1397393,2.7210874557495117,25.431209564208984
6,7030,200.0,224104,1402394,2706.18056528,-885.015625,0.00073,0.030413588508963585,1399393,-0.6792939305305481,27.270496368408203
6,7040,200.0,224381,1404394,2666.68012048,-891.934326171875,0.00073,0.03132995590567589,1401393,-10.525699615478516,26.631366729736328
6,7050,200.0,224662,1406394,2724.2919008999997,-882.2821655273438,0.00073,0.030705051496624947,1403393,-7.017099857330322,18.577983856201172
6,7060,200.0,224943,1408394,2687.9653251700006,-891.5797119140625,0.00073,0.029512880370020866,1405393,1.8875476121902466,18.786758422851562
6,7070,200.0,225224,1410394,2598.48748658,-903.712646484375,0.00073,0.029608499258756638,1407393,-6.248915672302246,20.31803321838379
6,7080,200.0,225503,1412394,2625.3913531800004,-899.4774169921875,0.00073,0.030220359563827515,1409393,-5.1251726150512695,19.839439392089844
6,7090,200.0,225783,1414394,2612.67572378,-901.3310546875,0.00073,0.030531195923686028,1411393,-0.9612061381340027,16.06145668029785
6,7100,200.0,226062,1416394,2613.42833479,-917.7202758789062,0.00073,0.030359238386154175,1413393,-2.698744058609009,21.253437042236328
6,7110,200.0,226345,1418394,2611.12642821,-908.856689453125,0.00073,0.030759168788790703,1415393,-11.987704277038574,29.27712631225586
6,7120,200.0,226624,1420394,2585.7745239499995,-890.1351318359375,0.00073,0.030200298875570297,1417393,13.832646369934082,15.87352180480957
6,7130,200.0,226904,1422394,2686.7374678199994,-890.2156372070312,0.00073,0.030439406633377075,1419393,-4.929366588592529,23.81991195678711
6,7140,200.0,227186,1424394,2661.5573592700002,-889.245361328125,0.00073,0.029099708423018456,1421393,4.391127109527588,20.30295181274414
6,7150,200.0,227467,1426394,2643.66008596,-897.3229370117188,0.00073,0.031171271577477455,1423393,1.334340214729309,19.024991989135742
6,7160,200.0,227748,1428394,2676.9612339300006,-912.09130859375,0.00073,0.03139524906873703,1425393,0.5969123840332031,28.51871109008789
6,7170,200.0,228030,1430394,2722.79552021,-895.6776733398438,0.00073,0.03066866658627987,1427393,-0.6900004148483276,20.3839054107666
6,7180,200.0,228307,1432394,2731.87575735,-907.3449096679688,0.00073,0.030038682743906975,1429393,-2.7155275344848633,21.016456604003906
6,7190,200.0,228586,1434394,2690.66440422,-866.77197265625,0.00073,0.030535075813531876,1431393,2.519218921661377,21.9695987701416
6,7200,200.0,228864,1436394,2690.3972150500003,-894.7913208007812,0.00073,0.030500348657369614,1433393,-9.766050338745117,20.432941436767578
6,7210,200.0,229143,1438394,2679.435758,-894.0545043945312,0.00073,0.030447019264101982,1435393,3.3775622844696045,23.107206344604492
6,7220,200.0,229423,1440394,2645.4895982600005,-898.2496337890625,0.00073,0.031339481472969055,1437393,-0.8106940984725952,19.227874755859375
6,7230,200.0,229703,1442394,2585.70069217,-882.5841674804688,0.00073,0.03024653159081936,1439393,0.11426921933889389,20.99856185913086
6,7240,200.0,229989,1444394,2579.02965697,-901.49072265625,0.00073,0.03190963342785835,1441393,-5.677211284637451,25.85910987854004
6,7250,200.0,230270,1446394,2536.5028765200004,-868.3585205078125,0.00073,0.031085990369319916,1443393,5.3969831466674805,21.535865783691406
6,7260,200.0,230551,1448394,2445.24507209,-883.7799072265625,0.00073,0.029726430773735046,1445393,5.4008612632751465,31.422224044799805
6,7270,200.0,230827,1450394,2466.56801414,-910.6509399414062,0.00073,0.030317790806293488,1447393,0.37099456787109375,23.870742797851562
6,7280,200.0,231106,1452394,2446.12901306,-908.3369140625,0.00073,0.030604666098952293,1449393,1.4970917701721191,21.937835693359375
6,7290,200.0,231385,1454394,2544.14755522,-892.974365234375,0.00073,0.030415669083595276,1451393,5.195976734161377,21.922122955322266
6,7300,200.0,231662,1456394,2531.04932365,-908.2530517578125,0.00073,0.030600514262914658,1453393,0.5468505024909973,24.233840942382812
6,7310,199.48,231931,1458342,2556.48124644,-882.2835693359375,0.00073,0.030720897018909454,1455341,7.381459712982178,23.2645206451416
6,7320,199.48,232209,1460342,2646.4267347399996,-900.060791015625,0.00073,0.03033405914902687,1457341,-0.7352030277252197,17.391725540161133
6,7330,199.48,232490,1462342,2689.8962147800003,-924.5228881835938,0.00073,0.03011532500386238,1459341,-2.8249990940093994,17.65206527709961
6,7340,199.48,232771,1464342,2726.69877176,-925.6244506835938,0.00073,0.03100108914077282,1461341,-1.3389012813568115,19.77104949951172
6,7350,199.48,233050,1466342,2744.4399964899994,-903.7347412109375,0.00073,0.030129272490739822,1463341,0.031024396419525146,24.05453109741211
6,7360,199.48,233334,1468342,2812.4219497900003,-923.9885864257812,0.00073,0.030134933069348335,1465341,-4.445505142211914,34.36593246459961
6,7370,199.48,233615,1470342,2855.54848129,-910.0733642578125,0.00073,0.03014092706143856,1467341,-2.5176358222961426,27.91745376586914
6,7380,199.48,233893,1472342,2880.3902360599996,-901.4862060546875,0.00073,0.029914340004324913,1469341,8.095420837402344,17.715377807617188
6,7390,199.48,234173,1474342,2862.56872852,-900.0503540039062,0.00073,0.030808717012405396,1471341,-10.024065017700195,25.80609893798828
6,7400,199.48,234452,1476342,2894.1916079,-930.2988891601562,0.00073,0.029414283111691475,1473341,-6.104992389678955,16.34543800354004
6,7410,200.0,234731,1478342,2858.9167392999993,-888.7133178710938,0.00073,0.029054127633571625,1475341,1.718919038772583,19.054481506347656
6,7420,200.0,235014,1480342,2838.14393776,-888.3441772460938,0.00073,0.02847335860133171,1477341,1.945681095123291,19.818235397338867
6,7430,200.0,235294,1482342,2828.08821875,-901.4027709960938,0.00073,0.0303947851061821,1479341,-10.959532737731934,18.042682647705078
6,7440,200.0,235574,1484342,2813.71862917,-915.8975830078125,0.00073,0.0291289109736681,1481341,1.4632539749145508,21.50668716430664
6,7450,200.0,235854,1486342,2847.54583194,-895.6862182617188,0.00073,0.029045643284916878,1483341,-0.14415955543518066,20.7462100982666
6,7460,200.0,236137,1488342,2843.11951389,-897.2241821289062,0.00073,0.031051242724061012,1485341,-0.9312496185302734,19.287803649902344
6,7470,200.0,236419,1490342,2795.21246517,-880.0122680664062,0.00073,0.031093016266822815,1487341,2.2356255054473877,24.083189010620117
6,7480,200.0,236698,1492342,2771.5082072299997,-913.3324584960938,0.00073,0.031326811760663986,1489341,-3.0015714168548584,25.298725128173828
6,7490,200.0,236977,1494342,2763.7438770199997,-914.8297119140625,0.00073,0.03174721822142601,1491341,-1.90962553024292,19.33928680419922
6,7500,200.0,237257,1496342,2785.6251670799998,-916.589111328125,0.00073,0.030936144292354584,1493341,-1.7607734203338623,21.064483642578125
6,7510,200.0,237543,1498342,2825.1983468999997,-898.1046752929688,0.00073,0.03100726194679737,1495341,-9.501655578613281,21.913846969604492
