time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/episodes,train/n_updates,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef
12960,-167.6784805,49.37,7,98862,2140,95861,2.4683918952941895,6.521481513977051,0.00073,84.75099182128906,0.020733235403895378
13025,-166.04174912,49.32,7,99332,2150,96331,6.283165454864502,7.064650058746338,0.00073,79.74242401123047,0.020626533776521683
13093,-164.98490109,49.32,7,99832,2160,96831,-4.002773284912109,7.725793838500977,0.00073,81.03242492675781,0.020817657932639122
13160,-173.32816931999997,49.16,7,100316,2170,97315,-1.9508427381515503,8.293179512023926,0.00073,83.29431915283203,0.02060210332274437
13225,-180.29296890999996,48.88,7,100788,2180,97787,2.3651559352874756,7.326744079589844,0.00073,79.47046661376953,0.020958390086889267
13291,-184.98415941000002,48.9,7,101270,2190,98269,-7.287034034729004,9.395759582519531,0.00073,84.03667449951172,0.021100861951708794
13360,-181.95770649000002,48.93,7,101770,2200,98769,-7.563488483428955,8.044090270996094,0.00073,77.7125473022461,0.0207324530929327
13427,-185.34357906000002,49.02,7,102265,2210,99264,-0.8497042655944824,8.365983009338379,0.00073,83.62106323242188,0.02081315591931343
13493,-189.79548532,48.82,7,102745,2220,99744,6.151396751403809,9.190088272094727,0.00073,85.18126678466797,0.021233564242720604
13560,-195.39695124999997,48.67,7,103230,2230,100229,-1.7790175676345825,8.802653312683105,0.00073,83.91598510742188,0.022058503702282906
13629,-196.61506712,48.63,7,103725,2240,100724,-4.136505126953125,8.445859909057617,0.00073,77.11071014404297,0.022172531113028526
13698,-193.90080085999998,48.93,7,104225,2250,101224,-5.961300373077393,9.097173690795898,0.00073,76.78727722167969,0.02238209918141365
13764,-198.86111253,48.78,7,104710,2260,101709,5.1958818435668945,10.215822219848633,0.00073,82.4219970703125,0.023467078804969788
13835,-194.96948512,48.94,7,105210,2270,102209,4.379006385803223,10.763948440551758,0.00073,74.43736267089844,0.022783054038882256
13903,-193.71057343999996,49.17,7,105705,2280,102704,-13.489046096801758,9.297317504882812,0.00073,75.71888732910156,0.023305751383304596
13970,-190.61896055999998,49.16,7,106186,2290,103185,-5.760548114776611,9.414570808410645,0.00073,87.80125427246094,0.023724716156721115
14039,-188.48997028999997,49.16,7,106686,2300,103685,4.700084686279297,9.713101387023926,0.00073,80.24185943603516,0.024131938815116882
14106,-184.41087516,49.1,7,107175,2310,104174,9.343660354614258,12.130334854125977,0.00073,69.88420867919922,0.024045538157224655
14173,-182.55705471,49.3,7,107675,2320,104674,4.975485801696777,9.413708686828613,0.00073,73.06710815429688,0.023993996903300285
14242,-176.61741156000005,49.45,7,108175,2330,105174,-3.835707664489746,10.833963394165039,0.00073,64.67002868652344,0.024690667167305946
14312,-178.00535256999999,49.5,7,108675,2340,105674,7.697307586669922,13.395305633544922,0.00073,75.43309020996094,0.02509157545864582
14381,-176.7317423,49.5,7,109175,2350,106174,-5.894678115844727,13.239002227783203,0.00073,65.82027435302734,0.025512464344501495
14451,-170.66567315000003,49.65,7,109675,2360,106674,-3.3155524730682373,11.909486770629883,0.00073,65.1298599243164,0.02610703371465206
14519,-171.30308261999994,49.65,7,110175,2370,107174,-1.5673972368240356,11.307157516479492,0.00073,65.50092315673828,0.02605358324944973
14586,-171.59631807000002,49.56,7,110661,2380,107660,3.4035911560058594,11.005463600158691,0.00073,66.96018981933594,0.02592577040195465
14655,-168.93371127999995,49.75,7,111161,2390,108160,0.8261538743972778,10.775629043579102,0.00073,63.050621032714844,0.026204777881503105
14724,-169.19583235,49.74,7,111660,2400,108659,3.9020814895629883,11.087016105651855,0.00073,64.37948608398438,0.026784831658005714
14792,-169.81656014,49.8,7,112155,2410,109154,8.555462837219238,11.945388793945312,0.00073,69.15142822265625,0.026771308854222298
14860,-167.45258855,49.8,7,112655,2420,109654,0.7552682161331177,12.08198070526123,0.00073,55.34484100341797,0.026751523837447166
14930,-167.85414181,49.8,7,113155,2430,110154,0.185133695602417,11.851923942565918,0.00073,61.09461212158203,0.026510460302233696
14998,-164.93503423,49.8,7,113655,2440,110654,3.3770265579223633,12.609552383422852,0.00073,66.46147918701172,0.02815396897494793
15066,-164.34588469,49.8,7,114155,2450,111154,2.0131258964538574,12.693269729614258,0.00073,64.71752166748047,0.02806098759174347
15135,-163.86842425999998,49.8,7,114655,2460,111654,4.156562805175781,13.704795837402344,0.00073,43.57503890991211,0.028100354596972466
15204,-163.19521855999997,49.8,7,115155,2470,112154,-3.9388628005981445,12.734564781188965,0.00073,62.60676193237305,0.027712507173419
15272,-159.63122631000002,49.94,7,115655,2480,112654,-0.40711402893066406,13.95203971862793,0.00073,61.80439376831055,0.027560176327824593
15341,-162.52875374999996,49.94,7,116155,2490,113154,-1.0121277570724487,10.69043254852295,0.00073,63.846466064453125,0.026630563661456108
15408,-163.95402632999998,49.88,7,116648,2500,113647,-0.6669467687606812,11.190261840820312,0.00073,59.11677551269531,0.026170793920755386
15475,-164.33154527000002,49.81,7,117136,2510,114135,6.053154468536377,13.512308120727539,0.00073,60.678619384765625,0.025786476209759712
15543,-167.25840162,49.75,7,117630,2520,114629,11.792802810668945,11.442097663879395,0.00073,61.87017822265625,0.02636534720659256
15612,-169.45812175,49.75,7,118130,2530,115129,2.4315335750579834,14.318279266357422,0.00073,62.022613525390625,0.026739777997136116
15681,-172.28516019,49.75,7,118630,2540,115629,7.358059883117676,12.341032028198242,0.00073,61.61420440673828,0.02623457834124565
15749,-177.10878543999996,49.64,7,119119,2550,116118,3.541123867034912,14.701605796813965,0.00073,68.55602264404297,0.026759879663586617
15817,-180.03528412999995,49.6,7,119615,2560,116614,3.2263896465301514,16.51492691040039,0.00073,59.955101013183594,0.02733551897108555
15886,-181.26973923000003,49.58,7,120113,2570,117112,3.024116039276123,12.098392486572266,0.00073,66.3841323852539,0.027207396924495697
15955,-183.67314141,49.58,7,120613,2580,117612,-2.5709590911865234,12.908792495727539,0.00073,67.58396911621094,0.0262872576713562
16023,-183.7398345,49.5,7,121105,2590,118104,-6.304036617279053,13.456403732299805,0.00073,61.9454460144043,0.026780495420098305
16091,-186.73257178999995,49.49,7,121597,2600,118596,-10.596677780151367,13.141134262084961,0.00073,62.3389778137207,0.0265582874417305
16160,-186.01510721,49.58,7,122094,2610,119093,2.96905779838562,14.258468627929688,0.00073,58.66650390625,0.027356961742043495
16230,-183.56098760999998,49.64,7,122594,2620,119593,-4.870134353637695,13.086492538452148,0.00073,53.750160217285156,0.027003854513168335
16297,-184.785484,49.56,7,123086,2630,120085,-0.10724523663520813,15.708026885986328,0.00073,57.34941864013672,0.025676410645246506
16366,-184.95350431,49.56,7,123586,2640,120585,-8.757055282592773,13.514556884765625,0.00073,58.3054313659668,0.026802385225892067
16435,-182.67811239999995,49.67,7,124086,2650,121085,1.0566502809524536,14.19343376159668,0.00073,70.998046875,0.025925831869244576
16505,-179.73877329000004,49.71,7,124586,2660,121585,-3.2727584838867188,10.820141792297363,0.00073,64.93370056152344,0.025723107159137726
16576,-178.33575081999996,49.73,7,125086,2670,122085,5.025852680206299,10.760965347290039,0.00073,60.42012405395508,0.026179781183600426
16644,-174.53700264000003,49.73,7,125586,2680,122585,4.923969745635986,15.451119422912598,0.00073,51.90816116333008,0.02529613859951496
16711,-174.81938783,49.64,7,126069,2690,123068,-2.474968910217285,13.42489242553711,0.00073,62.07579803466797,0.026161255314946175
16778,-174.10084853,49.56,7,126553,2700,123552,4.0385355949401855,13.212594032287598,0.00073,61.43939971923828,0.025943763554096222
16847,-171.16860932,49.57,7,127051,2710,124050,4.867811679840088,17.81957244873047,0.00073,44.111663818359375,0.026384010910987854
16916,-170.41592854999996,49.57,7,127551,2720,124550,3.4611635208129883,15.078853607177734,0.00073,56.81000900268555,0.026923183351755142
16984,-169.85687504999999,49.57,7,128043,2730,125042,3.5148186683654785,14.611736297607422,0.00073,56.253265380859375,0.026842469349503517
17054,-164.35227763,49.57,7,128543,2740,125542,2.247011423110962,16.326770782470703,0.00073,64.86322021484375,0.027586819604039192
17122,-166.44321923000004,49.5,7,129036,2750,126035,0.8897947072982788,17.893798828125,0.00073,61.8883056640625,0.027834584936499596
17191,-168.34665504,49.5,7,129536,2760,126535,-8.6256685256958,15.56263542175293,0.00073,70.63199615478516,0.02796027995646
17261,-167.56247993,49.5,7,130036,2770,127035,-10.399200439453125,13.119447708129883,0.00073,67.86229705810547,0.02733098901808262
17330,-168.16042126000005,49.5,7,130536,2780,127535,2.4509453773498535,16.000831604003906,0.00073,66.23419952392578,0.027175454422831535
17398,-164.29722045,49.67,7,131036,2790,128035,-2.6340389251708984,18.152515411376953,0.00073,60.42481231689453,0.027092933654785156
17468,-162.06396942,49.83,7,131536,2800,128535,-7.335037708282471,14.015876770019531,0.00073,62.07441711425781,0.028187967836856842
17537,-161.23974236,49.85,7,132036,2810,129035,2.431946277618408,15.828821182250977,0.00073,68.20618438720703,0.027910886332392693
17606,-160.0067608,49.85,7,132536,2820,129535,-7.8961663246154785,13.321643829345703,0.00073,66.18073272705078,0.028325745835900307
17675,-157.39746617999998,49.93,7,133036,2830,130035,0.7025324106216431,14.498258590698242,0.00073,52.12836837768555,0.028269829228520393
17743,-158.86017509,49.93,7,133536,2840,130535,-2.032198667526245,15.024145126342773,0.00073,59.23475646972656,0.02784120850265026
17810,-158.70717274,49.97,7,134033,2850,131032,-12.393596649169922,13.135953903198242,0.00073,63.12569046020508,0.02803996205329895
17879,-157.25639307,49.97,7,134533,2860,131532,-1.3883278369903564,16.147106170654297,0.00073,53.19990921020508,0.02714485302567482
17945,-159.67290155,49.7,7,135006,2870,132005,-3.5004825592041016,13.617669105529785,0.00073,57.75157165527344,0.027604077011346817
18013,-157.45624218,49.7,7,135506,2880,132505,2.009955883026123,14.727188110351562,0.00073,70.07513427734375,0.02721635065972805
18080,-161.19849047000002,49.62,7,135998,2890,132997,0.8358073830604553,15.174819946289062,0.00073,44.400245666503906,0.02826877124607563
18149,-158.23956435999997,49.62,7,136498,2900,133497,-6.341114044189453,15.298269271850586,0.00073,63.31664276123047,0.028309717774391174
18216,-161.41221195,49.57,7,136993,2910,133992,-3.341987371444702,12.818564414978027,0.00073,62.364898681640625,0.0264419075101614
18286,-161.35556139000002,49.57,7,137493,2920,134492,5.396138668060303,13.75400161743164,0.00073,53.814064025878906,0.026891043409705162
18356,-162.93071960999998,49.57,7,137993,2930,134992,0.7233245968818665,14.625661849975586,0.00073,55.19104766845703,0.027954794466495514
18426,-166.2984338,49.57,7,138493,2940,135492,-0.6094970703125,14.63056468963623,0.00073,49.79584503173828,0.02697724662721157
18494,-164.35775937999998,49.6,7,138993,2950,135992,5.826797008514404,13.046087265014648,0.00073,65.56656646728516,0.025708097964525223
18563,-163.78704553,49.6,7,139493,2960,136492,4.0060625076293945,15.9559907913208,0.00073,67.32855224609375,0.026071833446621895
18632,-162.38769871,49.87,7,139993,2970,136992,11.168435096740723,12.450357437133789,0.00073,59.37042999267578,0.02584654465317726
18700,-167.34991206000004,49.75,7,140481,2980,137480,-2.109041690826416,11.138582229614258,0.00073,59.48250961303711,0.025483842939138412
18768,-164.09251764,49.83,7,140981,2990,137980,-4.89855432510376,12.988020896911621,0.00073,70.4544906616211,0.02549070306122303
18836,-165.03049652,49.79,7,141477,3000,138476,-5.33907413482666,13.859298706054688,0.00073,68.31866455078125,0.02547946199774742
18904,-163.48858873,49.84,7,141977,3010,138976,-0.21700045466423035,13.08967113494873,0.00073,61.18036651611328,0.024529658257961273
18974,-165.39011133,49.84,7,142477,3020,139476,1.2916069030761719,12.079298973083496,0.00073,70.82342529296875,0.02489529177546501
19042,-167.47687256,49.84,7,142977,3030,139976,3.5316858291625977,12.816282272338867,0.00073,77.02617645263672,0.024873482063412666
19111,-166.13852234999996,49.81,7,143474,3040,140473,4.334726333618164,11.132238388061523,0.00073,73.93831634521484,0.0245653223246336
19178,-167.98603602,49.68,7,143961,3050,140960,-7.284996032714844,10.811515808105469,0.00073,72.56985473632812,0.025013109669089317
19249,-166.9191719,49.68,7,144461,3060,141460,1.6943528652191162,12.749601364135742,0.00073,69.84674835205078,0.024269886314868927
19318,-166.49880454,49.68,7,144961,3070,141960,1.8611235618591309,10.901413917541504,0.00073,68.92608642578125,0.024031203240156174
19386,-163.95712312,49.79,7,145460,3080,142459,-2.261845827102661,12.290555953979492,0.00073,74.82966613769531,0.02393156848847866
19454,-163.29298655,49.79,7,145960,3090,142959,3.7858471870422363,12.154558181762695,0.00073,73.32701873779297,0.023840513080358505
19523,-162.16746161999998,49.83,7,146460,3100,143459,-3.370551824569702,11.376029014587402,0.00073,76.84844207763672,0.024492384865880013
19594,-161.8709441,49.83,7,146960,3110,143959,3.3701915740966797,12.330314636230469,0.00073,71.59174346923828,0.024013111367821693
19662,-161.89016591000004,49.83,7,147460,3120,144459,1.6927869319915771,9.012418746948242,0.00073,65.79200744628906,0.023882117122411728
19731,-156.73968135,49.79,7,147956,3130,144955,-2.298307418823242,11.134403228759766,0.00073,73.25662994384766,0.023855995386838913
19800,-159.85988961,49.82,7,148456,3140,145455,0.7219811081886292,10.647516250610352,0.00073,71.85494232177734,0.02363014407455921
19869,-155.23312884999999,49.95,7,148956,3150,145955,-1.0492597818374634,11.193483352661133,0.00073,74.651611328125,0.024616682901978493
19938,-155.4498157,49.95,7,149456,3160,146455,-4.303738117218018,10.766000747680664,0.00073,74.29480743408203,0.024030396714806557
20006,-154.51239175999999,49.89,7,149950,3170,146949,-1.7994276285171509,10.016927719116211,0.00073,78.97447204589844,0.023251282051205635
20075,-155.59548066,49.9,7,150450,3180,147449,0.919295072555542,10.999852180480957,0.00073,70.48655700683594,0.02394307404756546
20144,-154.88571377,49.9,7,150950,3190,147949,4.903594017028809,11.629053115844727,0.00073,74.40442657470703,0.023536352440714836
20213,-154.99457955999998,49.9,7,151450,3200,148449,0.6640564203262329,10.92561149597168,0.00073,75.143310546875,0.02363821305334568
20284,-152.5219838,49.9,7,151950,3210,148949,3.9375672340393066,12.06619644165039,0.00073,70.26683044433594,0.023355362936854362
20353,-153.59168442,49.89,7,152449,3220,149448,4.435084819793701,13.552849769592285,0.00073,70.88202667236328,0.023218676447868347
20424,-155.65150626999997,49.93,7,152949,3230,149948,4.521695137023926,10.085993766784668,0.00073,74.14730072021484,0.022998791188001633
20493,-150.66450354,49.93,7,153449,3240,150448,0.6212338209152222,10.824084281921387,0.00073,68.76980590820312,0.022906534373760223
20563,-151.97084189999998,49.93,7,153949,3250,150948,0.3846549987792969,9.594148635864258,0.00073,75.87571716308594,0.022632669657468796
20632,-152.90745304,49.93,7,154449,3260,151448,2.2451393604278564,9.941383361816406,0.00073,73.40288543701172,0.02322797290980816
20702,-153.66876551000004,49.99,7,154949,3270,151948,-0.4268186688423157,10.507574081420898,0.00073,68.03923034667969,0.022061817348003387
20771,-152.03608124000002,49.99,7,155449,3280,152448,-2.4182419776916504,15.6739501953125,0.00073,75.82640838623047,0.022137267515063286
20840,-152.82115379000004,49.98,7,155948,3290,152947,0.02832120656967163,10.695003509521484,0.00073,74.79173278808594,0.02308902144432068
20908,-153.12290628,49.9,7,156440,3300,153439,2.7067465782165527,12.833003997802734,0.00073,78.86942291259766,0.022240830585360527
20977,-153.85824523999997,49.9,7,156940,3310,153939,3.696702003479004,9.170262336730957,0.00073,76.34479522705078,0.02228577248752117
21048,-152.94766157,49.91,7,157440,3320,154439,-3.8562841415405273,9.57866096496582,0.00073,83.04762268066406,0.021605493500828743
21117,-155.34589210000001,49.91,7,157940,3330,154939,-3.433375120162964,11.690751075744629,0.00073,75.3183822631836,0.02161276899278164
21187,-155.83248538000004,49.91,7,158440,3340,155439,0.6118713021278381,11.173370361328125,0.00073,76.3228988647461,0.021578678861260414
21257,-157.10430439000004,49.91,7,158940,3350,155939,-6.741797924041748,10.247520446777344,0.00073,80.7587890625,0.022197602316737175
21326,-160.01364069,49.91,7,159440,3360,156439,3.379244804382324,10.74974536895752,0.00073,82.62528991699219,0.021854961290955544
21392,-163.13172407,49.73,7,159922,3370,156921,6.123706817626953,11.248189926147461,0.00073,76.63399505615234,0.021658817306160927
21459,-165.35474734,49.53,7,160402,3380,157401,5.5429229736328125,12.852401733398438,0.00073,82.83000183105469,0.020645150914788246
21528,-162.91675172,49.54,7,160902,3390,157901,12.79344367980957,9.959373474121094,0.00073,86.5654296875,0.02089574746787548
21597,-160.64279625,49.62,7,161402,3400,158401,-5.252719879150391,10.483404159545898,0.00073,87.02896118164062,0.0213120449334383
21667,-161.4342526,49.62,7,161902,3410,158901,-3.361316204071045,13.343149185180664,0.00073,81.1124267578125,0.021488310769200325
21736,-158.21302359,49.62,7,162402,3420,159401,3.891496181488037,10.085866928100586,0.00073,80.53534698486328,0.021005062386393547
21804,-154.80693906,49.62,7,162902,3430,159901,-2.6995058059692383,9.306327819824219,0.00073,88.96159362792969,0.020582087337970734
21873,-152.83347011,49.62,7,163402,3440,160401,-3.3795390129089355,9.090353965759277,0.00073,79.42103576660156,0.02119704894721508
21944,-153.05742415,49.59,7,163899,3450,160898,-6.883086681365967,9.025978088378906,0.00073,89.63119506835938,0.02006806805729866
22012,-151.71252653000002,49.42,7,164382,3460,161381,10.251565933227539,12.083324432373047,0.00073,84.134033203125,0.02065812051296234
22081,-146.16670427,49.6,7,164882,3470,161881,13.719788551330566,12.659893989562988,0.00073,87.87151336669922,0.020739484578371048
