time/episodes,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/critic_loss,train/n_updates
16310,775505,7,1929.7831356400004,109272,49.68,0.25708556175231934,0.00073,-2376.359619140625,1.8322672843933105,459.7877197265625,772504
16320,776005,7,1924.7553677500002,109347,49.68,0.25594842433929443,0.00073,-2396.92724609375,-1.9939781427383423,224.11834716796875,773004
16330,776505,7,1928.67942724,109421,49.68,0.2652500867843628,0.00073,-2421.30517578125,-0.8863228559494019,198.52175903320312,773504
16340,777005,7,1932.01326261,109496,49.68,0.2605222463607788,0.00073,-2380.93310546875,1.2678444385528564,451.8565368652344,774004
16350,777505,7,1934.42780891,109571,49.68,0.2537716329097748,0.00073,-2349.670654296875,-0.30062350630760193,201.16470336914062,774504
16360,778005,7,1937.4210375399998,109646,49.68,0.2553427219390869,0.00073,-2382.593017578125,3.8347206115722656,616.787109375,775004
16370,778505,7,1942.9939569199998,109721,49.68,0.2729031443595886,0.00073,-2443.71435546875,-0.7255505323410034,1018.6248779296875,775504
16380,779005,7,1966.95540787,109796,50.0,0.2558863162994385,0.00073,-2429.7138671875,-0.6258978247642517,530.727783203125,776004
16390,779505,7,1987.5322456899999,109871,50.0,0.2551170289516449,0.00073,-2408.276123046875,0.01037287712097168,210.15948486328125,776504
16400,780005,7,2027.1130920699998,109945,50.0,0.25295284390449524,0.00073,-2378.5673828125,0.7261027693748474,199.6036834716797,777004
16410,780505,7,2061.2157993,110020,50.0,0.25220397114753723,0.00073,-2407.885498046875,-1.5966033935546875,408.6445617675781,777504
16420,781005,7,2070.0421478699996,110094,50.0,0.2491723597049713,0.00073,-2408.20654296875,-1.1223433017730713,378.7989501953125,778004
16430,781505,7,2071.0538167900004,110169,50.0,0.25668561458587646,0.00073,-2442.75537109375,-4.261250019073486,137.2950439453125,778504
16440,782005,7,2072.25791788,110243,50.0,0.2508540749549866,0.00073,-2436.0732421875,-0.9056422710418701,246.09393310546875,779004
16450,782505,7,2072.5610276099997,110318,50.0,0.24779513478279114,0.00073,-2408.161376953125,1.6588859558105469,1321.0806884765625,779504
16460,783005,7,2072.31376184,110393,50.0,0.24542617797851562,0.00073,-2399.23583984375,1.2456424236297607,179.42996215820312,780004
16470,783505,7,2075.45325674,110471,50.0,0.2325805276632309,0.00073,-2416.473876953125,-1.0349335670471191,1406.52392578125,780504
16480,784005,7,2077.1283846399997,110546,50.0,0.25207462906837463,0.00073,-2408.14892578125,1.087411880493164,716.77880859375,781004
16490,784505,7,2078.0303289,110621,50.0,0.25340959429740906,0.00073,-2483.947998046875,-0.15722620487213135,1428.638916015625,781504
16500,785005,7,2077.16679387,110695,50.0,0.23456938564777374,0.00073,-2362.8134765625,0.6823984980583191,216.03587341308594,782004
16510,785505,7,2076.4865089399996,110770,50.0,0.2442331165075302,0.00073,-2412.626708984375,-1.046818733215332,200.14697265625,782504
16520,785942,7,2036.2993507799997,110835,49.37,0.24506500363349915,0.00073,-2422.3486328125,-1.2487552165985107,181.58892822265625,782941
16530,786442,7,2037.5458381599997,110910,49.37,0.24881166219711304,0.00073,-2421.03515625,0.49803024530410767,1107.89794921875,783441
16540,786911,7,2018.42283262,110980,49.06,0.24341705441474915,0.00073,-2423.038818359375,1.4115629196166992,3140.46826171875,783910
16550,787411,7,2017.6346265999998,111056,49.06,0.24159352481365204,0.00073,-2446.32177734375,-1.4310418367385864,198.45394897460938,784410
16560,787911,7,2017.3986939499998,111132,49.06,0.26580730080604553,0.00073,-2434.142822265625,2.629034996032715,336.8011474609375,784910
16570,788411,7,2015.1386428299995,111208,49.06,0.2531611919403076,0.00073,-2433.66357421875,-1.0571949481964111,336.16473388671875,785410
16580,788911,7,2015.6645016700004,111284,49.06,0.2546079754829407,0.00073,-2439.445556640625,2.7002787590026855,1352.054931640625,785910
16590,789411,7,2015.5641861499998,111359,49.06,0.23826691508293152,0.00073,-2379.658935546875,2.4678945541381836,226.33590698242188,786410
16600,789911,7,2015.48117314,111435,49.06,0.24835558235645294,0.00073,-2431.70947265625,0.07806563377380371,212.62527465820312,786910
16610,790411,7,1973.7572834999999,111512,49.06,0.2573893964290619,0.00073,-2443.34228515625,0.634094774723053,789.085205078125,787410
16620,790911,7,1804.91121495,111588,49.69,0.2563675343990326,0.00073,-2487.392333984375,-1.089651346206665,1047.796875,787910
16630,791411,7,1637.6004340599998,111664,49.69,0.24530310928821564,0.00073,-2433.177978515625,0.9534708261489868,267.014404296875,788410
16640,791911,7,1656.9932808299998,111740,50.0,0.24275711178779602,0.00073,-2460.373779296875,-1.8867238759994507,293.2945861816406,788910
16650,792411,7,1657.8517681399999,111816,50.0,0.2602156400680542,0.00073,-2437.357666015625,1.7393028736114502,214.21084594726562,789410
16660,792911,7,1657.9595625399995,111892,50.0,0.24444185197353363,0.00073,-2472.29345703125,-3.5798146724700928,148.94122314453125,789910
16670,793411,7,1659.5811445600002,111968,50.0,0.24415583908557892,0.00073,-2414.6494140625,1.701338768005371,896.249755859375,790410
16680,793911,7,1657.26738597,112043,50.0,0.246146559715271,0.00073,-2449.22412109375,-4.645115852355957,199.58242797851562,790910
16690,794411,7,1656.1334361000002,112119,50.0,0.2570071518421173,0.00073,-2441.647216796875,2.6692728996276855,927.5584716796875,791410
16700,794911,7,1654.6709984400004,112195,50.0,0.24032548069953918,0.00073,-2455.30908203125,0.41871020197868347,7183.72607421875,791910
16710,795411,7,1692.2438407999998,112270,50.0,0.24457639455795288,0.00073,-2435.48046875,1.1171398162841797,331.10516357421875,792410
16720,795911,7,1809.8621201300002,112345,50.0,0.26371249556541443,0.00073,-2501.043212890625,-3.00952410697937,245.54861450195312,792910
16730,796411,7,1766.3013457900001,112420,50.0,0.2806002199649811,0.00073,-2439.198486328125,-3.047898292541504,367.5731201171875,793410
16740,796910,7,1556.5357957800004,112496,49.99,0.2515850365161896,0.00073,-2349.65625,1.2138742208480835,1581.204345703125,793909
16750,797410,7,1367.6695750599997,112571,49.99,0.2498437613248825,0.00073,-2446.663818359375,2.0072531700134277,576.447509765625,794409
16760,797910,7,1364.4379500799998,112646,49.99,0.2646395266056061,0.00073,-2406.590576171875,-1.279829740524292,1046.642333984375,794909
16770,798257,7,1267.2994508900001,112698,48.46,0.2665226459503174,0.00073,-2467.386962890625,-0.014605343341827393,1714.929931640625,795256
16780,798757,7,1123.46827331,112774,48.46,0.2843666970729828,0.00073,-2391.6689453125,-0.9134009480476379,576.8042602539062,795756
16790,799231,7,917.48451249,112846,48.2,0.27061980962753296,0.00073,-2421.934814453125,-3.252439498901367,613.8768310546875,796230
16800,799731,7,793.46235713,112921,48.2,0.241612508893013,0.00073,-2386.6806640625,0.4603421688079834,1394.0157470703125,796730
16810,800231,7,795.1921499599999,112996,48.2,0.2573606073856354,0.00073,-2333.4873046875,0.033078670501708984,486.8446960449219,797230
16820,800731,7,883.7588770599999,113071,48.2,0.24975183606147766,0.00073,-2380.810791015625,1.172522783279419,198.98477172851562,797730
16830,801231,7,1091.2201025699997,113147,48.2,0.24280788004398346,0.00073,-2345.762451171875,2.4773190021514893,333.18939208984375,798230
16840,801731,7,1297.89497218,113223,48.21,0.2503008544445038,0.00073,-2400.170654296875,1.2363595962524414,344.20916748046875,798730
16850,802231,7,1483.40491629,113298,48.21,0.25958168506622314,0.00073,-2350.2275390625,2.743130922317505,312.9368591308594,799230
16860,802731,7,1485.1388143200002,113373,48.21,0.2603694796562195,0.00073,-2403.01318359375,-0.2988499402999878,505.1673889160156,799730
16870,803231,7,1579.8364178000002,113448,49.74,0.2607600688934326,0.00073,-2405.756103515625,-1.4836039543151855,872.4552001953125,800230
16880,803731,7,1721.8366710899998,113523,49.74,0.24934443831443787,0.00073,-2377.5595703125,-2.7229151725769043,960.1101684570312,800730
16890,804231,7,1924.55986718,113598,50.0,0.25816988945007324,0.00073,-2466.423828125,-3.1762616634368896,265.92401123046875,801230
16900,804731,7,2049.7579981399995,113673,50.0,0.247685045003891,0.00073,-2411.143798828125,-1.3140318393707275,272.22528076171875,801730
16910,805231,7,2051.72144824,113748,50.0,0.24708989262580872,0.00073,-2369.918701171875,2.5827136039733887,220.38404846191406,802230
16920,805731,7,2053.33522753,113823,50.0,0.25059860944747925,0.00073,-2414.368896484375,4.208468437194824,2823.55712890625,802730
16930,806231,7,2055.5373677400003,113899,50.0,0.24097572267055511,0.00073,-2437.48291015625,-0.06329421699047089,666.45751953125,803230
16940,806731,7,2056.11023329,113975,50.0,0.24762938916683197,0.00073,-2462.0390625,-1.517573595046997,237.55409240722656,803730
16950,807231,7,2059.26138253,114052,50.0,0.24869304895401,0.00073,-2396.771484375,2.0654239654541016,334.975341796875,804230
16960,807731,7,2059.23312093,114127,50.0,0.24530155956745148,0.00073,-2394.984375,3.1787846088409424,253.544677734375,804730
16970,808231,7,2060.26407502,114202,50.0,0.24741986393928528,0.00073,-2355.718505859375,1.8030176162719727,367.3035583496094,805230
16980,808731,7,2061.9671163599996,114279,50.0,0.23866428434848785,0.00073,-2380.8984375,6.916650772094727,318.50543212890625,805730
16990,809231,7,2066.2161322600004,114355,50.0,0.23823826014995575,0.00073,-2453.90087890625,-1.3548492193222046,300.38018798828125,806230
17000,809731,7,2067.1569094700003,114431,50.0,0.2475227564573288,0.00073,-2465.2919921875,-0.547799825668335,200.94683837890625,806730
17010,810231,7,2067.39499137,114508,50.0,0.23934011161327362,0.00073,-2420.05224609375,0.7970929145812988,197.73764038085938,807230
17020,810731,7,2067.93901393,114584,50.0,0.2500181496143341,0.00073,-2392.001220703125,0.530289888381958,189.32894897460938,807730
17030,811231,7,2068.5165515,114660,50.0,0.24283865094184875,0.00073,-2468.210693359375,1.7054030895233154,315.3623046875,808230
17040,811731,7,2070.81767542,114735,50.0,0.242381751537323,0.00073,-2479.184814453125,1.321540117263794,314.8827819824219,808730
17050,812231,7,2071.3112895599998,114810,50.0,0.2471243143081665,0.00073,-2465.521728515625,-0.8913415670394897,299.5291748046875,809230
17060,812731,7,2049.55771395,114885,50.0,0.2511228919029236,0.00073,-2496.399169921875,2.3078882694244385,563.4647216796875,809730
17070,813231,7,1840.2484039,114960,50.0,0.2633105516433716,0.00073,-2540.921142578125,0.3046330213546753,588.037841796875,810230
17080,813731,7,1632.8698418799997,115035,50.0,0.25064972043037415,0.00073,-2456.99609375,0.6479477882385254,293.73291015625,810730
17090,814231,7,1422.5855553599997,115110,50.0,0.252658486366272,0.00073,-2431.97314453125,-0.5375537872314453,453.6709899902344,811230
17100,814731,7,1296.7503674000002,115184,50.0,0.24958164989948273,0.00073,-2458.751220703125,0.33781588077545166,471.49151611328125,811730
17110,815231,7,1295.4192120399998,115258,50.0,0.26077893376350403,0.00073,-2468.93994140625,-2.9453368186950684,206.36203002929688,812230
17120,815634,7,1234.7041614299999,115319,49.03,0.25019413232803345,0.00073,-2414.72412109375,0.177972212433815,192.1271514892578,812633
17130,815975,7,1131.90596438,115369,47.44,0.2746564745903015,0.00073,-2393.313232421875,1.676229476928711,265.662353515625,812974
17140,816475,7,1128.64707405,115445,47.44,0.24557450413703918,0.00073,-2474.38134765625,-1.3316296339035034,216.13006591796875,813474
17150,816975,7,1121.84121557,115520,47.44,0.24521760642528534,0.00073,-2402.0380859375,0.8101011514663696,397.8358459472656,813974
17160,817475,7,1142.9406202999999,115596,47.44,0.2499249428510666,0.00073,-2445.514404296875,-0.5671572685241699,376.551025390625,814474
17170,817975,7,1350.6834885599997,115671,47.44,0.24314141273498535,0.00073,-2393.85791015625,3.0192201137542725,284.8959655761719,814974
17180,818475,7,1558.1085663300003,115748,47.44,0.23675492405891418,0.00073,-2489.7978515625,-4.647801399230957,209.14520263671875,815474
17190,818975,7,1768.36064165,115824,47.44,0.23999778926372528,0.00073,-2460.852783203125,-1.383129358291626,229.31576538085938,815974
17200,819475,7,1894.3735040999998,115898,47.44,0.23874244093894958,0.00073,-2432.6640625,0.2928585410118103,214.3734130859375,816474
17210,819975,7,1895.9450978199998,115973,47.44,0.25220924615859985,0.00073,-2474.493408203125,2.660794496536255,723.3275146484375,816974
17220,820475,7,1957.3873785100002,116048,48.41,0.2340334951877594,0.00073,-2460.51513671875,-3.1901588439941406,2121.10595703125,817474
17230,820975,7,2059.65372864,116123,50.0,0.23559033870697021,0.00073,-2426.36767578125,2.479682207107544,1042.798095703125,817974
17240,821475,7,2063.16463699,116197,50.0,0.2408592253923416,0.00073,-2489.933349609375,-3.205009698867798,193.7686767578125,818474
17250,821975,7,2069.15394026,116273,50.0,0.2492770552635193,0.00073,-2485.41943359375,-0.2549397349357605,263.01251220703125,818974
17260,822475,7,2071.87661926,116348,50.0,0.24747192859649658,0.00073,-2507.7822265625,-0.9833040833473206,198.3768768310547,819474
17270,822975,7,2074.79270465,116423,50.0,0.23940372467041016,0.00073,-2494.5390625,-0.7315192818641663,487.70037841796875,819974
17280,823475,7,2076.82266385,116498,50.0,0.2530650496482849,0.00073,-2548.79150390625,-2.2306134700775146,264.47674560546875,820474
17290,823975,7,2076.21972415,116573,50.0,0.24895942211151123,0.00073,-2516.67919921875,-2.081183671951294,480.8960266113281,820974
17300,824475,7,2073.69004117,116647,50.0,0.2580006420612335,0.00073,-2572.96728515625,-2.0227959156036377,206.16165161132812,821474
17310,824975,7,2069.11709127,116722,50.0,0.2645360231399536,0.00073,-2639.97314453125,-2.297673225402832,274.59466552734375,821974
17320,825459,7,1880.41983099,116794,49.84,0.2594478130340576,0.00073,-2562.944091796875,-0.9915456771850586,320.849609375,822458
17330,825923,7,1671.9655828799996,116864,49.48,0.24215804040431976,0.00073,-2585.63232421875,-0.7375451326370239,170.6571044921875,822922
17340,826395,7,1463.8613886599996,116935,49.2,0.23328495025634766,0.00073,-2542.146484375,-0.03283300995826721,347.5640869140625,823394
17350,826895,7,1253.77516537,117011,49.2,0.24663910269737244,0.00073,-2573.678955078125,-2.824465751647949,394.67852783203125,823894
17360,827395,7,1042.14199925,117086,49.2,0.23877887427806854,0.00073,-2490.91455078125,1.7983455657958984,1028.6494140625,824394
17370,827895,7,872.21407934,117162,49.2,0.247027188539505,0.00073,-2465.632080078125,0.1960478127002716,320.15765380859375,824894
17380,828395,7,865.3111489500001,117237,49.2,0.2336660772562027,0.00073,-2490.321533203125,1.397765874862671,289.76324462890625,825394
17390,828895,7,800.9392175199999,117311,49.2,0.2624099850654602,0.00073,-2473.06494140625,-0.9904799461364746,456.06781005859375,825894
17400,829395,7,593.6233526499999,117386,49.2,0.2528821527957916,0.00073,-2500.48681640625,1.495018720626831,710.87158203125,826394
17410,829895,7,388.92080546,117460,49.2,0.2479550540447235,0.00073,-2504.206298828125,-1.4531935453414917,562.15185546875,826894
17420,830308,7,516.60734352,117521,48.49,0.24953661859035492,0.00073,-2435.934326171875,0.3532037138938904,312.03753662109375,827307
17430,830717,7,665.03645646,117581,47.94,0.2638314664363861,0.00073,-2402.860595703125,-1.3792473077774048,404.27783203125,827716
17440,831217,7,870.2097292899999,117654,48.22,0.25806349515914917,0.00073,-2467.08935546875,-0.6570675373077393,292.3435974121094,828216
17450,831717,7,1078.9363385299998,117728,48.22,0.25363072752952576,0.00073,-2377.208984375,1.074202537536621,1003.0523681640625,828716
17460,832186,7,1269.58563562,117798,47.91,0.24256430566310883,0.00073,-2446.525390625,-1.415004014968872,293.6988525390625,829185
17470,832654,7,1418.3900872399995,117868,47.59,0.2734721004962921,0.00073,-2408.43603515625,1.1525070667266846,539.2418823242188,829653
17480,833154,7,1424.58142688,117943,47.59,0.25724560022354126,0.00073,-2519.75927734375,-2.5868184566497803,215.700439453125,830153
17490,833654,7,1467.1214976400004,118015,47.59,0.2663257420063019,0.00073,-2468.482421875,-1.8946058750152588,391.95306396484375,830653
17500,834136,7,1468.6721879800004,118086,47.41,0.2538340985774994,0.00073,-2501.6025390625,-0.9541290402412415,256.8023681640625,831135
17510,834618,7,1469.7781430500002,118157,47.23,0.25190508365631104,0.00073,-2489.4169921875,2.1694889068603516,279.98773193359375,831617
17520,835118,7,1322.15150852,118231,48.1,0.24298450350761414,0.00073,-2456.876708984375,-0.7023284435272217,259.59521484375,832117
17530,835618,7,1195.59133923,118305,49.01,0.2431129515171051,0.00073,-2422.2333984375,0.9667972326278687,346.8006591796875,832617
17540,836118,7,1194.92440356,118378,49.01,0.24775567650794983,0.00073,-2472.156982421875,-2.377800464630127,183.5200958251953,833117
17550,836618,7,1194.3796998900002,118451,49.01,0.24734380841255188,0.00073,-2422.684326171875,3.639957904815674,246.69912719726562,833617
17560,837118,7,1211.50652916,118523,49.32,0.24394851922988892,0.00073,-2484.630615234375,-0.7579052448272705,261.03692626953125,834117
17570,837618,7,1230.6041133699998,118594,49.64,0.25947222113609314,0.00073,-2433.291748046875,-1.757388710975647,276.8328552246094,834617
