rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/actor_loss,train/n_updates,train/ent_coef_loss,train/critic_loss,train/ent_coef
200.0,179725,6,1237398,2605.82823834,6210,0.00073,-781.3898315429688,1234397,-0.054314613342285156,19.747652053833008,0.021364782005548477
200.0,180017,6,1239398,2595.2477682599997,6220,0.00073,-789.4622192382812,1236397,-0.4351217746734619,23.277999877929688,0.02255832776427269
200.0,180312,6,1241398,2634.3630201799997,6230,0.00073,-758.8446655273438,1238397,10.85477066040039,20.352039337158203,0.020390966907143593
200.0,180611,6,1243398,2596.73656835,6240,0.00073,-780.2675170898438,1240397,-5.456892967224121,16.828405380249023,0.020937059074640274
200.0,180907,6,1245398,2447.9644899400005,6250,0.00073,-745.741943359375,1242397,13.244754791259766,27.78352928161621,0.021335391327738762
200.0,181203,6,1247398,2453.5253986899997,6260,0.00073,-748.886474609375,1244397,7.817471981048584,17.548078536987305,0.022062042728066444
200.0,181501,6,1249398,2428.5604513300004,6270,0.00073,-768.7203369140625,1246397,6.543674468994141,29.44573974609375,0.022442014887928963
200.0,181799,6,1251398,2379.2380310800004,6280,0.00073,-780.0564575195312,1248397,-11.349105834960938,17.040992736816406,0.021675286814570427
200.0,182096,6,1253398,2378.09819042,6290,0.00073,-761.8877563476562,1250397,-4.280423641204834,19.388263702392578,0.02042107842862606
200.0,182393,6,1255398,2374.48796944,6300,0.00073,-770.8505859375,1252397,-0.6162126064300537,16.85308074951172,0.021457690745592117
200.0,182688,6,1257398,2354.44668885,6310,0.00073,-789.3187866210938,1254397,-11.704791069030762,15.463762283325195,0.02153259515762329
200.0,182985,6,1259398,2390.04200275,6320,0.00073,-754.453125,1256397,-4.376918792724609,24.92853546142578,0.02131733112037182
200.0,183284,6,1261398,2426.4701485699998,6330,0.00073,-771.1802978515625,1258397,-6.899534702301025,14.512187004089355,0.021464843302965164
200.0,183583,6,1263398,2455.59722496,6340,0.00073,-772.556640625,1260397,-7.975134372711182,20.44989585876465,0.021581152454018593
200.0,183880,6,1265398,2590.54629021,6350,0.00073,-763.8414916992188,1262397,7.618350982666016,18.44100570678711,0.021512895822525024
200.0,184174,6,1267398,2627.7187266900005,6360,0.00073,-759.7175903320312,1264397,0.016896724700927734,22.323490142822266,0.022247666493058205
200.0,184470,6,1269398,2582.7196501000003,6370,0.00073,-772.6893920898438,1266397,-7.4086456298828125,20.01079559326172,0.020559996366500854
200.0,184768,6,1271398,2643.2813604799994,6380,0.00073,-782.03125,1268397,-21.454879760742188,12.065473556518555,0.022367829456925392
200.0,185061,6,1273398,2633.06075788,6390,0.00073,-765.2263793945312,1270397,6.883535385131836,18.340572357177734,0.022495204582810402
200.0,185355,6,1275398,2571.26165946,6400,0.00073,-775.9190673828125,1272397,3.339167594909668,18.485776901245117,0.022031938657164574
200.0,185646,6,1277398,2555.11961811,6410,0.00073,-785.7894287109375,1274397,7.906639099121094,16.096485137939453,0.02178550511598587
200.0,185932,6,1279398,2502.0162541100003,6420,0.00073,-766.0046997070312,1276397,14.147806167602539,15.812240600585938,0.021649710834026337
200.0,186225,6,1281398,2513.53945012,6430,0.00073,-797.0284423828125,1278397,-11.8734712600708,18.59646224975586,0.021939527243375778
200.0,186513,6,1283398,2563.87080359,6440,0.00073,-775.15673828125,1280397,-17.89445686340332,19.592018127441406,0.02178337052464485
200.0,186799,6,1285398,2577.7015917900003,6450,0.00073,-759.5092163085938,1282397,11.848526954650879,21.1285400390625,0.023157918825745583
200.0,187086,6,1287398,2473.2412570200004,6460,0.00073,-774.6693115234375,1284397,-11.797048568725586,18.657344818115234,0.022876406088471413
200.0,187371,6,1289398,2513.5036648699997,6470,0.00073,-771.4442749023438,1286397,12.350956916809082,22.780303955078125,0.021576156839728355
200.0,187667,6,1291398,2509.51250019,6480,0.00073,-783.1531982421875,1288397,-8.952860832214355,18.745182037353516,0.02196233905851841
200.0,187962,6,1293398,2499.75007035,6490,0.00073,-772.2011108398438,1290397,5.92984676361084,23.222675323486328,0.022269312292337418
200.0,188257,6,1295398,2575.98621663,6500,0.00073,-764.312744140625,1292397,5.599900722503662,35.40740203857422,0.022137964144349098
200.0,188551,6,1297398,2577.1277345,6510,0.00073,-781.4976806640625,1294397,5.161792278289795,18.275100708007812,0.0238996259868145
200.0,188845,6,1299398,2596.22873518,6520,0.00073,-782.9662475585938,1296397,-3.3595972061157227,17.44744110107422,0.022426873445510864
200.0,189142,6,1301398,2598.3871286800004,6530,0.00073,-785.7703247070312,1298397,-16.91803550720215,19.06079864501953,0.02416960708796978
200.0,189450,6,1303398,2603.71357217,6540,0.00073,-790.088134765625,1300397,-3.5137407779693604,20.252307891845703,0.023062964901328087
200.0,189746,6,1305398,2593.2137230799995,6550,0.00073,-798.1253662109375,1302397,-3.432149648666382,16.926349639892578,0.023869713768363
200.0,190040,6,1307398,2671.0023203500004,6560,0.00073,-789.7453002929688,1304397,-12.504526138305664,22.87272071838379,0.023610996082425117
200.0,190333,6,1309398,2682.641086860001,6570,0.00073,-780.0341796875,1306397,-2.6193485260009766,18.868118286132812,0.023324139416217804
200.0,190628,6,1311398,2689.5344280100003,6580,0.00073,-780.3291625976562,1308397,-17.25849151611328,20.54104995727539,0.02414453588426113
200.0,190926,6,1313398,2712.4433640800003,6590,0.00073,-784.3720703125,1310397,8.507156372070312,24.45074462890625,0.02289588190615177
200.0,191219,6,1315398,2668.81797775,6600,0.00073,-786.2398071289062,1312397,13.568802833557129,22.602001190185547,0.023272918537259102
200.0,191514,6,1317398,2685.0168416600004,6610,0.00073,-772.9703369140625,1314397,15.419336318969727,18.30999755859375,0.024031003937125206
200.0,191808,6,1319398,2693.4566210699995,6620,0.00073,-795.207763671875,1316397,-2.8164291381835938,16.812725067138672,0.023100227117538452
200.0,192103,6,1321398,2669.20506682,6630,0.00073,-807.3114624023438,1318397,-10.645538330078125,25.557552337646484,0.023568904027342796
200.0,192397,6,1323398,2653.96002069,6640,0.00073,-781.9232788085938,1320397,-0.23350858688354492,19.501821517944336,0.02288033440709114
200.0,192693,6,1325398,2675.24705305,6650,0.00073,-794.7198486328125,1322397,7.727407455444336,19.055110931396484,0.023007145151495934
200.0,192990,6,1327398,2702.89082202,6660,0.00073,-809.4656982421875,1324397,8.655421257019043,19.65836524963379,0.022994011640548706
200.0,193284,6,1329398,2644.1894132200005,6670,0.00073,-807.302978515625,1326397,-0.969987154006958,18.824199676513672,0.021986329928040504
200.0,193576,6,1331398,2621.26267124,6680,0.00073,-813.1412963867188,1328397,-9.794063568115234,19.893634796142578,0.022697634994983673
200.0,193870,6,1333398,2609.3639441100004,6690,0.00073,-787.051513671875,1330397,1.8048876523971558,18.16046142578125,0.02268354222178459
200.0,194165,6,1335398,2610.5570998599997,6700,0.00073,-800.7715454101562,1332397,-4.220537185668945,19.73590087890625,0.023586954921483994
200.0,194459,6,1337398,2629.34035736,6710,0.00073,-807.246826171875,1334397,7.643884658813477,24.033496856689453,0.022929580882191658
200.0,194748,6,1339398,2647.7981036899996,6720,0.00073,-794.9537353515625,1336397,3.89847731590271,20.69906234741211,0.023354103788733482
200.0,195035,6,1341398,2684.48164628,6730,0.00073,-793.9226684570312,1338397,-5.343116283416748,18.409622192382812,0.0225717443972826
200.0,195331,6,1343398,2649.64337142,6740,0.00073,-791.9708251953125,1340397,4.002516746520996,18.920011520385742,0.022684678435325623
200.0,195629,6,1345398,2622.8442484400002,6750,0.00073,-823.3253173828125,1342397,-5.304941654205322,22.891508102416992,0.02320225164294243
200.0,195926,6,1347398,2619.4416903699994,6760,0.00073,-803.311279296875,1344397,-4.259289264678955,18.421159744262695,0.022860443219542503
200.0,196223,6,1349398,2666.91443372,6770,0.00073,-797.8837890625,1346397,2.8174352645874023,16.899341583251953,0.024493804201483727
200.0,196522,6,1351398,2598.94502136,6780,0.00073,-802.364990234375,1348397,4.2555460929870605,15.92956256866455,0.022344088181853294
200.0,196819,6,1353398,2643.09585954,6790,0.00073,-797.3658447265625,1350397,7.996972560882568,21.74576759338379,0.02341284789144993
200.0,197116,6,1355398,2665.58762604,6800,0.00073,-810.8893432617188,1352397,-2.809934616088867,20.415084838867188,0.02346465177834034
200.0,197413,6,1357398,2668.5737174399997,6810,0.00073,-799.10888671875,1354397,-10.302372932434082,22.164043426513672,0.022995930165052414
200.0,197709,6,1359398,2633.44666412,6820,0.00073,-792.5396118164062,1356397,-4.160688877105713,19.706111907958984,0.02290850505232811
200.0,198006,6,1361398,2607.2499478600002,6830,0.00073,-815.1852416992188,1358397,10.584357261657715,19.624616622924805,0.02306544966995716
200.0,198302,6,1363398,2645.18152461,6840,0.00073,-794.3642578125,1360397,5.270034313201904,18.787992477416992,0.02303800918161869
200.0,198602,6,1365398,2651.26442662,6850,0.00073,-809.2097778320312,1362397,10.703041076660156,18.495195388793945,0.023528704419732094
200.0,198899,6,1367398,2649.95363777,6860,0.00073,-824.7033081054688,1364397,2.007524013519287,22.159229278564453,0.023425227031111717
200.0,199197,6,1369398,2684.18634666,6870,0.00073,-834.1585083007812,1366397,-5.887564659118652,19.699127197265625,0.022448617964982986
200.0,199495,6,1371398,2722.3983353599992,6880,0.00073,-802.2969360351562,1368397,4.235888481140137,24.507282257080078,0.02378661558032036
200.0,199792,6,1373398,2670.8245098800003,6890,0.00073,-806.3858642578125,1370397,10.095866203308105,16.109378814697266,0.021859103813767433
200.0,200093,6,1375398,2669.51736866,6900,0.00073,-810.990966796875,1372397,4.092705249786377,15.619891166687012,0.023583125323057175
200.0,200395,6,1377398,2690.4774471299997,6910,0.00073,-815.9483642578125,1374397,4.94492244720459,19.036096572875977,0.02354496717453003
200.0,200694,6,1379398,2733.9907267399994,6920,0.00073,-826.0094604492188,1376397,-2.6721606254577637,22.608993530273438,0.02387891709804535
200.0,200992,6,1381398,2744.63939623,6930,0.00073,-809.07421875,1378397,9.392316818237305,18.712404251098633,0.02364267036318779
200.0,201284,6,1383398,2764.59899116,6940,0.00073,-822.4373779296875,1380397,-0.2591456174850464,24.77642822265625,0.023127151653170586
200.0,201578,6,1385398,2694.68877965,6950,0.00073,-826.739501953125,1382397,-2.530940294265747,21.67324447631836,0.024563279002904892
200.0,201872,6,1387398,2690.8957941400004,6960,0.00073,-803.89453125,1384397,-2.2768869400024414,17.310096740722656,0.024067532271146774
200.0,202162,6,1389398,2686.3874789600004,6970,0.00073,-801.9536743164062,1386397,7.00801420211792,21.69049835205078,0.024157002568244934
200.0,202448,6,1391398,2731.58151858,6980,0.00073,-833.818115234375,1388397,-2.3202731609344482,17.062864303588867,0.024061519652605057
200.0,202737,6,1393398,2743.0039608099996,6990,0.00073,-828.8182373046875,1390397,1.0732147693634033,19.719654083251953,0.023651471361517906
200.0,203022,6,1395398,2738.9185886699997,7000,0.00073,-808.2411499023438,1392397,7.183094024658203,23.924081802368164,0.024551041424274445
200.0,203310,6,1397398,2727.1091128499997,7010,0.00073,-812.0440673828125,1394397,10.63935375213623,18.6300048828125,0.024087607860565186
200.0,203595,6,1399398,2755.9120377000004,7020,0.00073,-830.2208251953125,1396397,8.108871459960938,19.397518157958984,0.023718733340501785
200.0,203884,6,1401398,2765.07902529,7030,0.00073,-824.2498168945312,1398397,16.674030303955078,22.84680938720703,0.02380668930709362
200.0,204171,6,1403398,2712.70928605,7040,0.00073,-829.92724609375,1400397,-2.7866506576538086,24.307819366455078,0.023886701092123985
200.0,204458,6,1405398,2747.32620028,7050,0.00073,-809.5182495117188,1402397,2.533597946166992,21.48072624206543,0.024328427389264107
200.0,204743,6,1407398,2736.3069399199994,7060,0.00073,-819.7246704101562,1404397,11.191213607788086,21.68052101135254,0.023597434163093567
200.0,205030,6,1409398,2736.74214625,7070,0.00073,-837.6319580078125,1406397,-4.055487632751465,18.592971801757812,0.024066833779215813
200.0,205316,6,1411398,2757.1119769500006,7080,0.00073,-841.3201293945312,1408397,-3.1815977096557617,21.66100311279297,0.024869680404663086
200.0,205601,6,1413398,2740.28582351,7090,0.00073,-826.7940063476562,1410397,-3.9731998443603516,24.51235008239746,0.025224218145012856
200.0,205889,6,1415398,2765.4887351,7100,0.00073,-829.658935546875,1412397,-7.464338779449463,27.732431411743164,0.02436838485300541
200.0,206175,6,1417398,2666.5182035499997,7110,0.00073,-839.16748046875,1414397,-4.6584553718566895,26.728626251220703,0.023106908425688744
200.0,206462,6,1419398,2598.05650317,7120,0.00073,-839.295654296875,1416397,-2.3231005668640137,19.1828556060791,0.02570396102964878
200.0,206748,6,1421398,2596.0070311500003,7130,0.00073,-831.5228271484375,1418397,2.2706732749938965,24.23479461669922,0.02415112778544426
200.0,207032,6,1423398,2677.90087484,7140,0.00073,-839.2109985351562,1420397,-1.3443472385406494,21.99166488647461,0.023681575432419777
200.0,207319,6,1425398,2735.1996512600003,7150,0.00073,-831.5533447265625,1422397,7.9501824378967285,22.751609802246094,0.024692557752132416
200.0,207605,6,1427398,2669.75856577,7160,0.00073,-832.0032958984375,1424397,-1.8522956371307373,23.016738891601562,0.024486897513270378
200.0,207888,6,1429398,2662.13620457,7170,0.00073,-836.6038208007812,1426397,1.133960485458374,19.616539001464844,0.02439572848379612
200.0,208171,6,1431398,2632.4729433999996,7180,0.00073,-843.7723388671875,1428397,4.669602394104004,20.97064971923828,0.02445761300623417
200.0,208458,6,1433398,2705.1406532500005,7190,0.00073,-815.7805786132812,1430397,6.047508239746094,24.9576416015625,0.024873606860637665
200.0,208745,6,1435398,2683.12877327,7200,0.00073,-832.9547729492188,1432397,6.197440147399902,22.69148826599121,0.023458173498511314
200.0,209031,6,1437398,2787.8993434499994,7210,0.00073,-835.0951538085938,1434397,4.6259589195251465,20.32134246826172,0.024385059252381325
200.0,209316,6,1439398,2802.71115728,7220,0.00073,-842.021728515625,1436397,2.1161506175994873,18.50499725341797,0.024246063083410263
200.0,209601,6,1441398,2756.56735247,7230,0.00073,-829.5444946289062,1438397,6.1840739250183105,19.827560424804688,0.02456127665936947
200.0,209886,6,1443398,2681.84802043,7240,0.00073,-861.2210083007812,1440397,-13.521220207214355,20.438888549804688,0.024831850081682205
200.0,210173,6,1445398,2692.4953230099995,7250,0.00073,-835.9778442382812,1442397,12.950145721435547,21.361482620239258,0.023593198508024216
200.0,210458,6,1447398,2783.405394889999,7260,0.00073,-862.4583129882812,1444397,-6.2769694328308105,16.28128433227539,0.02306961826980114
200.0,210745,6,1449398,2777.70040137,7270,0.00073,-825.8161010742188,1446397,15.969396591186523,24.32563018798828,0.02332310378551483
199.86,211031,6,1451384,2744.4112813400006,7280,0.00073,-844.3203125,1448383,5.099205493927002,20.84382438659668,0.025196947157382965
199.86,211318,6,1453384,2713.3276158500003,7290,0.00073,-861.6781005859375,1450383,-9.718831062316895,18.600688934326172,0.025155026465654373
199.86,211604,6,1455384,2753.607366269999,7300,0.00073,-866.7071533203125,1452383,-12.859930038452148,19.146976470947266,0.02536337822675705
199.86,211890,6,1457384,2712.0228530799995,7310,0.00073,-856.2854614257812,1454383,-1.2622654438018799,22.602497100830078,0.024811841547489166
199.86,212177,6,1459384,2712.02679341,7320,0.00073,-836.649658203125,1456383,14.048904418945312,18.550369262695312,0.025294823572039604
199.86,212467,6,1461384,2702.82592075,7330,0.00073,-848.8328247070312,1458383,4.358302116394043,19.376670837402344,0.02512015774846077
199.68,212753,6,1463366,2751.8954805399994,7340,0.00073,-872.4224243164062,1460365,-8.768832206726074,24.254993438720703,0.024708328768610954
199.68,213042,6,1465366,2738.8114211800003,7350,0.00073,-856.2056274414062,1462365,10.155047416687012,34.832862854003906,0.024521125480532646
199.68,213331,6,1467366,2697.9535381699993,7360,0.00073,-856.7391967773438,1464365,3.5688364505767822,20.743837356567383,0.024610625579953194
199.68,213619,6,1469366,2716.37089995,7370,0.00073,-853.5248413085938,1466365,-1.2224127054214478,24.808399200439453,0.02513929456472397
199.82,213906,6,1471366,2769.67901677,7380,0.00073,-846.34814453125,1468365,-1.4122776985168457,23.99261474609375,0.026070838794112206
199.82,214195,6,1473366,2754.42660025,7390,0.00073,-874.6886596679688,1470365,3.7800683975219727,18.055675506591797,0.02598745748400688
199.82,214484,6,1475366,2743.91724456,7400,0.00073,-863.4105834960938,1472365,-3.8537864685058594,23.331378936767578,0.02550211362540722
199.82,214774,6,1477366,2772.7489694600004,7410,0.00073,-874.0706176757812,1474365,-12.55211067199707,18.38768768310547,0.02497180923819542
199.82,215063,6,1479366,2814.04042111,7420,0.00073,-860.1312255859375,1476365,-1.9476679563522339,24.22014617919922,0.024639969691634178
199.82,215354,6,1481366,2845.1046413999998,7430,0.00073,-854.67626953125,1478365,3.8208041191101074,18.604156494140625,0.024503126740455627
200.0,215644,6,1483366,2782.38574624,7440,0.00073,-861.7703857421875,1480365,1.2414381504058838,18.8972110748291,0.0258391872048378
200.0,215933,6,1485366,2727.5328920800002,7450,0.00073,-866.8637084960938,1482365,-3.9602317810058594,19.924610137939453,0.02523372694849968
200.0,216228,6,1487366,2730.067504389999,7460,0.00073,-868.4699096679688,1484365,-0.5519011616706848,26.357479095458984,0.025637108832597733
200.0,216515,6,1489366,2703.82917878,7470,0.00073,-890.5479125976562,1486365,-1.9404805898666382,23.01663589477539,0.02615697681903839
200.0,216803,6,1491366,2673.8423923299997,7480,0.00073,-850.7406616210938,1488365,9.387399673461914,23.579601287841797,0.025544503703713417
200.0,217090,6,1493366,2670.69139962,7490,0.00073,-841.1304931640625,1490365,7.320561408996582,23.730480194091797,0.024882301688194275
200.0,217378,6,1495366,2688.21552526,7500,0.00073,-871.7022705078125,1492365,-5.006215572357178,24.49616813659668,0.02551327832043171
200.0,217666,6,1497366,2656.3358548399997,7510,0.00073,-867.205322265625,1494365,-1.0599191188812256,20.636762619018555,0.02433355525135994
200.0,217953,6,1499366,2563.53602581,7520,0.00073,-885.7431030273438,1496365,-2.0159621238708496,24.831073760986328,0.026097269728779793
