rollout/ep_rew_mean,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss,train/ent_coef_loss
-197.60837303000005,1120000,5,11200,100.0,192642,0.005538433790206909,1116999,64.56547546386719,0.00073,0.5395146012306213,5.723113059997559
-197.33144841,1121000,5,11210,100.0,192787,0.005540977697819471,1117999,63.39600372314453,0.00073,0.48338237404823303,-2.1812856197357178
-196.06956770000005,1122000,5,11220,100.0,192929,0.005468660034239292,1118999,66.45376586914062,0.00073,0.46271297335624695,-9.313912391662598
-196.22985448,1123000,5,11230,100.0,193071,0.005602789577096701,1119999,63.91419982910156,0.00073,0.46189773082733154,-11.081727027893066
-197.00919045000003,1124000,5,11240,100.0,193212,0.005517065059393644,1120999,65.03468322753906,0.00073,0.5800281763076782,-0.03007790446281433
-198.39577599999996,1125000,5,11250,100.0,193357,0.005629864986985922,1121999,65.03726196289062,0.00073,0.5369596481323242,-2.199550151824951
-198.98056082000002,1126000,5,11260,100.0,193503,0.005363950505852699,1122999,64.51435852050781,0.00073,0.43869298696517944,0.6379550695419312
-198.64935544000002,1127000,5,11270,100.0,193649,0.005519801750779152,1123999,65.07453918457031,0.00073,0.45726898312568665,-2.309831380844116
-201.72159956000004,1128000,5,11280,100.0,193795,0.005403876304626465,1124999,65.42719268798828,0.00073,0.5882255434989929,-6.021846771240234
-203.14891975999996,1129000,5,11290,100.0,193941,0.0054072244092822075,1125999,64.57283782958984,0.00073,0.4358554482460022,-6.2729387283325195
-202.12647449999997,1130000,5,11300,100.0,194086,0.005349906627088785,1126999,63.631309509277344,0.00073,0.4515841603279114,2.2527194023132324
-201.61880646,1131000,5,11310,100.0,194231,0.005350327584892511,1127999,65.48773193359375,0.00073,0.4985068440437317,-6.564209938049316
-202.25495605000003,1132000,5,11320,100.0,194378,0.005403564311563969,1128999,65.37940979003906,0.00073,0.4006642699241638,-1.9003726243972778
-203.58533628000004,1133000,5,11330,100.0,194522,0.005422153044492006,1129999,65.90497589111328,0.00073,0.4331618547439575,-7.137860298156738
-201.95290793999996,1134000,5,11340,100.0,194669,0.005560580175369978,1130999,67.15796661376953,0.00073,0.49823322892189026,-0.7059271335601807
-201.83074685000003,1135000,5,11350,100.0,194814,0.005586324725300074,1131999,63.65496063232422,0.00073,0.4749232530593872,-2.9223973751068115
-202.82324095,1136000,5,11360,100.0,194959,0.005464666523039341,1132999,63.03590774536133,0.00073,0.48440831899642944,4.217191696166992
-201.84547595000004,1137000,5,11370,100.0,195103,0.005350702442228794,1133999,65.8924560546875,0.00073,0.4009215831756592,-9.34854507446289
-199.80373006,1138000,5,11380,100.0,195249,0.005301165394484997,1134999,66.76449584960938,0.00073,0.4665697515010834,-2.472959280014038
-199.29625547,1139000,5,11390,100.0,195398,0.00541670061647892,1135999,67.35135650634766,0.00073,0.4638592302799225,2.0206217765808105
-199.23514494999995,1140000,5,11400,100.0,195543,0.005412559024989605,1136999,65.67745971679688,0.00073,0.4856754541397095,0.43756306171417236
-200.70623714000004,1141000,5,11410,100.0,195694,0.005557515658438206,1137999,65.49998474121094,0.00073,0.4438773989677429,-1.423954963684082
-200.8275844,1142000,5,11420,100.0,195843,0.005476345308125019,1138999,65.91954803466797,0.00073,0.4261913299560547,-2.172369956970215
-197.97699586,1143000,5,11430,100.0,195990,0.005647007375955582,1139999,62.89351272583008,0.00073,0.5257665514945984,-6.1650390625
-199.90909452,1144000,5,11440,100.0,196136,0.005645975936204195,1140999,64.40370178222656,0.00073,0.444042444229126,0.6882108449935913
-198.49319454,1145000,5,11450,100.0,196281,0.005466303322464228,1141999,66.0241470336914,0.00073,0.5614665746688843,-3.01045298576355
-196.82420227,1146000,5,11460,100.0,196430,0.005500246305018663,1142999,62.67737579345703,0.00073,0.4163249135017395,3.1958096027374268
-197.18850254999998,1147000,5,11470,100.0,196578,0.00538215646520257,1143999,63.85301208496094,0.00073,0.5258613228797913,2.5881941318511963
-198.58367263999997,1148000,5,11480,100.0,196724,0.005550513509660959,1144999,65.94572448730469,0.00073,0.40077751874923706,1.0487360954284668
-197.98124019,1149000,5,11490,100.0,196870,0.005299742333590984,1145999,62.56228256225586,0.00073,0.5079142451286316,16.812183380126953
-199.67244797999996,1150000,5,11500,100.0,197017,0.005464632995426655,1146999,62.11553955078125,0.00073,0.41136765480041504,-6.689669609069824
-196.17634170000005,1151000,5,11510,100.0,197162,0.005371212027966976,1147999,65.54005432128906,0.00073,0.4629983901977539,2.6583542823791504
-196.37834037000005,1152000,5,11520,100.0,197307,0.005600828677415848,1148999,65.56887817382812,0.00073,0.4650174677371979,-4.949484348297119
-197.63202346000003,1153000,5,11530,100.0,197450,0.0055171470157802105,1149999,63.28301239013672,0.00073,0.4762112498283386,-3.6009974479675293
-196.97780072999998,1154000,5,11540,100.0,197594,0.005574858281761408,1150999,64.95569610595703,0.00073,0.4371137022972107,-4.605350494384766
-196.94129981999998,1155000,5,11550,100.0,197742,0.005527329631149769,1151999,66.26411437988281,0.00073,0.5332728028297424,-1.1078908443450928
-197.71417664,1156000,5,11560,100.0,197887,0.005525914486497641,1152999,63.2984733581543,0.00073,0.42324864864349365,8.252216339111328
-198.38379351,1157000,5,11570,100.0,198033,0.0057731070555746555,1153999,62.14435958862305,0.00073,0.4998946487903595,5.900107383728027
-197.27920435999997,1158000,5,11580,100.0,198177,0.005576708819717169,1154999,65.59844970703125,0.00073,0.4281643033027649,4.183429718017578
-198.15705261,1159000,5,11590,100.0,198322,0.005591089371591806,1155999,63.401729583740234,0.00073,0.44222140312194824,2.334398031234741
-197.35006781000004,1160000,5,11600,100.0,198466,0.005620800890028477,1156999,63.83708572387695,0.00073,0.5073400735855103,7.64863395690918
-199.1724174,1161000,5,11610,100.0,198614,0.005672210827469826,1157999,64.35192108154297,0.00073,0.5250234007835388,3.428926467895508
-198.95184234000004,1162000,5,11620,100.0,198757,0.0055597927421331406,1158999,64.05474090576172,0.00073,0.5207428932189941,4.548820972442627
-197.27693099,1163000,5,11630,100.0,198901,0.005636585410684347,1159999,64.51632690429688,0.00073,0.4276978373527527,-3.3544857501983643
-197.50368332000002,1164000,5,11640,100.0,199044,0.005592921283096075,1160999,64.07339477539062,0.00073,0.5321933627128601,1.2113126516342163
-199.32190753999998,1165000,5,11650,100.0,199187,0.005627175327390432,1161999,66.02581787109375,0.00073,0.4895983934402466,-8.345806121826172
-201.28008230000003,1166000,5,11660,100.0,199332,0.005870984401553869,1162999,63.80080795288086,0.00073,0.5074916481971741,10.270813941955566
-200.11180494,1167000,5,11670,100.0,199478,0.005747145973145962,1163999,63.49247360229492,0.00073,0.5022848844528198,-4.7825422286987305
-199.34917084,1168000,5,11680,100.0,199620,0.005726490169763565,1164999,61.385894775390625,0.00073,0.5224214792251587,-7.316465377807617
-198.52997104999997,1169000,5,11690,100.0,199763,0.005700583569705486,1165999,61.25263977050781,0.00073,0.5263877511024475,-3.861873149871826
-197.68958543999997,1170000,5,11700,100.0,199904,0.005673046223819256,1166999,65.41705322265625,0.00073,0.5333248972892761,-7.2952094078063965
-197.0156346,1171000,5,11710,100.0,200048,0.0055757248774170876,1167999,64.15962982177734,0.00073,0.4934319257736206,2.3332505226135254
-195.34084955999992,1172000,5,11720,100.0,200193,0.005691845435649157,1168999,64.39262390136719,0.00073,0.5501718521118164,-12.023401260375977
-196.71895974,1173000,5,11730,100.0,200337,0.0056625846773386,1169999,64.91309356689453,0.00073,0.5241292715072632,-11.367354393005371
-197.22547056,1174000,5,11740,100.0,200485,0.00579064479097724,1170999,62.44860076904297,0.00073,0.45848989486694336,1.8861644268035889
-196.74970016999998,1175000,5,11750,100.0,200629,0.00564427487552166,1171999,63.60445785522461,0.00073,0.48821547627449036,-2.970587730407715
-196.05535775,1176000,5,11760,100.0,200770,0.005478844512254,1172999,64.07461547851562,0.00073,0.5005040764808655,-5.384452819824219
-195.5963699,1177000,5,11770,100.0,200910,0.005685812793672085,1173999,63.49014663696289,0.00073,0.4792759418487549,0.24754953384399414
-196.25491365999997,1178000,5,11780,100.0,201052,0.005761169362813234,1174999,63.895843505859375,0.00073,0.524944543838501,-2.220459461212158
-196.09047738000004,1179000,5,11790,100.0,201197,0.005714752245694399,1175999,63.81604766845703,0.00073,0.3917449116706848,3.6180264949798584
-197.39655216,1180000,5,11800,100.0,201342,0.0056035881862044334,1176999,62.17957305908203,0.00073,0.6276126503944397,2.115572690963745
-198.91764134999997,1181000,5,11810,100.0,201489,0.005653735250234604,1177999,64.3376693725586,0.00073,0.46654847264289856,3.019507884979248
-200.34040397,1182000,5,11820,100.0,201636,0.0055793579667806625,1178999,64.47840881347656,0.00073,0.4950881600379944,-1.2095098495483398
-200.71292691000002,1183000,5,11830,100.0,201782,0.005623731296509504,1179999,63.10594177246094,0.00073,0.4721637964248657,-1.199548602104187
-199.71170726,1184000,5,11840,100.0,201929,0.005522613879293203,1180999,64.89144897460938,0.00073,0.4709533452987671,-4.271207809448242
-199.89980593,1185000,5,11850,100.0,202075,0.005664704367518425,1181999,65.60669708251953,0.00073,0.5281274318695068,4.010207176208496
-197.55082507000003,1186000,5,11860,100.0,202219,0.005471448414027691,1182999,63.632259368896484,0.00073,0.498310923576355,8.678730010986328
-198.71064041000002,1187000,5,11870,100.0,202366,0.005598687566816807,1183999,64.40739440917969,0.00073,0.4540049135684967,-1.6569160223007202
-199.26868849000002,1188000,5,11880,100.0,202512,0.005649622529745102,1184999,64.67385864257812,0.00073,0.5386918783187866,4.456212520599365
-198.89237385,1189000,5,11890,100.0,202658,0.005440401379019022,1185999,64.06795501708984,0.00073,0.5449991226196289,6.251384735107422
-197.31039293999996,1190000,5,11900,100.0,202802,0.005685536190867424,1186999,60.83210754394531,0.00073,0.4616793394088745,12.031055450439453
-195.81330385,1191000,5,11910,100.0,202950,0.005664939526468515,1187999,64.06110382080078,0.00073,0.5235313773155212,-1.6414434909820557
-196.59055565000003,1192000,5,11920,100.0,203095,0.0056077660992741585,1188999,65.8736572265625,0.00073,0.5181304216384888,-10.684426307678223
-196.23946664,1193000,5,11930,100.0,203243,0.00571458600461483,1189999,63.75208282470703,0.00073,0.44017845392227173,-8.469249725341797
-197.11919904,1194000,5,11940,100.0,203389,0.005334401037544012,1190999,65.0392074584961,0.00073,0.44173210859298706,-9.29302978515625
-197.07806009,1195000,5,11950,100.0,203536,0.00567304901778698,1191999,65.64356994628906,0.00073,0.43239617347717285,-0.7239511013031006
-199.11811649000003,1196000,5,11960,100.0,203681,0.005549018271267414,1192999,65.99893188476562,0.00073,0.4987601637840271,-6.4006123542785645
-199.27871937,1197000,5,11970,100.0,203828,0.005468266550451517,1193999,63.43702697753906,0.00073,0.5168202519416809,2.940885305404663
-198.60357869999996,1198000,5,11980,100.0,203973,0.005676125641912222,1194999,63.46171569824219,0.00073,0.5621063113212585,-9.875970840454102
-199.81308869,1199000,5,11990,100.0,204125,0.005538912024348974,1195999,64.44847869873047,0.00073,0.45558419823646545,3.0568552017211914
-199.71234242000003,1200000,5,12000,100.0,204270,0.005365769378840923,1196999,62.448402404785156,0.00073,0.5547415018081665,4.990291595458984
-201.68648459000005,1201000,5,12010,100.0,204416,0.005540890619158745,1197999,63.21300506591797,0.00073,0.43322569131851196,8.352714538574219
-200.83714897000002,1202000,5,12020,100.0,204558,0.005540930200368166,1198999,61.99102020263672,0.00073,0.6006119251251221,2.341536045074463
-200.62466507999997,1203000,5,12030,100.0,204699,0.0054426430724561214,1199999,62.712188720703125,0.00073,0.44880300760269165,4.1759185791015625
-200.02667754,1204000,5,12040,100.0,204840,0.005408155266195536,1200999,63.388301849365234,0.00073,0.496997207403183,6.797334671020508
-200.24667455999995,1205000,5,12050,100.0,204980,0.005388766527175903,1201999,63.28693389892578,0.00073,0.39570367336273193,-1.5401661396026611
-199.27031766,1206000,5,12060,100.0,205121,0.005315073765814304,1202999,66.9998779296875,0.00073,0.47991275787353516,3.675133466720581
-199.0148347,1207000,5,12070,100.0,205263,0.005282336380332708,1203999,63.55958938598633,0.00073,0.4114288091659546,4.3750386238098145
-199.08187501999998,1208000,5,12080,100.0,205404,0.005284158047288656,1204999,62.753997802734375,0.00073,0.4659438133239746,6.075331687927246
-199.87136102,1209000,5,12090,100.0,205544,0.005227125249803066,1205999,66.39788055419922,0.00073,0.385423481464386,-1.2228474617004395
-200.92885307,1210000,5,12100,100.0,205687,0.005236420314759016,1206999,64.57711791992188,0.00073,0.43911048769950867,-7.423702239990234
-198.22514761000002,1211000,5,12110,100.0,205828,0.005211331881582737,1207999,64.75792694091797,0.00073,0.4341769814491272,7.602285385131836
-197.12492677999998,1212000,5,12120,100.0,205968,0.005395644810050726,1208999,65.44581604003906,0.00073,0.5097681283950806,-10.716214179992676
-195.73795570000001,1213000,5,12130,100.0,206115,0.0053687868639826775,1209999,64.45785522460938,0.00073,0.4284835755825043,4.8097052574157715
-196.18506645000002,1214000,5,12140,100.0,206257,0.005383714567869902,1210999,63.97550582885742,0.00073,0.42436477541923523,-0.7306125164031982
-195.87687594999997,1215000,5,12150,100.0,206396,0.005171476863324642,1211999,65.7064437866211,0.00073,0.39354246854782104,-4.754478454589844
-197.00209176,1216000,5,12160,100.0,206537,0.0052581834606826305,1212999,64.48486328125,0.00073,0.4146694839000702,2.1418027877807617
-196.65874013,1217000,5,12170,100.0,206681,0.005426951218396425,1213999,65.02635192871094,0.00073,0.42003118991851807,-3.4743709564208984
-198.92911798999998,1218000,5,12180,100.0,206822,0.005239907186478376,1214999,64.72608184814453,0.00073,0.47262802720069885,-0.2268373966217041
-198.23496964999998,1219000,5,12190,100.0,206962,0.005338062532246113,1215999,66.44283294677734,0.00073,0.474653035402298,-6.045567512512207
-199.50420211000005,1220000,5,12200,100.0,207102,0.005411420948803425,1216999,64.28052520751953,0.00073,0.42750823497772217,-3.425136089324951
-201.14805773000003,1221000,5,12210,100.0,207243,0.005382746923714876,1217999,64.99474334716797,0.00073,0.5433803796768188,1.2347166538238525
-202.08857396,1222000,5,12220,100.0,207383,0.005432354751974344,1218999,62.80747604370117,0.00073,0.4349028468132019,5.654664993286133
-203.13281983999997,1223000,5,12230,100.0,207522,0.005382790695875883,1219999,64.12415313720703,0.00073,0.5139751434326172,-2.5420689582824707
-201.49867633999995,1224000,5,12240,100.0,207661,0.005301347468048334,1220999,63.48863220214844,0.00073,0.45345091819763184,3.0910263061523438
-200.97133974,1225000,5,12250,100.0,207803,0.005227451678365469,1221999,63.204830169677734,0.00073,0.36698901653289795,-3.2239584922790527
-201.95406852,1226000,5,12260,100.0,207945,0.005203100387006998,1222999,65.17453002929688,0.00073,0.4170023798942566,0.22484630346298218
-203.39816349,1227000,5,12270,100.0,208085,0.005371352657675743,1223999,63.75106430053711,0.00073,0.5238610506057739,-1.389420509338379
-202.43593099,1228000,5,12280,100.0,208225,0.005429091863334179,1224999,64.70834350585938,0.00073,0.5874125957489014,-6.796156406402588
-200.86863343000002,1229000,5,12290,100.0,208367,0.005314658395946026,1225999,65.82657623291016,0.00073,0.46742165088653564,11.259210586547852
-200.77462176,1230000,5,12300,100.0,208509,0.0052156574092805386,1226999,63.36519241333008,0.00073,0.4267371892929077,12.858243942260742
-201.21366380999996,1231000,5,12310,100.0,208649,0.0054172249510884285,1227999,64.31055450439453,0.00073,0.441008985042572,4.302649021148682
-201.38902001999995,1232000,5,12320,100.0,208790,0.005408867262303829,1228999,61.29473876953125,0.00073,0.491237998008728,4.736719608306885
-202.44045209000004,1233000,5,12330,100.0,208931,0.00557302962988615,1229999,63.22988510131836,0.00073,0.48055675625801086,3.5695407390594482
-202.23562935000007,1234000,5,12340,100.0,209071,0.005554193630814552,1230999,64.1865463256836,0.00073,0.4359855651855469,0.6872538328170776
-203.98192918000004,1235000,5,12350,100.0,209212,0.005488349590450525,1231999,62.97164535522461,0.00073,0.4391613006591797,-1.2684965133666992
-204.04917905000002,1236000,5,12360,100.0,209352,0.005521215498447418,1232999,64.32069396972656,0.00073,0.45882174372673035,-3.053975820541382
-203.06111306000003,1237000,5,12370,100.0,209491,0.005491744726896286,1233999,62.59073257446289,0.00073,0.5735566020011902,6.672439098358154
-199.70479644999995,1238000,5,12380,100.0,209631,0.005628407467156649,1234999,66.21985626220703,0.00073,0.41164860129356384,-8.583942413330078
-199.19895482999996,1239000,5,12390,100.0,209771,0.005518665071576834,1235999,62.73326110839844,0.00073,0.530270516872406,6.797127723693848
-199.62449320000005,1240000,5,12400,100.0,209910,0.005800397135317326,1236999,64.84068298339844,0.00073,0.534612774848938,-5.959958553314209
-196.82740943999997,1241000,5,12410,100.0,210052,0.0056804632768034935,1237999,63.26762390136719,0.00073,0.4218670129776001,-7.4269118309021
-196.43216476999999,1242000,5,12420,100.0,210193,0.005868146196007729,1238999,61.03556442260742,0.00073,0.5251038074493408,-0.10121098160743713
-195.54081406,1243000,5,12430,100.0,210339,0.005749667529016733,1239999,63.944217681884766,0.00073,0.5304952263832092,4.69228458404541
-197.16381192999998,1244000,5,12440,100.0,210481,0.005735551938414574,1240999,64.0776596069336,0.00073,0.4957672953605652,-3.870173215866089
-197.99619556,1245000,5,12450,100.0,210623,0.0059586321003735065,1241999,65.07940673828125,0.00073,0.6442019939422607,-1.127759575843811
-196.44978112999996,1246000,5,12460,100.0,210765,0.00596558628603816,1242999,62.629878997802734,0.00073,0.515948474407196,-0.5429156422615051
-197.84538929,1247000,5,12470,100.0,210905,0.005925727542489767,1243999,62.586299896240234,0.00073,0.5418978929519653,-2.438899040222168
-200.56545716999997,1248000,5,12480,100.0,211048,0.00595467584207654,1244999,63.22007369995117,0.00073,0.48836004734039307,-4.4684929847717285
-203.42501997,1249000,5,12490,100.0,211190,0.005668390076607466,1245999,60.454345703125,0.00073,0.5148015022277832,-2.4238438606262207
-201.82951744,1250000,5,12500,100.0,211330,0.005807205103337765,1246999,61.73105239868164,0.00073,0.44309213757514954,-3.755615711212158
-203.36041646999993,1251000,5,12510,100.0,211469,0.005876109469681978,1247999,61.97099685668945,0.00073,0.5908368825912476,-0.012358546257019043
-204.21871704,1252000,5,12520,100.0,211609,0.005826390348374844,1248999,61.65065383911133,0.00073,0.6136818528175354,0.7406600713729858
-204.90251781999999,1253000,5,12530,100.0,211750,0.00606641685590148,1249999,60.3203010559082,0.00073,0.4683551788330078,9.775346755981445
-204.91262969999997,1254000,5,12540,100.0,211889,0.00605357252061367,1250999,61.37564468383789,0.00073,0.48695108294487,-3.886211395263672
-202.95050182,1255000,5,12550,100.0,212029,0.005853739567101002,1251999,63.70066833496094,0.00073,0.4721841812133789,-0.3995975852012634
-203.31255387000002,1256000,5,12560,100.0,212170,0.005730762146413326,1252999,60.22362518310547,0.00073,0.4601377844810486,8.282256126403809
-202.90803975,1257000,5,12570,100.0,212310,0.005829563830047846,1253999,61.88508224487305,0.00073,0.5291539430618286,2.1551496982574463
-203.92985168999996,1258000,5,12580,100.0,212449,0.005894628819078207,1254999,62.46070861816406,0.00073,0.4368140697479248,-0.7829482555389404
-201.91692592999996,1259000,5,12590,100.0,212589,0.005864090286195278,1255999,60.28822708129883,0.00073,0.5925675630569458,-0.07750380039215088
-201.73894545,1260000,5,12600,100.0,212730,0.005844491068273783,1256999,62.87664031982422,0.00073,0.5778554081916809,-3.7618589401245117
-199.85718523000003,1261000,5,12610,100.0,212870,0.005761131178587675,1257999,59.7342643737793,0.00073,0.5268967151641846,-0.24557194113731384
-199.79294706999997,1262000,5,12620,100.0,213010,0.005811640061438084,1258999,60.735107421875,0.00073,0.4746793806552887,2.464038848876953
-199.50146485999997,1263000,5,12630,100.0,213151,0.005579262040555477,1259999,63.38131332397461,0.00073,0.47403860092163086,-0.4319857358932495
-200.40088905000002,1264000,5,12640,100.0,213292,0.0058250874280929565,1260999,62.79106140136719,0.00073,0.5360081195831299,-6.769819259643555
-202.14621512000002,1265000,5,12650,100.0,213434,0.00558552285656333,1261999,62.21149444580078,0.00073,0.5761744976043701,5.482328414916992
-203.11188124,1266000,5,12660,100.0,213574,0.0054743532091379166,1262999,62.02191162109375,0.00073,0.4819253981113434,3.5843212604522705
-203.70728722,1267000,5,12670,100.0,213715,0.005521910730749369,1263999,61.792877197265625,0.00073,0.43839770555496216,-8.46890926361084
-205.97563812,1268000,5,12680,100.0,213855,0.005493192933499813,1264999,65.60289001464844,0.00073,0.4106374979019165,-1.8977549076080322
-204.63599594,1269000,5,12690,100.0,213997,0.005655285436660051,1265999,65.51677703857422,0.00073,0.4454364776611328,3.55240797996521
-203.98310890000002,1270000,5,12700,100.0,214137,0.00559225445613265,1266999,64.80844116210938,0.00073,0.4850448966026306,0.5111793279647827
-205.14011420999998,1271000,5,12710,100.0,214277,0.005676382686942816,1267999,64.47637176513672,0.00073,0.4675120711326599,7.332103252410889
-203.72045554999997,1272000,5,12720,100.0,214417,0.005628699902445078,1268999,65.59609985351562,0.00073,0.45906245708465576,-3.823686122894287
-203.57149567999997,1273000,5,12730,100.0,214557,0.005545767489820719,1269999,62.49153137207031,0.00073,0.4948951005935669,10.639493942260742
-202.02514105000003,1274000,5,12740,100.0,214698,0.0056152986362576485,1270999,63.39838790893555,0.00073,0.43107450008392334,-4.796393394470215
-199.67450838000005,1275000,5,12750,100.0,214837,0.00546560762450099,1271999,63.194881439208984,0.00073,0.4213208556175232,5.404783725738525
-196.57699312,1276000,5,12760,100.0,214977,0.005643760785460472,1272999,63.87569808959961,0.00073,0.49154990911483765,11.638401985168457
-195.19146968999996,1277000,5,12770,100.0,215118,0.005623851902782917,1273999,63.68165588378906,0.00073,0.42501556873321533,-11.647394180297852
-193.88327046000003,1278000,5,12780,100.0,215256,0.005487865302711725,1274999,64.82569122314453,0.00073,0.4534822106361389,-6.832448959350586
-197.96071619000006,1279000,5,12790,100.0,215396,0.0056268805637955666,1275999,64.76399230957031,0.00073,0.45401284098625183,-16.04642105102539
-198.14011048,1280000,5,12800,100.0,215536,0.00542184803634882,1276999,63.57566833496094,0.00073,0.44071486592292786,3.2298433780670166
-199.00472294000002,1281000,5,12810,100.0,215677,0.005477478727698326,1277999,65.36193084716797,0.00073,0.39550167322158813,-1.3025202751159668
-199.31804233,1282000,5,12820,100.0,215820,0.005510789342224598,1278999,64.15690612792969,0.00073,0.4144101142883301,-1.7042756080627441
-200.26014754,1283000,5,12830,100.0,215961,0.005380239803344011,1279999,66.55704498291016,0.00073,0.42417871952056885,-1.9273196458816528
-201.58497474,1284000,5,12840,100.0,216103,0.005476081278175116,1280999,64.5037612915039,0.00073,0.38241875171661377,8.561464309692383
-201.93846248000006,1285000,5,12850,100.0,216243,0.005311248358339071,1281999,62.72153854370117,0.00073,0.3336859345436096,1.7641947269439697
-202.32870842,1286000,5,12860,100.0,216384,0.005393229424953461,1282999,65.794677734375,0.00073,0.3911008834838867,-0.11749899387359619
-202.46731950999998,1287000,5,12870,100.0,216526,0.005390786565840244,1283999,63.482025146484375,0.00073,0.47773420810699463,3.9938254356384277
-199.22128465000003,1288000,5,12880,100.0,216666,0.0054628560319542885,1284999,64.4510498046875,0.00073,0.4540044367313385,4.81039571762085
-197.98765894999997,1289000,5,12890,100.0,216805,0.00539073022082448,1285999,65.16804504394531,0.00073,0.41470199823379517,1.0264641046524048
-198.58648347000002,1290000,5,12900,100.0,216945,0.00555956456810236,1286999,63.242610931396484,0.00073,0.43069198727607727,6.443395137786865
-199.25572871,1291000,5,12910,100.0,217090,0.005610785912722349,1287999,66.73867797851562,0.00073,0.44925588369369507,-4.311586856842041
-199.02092154000002,1292000,5,12920,100.0,217230,0.005440951324999332,1288999,64.85777282714844,0.00073,0.4132460355758667,5.378262042999268
-199.64009255000002,1293000,5,12930,100.0,217370,0.005540459882467985,1289999,65.64306640625,0.00073,0.3860640823841095,7.029956340789795
-200.21486765,1294000,5,12940,100.0,217511,0.0054645598866045475,1290999,66.61125183105469,0.00073,0.5238828659057617,11.680536270141602
-200.16703364999998,1295000,5,12950,100.0,217651,0.005591908004134893,1291999,64.0602035522461,0.00073,0.49729225039482117,0.014530599117279053
-199.87403089,1296000,5,12960,100.0,217790,0.005482775159180164,1292999,66.48552703857422,0.00073,0.47170373797416687,4.768524646759033
-200.09307640999998,1297000,5,12970,100.0,217928,0.005531935952603817,1293999,63.71876525878906,0.00073,0.4295439124107361,12.719598770141602
-202.01741158000004,1298000,5,12980,100.0,218068,0.005685861688107252,1294999,65.28146362304688,0.00073,0.49502235651016235,6.28731632232666
-202.34206041999997,1299000,5,12990,100.0,218207,0.005662198644131422,1295999,65.641845703125,0.00073,0.4397848844528198,3.8333795070648193
-200.99609364999998,1300000,5,13000,100.0,218347,0.005510671064257622,1296999,61.655601501464844,0.00073,0.5326018333435059,7.821286678314209
-201.41373356000003,1301000,5,13010,100.0,218488,0.005645795725286007,1297999,65.0943374633789,0.00073,0.4864872097969055,-11.558307647705078
-201.76342321999996,1302000,5,13020,100.0,218627,0.005571693181991577,1298999,63.59407424926758,0.00073,0.4106309711933136,-7.8872389793396
-201.19463183999997,1303000,5,13030,100.0,218768,0.00548351788893342,1299999,62.55440139770508,0.00073,0.4647040367126465,0.8747390508651733
-199.39191703999992,1304000,5,13040,100.0,218908,0.0056402902118861675,1300999,63.64234161376953,0.00073,0.45073646306991577,-9.29876708984375
-200.53279629,1305000,5,13050,100.0,219049,0.005462710279971361,1301999,63.802913665771484,0.00073,0.4664810001850128,3.9288101196289062
-202.0351847,1306000,5,13060,100.0,219187,0.005517036188393831,1302999,65.81983947753906,0.00073,0.4305340647697449,3.777829647064209
-202.23190864,1307000,5,13070,100.0,219328,0.005318303592503071,1303999,65.42655944824219,0.00073,0.4446258842945099,9.347708702087402
-201.77736240000002,1308000,5,13080,100.0,219467,0.0051638283766806126,1304999,65.77545166015625,0.00073,0.486964613199234,-5.626528739929199
-200.96329531999996,1309000,5,13090,100.0,219607,0.005297082010656595,1305999,64.6129379272461,0.00073,0.4823896288871765,0.1325066089630127
-202.68647120000003,1310000,5,13100,100.0,219747,0.0053729768842458725,1306999,66.67523956298828,0.00073,0.37949812412261963,-3.777820587158203
-200.62917826,1311000,5,13110,100.0,219887,0.005400445312261581,1307999,67.29376220703125,0.00073,0.3831343650817871,-2.926129102706909
-201.62823029999998,1312000,5,13120,100.0,220026,0.0054674712009727955,1308999,67.19242095947266,0.00073,0.4197272062301636,-4.708279132843018
-201.54452995000003,1313000,5,13130,100.0,220166,0.005514519289135933,1309999,68.07322692871094,0.00073,0.4278998374938965,-6.406890392303467
-202.08637026,1314000,5,13140,100.0,220307,0.005264606326818466,1310999,67.5523452758789,0.00073,0.36024755239486694,1.4702974557876587
-200.42296618000003,1315000,5,13150,100.0,220448,0.005205165129154921,1311999,67.33405303955078,0.00073,0.435269296169281,5.098599433898926
-199.91572343000004,1316000,5,13160,100.0,220589,0.00540397921577096,1312999,66.41461181640625,0.00073,0.42992907762527466,-2.845546007156372
-200.63032531000005,1317000,5,13170,100.0,220730,0.005327664781361818,1313999,64.625732421875,0.00073,0.4121014475822449,3.1858863830566406
-199.67028625999998,1318000,5,13180,100.0,220870,0.0053108809515833855,1314999,64.72110748291016,0.00073,0.4557080864906311,-5.061272144317627
-198.20605307999998,1319000,5,13190,100.0,221010,0.005222374107688665,1315999,67.75798034667969,0.00073,0.5140756964683533,-1.0835926532745361
-198.74604419999997,1320000,5,13200,100.0,221152,0.0051030670292675495,1316999,65.1728744506836,0.00073,0.450023889541626,-7.367895126342773
-200.66291690000003,1321000,5,13210,100.0,221293,0.005043979734182358,1317999,67.16454315185547,0.00073,0.4149206280708313,-5.959077835083008
-200.96840085,1322000,5,13220,100.0,221433,0.005262804217636585,1318999,64.25580596923828,0.00073,0.49715688824653625,-2.2675507068634033
