time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate
1201384,6,72.69,177397,17260,365.7063957600001,-387.2477722167969,61.39720153808594,1198383,0.04825643077492714,2.296349048614502,0.00073
1202106,6,72.41,177503,17270,347.03983890999996,-388.36572265625,73.1625747680664,1199105,0.04690396785736084,-4.498116970062256,0.00073
1202826,6,72.53,177609,17280,355.50185505,-381.96160888671875,66.5508804321289,1199825,0.04929378256201744,-10.833115577697754,0.00073
1203576,6,73.07,177723,17290,366.4134913000001,-382.6474609375,70.25907897949219,1200575,0.04628939554095268,-5.058341026306152,0.00073
1204271,6,72.88,177823,17300,358.40459419000007,-383.11956787109375,67.48414611816406,1201270,0.04560459405183792,0.694295346736908,0.00073
1204988,6,72.98,177927,17310,364.35738219000007,-380.8214416503906,69.6641845703125,1201987,0.047202810645103455,5.1117401123046875,0.00073
1205738,6,72.98,178035,17320,361.18977183999993,-365.2757568359375,56.23542022705078,1202737,0.04905086010694504,1.3976447582244873,0.00073
1206488,6,73.24,178146,17330,361.98429617,-372.495361328125,63.3165283203125,1203487,0.048203203827142715,4.713257789611816,0.00073
1207238,6,73.24,178257,17340,350.90829687999997,-393.0870666503906,95.23417663574219,1204237,0.047074925154447556,2.117432117462158,0.00073
1207970,6,73.17,178364,17350,346.67679792,-384.5589599609375,61.361656188964844,1204969,0.048655904829502106,-1.1745407581329346,0.00073
1208642,6,72.58,178460,17360,342.38910193,-363.922119140625,60.84428787231445,1205641,0.04812914505600929,6.464081764221191,0.00073
1209391,6,72.85,178570,17370,355.30338479000005,-371.46795654296875,66.74536895751953,1206390,0.0486740842461586,-2.7844619750976562,0.00073
1210118,6,72.92,178677,17380,357.29175139,-386.7982177734375,65.28125,1207117,0.045706409960985184,-4.98350715637207,0.00073
1210774,6,71.98,178773,17390,337.73995095000004,-372.55059814453125,72.05874633789062,1207773,0.046875301748514175,7.539033889770508,0.00073
1211479,6,72.08,178877,17400,341.74445942000006,-388.51519775390625,55.226409912109375,1208478,0.04554906487464905,1.8703409433364868,0.00073
1212173,6,71.85,178977,17410,343.47340416,-374.6315612792969,63.6441650390625,1209172,0.04757584258913994,9.91384506225586,0.00073
1212897,6,71.59,179081,17420,340.87726815,-382.86041259765625,72.66047668457031,1209896,0.048375219106674194,5.1161675453186035,0.00073
1213647,6,71.59,179191,17430,342.64558496000006,-372.25341796875,73.090576171875,1210646,0.04635551944375038,-0.18375658988952637,0.00073
1214397,6,71.59,179304,17440,357.78094454,-378.87823486328125,67.35984802246094,1211396,0.04633912071585655,8.942557334899902,0.00073
1215055,6,70.85,179398,17450,342.62455818999996,-383.6999206542969,97.01274108886719,1212054,0.047717418521642685,4.010333061218262,0.00073
1215805,6,71.63,179506,17460,358.24342971,-379.9153137207031,65.58636474609375,1212804,0.04882800951600075,-0.6575288772583008,0.00073
1216555,6,71.64,179613,17470,354.58362251,-382.8029479980469,62.2044677734375,1213554,0.04755287617444992,16.56207275390625,0.00073
1217253,6,71.35,179712,17480,352.89125351,-374.9967956542969,66.89997863769531,1214252,0.04728250205516815,-1.8213781118392944,0.00073
1217987,6,72.13,179819,17490,368.43952059,-380.9622802734375,60.915733337402344,1214986,0.04785474017262459,-7.2867112159729,0.00073
1218737,6,72.58,179925,17500,382.5302209099999,-382.67095947265625,52.61885070800781,1215736,0.04850853607058525,-1.867943525314331,0.00073
1219464,6,72.91,180030,17510,385.40148312,-366.5659484863281,65.27079772949219,1216463,0.050649531185626984,6.593150615692139,0.00073
1220174,6,72.77,180130,17520,379.06859317000004,-376.6809387207031,68.05935668945312,1217173,0.04849005863070488,-1.198127269744873,0.00073
1220924,6,72.77,180241,17530,377.3457146100001,-370.66119384765625,73.22756958007812,1217923,0.048751041293144226,-2.67085599899292,0.00073
1221665,6,72.68,180347,17540,365.5783856599999,-379.4897155761719,70.57359313964844,1218664,0.04684450104832649,-1.6410436630249023,0.00073
1222415,6,73.6,180456,17550,377.72761261,-384.00494384765625,61.19715881347656,1219414,0.048101477324962616,-13.320698738098145,0.00073
1223165,6,73.6,180564,17560,377.0119298500001,-375.5865478515625,62.43035888671875,1220164,0.04711657389998436,5.194517135620117,0.00073
1223855,6,73.0,180664,17570,374.52059514,-394.152587890625,66.62423706054688,1220854,0.048070017248392105,4.4400739669799805,0.00073
1224596,6,73.43,180772,17580,380.11804632999997,-366.1170349121094,82.34259033203125,1221595,0.04588807001709938,4.4825358390808105,0.00073
1225323,6,73.36,180875,17590,378.04443628,-388.74176025390625,63.33916473388672,1222322,0.04657021164894104,-2.416670322418213,0.00073
1225986,6,72.49,180971,17600,338.38411171000007,-375.7093505859375,46.432289123535156,1222985,0.04614236205816269,-9.15074634552002,0.00073
1226698,6,72.34,181075,17610,335.7195625500001,-383.103759765625,66.32630920410156,1223697,0.047139473259449005,5.548315048217773,0.00073
1227448,6,72.74,181183,17620,339.66192661,-390.81146240234375,51.36768341064453,1224447,0.046690069139003754,-0.14640140533447266,0.00073
1228157,6,72.33,181287,17630,324.69220361000004,-376.5730895996094,69.25575256347656,1225156,0.046700458973646164,-2.547149181365967,0.00073
1228889,6,72.24,181391,17640,324.6975108,-386.5758361816406,68.9952392578125,1225888,0.04719759151339531,7.1963982582092285,0.00073
1229639,6,72.24,181499,17650,329.8399940500001,-383.3965148925781,54.925376892089844,1226638,0.048627886921167374,-4.728005886077881,0.00073
1230389,6,72.24,181607,17660,335.49437128,-375.29815673828125,57.79267120361328,1227388,0.04840612784028053,13.732757568359375,0.00073
1231139,6,72.84,181718,17670,335.38610203999997,-376.4525451660156,110.03453063964844,1228138,0.04978138208389282,-5.596281051635742,0.00073
1231865,6,72.69,181825,17680,332.12737608,-385.7474670410156,76.49501037597656,1228864,0.0489807054400444,-0.01992475986480713,0.00073
1232609,6,72.86,181931,17690,333.05896866999996,-385.15960693359375,78.71400451660156,1229608,0.04845748841762543,2.32027268409729,0.00073
1233294,6,73.08,182031,17700,354.36385708999995,-372.8245544433594,74.23472595214844,1230293,0.04910062253475189,-1.1195697784423828,0.00073
1234044,6,73.46,182141,17710,353.00626307,-389.1500549316406,67.80189514160156,1231043,0.04937243461608887,-2.565873622894287,0.00073
1234768,6,73.2,182250,17720,361.26721911,-382.1931457519531,62.168556213378906,1231767,0.04822734370827675,7.5246429443359375,0.00073
1235518,6,73.61,182358,17730,366.59458668999997,-378.2366027832031,61.669071197509766,1232517,0.04761885106563568,7.162295341491699,0.00073
1236268,6,73.79,182466,17740,377.00917303999995,-389.6690673828125,65.32921600341797,1233267,0.04789213091135025,-1.6532068252563477,0.00073
1237018,6,73.79,182576,17750,371.1340936800001,-381.50146484375,61.03982925415039,1234017,0.04717565327882767,3.93658709526062,0.00073
1237767,6,73.78,182683,17760,365.87730425999996,-386.42864990234375,76.44062805175781,1234766,0.04688197374343872,4.064167022705078,0.00073
1238517,6,73.78,182793,17770,375.8520458299999,-387.7825622558594,61.164581298828125,1235516,0.04680156707763672,4.603704929351807,0.00073
1239233,6,73.68,182895,17780,376.5034535400001,-375.40155029296875,57.74729919433594,1236232,0.04916631430387497,2.588073492050171,0.00073
1239983,6,73.74,183006,17790,389.96630718,-386.44012451171875,73.67417907714844,1236982,0.04861711710691452,6.854786396026611,0.00073
1240733,6,74.39,183115,17800,388.68972131000004,-396.2723388671875,61.851104736328125,1237732,0.048135824501514435,-1.9629724025726318,0.00073
1241483,6,74.39,183225,17810,399.74400873999997,-377.1492919921875,64.63924407958984,1238482,0.049643609672784805,9.744226455688477,0.00073
1242198,6,74.3,183328,17820,399.63303523,-380.1936340332031,69.41081237792969,1239197,0.049055032432079315,-8.060992240905762,0.00073
1242941,6,74.23,183437,17830,390.85594313,-381.1143798828125,73.41897583007812,1239940,0.050913337618112564,-2.7442073822021484,0.00073
1243681,6,74.13,183545,17840,374.78474279,-388.6420593261719,71.42459106445312,1240680,0.05177488923072815,0.867882490158081,0.00073
1244418,6,74.0,183651,17850,384.04938880000003,-382.5792236328125,97.92515563964844,1241417,0.04995334893465042,2.1741199493408203,0.00073
1245168,6,74.01,183761,17860,379.8096355,-400.632080078125,65.50401306152344,1242167,0.050109971314668655,-3.688263177871704,0.00073
1245881,6,73.64,183864,17870,369.69108635,-386.83331298828125,62.4715576171875,1242880,0.04833813011646271,4.737696170806885,0.00073
1246631,6,73.98,183973,17880,375.7817117599999,-394.1551513671875,70.18972778320312,1243630,0.04743468388915062,2.408564805984497,0.00073
1247352,6,73.69,184077,17890,356.20069040999994,-385.025390625,80.58767700195312,1244351,0.04886051267385483,-0.10112297534942627,0.00073
1248102,6,73.69,184188,17900,367.01459785,-382.6956787109375,71.22501373291016,1245101,0.04944156855344772,-7.572634696960449,0.00073
1248826,6,73.43,184295,17910,353.76946829,-392.4892883300781,83.91297912597656,1245825,0.04879341274499893,-6.71254825592041,0.00073
1249535,6,73.37,184400,17920,341.13079359000005,-391.6925964355469,66.29405212402344,1246534,0.051945507526397705,-4.321748733520508,0.00073
1250285,6,73.44,184510,17930,353.44791727000006,-400.85888671875,50.63532257080078,1247284,0.04860098287463188,-11.746103286743164,0.00073
1251035,6,73.54,184625,17940,365.49826034,-391.5943603515625,72.40129089355469,1248034,0.04926636070013046,4.853487968444824,0.00073
1251785,6,73.67,184736,17950,372.95750628999997,-379.09686279296875,62.066810607910156,1248784,0.04985508322715759,1.6481400728225708,0.00073
1252525,6,73.57,184844,17960,368.31152438999993,-383.7047119140625,76.79609680175781,1249524,0.0478363074362278,11.314911842346191,0.00073
1253250,6,73.69,184950,17970,369.81373604000015,-397.6816101074219,64.33198547363281,1250249,0.04904073104262352,-0.5121523141860962,0.00073
1253967,6,73.36,185054,17980,367.7739706200001,-387.0233154296875,64.6421127319336,1250966,0.04661445692181587,11.814393997192383,0.00073
1254644,6,72.92,185154,17990,367.37206310999994,-372.5482482910156,56.446075439453125,1251643,0.04709000140428543,8.708187103271484,0.00073
1255394,6,72.92,185263,18000,375.47950542,-385.7447204589844,58.70909118652344,1252393,0.04677947610616684,6.561043739318848,0.00073
1256143,6,73.17,185372,18010,382.20587592,-384.1515197753906,68.60001373291016,1253142,0.04890040308237076,-4.795411586761475,0.00073
1256893,6,73.58,185480,18020,389.34099279000003,-389.0706787109375,60.33831787109375,1253892,0.04672509431838989,-6.978024959564209,0.00073
1257616,6,73.31,185583,18030,388.97269493000005,-389.7015686035156,66.33488464355469,1254615,0.048208147287368774,5.826045989990234,0.00073
1258339,6,73.04,185685,18040,386.3188317000001,-386.3500671386719,70.37904357910156,1255338,0.04715196043252945,-3.566659450531006,0.00073
1259038,6,72.53,185788,18050,364.63331189,-379.32550048828125,88.20719146728516,1256037,0.048033859580755234,-1.7472164630889893,0.00073
1259771,6,72.46,185895,18060,374.00413078,-373.04779052734375,118.80026245117188,1256770,0.048392049968242645,4.113632678985596,0.00073
1260454,6,72.04,185995,18070,365.57793251000004,-394.2645263671875,43.065391540527344,1257453,0.04819066822528839,-15.564993858337402,0.00073
1261177,6,72.1,186104,18080,360.4017068399999,-393.9294738769531,45.56696701049805,1258176,0.04924697056412697,-9.735454559326172,0.00073
1261916,6,72.72,186208,18090,371.48356256,-378.6133117675781,68.78656005859375,1258915,0.04879889264702797,-0.6773524284362793,0.00073
1262653,6,72.59,186315,18100,355.41480035,-394.24609375,72.26862335205078,1259652,0.05006188154220581,2.049351215362549,0.00073
1263388,6,72.45,186420,18110,356.2158730400001,-394.5617370605469,66.18180084228516,1260387,0.04798165708780289,-5.495832443237305,0.00073
1264103,6,72.1,186523,18120,364.21571413,-397.4804382324219,72.4266586303711,1261102,0.04788558930158615,8.16718578338623,0.00073
1264853,6,72.37,186631,18130,358.56292336,-389.7168884277344,61.168434143066406,1261852,0.04976847022771835,-4.881214141845703,0.00073
1265603,6,72.64,186740,18140,361.12336013999993,-384.0474853515625,83.09660339355469,1262602,0.04684377461671829,-6.370884895324707,0.00073
1266353,6,73.15,186849,18150,373.58488879,-401.28717041015625,47.71540451049805,1263352,0.04756219685077667,-0.58247971534729,0.00073
1267103,6,73.32,186955,18160,371.3962902300001,-403.7354431152344,50.78443145751953,1264102,0.04584155231714249,-9.484472274780273,0.00073
1267822,6,73.68,187058,18170,381.06602873999987,-392.15777587890625,58.48310089111328,1264821,0.047938764095306396,-7.620144844055176,0.00073
1268515,6,73.38,187158,18180,361.91184523000004,-380.54327392578125,77.59542846679688,1265514,0.048132047057151794,2.8724474906921387,0.00073
1269238,6,73.22,187264,18190,363.77597575,-395.70831298828125,79.4171142578125,1266237,0.04977618530392647,-0.31273818016052246,0.00073
1269988,6,73.35,187370,18200,367.4766200600001,-388.4306945800781,67.1522216796875,1266987,0.047732576727867126,-4.892246246337891,0.00073
1270735,6,73.47,187476,18210,368.12697285999985,-386.89013671875,57.315643310546875,1267734,0.04688959941267967,-0.3937082290649414,0.00073
1271485,6,73.82,187584,18220,368.77302863999995,-388.9810485839844,57.9788932800293,1268484,0.047525640577077866,-2.899223804473877,0.00073
1272206,6,73.53,187687,18230,367.13807101999987,-381.1853942871094,66.17579650878906,1269205,0.046325068920850754,3.7041711807250977,0.00073
1272915,6,73.12,187790,18240,355.36681931,-381.219482421875,66.78376770019531,1269914,0.04573744535446167,0.9214253425598145,0.00073
1273665,6,73.12,187897,18250,354.14893196,-381.58941650390625,64.32882690429688,1270664,0.04551641270518303,2.8264007568359375,0.00073
1274383,6,72.8,188000,18260,352.70427346,-390.84271240234375,53.7024040222168,1271382,0.043565619736909866,-5.146373748779297,0.00073
1275099,6,72.77,188103,18270,348.42057068,-390.45458984375,56.839691162109375,1272098,0.044665105640888214,-12.69874382019043,0.00073
1275838,6,73.23,188213,18280,364.11791677,-382.577880859375,59.892642974853516,1272837,0.04578012600541115,5.646340847015381,0.00073
1276588,6,73.5,188321,18290,358.83124824,-411.7083435058594,52.61048889160156,1273587,0.049904484301805496,9.47136116027832,0.00073
1277315,6,73.27,188426,18300,357.72614309999994,-406.2671813964844,74.67384338378906,1274314,0.04994144290685654,-6.602280616760254,0.00073
1278057,6,73.22,188534,18310,349.13476590999994,-393.5193176269531,65.43299102783203,1275056,0.04970107227563858,-6.797018527984619,0.00073
1278789,6,73.04,188642,18320,332.40074588000004,-391.6048583984375,94.55387115478516,1275788,0.05231446400284767,2.4112696647644043,0.00073
1279501,6,72.95,188748,18330,335.82582248000006,-394.4918212890625,86.03044891357422,1276500,0.0532258003950119,-3.0604066848754883,0.00073
1280251,6,73.36,188856,18340,343.85069778,-410.55364990234375,78.01051330566406,1277250,0.054827168583869934,5.318018436431885,0.00073
1280957,6,72.92,188958,18350,341.11107859000003,-413.78521728515625,74.66624450683594,1277956,0.05314868688583374,8.35714340209961,0.00073
1281707,6,73.24,189067,18360,340.88044812,-406.2369689941406,74.7791519165039,1278706,0.05426231026649475,2.3048739433288574,0.00073
1282433,6,73.34,189171,18370,341.80558052,-411.85601806640625,79.31564331054688,1279432,0.05050269886851311,-19.141645431518555,0.00073
1283177,6,73.39,189281,18380,349.50409255,-408.2259216308594,83.93116760253906,1280176,0.049858804792165756,10.80059814453125,0.00073
1283927,6,73.39,189388,18390,354.20023452000004,-416.77593994140625,72.34674072265625,1280926,0.049648262560367584,-7.582906246185303,0.00073
1284638,6,73.23,189490,18400,351.4795502700001,-407.0218811035156,66.85746765136719,1281637,0.04876440763473511,12.66963005065918,0.00073
1285366,6,73.09,189595,18410,361.01831315999993,-419.82073974609375,65.47004699707031,1282365,0.048890821635723114,4.567412853240967,0.00073
1286095,6,73.06,189702,18420,371.35900627,-420.53924560546875,94.14167785644531,1283094,0.04761429876089096,0.9284889698028564,0.00073
1286782,6,72.81,189802,18430,372.69187817,-393.7607727050781,54.990577697753906,1283781,0.04558920860290527,9.105875015258789,0.00073
1287456,6,72.05,189902,18440,369.99360217000003,-403.82525634765625,59.239097595214844,1284455,0.04536129906773567,3.7920734882354736,0.00073
1288206,6,72.49,190010,18450,369.63005725999994,-403.96929931640625,67.61243438720703,1285205,0.047066789120435715,-5.1244611740112305,0.00073
1288956,6,72.49,190118,18460,369.3489235,-405.5278625488281,71.44517517089844,1285955,0.04676271602511406,3.8676609992980957,0.00073
1289706,6,72.73,190230,18470,376.89050837,-398.3192443847656,68.48954772949219,1286705,0.048722848296165466,6.442351341247559,0.00073
1290393,6,72.16,190330,18480,359.41305034,-406.2391357421875,110.28861999511719,1287392,0.04904806241393089,2.8786535263061523,0.00073
1290976,6,70.49,190413,18490,333.18813092999994,-396.5992736816406,76.55000305175781,1287975,0.05055130645632744,2.8096630573272705,0.00073
1291695,6,70.57,190520,18500,338.68816756,-404.3563232421875,79.23822021484375,1288694,0.050325192511081696,10.949662208557129,0.00073
1292445,6,70.79,190632,18510,345.50631997,-406.2398986816406,79.66128540039062,1289444,0.048675525933504105,-0.9633510112762451,0.00073
1293195,6,71.0,190744,18520,346.00138251,-409.5498352050781,58.91670227050781,1290194,0.05022522434592247,-6.229189872741699,0.00073
1293895,6,71.13,190846,18530,342.63383639000006,-404.00830078125,71.69731140136719,1290894,0.04911963641643524,-4.229732036590576,0.00073
1294645,6,71.89,190955,18540,345.46027018999996,-396.189697265625,75.12100219726562,1291644,0.049141671508550644,10.676267623901367,0.00073
1295395,6,71.89,191063,18550,345.24809566,-390.04827880859375,61.67352294921875,1292394,0.04737880453467369,4.57545280456543,0.00073
1296127,6,71.71,191171,18560,336.1912435399999,-415.2981872558594,59.11048889160156,1293126,0.0484294593334198,-0.19533228874206543,0.00073
1296877,6,71.71,191280,18570,339.04218086000003,-403.9856262207031,49.85173797607422,1293876,0.04914912208914757,-8.881897926330566,0.00073
1297627,6,72.34,191390,18580,349.27282492,-398.4276123046875,59.438533782958984,1294626,0.04768884927034378,-3.6081156730651855,0.00073
1298342,6,73.66,191494,18590,348.53525220000006,-399.43658447265625,57.90210723876953,1295341,0.048467252403497696,2.3574342727661133,0.00073
1299047,6,73.52,191597,18600,346.2733775699999,-396.3509216308594,60.09062194824219,1296046,0.04788282513618469,-9.129044532775879,0.00073
1299790,6,73.45,191705,18610,336.58391323999996,-412.2627868652344,63.451637268066406,1296789,0.04774034768342972,-10.02253532409668,0.00073
1300480,6,72.85,191805,18620,333.27134850000004,-396.2450256347656,52.253814697265625,1297479,0.04789549857378006,-10.801309585571289,0.00073
1301197,6,73.02,191909,18630,333.16285651000004,-396.532470703125,87.4732437133789,1298196,0.04755033925175667,-4.049954414367676,0.00073
1301946,6,73.01,192018,18640,336.26977165999995,-376.1451721191406,60.274803161621094,1298945,0.04660249128937721,-13.182159423828125,0.00073
1302696,6,73.01,192131,18650,352.39891471000004,-387.04052734375,68.74256134033203,1299695,0.046081092208623886,-4.84517765045166,0.00073
1303446,6,73.19,192240,18660,363.91694419,-381.39019775390625,66.05708312988281,1300445,0.04528142511844635,-2.710179328918457,0.00073
1304196,6,73.19,192349,18670,365.5679016700001,-385.22125244140625,50.960784912109375,1301195,0.044642526656389236,-5.663890838623047,0.00073
1304946,6,73.19,192460,18680,368.09913905,-387.67047119140625,76.29873657226562,1301945,0.04302282631397247,7.565760612487793,0.00073
1305696,6,73.54,192570,18690,393.92408575,-380.3912353515625,58.57281494140625,1302695,0.04394847899675369,1.3339489698410034,0.00073
1306419,6,73.72,192674,18700,393.86821473999987,-392.5067443847656,72.56299591064453,1303418,0.04313848912715912,6.06048059463501,0.00073
1307159,6,73.69,192779,18710,384.84586464,-374.5616455078125,54.12774658203125,1304158,0.04404904693365097,3.0134212970733643,0.00073
1307905,6,74.25,192886,18720,381.63029066999997,-385.7381591796875,64.85696411132812,1304904,0.044669270515441895,-0.917119026184082,0.00073
1308621,6,74.24,192988,18730,380.15429512000003,-377.63311767578125,61.723541259765625,1305620,0.04444155842065811,3.2937028408050537,0.00073
1309326,6,73.8,193089,18740,373.18216384,-377.716796875,96.60128021240234,1306325,0.04345115274190903,6.235476970672607,0.00073
1310051,6,73.55,193192,18750,365.68181810000004,-373.17816162109375,48.54259490966797,1307050,0.04430045932531357,-3.222087860107422,0.00073
1310798,6,73.52,193299,18760,363.21169213,-379.733154296875,47.314727783203125,1307797,0.04356645047664642,-0.6884751319885254,0.00073
1311498,6,73.02,193400,18770,348.67476445000005,-371.7889404296875,63.00019073486328,1308497,0.04449911043047905,7.015763282775879,0.00073
1312212,6,72.66,193504,18780,351.4959634100001,-385.69732666015625,44.42771911621094,1309211,0.043650977313518524,1.0529389381408691,0.00073
1312960,6,72.64,193610,18790,344.82859606,-389.23236083984375,52.44072723388672,1309959,0.04604071378707886,-4.291163921356201,0.00073
1313691,6,72.72,193714,18800,345.1337458499999,-369.9000549316406,61.30908203125,1310690,0.0458381325006485,-1.792939305305481,0.00073
1314436,6,72.77,193820,18810,350.9992015900001,-379.1813049316406,39.450462341308594,1311435,0.046125445514917374,-6.91054630279541,0.00073
1315186,6,72.81,193927,18820,361.35996266,-377.1446838378906,81.69279479980469,1312185,0.04593750461935997,-7.794918060302734,0.00073
1315936,6,73.15,194034,18830,383.7604526400001,-388.1680603027344,50.042877197265625,1312935,0.044568728655576706,-3.0785858631134033,0.00073
1316686,6,73.6,194141,18840,396.38824368999997,-382.047119140625,48.3623046875,1313685,0.044728342443704605,-7.010849952697754,0.00073
1317420,6,73.69,194245,18850,393.42901508,-389.51751708984375,65.43742370605469,1314419,0.04452238231897354,2.603971004486084,0.00073
1318110,6,73.12,194345,18860,388.42574263999995,-376.53759765625,53.045570373535156,1315109,0.04383831471204758,3.692817211151123,0.00073
1318811,6,73.13,194446,18870,390.81110779999995,-358.5433349609375,65.07151794433594,1315810,0.04441920667886734,1.786093831062317,0.00073
1319481,6,72.69,194541,18880,387.19233976,-384.7525939941406,50.37837219238281,1316480,0.04492819309234619,5.071553707122803,0.00073
1320187,6,72.27,194642,18890,395.00592463999993,-388.2248229980469,66.04915618896484,1317186,0.04466578736901283,14.494272232055664,0.00073
1320895,6,72.04,194742,18900,398.77983946,-371.623291015625,50.72505187988281,1317894,0.046362802386283875,-9.584198951721191,0.00073
1321593,6,71.57,194841,18910,400.42447695999994,-384.46282958984375,48.95372009277344,1318592,0.043554820120334625,-5.509924411773682,0.00073
1322343,6,71.57,194948,18920,395.10845138,-389.2463684082031,43.16999816894531,1319342,0.04484867677092552,-10.276922225952148,0.00073
1323093,6,71.57,195054,18930,385.20154375999994,-384.0737609863281,55.52135467529297,1320092,0.04510001838207245,6.224246978759766,0.00073
1323839,6,71.53,195160,18940,380.30286567,-385.9288635253906,59.48072052001953,1320838,0.04723889380693436,-10.710563659667969,0.00073
1324524,6,71.04,195257,18950,365.7227617600001,-383.14666748046875,93.10609436035156,1321523,0.0469355583190918,3.9813458919525146,0.00073
1325252,6,71.42,195361,18960,367.9838428199999,-392.1369934082031,60.207855224609375,1322251,0.04790765047073364,-0.6595877408981323,0.00073
1325989,6,71.78,195466,18970,359.3650180800001,-393.86962890625,68.14827728271484,1322988,0.04894572123885155,3.6061460971832275,0.00073
1326697,6,72.16,195567,18980,349.1165977500001,-393.2388916015625,103.49459838867188,1323696,0.04688924178481102,9.498248100280762,0.00073
1327409,6,72.22,195668,18990,343.12418186,-394.54400634765625,65.26676177978516,1324408,0.04645899310708046,-9.342947959899902,0.00073
1328120,6,72.25,195769,19000,342.86512336,-388.3773193359375,70.64778137207031,1325119,0.0444510318338871,-1.8151094913482666,0.00073
1328870,6,72.77,195875,19010,347.24942429999993,-398.73529052734375,55.327911376953125,1325869,0.04454583674669266,-10.483766555786133,0.00073
1329620,6,72.77,195982,19020,346.82391535999994,-381.35455322265625,70.0291748046875,1326619,0.045524343848228455,4.184988498687744,0.00073
1330349,6,72.56,196088,19030,338.79541596999997,-385.45849609375,52.45415115356445,1327348,0.0445377342402935,-2.341064453125,0.00073
1331099,6,72.6,196194,19040,339.52711163,-382.560791015625,53.63465881347656,1328098,0.04505736008286476,-7.534657955169678,0.00073
1331849,6,73.25,196300,19050,356.60631617,-391.8404846191406,53.36766052246094,1328848,0.045732028782367706,11.511372566223145,0.00073
1332569,6,73.17,196402,19060,354.07234525,-403.25372314453125,65.80937957763672,1329568,0.04589761048555374,-0.24819207191467285,0.00073
1333319,6,73.3,196506,19070,377.7487368499999,-382.8905334472656,64.98890686035156,1330318,0.04448102414608002,2.035017490386963,0.00073
1334069,6,73.72,196612,19080,388.48047405000005,-385.3406982421875,56.967063903808594,1331068,0.04719133302569389,3.8477182388305664,0.00073
1334819,6,74.1,196718,19090,389.23619450999996,-398.70733642578125,58.93510437011719,1331818,0.045367807149887085,-13.71874713897705,0.00073
1335537,6,74.17,196820,19100,386.4075534599999,-383.6831359863281,55.00259780883789,1332536,0.045849401503801346,8.390174865722656,0.00073
1336287,6,74.17,196926,19110,386.80343675000006,-364.99658203125,66.83201599121094,1333286,0.04526317119598389,4.197238922119141,0.00073
1337037,6,74.17,197032,19120,394.0337018800001,-386.3385314941406,57.01251983642578,1334036,0.04516925290226936,3.627572774887085,0.00073
1337693,6,73.44,197126,19130,391.13067969,-394.634521484375,48.9560546875,1334692,0.04690440371632576,-5.378317832946777,0.00073
1338443,6,73.44,197232,19140,399.5404743800001,-395.08367919921875,61.1591682434082,1335442,0.046647366136312485,9.048595428466797,0.00073
1339104,6,72.55,197326,19150,382.61954155,-406.3818359375,49.15214538574219,1336103,0.046552062034606934,-2.959930419921875,0.00073
1339854,6,72.85,197433,19160,385.7058564899999,-393.8077087402344,73.9129867553711,1336853,0.046061575412750244,8.545560836791992,0.00073
1340604,6,72.85,197540,19170,380.65990706,-396.27557373046875,69.09146118164062,1337603,0.04600854218006134,4.595391750335693,0.00073
1341313,6,72.44,197639,19180,384.0774221700001,-403.6933288574219,73.24601745605469,1338312,0.04875136539340019,9.20274543762207,0.00073
1342063,6,72.44,197744,19190,390.37248483999997,-411.33526611328125,57.28449630737305,1339062,0.04695199802517891,-4.093902587890625,0.00073
1342813,6,72.76,197849,19200,391.06551465000007,-394.14068603515625,78.38770294189453,1339812,0.0493779331445694,2.8566083908081055,0.00073
1343491,6,72.04,197944,19210,373.72436116000006,-408.30523681640625,55.05216979980469,1340490,0.05071871355175972,2.0156519412994385,0.00073
1344241,6,72.04,198050,19220,362.24769603,-403.8824768066406,74.19039916992188,1341240,0.0504152737557888,-1.4121103286743164,0.00073
1344865,6,71.72,198138,19230,355.7983379699999,-407.0417785644531,60.94210433959961,1341864,0.050736092031002045,3.0554358959198,0.00073
1345594,6,71.51,198242,19240,341.92923942,-422.5576477050781,59.66166687011719,1342593,0.04953840747475624,-10.545016288757324,0.00073
1346344,6,72.4,198347,19250,357.9862446100001,-404.87835693359375,71.68293762207031,1343343,0.0503590889275074,-2.0878982543945312,0.00073
1347069,6,72.15,198449,19260,357.6426648,-418.9175109863281,62.89745330810547,1344068,0.04824597388505936,3.533201217651367,0.00073
1347819,6,72.15,198555,19270,361.75008894999996,-415.6955871582031,73.32402038574219,1344818,0.04769767448306084,-6.694825172424316,0.00073
1348539,6,72.26,198658,19280,355.44664698,-417.5647888183594,67.77095794677734,1345538,0.04682274907827377,0.5428359508514404,0.00073
1349237,6,71.74,198756,19290,340.60551850999997,-411.4629821777344,55.972259521484375,1346236,0.04841984063386917,-1.214231252670288,0.00073
1349987,6,71.74,198863,19300,344.00124726999996,-403.00372314453125,47.05268096923828,1346986,0.04654740169644356,-5.823904514312744,0.00073
1350703,6,72.12,198964,19310,354.29822057999996,-405.764892578125,56.926551818847656,1347702,0.047635678201913834,1.7339199781417847,0.00073
1351417,6,71.76,199066,19320,354.91227046,-410.95501708984375,65.88507843017578,1348416,0.047033943235874176,6.186221122741699,0.00073
1352147,6,72.82,199168,19330,360.34798906000003,-398.7279968261719,67.044677734375,1349146,0.04614343121647835,9.87404727935791,0.00073
