rollout/ep_len_mean,time/time_elapsed,time/episodes,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,train/actor_loss
38.73,167313,27670,1127655,6,-188.30203106999997,-2.60117769241333,21.662776947021484,0.025942742824554443,0.00073,1124654,95.82881927490234
38.64,167374,27680,1128053,6,-186.39018919000003,0.9001976251602173,17.661117553710938,0.02606535702943802,0.00073,1125052,100.47773742675781
38.55,167428,27690,1128413,6,-186.41119873,1.5759799480438232,16.542774200439453,0.026236610487103462,0.00073,1125412,96.2826919555664
38.92,167495,27700,1128852,6,-187.30114895999998,-9.899280548095703,26.410846710205078,0.025541061535477638,0.00073,1125851,102.83207702636719
38.89,167551,27710,1129223,6,-186.69730143,-1.7836344242095947,19.477672576904297,0.026167917996644974,0.00073,1126222,98.0692138671875
37.88,167605,27720,1129589,6,-190.94251097,-1.0755014419555664,19.837568283081055,0.026150748133659363,0.00073,1126588,102.09679412841797
37.19,167655,27730,1129922,6,-192.7469199,-5.497633934020996,18.397151947021484,0.026151558384299278,0.00073,1126921,108.94325256347656
37.49,167716,27740,1130319,6,-193.89577996999998,-2.336697816848755,21.29944610595703,0.025868941098451614,0.00073,1127318,107.16070556640625
36.81,167766,27750,1130652,6,-194.19721058000002,-0.15007340908050537,19.574337005615234,0.025233065709471703,0.00073,1127651,99.54505157470703
37.55,167827,27760,1131066,6,-193.58253461000004,-3.087679386138916,18.085338592529297,0.02625812590122223,0.00073,1128065,105.24029541015625
37.13,167874,27770,1131368,6,-193.43171783999998,3.464071750640869,19.40974235534668,0.02685621939599514,0.00073,1128367,98.10298919677734
36.79,167930,27780,1131732,6,-195.58892249000002,-12.500021934509277,17.911663055419922,0.02695348486304283,0.00073,1128731,98.18826293945312
37.21,167990,27790,1132134,6,-194.99030877,-3.014559745788574,18.098176956176758,0.026494506746530533,0.00073,1129133,94.25354766845703
36.83,168052,27800,1132535,6,-195.63979351,2.772190570831299,28.319541931152344,0.02604241855442524,0.00073,1129534,89.2134780883789
36.46,168102,27810,1132869,6,-196.66260903,-3.817523956298828,21.11935806274414,0.026364969089627266,0.00073,1129868,92.30592346191406
36.76,168162,27820,1133265,6,-194.74201162,-6.221749782562256,21.344818115234375,0.027108633890748024,0.00073,1130264,99.32843017578125
37.11,168217,27830,1133633,6,-197.18324782,8.945162773132324,21.08447265625,0.027243318036198616,0.00073,1130632,95.89810943603516
36.83,168274,27840,1134002,6,-196.52521252000005,-1.99483060836792,20.169755935668945,0.026489244773983955,0.00073,1131001,89.64535522460938
37.05,168327,27850,1134357,6,-198.01004052,0.4093472957611084,18.991132736206055,0.026936890557408333,0.00073,1131356,98.84199523925781
36.98,168389,27860,1134764,6,-200.68288846,-3.902332305908203,20.578296661376953,0.027403859421610832,0.00073,1131763,96.66295623779297
37.97,168449,27870,1135165,6,-199.34924378999997,2.4759998321533203,20.07579231262207,0.026491891592741013,0.00073,1132164,99.90663146972656
38.32,168511,27880,1135564,6,-199.68924235999998,-4.653899192810059,18.35214614868164,0.027320586144924164,0.00073,1132563,96.93075561523438
37.63,168563,27890,1135897,6,-200.07988360999997,2.4006762504577637,17.43824005126953,0.027199100703001022,0.00073,1132896,91.57534790039062
36.93,168615,27900,1136228,6,-198.75848265000002,-0.7476096153259277,18.679452896118164,0.0266941636800766,0.00073,1133227,97.43861389160156
38.25,168688,27910,1136694,6,-198.02435248,-6.694062232971191,19.070831298828125,0.027025960385799408,0.00073,1133693,96.04121398925781
37.94,168743,27920,1137059,6,-196.59450432999995,4.67926549911499,20.48050308227539,0.026793422177433968,0.00073,1134058,91.25286865234375
37.95,168799,27930,1137428,6,-194.86222429999998,-3.9308178424835205,17.690404891967773,0.027128994464874268,0.00073,1134427,108.25574493408203
38.64,168868,27940,1137866,6,-193.94570355,9.699331283569336,23.67575454711914,0.027210542932152748,0.00073,1134865,84.69182586669922
38.77,168924,27950,1138234,6,-192.09884384,-0.23463621735572815,22.511272430419922,0.02665133960545063,0.00073,1135233,89.81587219238281
38.35,168981,27960,1138599,6,-187.64087544000003,-4.915517807006836,21.67813491821289,0.02767539955675602,0.00073,1135598,97.07501983642578
37.33,169028,27970,1138898,6,-188.54254292999997,-1.1849727630615234,18.68773651123047,0.026690784841775894,0.00073,1135897,92.11837768554688
37.67,169096,27980,1139331,6,-184.84745925999997,-2.106349468231201,24.648296356201172,0.02716786228120327,0.00073,1136330,93.47254943847656
38.66,169162,27990,1139763,6,-183.32133110999996,10.257307052612305,25.183162689208984,0.027088070288300514,0.00073,1136762,88.71853637695312
39.4,169227,28000,1140168,6,-182.81779952999997,-3.3919575214385986,20.468420028686523,0.027464866638183594,0.00073,1137167,97.534423828125
39.14,169297,28010,1140608,6,-180.7009903,-8.135998725891113,20.31184196472168,0.02652928978204727,0.00073,1137607,111.46531677246094
39.86,169366,28020,1141045,6,-181.41420625999996,-4.084555149078369,18.90694808959961,0.026993388310074806,0.00073,1138044,78.3543930053711
40.48,169433,28030,1141476,6,-179.93288013999998,2.013167381286621,21.890945434570312,0.027117690071463585,0.00073,1138475,94.74478149414062
40.48,169501,28040,1141914,6,-181.31042949,4.3884429931640625,25.114009857177734,0.027563244104385376,0.00073,1138913,97.82316589355469
40.49,169559,28050,1142283,6,-181.10427376999993,-0.2805338501930237,20.441558837890625,0.026607368141412735,0.00073,1139282,98.75554656982422
41.17,169626,28060,1142716,6,-179.54838444,4.2851738929748535,22.45305061340332,0.027196526527404785,0.00073,1139715,85.79708862304688
41.57,169678,28070,1143055,6,-178.36071008,0.8620134592056274,17.855396270751953,0.027306564152240753,0.00073,1140054,97.48188018798828
39.91,169720,28080,1143322,6,-183.08648208000002,-9.077068328857422,19.769710540771484,0.02807212993502617,0.00073,1140321,103.16171264648438
39.24,169777,28090,1143687,6,-185.19201651,2.5158300399780273,20.577850341796875,0.027406957000494003,0.00073,1140686,94.31714630126953
40.19,169855,28100,1144187,6,-183.30989764000003,-2.110200881958008,21.931106567382812,0.027292225509881973,0.00073,1141186,91.4944076538086
38.81,169902,28110,1144489,6,-186.66260732999996,-4.9492034912109375,27.332475662231445,0.026513267308473587,0.00073,1141488,99.09715270996094
38.79,169970,28120,1144924,6,-184.32046979999998,-3.7177629470825195,22.873016357421875,0.0275068711489439,0.00073,1141923,93.93304443359375
38.2,170028,28130,1145296,6,-182.51791622999997,-3.173450231552124,21.790040969848633,0.027412714436650276,0.00073,1142295,93.50331115722656
36.84,170076,28140,1145598,6,-182.03802224000003,-1.711876392364502,20.606456756591797,0.026323974132537842,0.00073,1142597,84.5849838256836
36.79,170132,28150,1145962,6,-182.03632805000004,-1.0115234851837158,21.297870635986328,0.027355417609214783,0.00073,1142961,95.82208251953125
36.12,170188,28160,1146328,6,-185.54880433999998,-1.1715283393859863,26.649394989013672,0.027215519919991493,0.00073,1143327,97.67913818359375
36.78,170249,28170,1146733,6,-184.87443721000002,4.12550163269043,25.321754455566406,0.026459313929080963,0.00073,1143732,97.0798110961914
38.46,170315,28180,1147168,6,-182.05803651000002,-2.617204189300537,21.923673629760742,0.027523750439286232,0.00073,1144167,102.91464233398438
39.15,170381,28190,1147602,6,-180.26378707,-3.7122771739959717,20.353830337524414,0.026659850031137466,0.00073,1144601,102.8998794555664
38.84,170452,28200,1148071,6,-179.77775013000002,-10.592605590820312,22.233882904052734,0.026743009686470032,0.00073,1145070,98.4946517944336
39.13,170503,28210,1148402,6,-179.76951516,-2.0525381565093994,24.654071807861328,0.027200300246477127,0.00073,1145401,87.31024932861328
38.83,170563,28220,1148807,6,-184.46276964999998,-0.8998880386352539,23.363609313964844,0.02708427794277668,0.00073,1145806,89.01577758789062
39.16,170625,28230,1149212,6,-184.63158529000003,0.4686906337738037,23.331689834594727,0.027225753292441368,0.00073,1146211,97.9867935180664
39.56,170675,28240,1149554,6,-185.57467754,6.742099761962891,21.56733512878418,0.02681470848619938,0.00073,1146553,85.67965698242188
39.23,170726,28250,1149885,6,-186.0509435,0.7166616916656494,19.651405334472656,0.027338001877069473,0.00073,1146884,94.31346893310547
39.55,170786,28260,1150283,6,-183.36529116999998,-9.274962425231934,19.507614135742188,0.027871904894709587,0.00073,1147282,89.58445739746094
39.45,170851,28270,1150678,6,-184.96138814999998,12.162810325622559,18.012313842773438,0.026743507012724876,0.00073,1147677,89.974609375
38.44,170906,28280,1151012,6,-186.04046296,-8.245861053466797,20.85283660888672,0.02613123320043087,0.00073,1148011,94.9639892578125
37.74,170967,28290,1151376,6,-188.98004562000003,7.807448863983154,25.685314178466797,0.026896711438894272,0.00073,1148375,95.10201263427734
38.05,171050,28300,1151876,6,-189.73029434999998,-2.5487658977508545,21.910247802734375,0.027113579213619232,0.00073,1148875,90.03204345703125
37.31,171092,28310,1152133,6,-191.82689576,-3.9620418548583984,19.965391159057617,0.027497272938489914,0.00073,1149132,99.54544067382812
37.92,171168,28320,1152599,6,-191.23029233,8.162347793579102,23.05282974243164,0.027078861370682716,0.00073,1149598,94.88688659667969
37.51,171227,28330,1152963,6,-192.34773094000005,3.402801513671875,19.527034759521484,0.02711702510714531,0.00073,1149962,99.8771743774414
37.75,171287,28340,1153329,6,-192.07209398999998,9.299028396606445,27.679920196533203,0.027530517429113388,0.00073,1150328,88.50032806396484
37.98,171345,28350,1153683,6,-193.41020232000002,16.996776580810547,22.22909927368164,0.02722465619444847,0.00073,1150682,95.5162582397461
37.66,171404,28360,1154049,6,-195.86602489999999,1.0819112062454224,22.20015525817871,0.02731814980506897,0.00073,1151048,101.08892059326172
36.73,171453,28370,1154351,6,-195.19802485999998,3.6093854904174805,21.371788024902344,0.02730836160480976,0.00073,1151350,103.05948638916016
37.47,171521,28380,1154759,6,-196.62517574,-7.847774982452393,17.993913650512695,0.027893943712115288,0.00073,1151758,97.91281127929688
37.54,171585,28390,1155130,6,-196.01687162999994,3.900897979736328,15.545520782470703,0.02707289718091488,0.00073,1152129,98.36389923095703
36.92,171660,28400,1155568,6,-196.93490022000003,1.8135769367218018,22.682178497314453,0.027729975059628487,0.00073,1152567,98.18370819091797
38.43,171729,28410,1155976,6,-194.23389664,-1.9586503505706787,20.834808349609375,0.02776566706597805,0.00073,1152975,94.60189819335938
37.42,171792,28420,1156341,6,-193.71551013,-8.533132553100586,20.00454330444336,0.02781973034143448,0.00073,1153340,102.06819915771484
37.75,171858,28430,1156738,6,-194.67873100999995,-0.5606470108032227,21.350322723388672,0.027694957330822945,0.00073,1153737,93.60728454589844
37.38,171910,28440,1157067,6,-197.30701460000003,6.264702320098877,23.826961517333984,0.027308987453579903,0.00073,1154066,96.25797271728516
37.86,171971,28450,1157469,6,-195.87285551999997,-0.4438638687133789,23.94671630859375,0.027811361476778984,0.00073,1154468,97.290771484375
38.24,172031,28460,1157873,6,-196.13509564,-3.143315076828003,20.108783721923828,0.027006546035408974,0.00073,1154872,95.99466705322266
39.27,172094,28470,1158278,6,-195.79535070000003,-9.152961730957031,20.946250915527344,0.027018139138817787,0.00073,1155277,104.6280288696289
38.88,172150,28480,1158647,6,-194.54505378000002,-1.0431749820709229,22.530353546142578,0.026042088866233826,0.00073,1155646,90.24017333984375
37.93,172192,28490,1158923,6,-193.90129886999995,3.232497453689575,19.356054306030273,0.026796840131282806,0.00073,1155922,97.21695709228516
36.98,172244,28500,1159266,6,-195.90390615,11.954155921936035,38.52949523925781,0.02713470533490181,0.00073,1156265,97.4774398803711
35.89,172289,28510,1159565,6,-196.86558516000002,-0.591065526008606,20.217437744140625,0.02672078087925911,0.00073,1156564,101.16876983642578
35.96,172346,28520,1159937,6,-196.77160725,-7.6084723472595215,19.39825439453125,0.027047567069530487,0.00073,1156936,98.4376220703125
36.66,172421,28530,1160404,6,-195.13737380999996,-1.5728992223739624,24.648418426513672,0.0273799579590559,0.00073,1157403,92.70694732666016
37.05,172476,28540,1160772,6,-192.26000816000004,-1.9779540300369263,21.571502685546875,0.027560070157051086,0.00073,1157771,104.69992065429688
36.7,172531,28550,1161139,6,-190.89377225999996,9.463602066040039,19.819530487060547,0.027131032198667526,0.00073,1158138,90.9874496459961
36.66,172592,28560,1161539,6,-188.39098389000003,-4.677670955657959,23.607868194580078,0.027485834434628487,0.00073,1158538,96.94775390625
36.28,172647,28570,1161906,6,-189.47591889,-7.007404327392578,22.77389144897461,0.027882646769285202,0.00073,1158905,90.01485443115234
37.25,172717,28580,1162372,6,-190.34294037,-1.6745247840881348,22.303203582763672,0.028085358440876007,0.00073,1159371,89.3734130859375
38.82,172784,28590,1162805,6,-188.97928412000002,1.2911975383758545,20.781648635864258,0.02881307527422905,0.00073,1159804,88.66216278076172
39.04,172838,28600,1163170,6,-187.36374211000003,0.8240221738815308,24.042152404785156,0.02897440269589424,0.00073,1160169,91.2029037475586
39.39,172887,28610,1163504,6,-186.35095349,0.520262598991394,24.206501007080078,0.02870962582528591,0.00073,1160503,92.14350891113281
39.29,172943,28620,1163866,6,-187.86228843,-0.052693724632263184,24.48541259765625,0.02802383527159691,0.00073,1160865,95.18841552734375
38.08,172993,28630,1164212,6,-188.74990394,-2.7420806884765625,23.958663940429688,0.02882223390042782,0.00073,1161211,84.8280029296875
38.72,173059,28640,1164644,6,-186.47605115000005,6.836970329284668,24.004165649414062,0.02830176055431366,0.00073,1161643,98.37599182128906
39.03,173118,28650,1165042,6,-186.80241031000003,-1.7684844732284546,19.901573181152344,0.027936838567256927,0.00073,1162041,96.07716369628906
39.05,173181,28660,1165444,6,-186.92495065,-1.4683133363723755,22.32900619506836,0.029140615835785866,0.00073,1162443,97.55438995361328
39.06,173237,28670,1165812,6,-185.48163698,1.1499592065811157,23.656845092773438,0.029091577976942062,0.00073,1162811,87.48006439208984
38.07,173293,28680,1166179,6,-183.71217900000002,3.5747292041778564,21.350749969482422,0.027972089126706123,0.00073,1163178,85.5630111694336
38.42,173364,28690,1166647,6,-181.30502688000004,1.6463134288787842,27.85016441345215,0.029275327920913696,0.00073,1163646,87.64714050292969
38.11,173414,28700,1166981,6,-182.83662119000002,5.198040962219238,21.17300796508789,0.02919750288128853,0.00073,1163980,93.61605834960938
38.23,173466,28710,1167327,6,-183.19792015,6.042453289031982,20.08308219909668,0.02870672382414341,0.00073,1164326,91.78227996826172
38.3,173521,28720,1167696,6,-181.32060384,8.456120491027832,25.624147415161133,0.027973968535661697,0.00073,1164695,89.86441040039062
37.92,173568,28730,1168004,6,-182.28667336,-0.584581732749939,22.38402557373047,0.028533196076750755,0.00073,1165003,93.23033142089844
38.06,173638,28740,1168450,6,-181.68664352,-4.390756607055664,23.685789108276367,0.027976684272289276,0.00073,1165449,90.81969451904297
38.12,173700,28750,1168854,6,-183.29852795,-9.195802688598633,21.98099136352539,0.028721120208501816,0.00073,1165853,95.33888244628906
37.76,173755,28760,1169220,6,-183.57041782999994,-1.383087396621704,23.428407669067383,0.0277829822152853,0.00073,1166219,85.53461456298828
38.08,173815,28770,1169620,6,-183.53195279000002,8.42957878112793,23.372997283935547,0.027783578261733055,0.00073,1166619,93.96501922607422
38.46,173877,28780,1170025,6,-184.43272431000003,-4.206515789031982,22.805286407470703,0.02713160775601864,0.00073,1167024,88.70072174072266
36.46,173916,28790,1170293,6,-193.24308789999998,-3.717031478881836,24.88878631591797,0.027461808174848557,0.00073,1167292,89.60380554199219
37.47,173983,28800,1170728,6,-190.73402748999996,-5.332529544830322,24.660160064697266,0.028058426454663277,0.00073,1167727,86.0097885131836
38.37,174050,28810,1171164,6,-191.67199445000003,5.028122425079346,27.93979263305664,0.028258446604013443,0.00073,1168163,84.59367370605469
38.71,174112,28820,1171567,6,-194.71373169999998,-5.857439041137695,22.640357971191406,0.028335046023130417,0.00073,1168566,92.94172668457031
39.54,174171,28830,1171958,6,-195.42775247999998,6.8056817054748535,28.731327056884766,0.029055658727884293,0.00073,1168957,93.80745697021484
38.76,174229,28840,1172326,6,-199.42480490999998,7.8706207275390625,28.87111473083496,0.029752396047115326,0.00073,1169325,97.23916625976562
39.05,174297,28850,1172759,6,-199.98715032,6.858665943145752,26.737762451171875,0.029217898845672607,0.00073,1169758,81.41577911376953
39.1,174353,28860,1173130,6,-202.80628803000002,-4.489078998565674,27.18393898010254,0.02960093878209591,0.00073,1170129,100.06556701660156
38.82,174409,28870,1173502,6,-203.41060923,1.41546630859375,22.87958526611328,0.02843995951116085,0.00073,1170501,98.69477844238281
38.97,174473,28880,1173922,6,-205.00974495999998,6.137691497802734,32.10037612915039,0.029104281216859818,0.00073,1170921,84.33108520507812
39.66,174523,28890,1174259,6,-202.01565152999999,-21.45745086669922,23.411130905151367,0.02871718443930149,0.00073,1171258,98.83993530273438
39.32,174583,28900,1174660,6,-201.59523999,-1.2534745931625366,19.742822647094727,0.02917497046291828,0.00073,1171659,85.5118637084961
38.13,174632,28910,1174977,6,-201.3990078,-7.0282392501831055,26.727325439453125,0.028104541823267937,0.00073,1171976,95.94210815429688
38.45,174697,28920,1175412,6,-197.28261784999998,-9.128213882446289,22.348690032958984,0.028217198327183723,0.00073,1172411,80.99723052978516
37.5,174743,28930,1175708,6,-197.41388711,10.212101936340332,21.48456573486328,0.02772379480302334,0.00073,1172707,83.6861343383789
38.16,174810,28940,1176142,6,-193.31316753,1.8209508657455444,20.062767028808594,0.028911374509334564,0.00073,1173141,91.71189880371094
37.88,174872,28950,1176547,6,-191.20154330000003,-0.86521315574646,22.69782257080078,0.02849346026778221,0.00073,1173546,91.68395233154297
38.14,174935,28960,1176944,6,-188.16749238,-5.743063449859619,27.917736053466797,0.028695132583379745,0.00073,1173943,87.09994506835938
38.78,175001,28970,1177380,6,-187.42291114000002,7.817972183227539,33.03715133666992,0.0287056565284729,0.00073,1174379,81.90428161621094
38.22,175058,28980,1177744,6,-183.65786741999997,-0.30755722522735596,27.609914779663086,0.02902255766093731,0.00073,1174743,86.2486572265625
38.53,175116,28990,1178112,6,-179.65818213,-5.385492324829102,21.596866607666016,0.02862090989947319,0.00073,1175111,99.09689331054688
38.15,175170,29000,1178475,6,-179.77634498,-8.862592697143555,22.98101234436035,0.02807473950088024,0.00073,1175474,89.63238525390625
39.67,175242,29010,1178944,6,-178.39172304,2.5883896350860596,22.226341247558594,0.028453530743718147,0.00073,1175943,89.04852294921875
38.65,175293,29020,1179277,6,-178.87001118,6.505150318145752,28.511314392089844,0.028770487755537033,0.00073,1176276,94.76158142089844
39.04,175345,29030,1179612,6,-177.14355630000003,-0.9816005229949951,23.089614868164062,0.029027871787548065,0.00073,1176611,80.48880767822266
38.73,175407,29040,1180015,6,-180.01465562999994,4.536799907684326,22.880863189697266,0.02858169935643673,0.00073,1177014,92.44190979003906
39.01,175476,29050,1180448,6,-182.42492662,-3.027944564819336,23.93206024169922,0.02945205755531788,0.00073,1177447,99.82096099853516
39.05,175533,29060,1180849,6,-182.45062899,5.2085065841674805,26.525096893310547,0.02906905859708786,0.00073,1177848,84.52447509765625
38.69,175592,29070,1181249,6,-181.73890360000001,2.6205708980560303,20.332748413085938,0.02876790054142475,0.00073,1178248,90.00387573242188
39.06,175649,29080,1181650,6,-187.81460418999998,-6.9087324142456055,27.446308135986328,0.028872771188616753,0.00073,1178649,85.00408935546875
39.07,175701,29090,1182019,6,-190.87559107999996,-3.9727368354797363,19.493324279785156,0.02958783693611622,0.00073,1179018,83.0395278930664
39.09,175752,29100,1182384,6,-191.09528140000006,9.298059463500977,28.047393798828125,0.028816942125558853,0.00073,1179383,90.68497467041016
38.74,175813,29110,1182818,6,-194.08160311000003,-2.461568832397461,19.078311920166016,0.028671640902757645,0.00073,1179817,94.24311065673828
39.27,175867,29120,1183204,6,-195.12616701000002,5.725367069244385,21.311267852783203,0.02884306199848652,0.00073,1180203,93.6949234008789
39.56,175918,29130,1183568,6,-195.35041127999997,-5.933689117431641,20.652233123779297,0.029657388105988503,0.00073,1180567,87.44857788085938
39.54,175973,29140,1183969,6,-194.33966039000003,-9.43034553527832,28.70804214477539,0.02949356473982334,0.00073,1180968,99.16341400146484
39.57,176034,29150,1184405,6,-194.22033245000003,-6.301626205444336,23.588106155395508,0.02924339845776558,0.00073,1181404,91.5155258178711
39.2,176084,29160,1184769,6,-198.18504766,2.770806312561035,22.992656707763672,0.029035957530140877,0.00073,1181768,86.45384216308594
38.2,176126,29170,1185069,6,-200.91893186000001,7.967019081115723,24.750980377197266,0.029145827516913414,0.00073,1182068,87.66435241699219
38.21,176181,29180,1185471,6,-195.22053004,-7.083486557006836,26.239986419677734,0.030221085995435715,0.00073,1182470,90.16924285888672
38.6,176238,29190,1185879,6,-193.95965567,7.1793904304504395,27.09156036376953,0.029823053628206253,0.00073,1182878,84.0419692993164
39.03,176294,29200,1186287,6,-196.22926536,-2.2743852138519287,22.39949607849121,0.02935042977333069,0.00073,1183286,81.47833251953125
39.37,176358,29210,1186755,6,-193.17140430000003,-6.0172119140625,21.14426612854004,0.03015889786183834,0.00073,1183754,91.27049255371094
38.48,176400,29220,1187052,6,-194.12555618,-3.769688129425049,25.036827087402344,0.030276227742433548,0.00073,1184051,80.18292236328125
38.49,176451,29230,1187417,6,-193.62985901,-4.332704544067383,22.204687118530273,0.030532564967870712,0.00073,1184416,83.8473129272461
38.81,176510,29240,1187850,6,-196.70506855000002,3.4075827598571777,25.820865631103516,0.030677493661642075,0.00073,1184849,89.41419982910156
38.78,176569,29250,1188283,6,-195.51300288,-4.279287815093994,24.433902740478516,0.029498958960175514,0.00073,1185282,80.27664184570312
39.82,176635,29260,1188751,6,-191.70294002000003,-1.1330084800720215,31.515640258789062,0.03014143742620945,0.00073,1185750,77.64309692382812
40.61,176689,29270,1189130,6,-191.44714033999992,-9.729909896850586,27.626760482788086,0.030268261209130287,0.00073,1186129,88.39906311035156
39.93,176736,29280,1189464,6,-197.07309814,1.4298919439315796,23.47966957092285,0.02996988035738468,0.00073,1186463,88.16761779785156
39.83,176792,29290,1189862,6,-200.37796537999995,-1.4003331661224365,25.27327537536621,0.030046941712498665,0.00073,1186861,85.62482452392578
39.41,176843,29300,1190228,6,-201.12839997999998,-4.366270065307617,22.56536102294922,0.02985784411430359,0.00073,1187227,76.33722686767578
38.46,176895,29310,1190601,6,-202.44893213000003,19.864410400390625,32.17632293701172,0.031447991728782654,0.00073,1187600,78.843017578125
38.81,176941,29320,1190933,6,-201.64151792999996,1.6658070087432861,26.979724884033203,0.030301518738269806,0.00073,1187932,89.30180358886719
39.52,177003,29330,1191369,6,-204.42247245000001,3.0821547508239746,23.851398468017578,0.030488526448607445,0.00073,1188368,83.50513458251953
39.55,177065,29340,1191805,6,-202.9152602,7.467854022979736,23.624500274658203,0.03137564659118652,0.00073,1188804,76.2416763305664
39.93,177136,29350,1192276,6,-205.33789296999998,-0.2700897455215454,31.195053100585938,0.03155698627233505,0.00073,1189275,83.09884643554688
39.26,177197,29360,1192677,6,-206.19690782,-11.887188911437988,29.103370666503906,0.03299425542354584,0.00073,1189676,86.59487915039062
39.47,177257,29370,1193077,6,-204.98276902,-4.435815334320068,30.090736389160156,0.03274806961417198,0.00073,1190076,89.46942138671875
40.47,177323,29380,1193511,6,-201.94130707,-11.360661506652832,24.009279251098633,0.032642439007759094,0.00073,1190510,69.63345336914062
40.24,177380,29390,1193886,6,-198.99878296999998,3.6179075241088867,26.90742301940918,0.030861569568514824,0.00073,1190885,64.83167266845703
40.92,177445,29400,1194320,6,-196.03345806000002,-3.3791184425354004,29.200847625732422,0.0316150039434433,0.00073,1191319,80.1668701171875
41.18,177506,29410,1194719,6,-196.0321113,-2.5753555297851562,31.250802993774414,0.03133593499660492,0.00073,1191718,82.44966125488281
42.2,177572,29420,1195153,6,-194.46852997,0.4829598665237427,24.852813720703125,0.03142218664288521,0.00073,1192152,78.3990707397461
41.21,177623,29430,1195490,6,-192.81355128000004,-3.1023130416870117,29.407758712768555,0.03207547217607498,0.00073,1192489,77.49018859863281
40.28,177677,29440,1195833,6,-192.2293147,-0.8781580924987793,32.22893524169922,0.029923977330327034,0.00073,1192832,66.49545288085938
39.53,177737,29450,1196229,6,-191.49567765,-6.4321064949035645,26.068374633789062,0.03130243718624115,0.00073,1193228,89.50132751464844
39.53,177798,29460,1196630,6,-190.69292139,5.542819023132324,26.546585083007812,0.029845409095287323,0.00073,1193629,87.73404693603516
38.85,177847,29470,1196962,6,-192.18899107000001,8.004375457763672,30.611846923828125,0.03096623718738556,0.00073,1193961,90.15495300292969
37.49,177893,29480,1197260,6,-191.52789087999994,1.6452585458755493,23.01202392578125,0.029308339580893517,0.00073,1194259,79.81015014648438
38.03,177959,29490,1197689,6,-192.37897754999997,3.677525520324707,28.133039474487305,0.030323335900902748,0.00073,1194688,75.7522964477539
37.0,178010,29500,1198020,6,-193.59116913999998,1.970244288444519,27.703365325927734,0.029547732323408127,0.00073,1195019,80.08363342285156
37.33,178075,29510,1198452,6,-196.56216324999994,10.313467979431152,27.068410873413086,0.030335238203406334,0.00073,1195451,90.54673767089844
37.32,178141,29520,1198885,6,-195.87113074,0.9631870985031128,26.03943634033203,0.02979855425655842,0.00073,1195884,80.90496826171875
37.72,178199,29530,1199262,6,-194.84290687,1.5859001874923706,29.73170280456543,0.029816903173923492,0.00073,1196261,81.75759887695312
38.29,178259,29540,1199662,6,-196.90930656,1.3052642345428467,23.353607177734375,0.02921193093061447,0.00073,1196661,88.03398895263672
38.66,178324,29550,1200095,6,-196.02286528000002,-0.8242142200469971,22.474929809570312,0.029392844066023827,0.00073,1197094,77.567138671875
38.41,178381,29560,1200471,6,-199.24252947000002,0.2330716848373413,26.515155792236328,0.029084337875247,0.00073,1197470,78.09645080566406
39.77,178452,29570,1200939,6,-194.64528662,-4.924888610839844,25.47863006591797,0.029837077483534813,0.00073,1197938,78.62523651123047
40.46,178508,29580,1201306,6,-195.45934253999997,0.7826704978942871,26.69062042236328,0.029491856694221497,0.00073,1198305,84.23029327392578
40.84,178580,29590,1201773,6,-193.83469232,2.5768492221832275,26.307540893554688,0.02855839766561985,0.00073,1198772,80.16387939453125
41.2,178635,29600,1202140,6,-193.85394943,-2.0322835445404053,33.180912017822266,0.0282194372266531,0.00073,1199139,91.07988739013672
40.53,178690,29610,1202505,6,-188.67685633000002,3.6141722202301025,23.028409957885742,0.028208062052726746,0.00073,1199504,87.18519592285156
40.2,178752,29620,1202905,6,-189.57787733,-7.593341827392578,30.80910873413086,0.02877272292971611,0.00073,1199904,85.79053497314453
40.79,178818,29630,1203341,6,-187.57537154000002,6.296237945556641,25.29190444946289,0.02832881174981594,0.00073,1200340,86.74053192138672
41.12,178886,29640,1203774,6,-184.79899013,5.8393354415893555,24.11681365966797,0.027790607884526253,0.00073,1200773,93.51325988769531
40.8,178947,29650,1204175,6,-184.38600033,-5.289889335632324,19.143936157226562,0.02794134058058262,0.00073,1201174,84.96578216552734
41.36,179014,29660,1204607,6,-181.95895333,-7.987515449523926,26.02288055419922,0.028362596407532692,0.00073,1201606,84.9249496459961
41.03,179083,29670,1205042,6,-184.33798081000003,2.616283416748047,21.50032615661621,0.027983007952570915,0.00073,1202041,87.63471221923828
41.39,179143,29680,1205445,6,-183.98269809000004,-6.246652126312256,21.470458984375,0.027841653674840927,0.00073,1202444,87.53636169433594
41.37,179212,29690,1205910,6,-184.31080429000002,0.062244415283203125,22.45306396484375,0.028184540569782257,0.00073,1202909,82.09306335449219
42.03,179279,29700,1206343,6,-184.70963401000006,1.2932398319244385,21.637821197509766,0.028440263122320175,0.00073,1203342,83.35166931152344
41.73,179329,29710,1206678,6,-185.68641074999996,3.155517101287842,21.73089027404785,0.027824917808175087,0.00073,1203677,93.19161987304688
40.77,179374,29720,1206982,6,-186.60089058000003,3.1161179542541504,21.618057250976562,0.028832700103521347,0.00073,1203981,93.53719329833984
40.4,179436,29730,1207381,6,-188.84002392,2.0648510456085205,25.4943904876709,0.027712540701031685,0.00073,1204380,87.92088317871094
