time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/fps,train/critic_loss,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/n_updates
206000,100.0,748.50559228,2060,29268,7,3.54229736328125,-360.1186218261719,0.00073,1.2179110050201416,0.0668599009513855,202999
207000,100.0,748.5658916199999,2070,29413,7,2.5000929832458496,-361.43389892578125,0.00073,0.6096823811531067,0.06527804583311081,203999
208000,100.0,749.3513060099998,2080,29560,7,2.389415740966797,-365.065185546875,0.00073,-0.007518455386161804,0.06513331085443497,204999
209000,100.0,748.83756683,2090,29707,7,3.180203914642334,-362.8992004394531,0.00073,0.7848248481750488,0.06510186940431595,205999
210000,100.0,749.04682071,2100,29852,7,2.9023637771606445,-364.0615234375,0.00073,-0.7387887835502625,0.0692710280418396,206999
211000,100.0,749.5890267,2110,29997,7,2.8675317764282227,-361.2355651855469,0.00073,1.178466796875,0.06599370390176773,207999
212000,100.0,749.6881551,2120,30142,7,2.076917886734009,-363.83575439453125,0.00073,0.1365472972393036,0.06585884094238281,208999
213000,100.0,747.2016918900001,2130,30286,7,3.2252516746520996,-363.06439208984375,0.00073,0.355892539024353,0.066192127764225,209999
214000,100.0,747.39595277,2140,30432,7,5.91081428527832,-363.3747863769531,0.00073,-0.91446852684021,0.06575769186019897,210999
215000,100.0,746.63470681,2150,30578,7,2.610431671142578,-365.1207275390625,0.00073,-0.29480788111686707,0.06505078077316284,211999
216000,100.0,745.7315038899999,2160,30722,7,3.183778762817383,-363.3168029785156,0.00073,-0.07690846174955368,0.06546074897050858,212999
217000,100.0,746.39701907,2170,30867,7,3.2431259155273438,-363.5895080566406,0.00073,-0.21543815732002258,0.06619444489479065,213999
218000,100.0,744.86549993,2180,31012,7,3.559345245361328,-363.4106750488281,0.00073,0.35141119360923767,0.06618666648864746,214999
219000,100.0,744.28079618,2190,31157,7,2.7555174827575684,-365.5984191894531,0.00073,-0.8267379999160767,0.06549864262342453,215999
220000,100.0,746.2115741800002,2200,31304,7,3.222015619277954,-363.0769958496094,0.00073,-0.6155397891998291,0.06486686319112778,216999
221000,100.0,746.3560434000001,2210,31448,7,4.520651340484619,-362.0753479003906,0.00073,0.5015432238578796,0.06399539858102798,217999
222000,100.0,746.5659717800002,2220,31597,7,3.081075668334961,-362.4541931152344,0.00073,0.4913269877433777,0.06287717819213867,218999
223000,100.0,748.7286811299999,2230,31741,7,2.822965145111084,-362.5796813964844,0.00073,0.5518887639045715,0.06306152045726776,219999
224000,100.0,748.2584011799997,2240,31886,7,2.8889200687408447,-364.4900207519531,0.00073,-0.011648409068584442,0.06358346343040466,220999
225000,100.0,748.0275644099999,2250,32032,7,4.1642351150512695,-362.2906188964844,0.00073,0.6774460077285767,0.06470153480768204,221999
226000,100.0,748.26556564,2260,32177,7,2.7953455448150635,-365.3244323730469,0.00073,-0.44305500388145447,0.06344699114561081,222999
227000,100.0,747.1411509,2270,32323,7,2.820998191833496,-365.56964111328125,0.00073,0.19315874576568604,0.06382176280021667,223999
228000,100.0,748.48389397,2280,32468,7,3.1440834999084473,-363.3516845703125,0.00073,0.7801573276519775,0.06373516470193863,224999
229000,100.0,749.1933582299998,2290,32616,7,2.86458158493042,-366.5592346191406,0.00073,-0.03204997628927231,0.06119472533464432,225999
230000,100.0,747.9857843699999,2300,32762,7,2.166964530944824,-365.5560302734375,0.00073,0.5203638672828674,0.06143795698881149,226999
231000,100.0,747.4358634800001,2310,32908,7,3.1194300651550293,-364.77777099609375,0.00073,-0.04017684981226921,0.0614640936255455,227999
232000,100.0,746.9368656599999,2320,33053,7,3.681269645690918,-365.82958984375,0.00073,0.01803135871887207,0.060959361493587494,228999
233000,100.0,748.1402052100001,2330,33198,7,3.589690685272217,-362.88885498046875,0.00073,-0.18237251043319702,0.0656626895070076,229999
234000,100.0,748.2180773999999,2340,33344,7,2.2785563468933105,-365.1689453125,0.00073,0.6594728231430054,0.06356097012758255,230999
235000,100.0,747.9343995000002,2350,33490,7,2.655759811401367,-364.884521484375,0.00073,-0.36631473898887634,0.06259319931268692,231999
236000,100.0,748.9310708000002,2360,33639,7,3.0556981563568115,-364.27081298828125,0.00073,0.22329019010066986,0.06415505707263947,232999
237000,100.0,749.1228109800002,2370,33783,7,3.3114418983459473,-365.1428527832031,0.00073,-0.04302232712507248,0.06016778573393822,233999
238000,100.0,749.0833416800001,2380,33928,7,3.197587490081787,-364.6338806152344,0.00073,0.06252656877040863,0.06460611522197723,234999
239000,100.0,749.6872026899999,2390,34073,7,2.444234609603882,-366.18109130859375,0.00073,-0.30490291118621826,0.06191282346844673,235999
240000,100.0,749.0583700699999,2400,34218,7,3.0454812049865723,-363.75616455078125,0.00073,0.2938978374004364,0.06176566705107689,236999
241000,100.0,749.2853444299998,2410,34362,7,3.688663959503174,-365.77899169921875,0.00073,-0.4582170248031616,0.06126319244503975,237999
242000,100.0,749.3633245,2420,34509,7,3.2729930877685547,-367.2139587402344,0.00073,-0.7262842655181885,0.06000054255127907,238999
243000,100.0,749.0957490299999,2430,34655,7,2.718864679336548,-365.13482666015625,0.00073,0.3852355480194092,0.060898568481206894,239999
244000,100.0,750.22523597,2440,34801,7,2.284757614135742,-366.74676513671875,0.00073,-0.6675891876220703,0.05923796817660332,240999
245000,100.0,750.19403934,2450,34947,7,2.7794227600097656,-366.57122802734375,0.00073,-0.6195232272148132,0.059851907193660736,241999
246000,100.0,749.5051272100001,2460,35094,7,2.1450235843658447,-367.14208984375,0.00073,-0.3805944323539734,0.05953698977828026,242999
247000,100.0,749.90552973,2470,35240,7,2.69923734664917,-367.249755859375,0.00073,-0.7098249197006226,0.057669829577207565,243999
248000,100.0,749.20600085,2480,35386,7,2.31781005859375,-368.7513732910156,0.00073,0.35402941703796387,0.056725963950157166,244999
249000,100.0,748.6117404500001,2490,35530,7,2.5074002742767334,-366.0243835449219,0.00073,0.330313116312027,0.05896363407373428,245999
250000,100.0,750.3416800199999,2500,35678,7,1.9861208200454712,-366.278564453125,0.00073,0.5708944797515869,0.05791693925857544,246999
251000,100.0,750.2774372499999,2510,35823,7,2.0768589973449707,-369.61566162109375,0.00073,-0.6515311002731323,0.05941890925168991,247999
252000,100.0,749.5263137400001,2520,35967,7,2.1909306049346924,-368.8343811035156,0.00073,0.025659769773483276,0.05480549857020378,248999
253000,100.0,750.1002119499999,2530,36113,7,1.835876226425171,-366.47216796875,0.00073,0.7108434438705444,0.055274613201618195,249999
254000,100.0,749.6653726000001,2540,36258,7,2.7894744873046875,-364.39935302734375,0.00073,0.12143173813819885,0.059268563985824585,250999
255000,100.0,750.1255596,2550,36404,7,3.205714702606201,-367.11962890625,0.00073,0.06467233598232269,0.05609697476029396,251999
256000,100.0,750.23573695,2560,36550,7,1.9227874279022217,-369.20574951171875,0.00073,-0.40540358424186707,0.05825300142168999,252999
257000,100.0,750.65630058,2570,36697,7,1.8639373779296875,-369.0379638671875,0.00073,-0.09340600669384003,0.05753938481211662,253999
258000,100.0,751.3177624900001,2580,36843,7,1.9952218532562256,-369.6469421386719,0.00073,-0.9625820517539978,0.05515550449490547,254999
259000,100.0,750.75381259,2590,36989,7,1.9755642414093018,-366.767333984375,0.00073,-0.2313304841518402,0.05509695038199425,255999
260000,100.0,750.2071782999998,2600,37134,7,2.8508005142211914,-365.6481628417969,0.00073,1.5358617305755615,0.05476418510079384,256999
261000,100.0,749.0650468900001,2610,37281,7,3.1330223083496094,-366.9476318359375,0.00073,1.0127911567687988,0.05408698320388794,257999
262000,100.0,749.8298832400001,2620,37427,7,2.4232277870178223,-368.4877014160156,0.00073,-1.2678505182266235,0.05414605140686035,258999
263000,100.0,749.3132749000001,2630,37574,6,2.510505199432373,-368.0571594238281,0.00073,-0.5440406203269958,0.053744107484817505,259999
264000,100.0,749.5719709699999,2640,37722,6,2.208521842956543,-370.05419921875,0.00073,-0.17478780448436737,0.05392184108495712,260999
265000,100.0,749.60302054,2650,37869,6,2.196810245513916,-367.3699035644531,0.00073,-0.8723177909851074,0.05451144278049469,261999
266000,100.0,750.0294421599999,2660,38015,6,1.9156088829040527,-370.0290222167969,0.00073,-0.5476884841918945,0.05237806588411331,262999
267000,100.0,749.6604274900002,2670,38161,6,1.4953577518463135,-371.3806457519531,0.00073,-0.007619880139827728,0.054219283163547516,263999
268000,100.0,749.08286411,2680,38308,6,2.4946889877319336,-368.0283203125,0.00073,-0.175487220287323,0.05489015579223633,264999
269000,100.0,749.5631318999999,2690,38455,6,3.431668758392334,-365.8767395019531,0.00073,0.09349209815263748,0.05478057265281677,265999
270000,100.0,749.6593826500002,2700,38603,6,1.8383738994598389,-369.4954528808594,0.00073,-1.0688793659210205,0.055101074278354645,266999
271000,100.0,750.9625860499999,2710,38748,6,2.2489981651306152,-368.4802551269531,0.00073,-0.20285120606422424,0.053576983511447906,267999
272000,100.0,750.4959867299999,2720,38893,6,2.8800430297851562,-367.9234619140625,0.00073,0.21170087158679962,0.05499197542667389,268999
273000,100.0,750.4806069600002,2730,39039,6,2.765054702758789,-369.12615966796875,0.00073,-0.6955991983413696,0.052597060799598694,269999
274000,100.0,750.31842695,2740,39185,6,2.3204355239868164,-369.9284362792969,0.00073,0.7341222763061523,0.05368363484740257,270999
275000,100.0,750.72949339,2750,39331,6,5.6742730140686035,-366.31732177734375,0.00073,1.2703527212142944,0.05303515866398811,271999
276000,100.0,750.1540103399999,2760,39476,6,2.045825481414795,-367.7023620605469,0.00073,-0.0006566643714904785,0.05169869586825371,272999
277000,100.0,750.1804390100001,2770,39624,6,2.1956734657287598,-370.0712890625,0.00073,-0.5576213598251343,0.053473182022571564,273999
278000,100.0,749.70924074,2780,39771,6,1.9713948965072632,-369.1518859863281,0.00073,0.11085405945777893,0.05238046124577522,274999
279000,100.0,749.8559271900001,2790,39917,6,1.8022980690002441,-369.7307434082031,0.00073,0.11873014271259308,0.052406858652830124,275999
280000,100.0,748.87685131,2800,40064,6,1.9537079334259033,-369.61126708984375,0.00073,0.007399260997772217,0.05326239764690399,276999
281000,100.0,749.44910934,2810,40209,6,2.8048861026763916,-369.49267578125,0.00073,0.6481554508209229,0.052389830350875854,277999
282000,100.0,750.7018781800001,2820,40356,6,1.7762682437896729,-372.6380615234375,0.00073,-0.8085336685180664,0.051236871629953384,278999
283000,100.0,750.9752029000001,2830,40503,6,2.437166452407837,-369.88812255859375,0.00073,0.6907537579536438,0.052960772067308426,279999
284000,100.0,750.7508065100001,2840,40651,6,1.4934484958648682,-368.77606201171875,0.00073,-0.5963907837867737,0.052075449377298355,280999
285000,100.0,749.9111159400001,2850,40797,6,2.475748300552368,-371.2728576660156,0.00073,-0.7827790379524231,0.054615240544080734,281999
286000,100.0,749.5352502200002,2860,40943,6,2.390904426574707,-369.07421875,0.00073,-0.5796487331390381,0.0511600561439991,282999
287000,100.0,750.2722908899999,2870,41089,6,1.703784465789795,-370.2512512207031,0.00073,-0.6215989589691162,0.05179798975586891,283999
288000,100.0,751.2615910799999,2880,41234,6,1.2322403192520142,-370.45867919921875,0.00073,-0.5650250911712646,0.05027541145682335,284999
289000,100.0,751.3611851799999,2890,41380,6,1.024425745010376,-372.3727722167969,0.00073,0.2391732633113861,0.04971063509583473,285999
290000,100.0,752.67499993,2900,41527,6,1.818755865097046,-369.28173828125,0.00073,-0.18267863988876343,0.04931579902768135,286999
291000,100.0,752.0734645199998,2910,41673,6,1.8250598907470703,-371.2986145019531,0.00073,-0.6345968246459961,0.04985835403203964,287999
292000,100.0,751.9792489299999,2920,41821,6,1.6380912065505981,-369.9060363769531,0.00073,-0.4539620876312256,0.051056310534477234,288999
293000,100.0,751.26846702,2930,41967,6,2.827441692352295,-368.6802978515625,0.00073,0.8156022429466248,0.04919418692588806,289999
294000,100.0,751.9775411200001,2940,42114,6,1.8186185359954834,-369.80902099609375,0.00073,-0.019870907068252563,0.049751244485378265,290999
295000,100.0,750.5096270800001,2950,42260,6,1.9713059663772583,-370.4377746582031,0.00073,0.5207143425941467,0.04829234257340431,291999
296000,100.0,751.8209965599999,2960,42407,6,1.6513493061065674,-371.4105224609375,0.00073,-0.26197680830955505,0.050354477018117905,292999
297000,100.0,750.45240976,2970,42553,6,2.531907558441162,-370.5304260253906,0.00073,-0.09517323970794678,0.050562575459480286,293999
298000,100.0,750.23154268,2980,42700,6,2.9258813858032227,-369.7527770996094,0.00073,-0.23700487613677979,0.0508560873568058,294999
299000,100.0,749.99476474,2990,42846,6,2.5246171951293945,-370.4444885253906,0.00073,-0.3589382767677307,0.05223050341010094,295999
300000,100.0,749.50747655,3000,42995,6,1.4016780853271484,-371.5805969238281,0.00073,-1.0641522407531738,0.052793238312006,296999
301000,100.0,749.9584272799999,3010,43142,6,1.631270408630371,-370.8695068359375,0.00073,-0.21530522406101227,0.04941895231604576,297999
302000,100.0,749.8397487999999,3020,43288,6,2.578242301940918,-370.7011413574219,0.00073,0.6397468447685242,0.04768231138586998,298999
303000,100.0,750.68355236,3030,43434,6,2.2176291942596436,-370.3883361816406,0.00073,0.34661731123924255,0.048417750746011734,299999
304000,100.0,750.04167518,3040,43580,6,2.221721649169922,-373.0479431152344,0.00073,-0.03863516449928284,0.04694313183426857,300999
305000,100.0,749.77696176,3050,43729,6,4.82602596282959,-372.5275573730469,0.00073,0.4885410666465759,0.0464935302734375,301999
306000,100.0,749.7411277900001,3060,43875,6,1.7128727436065674,-372.8475036621094,0.00073,-0.056920766830444336,0.04582630842924118,302999
307000,100.0,750.95852494,3070,44022,6,1.4302527904510498,-373.46148681640625,0.00073,0.6355180740356445,0.04578200355172157,303999
308000,100.0,750.33264991,3080,44167,6,1.8644475936889648,-373.540771484375,0.00073,0.203410342335701,0.04358067363500595,304999
309000,100.0,750.76150318,3090,44314,6,1.4384806156158447,-374.8098449707031,0.00073,0.21056649088859558,0.04347711056470871,305999
310000,100.0,748.4103047499999,3100,44460,6,1.28312087059021,-374.5011291503906,0.00073,-0.3086899220943451,0.04272986948490143,306999
311000,100.0,747.76811938,3110,44608,6,1.7662088871002197,-373.6247253417969,0.00073,-0.0024025291204452515,0.042743951082229614,307999
312000,100.0,747.83594301,3120,44755,6,2.1612370014190674,-375.00445556640625,0.00073,-0.3004762828350067,0.041385047137737274,308999
313000,100.0,745.1003266899997,3130,44902,6,1.0291624069213867,-375.1789855957031,0.00073,-0.1353735774755478,0.04201235994696617,309999
314000,100.0,745.96520894,3140,45048,6,1.162339210510254,-375.0946350097656,0.00073,1.1674363613128662,0.042398080229759216,310999
315000,100.0,747.3688636499999,3150,45196,6,1.7331171035766602,-375.182373046875,0.00073,-0.686447024345398,0.040459636598825455,311999
316000,100.0,746.64342797,3160,45345,6,1.0601922273635864,-375.7605895996094,0.00073,-0.02335425838828087,0.040623173117637634,312999
317000,100.0,745.62086587,3170,45492,6,1.2743253707885742,-375.70574951171875,0.00073,-0.7548314332962036,0.041070956736803055,313999
318000,100.0,746.9609102600002,3180,45641,6,1.2098065614700317,-375.8497009277344,0.00073,0.034354135394096375,0.03859620913863182,314999
319000,100.0,746.1220206700001,3190,45788,6,1.1532833576202393,-376.6848449707031,0.00073,0.6428346037864685,0.03870810940861702,315999
320000,100.0,748.4796977899999,3200,45933,6,2.601593255996704,-375.5094299316406,0.00073,-0.036989837884902954,0.03794345632195473,316999
321000,100.0,749.77785728,3210,46080,6,2.6373062133789062,-375.92901611328125,0.00073,0.16311806440353394,0.03937230631709099,317999
322000,100.0,749.3899892,3220,46226,6,1.1881840229034424,-375.65679931640625,0.00073,0.43592819571495056,0.0373915433883667,318999
323000,100.0,751.8668457699998,3230,46372,6,1.16025972366333,-376.9730529785156,0.00073,0.273135244846344,0.03746667504310608,319999
324000,100.0,750.69522286,3240,46518,6,1.0157101154327393,-377.37103271484375,0.00073,0.1615343689918518,0.036587949842214584,320999
325000,100.0,752.01506131,3250,46667,6,1.0303620100021362,-377.69439697265625,0.00073,0.3574211597442627,0.0365213118493557,321999
326000,100.0,752.48962707,3260,46814,6,2.070488214492798,-376.00091552734375,0.00073,0.3356364667415619,0.036276984959840775,322999
327000,100.0,752.9180823299998,3270,46962,6,1.2050690650939941,-378.09210205078125,0.00073,0.6774536371231079,0.03563689813017845,323999
328000,100.0,752.2468083799998,3280,47109,6,1.3610343933105469,-377.43609619140625,0.00073,-0.0949951708316803,0.036977458745241165,324999
329000,100.0,752.0413119699999,3290,47255,6,0.7774492502212524,-378.5448913574219,0.00073,-0.0048751868307590485,0.03566587343811989,325999
330000,100.0,752.94583443,3300,47403,6,1.2637438774108887,-378.656005859375,0.00073,-0.760330080986023,0.03648165613412857,326999
331000,100.0,751.4599726,3310,47551,6,0.7622944116592407,-378.546142578125,0.00073,-0.41132432222366333,0.03324930742383003,327999
332000,100.0,751.8932385,3320,47699,6,2.863783121109009,-376.47125244140625,0.00073,1.7958014011383057,0.03530756011605263,328999
333000,100.0,752.38549011,3330,47846,6,0.8873828649520874,-379.3197021484375,0.00073,-1.725852131843567,0.03520968556404114,329999
334000,100.0,752.65523486,3340,47994,6,1.4386074542999268,-378.543212890625,0.00073,-0.9321179986000061,0.03428979963064194,330999
335000,100.0,752.21804923,3350,48141,6,1.0425469875335693,-377.6365966796875,0.00073,-0.06360015273094177,0.034421470016241074,331999
336000,100.0,751.7934952500001,3360,48289,6,1.5539953708648682,-379.70013427734375,0.00073,-0.7406282424926758,0.033198755234479904,332999
337000,100.0,752.1724742700001,3370,48436,6,0.950852632522583,-379.3315124511719,0.00073,0.5678056478500366,0.033611513674259186,333999
338000,100.0,751.6331377500001,3380,48585,6,1.4234256744384766,-378.226806640625,0.00073,0.48479753732681274,0.03381166234612465,334999
339000,100.0,752.7761795900001,3390,48733,6,0.7035446166992188,-379.1371154785156,0.00073,0.37340405583381653,0.031568754464387894,335999
340000,100.0,751.9353393,3400,48880,6,0.6218339204788208,-379.6654052734375,0.00073,0.6023513078689575,0.03228522092103958,336999
