time/fps,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss
7,81548,420,200.0,749.48669417,10739,-358.8206787109375,-1.1356635093688965,0.06400028616189957,0.00073,78547,33.210960388183594
7,83548,430,200.0,898.1289969600001,11022,-350.9511413574219,-1.2346547842025757,0.06162591278553009,0.00073,80547,29.15375518798828
7,85548,440,200.0,985.5269462499999,11301,-363.2495422363281,0.40520375967025757,0.06012021005153656,0.00073,82547,25.051103591918945
7,87548,450,200.0,1032.28519439,11581,-350.246337890625,2.349254846572876,0.059116628021001816,0.00073,84547,26.426490783691406
7,89548,460,200.0,1116.53026185,11860,-344.48699951171875,8.092619895935059,0.05914939567446709,0.00073,86547,29.68634796142578
7,91548,470,200.0,1214.34035807,12140,-374.35296630859375,2.7835183143615723,0.05667353793978691,0.00073,88547,32.120994567871094
7,93548,480,200.0,1358.26108649,12421,-359.3282775878906,5.214127063751221,0.057772792875766754,0.00073,90547,26.265727996826172
7,95548,490,200.0,1390.7779128700004,12701,-374.8394775390625,4.133124351501465,0.05767601728439331,0.00073,92547,34.94401550292969
7,97548,500,200.0,1454.44393834,12980,-390.5752258300781,2.455195903778076,0.05657433718442917,0.00073,94547,24.054216384887695
7,99548,510,200.0,1458.88352454,13260,-374.20166015625,-3.1087963581085205,0.0577884316444397,0.00073,96547,29.494447708129883
7,101548,520,200.0,1434.93521749,13540,-380.9113464355469,7.074557781219482,0.05491331219673157,0.00073,98547,26.463138580322266
7,103548,530,200.0,1428.4207925299997,13816,-384.6148986816406,-1.214038372039795,0.05249984934926033,0.00073,100547,23.910953521728516
7,105548,540,200.0,1455.6667185899998,14092,-393.4161376953125,3.931220054626465,0.05395122617483139,0.00073,102547,22.296993255615234
7,107548,550,200.0,1514.3211513300002,14371,-389.9554748535156,3.0946474075317383,0.0523790642619133,0.00073,104547,26.88540267944336
7,109548,560,200.0,1522.7698764200002,14647,-393.9986572265625,-2.551051378250122,0.05381901562213898,0.00073,106547,24.99660873413086
7,111548,570,200.0,1602.5421202299997,14924,-412.86419677734375,3.5602846145629883,0.05346768721938133,0.00073,108547,27.522735595703125
7,113548,580,200.0,1629.81537821,15200,-414.4784851074219,-4.920784950256348,0.05310436710715294,0.00073,110547,24.330554962158203
7,115548,590,200.0,1711.93026442,15476,-420.7036437988281,3.9512171745300293,0.05292338505387306,0.00073,112547,24.429744720458984
7,117548,600,200.0,1732.6411779199998,15751,-421.2010498046875,1.3772298097610474,0.050108954310417175,0.00073,114547,132.51852416992188
7,119548,610,200.0,1751.1855031200002,16031,-410.0797119140625,-3.8635592460632324,0.05082019791007042,0.00073,116547,24.432498931884766
7,121548,620,200.0,1831.0657752000002,16312,-421.9959716796875,-2.4692018032073975,0.049556951969861984,0.00073,118547,20.049577713012695
7,123548,630,200.0,1844.8202842099997,16591,-432.3546142578125,-4.480673789978027,0.05060802027583122,0.00073,120547,26.362409591674805
7,125548,640,200.0,1814.37209125,16869,-425.12921142578125,8.038119316101074,0.050685930997133255,0.00073,122547,22.93594741821289
7,127548,650,200.0,1826.1604207899998,17149,-431.4493103027344,-6.2171149253845215,0.04928186908364296,0.00073,124547,20.827804565429688
7,129548,660,200.0,1850.63534569,17429,-416.2638854980469,2.2705271244049072,0.04725414887070656,0.00073,126547,25.305368423461914
7,131548,670,200.0,1832.70536208,17709,-441.9841003417969,-0.3620789051055908,0.046679917722940445,0.00073,128547,20.608484268188477
7,133548,680,200.0,1835.8835216999996,17989,-451.9849853515625,-13.557591438293457,0.04671751707792282,0.00073,130547,21.190431594848633
7,135548,690,200.0,1859.13662433,18268,-437.830078125,4.072231292724609,0.047010548412799835,0.00073,132547,17.086143493652344
7,137548,700,200.0,1882.75978947,18548,-446.59381103515625,-3.9729526042938232,0.04477173462510109,0.00073,134547,17.087467193603516
7,139548,710,200.0,1872.0420697000002,18831,-465.8871765136719,-9.775081634521484,0.04436627775430679,0.00073,136547,19.07236099243164
7,141548,720,200.0,1846.6088554600003,19113,-447.8125915527344,-7.351944446563721,0.04413982853293419,0.00073,138547,21.203475952148438
7,143548,730,200.0,1873.0681611700002,19395,-453.54248046875,6.163595199584961,0.04355686530470848,0.00073,140547,16.78586196899414
7,145548,740,200.0,1916.95356594,19676,-464.9417724609375,-2.8901872634887695,0.04437175765633583,0.00073,142547,15.62606143951416
7,147548,750,200.0,1943.3730482500002,19957,-451.4136962890625,-1.0739960670471191,0.04441283270716667,0.00073,144547,20.57857894897461
7,149548,760,200.0,1936.6138142600003,20239,-458.638671875,0.982526957988739,0.044418953359127045,0.00073,146547,21.450136184692383
7,151548,770,200.0,1957.6699153400002,20523,-464.37359619140625,2.7112698554992676,0.043596282601356506,0.00073,148547,22.785747528076172
7,153548,780,200.0,1925.52849003,20808,-467.2156982421875,6.946038246154785,0.04184568300843239,0.00073,150547,50.48453140258789
7,155548,790,200.0,1928.9061769200002,21088,-478.33551025390625,-11.359572410583496,0.041603680700063705,0.00073,152547,20.710159301757812
7,157548,800,200.0,1933.11766707,21369,-464.3658142089844,7.505496978759766,0.040080778300762177,0.00073,154547,19.40289306640625
7,159548,810,200.0,1956.71152831,21650,-466.91876220703125,5.227292060852051,0.04017460346221924,0.00073,156547,18.96884536743164
7,161548,820,200.0,1983.7252199700001,21929,-480.0765380859375,-9.354899406433105,0.03956989198923111,0.00073,158547,17.195735931396484
7,163548,830,200.0,1982.0340651899999,22206,-474.41033935546875,-4.450966835021973,0.038346558809280396,0.00073,160547,18.696826934814453
7,165548,840,200.0,1966.9388502800002,22485,-481.22479248046875,-5.985193252563477,0.037401191890239716,0.00073,162547,18.843399047851562
7,167548,850,200.0,1967.21025525,22764,-469.1398620605469,3.5308725833892822,0.037568993866443634,0.00073,164547,14.91303825378418
7,169548,860,200.0,1974.73829655,23040,-469.4100646972656,1.597398042678833,0.03716007620096207,0.00073,166547,16.455875396728516
7,171548,870,200.0,1984.5165598699998,23319,-466.1358642578125,-5.131350994110107,0.03776314854621887,0.00073,168547,14.486276626586914
7,173548,880,200.0,2028.9198731699996,23598,-466.1290588378906,3.5132062435150146,0.036547303199768066,0.00073,170547,17.266929626464844
7,175548,890,200.0,2021.91361435,23879,-465.3394775390625,-1.167788028717041,0.036247868090867996,0.00073,172547,14.575650215148926
