time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,train/ent_coef_loss,train/actor_loss
982000,152825,9820,100.0,6,771.19066135,0.04432375729084015,0.004293917678296566,0.00073,978999,0.5726767778396606,-398.08013916015625
983000,152986,9830,100.0,6,771.1110537099997,0.07566481083631516,0.004160759970545769,0.00073,979999,0.20365768671035767,-398.04437255859375
984000,153147,9840,100.0,6,771.14883983,0.12526404857635498,0.005023639649152756,0.00073,980999,-0.39601731300354004,-397.68682861328125
985000,153307,9850,100.0,6,771.14810784,0.0383322536945343,0.0038426811806857586,0.00073,981999,-1.9642281532287598,-398.1966247558594
986000,153467,9860,100.0,6,771.0303701400002,0.14269235730171204,0.004346281755715609,0.00073,982999,1.5601636171340942,-398.2253723144531
987000,153629,9870,100.0,6,770.9917527399999,0.06567589193582535,0.00465752650052309,0.00073,983999,2.153754711151123,-397.6009521484375
988000,153788,9880,100.0,6,771.0267127000002,0.056492358446121216,0.0037335315719246864,0.00073,984999,-1.6346728801727295,-398.25164794921875
989000,153947,9890,100.0,6,771.02399505,0.08635105192661285,0.0041868058033287525,0.00073,985999,-2.1068429946899414,-398.02703857421875
990000,154107,9900,100.0,6,771.0221162200002,0.12057007849216461,0.005151607561856508,0.00073,986999,-1.9227558374404907,-398.1161804199219
991000,154273,9910,100.0,6,770.9805164,0.09092897921800613,0.004003779962658882,0.00073,987999,1.7034238576889038,-397.77008056640625
992000,154432,9920,100.0,6,770.9838294400001,0.046465061604976654,0.0038217289838939905,0.00073,988999,-1.4023076295852661,-398.1083068847656
993000,154597,9930,100.0,6,771.0231115700002,0.018345508724451065,0.0036412214394658804,0.00073,989999,-2.9031569957733154,-398.05279541015625
994000,154762,9940,100.0,6,771.06425136,0.03637998178601265,0.004514532629400492,0.00073,990999,-0.3994757831096649,-398.3203430175781
995000,154925,9950,100.0,6,771.06199727,0.07261709868907928,0.004301674198359251,0.00073,991999,0.2934895157814026,-398.195556640625
996000,155092,9960,100.0,6,771.0610848200001,0.02629447728395462,0.0037417584098875523,0.00073,992999,5.5525360107421875,-397.6169738769531
997000,155257,9970,100.0,6,771.0588585600001,0.14767169952392578,0.003783666994422674,0.00073,993999,0.3009476065635681,-398.4606628417969
998000,155422,9980,100.0,6,771.1002386999999,0.1447695791721344,0.004142677411437035,0.00073,994999,1.5968961715698242,-397.6499938964844
999000,155588,9990,100.0,6,770.94248945,0.12692750990390778,0.00455095199868083,0.00073,995999,4.635718822479248,-398.0761413574219
1000000,155758,10000,100.0,6,771.0251242399999,0.04665601998567581,0.003699082648381591,0.00073,996999,1.1866967678070068,-397.9551086425781
1001000,155921,10010,100.0,6,771.02689302,0.23291832208633423,0.0037583454977720976,0.00073,997999,-1.1201362609863281,-397.9909362792969
1002000,156079,10020,100.0,6,770.98758615,0.06277917325496674,0.003989315591752529,0.00073,998999,-0.02801501750946045,-398.24737548828125
1003000,156244,10030,100.0,6,770.98758006,0.1537901759147644,0.004215265158563852,0.00073,999999,1.8781408071517944,-397.58447265625
1004000,156408,10040,100.0,6,770.9066778199999,0.04011303186416626,0.004822084680199623,0.00073,1000999,-0.30889344215393066,-397.5404052734375
1005000,156570,10050,100.0,6,770.9078851900001,0.043378524482250214,0.00405707024037838,0.00073,1001999,-1.5363233089447021,-397.7491455078125
1006000,156735,10060,100.0,6,770.9505349899998,0.16763781011104584,0.0037600286304950714,0.00073,1002999,3.1219732761383057,-397.494384765625
1007000,156894,10070,100.0,6,770.9521004700001,0.04682747647166252,0.004548687022179365,0.00073,1003999,3.2824606895446777,-397.39404296875
1008000,157052,10080,100.0,6,770.9547502300001,0.04704543203115463,0.0036551051307469606,0.00073,1004999,-0.17509934306144714,-397.68084716796875
1009000,157211,10090,100.0,6,771.1144422000001,0.04048328101634979,0.00478940038010478,0.00073,1005999,-0.9962365031242371,-398.293701171875
1010000,157372,10100,100.0,6,771.07267703,0.057201020419597626,0.003601622302085161,0.00073,1006999,-2.3301358222961426,-398.2666931152344
1011000,157535,10110,100.0,6,771.1125470100001,0.030636239796876907,0.0035922592505812645,0.00073,1007999,0.6444839835166931,-397.83349609375
1012000,157697,10120,100.0,6,771.14987741,0.03430847078561783,0.004385347943753004,0.00073,1008999,-1.5103821754455566,-398.12811279296875
1013000,157861,10130,100.0,6,771.1459300699998,0.027627937495708466,0.003979418892413378,0.00073,1009999,0.37256669998168945,-398.051513671875
1014000,158022,10140,100.0,6,771.22609478,0.12506850063800812,0.003939811140298843,0.00073,1010999,0.7013561129570007,-398.45672607421875
1015000,158187,10150,100.0,6,771.22382512,0.021478209644556046,0.003522563725709915,0.00073,1011999,-1.9999083280563354,-398.0007019042969
1016000,158348,10160,100.0,6,771.26022497,0.04847848787903786,0.003963158465921879,0.00073,1012999,2.944650411605835,-397.7409973144531
1017000,158517,10170,100.0,6,771.2590220500001,0.04757233336567879,0.003997244406491518,0.00073,1013999,-0.253143310546875,-397.838134765625
1018000,158683,10180,100.0,6,771.2570370000001,0.07175527513027191,0.004014370497316122,0.00073,1014999,1.1236281394958496,-397.96429443359375
1019000,158847,10190,100.0,6,771.2554426700001,0.02329033985733986,0.003436495317146182,0.00073,1015999,2.3469715118408203,-398.2902526855469
1020000,159014,10200,100.0,6,771.25888286,0.11706741154193878,0.004097249358892441,0.00073,1016999,-0.7916054725646973,-398.06787109375
1021000,159179,10210,100.0,6,771.2198410899999,0.16458657383918762,0.0033191947732120752,0.00073,1017999,-1.7541066408157349,-397.9599914550781
1022000,159342,10220,100.0,6,771.22195978,0.09049486368894577,0.003518220968544483,0.00073,1018999,0.01560598611831665,-398.23345947265625
1023000,159505,10230,100.0,6,771.22601168,0.05367812141776085,0.004084702581167221,0.00073,1019999,3.235665798187256,-397.5748291015625
1024000,159673,10240,100.0,6,771.22780917,0.05859605222940445,0.004239280242472887,0.00073,1020999,3.8475425243377686,-397.7407531738281
1025000,159835,10250,100.0,6,771.2291805000001,0.04000876471400261,0.003766684327274561,0.00073,1021999,-0.8293488025665283,-397.8808288574219
1026000,160006,10260,100.0,6,771.2686989300001,0.06365059316158295,0.003968863748013973,0.00073,1022999,3.5309720039367676,-398.09149169921875
1027000,160168,10270,100.0,6,771.22742592,0.023280879482626915,0.0042488365434110165,0.00073,1023999,0.8892045617103577,-397.5917663574219
1028000,160338,10280,100.0,6,771.18696684,0.10669221729040146,0.0045936997048556805,0.00073,1024999,3.1970720291137695,-397.62347412109375
1029000,160499,10290,100.0,6,771.1876828300001,0.040338076651096344,0.0033086673356592655,0.00073,1025999,3.2291719913482666,-398.20367431640625
1030000,160665,10300,100.0,6,771.1863523500001,0.08531904220581055,0.0033829077146947384,0.00073,1026999,2.569765090942383,-398.17694091796875
1031000,160833,10310,100.0,6,771.22561123,0.14804866909980774,0.003887028433382511,0.00073,1027999,0.9877854585647583,-397.938720703125
1032000,160999,10320,100.0,6,771.1849595200001,0.0681035965681076,0.0039777858182787895,0.00073,1028999,0.7267748713493347,-398.3612976074219
1033000,161161,10330,100.0,6,771.14434869,0.022071488201618195,0.004119044169783592,0.00073,1029999,6.381945610046387,-397.5071716308594
1034000,161318,10340,100.0,6,771.1037022999999,0.022957265377044678,0.004824179690331221,0.00073,1030999,-0.9380075335502625,-397.79119873046875
1035000,161474,10350,100.0,6,770.9835367799999,0.09888871014118195,0.004924043081700802,0.00073,1031999,-1.3663949966430664,-397.9636535644531
1036000,161629,10360,100.0,6,770.9448605599999,0.04373583570122719,0.004580953624099493,0.00073,1032999,-1.608280062675476,-398.2611389160156
1037000,161784,10370,100.0,6,770.9840696599999,0.04635518789291382,0.0036772929597646,0.00073,1033999,-0.09057748317718506,-397.9292297363281
1038000,161941,10380,100.0,6,770.89902479,0.08564820140600204,0.00535248639062047,0.00073,1034999,-1.3246477842330933,-397.9958190917969
1039000,162096,10390,100.0,6,770.89908423,0.09407486021518707,0.003899929579347372,0.00073,1035999,1.759332537651062,-397.9417419433594
1040000,162251,10400,100.0,6,770.8975558599999,0.11763734370470047,0.003903462551534176,0.00073,1036999,1.3185160160064697,-397.9467468261719
1041000,162406,10410,100.0,6,770.8577058099999,0.07160589098930359,0.003275661962106824,0.00073,1037999,0.8020094037055969,-397.8966064453125
1042000,162562,10420,100.0,6,770.8993530000001,0.04652407020330429,0.003347991267219186,0.00073,1038999,-0.16219037771224976,-397.9446716308594
1043000,162721,10430,100.0,6,770.8596465300001,0.08903803676366806,0.0034625795669853687,0.00073,1039999,-1.2258827686309814,-398.12457275390625
1044000,162884,10440,100.0,6,770.8577182700002,0.025984883308410645,0.0037220274098217487,0.00073,1040999,-0.6205671429634094,-398.29876708984375
1045000,163049,10450,100.0,6,771.0206271,0.10564003884792328,0.004065081477165222,0.00073,1041999,-0.38066452741622925,-397.86865234375
1046000,163212,10460,100.0,6,770.9819605099999,0.10104307532310486,0.0031997188925743103,0.00073,1042999,-0.1081056296825409,-398.497802734375
1047000,163372,10470,100.0,6,771.10515463,0.01985475793480873,0.00369636551477015,0.00073,1043999,0.5069528222084045,-398.088134765625
1048000,163533,10480,100.0,6,771.0717627500001,0.08029969036579132,0.0034096580930054188,0.00073,1044999,0.1993265450000763,-397.77703857421875
1049000,163692,10490,100.0,6,771.07195379,0.053033247590065,0.0035307295620441437,0.00073,1045999,1.3769886493682861,-398.0645446777344
1050000,163856,10500,100.0,6,770.99152753,0.06026595085859299,0.0037828984204679728,0.00073,1046999,-1.554912805557251,-398.44146728515625
1051000,164015,10510,100.0,6,770.8703553600001,0.014205397106707096,0.003818029537796974,0.00073,1047999,-2.1105268001556396,-397.903564453125
1052000,164180,10520,100.0,6,770.8690957699998,0.023490052670240402,0.0033753926400095224,0.00073,1048999,1.3093807697296143,-398.0650329589844
1053000,164341,10530,100.0,6,770.9487619900001,0.21685367822647095,0.004432179965078831,0.00073,1049999,5.725761413574219,-397.8973388671875
1054000,164499,10540,100.0,6,770.9912201799999,0.17411544919013977,0.004028631839901209,0.00073,1050999,0.6593158841133118,-398.063720703125
1055000,164661,10550,100.0,6,770.8689994699998,0.030774462968111038,0.004313118755817413,0.00073,1051999,-1.587770938873291,-398.279541015625
1056000,164822,10560,100.0,6,770.94802665,0.037915728986263275,0.003500699996948242,0.00073,1052999,-1.8175249099731445,-398.0796813964844
1057000,164982,10570,100.0,6,770.78669416,0.07406964898109436,0.00415032496675849,0.00073,1053999,4.893054008483887,-398.0556945800781
1058000,165143,10580,100.0,6,770.8654005299999,0.13999459147453308,0.0049453661777079105,0.00073,1054999,-3.8274483680725098,-398.41241455078125
1059000,165315,10590,100.0,6,770.9060839099999,0.027668962255120277,0.0040498455055058,0.00073,1055999,-1.6067450046539307,-397.7829895019531
1060000,165476,10600,100.0,6,770.9050361499999,0.03276196867227554,0.003992544952780008,0.00073,1056999,0.8326852321624756,-397.5418701171875
1061000,165636,10610,100.0,6,771.0675926699997,0.018384123221039772,0.003804138395935297,0.00073,1057999,-3.043635129928589,-398.401611328125
1062000,165803,10620,100.0,6,771.0273765899999,0.04029073193669319,0.004090241622179747,0.00073,1058999,0.8822174072265625,-397.68194580078125
1063000,165969,10630,100.0,6,771.0284458700002,0.04309883713722229,0.003735896432772279,0.00073,1059999,2.427096366882324,-397.95050048828125
1064000,166132,10640,100.0,6,771.0282004700001,0.10393589735031128,0.0036196846049278975,0.00073,1060999,0.3712788224220276,-398.66107177734375
1065000,166292,10650,100.0,6,771.0674538900001,0.08035149425268173,0.004115955904126167,0.00073,1061999,-0.862876832485199,-398.4540100097656
1066000,166449,10660,100.0,6,771.06640592,0.15325456857681274,0.004444206599146128,0.00073,1062999,1.0089356899261475,-397.6208190917969
1067000,166605,10670,100.0,6,770.7879092100001,0.013250859454274178,0.0038565071299672127,0.00073,1063999,1.15205979347229,-398.1018981933594
1068000,166760,10680,100.0,6,770.8678232300001,0.07264597713947296,0.0039412654004991055,0.00073,1064999,-1.1225837469100952,-398.44866943359375
1069000,166917,10690,100.0,6,770.8677012200001,0.05335424095392227,0.003937455825507641,0.00073,1065999,-3.921435594558716,-398.3178405761719
1070000,167073,10700,100.0,6,770.94882714,0.0356905497610569,0.0034465023782104254,0.00073,1066999,-2.9443836212158203,-397.9608459472656
1071000,167228,10710,100.0,6,770.9475340599998,0.02794572338461876,0.003939200658351183,0.00073,1067999,-0.7788985967636108,-398.0452880859375
1072000,167383,10720,100.0,6,770.98663758,0.06489439308643341,0.003867445746436715,0.00073,1068999,4.852590560913086,-397.92254638671875
1073000,167540,10730,100.0,6,770.9057610799999,0.0881999135017395,0.004356668796390295,0.00073,1069999,-6.558441638946533,-398.1999206542969
1074000,167698,10740,100.0,6,770.7424314799999,0.046217180788517,0.003996838349848986,0.00073,1070999,-1.4715116024017334,-398.2984313964844
1075000,167860,10750,100.0,6,770.7827816000001,0.16647233068943024,0.0035785376094281673,0.00073,1071999,5.845880031585693,-398.1667785644531
1076000,168024,10760,100.0,6,770.66019133,0.04289347305893898,0.0049756974913179874,0.00073,1072999,-1.220231056213379,-397.5888671875
1077000,168185,10770,100.0,6,770.9388968300002,0.06843942403793335,0.0038402576465159655,0.00073,1073999,-0.16605554521083832,-398.12030029296875
1078000,168347,10780,100.0,6,770.93652865,0.03299125283956528,0.004438712727278471,0.00073,1074999,-2.274766683578491,-398.26593017578125
1079000,168506,10790,100.0,6,770.93785408,0.013165747746825218,0.004007746931165457,0.00073,1075999,-1.6311306953430176,-398.0610656738281
1080000,168667,10800,100.0,6,770.9395658699999,0.02479839324951172,0.0033841500990092754,0.00073,1076999,-1.5928385257720947,-398.071533203125
1081000,168833,10810,100.0,6,770.77757253,0.22499148547649384,0.004766882862895727,0.00073,1077999,0.604728102684021,-398.11529541015625
1082000,168993,10820,100.0,6,770.85917041,0.0364188589155674,0.00400724820792675,0.00073,1078999,-2.9315185546875,-398.192626953125
1083000,169154,10830,100.0,6,770.9792609199999,0.041813913732767105,0.0034366478212177753,0.00073,1079999,-2.2617506980895996,-398.0361633300781
1084000,169314,10840,100.0,6,771.1419324400001,0.059555985033512115,0.00378246558830142,0.00073,1080999,2.083987236022949,-398.0696105957031
1085000,169475,10850,100.0,6,771.1444831199999,0.03341888263821602,0.003940844442695379,0.00073,1081999,2.3017067909240723,-398.1389465332031
1086000,169633,10860,100.0,6,771.2284793900003,0.03019023686647415,0.0036847773008048534,0.00073,1082999,0.43076035380363464,-397.9858703613281
1087000,169793,10870,100.0,6,771.3083777100001,0.024912528693675995,0.0037037881556898355,0.00073,1083999,-0.26143980026245117,-398.4316711425781
1088000,169955,10880,100.0,6,771.2320729799999,0.12478034943342209,0.004085208754986525,0.00073,1084999,1.781580924987793,-397.9885559082031
1089000,170120,10890,100.0,6,771.18943313,0.09391051530838013,0.003773963777348399,0.00073,1085999,0.9222917556762695,-397.86456298828125
1090000,170281,10900,100.0,6,771.18573964,0.08159670978784561,0.004235909786075354,0.00073,1086999,2.1728715896606445,-397.910888671875
1091000,170445,10910,100.0,6,771.3476835199998,0.02669893391430378,0.004694393835961819,0.00073,1087999,-0.06212407350540161,-397.8760070800781
1092000,170610,10920,100.0,6,771.18558859,0.018094006925821304,0.004653308540582657,0.00073,1088999,-0.5558481812477112,-397.5231018066406
1093000,170775,10930,100.0,6,771.14240991,0.04366287961602211,0.0033290237188339233,0.00073,1089999,0.005060791969299316,-398.01019287109375
1094000,170942,10940,100.0,6,771.14220659,0.12803639471530914,0.0036630805116146803,0.00073,1090999,-0.708959698677063,-397.80938720703125
1095000,171107,10950,100.0,6,771.09822,0.061496518552303314,0.0040845018811523914,0.00073,1091999,-0.5099972486495972,-398.1363220214844
1096000,171269,10960,100.0,6,771.0159124400001,0.12066523730754852,0.0045683542266488075,0.00073,1092999,0.8131850957870483,-397.9071960449219
1097000,171430,10970,100.0,6,765.3052756799999,0.24266798794269562,0.011578737758100033,0.00073,1093999,-1.47489333152771,-399.778564453125
1098000,171593,10980,100.0,6,765.2620192,0.021679900586605072,0.010224409401416779,0.00073,1094999,-4.107058525085449,-399.0933532714844
