time/episodes,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef
6240,1244951,176230,7,3499.8879367300005,200.0,1.8853235244750977,-1.9404641389846802,1241950,-994.2515869140625,0.00073,0.014374752528965473
6250,1246951,176517,7,3475.7612969300008,200.0,1.5777864456176758,-0.07438874244689941,1243950,-984.8335571289062,0.00073,0.01253756508231163
6260,1248951,176808,7,3366.921647970001,200.0,2.779306411743164,-3.5735089778900146,1245950,-1002.13232421875,0.00073,0.013694395311176777
6270,1250951,177093,7,3352.4395115899997,200.0,2.9144446849823,-12.743295669555664,1247950,-992.7305908203125,0.00073,0.014329488389194012
6280,1252951,177380,7,3347.9174758900003,200.0,3.63360595703125,7.557869911193848,1249950,-1004.9942016601562,0.00073,0.013202410191297531
6290,1254951,177671,7,3344.47924171,200.0,2.2144699096679688,-17.240158081054688,1251950,-1010.2054443359375,0.00073,0.01332582626491785
6300,1256951,177963,7,3345.1863151099997,200.0,3.5318942070007324,-5.474089622497559,1253950,-1009.310302734375,0.00073,0.013728111982345581
6310,1258951,178248,7,3343.3889114300005,200.0,3.1862778663635254,1.5350618362426758,1255950,-985.3846435546875,0.00073,0.0133444182574749
6320,1260951,178530,7,3350.4004385499998,200.0,1.9554386138916016,4.924655914306641,1257950,-1008.9812622070312,0.00073,0.013185964897274971
6330,1262951,178816,7,3351.2006388200007,200.0,3.0964624881744385,-3.5949130058288574,1259950,-991.9012451171875,0.00073,0.012779251672327518
6340,1264951,179099,7,3354.5068365699995,200.0,1.645527958869934,7.844444274902344,1261950,-993.6907958984375,0.00073,0.012431143783032894
6350,1266951,179381,7,3379.7083438299996,200.0,1.354321002960205,-5.16434383392334,1263950,-1005.9940185546875,0.00073,0.012579741887748241
6360,1268951,179666,7,3476.26805344,200.0,1.032823920249939,-13.911885261535645,1265950,-998.9127807617188,0.00073,0.013302513398230076
6370,1270951,179952,7,3467.7267835499997,200.0,1.9274191856384277,0.8368327617645264,1267950,-1002.7506103515625,0.00073,0.01305332686752081
6380,1272951,180241,7,3475.2665008500007,200.0,1.5679880380630493,13.48106575012207,1269950,-975.97119140625,0.00073,0.013611169531941414
6390,1274951,180528,7,3499.51426963,200.0,3.5911777019500732,-0.3092031478881836,1271950,-1004.8951416015625,0.00073,0.01310853473842144
6400,1276951,180819,7,3483.20895719,200.0,1.5393726825714111,-5.116466999053955,1273950,-987.8211669921875,0.00073,0.013497540727257729
6410,1278951,181111,7,3468.32917544,200.0,1.8450449705123901,5.219506740570068,1275950,-991.7672119140625,0.00073,0.013094978407025337
6420,1280951,181402,7,3463.77953214,200.0,2.502775192260742,-2.9514808654785156,1277950,-1008.302734375,0.00073,0.014018025249242783
6430,1282951,181693,7,3465.901955749999,200.0,1.7616833448410034,9.245580673217773,1279950,-978.4110107421875,0.00073,0.01344150211662054
6440,1284951,181982,7,3467.15684549,200.0,3.9492015838623047,-2.951627016067505,1281950,-986.9850463867188,0.00073,0.013244979083538055
6450,1286951,182269,7,3468.771870569999,200.0,1.5088441371917725,13.038338661193848,1283950,-984.2249145507812,0.00073,0.013253129087388515
6460,1288951,182554,7,3481.193620770001,200.0,4.856335639953613,3.6924238204956055,1285950,-991.513427734375,0.00073,0.012750734575092793
6470,1290951,182841,7,3502.372826099999,200.0,1.7806024551391602,7.545520305633545,1287950,-992.795166015625,0.00073,0.01290126983076334
6480,1292951,183130,7,3492.1582345099996,200.0,2.6205883026123047,11.167549133300781,1289950,-990.03271484375,0.00073,0.013325673528015614
6490,1294951,183422,7,3488.845140389999,200.0,1.469199776649475,4.918133735656738,1291950,-999.8063354492188,0.00073,0.013557574711740017
6500,1296951,183709,7,3455.28909201,200.0,3.0992588996887207,-5.075526237487793,1293950,-1018.0599975585938,0.00073,0.015709703788161278
6510,1298951,183996,7,3402.4792496699997,200.0,3.369296073913574,5.510777473449707,1295950,-1010.5098876953125,0.00073,0.015981614589691162
6520,1300951,184283,7,3393.3144165100007,200.0,2.181685209274292,-4.01458740234375,1297950,-1017.2269287109375,0.00073,0.015522089786827564
6530,1302951,184571,7,3392.33859932,200.0,1.7141085863113403,-1.1295957565307617,1299950,-1008.4544677734375,0.00073,0.014760047197341919
6540,1304951,184860,7,3369.2983324200004,200.0,2.8081648349761963,-4.290773391723633,1301950,-1001.0269775390625,0.00073,0.014542949385941029
6550,1306951,185146,7,3342.9832162000007,200.0,2.4803314208984375,-3.8196911811828613,1303950,-1000.2199096679688,0.00073,0.014019409194588661
6560,1308951,185433,7,3340.99870466,200.0,1.7620755434036255,-2.183481454849243,1305950,-1001.7708740234375,0.00073,0.014269193634390831
6570,1310951,185718,7,3328.05842941,200.0,2.3185713291168213,-8.908561706542969,1307950,-1021.28515625,0.00073,0.015051019378006458
6580,1312951,185997,7,3190.09323976,200.0,2.760810375213623,1.117441177368164,1309950,-999.0643310546875,0.00073,0.015367353335022926
6590,1314951,186280,7,3166.0317423600004,200.0,5.82530403137207,9.201391220092773,1311950,-985.1480712890625,0.00073,0.015020154416561127
6600,1316951,186563,7,3230.2535771599996,200.0,2.2598910331726074,-2.1093719005584717,1313950,-1013.5299072265625,0.00073,0.014330671168863773
6610,1318951,186853,7,3300.3874934699998,200.0,1.9770193099975586,0.12588632106781006,1315950,-983.6763305664062,0.00073,0.014774319715797901
6620,1320951,187138,7,3308.1552986800007,200.0,2.0979247093200684,2.2912025451660156,1317950,-998.1062622070312,0.00073,0.01461778488010168
6630,1322951,187421,7,3272.05497894,200.0,6.345913887023926,5.7875471115112305,1319950,-991.1133422851562,0.00073,0.015560232102870941
6640,1324951,187706,7,3293.10355119,200.0,2.4166760444641113,-0.47981107234954834,1321950,-999.32421875,0.00073,0.01607787050306797
6650,1326951,187993,7,3318.7264080300006,200.0,1.992531418800354,-3.932131767272949,1323950,-996.9611206054688,0.00073,0.014235871843993664
6660,1328951,188281,7,3318.574493049999,200.0,2.235767364501953,-11.209905624389648,1325950,-1008.3078002929688,0.00073,0.013255751691758633
6670,1330951,188569,7,3335.5968357499996,200.0,1.819050908088684,5.176285266876221,1327950,-998.134033203125,0.00073,0.01287885382771492
6680,1332951,188857,7,3474.3196132799994,200.0,1.6769599914550781,-6.26974630355835,1329950,-1004.7467651367188,0.00073,0.013801696710288525
6690,1334951,189146,7,3488.9465992200003,200.0,2.5586235523223877,-2.867173671722412,1331950,-1004.6119995117188,0.00073,0.014609395526349545
6700,1336951,189432,7,3482.6128087800003,200.0,2.1981256008148193,-1.8412816524505615,1333950,-984.3133544921875,0.00073,0.014042290858924389
6710,1338951,189722,7,3483.04945893,200.0,2.618393898010254,-12.079215049743652,1335950,-1018.05419921875,0.00073,0.013392585329711437
6720,1340951,190009,7,3464.42128472,200.0,5.246272087097168,5.747058868408203,1337950,-982.85546875,0.00073,0.013386857695877552
6730,1342951,190297,7,3476.9033644800006,200.0,4.4414215087890625,-0.29464149475097656,1339950,-1007.0257568359375,0.00073,0.013814562000334263
6740,1344951,190586,7,3439.520138389999,200.0,2.799877166748047,-11.690338134765625,1341950,-1010.29052734375,0.00073,0.013792328536510468
6750,1346951,190873,7,3412.080296049999,200.0,2.9372055530548096,3.8486850261688232,1343950,-986.7587890625,0.00073,0.015015779063105583
6760,1348951,191162,7,3408.77056529,200.0,2.520491123199463,-10.026843070983887,1345950,-1009.8077392578125,0.00073,0.014348359778523445
6770,1350951,191451,7,3416.3921292400005,200.0,1.384310007095337,-7.378473281860352,1347950,-1000.8590087890625,0.00073,0.01446763426065445
6780,1352951,191741,7,3418.3594558699992,200.0,2.640157461166382,1.8359841108322144,1349950,-989.214599609375,0.00073,0.014258970506489277
6790,1354951,192033,7,3436.524066159999,200.0,1.757570505142212,-8.0245943069458,1351950,-1019.158203125,0.00073,0.014023968949913979
6800,1356951,192326,7,3422.4036196399998,200.0,2.2979891300201416,-0.9645977020263672,1353950,-991.5274047851562,0.00073,0.014910893514752388
6810,1358951,192614,7,3301.5821683000004,200.0,2.3312902450561523,-4.861711025238037,1355950,-998.51904296875,0.00073,0.017581745982170105
6820,1360951,192903,7,3254.564923850001,200.0,2.0166640281677246,-7.076035022735596,1357950,-1020.0189819335938,0.00073,0.01697777770459652
6830,1362951,193193,7,3249.8148886700005,200.0,2.6986641883850098,-7.732173919677734,1359950,-1004.8897705078125,0.00073,0.015645762905478477
6840,1364951,193480,7,3267.4441814599995,200.0,2.008845329284668,-3.629526138305664,1361950,-1009.8056640625,0.00073,0.014565164223313332
6850,1366951,193765,7,3294.2448758499995,200.0,1.9043474197387695,0.8965854644775391,1363950,-989.0980834960938,0.00073,0.014240780845284462
6860,1368951,194056,7,3286.5553486299996,200.0,2.1557986736297607,4.499248027801514,1365950,-998.1073608398438,0.00073,0.014301180839538574
6870,1370951,194346,7,3288.02791498,200.0,1.7611626386642456,4.61334228515625,1367950,-1001.815673828125,0.00073,0.014043000526726246
6880,1372951,194637,7,3294.66872048,200.0,3.875814199447632,-5.903184413909912,1369950,-1002.798583984375,0.00073,0.013623727485537529
6890,1374951,194918,7,3294.6086863200007,200.0,2.8911848068237305,-1.8046753406524658,1371950,-1002.9548950195312,0.00073,0.013371788896620274
6900,1376951,195204,7,3316.2804195700005,200.0,2.3439688682556152,2.1312313079833984,1373950,-992.4926147460938,0.00073,0.013549793511629105
6910,1378951,195487,7,3436.0494519599997,200.0,1.826263666152954,-5.118938446044922,1375950,-1006.9592895507812,0.00073,0.0134081756696105
6920,1380951,195777,7,3506.7871583799993,200.0,2.1428933143615723,-0.1448652744293213,1377950,-999.923583984375,0.00073,0.01319258101284504
6930,1382951,196062,7,3535.2561297200004,200.0,2.5754647254943848,2.379899024963379,1379950,-1013.1136474609375,0.00073,0.013294853270053864
6940,1384951,196350,7,3534.6575284299997,200.0,2.9430131912231445,14.989826202392578,1381950,-999.6474609375,0.00073,0.013549244031310081
6950,1386951,196635,7,3479.4088890799994,200.0,2.499516010284424,4.700218200683594,1383950,-993.6690673828125,0.00073,0.013658475130796432
6960,1388951,196923,7,3424.0624899299996,200.0,2.770634174346924,-2.354818344116211,1385950,-1009.400634765625,0.00073,0.013830031268298626
6970,1390951,197213,7,3334.5551216699996,200.0,4.535913467407227,11.134535789489746,1387950,-975.27099609375,0.00073,0.01480857003480196
6980,1392951,197502,7,3284.07067994,200.0,2.376619338989258,-2.3281381130218506,1389950,-994.1676635742188,0.00073,0.014484047889709473
6990,1394951,197790,7,3281.2855464299996,200.0,2.9784045219421387,0.496715247631073,1391950,-1023.1116943359375,0.00073,0.013725971803069115
7000,1396951,198078,7,3275.7342290200004,200.0,1.562471628189087,-10.691182136535645,1393950,-1014.771484375,0.00073,0.013858483172953129
7010,1398951,198371,7,3269.1694526999995,200.0,2.1055116653442383,12.950620651245117,1395950,-988.82958984375,0.00073,0.013522949069738388
7020,1400951,198659,7,3272.1124430599994,200.0,1.5348732471466064,-6.287267684936523,1397950,-1015.9205322265625,0.00073,0.014217555522918701
7030,1402951,198946,7,3160.93261346,200.0,2.8541975021362305,-7.441837310791016,1399950,-995.0405883789062,0.00073,0.015045838430523872
7040,1404951,199237,7,3177.6352396899997,200.0,2.5514538288116455,-8.0663423538208,1401950,-1009.5510864257812,0.00073,0.014634663239121437
7050,1406951,199531,7,3233.1885742299996,200.0,3.3016135692596436,5.535592079162598,1403950,-993.6455688476562,0.00073,0.014669408090412617
7060,1408951,199821,7,3302.0007132300007,200.0,2.2733187675476074,-0.4120798110961914,1405950,-1008.80419921875,0.00073,0.01434236764907837
7070,1410951,200110,7,3391.50468443,200.0,2.6013259887695312,0.23884296417236328,1407950,-1001.6168212890625,0.00073,0.013788034208118916
7080,1412951,200400,7,3398.5352298700004,200.0,19.659210205078125,-3.283076286315918,1409950,-1001.2402954101562,0.00073,0.013415536843240261
7090,1414951,200693,7,3397.2853777699993,200.0,2.2242984771728516,-4.408631324768066,1411950,-1013.9632568359375,0.00073,0.01366584375500679
7100,1416951,200983,7,3403.8807793599995,200.0,2.9633915424346924,-1.5654841661453247,1413950,-1006.6102294921875,0.00073,0.013485741801559925
7110,1418951,201282,7,3412.0556796,200.0,10.374481201171875,-5.902001857757568,1415950,-1013.5917358398438,0.00073,0.01339387521147728
7120,1420951,201575,7,3399.3155929499994,200.0,1.9397177696228027,5.000310897827148,1417950,-997.930419921875,0.00073,0.01314065232872963
7130,1422951,201865,7,3511.5354142500005,200.0,1.8231788873672485,3.694253444671631,1419950,-1014.2752075195312,0.00073,0.013091251254081726
7140,1424951,202154,7,3517.368780230001,200.0,1.961604356765747,21.60435676574707,1421950,-984.3444213867188,0.00073,0.01312294416129589
7150,1426951,202443,7,3516.62598184,200.0,1.5917179584503174,1.6606369018554688,1423950,-1005.922607421875,0.00073,0.012431754730641842
7160,1428951,202731,7,3513.32113372,200.0,1.9759927988052368,-9.192559242248535,1425950,-1008.04150390625,0.00073,0.0127188665792346
7170,1430951,203015,7,3507.23743185,200.0,3.297529697418213,-5.134819507598877,1427950,-1009.3009033203125,0.00073,0.013251232914626598
7180,1432951,203300,7,3527.1205579300004,200.0,4.049840450286865,1.2705976963043213,1429950,-992.9276733398438,0.00073,0.012954123318195343
7190,1434951,203588,7,3531.474174899999,200.0,2.39259672164917,-0.7497000694274902,1431950,-1008.2000732421875,0.00073,0.013169300742447376
7200,1436951,203877,7,3530.8252379200003,200.0,2.1217048168182373,6.963876724243164,1433950,-994.3689575195312,0.00073,0.01262829639017582
7210,1438951,204163,7,3530.73657485,200.0,1.316777229309082,-7.359603404998779,1435950,-1006.0120849609375,0.00073,0.012404846958816051
7220,1440951,204448,7,3542.5944358100005,200.0,1.3824840784072876,-0.4023357629776001,1437950,-1004.5521850585938,0.00073,0.012576772831380367
7230,1442951,204733,7,3541.4618453599996,200.0,2.125196933746338,2.4048008918762207,1439950,-1010.6749877929688,0.00073,0.012763788923621178
7240,1444951,205019,7,3541.451699450001,200.0,1.3627946376800537,-12.122964859008789,1441950,-1012.4202270507812,0.00073,0.013007894158363342
7250,1446951,205304,7,3507.8963394099997,200.0,2.148620128631592,6.083137035369873,1443950,-992.5470581054688,0.00073,0.013122593984007835
7260,1448951,205588,7,3479.24899653,200.0,1.8716919422149658,-1.0451738834381104,1445950,-1001.789794921875,0.00073,0.013144556432962418
7270,1450951,205880,7,3491.5839579100007,200.0,1.7332127094268799,6.256163120269775,1447950,-1000.2150268554688,0.00073,0.013228158466517925
7280,1452951,206162,7,3518.4234967399993,200.0,2.0350799560546875,5.8654866218566895,1449950,-1015.8729248046875,0.00073,0.013154720887541771
7290,1454951,206448,7,3508.2902635899995,200.0,3.8916783332824707,-1.724759817123413,1451950,-993.1416015625,0.00073,0.012865080498158932
7300,1456951,206734,7,3509.1990088499997,200.0,3.123867988586426,-1.03912353515625,1453950,-1007.229736328125,0.00073,0.013271354138851166
7310,1458951,207018,7,3441.02756746,200.0,1.906250238418579,5.761523723602295,1455950,-1000.8702392578125,0.00073,0.013176636770367622
7320,1460951,207301,7,3380.1416252300005,200.0,7.8106842041015625,0.3039356768131256,1457950,-1012.7700805664062,0.00073,0.020451486110687256
7330,1462951,207583,7,3094.09416912,200.0,6.520658016204834,7.844590663909912,1459950,-1070.2958984375,0.00073,0.02422267384827137
7340,1464951,207869,7,2943.658550050001,200.0,4.791304588317871,-1.3153562545776367,1461950,-1049.266357421875,0.00073,0.0175374373793602
7350,1466951,208158,7,2789.4983115899995,200.0,3.8614490032196045,5.770304203033447,1463950,-1011.8195190429688,0.00073,0.016185784712433815
7360,1468951,208445,7,2802.79365743,200.0,3.1823363304138184,4.53204870223999,1465950,-1007.2063598632812,0.00073,0.015637924894690514
7370,1470951,208731,7,2800.1685378099996,200.0,2.3686439990997314,9.538476943969727,1467950,-986.53564453125,0.00073,0.014500902965664864
7380,1472951,209016,7,2773.7277024,200.0,2.1566410064697266,0.9226815700531006,1469950,-994.8602294921875,0.00073,0.013629062101244926
7390,1474951,209302,7,2759.18429588,200.0,4.362030982971191,5.442699432373047,1471950,-986.76806640625,0.00073,0.01447534840553999
7400,1476951,209593,7,2757.9555775500003,200.0,1.8634344339370728,1.2481582164764404,1473950,-985.4256591796875,0.00073,0.014056620188057423
7410,1478951,209882,7,2825.684735380001,200.0,2.191401481628418,-7.715541839599609,1475950,-1013.0394287109375,0.00073,0.014025594107806683
7420,1480951,210167,7,2885.9132061999994,200.0,1.8527876138687134,-3.1953890323638916,1477950,-1006.4916381835938,0.00073,0.014289123006165028
7430,1482951,210450,7,3171.3440675100005,200.0,2.9865291118621826,-9.883118629455566,1479950,-1009.857666015625,0.00073,0.014718341641128063
7440,1484951,210735,7,3275.0714952099997,200.0,2.6388778686523438,-5.467165946960449,1481950,-1005.333740234375,0.00073,0.015130208805203438
7450,1486951,211023,7,3454.29291462,200.0,3.2255678176879883,-1.80950129032135,1483950,-995.2297973632812,0.00073,0.015167951583862305
7460,1488951,211308,7,3453.26204447,200.0,2.7989463806152344,-1.2489891052246094,1485950,-1001.5704345703125,0.00073,0.014671212062239647
7470,1490951,211602,7,3449.41071964,200.0,2.5647926330566406,10.068690299987793,1487950,-992.68798828125,0.00073,0.014266635291278362
7480,1492951,211887,7,3463.2154814300006,200.0,3.715682029724121,-8.789491653442383,1489950,-1008.579833984375,0.00073,0.014229770749807358
7490,1494951,212171,7,3487.4715754899994,200.0,1.7473630905151367,-2.89864182472229,1491950,-990.772705078125,0.00073,0.013675295747816563
7500,1496951,212458,7,3486.23991007,200.0,3.68634295463562,1.7312190532684326,1493950,-990.707275390625,0.00073,0.014534339308738708
7510,1498951,212747,7,3485.683547009999,200.0,1.8642425537109375,3.9939873218536377,1495950,-986.9442749023438,0.00073,0.01260776724666357
