time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef
11330,6,168346,737.91983031,1133000,100.0,1129999,-0.0733611136674881,0.058970820158720016,0.00073,-387.2996826171875,0.02717624604701996
11340,6,168503,737.8758262499999,1134000,100.0,1130999,-0.12032227963209152,0.22605350613594055,0.00073,-387.464111328125,0.028331926092505455
11350,6,168658,738.0214626300003,1135000,100.0,1131999,0.3130476474761963,0.1033354103565216,0.00073,-387.12286376953125,0.02686883695423603
11360,6,168816,738.0424490600001,1136000,100.0,1132999,-1.1183511018753052,0.09649570286273956,0.00073,-388.0033264160156,0.02496485784649849
11370,6,168976,738.18092082,1137000,100.0,1133999,-0.18044888973236084,0.11244405806064606,0.00073,-387.0456237792969,0.02912735566496849
11380,6,169136,738.15541454,1138000,100.0,1134999,1.270644187927246,0.8394367694854736,0.00073,-385.40936279296875,0.027112551033496857
11390,6,169300,738.1970105299998,1139000,100.0,1135999,0.6682479977607727,0.17517626285552979,0.00073,-387.16839599609375,0.02660226821899414
11400,6,169457,738.23915256,1140000,100.0,1136999,1.2085176706314087,0.2636348307132721,0.00073,-386.69305419921875,0.0318647176027298
11410,6,169617,738.18735485,1141000,100.0,1137999,-0.04763929545879364,0.06829602271318436,0.00073,-386.6993103027344,0.028117068111896515
11420,6,169776,738.3143661299999,1142000,100.0,1138999,-0.4829295873641968,0.06475018709897995,0.00073,-387.28411865234375,0.025754937902092934
11430,6,169935,738.26334918,1143000,100.0,1139999,1.0018113851547241,0.14756689965724945,0.00073,-385.634033203125,0.02854103408753872
11440,6,170094,738.3407688899997,1144000,100.0,1140999,-0.7568697929382324,0.2178182601928711,0.00073,-387.41192626953125,0.02854708395898342
11450,6,170255,738.2805928599998,1145000,100.0,1141999,1.3012738227844238,0.13117057085037231,0.00073,-386.86566162109375,0.028185751289129257
11460,6,170415,738.4185635,1146000,100.0,1142999,0.673956573009491,0.22230052947998047,0.00073,-386.1944274902344,0.029298385605216026
11470,6,170575,738.3038535699999,1147000,100.0,1143999,-0.9731961488723755,0.14181092381477356,0.00073,-387.2177734375,0.02490740828216076
11480,6,170732,738.3662515399999,1148000,100.0,1144999,-1.1468923091888428,0.0878884419798851,0.00073,-388.0162658691406,0.02855415642261505
11490,6,170892,738.1074075600003,1149000,100.0,1145999,-0.9351221919059753,0.16409781575202942,0.00073,-386.92315673828125,0.025355003774166107
11500,6,171054,738.2358520999999,1150000,100.0,1146999,-0.8139835596084595,0.060631975531578064,0.00073,-387.2629699707031,0.028962330892682076
11510,6,171212,738.21336668,1151000,100.0,1147999,2.518235683441162,0.8803204894065857,0.00073,-383.8627014160156,0.028514372184872627
11520,6,171371,738.1670689499999,1152000,100.0,1148999,1.007118582725525,0.12469781935214996,0.00073,-386.3260498046875,0.027463765814900398
11530,6,171530,738.38761322,1153000,100.0,1149999,0.5344898700714111,0.18320675194263458,0.00073,-387.0901184082031,0.026235241442918777
11540,6,171690,738.42987102,1154000,100.0,1150999,0.6438853740692139,0.07935790717601776,0.00073,-386.7878723144531,0.03020554967224598
11550,6,171850,738.1288900899999,1155000,100.0,1151999,0.5170463919639587,0.30035293102264404,0.00073,-386.78411865234375,0.023813927546143532
11560,6,172008,738.0139274299999,1156000,100.0,1152999,0.12184512615203857,0.08031073957681656,0.00073,-387.6693420410156,0.026112150400877
11570,6,172168,738.07381025,1157000,100.0,1153999,-0.824303925037384,0.10241276025772095,0.00073,-388.13470458984375,0.028046032413840294
11580,6,172329,738.1224368599999,1158000,100.0,1154999,-0.30371105670928955,0.10137811303138733,0.00073,-388.0273742675781,0.02861545793712139
11590,6,172489,738.3260465300002,1159000,100.0,1155999,0.42521366477012634,0.05160420387983322,0.00073,-387.26214599609375,0.028867993503808975
11600,6,172647,738.1614208199999,1160000,100.0,1156999,-1.8930660486221313,0.14481282234191895,0.00073,-388.5959777832031,0.02487323246896267
11610,6,172806,737.2103058300002,1161000,100.0,1157999,0.32751065492630005,0.5832772850990295,0.00073,-387.06744384765625,0.027533819898962975
11620,6,172963,737.2570442299999,1162000,100.0,1158999,-0.3182527720928192,0.09846670925617218,0.00073,-387.1911315917969,0.02720673568546772
11630,6,173120,736.6021646500001,1163000,100.0,1159999,0.7422155141830444,0.15073496103286743,0.00073,-387.1042175292969,0.027942493557929993
11640,6,173277,736.5922490700001,1164000,100.0,1160999,0.9285331964492798,0.06021060422062874,0.00073,-387.00433349609375,0.029253531247377396
11650,6,173435,736.8170811000001,1165000,100.0,1161999,-0.4899892210960388,0.19221046566963196,0.00073,-387.0491943359375,0.02884155511856079
11660,6,173600,736.8661098600002,1166000,100.0,1162999,-0.21650093793869019,0.10321156680583954,0.00073,-386.89739990234375,0.026123203337192535
11670,6,173757,736.86973706,1167000,100.0,1163999,1.756746530532837,1.8369077444076538,0.00073,-386.66925048828125,0.02644774690270424
11680,6,173916,736.9108519000001,1168000,100.0,1164999,0.2248406708240509,0.2035791426897049,0.00073,-387.1725769042969,0.028283650055527687
11690,6,174074,736.9638024999999,1169000,100.0,1165999,1.299232840538025,0.32627707719802856,0.00073,-385.5455627441406,0.02816520817577839
11700,6,174233,736.96728065,1170000,100.0,1166999,0.7645660042762756,0.0904509425163269,0.00073,-387.1847229003906,0.029119092971086502
11710,6,174395,737.9091966000001,1171000,100.0,1167999,1.6952803134918213,0.3370469808578491,0.00073,-386.18218994140625,0.027730146422982216
11720,6,174554,737.9466766300002,1172000,100.0,1168999,-0.928511917591095,0.0771314725279808,0.00073,-387.3062744140625,0.028214002028107643
11730,6,174715,738.5328725200001,1173000,100.0,1169999,-0.12090437114238739,0.11246692389249802,0.00073,-387.0016784667969,0.0269873458892107
11740,6,174876,738.4154511899999,1174000,100.0,1170999,-1.2270129919052124,0.09460198134183884,0.00073,-388.2073974609375,0.026462525129318237
11750,6,175035,738.2928877199998,1175000,100.0,1171999,0.5250287652015686,0.1622411608695984,0.00073,-386.8751220703125,0.025761066004633904
11760,6,175195,738.25293471,1176000,100.0,1172999,-0.862407922744751,0.043141741305589676,0.00073,-387.4775695800781,0.028335897251963615
11770,6,175353,738.1878959399999,1177000,100.0,1173999,0.7576251029968262,0.06053244322538376,0.00073,-387.0814208984375,0.0278127733618021
11780,6,175511,738.1530359099999,1178000,100.0,1174999,-0.10792681574821472,0.24296358227729797,0.00073,-386.9110107421875,0.02950318530201912
11790,6,175670,738.1397401200002,1179000,100.0,1175999,-0.6045961380004883,0.10200826823711395,0.00073,-387.56512451171875,0.027810294181108475
11800,6,175831,738.2611021199998,1180000,100.0,1176999,-1.620769739151001,0.03223837539553642,0.00073,-388.1470947265625,0.027219919487833977
11810,6,175989,738.39830342,1181000,100.0,1177999,0.022100180387496948,0.12666626274585724,0.00073,-386.9707336425781,0.027298877015709877
11820,6,176150,738.2399241,1182000,100.0,1178999,0.9927055835723877,0.06361153721809387,0.00073,-386.4310302734375,0.02732105366885662
11830,6,176308,738.24113027,1183000,100.0,1179999,0.6144677996635437,0.20223760604858398,0.00073,-387.28485107421875,0.025952067226171494
11840,6,176467,738.3756124200002,1184000,100.0,1180999,-1.210817575454712,0.4385800063610077,0.00073,-387.24603271484375,0.02872084639966488
11850,6,176625,738.6702789799998,1185000,100.0,1181999,-0.13127553462982178,0.14229506254196167,0.00073,-387.67724609375,0.02739860676229
11860,6,176783,738.7215093099999,1186000,100.0,1182999,-0.462323397397995,0.04404718428850174,0.00073,-387.2255859375,0.02711113542318344
11870,6,176944,738.7064411299999,1187000,100.0,1183999,0.4231496751308441,0.05823272466659546,0.00073,-386.7435302734375,0.028643961995840073
11880,6,177103,738.7625550999999,1188000,100.0,1184999,0.6946378946304321,0.09797900915145874,0.00073,-385.7933654785156,0.030612263828516006
11890,6,177259,738.7837711100001,1189000,100.0,1185999,-0.9279749989509583,0.08490385860204697,0.00073,-387.65118408203125,0.028616400435566902
11900,6,177416,738.80205729,1190000,100.0,1186999,1.206471562385559,0.15314455330371857,0.00073,-386.29766845703125,0.026776671409606934
11910,6,177573,738.69723539,1191000,100.0,1187999,-0.8675662279129028,0.09133170545101166,0.00073,-386.8618469238281,0.026087304577231407
11920,6,177737,738.90461359,1192000,100.0,1188999,-0.5381451845169067,0.2620016634464264,0.00073,-387.5943603515625,0.028193600475788116
11930,6,177896,738.92192065,1193000,100.0,1189999,-0.09611999988555908,0.15346843004226685,0.00073,-386.6392822265625,0.02897329069674015
11940,6,178054,738.9047161499999,1194000,100.0,1190999,-0.17735308408737183,0.07176710665225983,0.00073,-387.56097412109375,0.02848798595368862
11950,6,178211,738.82918016,1195000,100.0,1191999,0.020299769937992096,0.061126671731472015,0.00073,-386.52362060546875,0.027915678918361664
11960,6,178367,738.7094607200002,1196000,100.0,1192999,-0.4041948914527893,0.326156347990036,0.00073,-386.38897705078125,0.028637563809752464
11970,6,178524,738.6462138300001,1197000,100.0,1193999,-0.8661288022994995,0.316099613904953,0.00073,-388.1288757324219,0.030140424147248268
11980,6,178680,738.4864163199999,1198000,100.0,1194999,-0.6747308969497681,0.15802861750125885,0.00073,-387.33587646484375,0.025485392659902573
11990,6,178836,738.4100428899999,1199000,100.0,1195999,-1.2412452697753906,0.3882661461830139,0.00073,-386.8643798828125,0.026020566001534462
12000,6,178990,738.34672418,1200000,100.0,1196999,0.04779423773288727,0.1078660786151886,0.00073,-387.759521484375,0.028770603239536285
12010,6,179143,738.37825099,1201000,100.0,1197999,-0.7840062379837036,0.03636450693011284,0.00073,-388.05401611328125,0.030697336420416832
12020,6,179298,738.1574041900001,1202000,100.0,1198999,-0.15898628532886505,0.05508171394467354,0.00073,-387.2906188964844,0.026833606883883476
12030,6,179451,738.0673805399998,1203000,100.0,1199999,-0.26787421107292175,0.08962035179138184,0.00073,-387.4078369140625,0.028624683618545532
12040,6,179606,738.00909631,1204000,100.0,1200999,-0.9005880355834961,0.2082839161157608,0.00073,-387.3268737792969,0.02966666780412197
12050,6,179760,738.04307599,1205000,100.0,1201999,1.635037899017334,0.06292209029197693,0.00073,-386.391357421875,0.028993966057896614
12060,6,179914,738.1854038299998,1206000,100.0,1202999,-0.5487120747566223,0.7269744277000427,0.00073,-386.88287353515625,0.02601654641330242
12070,6,180066,738.3427891200001,1207000,100.0,1203999,1.2005136013031006,0.26750826835632324,0.00073,-387.0055236816406,0.02870389074087143
12080,6,180220,738.39317529,1208000,100.0,1204999,0.8837406039237976,0.06350090354681015,0.00073,-386.90625,0.025431904941797256
12090,6,180373,738.3884905400002,1209000,100.0,1205999,-0.4709720015525818,0.09656241536140442,0.00073,-388.2064514160156,0.029384030029177666
12100,6,180524,738.39768111,1210000,100.0,1206999,1.713497281074524,0.18134264647960663,0.00073,-385.4465026855469,0.028067009523510933
12110,6,180675,738.3980970999999,1211000,100.0,1207999,-0.5042111873626709,0.09193810820579529,0.00073,-387.06256103515625,0.02881709299981594
12120,6,180825,738.4429703300001,1212000,100.0,1208999,0.28340989351272583,0.03652919828891754,0.00073,-386.9942626953125,0.030485523864626884
12130,6,180977,738.5103610699999,1213000,100.0,1209999,1.9830330610275269,0.14144212007522583,0.00073,-385.7563171386719,0.027756724506616592
12140,6,181129,738.5791659099999,1214000,100.0,1210999,1.1963930130004883,0.10478322207927704,0.00073,-386.705322265625,0.02729099616408348
12150,6,181279,738.5804138600001,1215000,100.0,1211999,0.13349279761314392,0.12335933744907379,0.00073,-386.60357666015625,0.027354516088962555
12160,6,181430,738.5486184399998,1216000,100.0,1212999,0.05353384464979172,0.15400391817092896,0.00073,-387.1015930175781,0.0294960830360651
12170,6,181581,738.49641074,1217000,100.0,1213999,-0.2739982604980469,0.0744665116071701,0.00073,-387.0837097167969,0.02661895379424095
12180,6,181732,738.63624833,1218000,100.0,1214999,-0.05571189522743225,0.08603085577487946,0.00073,-386.94720458984375,0.024354595690965652
12190,6,181883,738.7385057700002,1219000,100.0,1215999,0.7346287965774536,0.3245336413383484,0.00073,-386.8600158691406,0.025171993300318718
12200,6,182035,738.76661312,1220000,100.0,1216999,-0.3118319511413574,0.045503243803977966,0.00073,-387.3794860839844,0.02973950281739235
12210,6,182189,738.8128823799999,1221000,100.0,1217999,0.3472210764884949,0.07353752851486206,0.00073,-386.9309997558594,0.027302255854010582
12220,6,182339,738.91456016,1222000,100.0,1218999,0.6285330653190613,0.10949049890041351,0.00073,-387.40338134765625,0.024509862065315247
12230,6,182489,738.7234252699999,1223000,100.0,1219999,0.8436790108680725,0.11144380271434784,0.00073,-387.8325500488281,0.02950042113661766
12240,6,182638,738.5969885799999,1224000,100.0,1220999,1.0894691944122314,0.1744944453239441,0.00073,-386.3943786621094,0.025957778096199036
12250,6,182785,738.62930748,1225000,100.0,1221999,1.0067514181137085,0.13771884143352509,0.00073,-387.2966613769531,0.027327170595526695
12260,6,182934,738.6257848700002,1226000,100.0,1222999,-0.2170776128768921,0.18550005555152893,0.00073,-387.4710388183594,0.02727922797203064
12270,6,183084,738.7562374499998,1227000,100.0,1223999,-0.15302225947380066,0.09451673924922943,0.00073,-386.8323059082031,0.030624249950051308
12280,6,183234,738.6426594699999,1228000,100.0,1224999,1.1443264484405518,0.11813655495643616,0.00073,-385.8152160644531,0.028531141579151154
12290,6,183385,738.5119097500001,1229000,100.0,1225999,1.0671801567077637,0.07257426530122757,0.00073,-386.56280517578125,0.02749520167708397
12300,6,183536,738.5673039700002,1230000,100.0,1226999,0.85639488697052,0.15285319089889526,0.00073,-386.3981628417969,0.026907846331596375
12310,6,183687,738.59552256,1231000,100.0,1227999,0.681450605392456,0.1338263899087906,0.00073,-386.03692626953125,0.030065108090639114
12320,6,183838,738.6329649600001,1232000,100.0,1228999,0.2534340023994446,0.14510373771190643,0.00073,-386.2159423828125,0.02737828530371189
12330,6,183988,738.8972225500002,1233000,100.0,1229999,-0.7532308101654053,0.07450076192617416,0.00073,-387.93310546875,0.026642369106411934
12340,6,184137,739.0034777000001,1234000,100.0,1230999,0.6034782528877258,0.10978613793849945,0.00073,-387.27398681640625,0.027469810098409653
12350,6,184288,739.0096361,1235000,100.0,1231999,-0.2479904741048813,0.1074846163392067,0.00073,-387.0736999511719,0.027439333498477936
12360,6,184436,738.9957549599999,1236000,100.0,1232999,0.5450434684753418,0.14775985479354858,0.00073,-386.0093994140625,0.026408208534121513
12370,6,184586,738.99611858,1237000,100.0,1233999,0.30031314492225647,0.13894055783748627,0.00073,-386.8804626464844,0.02756713517010212
12380,6,184734,738.89039496,1238000,100.0,1234999,-0.13709601759910583,0.12614573538303375,0.00073,-387.193359375,0.026043863967061043
12390,6,184883,738.9905623500001,1239000,100.0,1235999,0.5309569239616394,1.25738525390625,0.00073,-387.2867126464844,0.025723690167069435
12400,6,185033,738.95651465,1240000,100.0,1236999,-0.16528774797916412,0.07911063730716705,0.00073,-386.92987060546875,0.030039004981517792
12410,6,185184,738.9327920200001,1241000,100.0,1237999,-0.5010575652122498,0.2133178412914276,0.00073,-386.9040832519531,0.027941294014453888
12420,6,185337,738.92262119,1242000,100.0,1238999,0.8937973976135254,0.05179745703935623,0.00073,-387.350830078125,0.028151432052254677
12430,6,185487,738.9200560099999,1243000,100.0,1239999,1.4992755651474,0.155892014503479,0.00073,-386.951171875,0.02887159399688244
12440,6,185639,738.95370401,1244000,100.0,1240999,0.09183011204004288,0.10452926903963089,0.00073,-386.9329528808594,0.027848882600665092
12450,6,185787,738.9078219899998,1245000,100.0,1241999,0.007313281297683716,0.0477459542453289,0.00073,-387.59881591796875,0.0267702117562294
12460,6,185936,738.93489827,1246000,100.0,1242999,-0.8957068920135498,0.10640958696603775,0.00073,-387.3066711425781,0.027902057394385338
12470,6,186085,738.70705222,1247000,100.0,1243999,0.47440212965011597,0.19092388451099396,0.00073,-386.2310485839844,0.02701207809150219
12480,6,186242,738.68607358,1248000,100.0,1244999,-0.09413853287696838,0.09632978588342667,0.00073,-386.7065734863281,0.02536066807806492
12490,6,186395,738.6693325800001,1249000,100.0,1245999,0.33990684151649475,0.2221718430519104,0.00073,-386.8019714355469,0.025577588006854057
12500,6,186547,738.4645307300001,1250000,100.0,1246999,0.013872683048248291,0.1182618960738182,0.00073,-387.3516845703125,0.02533572167158127
12510,6,186698,738.4084843799999,1251000,100.0,1247999,0.8808653354644775,0.667477011680603,0.00073,-386.8748779296875,0.0261722169816494
12520,6,186849,738.39863042,1252000,100.0,1248999,0.7578306198120117,0.16048236191272736,0.00073,-385.4798278808594,0.026626646518707275
12530,6,187000,738.2389126799999,1253000,100.0,1249999,-0.24529477953910828,0.0409880056977272,0.00073,-387.16021728515625,0.02619216777384281
12540,6,187151,738.26352425,1254000,100.0,1250999,-0.664879560470581,0.08719508349895477,0.00073,-387.1648864746094,0.026713894680142403
12550,6,187301,738.2325574500001,1255000,100.0,1251999,0.3857041299343109,0.1258479356765747,0.00073,-386.30810546875,0.029415341094136238
12560,6,187449,738.0951804099999,1256000,100.0,1252999,-0.19640395045280457,0.49221304059028625,0.00073,-387.0700378417969,0.03315086290240288
12570,6,187598,738.1137278799999,1257000,100.0,1253999,0.6970831155776978,0.08458498120307922,0.00073,-387.2334289550781,0.025294292718172073
12580,6,187748,713.23064263,1258000,100.0,1254999,5.2709808349609375,1.3264027833938599,0.00073,-392.0359191894531,0.05766918137669563
12590,6,187897,684.39001742,1259000,100.0,1255999,-0.6841701865196228,0.6587320566177368,0.00073,-396.5011901855469,0.08323849737644196
12600,6,188045,639.3289528199999,1260000,100.0,1256999,-0.19652581214904785,0.6077883839607239,0.00073,-391.1768493652344,0.061906490474939346
12610,6,188195,555.96526243,1261000,100.0,1257999,-1.1922328472137451,4.891236782073975,0.00073,-391.6583557128906,0.06897006183862686
12620,6,188343,471.30758234000007,1262000,100.0,1258999,1.6915550231933594,3.7392501831054688,0.00073,-389.365478515625,0.0613534078001976
12630,6,188493,380.67985275000024,1263000,100.0,1259999,-0.10631349682807922,0.918372631072998,0.00073,-387.53363037109375,0.0902535542845726
12640,6,188645,353.7066598900001,1264000,100.0,1260999,0.2305474877357483,0.6379348039627075,0.00073,-388.4315185546875,0.14757277071475983
12650,6,188794,347.61709993999995,1265000,100.0,1261999,-0.7435952425003052,2.392670154571533,0.00073,-385.41943359375,0.12795400619506836
12660,6,188945,339.9934556,1266000,100.0,1262999,1.1539289951324463,1.0574290752410889,0.00073,-381.8860168457031,0.06544450670480728
12670,6,189097,336.9546842099999,1267000,100.0,1263999,-0.47915300726890564,1.1378958225250244,0.00073,-381.11285400390625,0.06452269852161407
12680,6,189247,359.66464282999993,1268000,100.0,1264999,0.5615749359130859,1.2654566764831543,0.00073,-380.07489013671875,0.05417094752192497
12690,6,189397,387.15283860000005,1269000,100.0,1265999,0.6402846574783325,3.045628786087036,0.00073,-380.8323974609375,0.04700199514627457
12700,6,189549,430.4868417900001,1270000,100.0,1266999,-2.1661665439605713,0.2301526665687561,0.00073,-383.551513671875,0.037104275077581406
12710,6,189699,511.4038440700001,1271000,100.0,1267999,-0.4369097948074341,0.7261431813240051,0.00073,-382.95556640625,0.042305607348680496
12720,6,189849,595.18512518,1272000,100.0,1268999,0.5894078016281128,0.3764491081237793,0.00073,-381.357421875,0.039204832166433334
12730,6,189999,685.4671747799998,1273000,100.0,1269999,-0.7627252340316772,0.4193817973136902,0.00073,-382.2347106933594,0.04293437674641609
12740,6,190147,711.68220909,1274000,100.0,1270999,-2.182875156402588,0.2589719891548157,0.00073,-383.9101867675781,0.04342110827565193
12750,6,190302,717.18750104,1275000,100.0,1271999,-2.5771942138671875,0.6205794811248779,0.00073,-383.37445068359375,0.046922456473112106
12760,6,190451,724.2464713100002,1276000,100.0,1272999,3.391172170639038,0.8875422477722168,0.00073,-378.4377746582031,0.04562892019748688
12770,6,190600,727.02472533,1277000,100.0,1273999,-1.6742802858352661,0.809378981590271,0.00073,-382.8927001953125,0.041292913258075714
12780,6,190748,729.1107897300001,1278000,100.0,1274999,-0.618442177772522,0.7033316493034363,0.00073,-382.397216796875,0.04134564474225044
12790,6,190898,729.98867037,1279000,100.0,1275999,-1.8906129598617554,0.11046843230724335,0.00073,-382.8182067871094,0.043545547872781754
12800,6,191045,731.4701001500001,1280000,100.0,1276999,0.8405760526657104,0.49500560760498047,0.00073,-382.49822998046875,0.04354754835367203
12810,6,191194,733.5217223899999,1281000,100.0,1277999,1.3892168998718262,0.48834389448165894,0.00073,-381.0610656738281,0.04141595959663391
12820,6,191342,734.1008766,1282000,100.0,1278999,-0.6965974569320679,0.4160976707935333,0.00073,-382.8977966308594,0.04080802947282791
12830,6,191490,734.0793194599999,1283000,100.0,1279999,-0.7644473910331726,0.257626473903656,0.00073,-382.9642333984375,0.040342096239328384
12840,6,191640,734.5315541900001,1284000,100.0,1280999,-2.532986640930176,0.4786566197872162,0.00073,-384.12835693359375,0.039825208485126495
12850,6,191790,734.8108497200001,1285000,100.0,1281999,1.2881261110305786,0.3148024082183838,0.00073,-382.3013916015625,0.03885284811258316
12860,6,191941,735.0195628499999,1286000,100.0,1282999,-0.2689848840236664,0.24952739477157593,0.00073,-383.8136901855469,0.03674943372607231
12870,6,192094,735.1305250199999,1287000,100.0,1283999,0.6453497409820557,0.5973372459411621,0.00073,-383.45947265625,0.03914732486009598
12880,6,192244,735.01845404,1288000,100.0,1284999,-0.7485993504524231,0.21348583698272705,0.00073,-383.9371643066406,0.040009934455156326
12890,6,192395,735.1108358099998,1289000,100.0,1285999,1.3515689373016357,0.674364447593689,0.00073,-382.20867919921875,0.036321140825748444
12900,6,192547,735.0248043099999,1290000,100.0,1286999,1.2567732334136963,0.623819887638092,0.00073,-383.24267578125,0.039906151592731476
12910,6,192698,735.13852928,1291000,100.0,1287999,-0.39487260580062866,0.18510332703590393,0.00073,-382.4935302734375,0.04334746301174164
12920,6,192849,735.1066075900001,1292000,100.0,1288999,0.7519838809967041,0.4993445575237274,0.00073,-382.858642578125,0.043557703495025635
12930,6,193000,735.06468685,1293000,100.0,1289999,0.056566350162029266,0.2779901325702667,0.00073,-382.79620361328125,0.039132822304964066
12940,6,193150,735.0219559999999,1294000,100.0,1290999,1.3098196983337402,0.4525030255317688,0.00073,-382.98876953125,0.036208879202604294
12950,6,193303,735.2006721399999,1295000,100.0,1291999,-0.7310205101966858,0.34446313977241516,0.00073,-384.5233154296875,0.038353946059942245
12960,6,193454,735.2818951899999,1296000,100.0,1292999,-1.9291698932647705,0.7584395408630371,0.00073,-384.974853515625,0.0403057262301445
12970,6,193603,735.19762459,1297000,100.0,1293999,-1.2493674755096436,0.404952734708786,0.00073,-383.3843994140625,0.04371703043580055
12980,6,193755,735.1445420199999,1298000,100.0,1294999,1.348839521408081,0.3042311370372772,0.00073,-382.4969787597656,0.03846336528658867
12990,6,193902,735.0399261499999,1299000,100.0,1295999,2.3456690311431885,0.27518290281295776,0.00073,-380.40521240234375,0.038601361215114594
13000,6,194052,734.98186859,1300000,100.0,1296999,0.3076978027820587,0.49428272247314453,0.00073,-383.79345703125,0.03822693973779678
13010,6,194205,735.08221452,1301000,100.0,1297999,1.679414987564087,0.36543047428131104,0.00073,-382.38006591796875,0.04462559521198273
13020,6,194361,734.9599172099998,1302000,100.0,1298999,-1.3681094646453857,0.1713854819536209,0.00073,-383.911865234375,0.04451187327504158
13030,6,194513,735.1573368299998,1303000,100.0,1299999,-1.030636191368103,0.15558283030986786,0.00073,-384.62884521484375,0.042322639375925064
13040,6,194665,734.6809547499998,1304000,100.0,1300999,-0.8275997638702393,0.23584973812103271,0.00073,-383.0928955078125,0.04110502451658249
13050,6,194817,734.68859423,1305000,100.0,1301999,4.578915596008301,0.7271726131439209,0.00073,-380.4669189453125,0.038872312754392624
13060,6,194968,734.73041889,1306000,100.0,1302999,2.45263934135437,0.36965620517730713,0.00073,-381.71832275390625,0.044516246765851974
13070,6,195119,734.6163932900001,1307000,100.0,1303999,1.432787537574768,0.25305867195129395,0.00073,-382.2137756347656,0.04145877808332443
13080,6,195270,734.3498054499998,1308000,100.0,1304999,0.5335516929626465,0.25678831338882446,0.00073,-383.07867431640625,0.038214102387428284
13090,6,195421,734.45284543,1309000,100.0,1305999,-1.3940879106521606,0.17416030168533325,0.00073,-383.313232421875,0.038728807121515274
13100,6,195573,734.6755527299997,1310000,100.0,1306999,0.9043285250663757,0.40024062991142273,0.00073,-382.53973388671875,0.04185141250491142
13110,6,195723,734.3366544999999,1311000,100.0,1307999,-0.8338674306869507,0.2810742259025574,0.00073,-383.5709228515625,0.042955998331308365
13120,6,195873,734.5721143299999,1312000,100.0,1308999,0.28795844316482544,0.22342754900455475,0.00073,-382.98297119140625,0.03992457687854767
13130,6,196025,734.6850503000001,1313000,100.0,1309999,0.5830431580543518,0.3652663230895996,0.00073,-382.45361328125,0.04213181510567665
13140,6,196175,735.2070040900003,1314000,100.0,1310999,-0.9371192455291748,0.2051725685596466,0.00073,-383.0506286621094,0.0427989661693573
13150,6,196324,735.0735055600001,1315000,100.0,1311999,-1.3012741804122925,0.29953351616859436,0.00073,-383.8232116699219,0.039879243820905685
13160,6,196475,735.0277457200001,1316000,100.0,1312999,-0.6811201572418213,0.11082145571708679,0.00073,-383.9344482421875,0.04093753173947334
13170,6,196623,735.2084020100001,1317000,100.0,1313999,2.405266523361206,0.3619861602783203,0.00073,-381.77911376953125,0.04158766567707062
13180,6,196773,735.61467479,1318000,100.0,1314999,-0.13686153292655945,0.27060407400131226,0.00073,-383.65667724609375,0.04111182689666748
13190,6,196921,735.78173244,1319000,100.0,1315999,-0.9385554790496826,0.15936025977134705,0.00073,-384.21221923828125,0.03999003395438194
13200,6,197070,735.7503057600001,1320000,100.0,1316999,-1.2137017250061035,0.15874746441841125,0.00073,-383.43853759765625,0.04154560714960098
13210,6,197217,735.86853949,1321000,100.0,1317999,-0.9597443342208862,0.37346845865249634,0.00073,-382.6643371582031,0.043347522616386414
13220,6,197363,735.45782931,1322000,100.0,1318999,0.6172266006469727,0.6044737100601196,0.00073,-382.4483642578125,0.04156021773815155
13230,6,197509,735.3336259,1323000,100.0,1319999,0.2550814747810364,0.3036162257194519,0.00073,-383.0358581542969,0.03997140750288963
13240,6,197657,735.2594894499999,1324000,100.0,1320999,0.9889692068099976,0.19463396072387695,0.00073,-382.04150390625,0.04243277758359909
13250,6,197806,735.30417555,1325000,100.0,1321999,0.8088350892066956,0.32165536284446716,0.00073,-382.8050537109375,0.037235911935567856
13260,6,197954,735.30316668,1326000,100.0,1322999,1.1707699298858643,0.26632094383239746,0.00073,-382.2541809082031,0.04213861748576164
13270,6,198102,735.3826552200002,1327000,100.0,1323999,-1.4998822212219238,0.32295721769332886,0.00073,-383.3327941894531,0.04319171607494354
13280,6,198257,735.39616343,1328000,100.0,1324999,-0.9568259119987488,0.2984369695186615,0.00073,-383.1123046875,0.042507801204919815
13290,6,198411,735.46405698,1329000,100.0,1325999,1.068949818611145,1.1303600072860718,0.00073,-381.86932373046875,0.0385180227458477
13300,6,198559,735.54854623,1330000,100.0,1326999,-2.108783721923828,0.10369367897510529,0.00073,-384.18218994140625,0.03593134880065918
13310,6,198709,735.6634800600001,1331000,100.0,1327999,0.1395261287689209,0.19307121634483337,0.00073,-383.55303955078125,0.04192304611206055
13320,6,198859,736.0294174,1332000,100.0,1328999,-2.3740227222442627,0.16031968593597412,0.00073,-384.3157958984375,0.04416392371058464
13330,6,199009,736.05154875,1333000,100.0,1329999,-0.7673879265785217,0.2348671853542328,0.00073,-383.88909912109375,0.03940391540527344
13340,6,199159,736.1141725000002,1334000,100.0,1330999,0.8628652095794678,0.3862025737762451,0.00073,-381.530517578125,0.04021450877189636
13350,6,199311,736.1636610799999,1335000,100.0,1331999,0.04816842079162598,0.49082159996032715,0.00073,-383.0958557128906,0.038354549556970596
