time,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion
0.102,1.2886508609594862e-06,-2.42073237531339e-07,-7.426500386446188e-08,-2.587680472327416e-07,-1.0522835929191598e-07,-1.7276953566164797e-07,-7.975764732597639e-08,0.0005007443149073501,0.0007596957012092966,-4.324582081190093e-07,-4.068511768674995e-07,0.0006384495958996899,0.0014226906860420718,-5.024066346578625e-07,-3.275428805769951e-07,0.0011757535294410779,0.0023850482486825896,-1.5822467096481087e-06,-1.3796390441456914e-06,0.0004396907921947055,-0.0008758402754054282,-4.669033226257989e-05,-3.9334839855548153e-07
0.104,1.2723925654876611e-06,-1.8275329425401756e-07,-5.4411282778716505e-08,-2.522987090346016e-07,-1.044947856915338e-07,-1.6870886600627463e-07,-7.769308294165549e-08,0.0005112511892360086,0.0007756763501655154,-4.119372757349542e-07,-3.8798048146774944e-07,0.000651867109192506,0.0014525792418842041,-4.782258357830938e-07,-3.122047753074753e-07,0.0012002635662177227,0.002434722012604262,-1.5094891570906042e-06,-1.3175524769493444e-06,0.0004488408003637377,-0.0008940926302421876,-4.676963888249293e-05,-3.6759974254428103e-07
0.106,1.2569490530162835e-06,-1.2400321355921603e-07,-3.4714000772791756e-08,-2.46195550641241e-07,-1.0401850396332844e-07,-1.6494211966587743e-07,-7.575995503782706e-08,0.0005217520116151706,0.000791647877699467,-3.924606137713692e-07,-3.6998478578389975e-07,0.0006652750123602315,0.0014824470534595007,-4.55292780032778e-07,-2.975492159833602e-07,0.0012247474349789023,0.002484344103393683,-1.440451142594632e-06,-1.2583490762712577e-06,0.00045798324584471944,-0.0009123286325476278,-4.684213884583694e-05,-3.4321778771352953e-07
0.108,1.2422885811979013e-06,-6.577445160789271e-08,-1.5161713597157925e-08,-2.4043908650887026e-07,-1.0375779715685242e-07,-1.614462853769945e-07,-7.394996527287069e-08,0.0005322468037954995,0.0008076103289908493,-3.7397605106837524e-07,-3.5282599377217576e-07,0.0006786733345603828,0.001512294166039908,-4.3354441711283753e-07,-2.8354931036253154e-07,0.0012492052040941107,0.00253391460301622,-1.3749462838051582e-06,-1.2019035439232565e-06,0.00046711809969397913,-0.0009305482731007502,-4.690821511733311e-05,-3.20145041080829e-07
0.11,1.2283794042818204e-06,-8.023525125505875e-09,4.2557260273345114e-09,-2.3501057315968903e-07,-1.0367654601073143e-07,-1.5820008163093563e-07,-7.225518397732256e-08,0.0005427355861667651,0.000823563744815656,-3.564338659595423e-07,-3.364673830284377e-07,0.0006920621038045075,0.0015421206227695175,-4.1292065505143154e-07,-2.7017879302147685e-07,0.0012736369421343433,0.002583433594434735,-1.3127967760915788e-06,-1.148094920024558e-06,0.00047624533490248604,-0.0009487515470784321,-4.69682287352864e-05,-2.983245546038445e-07
0.112,1.2152010514354956e-06,4.928518003141284e-08,2.3537733250625213e-08,-2.2988512312539324e-07,-1.0374301487442398e-07,-1.5518374593738968e-07,-7.066734573292792e-08,0.0005532183888108244,0.0008395081633614973,-3.3979742435622075e-07,-3.2088017902724753e-07,0.0007054413594855497,0.0015719264652511499,-3.93378077489792e-07,-2.574143259906984e-07,0.001298042580492489,0.002632901172974725,-1.2534102134408775e-06,-1.0969269964800978e-06,0.0004853648941589286,-0.0009669384519162939,-4.702239807557213e-05,-2.77752082745061e-07
0.114,1.2027097155749852e-06,1.0618022541046302e-07,4.268028921308989e-08,-2.2504961877443056e-07,-1.039186033290228e-07,-1.5237834518274916e-07,-6.917944325929855e-08,0.0005636952293610853,0.0008554436226765298,-3.2400765533407177e-07,-3.0602180484463867e-07,0.0007188111256944356,0.0016017117357382394,-3.7484451295044164e-07,-2.4522752037754676e-07,0.0013224219802124315,0.0026823174244971965,-1.1961029950850817e-06,-1.0481038588446807e-06,0.0004944768120141196,-0.000985108994438275,-4.707118257839068e-05,-2.583124801592639e-07
0.116,1.190875101740291e-06,1.6268941829502413e-07,6.1681599083199e-08,-2.2048644278589916e-07,-1.0417788350994594e-07,-1.4976671517099387e-07,-6.77845756121865e-08,0.0005741661285589283,0.0008713701541361807,-3.0902163666371157e-07,-2.918595810957529e-07,0.0007321714312106425,0.0016314764720693866,-3.572681518096051e-07,-2.335941671046436e-07,0.0013467751506414567,0.002731682435720801,-1.1403929766318428e-06,-1.001511398439947e-06,0.0005035810669044054,-0.001003263179903818,-4.711488307664606e-05,-2.3995275246172015e-07
0.118,1.1796674770909489e-06,2.1883906545228575e-07,8.054285523881919e-08,-2.1617991745526193e-07,-1.0450114278479216e-07,-1.4733302923733838e-07,-6.64763653217843e-08,0.0005846311031824521,0.0008872877851541038,-2.947988992404069e-07,-2.783622920740979e-07,0.0007455223006081545,0.0016612207096866841,-3.4060013631279533e-07,-2.2249098434560233e-07,0.0013711021674984178,0.0027809962899006885,-1.0859499492544613e-06,-9.570477645480866e-07,0.0005126776366109476,-0.0010214010152573845,-4.715378390079158e-05,-2.2262142638242008e-07
0.12,1.1690577993683847e-06,2.7465394713663066e-07,9.926758739128574e-08,-2.12115748131424e-07,-1.048730509082336e-07,-1.4506290877075092e-07,-6.524892805472636e-08,0.0005950901671257829,0.0009031965400017,-2.813011594207291e-07,-2.655000761128528e-07,0.0007588637553548548,0.0016909444820627465,-3.2479424924934537e-07,-2.1189555512588022e-07,0.0013954031378338979,0.002830259068292253,-1.0325406284583842e-06,-9.146195254712706e-07,0.0005217664990506711,-0.0010395225089790457,-4.7188153663241266e-05,-2.0626860438068734e-07
0.122,1.1590178128938894e-06,3.301572739719019e-07,1.1786100785957372e-07,-2.082806537615898e-07,-1.0528158784813604e-07,-1.4294338174069224e-07,-6.409683737600241e-08,0.0006055433322964798,0.0009190964404681007,-2.6849210971644177e-07,-2.53244337233673e-07,0.00077219581473237,0.00172064782104721,-3.09806670453566e-07,-2.0178627914221012e-07,0.001419678180491725,0.002879470850957264,-9.799948401157376e-07,-8.741393331574302e-07,0.0005308476329188106,-0.0010576276709605612,-4.721824604919704e-05,-1.9084601028374817e-07
0.124,1.1495201186763112e-06,3.8537066359662014e-07,1.3632943932199993e-07,-2.046621338245734e-07,-1.0571721890939743e-07,-1.409627667404403e-07,-6.30150866005095e-08,0.0006159906093037697,0.0009349875063713121,-2.563372552041128e-07,-2.4156767387968113e-07,0.0007855184965445296,0.0017503307571379077,-2.9559578571294714e-07,-1.9214233607694244e-07,0.0014439274155596032,0.0029286317171946384,-9.281845132180292e-07,-8.35524496141446e-07,0.0005399210181494071,-0.0010757165123897465,-4.7244300600452106e-05,-1.7630702522768783e-07
0.126,1.1405428266533149e-06,4.4031305684099167e-07,1.546780678367178e-07,-2.0124565992314924e-07,-1.0617304995225405e-07,-1.3911032029606404e-07,-6.199876996513273e-08,0.0006264320109099486,0.0009508697563618713,-2.448078270379735e-07,-2.304465922500565e-07,0.0007988318212117551,0.001779993320020215,-2.821271277274517e-07,-1.8294499053261606e-07,0.0014681509308948906,0.0029777417381487464,-8.770553081012777e-07,-7.984501192247497e-07,0.0005489866250357396,-0.001093789044552664,-4.726650270983127e-05,-1.62625435938858e-07
0.128,1.1320562438130448e-06,4.950006463467449e-07,1.7290886735862406e-07,-1.9802120201357827e-07,-1.0663824383984333e-07,-1.373763748827801e-07,-6.104360684334196e-08,0.0006368675472193972,0.0009667432090088716,-2.3386783249075828e-07,-2.198528694793836e-07,0.0008121357523974835,0.0018096355497227601,-2.692052763512268e-07,-1.7420588648900578e-07,0.0014923487919386138,0.0030268009802364533,-8.265909912430388e-07,-7.624372689985123e-07,0.0005580444535344928,-0.0011118452828599288,-4.728510254765813e-05,-1.497404344478482e-07
0.13,1.1240345383442017e-06,5.494487932825076e-07,1.9102403012416545e-07,-1.9497805571207598e-07,-1.0710534591020751e-07,-1.357522025203398e-07,-6.014558505367002e-08,0.0006472972295801299,0.0009826078807723606,-2.2348670041343566e-07,-2.097616944622706e-07,0.0008254302728213185,0.001839257481058876,-2.5670026143025934e-07,-1.658566987181363e-07,0.001516521080097279,0.0030758095175867062,-7.767442683192934e-07,-7.271822506016475e-07,0.0005670944936429046,-0.0011298852427862052,-4.7300311622970014e-05,-1.3760590507467495e-07
0.132,1.1164542028465145e-06,6.036720272882823e-07,2.0902712678058164e-07,-1.9210573431913602e-07,-1.075695364765868e-07,-1.3422972139121678e-07,-5.9300967170481873e-08,0.0006577210681773457,0.0009984637866646022,-2.1363616503232157e-07,-2.0014998218572695e-07,0.0008387153926904886,0.001868859142065393,-2.4451711709855286e-07,-1.578790777447144e-07,0.0015406678839309346,0.0031247674283574473,-7.274573343744714e-07,-6.924887533981954e-07,0.0005761367318454326,-0.0011479089399017187,-4.731231956239846e-05,-1.2618234532494023e-07
0.134,1.10929266712283e-06,6.576840016972169e-07,2.2692285616214406e-07,-1.8939452450608038e-07,-1.0802746981187715e-07,-1.3280149133717e-07,-5.8506299827531325e-08,0.000668139072077791,0.0010143109406042339,-2.042894542443235e-07,-1.9099568081053253e-07,0.0008519911332742798,0.001898440557486361,-2.3259039959714535e-07,-1.5025687121107458e-07,0.001564789293885815,0.003173674792399809,-6.786718003733708e-07,-6.582269202794265e-07,0.0005851711555212134,-0.0011659163902129387,-4.7321305597474e-05,-1.1543195602030434e-07
0.136,1.1025293473840065e-06,7.114979528711192e-07,2.4471418870126935e-07,-1.868349949588152e-07,-1.0847641800665375e-07,-1.3146107948249086e-07,-5.775835433326461e-08,0.0006785512109196408,0.0010301493651550544,-1.9530383008873406e-07,-1.8230313121500734e-07,0.0008652575220761784,0.0019280017497205692,-2.208729494803491e-07,-1.4297570207455444e-07,0.0015888854002617913,0.0032225316890863586,-6.303326622828807e-07,-6.243083948055725e-07,0.0005941977511203442,-0.0011839076110225436,-4.7327428861434344e-05,-1.0532323905685267e-07
0.138,1.0961422872474359e-06,7.651260578970696e-07,2.6240525402816037e-07,-1.8441934831758335e-07,-1.0891378514080884e-07,-1.3020240754780872e-07,-5.705424839986892e-08,0.0006889574704490235,0.0010459790760971748,-1.8659400697469958e-07,-1.740143470425724e-07,0.0008785145873555116,0.001957542740316278,-2.093303996048218e-07,-1.3602127077664009e-07,0.001612956289606207,0.0032713381978653586,-5.823906284480311e-07,-5.906713282503026e-07,0.0006032165130694536,-0.001201882620200978,-4.7330860857985275e-05,-9.581629074297244e-08
0.14,1.0901117273433594e-06,8.185796384740361e-07,2.8000105900733366e-07,-1.8213953550909602e-07,-1.0933842523238345e-07,-1.2901983571874892e-07,-5.639126406747009e-08,0.000699357855428283,0.0010618000862144775,-1.780969898653615e-07,-1.6610997358280682e-07,0.0008917623566985852,0.001987063550515025,-1.9793676016632546e-07,-1.2938055817619934e-07,0.001637002044019615,0.003320094397970333,-5.348024240794188e-07,-5.572710679440095e-07,0.0006122274322661798,-0.0012198414353248904,-4.733175260227956e-05,-8.687824852468186e-08
0.142,1.084418806599438e-06,8.718690906477415e-07,2.9750723628688773e-07,-1.7998787854413208e-07,-1.0974974427125662e-07,-1.2790811012179903e-07,-5.576685811776028e-08,0.0007097523780425608,0.0010776124061353484,-1.6976946059421057e-07,-1.585724448000728e-07,0.0009050008562049032,0.002016564201448114,-1.866719584612187e-07,-1.2304112155239165e-07,0.0016610227408805397,0.003368800368156506,-4.875304775065524e-07,-5.240743757156307e-07,0.0006212305006685906,-0.0012377840741072236,-4.7330246796598656e-05,-7.847778876749976e-08
0.144,1.079045539663659e-06,9.250039303871496e-07,3.1492976396511507e-07,-1.7795703875413854e-07,-1.1014749107420765e-07,-1.2686235721032811e-07,-5.51786423021626e-08,0.0007201410538297586,0.001093416045273283,-1.6158071416318682e-07,-1.5138547278881105e-07,0.0009182301102576584,0.0020460447142250805,-1.755201245030031e-07,-1.1699098339729148e-07,0.0016850184529655973,0.003417456186563013,-4.405423305842343e-07,-4.910557805025625e-07,0.0006302257113704553,-0.001255710554480996,-4.732647826960147e-05,-7.058507838389639e-08
0.146,1.0739748111718613e-06,9.77992847972781e-07,3.322747121793096e-07,-1.760399945213658e-07,-1.1053160990556532e-07,-1.2587806570192973e-07,-5.462436906849725e-08,0.0007305238994532545,0.001109211012373845,-1.5350828222134418e-07,-1.4453374447722137e-07,0.0009314501411779154,0.0020755051100330188,-1.6446903351716214e-07,-1.1121540613515934e-07,0.0017089892487547934,0.003466061930645454,-3.938099817903458e-07,-4.5819524190497673e-07,0.00063921305859626,-0.0012736208946579131,-4.732057426031868e-05,-6.317179182922515e-08
0.148,1.06919028813715e-06,1.0308437580770303e-06,3.4954760958100617e-07,-1.7423005236600158e-07,-1.1090193571238196e-07,-1.2495110677130651e-07,-5.4101922406524356e-08,0.0007409009317639371,0.0011249973158302844,-1.455351091570235e-07,-1.380026632036694e-07,0.0009446609613154975,0.002104945411758833,-1.5352239150211942e-07,-1.0562608050695764e-07,0.001732935193025331,0.003514617677036118,-3.473091695446004e-07,-4.2547660033135037e-07,0.0006481925380405779,-0.0012915151133254766,-4.731265521574285e-05,-5.621084184534422e-08
0.15,1.06428615570197e-06,1.0741018788600932e-06,3.6667028848470457e-07,-1.6833635260404324e-07,-1.0798545684700217e-07,-1.2154977050068452e-07,-5.3061668008248436e-08,0.0007512725281319302,0.001140781085367744,-1.380058852273323e-07,-1.3167761222842786e-07,0.0009578638404880299,0.0021343716172834383,-1.4265804562638892e-07,-1.0016190488316167e-07,0.0017568586468423072,0.003563128987665825,-3.002362008247634e-07,-3.9237993014920695e-07,0.0006571673096740547,-0.0013093884233226396,-4.730249144694906e-05,-4.942172694360298e-08
0.152,1.0593285089766892e-06,1.1089425689340797e-06,3.83703553527647e-07,-1.5964174623648114e-07,-1.028811042530148e-07,-1.1617321463145213e-07,-5.1416511689454454e-08,0.0007616385220170669,0.0011565603790107777,-1.308949580553661e-07,-1.254946204238208e-07,0.0009710583722724314,0.0021637818552663504,-1.3188137533320042e-07,-9.479045621021288e-08,0.0017807589081285625,0.003611594204439247,-2.526789745520275e-07,-3.5892473506161504e-07,0.000666136374103003,-0.0013272423678687068,-4.7290310500334445e-05,-4.28626772852729e-08
0.154,1.0543745056817192e-06,1.1364321473687618e-06,4.006847507059294e-07,-1.490991199909678e-07,-9.640601056172105e-08,-1.0930726555642381e-07,-4.919521279824416e-08,0.0007719988033933761,0.0011723337073701841,-1.241459097074109e-07,-1.1942494485697177e-07,0.000984244259618856,0.002193174686834605,-1.211920819754437e-07,-8.949133032674208e-08,0.0018046354824181744,0.003660012062606205,-2.0475471190175805e-07,-3.2517571837226027e-07,0.0006750989649432093,-0.0013450781432179381,-4.727630541222724e-05,-3.657518272181395e-08
0.156,1.04947208275859e-06,1.1575324773919724e-06,4.176353349157846e-07,-1.3742245339198488e-07,-8.916450542501459e-08,-1.0139163741317704e-07,-4.648452664597359e-08,0.0007823533043002741,0.0011880999409502094,-1.1769139891392812e-07,-1.1345595578184142e-07,0.000997421288026801,0.0022225490198177836,-1.1058613696468069e-07,-8.425092636876559e-08,0.0018284880215245006,0.0037083816134950926,-1.5658494408128642e-07,-2.9121477598653894e-07,0.0006840544791676629,-0.0013628966716447343,-4.726063694776316e-05,-3.0482764974859695e-08
0.158,1.044659440705349e-06,1.1731072725609338e-06,4.34567009727642e-07,-1.2514972118631294e-07,-8.15993814193624e-08,-9.280627386865164e-08,-4.339462264261711e-08,0.0007927019869553014,0.001203858235116943,-1.1146395367189417e-07,-1.0758145245091706e-07,0.0010105893049514414,0.0022519040382385103,-1.000574755408006e-07,-7.90596047914771e-08,0.0018523162817529074,0.003756702160920235,-1.0828293789476584e-07,-2.571253220864768e-07,0.0006930024607579917,-0.0013806986520714917,-4.72434425539668e-05,-2.4486616190245045e-08
0.16,1.039965253337792e-06,1.1839289681675516e-06,4.5148608380434694e-07,-1.126866651686964e-07,-7.403041646209425e-08,-8.386848897992788e-08,-4.0039113829962466e-08,0.0008030448346314544,0.0012196079697458465,-1.0540149580534911e-07,-1.0179705272415597e-07,0.0010237482043465264,0.002281239144915216,-8.959924720982719e-08,-7.391015217006877e-08,0.0018761200953278743,0.003804973209220152,-5.994806042520949e-08,-2.2298410411658497e-07,0.0007019425876345467,-0.001398484601641314,-4.722484402290957e-05,-1.856011474118452e-08
0.162,1.0354100791384368e-06,1.1906854925361627e-06,4.6839553220700604e-07,-1.0033744275550587e-07,-6.66834467941997e-08,-7.483589606527525e-08,-3.652412215772708e-08,0.0008133818453146847,0.00123534870094861,-9.94496815202287e-08,-9.609817297337246e-08,0.001036897915578093,0.0023105539150647496,-7.920446230099068e-08,-6.879688755230797e-08,0.0018998993510636881,0.003853194420923404,-1.1663760377898807e-08,-1.888574091595838e-07,0.0007108746354506095,-0.0014162548960416383,-4.720494904784175e-05,-1.2711593394980069e-08
0.164,1.0310076825919806e-06,1.1939871447762933e-06,4.852962959252308e-07,-8.83271867203721e-08,-5.971264244833083e-08,-6.591211228650782e-08,-3.294293095362863e-08,0.0008237130269684325,0.0012510801222628,-9.356256644490897e-08,-9.047936383655547e-08,0.001050038394928384,0.002339848058732028,-6.88663832331579e-08,-6.371516001961373e-08,0.0019236539805297561,0.0039013655823812144,3.6502341303902753e-08,-1.5479986650520947e-07,0.0007197984519880408,-0.0014340098014257788,-4.7183852916101866e-05,-6.963355288746142e-09
0.166,1.0267662314634908e-06,1.1943733680296785e-06,5.021881074819138e-07,-7.681900698766774e-08,-5.3217707636078336e-08,-5.72535535010307e-08,-2.937398246303171e-08,0.0008340383940252441,0.0012668020335359577,-8.77023795038539e-08,-8.493428865591342e-08,0.0010631696190317296,0.002369121390505104,-5.857874540506521e-08,-5.866106191017437e-08,0.001947383947905391,0.003949486576011033,8.449727938025289e-08,-1.2085469466435807e-07,0.0007287139386831539,-0.0014517494996954842,-4.716164016228488e-05,-1.3403582002780931e-09
0.168,1.022689356774322e-06,1.1923192800536986e-06,5.190700187547179e-07,-6.59270795677011e-08,-4.7257231941947775e-08,-4.897637155821981e-08,-2.588080745665302e-08,0.0008443579648146343,0.0012825143160594674,-8.183885459945295e-08,-7.945596699121183e-08,0.0010762915797783202,0.002398373805212505,-4.8335866644150736e-08,-5.363125963203703e-08,0.001971089242373511,0.003997557357989656,1.3228108532263417e-07,-8.705469129370077e-08,0.0007376210370466765,-0.0014694741085125263,-4.713838609212812e-05,4.135434923159871e-09
