rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,train/n_updates,train/actor_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/critic_loss
100.0,1175583,173539,449.6982288699999,11760,6,1172582,-241.09658813476562,0.05845833197236061,-0.766406238079071,0.00073,6.722226142883301
100.0,1176583,173689,461.52662617999994,11770,6,1173582,-240.60426330566406,0.05991537123918533,-1.3646800518035889,0.00073,5.906540393829346
100.0,1177583,173844,447.47725732,11780,6,1174582,-234.68829345703125,0.05854853615164757,-0.5971295237541199,0.00073,5.782074928283691
100.0,1178583,173998,451.8053013299999,11790,6,1175582,-239.53892517089844,0.0590105801820755,-0.8014878630638123,0.00073,5.895947456359863
100.0,1179583,174153,458.37547846999996,11800,6,1176582,-218.38668823242188,0.059636905789375305,-0.9515339136123657,0.00073,6.671459197998047
100.0,1180583,174308,471.73345055000004,11810,6,1177582,-248.84327697753906,0.059168703854084015,-0.22642941772937775,0.00073,8.30911636352539
100.0,1181583,174462,484.74885674000006,11820,6,1178582,-239.24813842773438,0.05867982655763626,1.0486644506454468,0.00073,10.645137786865234
100.0,1182583,174616,479.33894023,11830,6,1179582,-233.3810272216797,0.06228751316666603,-0.13689374923706055,0.00073,5.7518157958984375
100.0,1183583,174770,489.53343438,11840,6,1180582,-224.30450439453125,0.05961029604077339,-0.42038413882255554,0.00073,6.0930328369140625
100.0,1184583,174924,485.55830854999994,11850,6,1181582,-223.01254272460938,0.059730395674705505,0.13935959339141846,0.00073,5.730698585510254
100.0,1185583,175077,470.31975768000007,11860,6,1182582,-242.58277893066406,0.05927397683262825,0.09853287041187286,0.00073,7.6634521484375
100.0,1186583,175232,471.54217294999995,11870,6,1183582,-220.38729858398438,0.05997621268033981,-0.5734279155731201,0.00073,9.552051544189453
100.0,1187583,175386,480.81282903999994,11880,6,1184582,-233.74920654296875,0.06129634380340576,0.5388666987419128,0.00073,6.5097975730896
100.0,1188583,175539,463.75324111000003,11890,6,1185582,-210.44810485839844,0.059429675340652466,-1.239456295967102,0.00073,6.221094131469727
100.0,1189583,175692,457.58935321000007,11900,6,1186582,-240.16067504882812,0.05860152095556259,0.32588663697242737,0.00073,6.702758312225342
100.0,1190583,175837,428.66069846,11910,6,1187582,-225.14987182617188,0.05992548540234566,-0.8255977630615234,0.00073,7.332742691040039
100.0,1191583,175990,437.00940112000006,11920,6,1188582,-237.0625762939453,0.060571372509002686,0.1654958575963974,0.00073,5.802206039428711
100.0,1192583,176143,452.6206085900001,11930,6,1189582,-235.28221130371094,0.062497302889823914,0.7506579160690308,0.00073,6.774742126464844
100.0,1193583,176295,452.47311284000006,11940,6,1190582,-225.58522033691406,0.06393429636955261,0.8158711194992065,0.00073,8.404562950134277
100.0,1194583,176445,447.37039868999983,11950,6,1191582,-214.63758850097656,0.06827398389577866,-0.6787422895431519,0.00073,6.658664703369141
100.0,1195583,176596,446.57523882000004,11960,6,1192582,-247.66598510742188,0.06385394930839539,-0.5922691226005554,0.00073,6.113415718078613
100.0,1196583,176746,429.2433223,11970,6,1193582,-230.71710205078125,0.05946607515215874,0.4952247738838196,0.00073,7.832686424255371
100.0,1197583,176893,433.48706000999994,11980,6,1194582,-242.95184326171875,0.0646347776055336,-4.6975910663604736e-05,0.00073,6.718665599822998
100.0,1198583,177041,444.00793911999995,11990,6,1195582,-242.66868591308594,0.06228078529238701,0.48102009296417236,0.00073,7.325805187225342
100.0,1199583,177190,443.30483745,12000,6,1196582,-241.14300537109375,0.06252733618021011,-0.22216658294200897,0.00073,6.600610733032227
100.0,1200583,177338,445.0293062300001,12010,6,1197582,-239.2478790283203,0.06244225427508354,0.32228511571884155,0.00073,5.384932518005371
100.0,1201583,177485,441.51630431999996,12020,6,1198582,-241.7379150390625,0.0632423684000969,0.0787174254655838,0.00073,7.2162394523620605
100.0,1202583,177632,434.69241807000003,12030,6,1199582,-228.55381774902344,0.06172959879040718,0.04131525754928589,0.00073,7.1842827796936035
100.0,1203583,177779,437.80128195000003,12040,6,1200582,-250.36886596679688,0.06338905543088913,0.18482042849063873,0.00073,7.105252265930176
100.0,1204583,177927,428.99436545000003,12050,6,1201582,-236.732421875,0.06305836886167526,0.6748005151748657,0.00073,10.351070404052734
100.0,1205583,178074,410.48368726,12060,6,1202582,-223.16976928710938,0.0633249580860138,1.120050072669983,0.00073,6.494012832641602
100.0,1206583,178222,416.99420577999996,12070,6,1203582,-244.41461181640625,0.06161954998970032,-0.11927005648612976,0.00073,7.628265857696533
100.0,1207583,178367,422.49806021999996,12080,6,1204582,-224.63685607910156,0.06426410377025604,-0.10207407921552658,0.00073,6.235482215881348
100.0,1208583,178514,425.79697608999993,12090,6,1205582,-233.60240173339844,0.06641677767038345,0.74578857421875,0.00073,6.338218688964844
100.0,1209583,178659,422.60405059,12100,6,1206582,-250.7012939453125,0.06374525278806686,0.03264404833316803,0.00073,6.412755966186523
100.0,1210583,178804,428.71708939999996,12110,6,1207582,-236.0248565673828,0.06393415480852127,-0.12926942110061646,0.00073,5.345215797424316
100.0,1211583,178950,422.00407136000007,12120,6,1208582,-236.54537963867188,0.06403715908527374,-0.8423184752464294,0.00073,6.312696933746338
100.0,1212583,179095,423.9506136799999,12130,6,1209582,-222.4807891845703,0.06409700959920883,-0.3901834189891815,0.00073,8.149158477783203
100.0,1213583,179242,409.43901120000004,12140,6,1210582,-230.97952270507812,0.06163431704044342,1.0210180282592773,0.00073,5.931521415710449
100.0,1214583,179386,410.89579644,12150,6,1211582,-231.54495239257812,0.06037507206201553,1.4149971008300781,0.00073,7.019744873046875
100.0,1215583,179534,425.91179943000003,12160,6,1212582,-226.1132049560547,0.06106317788362503,0.4762996435165405,0.00073,7.679720878601074
100.0,1216583,179680,431.19899026,12170,6,1213582,-238.49053955078125,0.06288596242666245,0.7024095058441162,0.00073,6.257664680480957
100.0,1217583,179825,422.38038733,12180,6,1214582,-221.41543579101562,0.06266499310731888,-0.4155026972293854,0.00073,6.495744228363037
100.0,1218583,179971,408.39137277000003,12190,6,1215582,-237.18258666992188,0.060784436762332916,-0.4343356490135193,0.00073,8.25532054901123
100.0,1219583,180115,416.78944901,12200,6,1216582,-221.083251953125,0.059741705656051636,-0.47901684045791626,0.00073,7.134326934814453
100.0,1220583,180259,428.37442516000004,12210,6,1217582,-222.8314208984375,0.06041796877980232,-0.786811113357544,0.00073,5.97012996673584
100.0,1221583,180408,435.5004744,12220,6,1218582,-243.35369873046875,0.06248258054256439,0.5887218713760376,0.00073,5.862329483032227
100.0,1222583,180553,432.8521873199999,12230,6,1219582,-216.33029174804688,0.06147058680653572,-0.07072170078754425,0.00073,9.390448570251465
100.0,1223583,180698,444.03130795000004,12240,6,1220582,-237.4130401611328,0.06222152337431908,0.04991648346185684,0.00073,7.011514663696289
100.0,1224583,180843,454.32986989000005,12250,6,1221582,-223.0593719482422,0.061529118567705154,0.6527118682861328,0.00073,6.786334991455078
100.0,1225583,180989,460.4711815599999,12260,6,1222582,-231.3693084716797,0.059713009744882584,-1.3759593963623047,0.00073,5.407958984375
100.0,1226583,181135,478.52770927000006,12270,6,1223582,-217.86337280273438,0.06056797876954079,-1.5170235633850098,0.00073,4.532018661499023
100.0,1227583,181280,475.94518828,12280,6,1224582,-243.82876586914062,0.05974805727601051,0.398745059967041,0.00073,7.535711288452148
100.0,1228583,181426,488.72218336,12290,6,1225582,-231.22552490234375,0.062299009412527084,-0.5965977907180786,0.00073,8.126996040344238
100.0,1229583,181570,466.7423515799999,12300,6,1226582,-230.58226013183594,0.06089041009545326,0.46787548065185547,0.00073,9.10263442993164
100.0,1230583,181715,461.1020619999999,12310,6,1227582,-231.96478271484375,0.06074400246143341,-0.2894587218761444,0.00073,7.914193630218506
100.0,1231583,181859,464.95723756,12320,6,1228582,-229.1072998046875,0.0590970553457737,-0.199222594499588,0.00073,6.255901336669922
100.0,1232583,182004,456.74466040999994,12330,6,1229582,-228.79188537597656,0.05765972286462784,-0.19747696816921234,0.00073,6.502476692199707
100.0,1233583,182150,447.7616644699999,12340,6,1230582,-234.99034118652344,0.05986817926168442,0.39161741733551025,0.00073,7.139104843139648
100.0,1234583,182296,453.9254009599999,12350,6,1231582,-228.7471160888672,0.05924743041396141,-1.103732705116272,0.00073,5.463467121124268
100.0,1235583,182441,447.01316582,12360,6,1232582,-226.97808837890625,0.06002578139305115,-1.5563956499099731,0.00073,5.114955902099609
100.0,1236583,182586,427.1053165000001,12370,6,1233582,-239.32125854492188,0.058719854801893234,-0.32574698328971863,0.00073,6.13790225982666
100.0,1237583,182732,402.74351525000014,12380,6,1234582,-230.75184631347656,0.05763428285717964,-0.7233742475509644,0.00073,7.257227897644043
100.0,1238583,182877,406.55178275,12390,6,1235582,-241.42739868164062,0.0593474805355072,-0.6254120469093323,0.00073,7.622437477111816
100.0,1239583,183020,415.93712138999996,12400,6,1236582,-233.00811767578125,0.05827346444129944,0.9357070922851562,0.00073,5.5588836669921875
100.0,1240583,183166,408.35779309000003,12410,6,1237582,-221.62350463867188,0.060649797320365906,0.17280764877796173,0.00073,6.76927375793457
100.0,1241583,183311,411.97816234,12420,6,1238582,-250.34117126464844,0.0579579658806324,1.2075958251953125,0.00073,8.776728630065918
100.0,1242583,183456,429.6642153099999,12430,6,1239582,-240.91119384765625,0.061219725757837296,0.6114159822463989,0.00073,6.105924606323242
100.0,1243583,183599,431.52792859999994,12440,6,1240582,-219.25387573242188,0.06253938376903534,-0.4962446391582489,0.00073,6.460919380187988
100.0,1244583,183744,426.57270103999986,12450,6,1241582,-213.46194458007812,0.06169222667813301,0.41057002544403076,0.00073,6.720383644104004
100.0,1245583,183888,442.29792290000006,12460,6,1242582,-230.49307250976562,0.06093037500977516,-0.45973196625709534,0.00073,5.353791236877441
100.0,1246583,184033,441.58692698999994,12470,6,1243582,-232.55470275878906,0.0618329718708992,-0.6535770297050476,0.00073,5.252151966094971
99.39,1247522,184169,460.61196373000007,12480,6,1244521,-236.47848510742188,0.06377094238996506,0.4590728282928467,0.00073,11.313352584838867
99.39,1248522,184314,449.15381162,12490,6,1245521,-221.68209838867188,0.06260281056165695,0.17160005867481232,0.00073,8.477558135986328
99.39,1249522,184459,447.39362045,12500,6,1246521,-236.98956298828125,0.062323372811079025,0.3952741026878357,0.00073,7.251018524169922
99.39,1250522,184604,438.53420509999995,12510,6,1247521,-216.3993682861328,0.06072671338915825,-0.057474732398986816,0.00073,5.993767261505127
99.39,1251522,184748,445.16126340000005,12520,6,1248521,-224.7475128173828,0.05951361730694771,0.8655008673667908,0.00073,5.804038047790527
99.39,1252522,184893,461.7295405,12530,6,1249521,-223.61798095703125,0.05979893356561661,-0.15920378267765045,0.00073,5.146662712097168
99.39,1253522,185038,478.57658014000003,12540,6,1250521,-238.6722412109375,0.059497345238924026,0.9082049131393433,0.00073,5.721524238586426
99.39,1254522,185181,484.1398745900001,12550,6,1251521,-243.15773010253906,0.06355474144220352,0.6578992009162903,0.00073,7.835997104644775
99.39,1255522,185327,467.13476754999994,12560,6,1252521,-225.9194793701172,0.06085491180419922,-0.8468180894851685,0.00073,5.056310653686523
99.39,1256522,185473,470.47972268999996,12570,6,1253521,-227.33792114257812,0.058843012899160385,-1.5420172214508057,0.00073,5.729955673217773
100.0,1257522,185620,474.201589,12580,6,1254521,-250.095947265625,0.05934224650263786,-0.33767879009246826,0.00073,5.422314643859863
100.0,1258522,185765,485.62068853,12590,6,1255521,-224.12158203125,0.058695387095212936,-0.01695435494184494,0.00073,9.515182495117188
100.0,1259522,185911,500.49680100999996,12600,6,1256521,-198.1007080078125,0.06029506400227547,-0.48687443137168884,0.00073,7.831051349639893
100.0,1260522,186056,540.7807503799999,12610,6,1257521,-230.05703735351562,0.059261471033096313,0.44052770733833313,0.00073,7.102560997009277
100.0,1261522,186200,511.0176547999999,12620,6,1258521,-223.7071075439453,0.05754240229725838,1.3318231105804443,0.00073,7.196841239929199
100.0,1262522,186345,491.94157242999995,12630,6,1259521,-234.2687225341797,0.061176639050245285,-0.5022773146629333,0.00073,7.746905326843262
100.0,1263522,186491,475.79748276000004,12640,6,1260521,-217.35452270507812,0.06032652407884598,-0.4369882047176361,0.00073,5.35568904876709
100.0,1264522,186634,481.55994281999995,12650,6,1261521,-221.68057250976562,0.06245088949799538,-0.6210137009620667,0.00073,7.0673604011535645
100.0,1265522,186779,488.79008138000006,12660,6,1262521,-219.24107360839844,0.059985723346471786,1.0359121561050415,0.00073,5.426936149597168
100.0,1266522,186925,482.75301775,12670,6,1263521,-237.74143981933594,0.059007175266742706,0.16066011786460876,0.00073,7.748230934143066
100.0,1267522,187070,482.14673445000005,12680,6,1264521,-242.1229248046875,0.05652616545557976,1.750749111175537,0.00073,6.796088218688965
100.0,1268522,187213,501.70117445999995,12690,6,1265521,-234.19818115234375,0.06031018868088722,-0.36877983808517456,0.00073,6.679742813110352
100.0,1269522,187358,481.1837576999999,12700,6,1266521,-218.6257781982422,0.06166453659534454,-0.4959999620914459,0.00073,7.713542461395264
100.0,1270522,187503,468.3670807399999,12710,6,1267521,-239.4944610595703,0.06189759075641632,-0.1865023970603943,0.00073,7.44874382019043
100.0,1271522,187649,506.93433478,12720,6,1268521,-227.9748077392578,0.0611170269548893,0.14030131697654724,0.00073,10.365616798400879
100.0,1272522,187794,498.83138246999994,12730,6,1269521,-224.4425048828125,0.05883469432592392,0.7692734003067017,0.00073,6.221561908721924
100.0,1273522,187939,506.84304426999995,12740,6,1270521,-226.8713836669922,0.06157323345541954,-0.21067827939987183,0.00073,6.0217485427856445
100.0,1274522,188084,501.0990815200001,12750,6,1271521,-237.61825561523438,0.06126145273447037,-0.018760889768600464,0.00073,6.846987724304199
100.0,1275522,188230,506.07870982000003,12760,6,1272521,-233.70355224609375,0.05818308889865875,0.7570021748542786,0.00073,6.992428779602051
100.0,1276522,188376,514.01529064,12770,6,1273521,-237.935546875,0.057421114295721054,-0.9716429710388184,0.00073,8.187414169311523
100.0,1277522,188520,511.21884452,12780,6,1274521,-234.28067016601562,0.06019153445959091,0.2526266574859619,0.00073,5.720327377319336
100.0,1278522,188666,482.8491832800001,12790,6,1275521,-226.5827178955078,0.06364264339208603,0.16867831349372864,0.00073,8.611971855163574
100.0,1279522,188810,511.0414518099999,12800,6,1276521,-243.16653442382812,0.06367292255163193,0.24610745906829834,0.00073,8.793943405151367
100.0,1280522,188955,500.45496841,12810,6,1277521,-245.65179443359375,0.06375104188919067,0.7275709509849548,0.00073,6.92637825012207
100.0,1281522,189101,492.74932373,12820,6,1278521,-233.06689453125,0.059638429433107376,-0.6412233114242554,0.00073,9.513999938964844
100.0,1282522,189247,502.04253874999995,12830,6,1279521,-246.31942749023438,0.06013619527220726,0.5371302366256714,0.00073,5.94422721862793
100.0,1283522,189392,492.39507779,12840,6,1280521,-234.48922729492188,0.06127157807350159,0.986107349395752,0.00073,7.034430503845215
99.41,1284463,189530,488.93907502999997,12850,6,1281462,-239.6849822998047,0.06128105893731117,0.2757861018180847,0.00073,6.806014060974121
99.41,1285463,189675,474.42340659,12860,6,1282462,-239.97349548339844,0.061537966132164,0.36030542850494385,0.00073,7.655908107757568
99.41,1286463,189820,488.38961486,12870,6,1283462,-257.83282470703125,0.06141314655542374,0.6766831278800964,0.00073,8.248025894165039
99.41,1287463,189966,509.80729417000003,12880,6,1284462,-241.46151733398438,0.06283112615346909,-0.904985785484314,0.00073,5.702017784118652
99.41,1288463,190111,514.56289042,12890,6,1285462,-238.0694122314453,0.06260166317224503,0.16102075576782227,0.00073,5.581109046936035
99.41,1289463,190256,495.59814282,12900,6,1286462,-234.42799377441406,0.06230610981583595,-0.3924671411514282,0.00073,6.693853378295898
99.41,1290463,190403,506.50847668,12910,6,1287462,-229.27439880371094,0.059764839708805084,-0.9080097675323486,0.00073,6.134322166442871
99.41,1291463,190548,503.77041624,12920,6,1288462,-238.30023193359375,0.061292339116334915,-0.42355266213417053,0.00073,6.853076457977295
99.41,1292463,190692,503.04029838,12930,6,1289462,-240.5169219970703,0.06173770874738693,-0.13648094236850739,0.00073,6.742763519287109
99.41,1293463,190839,498.7107190899999,12940,6,1290462,-246.2041778564453,0.05909687280654907,-0.2830076813697815,0.00073,5.242747783660889
100.0,1294463,190983,492.63359627000006,12950,6,1291462,-224.2604217529297,0.06281554698944092,0.5309129953384399,0.00073,7.145150661468506
100.0,1295463,191130,498.91934832999993,12960,6,1292462,-238.48532104492188,0.059095799922943115,-0.872588038444519,0.00073,7.0069804191589355
100.0,1296463,191276,491.33846975000006,12970,6,1293462,-234.93894958496094,0.06191955506801605,1.1946215629577637,0.00073,9.752508163452148
100.0,1297463,191421,484.76228581000004,12980,6,1294462,-238.39227294921875,0.062408916652202606,-0.578694224357605,0.00073,7.25705099105835
100.0,1298463,191568,488.31557464,12990,6,1295462,-245.38189697265625,0.0622219517827034,-0.7967807054519653,0.00073,5.319419860839844
100.0,1299463,191714,501.96971270999995,13000,6,1296462,-240.37374877929688,0.06261744350194931,0.14132705330848694,0.00073,6.425980567932129
100.0,1300463,191859,488.72912628,13010,6,1297462,-240.85935974121094,0.0645570158958435,0.1702553629875183,0.00073,8.683754920959473
100.0,1301463,192005,487.0969044800001,13020,6,1298462,-220.05889892578125,0.06546775996685028,-0.04544585943222046,0.00073,6.219900131225586
100.0,1302463,192151,481.20082166,13030,6,1299462,-221.63673400878906,0.06298339366912842,-1.8512203693389893,0.00073,6.229805946350098
100.0,1303463,192298,492.23053815,13040,6,1300462,-238.3857421875,0.061803922057151794,-0.2788603603839874,0.00073,5.2981157302856445
100.0,1304463,192442,499.0421200299999,13050,6,1301462,-224.75291442871094,0.06005290523171425,0.17621007561683655,0.00073,5.776698112487793
100.0,1305463,192589,495.66379478000005,13060,6,1302462,-226.96377563476562,0.06219622120261192,0.25612303614616394,0.00073,6.73895263671875
100.0,1306463,192734,502.5348174900001,13070,6,1303462,-230.47100830078125,0.06369583308696747,-0.3931773900985718,0.00073,6.924391746520996
100.0,1307463,192880,491.39195753,13080,6,1304462,-241.78872680664062,0.06276870518922806,-0.30207642912864685,0.00073,5.494571685791016
100.0,1308463,193024,472.19117728000003,13090,6,1305462,-221.17935180664062,0.06148458272218704,0.6184182167053223,0.00073,9.192214012145996
100.0,1309463,193170,467.57363107000003,13100,6,1306462,-239.2845001220703,0.062120284885168076,-0.07657501101493835,0.00073,7.065744400024414
100.0,1310463,193316,454.03590350999997,13110,6,1307462,-233.6881561279297,0.06176336854696274,-0.4708966314792633,0.00073,7.7368950843811035
100.0,1311463,193462,420.47727932000004,13120,6,1308462,-230.721435546875,0.06249411404132843,0.149571493268013,0.00073,6.616494655609131
100.0,1312463,193607,424.8309348399999,13130,6,1309462,-223.22679138183594,0.06165546551346779,-0.48965609073638916,0.00073,5.951427936553955
100.0,1313463,193753,433.46264931999997,13140,6,1310462,-218.8183135986328,0.06009674817323685,-0.021916240453720093,0.00073,7.296897888183594
100.0,1314463,193901,417.50858632,13150,6,1311462,-242.39666748046875,0.060066066682338715,-0.23799484968185425,0.00073,5.781900882720947
100.0,1315463,194046,419.72093127999995,13160,6,1312462,-239.25576782226562,0.059262897819280624,0.9770565032958984,0.00073,9.385660171508789
100.0,1316463,194192,388.4693003,13170,6,1313462,-232.50494384765625,0.058296892791986465,-0.0011131763458251953,0.00073,6.72512149810791
100.0,1317463,194339,403.37345508,13180,6,1314462,-232.56094360351562,0.062158938497304916,0.26734158396720886,0.00073,6.4173736572265625
100.0,1318463,194484,428.45618281000003,13190,6,1315462,-236.226806640625,0.062352534383535385,0.4149262607097626,0.00073,5.8735504150390625
100.0,1319463,194630,417.02871011,13200,6,1316462,-227.8484344482422,0.062383655458688736,-0.9563489556312561,0.00073,7.13924503326416
100.0,1320463,194781,428.7526131999999,13210,6,1317462,-243.93515014648438,0.060786813497543335,-0.17898106575012207,0.00073,4.92531681060791
100.0,1321463,194926,446.32235504000005,13220,6,1318462,-212.789306640625,0.0606703907251358,-0.5324481725692749,0.00073,8.47375202178955
100.0,1322463,195071,444.61932398000005,13230,6,1319462,-239.03135681152344,0.06053682416677475,0.7165415287017822,0.00073,7.842589855194092
100.0,1323463,195217,435.21017136,13240,6,1320462,-231.8101806640625,0.058698397129774094,-0.5250605940818787,0.00073,7.636316299438477
100.0,1324463,195361,435.71317621,13250,6,1321462,-240.68130493164062,0.06296912580728531,-0.34634852409362793,0.00073,12.901418685913086
100.0,1325463,195506,440.89713384000004,13260,6,1322462,-250.62991333007812,0.06115152686834335,-0.4225151538848877,0.00073,8.023212432861328
100.0,1326463,195651,453.0786604900001,13270,6,1323462,-230.17503356933594,0.06086088716983795,0.10039442777633667,0.00073,7.072713851928711
100.0,1327463,195797,435.66941642999996,13280,6,1324462,-226.77325439453125,0.061367217451334,-1.1047738790512085,0.00073,6.618847846984863
100.0,1328463,195942,426.90444378000007,13290,6,1325462,-245.33660888671875,0.061429813504219055,0.5742226839065552,0.00073,5.910184383392334
100.0,1329463,196087,447.98822794,13300,6,1326462,-239.82762145996094,0.060312144458293915,-0.32339125871658325,0.00073,6.1587629318237305
100.0,1330463,196231,454.03217342000005,13310,6,1327462,-233.29934692382812,0.06180652976036072,0.870684027671814,0.00073,5.566775321960449
100.0,1331463,196376,458.8330688600001,13320,6,1328462,-242.9731903076172,0.06214776262640953,-1.1144201755523682,0.00073,6.941327095031738
100.0,1332463,196522,458.9813303800001,13330,6,1329462,-230.45162963867188,0.062158506363630295,-0.4712483286857605,0.00073,6.883734226226807
100.0,1333463,196668,448.43091863,13340,6,1330462,-242.5839080810547,0.06031186878681183,-0.04150724411010742,0.00073,8.085112571716309
100.0,1334463,196813,460.19821087000014,13350,6,1331462,-234.12954711914062,0.06173600256443024,0.13504658639431,0.00073,5.965628623962402
100.0,1335463,196958,463.84091648000003,13360,6,1332462,-252.18588256835938,0.06699323654174805,-0.07794268429279327,0.00073,7.0456695556640625
100.0,1336463,197105,478.1534505700001,13370,6,1333462,-257.48486328125,0.06393136829137802,-0.6388761401176453,0.00073,7.527822494506836
100.0,1337463,197251,486.56375268000005,13380,6,1334462,-251.5982208251953,0.06308223307132721,0.09233683347702026,0.00073,6.196708679199219
100.0,1338463,197398,480.58815909,13390,6,1335462,-239.76455688476562,0.06276806443929672,0.7034153342247009,0.00073,9.025146484375
100.0,1339463,197543,478.94624854,13400,6,1336462,-231.2099609375,0.06434072554111481,-1.3868552446365356,0.00073,8.245102882385254
100.0,1340463,197690,473.03092818,13410,6,1337462,-245.95501708984375,0.060760170221328735,-0.4884837865829468,0.00073,6.6109161376953125
100.0,1341463,197836,483.35349281,13420,6,1338462,-240.16160583496094,0.0601913183927536,0.6914127469062805,0.00073,8.630788803100586
100.0,1342463,197982,484.46409073999996,13430,6,1339462,-214.35882568359375,0.06290415674448013,-0.6318823099136353,0.00073,6.40797758102417
100.0,1343463,198127,495.2943847,13440,6,1340462,-241.57177734375,0.06273173540830612,0.28841060400009155,0.00073,4.93295431137085
100.0,1344463,198275,510.41834037000007,13450,6,1341462,-233.28250122070312,0.0640157014131546,-0.33002516627311707,0.00073,9.581785202026367
100.0,1345463,198421,518.2628594900001,13460,6,1342462,-249.28392028808594,0.06299635022878647,0.6129445433616638,0.00073,5.758047103881836
100.0,1346463,198567,494.83154849,13470,6,1343462,-231.11692810058594,0.06353750079870224,0.05701255053281784,0.00073,5.871546745300293
100.0,1347463,198715,509.78745633,13480,6,1344462,-236.31057739257812,0.06216391548514366,0.6444267630577087,0.00073,6.1390275955200195
100.0,1348463,198862,520.8375701500001,13490,6,1345462,-223.36123657226562,0.060878027230501175,-0.5753164291381836,0.00073,9.424534797668457
100.0,1349463,199008,526.02381105,13500,6,1346462,-244.88552856445312,0.06111221760511398,-0.1977817565202713,0.00073,6.464269638061523
100.0,1350463,199158,532.50215964,13510,6,1347462,-208.59095764160156,0.06208815425634384,-0.6165649890899658,0.00073,6.689455509185791
100.0,1351463,199308,532.3302544799999,13520,6,1348462,-246.2296142578125,0.06260529160499573,-0.3679341673851013,0.00073,7.01492977142334
100.0,1352463,199452,524.58939074,13530,6,1349462,-235.80906677246094,0.06289020925760269,-0.41381245851516724,0.00073,7.935535907745361
100.0,1353463,199597,528.58658896,13540,6,1350462,-256.7397766113281,0.06045588105916977,-0.2880089282989502,0.00073,6.465552806854248
100.0,1354463,199742,501.37040491000016,13550,6,1351462,-248.82180786132812,0.06209930032491684,-0.03952234983444214,0.00073,6.901628017425537
100.0,1355463,199887,507.31543653999995,13560,6,1352462,-237.6477508544922,0.060320038348436356,1.2128968238830566,0.00073,5.372206687927246
100.0,1356463,200032,519.3941582599999,13570,6,1353462,-233.16233825683594,0.06161051616072655,1.2573343515396118,0.00073,8.219858169555664
100.0,1357463,200177,514.53145744,13580,6,1354462,-221.31231689453125,0.06220713630318642,0.3491910696029663,0.00073,8.47011947631836
100.0,1358463,200322,523.82642814,13590,6,1355462,-229.3113555908203,0.061130404472351074,1.2603996992111206,0.00073,5.076931476593018
100.0,1359463,200467,504.98047884,13600,6,1356462,-229.27682495117188,0.06159220263361931,-0.7596182227134705,0.00073,10.923999786376953
100.0,1360463,200614,477.18427518,13610,6,1357462,-239.3197479248047,0.06126433238387108,1.3326961994171143,0.00073,7.387598514556885
100.0,1361463,200760,476.36939291999994,13620,6,1358462,-239.86070251464844,0.06311075389385223,-0.033365800976753235,0.00073,7.151859760284424
100.0,1362463,200906,488.54218103999995,13630,6,1359462,-225.5066680908203,0.06303466111421585,-0.48807719349861145,0.00073,5.802124500274658
100.0,1363463,201051,493.04748159999997,13640,6,1360462,-232.6793670654297,0.06146802008152008,0.6535288095474243,0.00073,11.989021301269531
100.0,1364463,201196,499.7472881,13650,6,1361462,-211.4458465576172,0.06497237831354141,-0.9050986766815186,0.00073,8.571237564086914
100.0,1365463,201340,488.22994905,13660,6,1362462,-263.9666442871094,0.06492254883050919,-0.7066192626953125,0.00073,5.1593828201293945
100.0,1366463,201485,486.50635771000003,13670,6,1363462,-224.81393432617188,0.06435869634151459,0.339466392993927,0.00073,6.693961143493652
100.0,1367463,201629,466.23125709,13680,6,1364462,-238.84896850585938,0.0627068430185318,0.3100525736808777,0.00073,6.763007164001465
100.0,1368463,201775,477.73051339,13690,6,1365462,-223.5823974609375,0.06422925740480423,1.512019157409668,0.00073,10.737567901611328
100.0,1369463,201923,491.18841876000005,13700,6,1366462,-242.2371368408203,0.06467390060424805,0.31441789865493774,0.00073,6.279151916503906
100.0,1370463,202069,537.2424976899999,13710,6,1367462,-239.8834991455078,0.06485477089881897,-0.8514773845672607,0.00073,10.07600212097168
100.0,1371463,202215,523.3099287599999,13720,6,1368462,-231.71018981933594,0.06606218218803406,-1.1015384197235107,0.00073,6.347034454345703
100.0,1372463,202360,513.99621046,13730,6,1369462,-226.73582458496094,0.06556981056928635,-0.7023707628250122,0.00073,6.887616157531738
100.0,1373463,202505,484.49392798,13740,6,1370462,-220.60665893554688,0.0655226930975914,0.5191876292228699,0.00073,6.569504737854004
100.0,1374463,202650,487.3242089300001,13750,6,1371462,-221.57733154296875,0.06736806780099869,0.12214979529380798,0.00073,5.526795864105225
100.0,1375463,202795,478.61791531999995,13760,6,1372462,-241.5126953125,0.06774789094924927,-0.6707568168640137,0.00073,6.834053993225098
100.0,1376463,202940,485.2896162700001,13770,6,1373462,-229.39414978027344,0.06660081446170807,-0.8442291617393494,0.00073,6.142125129699707
100.0,1377463,203087,501.83907924000005,13780,6,1374462,-233.457763671875,0.06498987227678299,1.3108628988265991,0.00073,7.596553802490234
100.0,1378463,203233,468.6261542500001,13790,6,1375462,-235.265625,0.06356347352266312,1.4447661638259888,0.00073,9.552181243896484
100.0,1379463,203378,449.63527272999994,13800,6,1376462,-223.46197509765625,0.06570439040660858,0.895893931388855,0.00073,8.002941131591797
