time/fps,time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/actor_loss,train/n_updates,train/ent_coef_loss,train/learning_rate,train/critic_loss
7,6440,616.58553415,538761,100.0,76306,0.022324679419398308,-376.3531799316406,535760,4.4097795486450195,0.00073,9.181573867797852
7,6450,630.65053266,539761,100.0,76451,0.02245345711708069,-380.7737731933594,536760,1.5212137699127197,0.00073,9.416840553283691
7,6460,626.68196928,540761,100.0,76596,0.022941196337342262,-379.59539794921875,537760,-0.39664462208747864,0.00073,7.045727252960205
7,6470,627.27919478,541761,100.0,76743,0.023108335211873055,-382.75726318359375,538760,0.04615539312362671,0.00073,8.75610637664795
7,6480,621.55397271,542761,100.0,76888,0.022194433957338333,-370.896484375,539760,-2.899074077606201,0.00073,7.769926071166992
7,6490,625.7315508999999,543761,100.0,77034,0.022377872839570045,-379.31005859375,540760,-0.8383065462112427,0.00073,8.053756713867188
7,6500,612.8004219,544761,100.0,77179,0.022377675399184227,-380.6610107421875,541760,-1.5910418033599854,0.00073,6.318077564239502
7,6510,615.07753694,545761,100.0,77326,0.022268103435635567,-376.8840637207031,542760,-3.925551652908325,0.00073,29.553672790527344
7,6520,625.6402143800001,546761,100.0,77472,0.02156814932823181,-380.7979736328125,543760,-6.202878475189209,0.00073,38.88593292236328
7,6530,616.28818745,547761,100.0,77619,0.02292797341942787,-382.4516906738281,544760,0.07653969526290894,0.00073,7.916187286376953
7,6540,629.2773756700001,548761,100.0,77765,0.021761178970336914,-379.84619140625,545760,2.2533206939697266,0.00073,10.836189270019531
7,6550,634.6957646,549761,100.0,77910,0.02204473316669464,-374.10357666015625,546760,-2.196352958679199,0.00073,12.012533187866211
7,6560,631.13090784,550761,100.0,78055,0.024180766195058823,-378.4691467285156,547760,-4.792083740234375,0.00073,8.995080947875977
7,6570,625.17784123,551761,100.0,78198,0.023071378469467163,-378.9040222167969,548760,0.5088831782341003,0.00073,10.686902046203613
7,6580,627.52720623,552761,100.0,78341,0.02242010459303856,-383.1051940917969,549760,-4.64060640335083,0.00073,8.522486686706543
7,6590,626.54367092,553761,100.0,78485,0.023017942905426025,-387.3029479980469,550760,-2.363010883331299,0.00073,7.299175262451172
7,6600,625.42203825,554761,100.0,78630,0.02275722846388817,-382.0544738769531,551760,1.1213864088058472,0.00073,10.615360260009766
7,6610,633.4891733,555761,100.0,78776,0.022830789908766747,-386.6487731933594,552760,-7.5415544509887695,0.00073,9.802541732788086
7,6620,626.33592268,556761,100.0,78921,0.02258245088160038,-376.55340576171875,553760,3.172999143600464,0.00073,7.940464973449707
7,6630,628.39114341,557663,99.02,79053,0.02271287888288498,-385.23736572265625,554662,3.3938002586364746,0.00073,8.852745056152344
7,6640,633.45473547,558663,99.02,79201,0.022464295849204063,-388.5018310546875,555662,-6.146875381469727,0.00073,7.836857795715332
7,6650,621.62294334,559663,99.02,79349,0.022066451609134674,-376.8891296386719,556662,6.929496765136719,0.00073,9.233527183532715
7,6660,629.53846772,560663,99.02,79494,0.021836133673787117,-385.1398620605469,557662,1.7177448272705078,0.00073,8.542139053344727
7,6670,637.28863204,561663,99.02,79640,0.021906858310103416,-380.1523742675781,558662,2.9929049015045166,0.00073,7.226640701293945
7,6680,634.6915379699999,562663,99.02,79786,0.02179812453687191,-382.0621643066406,559662,-4.911428451538086,0.00073,7.7458648681640625
7,6690,636.6103715099999,563663,99.02,79933,0.022057678550481796,-384.1788635253906,560662,-1.6565232276916504,0.00073,7.50905179977417
7,6700,639.59034306,564663,99.02,80081,0.022543955594301224,-380.5170593261719,561662,-2.9721834659576416,0.00073,8.258095741271973
7,6710,630.03586782,565663,99.02,80228,0.02224738523364067,-386.12677001953125,562662,4.067670822143555,0.00073,8.996793746948242
7,6720,627.6730982600001,566663,99.02,80375,0.022796865552663803,-379.3655700683594,563662,8.305484771728516,0.00073,9.85372257232666
7,6730,630.58369556,567663,100.0,80524,0.022951491177082062,-388.50225830078125,564662,-3.1148500442504883,0.00073,8.768387794494629
7,6740,615.3719970400001,568663,100.0,80675,0.02261432632803917,-393.1758728027344,565662,-5.245859146118164,0.00073,8.664608001708984
7,6750,615.01203404,569663,100.0,80822,0.022302919998764992,-381.3068542480469,566662,-2.025508403778076,0.00073,9.593456268310547
7,6760,614.4819171100002,570663,100.0,80969,0.021686188876628876,-385.2631530761719,567662,1.8535059690475464,0.00073,7.350231647491455
7,6770,607.8528128100002,571663,100.0,81116,0.02251913771033287,-385.29559326171875,568662,-4.7303361892700195,0.00073,9.557998657226562
7,6780,612.1441244399999,572663,100.0,81264,0.02220265194773674,-390.8267517089844,569662,-2.2408876419067383,0.00073,127.8341064453125
7,6790,614.71044176,573663,100.0,81413,0.02263786643743515,-388.1335144042969,570662,15.447446823120117,0.00073,14.466999053955078
7,6800,616.15830182,574663,100.0,81563,0.02212284319102764,-383.8193359375,571662,9.306595802307129,0.00073,8.360947608947754
7,6810,613.0815405999999,575663,100.0,81712,0.022835945710539818,-389.64794921875,572662,2.055544376373291,0.00073,8.566012382507324
7,6820,622.5079756299999,576663,100.0,81860,0.023104660212993622,-382.8030700683594,573662,-6.13093900680542,0.00073,7.888912200927734
7,6830,618.35135548,577663,100.0,82004,0.02295750565826893,-395.69586181640625,574662,-1.7002239227294922,0.00073,10.096292495727539
7,6840,611.50436893,578663,100.0,82150,0.022906916216015816,-394.5678405761719,575662,5.075501918792725,0.00073,11.935300827026367
7,6850,618.70610822,579663,100.0,82297,0.022036904469132423,-391.4997253417969,576662,-6.4842963218688965,0.00073,9.293132781982422
7,6860,605.6944750700001,580663,100.0,82444,0.022764023393392563,-382.10906982421875,577662,-7.568811416625977,0.00073,9.96957015991211
7,6870,611.58807449,581663,100.0,82591,0.02203579619526863,-382.8689270019531,578662,6.94248628616333,0.00073,7.757711410522461
7,6880,593.0806134200001,582595,99.32,82726,0.02244698628783226,-385.75152587890625,579594,1.981462001800537,0.00073,14.820158004760742
7,6890,603.67847752,583595,99.32,82871,0.02175801433622837,-389.3719482421875,580594,-5.814073085784912,0.00073,7.098066329956055
7,6900,606.3421069599999,584595,99.32,83015,0.02257581241428852,-390.21673583984375,581594,-5.228418827056885,0.00073,7.933159828186035
7,6910,614.04437914,585595,99.32,83161,0.02153419703245163,-382.3301696777344,582594,2.4128665924072266,0.00073,8.42740249633789
7,6920,607.8181011,586595,99.32,83310,0.02183222956955433,-381.0028381347656,583594,4.909012794494629,0.00073,9.329999923706055
7,6930,611.46114061,587595,99.32,83459,0.02203308418393135,-382.6859436035156,584594,0.07533001899719238,0.00073,10.03515625
7,6940,624.48864928,588595,99.32,83606,0.021697580814361572,-385.06256103515625,585594,3.808985710144043,0.00073,7.596745491027832
7,6950,624.7742894300001,589595,99.32,83752,0.02122901938855648,-385.4208068847656,586594,-0.06336677074432373,0.00073,6.988543510437012
7,6960,625.91977233,590595,99.32,83900,0.022966347634792328,-392.3006591796875,587594,4.9901885986328125,0.00073,8.781578063964844
7,6970,620.3191456899999,591595,99.32,84048,0.022249136120080948,-389.13397216796875,588594,3.2520458698272705,0.00073,7.195054054260254
7,6980,630.20414016,592585,99.9,84192,0.022656921297311783,-381.7450866699219,589584,-9.049467086791992,0.00073,7.290704727172852
7,6990,615.8466214700001,593585,99.9,84340,0.02248680591583252,-387.1063232421875,590584,-4.03857421875,0.00073,7.478227615356445
7,7000,613.9922792799999,594487,98.92,84474,0.02230008691549301,-388.07476806640625,591486,-3.4740757942199707,0.00073,113.05652618408203
7,7010,615.9506183300001,595487,98.92,84625,0.021744096651673317,-386.22271728515625,592486,4.011954307556152,0.00073,7.233078479766846
7,7020,609.26041186,596487,98.92,84772,0.02204541675746441,-388.94952392578125,593486,2.2325363159179688,0.00073,8.408330917358398
7,7030,609.97362912,597487,98.92,84922,0.02233673818409443,-384.2359313964844,594486,-6.05638313293457,0.00073,9.585358619689941
7,7040,611.25774271,598487,98.92,85069,0.02213040180504322,-392.2203369140625,595486,-1.3022931814193726,0.00073,7.251454830169678
7,7050,608.9715206999999,599487,98.92,85216,0.02240852452814579,-391.2276306152344,596486,1.220005750656128,0.00073,6.3536834716796875
7,7060,615.78513015,600487,98.92,85363,0.022708730772137642,-393.20245361328125,597486,-3.9673714637756348,0.00073,10.987993240356445
7,7070,613.2557157100001,601487,98.92,85509,0.021875277161598206,-391.4829406738281,598486,-7.530170440673828,0.00073,9.207685470581055
7,7080,618.44277936,602487,99.02,85656,0.02182428166270256,-391.4005126953125,599486,6.516017913818359,0.00073,7.329047679901123
7,7090,627.39223539,603487,99.02,85802,0.021906916052103043,-390.6004638671875,600486,-5.282980442047119,0.00073,7.63505744934082
7,7100,624.7903805899999,604487,100.0,85950,0.02219241112470627,-382.0491027832031,601486,-5.883490562438965,0.00073,7.797884941101074
7,7110,634.4105768,605487,100.0,86098,0.022436590865254402,-388.21502685546875,602486,3.869504451751709,0.00073,7.159052848815918
7,7120,646.89307808,606487,100.0,86244,0.022245746105909348,-389.0692138671875,603486,-0.5410228967666626,0.00073,6.441591262817383
7,7130,653.8775161799999,607487,100.0,86391,0.021996594965457916,-390.4797058105469,604486,-4.860310077667236,0.00073,6.285360336303711
7,7140,656.6666344299999,608487,100.0,86539,0.022553041577339172,-390.41845703125,605486,-7.928195953369141,0.00073,5.722080230712891
7,7150,655.39723524,609487,100.0,86688,0.021890809759497643,-383.0684509277344,606486,3.8657073974609375,0.00073,6.327206611633301
7,7160,653.7066363800001,610487,100.0,86836,0.02265259623527527,-386.82940673828125,607486,-8.03187370300293,0.00073,9.14428997039795
7,7170,654.6927993400001,611487,100.0,86986,0.021856723353266716,-386.2374572753906,608486,-1.5382306575775146,0.00073,7.803886413574219
7,7180,647.27832502,612389,99.02,87120,0.023168234154582024,-390.1206970214844,609388,-3.8153676986694336,0.00073,6.279027938842773
7,7190,640.47560056,613389,99.02,87268,0.021914219483733177,-387.5367431640625,610388,-2.0826029777526855,0.00073,6.550859451293945
7,7200,645.0064838000001,614389,99.02,87414,0.021584071218967438,-392.0942077636719,611388,0.08385735750198364,0.00073,13.576111793518066
7,7210,631.4665047999999,615325,98.38,87552,0.024016104638576508,-392.0561218261719,612324,5.276113986968994,0.00073,9.608039855957031
7,7220,594.2028380600001,616143,96.56,87672,0.03733323514461517,-417.99407958984375,613142,0.6152623295783997,0.00073,955.931396484375
7,7230,521.71400859,616328,88.41,87700,0.039161842316389084,-427.1624755859375,613327,0.3569672107696533,0.00073,21.629579544067383
7,7240,458.59773693000005,616720,82.33,87758,0.03488100692629814,-453.4085998535156,613719,-3.584822177886963,0.00073,26.28831672668457
7,7250,436.88308862999986,617720,82.33,87908,0.02803356572985649,-443.9314880371094,614719,-0.2587079405784607,0.00073,20.532438278198242
7,7260,421.77561081999994,618720,82.33,88059,0.0251935888081789,-438.2952575683594,615719,1.2584575414657593,0.00073,14.839025497436523
7,7270,402.44501728,619691,82.04,88203,0.02415880374610424,-433.583251953125,616690,-6.96065616607666,0.00073,10.461080551147461
7,7280,393.33205096,620667,82.78,88347,0.023276109248399734,-418.662841796875,617666,-15.446160316467285,0.00073,10.602426528930664
7,7290,388.01410495000005,621667,82.78,88496,0.021545736119151115,-409.08990478515625,618666,-1.04569411277771,0.00073,10.958809852600098
7,7300,382.9266628799999,622667,82.78,88646,0.02266486920416355,-401.19390869140625,619666,-4.86843729019165,0.00073,9.56953239440918
7,7310,393.7347010799999,623667,83.42,88796,0.0210113525390625,-401.516845703125,620666,9.419322967529297,0.00073,14.635241508483887
7,7320,414.11419681000007,624667,85.24,88946,0.02210024744272232,-402.81744384765625,621666,-6.927173137664795,0.00073,11.125059127807617
7,7330,477.10848727999996,625667,93.39,89098,0.021343201398849487,-400.8408203125,622666,3.3491270542144775,0.00073,9.606467247009277
7,7340,539.1300278499999,626667,99.47,89247,0.021410057321190834,-394.4117431640625,623666,-7.219254493713379,0.00073,8.077766418457031
7,7350,559.3309426200001,627667,99.47,89396,0.02192918211221695,-389.80487060546875,624666,-0.06777834892272949,0.00073,8.33812427520752
7,7360,576.6575051100001,628667,99.47,89545,0.022396372631192207,-390.9180908203125,625666,8.821538925170898,0.00073,11.337279319763184
7,7370,571.23544099,629520,98.29,89669,0.02417002245783806,-395.069091796875,626519,-9.78217601776123,0.00073,9.700057983398438
7,7380,564.43960296,630520,98.53,89816,0.02272948808968067,-403.4660339355469,627519,-8.292129516601562,0.00073,14.734320640563965
7,7390,547.5729195399999,631520,98.53,89962,0.022175703197717667,-402.95751953125,628519,-4.343398571014404,0.00073,8.171709060668945
7,7400,552.5407503900001,632520,98.53,90111,0.02161070704460144,-405.28314208984375,629519,2.48866868019104,0.00073,10.273066520690918
7,7410,545.7968644,633520,98.53,90257,0.02117493562400341,-396.945068359375,630519,-5.697551250457764,0.00073,9.941900253295898
7,7420,559.9554120399999,634520,98.53,90405,0.020727215334773064,-398.7021179199219,631519,-6.464934349060059,0.00073,8.640338897705078
7,7430,546.11103252,635520,98.53,90552,0.020172614604234695,-390.1214599609375,632519,-1.815502405166626,0.00073,51.363407135009766
7,7440,547.13756063,636520,98.53,90700,0.02200445346534252,-394.9456787109375,633519,7.5518479347229,0.00073,8.962916374206543
7,7450,539.0342065,637520,98.53,90847,0.021930955350399017,-393.4483337402344,634519,-6.074968338012695,0.00073,9.261112213134766
7,7460,533.18066505,638520,98.53,90994,0.02237754687666893,-388.2935485839844,635519,3.053040027618408,0.00073,9.02917194366455
7,7470,564.15986636,639520,100.0,91141,0.02251509390771389,-396.32452392578125,636519,-4.128680229187012,0.00073,9.659461975097656
7,7480,574.8038913600001,640501,99.81,91286,0.02242255210876465,-394.4688415527344,637500,-0.16820800304412842,0.00073,10.399528503417969
7,7490,600.3204338500001,641501,99.81,91437,0.021951163187623024,-394.66339111328125,638500,4.942492961883545,0.00073,8.969259262084961
7,7500,582.4757701,642501,99.81,91587,0.02272157184779644,-397.949462890625,639500,-13.793102264404297,0.00073,9.850506782531738
7,7510,578.2286634,643501,99.81,91735,0.023416828364133835,-397.406982421875,640500,-3.625814437866211,0.00073,9.528800010681152
7,7520,557.00599106,644501,99.81,91883,0.022840486839413643,-401.27276611328125,641500,-0.17069637775421143,0.00073,9.584423065185547
7,7530,570.6845627100001,645501,99.81,92030,0.021930353716015816,-397.5815734863281,642500,-4.838686943054199,0.00073,8.076761245727539
7,7540,559.8367410299999,646501,99.81,92178,0.021938951686024666,-401.4352111816406,643500,-5.819538116455078,0.00073,8.101872444152832
7,7550,568.19771805,647501,99.81,92328,0.022177062928676605,-401.238037109375,644500,-5.168464183807373,0.00073,9.602540969848633
7,7560,562.57731793,648501,99.81,92475,0.021310435608029366,-395.4992370605469,645500,-4.251918792724609,0.00073,9.338569641113281
7,7570,562.8412240700001,649501,99.81,92623,0.021832160651683807,-393.44677734375,646500,2.7567954063415527,0.00073,98.28328704833984
7,7580,585.5039108999999,650501,100.0,92771,0.021773068234324455,-396.8172302246094,647500,-11.84591007232666,0.00073,10.896303176879883
7,7590,590.24742053,651501,100.0,92917,0.021507663652300835,-395.79241943359375,648500,-4.7959513664245605,0.00073,7.370550155639648
7,7600,605.54303419,652501,100.0,93064,0.021594885736703873,-395.8091125488281,649500,-6.053840637207031,0.00073,8.37863540649414
7,7610,614.25539927,653501,100.0,93212,0.021701963618397713,-391.2313537597656,650500,1.5676310062408447,0.00073,6.802215576171875
7,7620,627.90543381,654501,100.0,93359,0.021104957908391953,-396.5250549316406,651500,-2.370783805847168,0.00073,6.5416765213012695
7,7630,616.10786792,655501,100.0,93505,0.02094830758869648,-395.79119873046875,652500,-1.9883685111999512,0.00073,7.0785722732543945
7,7640,634.14725043,656501,100.0,93649,0.02143029123544693,-396.25,653500,1.493920087814331,0.00073,9.005935668945312
7,7650,635.39041329,657453,99.52,93787,0.021075783297419548,-396.167724609375,654452,-4.472867012023926,0.00073,7.362704753875732
7,7660,648.17619737,658453,99.52,93932,0.020996009930968285,-399.012939453125,655452,0.7076578140258789,0.00073,8.442173957824707
7,7670,645.02092166,659453,99.52,94078,0.021186253055930138,-399.9112243652344,656452,-0.5187970399856567,0.00073,7.272762775421143
