time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/actor_loss,train/learning_rate,train/n_updates
2050,770.4357262900002,100.0,7,205000,28632,4.477072715759277,0.12575890123844147,0.0026287271175533533,-395.05511474609375,0.00073,201999
2060,770.21962756,100.0,7,206000,28776,4.439527988433838,0.13661575317382812,0.0026073746848851442,-394.661865234375,0.00073,202999
2070,770.4908651400001,100.0,7,207000,28923,-3.400269031524658,0.12138020992279053,0.002458325121551752,-395.18115234375,0.00073,203999
2080,771.3594518300001,100.0,7,208000,29069,0.1468614935874939,0.09409172832965851,0.0025229882448911667,-395.168212890625,0.00073,204999
2090,771.80273062,100.0,7,209000,29214,1.7400238513946533,0.1064392626285553,0.0023755081929266453,-394.1486511230469,0.00073,205999
2100,771.6420092100001,100.0,7,210000,29358,4.27554988861084,0.10445387661457062,0.0023737079463899136,-394.26861572265625,0.00073,206999
2110,772.89436796,100.0,7,211000,29503,-0.5764461755752563,0.08356361836194992,0.0024102330207824707,-394.8830261230469,0.00073,207999
2120,772.3304538000001,100.0,7,212000,29646,1.4626882076263428,0.10946185886859894,0.002446414902806282,-395.0904541015625,0.00073,208999
2130,772.66254032,100.0,7,213000,29793,0.7953221797943115,0.10534465312957764,0.002382723381742835,-394.9703369140625,0.00073,209999
2140,773.0320028300001,100.0,7,214000,29936,3.3610496520996094,0.07699885964393616,0.0025069857947528362,-395.10504150390625,0.00073,210999
2150,773.2782591199998,100.0,7,215000,30080,3.1764607429504395,0.0753350630402565,0.0024286028929054737,-393.9819030761719,0.00073,211999
2160,773.4480925600001,100.0,7,216000,30222,2.5908429622650146,0.06943915784358978,0.002627176931127906,-394.8196716308594,0.00073,212999
2170,772.0272051699999,100.0,7,217000,30367,-2.295793056488037,0.12522661685943604,0.0022575268521904945,-395.0404357910156,0.00073,213999
2180,772.47450892,100.0,7,218000,30511,2.6757845878601074,0.05464647337794304,0.0024606846272945404,-395.33538818359375,0.00073,214999
2190,773.0863057699999,100.0,7,219000,30657,0.7401456832885742,0.1982111632823944,0.0024660585913807154,-395.4040832519531,0.00073,215999
2200,773.1056322099998,100.0,7,220000,30802,4.137346267700195,0.06529513001441956,0.002422250108793378,-394.79254150390625,0.00073,216999
2210,772.75322023,100.0,7,221000,30946,0.34323805570602417,0.06946694105863571,0.0023778846953064203,-394.9734802246094,0.00073,217999
2220,772.1471182700001,100.0,7,222000,31092,-0.6958969831466675,0.0663357675075531,0.0024000799749046564,-395.538818359375,0.00073,218999
2230,772.4775440200001,100.0,7,223000,31237,-0.15809643268585205,0.11676204204559326,0.0023205182515084743,-395.0009765625,0.00073,219999
2240,772.7512380799999,100.0,7,224000,31382,0.8241984248161316,0.08714619278907776,0.0024125499185174704,-394.85467529296875,0.00073,220999
2250,771.5422052999998,100.0,7,225000,31529,-1.018984079360962,0.1092134565114975,0.0024626250378787518,-395.0242919921875,0.00073,221999
2260,770.8903815799999,100.0,7,226000,31672,0.3420258164405823,0.08672528713941574,0.0025318630505353212,-395.04693603515625,0.00073,222999
2270,771.5899888199998,100.0,7,227000,31815,-3.0770225524902344,0.0703451931476593,0.0023061276879161596,-395.04815673828125,0.00073,223999
2280,770.7738458,100.0,7,228000,31959,1.6054397821426392,0.13375265896320343,0.0023020964581519365,-394.6976318359375,0.00073,224999
2290,770.63213822,100.0,7,229000,32104,4.9230241775512695,0.07645296305418015,0.002483588643372059,-394.62371826171875,0.00073,225999
2300,770.60270585,100.0,7,230000,32251,0.5041288137435913,0.1116257905960083,0.0024925556499511003,-395.50518798828125,0.00073,226999
2310,769.97629634,100.0,7,231000,32397,1.5999867916107178,0.14375370740890503,0.002525578485801816,-394.5707092285156,0.00073,227999
2320,771.1163732199998,100.0,7,232000,32542,1.9914036989212036,0.09066122770309448,0.0022314589004963636,-394.7880554199219,0.00073,228999
2330,770.7138386700001,100.0,7,233000,32691,-0.35495525598526,0.0801614448428154,0.002380885649472475,-395.1369323730469,0.00073,229999
2340,770.1200830599998,100.0,7,234000,32835,-0.9853805899620056,0.04866531118750572,0.0024702660739421844,-395.4674072265625,0.00073,230999
2350,770.8702791199999,100.0,7,235000,32981,-1.0820547342300415,0.08054515719413757,0.0023882081732153893,-395.38421630859375,0.00073,231999
2360,771.3264793599999,100.0,7,236000,33125,4.968102931976318,0.12726815044879913,0.002267621923238039,-394.4782409667969,0.00073,232999
2370,770.7858640100002,100.0,7,237000,33267,1.2881439924240112,0.05884004384279251,0.0023659321013838053,-395.2689208984375,0.00073,233999
2380,770.52741807,100.0,7,238000,33412,0.03221192955970764,0.06752157211303711,0.0022935261949896812,-395.73779296875,0.00073,234999
2390,770.8340859000001,100.0,7,239000,33558,-0.5178219079971313,0.10767736285924911,0.0024125040508806705,-395.81304931640625,0.00073,235999
2400,771.9870156299999,100.0,7,240000,33703,2.0413105487823486,0.1041489690542221,0.0025300155393779278,-394.9096374511719,0.00073,236999
2410,771.5343909,100.0,7,241000,33848,-1.927410364151001,0.04364015534520149,0.0024249646812677383,-395.9506530761719,0.00073,237999
2420,771.1484413899999,100.0,7,242000,33995,4.5549798011779785,0.08289381861686707,0.0022592153400182724,-394.2517395019531,0.00073,238999
2430,770.8344995,100.0,7,243000,34143,-2.272226095199585,0.07353685796260834,0.0028403711039572954,-396.0382995605469,0.00073,239999
2440,770.8260021200002,100.0,7,244000,34288,-1.1237646341323853,0.13010211288928986,0.0032105150166898966,-395.4778137207031,0.00073,240999
2450,771.0740031600002,100.0,7,245000,34434,-2.471395969390869,0.07214001566171646,0.003462056163698435,-395.9139099121094,0.00073,241999
2460,770.8036474700001,100.0,7,246000,34579,0.9889646768569946,0.14928287267684937,0.0020973244681954384,-395.36138916015625,0.00073,242999
2470,770.9182458199998,100.0,7,247000,34723,1.1297580003738403,0.06848961114883423,0.0020356066524982452,-395.85430908203125,0.00073,243999
2480,771.39976376,100.0,7,248000,34872,-3.281590461730957,0.036515943706035614,0.002209601690992713,-395.7861328125,0.00073,244999
2490,771.94312989,100.0,7,249000,35020,-5.182833671569824,0.06927056610584259,0.002349438611418009,-396.3566589355469,0.00073,245999
2500,771.05474521,100.0,7,250000,35166,-1.616267442703247,0.027675850316882133,0.0023221664596349,-395.94122314453125,0.00073,246999
2510,771.77625231,100.0,7,251000,35310,-1.3920550346374512,0.21344585716724396,0.0024689093697816133,-395.27020263671875,0.00073,247999
2520,771.7459228800002,100.0,7,252000,35455,0.665874183177948,0.11910567432641983,0.002407813910394907,-395.37969970703125,0.00073,248999
2530,772.2841309800001,100.0,7,253000,35603,0.20736831426620483,0.06840897351503372,0.002097959630191326,-395.4156494140625,0.00073,249999
2540,771.90838275,100.0,7,254000,35748,-5.462647438049316,0.10947826504707336,0.0024717990309000015,-396.1113586425781,0.00073,250999
2550,771.4441156400001,100.0,7,255000,35894,2.509483575820923,0.10931573063135147,0.0023634054232388735,-394.8807373046875,0.00073,251999
2560,771.4668874399999,100.0,7,256000,36039,2.3527894020080566,0.15797868371009827,0.002430577063933015,-394.58697509765625,0.00073,252999
2570,772.6547505399999,100.0,7,257000,36184,-2.045473098754883,0.040360916405916214,0.002401283010840416,-395.59564208984375,0.00073,253999
2580,772.64453394,100.0,7,258000,36329,2.388718843460083,0.10480034351348877,0.0022221615072339773,-395.32220458984375,0.00073,254999
2590,771.9199653700001,100.0,7,259000,36475,-2.075496196746826,0.09145133197307587,0.0024476144462823868,-395.6752014160156,0.00073,255999
2600,771.7765617800001,100.0,7,260000,36620,0.00980287790298462,0.08864304423332214,0.002160364529117942,-395.44366455078125,0.00073,256999
2610,771.7535721400001,100.0,7,261000,36766,-0.15779948234558105,0.10545483231544495,0.002076363191008568,-395.6437683105469,0.00073,257999
2620,771.87879675,100.0,7,262000,36912,-0.5379143953323364,0.07479088008403778,0.0020923728588968515,-395.7969665527344,0.00073,258999
2630,771.7351910900001,100.0,7,263000,37059,-4.251052379608154,0.10506515204906464,0.0022392624523490667,-396.1382751464844,0.00073,259999
2640,771.25916216,100.0,7,264000,37204,-1.9694136381149292,0.11329057067632675,0.0019887685775756836,-395.8267822265625,0.00073,260999
2650,771.85909611,100.0,7,265000,37352,5.08250617980957,0.13853895664215088,0.002208121819421649,-394.1885070800781,0.00073,261999
2660,771.3909688499999,100.0,7,266000,37496,2.8704724311828613,0.12198501825332642,0.002100011333823204,-395.24798583984375,0.00073,262999
2670,770.5717613800001,100.0,7,267000,37643,-1.0764641761779785,0.09985092282295227,0.002186509780585766,-395.5566711425781,0.00073,263999
2680,770.04967727,100.0,7,268000,37786,3.398465394973755,0.05967964231967926,0.002201596973463893,-395.4346618652344,0.00073,264999
2690,769.91372668,100.0,7,269000,37933,0.08536038547754288,0.09113307297229767,0.0019431639229878783,-395.2743225097656,0.00073,265999
2700,771.5526863999999,100.0,7,270000,38077,-1.2772101163864136,0.09689775854349136,0.002091059461236,-395.742919921875,0.00073,266999
2710,772.0816404899998,100.0,7,271000,38222,1.4678754806518555,0.08633488416671753,0.0022638728842139244,-395.22979736328125,0.00073,267999
2720,771.22750289,100.0,7,272000,38367,1.0269627571105957,0.14825855195522308,0.0021410894114524126,-395.43194580078125,0.00073,268999
2730,771.6586883299999,100.0,7,273000,38514,0.5736907720565796,0.08574102818965912,0.0023147594183683395,-395.250732421875,0.00073,269999
2740,771.6540957799999,100.0,7,274000,38659,2.8226003646850586,0.06045141816139221,0.00202815979719162,-394.7245178222656,0.00073,270999
2750,771.67849086,100.0,7,275000,38806,2.7211756706237793,0.07263658195734024,0.001959972782060504,-395.22265625,0.00073,271999
2760,772.46187866,100.0,7,276000,38953,-0.9076713919639587,0.11331397294998169,0.0019835340790450573,-395.79583740234375,0.00073,272999
2770,772.1710074900001,100.0,7,277000,39101,1.1755739450454712,0.11472323536872864,0.0021050632931292057,-395.6053466796875,0.00073,273999
2780,771.96521697,100.0,7,278000,39248,-1.454045057296753,0.029258277267217636,0.0021297361236065626,-395.2164001464844,0.00073,274999
2790,771.9627929999999,100.0,7,279000,39395,-1.4949020147323608,0.047282226383686066,0.002049180679023266,-395.9559326171875,0.00073,275999
2800,771.15253822,100.0,7,280000,39540,-0.33486446738243103,0.06738990545272827,0.0018725704867392778,-395.84857177734375,0.00073,276999
2810,770.75591464,100.0,7,281000,39686,7.080201148986816,0.061889346688985825,0.001938473666086793,-394.9646301269531,0.00073,277999
2820,771.0321275700001,100.0,7,282000,39831,-3.5473201274871826,0.10350658744573593,0.0019417309667915106,-395.5610046386719,0.00073,278999
2830,771.4275073400001,100.0,7,283000,39977,1.1508920192718506,0.08340094238519669,0.0019284972222521901,-395.7342834472656,0.00073,279999
2840,772.2412701600001,100.0,7,284000,40123,4.441799163818359,0.0965249314904213,0.0018378269160166383,-394.3559265136719,0.00073,280999
2850,773.05614863,100.0,7,285000,40268,-1.3899059295654297,0.07158181816339493,0.001974415732547641,-396.21136474609375,0.00073,281999
2860,772.6977148800001,100.0,7,286000,40415,1.2947827577590942,0.09598283469676971,0.0018507014028728008,-395.4004211425781,0.00073,282999
2870,772.9755181799999,100.0,7,287000,40560,1.6674199104309082,0.06666264683008194,0.002036730060353875,-395.3114013671875,0.00073,283999
2880,773.8390318599999,100.0,7,288000,40706,-1.4372512102127075,0.08626873046159744,0.0017244102200493217,-395.728759765625,0.00073,284999
2890,772.46674885,100.0,7,289000,40850,-0.07661059498786926,0.10446447134017944,0.0019438497256487608,-396.1153564453125,0.00073,285999
2900,772.1672554300001,100.0,7,290000,40999,-2.6964707374572754,0.04624716937541962,0.002052712021395564,-396.4642639160156,0.00073,286999
2910,771.65775519,100.0,7,291000,41145,2.219365119934082,0.12162677943706512,0.002029640134423971,-395.25787353515625,0.00073,287999
2920,772.54687305,100.0,7,292000,41291,0.5215369462966919,0.047849878668785095,0.0020518871024250984,-395.4488830566406,0.00073,288999
2930,771.0757842099999,100.0,7,293000,41437,0.07445895671844482,0.11797231435775757,0.00195327028632164,-395.334716796875,0.00073,289999
2940,771.1071473100002,100.0,7,294000,41582,4.563703536987305,0.09831437468528748,0.0019881967455148697,-394.63226318359375,0.00073,290999
2950,769.7707079700001,100.0,7,295000,41728,1.2692986726760864,0.06760992109775543,0.002075522905215621,-395.136962890625,0.00073,291999
2960,770.5588326599999,100.0,7,296000,41874,-0.15147912502288818,0.03627164289355278,0.0019988843705505133,-395.55816650390625,0.00073,292999
2970,771.19515736,100.0,7,297000,42021,-0.007775992155075073,0.07540405541658401,0.0018900932045653462,-395.8833923339844,0.00073,293999
2980,771.2403528299999,100.0,7,298000,42171,3.9998440742492676,0.16039109230041504,0.0017328424146398902,-395.2854919433594,0.00073,294999
2990,772.7353768099998,100.0,7,299000,42316,0.2555719316005707,0.046169571578502655,0.001978358719497919,-395.6761474609375,0.00073,295999
3000,772.97329916,100.0,7,300000,42462,-1.0370988845825195,0.12412629276514053,0.0017839119536802173,-395.4774169921875,0.00073,296999
3010,773.77032066,100.0,7,301000,42607,0.008753091096878052,0.07378538697957993,0.0018270297441631556,-395.8902893066406,0.00073,297999
3020,773.4611837799998,100.0,7,302000,42754,-0.2249739170074463,0.08776849508285522,0.001772132352925837,-396.1430358886719,0.00073,298999
3030,774.1595198900001,100.0,7,303000,42899,-4.554065704345703,0.04007258266210556,0.0016719559207558632,-396.4991149902344,0.00073,299999
3040,774.1775961800001,100.0,7,304000,43044,-0.009806394577026367,0.0436190590262413,0.001656701904721558,-395.9114990234375,0.00073,300999
3050,775.4632643900001,100.0,7,305000,43190,-2.3608336448669434,0.060000792145729065,0.0014906328869983554,-396.2206726074219,0.00073,301999
3060,774.6368529299999,100.0,7,306000,43336,1.6057182550430298,0.15062552690505981,0.0017174342647194862,-395.7809753417969,0.00073,302999
3070,774.84487458,100.0,7,307000,43484,0.5698782205581665,0.2039666622877121,0.001569682382978499,-395.6472473144531,0.00073,303999
3080,774.35412152,100.0,7,308000,43629,0.6145874261856079,0.15960749983787537,0.0017608870984986424,-396.1037902832031,0.00073,304999
3090,774.9075893500001,100.0,7,309000,43776,1.1861249208450317,0.08301916718482971,0.0017439351649954915,-396.07635498046875,0.00073,305999
3100,773.77808932,100.0,7,310000,43921,-3.6757583618164062,0.13132545351982117,0.0017142221331596375,-396.1150207519531,0.00073,306999
3110,773.59810638,100.0,7,311000,44080,-2.7215652465820312,0.05526164546608925,0.0016840080497786403,-396.46630859375,0.00073,307999
3120,773.69595432,100.0,7,312000,44227,-0.02951037883758545,0.1295921802520752,0.0017215535044670105,-395.9762268066406,0.00073,308999
3130,773.7760759600001,100.0,7,313000,44374,2.775055408477783,0.23855042457580566,0.0016897625755518675,-396.584228515625,0.00073,309999
3140,774.3649705299999,100.0,7,314000,44522,0.1191909909248352,0.0372837670147419,0.0014564954908564687,-396.27996826171875,0.00073,310999
3150,773.3837283899999,100.0,7,315000,44669,-0.45145007967948914,0.1811487376689911,0.001761169289238751,-396.5447692871094,0.00073,311999
3160,773.4493025200001,100.0,7,316000,44820,4.020707130432129,0.14302180707454681,0.0016133878380060196,-396.0023498535156,0.00073,312999
3170,772.8574774199999,100.0,7,317000,44969,-1.5106842517852783,0.04127191752195358,0.001650121877901256,-396.0758056640625,0.00073,313999
3180,773.4515754499998,100.0,7,318000,45116,0.2548089623451233,0.0665353462100029,0.0017087151063606143,-396.3517150878906,0.00073,314999
3190,773.3275655900001,100.0,7,319000,45263,7.328287124633789,0.06465339660644531,0.0014707508962601423,-395.5045166015625,0.00073,315999
3200,774.46035387,100.0,7,320000,45412,-2.384711742401123,0.08519905805587769,0.0018255379982292652,-396.60980224609375,0.00073,316999
3210,774.51237551,100.0,7,321000,45561,0.9157307147979736,0.07738815248012543,0.0018630806589499116,-396.2951965332031,0.00073,317999
3220,773.4630097400001,100.0,7,322000,45708,-1.8653115034103394,0.04005276411771774,0.001882313285022974,-396.14337158203125,0.00073,318999
3230,772.78006423,100.0,7,323000,45856,-5.303560733795166,0.030482018366456032,0.0018503767205402255,-396.5270080566406,0.00073,319999
3240,772.6970868599998,100.0,7,324000,46007,1.8268585205078125,0.06469735503196716,0.0018422367284074426,-396.0854187011719,0.00073,320999
3250,773.3885986500001,100.0,7,325000,46154,-3.479861259460449,0.0736437737941742,0.001914934371598065,-396.12432861328125,0.00073,321999
3260,773.45080846,100.0,7,326000,46300,-1.5201256275177002,0.04784597456455231,0.0017689595697447658,-396.4213562011719,0.00073,322999
3270,772.2574077199997,100.0,7,327000,46448,-1.3240413665771484,0.09518924355506897,0.001888742670416832,-396.0859680175781,0.00073,323999
3280,770.86158104,100.0,7,328000,46598,3.131718158721924,0.0944194346666336,0.0015673248562961817,-396.0922546386719,0.00073,324999
3290,770.6982070999999,100.0,7,329000,46746,-2.1360292434692383,0.03560686111450195,0.001716608996503055,-396.05548095703125,0.00073,325999
3300,771.0665982399998,100.0,7,330000,46893,1.3459066152572632,0.053778275847435,0.0017434254987165332,-395.743896484375,0.00073,326999
3310,770.7496754,100.0,7,331000,47042,-1.0474891662597656,0.030707653611898422,0.0018221584614366293,-396.4447021484375,0.00073,327999
3320,771.5148958299999,100.0,7,332000,47191,-0.2774941325187683,0.07786776125431061,0.0018064978066831827,-396.366455078125,0.00073,328999
3330,771.27563841,100.0,7,333000,47341,0.9752533435821533,0.043693907558918,0.0016642054542899132,-396.43658447265625,0.00073,329999
3340,770.7581470399999,100.0,7,334000,47488,2.2356655597686768,0.06881752610206604,0.001716967555694282,-395.89276123046875,0.00073,330999
