time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss
6,935638,595.23123789,9610,134503,100.0,0.016497230157256126,3.0298385620117188,-412.6123352050781,0.00073,932637,-3.8930954933166504
6,936638,581.1424173400001,9620,134650,100.0,0.015797268599271774,1.6748725175857544,-408.30316162109375,0.00073,933637,-3.9303276538848877
6,937638,595.01549435,9630,134807,100.0,0.013780265115201473,1.5436248779296875,-405.8563537597656,0.00073,934637,-0.3911231756210327
6,938638,595.11502805,9640,134965,100.0,0.01378600299358368,1.8956540822982788,-401.4841003417969,0.00073,935637,11.23723030090332
6,939638,592.9465504099999,9650,135121,100.0,0.0220420490950346,12.658693313598633,-407.9875183105469,0.00073,936637,55.49193572998047
6,940638,568.2193630200001,9660,135278,100.0,0.06753243505954742,13.7461576461792,-518.4901123046875,0.00073,937637,-0.3853837549686432
6,941638,556.0058475000001,9670,135422,100.0,0.042045194655656815,6.425180435180664,-499.5267639160156,0.00073,938637,-23.733783721923828
6,942638,551.10506417,9680,135563,100.0,0.02592284046113491,48.083309173583984,-472.54901123046875,0.00073,939637,-12.610947608947754
6,943638,550.9270359500001,9690,135704,100.0,0.01807119883596897,22.885204315185547,-449.6141357421875,0.00073,940637,-6.510965347290039
6,944638,570.40778327,9700,135845,100.0,0.017006289213895798,1.7898025512695312,-436.66729736328125,0.00073,941637,-3.251554250717163
6,945638,603.30261198,9710,135987,100.0,0.04037884250283241,19.80774688720703,-480.03997802734375,0.00073,942637,106.27247619628906
6,946638,556.81789443,9720,136131,100.0,0.06266554445028305,11.739633560180664,-605.956787109375,0.00073,943637,-23.26453399658203
6,947638,557.27363689,9730,136274,100.0,0.036585334688425064,3.2908201217651367,-549.5501098632812,0.00073,944637,-35.61728286743164
6,948638,549.54645569,9740,136417,100.0,0.02447061985731125,3.0189502239227295,-503.0989990234375,0.00073,945637,-19.205530166625977
6,949638,547.95171633,9750,136563,100.0,0.020253442227840424,3.268310546875,-470.230712890625,0.00073,946637,-1.9046916961669922
6,950638,608.3421373699999,9760,136708,100.0,0.0174559336155653,1.9349907636642456,-451.4273376464844,0.00073,947637,-12.783706665039062
6,951638,648.74948054,9770,136851,100.0,0.015256818383932114,1.20463228225708,-435.57330322265625,0.00073,948637,-6.755606651306152
6,952638,653.5910531200001,9780,136996,100.0,0.014902442693710327,1.3601065874099731,-424.1307067871094,0.00073,949637,-4.523857116699219
6,953638,649.1926591600001,9790,137141,100.0,0.013846415095031261,2.5524988174438477,-415.75390625,0.00073,950637,-14.228734016418457
6,954638,649.58989124,9800,137286,100.0,0.013497283682227135,2.686448097229004,-409.0284118652344,0.00073,951637,-3.1649391651153564
6,955638,675.35354855,9810,137434,100.0,0.016023559495806694,1.5111680030822754,-407.1004638671875,0.00073,952637,0.8928009867668152
6,956638,718.8912985500001,9820,137583,100.0,0.0157516710460186,2.379930019378662,-405.24072265625,0.00073,953637,6.993651866912842
6,957638,712.8540669100001,9830,137730,100.0,0.020949281752109528,7.625722408294678,-411.95867919921875,0.00073,954637,61.0537223815918
6,958638,656.8358745800001,9840,137878,100.0,0.05090514197945595,12.33111572265625,-546.5532836914062,0.00073,955637,-8.388607025146484
6,959638,654.09655028,9850,138025,100.0,0.031283970922231674,5.516702651977539,-508.650390625,0.00073,956637,-13.367352485656738
6,960638,656.43106604,9860,138175,100.0,0.02302061952650547,2.5288467407226562,-483.9518127441406,0.00073,957637,-15.119146347045898
6,961638,656.89587678,9870,138325,100.0,0.01790011301636696,2.9575653076171875,-456.88494873046875,0.00073,958637,-7.247313022613525
6,962638,657.14807749,9880,138473,100.0,0.01464789267629385,2.9374728202819824,-436.9431457519531,0.00073,959637,0.5168330669403076
6,963638,661.7906639800001,9890,138624,100.0,0.012974332086741924,1.2423853874206543,-425.557373046875,0.00073,960637,-8.951836585998535
6,964638,662.0578067899999,9900,138778,100.0,0.01210012100636959,2.7515110969543457,-415.80279541015625,0.00073,961637,0.740283727645874
6,965638,675.0734411799999,9910,138929,100.0,0.011724987998604774,1.3207850456237793,-408.76043701171875,0.00073,962637,-5.197689533233643
6,966638,697.1889029200001,9920,139076,100.0,0.011322004720568657,1.998070478439331,-404.1652526855469,0.00073,963637,5.400605201721191
6,967638,703.9041197399998,9930,139225,100.0,0.011146191507577896,1.0842833518981934,-401.6876220703125,0.00073,964637,5.905942440032959
6,968638,767.7158533900001,9940,139374,100.0,0.012549569830298424,2.4504170417785645,-400.04705810546875,0.00073,965637,7.015017509460449
6,969638,774.64047596,9950,139522,100.0,0.010967177338898182,0.8611711263656616,-399.48681640625,0.00073,966637,0.6951000690460205
6,970638,773.93600779,9960,139670,100.0,0.01126615796238184,1.427244782447815,-398.89202880859375,0.00073,967637,4.301784038543701
6,971638,773.8145853500001,9970,139819,100.0,0.012297535315155983,2.2835888862609863,-400.6705627441406,0.00073,968637,-0.9370259046554565
6,972638,773.4847644,9980,139969,100.0,0.012482857331633568,1.5209064483642578,-399.4610290527344,0.00073,969637,0.7808029651641846
6,973638,768.83284129,9990,140120,100.0,0.01234961673617363,1.1375287771224976,-396.55206298828125,0.00073,970637,5.029553413391113
6,974638,768.77955321,10000,140269,100.0,0.012439949437975883,0.9246583580970764,-395.925537109375,0.00073,971637,-8.740497589111328
6,975638,764.60951623,10010,140417,100.0,0.011054853908717632,1.0080114603042603,-396.98541259765625,0.00073,972637,-1.0418022871017456
6,976638,764.6053476100001,10020,140566,100.0,0.011082615703344345,1.867632269859314,-395.54315185546875,0.00073,973637,9.704259872436523
6,977638,764.58074534,10030,140714,100.0,0.010861104354262352,0.9652795791625977,-395.7293701171875,0.00073,974637,-14.978045463562012
6,978638,764.1587638,10040,140864,100.0,0.010385891422629356,1.0046346187591553,-395.30572509765625,0.00073,975637,-3.0941169261932373
6,979638,764.7232162199999,10050,141012,100.0,0.010970404371619225,1.325677514076233,-395.0657043457031,0.00073,976637,2.91504168510437
6,980638,765.6063062500001,10060,141160,100.0,0.010236883535981178,1.8509923219680786,-395.81549072265625,0.00073,977637,6.58125114440918
6,981638,765.57706541,10070,141308,100.0,0.01122468151152134,53.9664192199707,-394.86309814453125,0.00073,978637,12.081077575683594
6,982638,765.13255824,10080,141456,100.0,0.01004231721162796,0.8151401281356812,-396.0859680175781,0.00073,979637,7.396370887756348
6,983638,769.65695954,10090,141602,100.0,0.010298185981810093,1.441772222518921,-394.78570556640625,0.00073,980637,4.058585166931152
6,984638,757.0887643900002,10100,141751,100.0,0.011738603934645653,1.7781072854995728,-395.5071716308594,0.00073,981637,9.944306373596191
6,985638,727.47520264,10110,141899,100.0,0.013229445554316044,1.3430992364883423,-397.5466003417969,0.00073,982637,-3.464899778366089
6,986638,726.87228215,10120,142045,100.0,0.01341613195836544,1.1209657192230225,-397.42987060546875,0.00073,983637,4.545007705688477
6,987638,726.81773118,10130,142193,100.0,0.012114998884499073,2.723641872406006,-399.7618408203125,0.00073,984637,-8.156316757202148
6,988638,727.00490081,10140,142340,100.0,0.010917832143604755,429.3406066894531,-397.3553466796875,0.00073,985637,-10.15292739868164
6,989638,726.82045556,10150,142486,100.0,0.010847730562090874,2.983272075653076,-397.7336730957031,0.00073,986637,14.846345901489258
6,990638,726.6969331299999,10160,142634,100.0,0.01074914075434208,1.1805384159088135,-398.3404235839844,0.00073,987637,-1.839319109916687
6,991638,723.42389813,10170,142782,100.0,0.010943836532533169,1.5738811492919922,-396.88153076171875,0.00073,988637,-6.0857439041137695
6,992638,723.0519786199999,10180,142929,100.0,0.011051660403609276,5.022152423858643,-395.2008972167969,0.00073,989637,17.510536193847656
6,993638,721.6309023800001,10190,143076,100.0,0.011212372221052647,0.8924230933189392,-396.5618591308594,0.00073,990637,1.5443031787872314
6,994638,734.2076639000002,10200,143223,100.0,0.010822166688740253,1.237051010131836,-395.63958740234375,0.00073,991637,-4.610144138336182
6,995638,766.2007563799999,10210,143369,100.0,0.011577799916267395,0.8403648138046265,-395.8441162109375,0.00073,992637,-7.056338310241699
6,996638,764.8362147399998,10220,143516,100.0,0.01162112969905138,1.1461018323898315,-394.09710693359375,0.00073,993637,14.17348861694336
6,997638,764.8498725299999,10230,143664,100.0,0.010741598904132843,2.3974409103393555,-395.4295349121094,0.00073,994637,-12.41297435760498
6,998638,765.03256257,10240,143815,100.0,0.010806495323777199,1.2740449905395508,-394.7447509765625,0.00073,995637,9.342853546142578
6,999638,759.9176975100002,10250,143967,100.0,0.0171307735145092,2.3428955078125,-395.6299133300781,0.00073,996637,19.4715576171875
6,1000638,719.60688093,10260,144118,100.0,0.02449035830795765,3.054711103439331,-410.0162658691406,0.00073,997637,3.453042984008789
6,1001638,717.9882349200001,10270,144269,100.0,0.017202898859977722,1.8172664642333984,-409.08331298828125,0.00073,998637,-2.24855375289917
6,1002638,719.03103163,10280,144419,100.0,0.0135999396443367,1.551170825958252,-405.8690185546875,0.00073,999637,2.1633658409118652
6,1003638,720.52979305,10290,144569,100.0,0.011714381165802479,1.6451716423034668,-402.760009765625,0.00073,1000637,-4.538599967956543
6,1004638,720.4686600600002,10300,144720,100.0,0.011729992926120758,5.277933120727539,-403.7188415527344,0.00073,1001637,8.067460060119629
6,1005402,649.8371211199999,10310,144833,97.64,0.015162253752350807,3.262446641921997,-402.5955810546875,0.00073,1002401,11.729100227355957
6,1006402,573.3196954,10320,144981,97.64,0.018088579177856445,2.926358222961426,-402.64813232421875,0.00073,1003401,3.6014997959136963
6,1007402,561.24462259,10330,145135,97.64,0.01714174821972847,1.7733521461486816,-399.9123229980469,0.00073,1004401,10.548136711120605
6,1008402,561.0222079399998,10340,145285,97.64,0.014463846571743488,1.4771647453308105,-399.66778564453125,0.00073,1005401,-0.7007744312286377
6,1009402,566.26753596,10350,145435,97.64,0.013003000989556313,2.110414743423462,-399.346435546875,0.00073,1006401,16.51194953918457
6,1010402,606.7045085999999,10360,145588,97.64,0.011970161460340023,1.343572974205017,-397.2460632324219,0.00073,1007401,9.671175956726074
6,1011402,611.76936426,10370,145739,97.64,0.012223923578858376,3.707965850830078,-395.35601806640625,0.00073,1008401,12.54689884185791
6,1012402,587.86326992,10380,145894,97.64,0.016856204718351364,4.5825910568237305,-399.5316162109375,0.00073,1009401,-2.427520275115967
6,1013402,555.1601111,10390,146046,97.64,0.01744004152715206,1.3919062614440918,-399.314453125,0.00073,1010401,-6.0380048751831055
6,1014402,555.1767614,10400,146198,97.64,0.013615064322948456,1.3196239471435547,-399.87445068359375,0.00073,1011401,-8.736631393432617
6,1015402,627.59393354,10410,146347,100.0,0.014569449238479137,1.5411194562911987,-397.60565185546875,0.00073,1012401,2.1627306938171387
6,1016402,706.0626694100001,10420,146497,100.0,0.012370522134006023,1.3416731357574463,-396.77056884765625,0.00073,1013401,8.01491641998291
6,1017402,718.20960867,10430,146647,100.0,0.011836494319140911,0.795653223991394,-397.7273254394531,0.00073,1014401,-9.183998107910156
6,1018402,718.4604234400001,10440,146797,100.0,0.011520427651703358,2.4243059158325195,-395.515869140625,0.00073,1015401,-5.975205898284912
6,1019402,718.4106358599998,10450,146948,100.0,0.0108772749081254,1.5977658033370972,-395.3716735839844,0.00073,1016401,-5.365255355834961
6,1020402,718.47369733,10460,147097,100.0,0.011268608272075653,1.0318862199783325,-395.5364990234375,0.00073,1017401,-13.075974464416504
6,1021402,718.09885428,10470,147246,100.0,0.011238343082368374,1.21260666847229,-395.30963134765625,0.00073,1018401,-15.185474395751953
6,1022402,742.01271406,10480,147396,100.0,0.010968123562633991,0.9756935834884644,-393.6310729980469,0.00073,1019401,7.9168572425842285
6,1023402,774.69641875,10490,147547,100.0,0.011356084607541561,1.1782939434051514,-393.5677185058594,0.00073,1020401,-6.749546527862549
6,1024402,774.7933901099999,10500,147700,100.0,0.010650462470948696,0.5342516899108887,-393.7225036621094,0.00073,1021401,-14.408571243286133
6,1025402,774.8192668800001,10510,147850,100.0,0.010804985649883747,0.8680851459503174,-392.37310791015625,0.00073,1022401,5.152587890625
6,1026402,774.82309303,10520,148002,100.0,0.011802599765360355,1.643160343170166,-394.09808349609375,0.00073,1023401,-1.4382011890411377
6,1027402,774.2517779100001,10530,148151,100.0,0.016802944242954254,2.6108808517456055,-398.141845703125,0.00073,1024401,27.954416275024414
6,1028402,749.7917037600002,10540,148299,100.0,0.01971595175564289,2.329172372817993,-403.9546203613281,0.00073,1025401,-6.535062789916992
6,1029402,733.8310067,10550,148446,100.0,0.01784369722008705,2.7260632514953613,-402.37823486328125,0.00073,1026401,-2.9279897212982178
6,1030402,733.6032963700001,10560,148595,100.0,0.01501544937491417,2.4273786544799805,-402.71014404296875,0.00073,1027401,3.3175408840179443
6,1031402,733.5338026999999,10570,148743,100.0,0.014336077496409416,4.007249355316162,-401.6966247558594,0.00073,1028401,-6.845248222351074
6,1032402,688.88566784,10580,148891,100.0,0.014172651804983616,2.1907405853271484,-401.68365478515625,0.00073,1029401,12.357207298278809
6,1033402,623.75681142,10590,149039,100.0,0.013259456492960453,1.8505873680114746,-397.8570861816406,0.00073,1030401,-0.19371294975280762
6,1034402,623.56411501,10600,149188,100.0,0.013300997205078602,1.7495970726013184,-396.0103759765625,0.00073,1031401,7.97307014465332
6,1035402,623.11257433,10610,149336,100.0,0.011947859078645706,1.664315104484558,-395.4630126953125,0.00073,1032401,-1.057596206665039
6,1036402,623.1058228,10620,149483,100.0,0.011162057518959045,1.0846316814422607,-395.95623779296875,0.00073,1033401,-6.204418659210205
6,1037402,623.53154028,10630,149639,100.0,0.011576022021472454,1.4734673500061035,-394.3962097167969,0.00073,1034401,16.05706024169922
6,1038402,648.01850254,10640,149790,100.0,0.012390268966555595,1.5803468227386475,-394.3980407714844,0.00073,1035401,-12.824701309204102
6,1039402,664.0616668399999,10650,149935,100.0,0.011742690578103065,0.9864406585693359,-393.94757080078125,0.00073,1036401,0.8434596061706543
6,1040402,663.7810152,10660,150082,100.0,0.011909970082342625,1.829028844833374,-394.32061767578125,0.00073,1037401,10.037768363952637
6,1041402,633.21613617,10670,150228,100.0,0.03179974481463432,12.80360221862793,-437.564208984375,0.00073,1038401,81.21308898925781
6,1042402,615.6871021400001,10680,150374,100.0,0.05405746400356293,8.537613868713379,-551.8548583984375,0.00073,1039401,-0.4486845135688782
6,1043402,668.90662511,10690,150520,100.0,0.03499847277998924,4.320333480834961,-519.7111206054688,0.00073,1040401,-14.616999626159668
6,1044402,668.98219088,10700,150664,100.0,0.021281970664858818,4.610284328460693,-483.3641052246094,0.00073,1041401,-10.068079948425293
6,1045402,669.1494783,10710,150808,100.0,0.01594177819788456,5.637350559234619,-453.6171875,0.00073,1042401,-0.956221342086792
6,1046402,668.97680524,10720,150954,100.0,0.013981763273477554,5.946524143218994,-434.2796630859375,0.00073,1043401,5.031940460205078
6,1047402,669.01846001,10730,151099,100.0,0.013357176445424557,1.670069694519043,-419.87530517578125,0.00073,1044401,2.569333076477051
6,1048402,668.29857852,10740,151244,100.0,0.013628347776830196,4.33649206161499,-410.4958801269531,0.00073,1045401,12.468791007995605
6,1049402,666.2694310800001,10750,151387,100.0,0.012411758303642273,4.82344388961792,-405.32293701171875,0.00073,1046401,-0.45720386505126953
6,1050402,663.11126405,10760,151532,100.0,0.020433809608221054,3.0192031860351562,-407.8931579589844,0.00073,1047401,2.2201740741729736
6,1051402,663.49803185,10770,151682,100.0,0.04068295657634735,19.435802459716797,-434.3095397949219,0.00073,1048401,69.786865234375
6,1051567,645.6649670299998,10780,151706,91.65,0.055904775857925415,110.36300659179688,-477.00360107421875,0.00073,1048566,63.169349670410156
6,1052064,577.36826452,10790,151782,86.62,0.10408010333776474,169.8212890625,-780.4302978515625,0.00073,1049063,54.1931266784668
6,1053064,499.4774953099999,10800,151931,86.62,0.1493758112192154,45.76704406738281,-975.8507690429688,0.00073,1050063,-8.61973762512207
6,1054064,454.06777826999996,10810,152078,86.62,0.09046979248523712,19.668460845947266,-853.2703247070312,0.00073,1051063,-22.173320770263672
6,1055064,436.4702573399999,10820,152227,86.62,0.05080324783921242,10.490581512451172,-712.4810180664062,0.00073,1052063,-23.406471252441406
6,1056064,433.03111926,10830,152371,86.62,0.03227553889155388,6.016819000244141,-615.7081909179688,0.00073,1053063,-5.1482954025268555
6,1057064,428.2474764800001,10840,152517,86.62,0.026459572836756706,7.004944801330566,-547.36181640625,0.00073,1054063,-8.178712844848633
6,1058064,373.39105314,10850,152661,86.62,0.034647464752197266,10.505865097045898,-516.0098876953125,0.00073,1055063,2.157236337661743
6,1059022,319.68900915,10860,152808,86.2,0.02963959611952305,4.748248100280762,-494.368896484375,0.00073,1056021,-1.9145879745483398
6,1060022,283.52683980999996,10870,152955,86.2,0.03285285457968712,5.502167224884033,-473.3997802734375,0.00073,1057021,-1.7225861549377441
6,1061022,287.95532955,10880,153103,94.55,0.03645886480808258,4.894620418548584,-484.3748474121094,0.00073,1058021,-0.39080703258514404
6,1062022,347.1190289,10890,153248,99.58,0.02566225454211235,4.54716682434082,-465.2679138183594,0.00073,1059021,-0.5744009017944336
6,1063022,423.02913998,10900,153394,99.58,0.02057763561606407,2.5219016075134277,-448.7511901855469,0.00073,1060021,-9.192909240722656
6,1064022,468.15524038999996,10910,153537,99.58,0.017276974394917488,3.3944687843322754,-433.37481689453125,0.00073,1061021,3.7886738777160645
