time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/ent_coef,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/n_updates
2060,100.0,206000,26942,-207.43095287000003,7,0.0034952776040881872,0.00073,0.30712857842445374,88.83993530273438,4.574206829071045,202999
2070,100.0,207000,27076,-205.17231853000004,7,0.0036174501292407513,0.00073,0.29767662286758423,90.14390563964844,-10.040575981140137,203999
2080,100.0,208000,27210,-201.71377367999997,7,0.0035393263678997755,0.00073,0.3514966368675232,90.88430786132812,2.310119152069092,204999
2090,100.0,209000,27344,-199.30164802000002,7,0.003571374574676156,0.00073,0.31859415769577026,89.52409362792969,-5.056872367858887,205999
2100,100.0,210000,27478,-199.18795053999997,7,0.0035955049097537994,0.00073,0.36513981223106384,91.25032806396484,-0.3937755823135376,206999
2110,100.0,211000,27615,-200.20823096999996,7,0.0036804978735744953,0.00073,0.31640884280204773,89.54475402832031,-6.4684367179870605,207999
2120,100.0,212000,27751,-201.78600174,7,0.0036558215506374836,0.00073,0.4318583011627197,89.43586730957031,-4.4522809982299805,208999
2130,100.0,213000,27885,-200.86497000999995,7,0.003592767985537648,0.00073,0.3221181035041809,89.94715881347656,2.1610045433044434,209999
2140,100.0,214000,28021,-200.69504464000005,7,0.003509695641696453,0.00073,0.32884061336517334,88.36149597167969,8.12962818145752,210999
2150,100.0,215000,28155,-202.39562441,7,0.0035392758436501026,0.00073,0.2922053039073944,89.66273498535156,-7.84771728515625,211999
2160,100.0,216000,28289,-201.20236441999998,7,0.003661168273538351,0.00073,0.32867980003356934,89.70082092285156,2.021780490875244,212999
2170,100.0,217000,28421,-202.16535727000007,7,0.0036253139842301607,0.00073,0.3480212688446045,90.0462646484375,-9.281158447265625,213999
2180,100.0,218000,28554,-205.18815366,7,0.003557766554877162,0.00073,0.3543698787689209,89.4019775390625,-2.1636574268341064,214999
2190,100.0,219000,28690,-205.67609899,7,0.003711478551849723,0.00073,0.3816293478012085,89.6414566040039,-1.44895339012146,215999
2200,100.0,220000,28825,-204.54627911000003,7,0.0037357343826442957,0.00073,0.33660954236984253,89.87340545654297,1.017175555229187,216999
2210,100.0,221000,28961,-203.08062897,7,0.003668759949505329,0.00073,0.30038565397262573,88.10123443603516,1.4630792140960693,217999
2220,100.0,222000,29097,-200.44995895999998,7,0.0036127716302871704,0.00073,0.3927820324897766,89.28579711914062,-2.3806252479553223,218999
2230,100.0,223000,29232,-200.77253400000006,7,0.003627592930570245,0.00073,0.3284725844860077,88.84076690673828,0.33351588249206543,219999
2240,100.0,224000,29367,-201.49422255999997,7,0.003536461852490902,0.00073,0.33322203159332275,88.80198669433594,-2.8911843299865723,220999
2250,100.0,225000,29502,-200.06651463999998,7,0.0036838180385529995,0.00073,0.3903226852416992,88.29335021972656,-8.919784545898438,221999
2260,100.0,226000,29638,-201.59240425999997,7,0.003596374299377203,0.00073,0.42478781938552856,87.9342041015625,-3.361768960952759,222999
2270,100.0,227000,29772,-202.00761113000002,7,0.003738214960321784,0.00073,0.4000723361968994,87.81922912597656,-3.217240810394287,223999
2280,100.0,228000,29907,-199.27336416000003,7,0.0038610794581472874,0.00073,0.36937838792800903,86.94270324707031,7.050440788269043,224999
2290,100.0,229000,30040,-200.82815608999996,7,0.003975110128521919,0.00073,0.428022563457489,89.94931030273438,-8.29419231414795,225999
2300,100.0,230000,30174,-203.53188048000004,7,0.0037693434860557318,0.00073,0.34081757068634033,88.88867950439453,-0.026186585426330566,226999
2310,100.0,231000,30309,-204.68146644999996,7,0.003971201833337545,0.00073,0.36271315813064575,87.90702819824219,3.5823216438293457,227999
2320,100.0,232000,30444,-205.14385323000002,7,0.00396632868796587,0.00073,0.4161917269229889,87.1821060180664,5.560332298278809,228999
2330,100.0,233000,30578,-205.66182416999996,7,0.003965504001826048,0.00073,0.39456698298454285,87.27857971191406,-0.921015739440918,229999
2340,100.0,234000,30714,-206.45596138000002,7,0.003928639460355043,0.00073,0.36579591035842896,88.87205505371094,1.4197841882705688,230999
2350,100.0,235000,30849,-206.46416256999998,7,0.00397475017234683,0.00073,0.4317471981048584,87.01994323730469,-6.5931854248046875,231999
2360,100.0,236000,30986,-205.29760914,7,0.003937234170734882,0.00073,0.41330239176750183,86.64891815185547,13.348161697387695,232999
2370,100.0,237000,31122,-204.99594455,7,0.0038315164856612682,0.00073,0.3796324133872986,86.7817611694336,-1.8402459621429443,233999
2380,100.0,238000,31257,-205.27151957,7,0.0038661882281303406,0.00073,0.39472514390945435,86.90574645996094,5.551202297210693,234999
2390,100.0,239000,31393,-205.82070452,7,0.003952900413423777,0.00073,0.3915940523147583,84.2538833618164,-25.5159912109375,235999
2400,100.0,240000,31528,-204.39529080000003,7,0.003957534674555063,0.00073,0.3704770803451538,85.20098114013672,-10.033905029296875,236999
2410,100.0,241000,31662,-203.82578314999998,7,0.0040786415338516235,0.00073,0.3937786817550659,85.98029327392578,-1.1975071430206299,237999
2420,100.0,242000,31798,-204.22845676,7,0.003998737316578627,0.00073,0.3431340456008911,87.67721557617188,5.496606349945068,238999
2430,100.0,243000,31933,-205.07989229000003,7,0.0037807056214660406,0.00073,0.40292108058929443,86.2759780883789,-6.271698951721191,239999
2440,100.0,244000,32068,-203.77810855999996,7,0.0038232854567468166,0.00073,0.4007243514060974,84.94981384277344,-5.608992576599121,240999
2450,100.0,245000,32203,-204.52036016,7,0.0038554754573851824,0.00073,0.4114953279495239,85.74720764160156,-4.572099685668945,241999
2460,100.0,246000,32339,-205.30506842000003,7,0.003744696266949177,0.00073,0.32919877767562866,87.28941345214844,2.4645795822143555,242999
2470,100.0,247000,32475,-204.78793097000005,7,0.003808933775871992,0.00073,0.4203135073184967,85.48741149902344,-14.632072448730469,243999
2480,100.0,248000,32609,-206.25885468999996,7,0.003701169975101948,0.00073,0.43556469678878784,88.0450439453125,6.916550636291504,244999
2490,100.0,249000,32744,-204.52383732999996,7,0.00387964746914804,0.00073,0.44685041904449463,86.0186767578125,8.150134086608887,245999
2500,100.0,250000,32877,-203.25417989000002,7,0.0036830750759691,0.00073,0.4269712567329407,85.89064025878906,-9.601428985595703,246999
2510,100.0,251000,33012,-203.27895751,7,0.0038205937016755342,0.00073,0.5011817216873169,88.53314971923828,-8.788755416870117,247999
2520,100.0,252000,33146,-203.67336503,7,0.0037441893946379423,0.00073,0.42191678285598755,85.20889282226562,11.896341323852539,248999
2530,100.0,253000,33282,-201.28876289999997,7,0.003910851664841175,0.00073,0.42686137557029724,85.79023742675781,2.9778265953063965,249999
2540,100.0,254000,33417,-201.33789147000005,7,0.0037257170770317316,0.00073,0.3814842104911804,88.46198272705078,-0.6430950164794922,250999
2550,100.0,255000,33553,-200.69172744,7,0.003854655660688877,0.00073,0.46279799938201904,86.1628646850586,10.336329460144043,251999
2560,100.0,256000,33688,-202.24745426999993,7,0.0037947120144963264,0.00073,0.38680920004844666,88.92161560058594,-19.10883331298828,252999
2570,100.0,257000,33824,-202.58191742999995,7,0.0037449481897056103,0.00073,0.4565539062023163,86.165283203125,-4.589591979980469,253999
2580,100.0,258000,33964,-202.22876462999997,7,0.0038035851903259754,0.00073,0.36433839797973633,86.87919616699219,11.605294227600098,254999
2590,100.0,259000,34100,-202.89893132999998,7,0.00372951733879745,0.00073,0.3518628478050232,87.34925842285156,2.3138585090637207,255999
2600,100.0,260000,34236,-202.33219039000002,7,0.0037744154687970877,0.00073,0.3534144461154938,87.64725494384766,-11.812281608581543,256999
2610,100.0,261000,34371,-201.84443277999998,7,0.0037477759178727865,0.00073,0.39137232303619385,87.3619384765625,0.7029860019683838,257999
2620,100.0,262000,34506,-199.85104730999998,7,0.0038183298893272877,0.00073,0.4291866421699524,86.61485290527344,2.151155471801758,258999
2630,100.0,263000,34643,-199.74784676000002,7,0.003821692429482937,0.00073,0.3461253046989441,86.21163940429688,0.5153813362121582,259999
2640,100.0,264000,34779,-198.63505563999996,7,0.0038010594435036182,0.00073,0.3642909824848175,85.38980102539062,-3.395740270614624,260999
2650,100.0,265000,34915,-197.5456585,7,0.003903510980308056,0.00073,0.3583287000656128,85.63560485839844,-2.11727237701416,261999
2660,100.0,266000,35052,-196.04754954999996,7,0.003749688621610403,0.00073,0.3846735954284668,85.98951721191406,-15.769935607910156,262999
2670,100.0,267000,35191,-194.27768995000002,7,0.003833258058875799,0.00073,0.3432857394218445,86.5831298828125,-5.5511474609375,263999
2680,100.0,268000,35328,-193.63677105,7,0.003785800188779831,0.00073,0.50569748878479,85.95543670654297,-9.001054763793945,264999
2690,100.0,269000,35463,-192.67834025999994,7,0.0037955045700073242,0.00073,0.38284772634506226,86.40980529785156,-0.5888066291809082,265999
2700,100.0,270000,35598,-192.94607823000007,7,0.003938524518162012,0.00073,0.35188889503479004,85.26476287841797,-6.921689033508301,266999
2710,100.0,271000,35735,-191.72008058,7,0.003802908817306161,0.00073,0.3376350402832031,86.73956298828125,7.4632415771484375,267999
2720,100.0,272000,35871,-192.11861971,7,0.0037259659729897976,0.00073,0.44766268134117126,87.73974609375,13.41523551940918,268999
2730,100.0,273000,36006,-192.43440181999995,7,0.0038374534342437983,0.00073,0.42573249340057373,86.89369201660156,0.531485915184021,269999
2740,100.0,274000,36142,-194.26484208000002,7,0.0036518508568406105,0.00073,0.36468344926834106,85.95956420898438,-2.045520544052124,270999
2750,100.0,275000,36277,-194.54185250999998,7,0.003657054156064987,0.00073,0.3919588625431061,85.76031494140625,1.3434346914291382,271999
2760,100.0,276000,36411,-194.60940043,7,0.0038582009728997946,0.00073,0.410405695438385,85.43510437011719,-4.297548294067383,272999
2770,100.0,277000,36547,-194.18334648999996,7,0.003847328945994377,0.00073,0.3498293459415436,84.50701141357422,-8.201629638671875,273999
2780,100.0,278000,36683,-194.05224384000002,7,0.003738525090739131,0.00073,0.44824349880218506,84.34521484375,6.636724472045898,274999
2790,100.0,279000,36818,-193.04463553000002,7,0.0037776960525661707,0.00073,0.34836065769195557,87.07273864746094,-17.586074829101562,275999
2800,100.0,280000,36952,-193.17210067,7,0.003709065495058894,0.00073,0.42202073335647583,86.03429412841797,10.89196491241455,276999
2810,100.0,281000,37088,-193.52443538000003,7,0.0037046042270958424,0.00073,0.5247271656990051,85.83674621582031,5.850866317749023,277999
2820,100.0,282000,37223,-193.34851901,7,0.0037352677900344133,0.00073,0.40144237875938416,85.6574935913086,-8.922717094421387,278999
2830,100.0,283000,37358,-192.17454952999998,7,0.0038177636452019215,0.00073,0.4444999694824219,86.95274353027344,8.039670944213867,279999
2840,100.0,284000,37494,-189.50009872,7,0.003775295801460743,0.00073,0.3675074279308319,85.52174377441406,-8.42604923248291,280999
2850,100.0,285000,37629,-189.22181812,7,0.003895740257576108,0.00073,0.41246771812438965,86.86773681640625,0.36871814727783203,281999
2860,100.0,286000,37766,-188.90337229,7,0.0037389760836958885,0.00073,0.4491286873817444,85.35792541503906,4.623691082000732,282999
2870,100.0,287000,37902,-192.23970600999996,7,0.0039010473992675543,0.00073,0.38377612829208374,85.05450439453125,-1.7096292972564697,283999
2880,100.0,288000,38038,-191.73008968,7,0.003850298235192895,0.00073,0.5546625852584839,85.05634307861328,-3.9275593757629395,284999
2890,100.0,289000,38175,-192.32786872999998,7,0.00396358547732234,0.00073,0.4758685827255249,85.5766372680664,-0.16624987125396729,285999
2900,100.0,290000,38310,-192.23745625999996,7,0.003800204023718834,0.00073,0.4278925061225891,86.01839447021484,0.5006190538406372,286999
2910,100.0,291000,38447,-193.86313093999996,7,0.0037641851231455803,0.00073,0.3863687515258789,86.07260131835938,-5.947884559631348,287999
2920,100.0,292000,38582,-195.11808084000003,7,0.0038151813205331564,0.00073,0.383171021938324,85.47770690917969,-6.177014350891113,288999
2930,100.0,293000,38718,-195.77554820999998,7,0.003729053307324648,0.00073,0.3761095702648163,85.42286682128906,-1.6530168056488037,289999
2940,100.0,294000,38854,-197.57132644999993,7,0.0038201601710170507,0.00073,0.3785075545310974,83.54680633544922,1.0609557628631592,290999
2950,100.0,295000,38990,-197.11341134999998,7,0.003830807749181986,0.00073,0.39631205797195435,85.3936538696289,1.0172805786132812,291999
2960,100.0,296000,39124,-195.85606214999999,7,0.0037619583308696747,0.00073,0.4895011782646179,83.20233154296875,-18.293628692626953,292999
2970,100.0,297000,39260,-193.65981275000001,7,0.0037352892104536295,0.00073,0.40948015451431274,85.24545288085938,-5.974895000457764,293999
2980,100.0,298000,39398,-192.50439386999997,7,0.003795383498072624,0.00073,0.3703102469444275,83.7599868774414,-10.588361740112305,294999
2990,100.0,299000,39532,-191.03750816000004,7,0.0037976482417434454,0.00073,0.452680766582489,84.36209869384766,-0.14493727684020996,295999
3000,100.0,300000,39667,-190.01454256,7,0.003772105323150754,0.00073,0.42321014404296875,86.51769256591797,13.108635902404785,296999
3010,100.0,301000,39803,-187.42403930000003,7,0.003901629475876689,0.00073,0.4064607620239258,85.99308013916016,-10.004805564880371,297999
3020,100.0,302000,39937,-187.21859470999996,7,0.003692588536068797,0.00073,0.4004215598106384,84.44879150390625,-1.9790904521942139,298999
3030,100.0,303000,40071,-186.27652498999998,7,0.003828756744042039,0.00073,0.3420237600803375,84.96166229248047,9.830986022949219,299999
3040,100.0,304000,40205,-186.18859533,7,0.0038365989457815886,0.00073,0.4552093744277954,86.36656188964844,15.868945121765137,300999
3050,100.0,305000,40341,-187.82368876,7,0.0038823566865175962,0.00073,0.5617313981056213,85.32852935791016,1.8008010387420654,301999
3060,100.0,306000,40476,-189.67128959,7,0.003871704451739788,0.00073,0.35971447825431824,84.68120574951172,-6.237672328948975,302999
3070,100.0,307000,40611,-189.41074777000003,7,0.003912168089300394,0.00073,0.5094497799873352,83.03571319580078,-2.5795629024505615,303999
3080,100.0,308000,40746,-190.55936319999998,7,0.00393872894346714,0.00073,0.486087828874588,83.63402557373047,2.460679292678833,304999
3090,100.0,309000,40882,-193.62920879000004,7,0.003944655414670706,0.00073,0.4388197958469391,84.72037506103516,4.101980686187744,305999
3100,100.0,310000,41019,-193.44544929000003,7,0.003949237987399101,0.00073,0.45226752758026123,83.06958770751953,-4.56494140625,306999
3110,100.0,311000,41157,-194.76499041,7,0.003908629063516855,0.00073,0.4438363313674927,84.42874145507812,8.197834014892578,307999
3120,100.0,312000,41292,-193.88318816000003,7,0.0038314524572342634,0.00073,0.5131506323814392,81.90650939941406,5.248653888702393,308999
3130,100.0,313000,41427,-194.74166328000004,7,0.003918691538274288,0.00073,0.45416808128356934,83.74784851074219,6.045304298400879,309999
3140,100.0,314000,41563,-195.03033584000005,7,0.004156988114118576,0.00073,0.4329931437969208,82.80949401855469,-3.657616138458252,310999
3150,100.0,315000,41697,-194.33639875000006,7,0.00408583227545023,0.00073,0.4339548349380493,80.87300109863281,-6.195530891418457,311999
3160,100.0,316000,41832,-193.05475766000004,7,0.004100736230611801,0.00073,0.5408052206039429,82.85041809082031,11.706271171569824,312999
3170,100.0,317000,41968,-193.11465636000005,7,0.003956411965191364,0.00073,0.41784191131591797,81.0848617553711,-0.8632826805114746,313999
3180,100.0,318000,42104,-193.49886422999995,7,0.003821756225079298,0.00073,0.48175323009490967,83.36483764648438,-10.724921226501465,314999
3190,100.0,319000,42241,-189.88219482,7,0.003920280374586582,0.00073,0.4211066961288452,81.04704284667969,6.287057399749756,315999
3200,100.0,320000,42377,-191.43676649,7,0.004011561628431082,0.00073,0.40293794870376587,81.81914520263672,-1.6932060718536377,316999
3210,100.0,321000,42513,-191.44910072000002,7,0.004175933543592691,0.00073,0.4737682640552521,82.1080551147461,-1.4514739513397217,317999
3220,100.0,322000,42648,-192.03404545,7,0.004105028696358204,0.00073,0.467505544424057,79.5265121459961,-1.1716017723083496,318999
3230,100.0,323000,42784,-193.69099921999998,7,0.004118237178772688,0.00073,0.4906628727912903,80.27413177490234,-3.0050723552703857,319999
3240,100.0,324000,42921,-194.34605031000004,7,0.004247321281582117,0.00073,0.5070657134056091,82.66353607177734,-9.987464904785156,320999
3250,100.0,325000,43057,-193.91317623000003,7,0.004141263198107481,0.00073,0.5661535263061523,80.20280456542969,-3.9746997356414795,321999
3260,100.0,326000,43193,-194.31046607000005,7,0.004038889426738024,0.00073,0.42262130975723267,82.0323715209961,-8.488655090332031,322999
3270,100.0,327000,43328,-195.45248237999996,7,0.004109752830117941,0.00073,0.5228959918022156,79.48356628417969,-6.6881632804870605,323999
3280,100.0,328000,43462,-192.92527831000004,7,0.004352233838289976,0.00073,0.5142641663551331,77.89920806884766,-8.873233795166016,324999
3290,100.0,329000,43597,-196.94256936999997,7,0.004283236805349588,0.00073,0.5090497732162476,79.87260437011719,-8.743674278259277,325999
3300,100.0,330000,43734,-196.18380507,7,0.004228987731039524,0.00073,0.4972456693649292,80.21328735351562,1.7951061725616455,326999
3310,100.0,331000,43869,-195.99942111000001,7,0.004371668677777052,0.00073,0.49273383617401123,79.76139068603516,-11.279109001159668,327999
3320,100.0,332000,44006,-195.43160172,7,0.0043052141554653645,0.00073,0.503760814666748,78.69470977783203,0.289046049118042,328999
3330,100.0,333000,44146,-193.95614558999998,7,0.004226110875606537,0.00073,0.46175986528396606,77.42471313476562,-5.974710464477539,329999
3340,100.0,334000,44283,-191.86579838,7,0.004366826731711626,0.00073,0.4772181510925293,76.00861358642578,4.270751476287842,330999
3350,100.0,335000,44417,-191.59467535,7,0.004282025620341301,0.00073,0.493572473526001,77.50088500976562,2.6939704418182373,331999
