rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps,time/episodes,train/ent_coef_loss,train/n_updates,train/ent_coef,train/critic_loss,train/actor_loss,train/learning_rate
762.6659487399999,72210,6,100.0,496000,4960,-3.0975348949432373,492999,0.0011070198379456997,0.009245670400559902,-394.69879150390625,0.00073
761.8204632000001,72361,6,100.0,497000,4970,-7.097477912902832,493999,0.0007189837051555514,0.04865124821662903,-394.72613525390625,0.00073
762.0849469799999,72513,6,100.0,498000,4980,-0.530829906463623,494999,0.0006650064024142921,0.028425421565771103,-394.9937744140625,0.00073
761.64083113,72665,6,100.0,499000,4990,1.1709825992584229,495999,0.0009561473270878196,0.03448910638689995,-394.4775085449219,0.00073
762.87023697,72816,6,100.0,500000,5000,1.7974740266799927,496999,0.0007876548916101456,0.08463828265666962,-394.3093566894531,0.00073
764.56438802,72968,6,100.0,501000,5010,-7.738300323486328,497999,0.0010226842714473605,0.028244998306035995,-394.67669677734375,0.00073
764.6614290299999,73118,6,100.0,502000,5020,-3.8298072814941406,498999,0.0008096114615909755,0.041595034301280975,-394.65704345703125,0.00073
763.74592239,73271,6,100.0,503000,5030,-0.5186078548431396,499999,0.0008061171392910182,0.026941537857055664,-394.68060302734375,0.00073
762.87703688,73422,6,100.0,504000,5040,-3.6602959632873535,500999,0.0007532283780165017,0.02808971330523491,-394.52825927734375,0.00073
763.42540504,73574,6,100.0,505000,5050,12.742805480957031,501999,0.0006724385893903673,0.026388265192508698,-393.4853820800781,0.00073
762.82524053,73726,6,100.0,506000,5060,8.669445037841797,502999,0.0009765978902578354,0.018843606114387512,-394.0299377441406,0.00073
764.28409757,73880,6,100.0,507000,5070,-5.114649295806885,503999,0.0008240818860940635,0.022990180179476738,-394.397705078125,0.00073
764.6853194700001,74033,6,100.0,508000,5080,-1.1490930318832397,504999,0.0007711921352893114,0.023005224764347076,-394.7354431152344,0.00073
764.9526652500001,74186,6,100.0,509000,5090,3.1746978759765625,505999,0.000872555305249989,0.0436704158782959,-394.1683654785156,0.00073
764.2898819699999,74338,6,100.0,510000,5100,-3.2308647632598877,506999,0.0007803217740729451,0.027096770703792572,-394.2571716308594,0.00073
762.9201424600001,74491,6,100.0,511000,5110,0.9866719245910645,507999,0.0006356428493745625,0.038034237921237946,-394.4231262207031,0.00073
762.7976615599999,74643,6,100.0,512000,5120,-0.5363713502883911,508999,0.0007172667537815869,0.01840044930577278,-394.84075927734375,0.00073
765.06064046,74795,6,100.0,513000,5130,-1.987661361694336,509999,0.0006805162993259728,0.05393693223595619,-394.4205017089844,0.00073
765.94104238,74947,6,100.0,514000,5140,1.775381088256836,510999,0.000628138252068311,0.030810657888650894,-394.1942138671875,0.00073
766.4445009300001,75099,6,100.0,515000,5150,-5.224334716796875,511999,0.0005555862444452941,0.029290325939655304,-394.7364196777344,0.00073
767.2257217800001,75253,6,100.0,516000,5160,-0.6394670605659485,512999,0.000580304185859859,0.06429727375507355,-394.507080078125,0.00073
