time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/ent_coef,train/actor_loss,train/critic_loss,train/ent_coef_loss
6,565.66952305,99.09,527006,78851,6320,0.00073,524005,0.021540645509958267,-388.8639221191406,9.177120208740234,-3.594656467437744
6,555.0415549600001,98.11,527908,78986,6330,0.00073,524907,0.02135705202817917,-385.88421630859375,12.623199462890625,1.9405313730239868
6,561.01481367,98.11,528908,79137,6340,0.00073,525907,0.021507350727915764,-379.00079345703125,7.701066970825195,1.044450044631958
6,566.79165584,98.11,529908,79287,6350,0.00073,526907,0.02248642034828663,-387.523193359375,9.042041778564453,2.862955093383789
6,558.69890238,98.11,530908,79436,6360,0.00073,527907,0.021973296999931335,-382.54693603515625,8.6957368850708,4.434629917144775
6,567.27544894,99.02,531908,79584,6370,0.00073,528907,0.020858848467469215,-386.50323486328125,6.4571123123168945,-0.7627023458480835
6,581.15524563,99.02,532908,79736,6380,0.00073,529907,0.02007477730512619,-376.05462646484375,7.502252578735352,-0.92739337682724
6,591.62463462,99.02,533908,79894,6390,0.00073,530907,0.021439112722873688,-381.19427490234375,7.978729248046875,8.478333473205566
6,580.13820195,99.02,534908,80052,6400,0.00073,531907,0.02255120687186718,-387.6781005859375,15.423107147216797,-3.067594051361084
6,582.2724720800001,99.02,535908,80211,6410,0.00073,532907,0.020793946459889412,-385.6012268066406,8.086349487304688,6.034694671630859
6,568.9966233399999,99.02,536908,80371,6420,0.00073,533907,0.02191976271569729,-386.5355529785156,7.820722579956055,-8.769596099853516
6,578.6078811699999,100.0,537908,80532,6430,0.00073,534907,0.022501057013869286,-381.9624328613281,7.5364532470703125,-7.933509826660156
6,565.32647525,100.0,538908,80695,6440,0.00073,535907,0.021502526476979256,-384.5210876464844,8.038189888000488,-6.3085527420043945
6,557.4710219,99.02,539810,80837,6450,0.00073,536809,0.020917639136314392,-385.9627685546875,6.984142780303955,-5.40767240524292
6,573.2609104500001,99.02,540810,80993,6460,0.00073,537809,0.021045565605163574,-383.2245178222656,7.211296081542969,-1.0029401779174805
6,579.41316791,99.02,541810,81150,6470,0.00073,538809,0.021125774830579758,-378.1524353027344,8.493101119995117,2.3463504314422607
6,572.89508132,99.02,542810,81318,6480,0.00073,539809,0.021097678691148758,-378.875,8.264351844787598,8.007617950439453
6,564.46196681,99.02,543810,81480,6490,0.00073,540809,0.021377526223659515,-383.55584716796875,6.35488224029541,-8.709720611572266
6,575.6325747400001,99.02,544810,81639,6500,0.00073,541809,0.021567661315202713,-381.9888916015625,8.628606796264648,-1.663498878479004
6,577.36274597,99.02,545810,81801,6510,0.00073,542809,0.022839348763227463,-389.0867614746094,11.037164688110352,-10.044511795043945
6,579.21588133,99.02,546810,81958,6520,0.00073,543809,0.020435333251953125,-395.24285888671875,8.754451751708984,-1.0447641611099243
6,567.2132888599999,99.02,547810,82114,6530,0.00073,544809,0.020917320623993874,-395.1271667480469,7.996706962585449,-2.598898410797119
6,582.52631576,99.02,548810,82272,6540,0.00073,545809,0.021199243143200874,-391.63458251953125,7.75739860534668,6.256950378417969
6,588.08079013,100.0,549810,82429,6550,0.00073,546809,0.02147316187620163,-388.0534362792969,7.120266914367676,-1.06801438331604
6,577.84535009,100.0,550810,82584,6560,0.00073,547809,0.02113756351172924,-386.0816650390625,16.826740264892578,-2.672981023788452
6,578.62719599,100.0,551810,82738,6570,0.00073,548809,0.022018181160092354,-391.1767883300781,7.916548728942871,-0.42811906337738037
6,575.2175130899999,100.0,552810,82894,6580,0.00073,549809,0.021421827375888824,-386.1128845214844,8.283621788024902,-0.0321727991104126
6,582.71238353,100.0,553810,83050,6590,0.00073,550809,0.021840518340468407,-385.52520751953125,6.7442097663879395,-1.6383378505706787
6,577.1242246200001,100.0,554810,83206,6600,0.00073,551809,0.02190890535712242,-386.1351013183594,8.024219512939453,-8.043235778808594
6,566.8097368,99.02,555712,83355,6610,0.00073,552711,0.02079216204583645,-379.5223388671875,7.061249732971191,0.0004035830497741699
6,577.6817156799999,99.02,556712,83514,6620,0.00073,553711,0.02145754173398018,-374.656494140625,9.395574569702148,4.177310466766357
6,565.5701424499999,98.04,557614,83654,6630,0.00073,554613,0.02041836641728878,-375.0884704589844,6.534621238708496,-3.1715404987335205
6,564.1438047699999,98.04,558614,83810,6640,0.00073,555613,0.020270006731152534,-385.9145812988281,6.795117378234863,5.794183254241943
6,568.7083216300001,98.04,559614,83969,6650,0.00073,556613,0.02062739059329033,-375.2265319824219,8.428958892822266,8.851037979125977
6,577.4460600199999,98.04,560614,84125,6660,0.00073,557613,0.020664559677243233,-374.50762939453125,6.742754936218262,0.13273170590400696
6,574.175493,98.04,561614,84284,6670,0.00073,558613,0.020587127655744553,-384.4908752441406,6.599510669708252,0.8598278164863586
6,586.2528651,98.04,562614,84444,6680,0.00073,559613,0.02076013758778572,-371.218017578125,7.851650714874268,3.636242389678955
6,580.96417781,98.04,563614,84606,6690,0.00073,560613,0.021061688661575317,-373.54046630859375,8.857379913330078,-1.4936407804489136
6,589.4027886299999,98.04,564614,84770,6700,0.00073,561613,0.02031603828072548,-384.29144287109375,6.3262529373168945,-1.7073885202407837
6,614.7624303900001,99.02,565614,84931,6710,0.00073,562613,0.020153973251581192,-376.76373291015625,6.354581832885742,3.4920520782470703
6,617.03952028,99.02,566614,85089,6720,0.00073,563613,0.02027757652103901,-379.58856201171875,5.75174617767334,-12.313772201538086
6,645.9838854,100.0,567614,85248,6730,0.00073,564613,0.019441375508904457,-373.3588562011719,6.924892425537109,-1.8470699787139893
6,639.34578856,100.0,568614,85409,6740,0.00073,565613,0.020079903304576874,-373.09259033203125,5.677360534667969,-17.122982025146484
6,644.74793071,100.0,569614,85564,6750,0.00073,566613,0.019640833139419556,-379.335693359375,6.732251167297363,3.7738800048828125
6,635.47507168,100.0,570614,85715,6760,0.00073,567613,0.020060420036315918,-375.18743896484375,7.1926069259643555,4.522754669189453
6,633.2922722899999,100.0,571614,85868,6770,0.00073,568613,0.020039472728967667,-381.5598449707031,8.038894653320312,12.65965747833252
6,625.35649212,100.0,572614,86022,6780,0.00073,569613,0.02010306902229786,-380.6855773925781,8.225035667419434,0.6226415634155273
6,640.5634594999999,100.0,573614,86180,6790,0.00073,570613,0.021054640412330627,-378.87274169921875,7.161385536193848,-1.2878899574279785
6,626.9144860399999,100.0,574614,86339,6800,0.00073,571613,0.02075049839913845,-379.732421875,7.167830944061279,-8.45510482788086
6,611.9266918200001,100.0,575614,86494,6810,0.00073,572613,0.02125089056789875,-387.8378601074219,6.730812072753906,-8.08096981048584
6,618.85766039,100.0,576614,86648,6820,0.00073,573613,0.020398786291480064,-384.2427673339844,11.75920295715332,4.895489692687988
6,605.53753914,100.0,577614,86798,6830,0.00073,574613,0.019938310608267784,-387.5805358886719,7.542932510375977,3.2185468673706055
6,613.1390674600001,99.84,578598,86945,6840,0.00073,575597,0.019414782524108887,-389.5025329589844,7.363570213317871,-4.249943733215332
6,598.8739317899999,99.84,579598,87095,6850,0.00073,576597,0.020676234737038612,-381.0086975097656,13.708816528320312,2.9194834232330322
6,615.8346701099999,99.84,580598,87247,6860,0.00073,577597,0.01994483731687069,-391.6909484863281,6.620575904846191,-4.215512752532959
6,617.66276713,99.84,581598,87398,6870,0.00073,578597,0.019502749666571617,-383.5711975097656,7.829147815704346,2.787325382232666
6,626.44588292,99.84,582598,87557,6880,0.00073,579597,0.020948683843016624,-387.39044189453125,8.336797714233398,10.985899925231934
6,611.76211319,99.84,583598,87715,6890,0.00073,580597,0.020963162183761597,-380.72314453125,7.468119144439697,3.6968274116516113
6,611.0347812900001,99.84,584598,87872,6900,0.00073,581597,0.020644640550017357,-384.4324951171875,8.845576286315918,-8.348665237426758
6,620.11420402,99.84,585598,88031,6910,0.00073,582597,0.020354416221380234,-388.848388671875,6.284079551696777,-3.411939859390259
6,610.4793866800001,99.84,586598,88189,6920,0.00073,583597,0.019885007292032242,-384.4034423828125,6.336881637573242,7.045814037322998
6,613.18444334,99.84,587598,88344,6930,0.00073,584597,0.020347842946648598,-381.846435546875,8.25977611541748,14.823899269104004
6,603.9895459200001,100.0,588598,88499,6940,0.00073,585597,0.02008572220802307,-389.0894775390625,7.2833147048950195,-4.0335893630981445
6,611.7844115299999,100.0,589598,88656,6950,0.00073,586597,0.019970498979091644,-393.72674560546875,6.650811195373535,-2.8266358375549316
6,585.18764083,100.0,590598,88810,6960,0.00073,587597,0.021245945245027542,-388.6558837890625,9.606005668640137,-4.017825126647949
6,571.7195855100001,99.18,591516,88956,6970,0.00073,588515,0.024267947301268578,-403.08843994140625,12.886510848999023,-4.44291877746582
6,566.25459031,99.18,592516,89119,6980,0.00073,589515,0.021893763914704323,-410.55230712890625,14.77725601196289,-1.0987415313720703
6,562.8420381000001,99.18,593516,89276,6990,0.00073,590515,0.020937642082571983,-407.2879943847656,8.701520919799805,1.4588168859481812
6,576.59888014,99.18,594516,89440,7000,0.00073,591515,0.020082518458366394,-403.6297302246094,7.264841079711914,-2.657163619995117
6,565.8090233500002,99.18,595516,89608,7010,0.00073,592515,0.019734203815460205,-396.57965087890625,7.128686904907227,-3.4730958938598633
6,572.05392036,99.18,596516,89765,7020,0.00073,593515,0.020061003044247627,-391.7960205078125,7.621368408203125,-1.7690961360931396
6,571.26266661,99.18,597516,89925,7030,0.00073,594515,0.020208820700645447,-389.96026611328125,8.004650115966797,3.4875011444091797
6,588.97216052,99.18,598516,90083,7040,0.00073,595515,0.019774354994297028,-394.8910827636719,7.959714889526367,-3.6042861938476562
6,579.24018553,98.2,599418,90220,7050,0.00073,596417,0.019571203738451004,-390.1017761230469,6.618229389190674,4.9430251121521
6,601.5611552700001,98.2,600418,90374,7060,0.00073,597417,0.019620688632130623,-387.6817626953125,13.180074691772461,7.393324375152588
6,613.5563435400001,98.04,601320,90514,7070,0.00073,598319,0.020470209419727325,-393.30352783203125,7.390969276428223,1.9884884357452393
6,623.8895056700001,98.04,602320,90670,7080,0.00073,599319,0.02031850256025791,-383.1317443847656,9.246554374694824,1.429943561553955
6,633.53289734,98.04,603320,90827,7090,0.00073,600319,0.02116509899497032,-394.10906982421875,6.546285629272461,1.159640908241272
6,630.2284803900001,98.04,604320,90982,7100,0.00073,601319,0.020460104569792747,-396.7746887207031,8.263587951660156,1.513148546218872
6,635.59642636,98.04,605320,91138,7110,0.00073,602319,0.021335817873477936,-400.9177551269531,7.409308910369873,3.5103280544281006
6,616.09156869,97.06,606222,91278,7120,0.00073,603221,0.02254292368888855,-396.16650390625,9.340494155883789,-3.641258716583252
6,610.2923446000001,97.06,607222,91438,7130,0.00073,604221,0.023850588127970695,-402.1160583496094,19.120115280151367,-7.538704872131348
6,592.4137260499999,97.06,608222,91598,7140,0.00073,605221,0.021248823031783104,-405.8974914550781,8.927391052246094,-1.6816548109054565
6,599.73950527,98.04,609222,91755,7150,0.00073,606221,0.021921304985880852,-404.72906494140625,9.730207443237305,-4.918437957763672
6,576.39495893,98.04,610222,91913,7160,0.00073,607221,0.023211579769849777,-404.7755126953125,10.178579330444336,-12.267135620117188
6,570.63589403,99.02,611222,92067,7170,0.00073,608221,0.02239415794610977,-406.9613952636719,9.146618843078613,0.031161904335021973
6,557.6983735900001,99.02,612222,92223,7180,0.00073,609221,0.02121831104159355,-405.75250244140625,10.371967315673828,-2.2008609771728516
6,545.9254142699999,99.02,613222,92382,7190,0.00073,610221,0.02123374678194523,-407.37164306640625,9.181295394897461,4.619049549102783
6,535.38334773,99.02,614222,92539,7200,0.00073,611221,0.019956262782216072,-403.4087829589844,6.374087333679199,-4.006119728088379
6,532.82563804,99.02,615222,92700,7210,0.00073,612221,0.019889673218131065,-400.3117980957031,6.380044937133789,0.7477495670318604
6,542.2441001999999,100.0,616222,92856,7220,0.00073,613221,0.02052275650203228,-401.7472839355469,6.950342655181885,-8.183609962463379
6,552.96513115,100.0,617222,93014,7230,0.00073,614221,0.02052057534456253,-396.8294982910156,8.773086547851562,-0.6433277130126953
6,553.14170015,100.0,618222,93170,7240,0.00073,615221,0.020028023049235344,-393.755615234375,12.042465209960938,-0.3205904960632324
6,541.47142558,98.15,619037,93295,7250,0.00073,616036,0.020239785313606262,-395.34173583984375,8.465843200683594,8.195549964904785
6,559.5460809900001,98.15,620037,93441,7260,0.00073,617036,0.02064855769276619,-400.6026306152344,7.328958988189697,5.019842147827148
6,567.6972943699999,98.15,621037,93591,7270,0.00073,618036,0.019590305164456367,-394.04913330078125,7.754734039306641,5.53875732421875
6,577.8864569699999,98.15,622037,93744,7280,0.00073,619036,0.020232154056429863,-396.78857421875,6.6229448318481445,-2.197843551635742
6,593.4211713300001,98.15,623037,93897,7290,0.00073,620036,0.019879763945937157,-394.73260498046875,6.9591145515441895,0.2899854779243469
6,603.0031979700001,98.15,624037,94051,7300,0.00073,621036,0.019440114498138428,-396.0374755859375,6.293704032897949,-7.746835708618164
6,617.8189193899999,98.15,625037,94206,7310,0.00073,622036,0.020408613607287407,-395.4998474121094,7.091109752655029,-1.3859777450561523
6,622.22541249,98.15,626037,94359,7320,0.00073,623036,0.019256917759776115,-397.39324951171875,7.546257019042969,6.303680419921875
6,620.08204263,98.15,627037,94510,7330,0.00073,624036,0.01916254311800003,-389.4694519042969,8.462392807006836,12.062748908996582
6,627.04127948,98.15,628037,94658,7340,0.00073,625036,0.02041240967810154,-400.1224060058594,9.551803588867188,-0.4591977596282959
6,652.20747626,100.0,629037,94807,7350,0.00073,626036,0.02012782171368599,-399.2322082519531,8.607830047607422,-2.3307201862335205
6,655.4336237300001,100.0,630037,94955,7360,0.00073,627036,0.018334854394197464,-396.8143615722656,15.582608222961426,-2.330286741256714
6,654.17396358,99.02,630939,95088,7370,0.00073,627938,0.019061841070652008,-403.2890319824219,8.745301246643066,1.021406888961792
6,651.32754362,99.02,631939,95243,7380,0.00073,628938,0.020108625292778015,-398.3271789550781,13.920502662658691,4.514632225036621
6,628.3635642200001,99.02,632939,95401,7390,0.00073,629938,0.020259324461221695,-390.6312561035156,8.805289268493652,15.527560234069824
6,619.18801646,98.63,633900,95552,7400,0.00073,630899,0.019732937216758728,-395.0926208496094,8.152859687805176,-3.306189775466919
6,607.4471022600001,98.63,634900,95709,7410,0.00073,631899,0.019818635657429695,-394.2809753417969,10.718666076660156,0.43099653720855713
6,601.9604827899999,98.63,635900,95865,7420,0.00073,632899,0.02024129591882229,-398.3067626953125,7.69671630859375,-1.3934261798858643
6,597.8324919500001,98.63,636900,96025,7430,0.00073,633899,0.02040480263531208,-396.49114990234375,7.715819358825684,1.792928695678711
6,601.31900122,98.63,637900,96182,7440,0.00073,634899,0.01990155503153801,-398.9695129394531,6.276934623718262,0.12576556205749512
6,580.707612,98.63,638900,96340,7450,0.00073,635899,0.021081944927573204,-397.7238464355469,6.544955253601074,15.018509864807129
6,576.5479358200001,98.63,639900,96496,7460,0.00073,636899,0.020058004185557365,-405.2737731933594,7.126105785369873,-7.642752647399902
6,572.6583443000001,99.61,640900,96657,7470,0.00073,637899,0.019543742761015892,-397.2708435058594,5.454061508178711,1.3341679573059082
6,562.46697856,99.61,641900,96816,7480,0.00073,638899,0.01978917233645916,-401.1167297363281,7.423226356506348,4.032112121582031
6,584.11652371,99.61,642900,96977,7490,0.00073,639899,0.02067548967897892,-396.8902587890625,6.995547294616699,-0.07748252153396606
6,596.66962851,100.0,643900,97136,7500,0.00073,640899,0.01983407512307167,-397.994384765625,6.392949104309082,-4.985658645629883
6,597.0412136,100.0,644900,97295,7510,0.00073,641899,0.01990191638469696,-389.50372314453125,7.165177345275879,-4.003682613372803
6,608.27528237,100.0,645900,97452,7520,0.00073,642899,0.019596416503190994,-395.3664855957031,7.124129772186279,-5.022797584533691
6,618.8326266600001,100.0,646900,97607,7530,0.00073,643899,0.019977446645498276,-397.2209777832031,5.962855339050293,-11.217958450317383
6,618.0338108500001,100.0,647900,97763,7540,0.00073,644899,0.019071122631430626,-398.6956787109375,8.23449993133545,1.0116857290267944
6,620.87908893,100.0,648900,97919,7550,0.00073,645899,0.019688904285430908,-396.28253173828125,7.1182098388671875,-1.5642542839050293
6,619.14768825,100.0,649900,98071,7560,0.00073,646899,0.02042892388999462,-395.8050842285156,6.517016410827637,4.915610313415527
