time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/critic_loss,train/n_updates
86595,44.83,60.950041330000005,7,11202,2130,0.00073,-9.236295700073242,-706.725341796875,0.12068326026201248,265.89837646484375,83594
87073,44.61,61.41858404999999,7,11271,2140,0.00073,1.8001728057861328,-823.1236572265625,0.11470155417919159,263.3003845214844,84072
87536,44.25,64.89269042000001,7,11334,2150,0.00073,-2.753741502761841,-804.392822265625,0.12283475697040558,733.0606689453125,84535
88022,44.85,43.83524932,7,11400,2160,0.00073,-1.403213381767273,-745.2462158203125,0.11721804738044739,295.69580078125,85021
88508,46.74,45.28644717000001,7,11465,2170,0.00073,1.2369413375854492,-792.5054321289062,0.11483447998762131,347.23406982421875,85507
89008,46.91,48.97947003,7,11533,2180,0.00073,1.3870617151260376,-801.882568359375,0.11568250507116318,305.09637451171875,86007
89505,47.16,64.34668122000001,7,11601,2190,0.00073,-6.242808818817139,-778.7816162109375,0.1136675775051117,282.45709228515625,86504
89949,47.07,74.35221994000001,7,11662,2200,0.00073,1.451375961303711,-798.5784301757812,0.11278626322746277,352.4349365234375,86948
90345,46.62,60.11809041000001,7,11716,2210,0.00073,-2.371514081954956,-782.6118774414062,0.12221936881542206,232.22186279296875,87344
90821,47.06,60.549095969999996,7,11781,2220,0.00073,1.9057598114013672,-759.428955078125,0.1150410994887352,421.572021484375,87820
91321,47.26,64.11168058000001,7,11849,2230,0.00073,0.05946934223175049,-741.4590454101562,0.11305039376020432,217.05429077148438,88320
91787,47.14,88.4610678,7,11911,2240,0.00073,-0.3090686798095703,-720.8560180664062,0.11104275286197662,264.7822265625,88786
92170,46.34,72.07797289999999,7,11963,2250,0.00073,6.738633632659912,-774.0042724609375,0.11212829500436783,317.761474609375,89169
92670,46.48,76.31065084000001,7,12030,2260,0.00073,3.4804186820983887,-745.8762817382812,0.12457764148712158,339.3025207519531,89669
93146,46.38,107.96223421,7,12095,2270,0.00073,2.1735081672668457,-760.7936401367188,0.12897779047489166,239.6461944580078,90145
93646,46.38,127.67678794,7,12163,2280,0.00073,0.3247912526130676,-779.5890502929688,0.12365031987428665,273.47320556640625,90645
94146,46.41,124.39821864,7,12231,2290,0.00073,0.8323330283164978,-746.1759643554688,0.1162799522280693,484.92498779296875,91145
94621,46.72,95.64085259000001,7,12295,2300,0.00073,-0.016666114330291748,-721.3368530273438,0.11064982414245605,260.4859619140625,91620
95108,47.63,95.9251792,7,12362,2310,0.00073,-8.027771949768066,-745.1275024414062,0.1155543252825737,214.37030029296875,92107
95558,47.37,96.81641598,7,12423,2320,0.00073,-5.778397560119629,-737.8743896484375,0.11405199021100998,297.8345031738281,92557
96058,47.37,100.20902773000002,7,12490,2330,0.00073,-2.106708526611328,-706.952880859375,0.11562324315309525,566.840087890625,93057
96528,47.41,74.77661201999999,7,12554,2340,0.00073,3.433042526245117,-728.0303955078125,0.11578216403722763,293.7540283203125,93527
96944,47.74,99.39234855,7,12610,2350,0.00073,-0.26770085096359253,-751.5457763671875,0.11680226773023605,1225.03173828125,93943
97421,47.51,111.80402815999997,7,12675,2360,0.00073,2.344902753829956,-768.7075805664062,0.11179102957248688,218.0059051513672,94420
97840,46.94,123.0523425,7,12731,2370,0.00073,-4.917781352996826,-727.3674926757812,0.11804364621639252,267.4635009765625,94839
98340,46.94,101.49642742,7,12799,2380,0.00073,-7.21293830871582,-730.2015991210938,0.11766352504491806,214.7766571044922,95339
98818,46.72,95.33937257000001,7,12863,2390,0.00073,1.6941332817077637,-722.943359375,0.11057387292385101,301.06011962890625,95817
99264,46.43,98.45157162,7,12923,2400,0.00073,2.717430591583252,-762.1183471679688,0.10844247043132782,241.0275115966797,96263
99732,46.24,125.25384707,7,12987,2410,0.00073,-1.1229972839355469,-724.2925415039062,0.10635717958211899,269.17022705078125,96731
100046,44.88,125.75434898000002,7,13030,2420,0.00073,-0.3521271049976349,-672.496826171875,0.10670053958892822,460.71392822265625,97045
100444,43.86,135.30944643,7,13084,2430,0.00073,3.5190799236297607,-762.0985717773438,0.10563743859529495,261.5196838378906,97443
100924,43.96,147.52177897,7,13149,2440,0.00073,-4.847560882568359,-705.810791015625,0.10622178018093109,227.7346954345703,97923
101380,44.36,155.45662620000002,7,13211,2450,0.00073,0.15619102120399475,-737.8033447265625,0.11331735551357269,210.21514892578125,98379
101861,44.4,142.13509589000003,7,13276,2460,0.00073,0.6382436156272888,-767.9389038085938,0.11344937980175018,257.8541259765625,98860
102361,45.21,86.36970645000001,7,13343,2470,0.00073,-0.5108121633529663,-686.40478515625,0.1077137365937233,224.98394775390625,99360
102856,45.16,106.65408090000001,7,13410,2480,0.00073,-0.7222656011581421,-722.9720458984375,0.10289964079856873,265.179443359375,99855
103345,45.27,133.03902233,7,13476,2490,0.00073,5.177350044250488,-713.2186279296875,0.10238455981016159,271.42926025390625,100344
103807,45.43,128.84556649,7,13538,2500,0.00073,-4.121533393859863,-709.5595703125,0.10290999710559845,244.786865234375,100806
104289,45.57,101.02093986,7,13603,2510,0.00073,-2.6004772186279297,-715.1845703125,0.09990338981151581,234.2682342529297,101288
104755,47.09,111.09650445000001,7,13666,2520,0.00073,4.014594078063965,-717.9830932617188,0.10095036029815674,262.1999206542969,101754
105198,47.54,104.61190222999998,7,13725,2530,0.00073,1.7144588232040405,-716.042724609375,0.10079939663410187,395.69329833984375,102197
105686,47.62,93.00394097999998,7,13791,2540,0.00073,3.197544574737549,-675.0562744140625,0.09977753460407257,614.0982055664062,102685
106152,47.72,67.87419183,7,13855,2550,0.00073,-0.43235278129577637,-701.6998291015625,0.09994691610336304,237.2490234375,103151
106644,47.83,97.46739625000001,7,13923,2560,0.00073,4.6715006828308105,-700.4480590820312,0.09704677760601044,218.78709411621094,103643
107064,47.03,94.96602134999998,7,13979,2570,0.00073,6.702873229980469,-689.53271484375,0.09794154018163681,473.1973876953125,104063
107564,47.08,62.849588159999996,7,14047,2580,0.00073,-1.2436178922653198,-733.94189453125,0.10017435997724533,256.1453552246094,104563
108043,46.98,51.61763774,7,14111,2590,0.00073,0.6206018328666687,-691.1077270507812,0.10303039103746414,203.09756469726562,105042
108497,46.9,62.30950178999999,7,14172,2600,0.00073,-12.345426559448242,-713.343505859375,0.108016736805439,317.26312255859375,105496
108919,46.3,77.20111804,7,14229,2610,0.00073,-2.558765411376953,-667.2969360351562,0.10509873181581497,271.37646484375,105918
109401,46.46,96.97590329,7,14294,2620,0.00073,0.6995877027511597,-679.1083984375,0.10425203293561935,202.32931518554688,106400
109873,46.75,128.66677646000005,7,14358,2630,0.00073,-2.2514610290527344,-670.0003051757812,0.1084858700633049,271.5101318359375,106872
110309,46.23,158.63105807,7,14418,2640,0.00073,-1.7318947315216064,-669.113525390625,0.1061895415186882,333.70263671875,107308
110784,46.32,180.54186018000001,7,14483,2650,0.00073,3.191457748413086,-665.5086059570312,0.11061197519302368,451.3920593261719,107783
111266,46.22,166.03962193000004,7,14548,2660,0.00073,-3.008492946624756,-706.3972778320312,0.1083674430847168,311.0252380371094,108265
111742,46.78,176.14303990000005,7,14613,2670,0.00073,1.182634711265564,-743.4170532226562,0.1066909208893776,1264.46044921875,108741
112242,46.78,181.37874794000007,7,14682,2680,0.00073,-4.3559250831604,-670.2567138671875,0.10860281437635422,344.59417724609375,109241
112728,46.85,176.87803603000003,7,14748,2690,0.00073,-3.6621789932250977,-669.4181518554688,0.1030367761850357,190.27142333984375,109727
113179,46.82,206.46452394000005,7,14810,2700,0.00073,-0.6519681215286255,-733.05419921875,0.10877840965986252,356.01873779296875,110178
113580,46.61,219.45248967000003,7,14864,2710,0.00073,-0.4186347723007202,-707.133544921875,0.10922771692276001,356.96783447265625,110579
114006,46.05,215.79442761999996,7,14922,2720,0.00073,4.200163841247559,-667.435791015625,0.10977186262607574,4208.36669921875,111005
114419,45.46,217.61004354999997,7,14978,2730,0.00073,-2.3578708171844482,-647.1786499023438,0.10861151665449142,450.9933776855469,111418
114874,45.65,188.13872333,7,15040,2740,0.00073,-1.814435601234436,-630.6911010742188,0.11123679578304291,722.2330322265625,111873
115332,45.48,206.07958904999995,7,15102,2750,0.00073,5.527759075164795,-668.3759765625,0.10839971899986267,716.3670654296875,112331
115806,45.4,199.67137834000002,7,15167,2760,0.00073,-8.996524810791016,-621.2811889648438,0.11044924706220627,278.58203125,112805
116265,45.23,189.75846287000005,7,15230,2770,0.00073,0.281538188457489,-719.1996459960938,0.10799983888864517,352.3148193359375,113264
116734,44.92,185.00653445,7,15293,2780,0.00073,-1.583261251449585,-659.0069580078125,0.1066456288099289,301.0577392578125,113733
117209,44.81,183.95339943,7,15358,2790,0.00073,-2.177703857421875,-651.2327880859375,0.10823678970336914,529.3859252929688,114208
117603,44.24,146.03525973,7,15412,2800,0.00073,-1.0255322456359863,-705.3804931640625,0.10650759935379028,399.65679931640625,114602
117906,43.26,119.89114326,7,15454,2810,0.00073,1.1802518367767334,-678.9306640625,0.11001088470220566,393.937744140625,114905
118282,42.76,92.28035291999997,7,15505,2820,0.00073,-3.017988681793213,-665.1392211914062,0.10908668488264084,1315.0650634765625,115281
118729,43.1,62.18977167999999,7,15566,2830,0.00073,-3.65159010887146,-687.0448608398438,0.11218217760324478,586.8016967773438,115728
119180,43.06,64.5642735,7,15628,2840,0.00073,3.4031665325164795,-721.444091796875,0.10862899571657181,396.02227783203125,116179
119594,42.62,28.702388579999997,7,15684,2850,0.00073,0.649972140789032,-679.1873779296875,0.1099274531006813,559.6732177734375,116593
120065,42.59,43.19830678,7,15749,2860,0.00073,-0.6547019481658936,-621.111328125,0.10954442620277405,494.5522155761719,117064
120565,43.0,41.57704081,7,15817,2870,0.00073,-4.299757957458496,-658.2758178710938,0.10208424180746078,405.37628173828125,117564
120997,42.63,62.13955599,7,15875,2880,0.00073,-1.4417591094970703,-684.6258544921875,0.10209015756845474,281.558837890625,117996
121417,42.08,51.54552122000001,7,15931,2890,0.00073,6.120631217956543,-702.2322998046875,0.10541076213121414,1259.3408203125,118416
121888,42.85,47.618757,7,15995,2900,0.00073,-1.3569257259368896,-663.20556640625,0.10657039284706116,1476.864013671875,118887
122374,44.68,65.27368951000001,7,16062,2910,0.00073,2.7633495330810547,-682.6466674804688,0.1075729951262474,495.7999267578125,119373
122861,45.79,65.66782906000002,7,16127,2920,0.00073,-2.9966049194335938,-673.4030151367188,0.10638608783483505,297.7882080078125,119860
123339,46.1,54.39129479999999,7,16192,2930,0.00073,-0.3393949866294861,-650.9566040039062,0.10624295473098755,469.16522216796875,120338
123829,46.49,52.90354784,7,16259,2940,0.00073,0.529233455657959,-647.5099487304688,0.10727694630622864,231.0166015625,120828
124329,47.35,53.87791413,7,16327,2950,0.00073,-0.5895542502403259,-680.0587768554688,0.1066184788942337,244.25753784179688,121328
124829,47.64,41.66266105999999,7,16395,2960,0.00073,-9.723442077636719,-636.8904418945312,0.10624505579471588,417.568359375,121828
125321,47.56,56.10388526,7,16463,2970,0.00073,2.328997850418091,-703.1754150390625,0.10606034845113754,297.63702392578125,122320
125821,48.24,58.68383904,7,16532,2980,0.00073,-2.007234573364258,-670.329833984375,0.10735149681568146,309.1266784667969,122820
126307,48.9,63.315678469999995,7,16599,2990,0.00073,-3.9235239028930664,-638.0704345703125,0.10532205551862717,364.3411865234375,123306
126807,49.19,125.20296812000001,7,16667,3000,0.00073,1.5652357339859009,-647.212890625,0.10475323349237442,430.67364501953125,123806
127299,49.25,134.94654253,7,16733,3010,0.00073,5.758908271789551,-694.3407592773438,0.10852042585611343,974.3517456054688,124298
127792,49.31,161.29108034999996,7,16800,3020,0.00073,3.765321731567383,-694.4910278320312,0.1069008857011795,259.59503173828125,124791
128245,49.06,165.87029299000002,7,16862,3030,0.00073,0.026697158813476562,-593.4036865234375,0.1064906194806099,361.78851318359375,125244
128710,48.81,183.93380652,7,16925,3040,0.00073,1.4156882762908936,-633.19921875,0.10502391308546066,4012.0576171875,125709
129198,48.69,177.00398844000006,7,16992,3050,0.00073,-5.312423229217529,-672.3506469726562,0.10901937633752823,404.14996337890625,126197
129680,48.51,171.92441222000005,7,17057,3060,0.00073,2.3833553791046143,-684.3286743164062,0.11149312555789948,344.24249267578125,126679
130175,48.54,182.03544766000002,7,17124,3070,0.00073,0.9057852029800415,-696.3493041992188,0.10751379281282425,360.9040222167969,127174
130638,48.17,165.2912874,7,17187,3080,0.00073,2.0796995162963867,-685.6907348632812,0.10930905491113663,305.87713623046875,127637
131102,47.95,157.64917020000001,7,17251,3090,0.00073,-1.0546419620513916,-712.8037719726562,0.11443173885345459,344.09161376953125,128101
131581,47.74,108.74963307,7,17315,3100,0.00073,3.6895346641540527,-672.2794189453125,0.10902012884616852,3658.8515625,128580
132081,47.82,80.48835720999999,7,17383,3110,0.00073,-4.066427707672119,-715.0404052734375,0.10890379548072815,269.1148681640625,129080
132548,47.56,75.20833156999998,7,17447,3120,0.00073,-1.8003430366516113,-656.246337890625,0.11048591136932373,465.2979736328125,129547
132965,47.2,70.45284869,7,17503,3130,0.00073,-7.239770889282227,-655.8802490234375,0.11133483797311783,298.972900390625,129964
133415,47.05,92.80062691999997,7,17565,3140,0.00073,3.3754656314849854,-703.85205078125,0.11202940344810486,315.7291259765625,130414
133870,46.72,102.55490848999997,7,17627,3150,0.00073,-5.6578264236450195,-661.43408203125,0.11361517757177353,554.2639770507812,130869
134370,46.9,113.6759694,7,17694,3160,0.00073,-8.565312385559082,-724.117431640625,0.11559122055768967,379.4693603515625,131369
134870,46.95,103.9309864,7,17762,3170,0.00073,-3.5202293395996094,-662.4513549804688,0.11366865783929825,254.39834594726562,131869
135320,46.82,124.75322177000002,7,17824,3180,0.00073,1.0022622346878052,-703.4398803710938,0.11543720960617065,353.8154296875,132319
135778,46.76,168.40232187,7,17886,3190,0.00073,-1.0641694068908691,-640.7993774414062,0.10746804624795914,257.60638427734375,132777
136256,46.75,167.36355940999994,7,17951,3200,0.00073,1.0376852750778198,-738.8150634765625,0.108909010887146,334.94610595703125,133255
136743,46.62,244.43437353999994,7,18017,3210,0.00073,3.9421467781066895,-693.2821655273438,0.10428529977798462,433.4014892578125,133742
137181,46.33,250.05360247999994,7,18076,3220,0.00073,3.757152795791626,-686.9251708984375,0.1110161542892456,671.3742065429688,134180
137561,45.96,297.29111912,7,18128,3230,0.00073,0.6427133083343506,-664.0503540039062,0.11439420282840729,363.90325927734375,134560
138003,45.88,281.89724686,7,18189,3240,0.00073,-0.9907174110412598,-678.791259765625,0.11529000103473663,437.17138671875,135002
138501,46.31,287.61000399,7,18258,3250,0.00073,-3.99359130859375,-649.2754516601562,0.11323560029268265,309.2437744140625,135500
138999,46.29,267.78767077,7,18326,3260,0.00073,3.8478965759277344,-675.2298583984375,0.10932878404855728,362.2061462402344,135998
139492,46.22,255.38635620000002,7,18394,3270,0.00073,-3.043879508972168,-658.678955078125,0.11495482176542282,360.6505126953125,136491
139954,46.34,249.25679037,7,18457,3280,0.00073,-3.5632715225219727,-679.1787109375,0.11321970075368881,375.0341796875,136953
140417,46.39,210.96327603999998,7,18519,3290,0.00073,-4.317652702331543,-669.627197265625,0.11199107766151428,309.98895263671875,137416
140901,46.45,244.86306628000006,7,18584,3300,0.00073,1.81755530834198,-659.1119995117188,0.10770800709724426,373.6943359375,137900
141401,46.58,193.62050854999998,7,18652,3310,0.00073,-3.4343149662017822,-638.3690185546875,0.10868969559669495,304.5899353027344,138400
141871,46.9,181.83364433,7,18716,3320,0.00073,-1.068859338760376,-663.9520263671875,0.10954988747835159,357.59466552734375,138870
142371,48.1,186.62272779,7,18783,3330,0.00073,-0.18887710571289062,-679.401123046875,0.10777659714221954,328.89764404296875,139370
142858,48.55,177.15471618000004,7,18849,3340,0.00073,-2.699382781982422,-673.1317138671875,0.10940348356962204,287.48651123046875,139857
143340,48.39,189.92008953,7,18914,3350,0.00073,1.5886759757995605,-700.1168212890625,0.1106245294213295,1534.603515625,140339
143823,48.24,201.80728652000002,7,18980,3360,0.00073,4.2694807052612305,-665.5564575195312,0.10749302804470062,976.21826171875,140822
144266,47.74,206.83386899,7,19041,3370,0.00073,1.2269742488861084,-669.4913330078125,0.1079024225473404,671.1954345703125,141265
144704,47.5,213.93667623000002,7,19100,3380,0.00073,-1.888992190361023,-656.9112548828125,0.1089341789484024,315.632568359375,141703
145118,47.01,221.74963735,7,19156,3390,0.00073,5.295633792877197,-729.3685302734375,0.10867214947938919,350.0093078613281,142117
145618,47.17,205.0240077,7,19225,3400,0.00073,-1.2453970909118652,-654.1239013671875,0.10900354385375977,313.8610534667969,142617
146099,46.98,213.46875866999994,7,19290,3410,0.00073,1.441575050354004,-707.5075073242188,0.10887149721384048,333.03369140625,143098
146590,47.19,264.84603452,7,19358,3420,0.00073,-2.5581793785095215,-645.0874633789062,0.11034686118364334,336.4658203125,143589
147047,46.76,257.87001886999997,7,19420,3430,0.00073,3.628951072692871,-630.8101196289062,0.1090913712978363,673.485595703125,144046
147547,46.89,290.4124571699999,7,19487,3440,0.00073,-4.512027740478516,-684.0171508789062,0.11365175247192383,379.5557861328125,144546
148003,46.63,263.43341545000004,7,19549,3450,0.00073,2.816960334777832,-704.5682373046875,0.11566975712776184,350.6935729980469,145002
148458,46.35,292.59711491,7,19612,3460,0.00073,-4.042171001434326,-661.636474609375,0.11200106889009476,305.8065490722656,145457
148930,46.64,307.36530306000003,7,19676,3470,0.00073,3.885124683380127,-722.253662109375,0.11462511867284775,618.1627197265625,145929
149383,46.79,299.17780992,7,19737,3480,0.00073,-3.2308154106140137,-703.3359375,0.11532004922628403,381.98358154296875,146382
149833,47.15,301.0183276,7,19799,3490,0.00073,-8.719854354858398,-626.881103515625,0.11504858732223511,368.9305419921875,146832
150317,46.99,291.47245046999996,7,19865,3500,0.00073,-6.849977493286133,-699.69384765625,0.11407603323459625,352.2508850097656,147316
150786,46.87,321.07357121999996,7,19928,3510,0.00073,-1.303330898284912,-663.6581420898438,0.11356677860021591,449.12298583984375,147785
151235,46.45,304.94092953,7,19990,3520,0.00073,-4.134294033050537,-687.9497680664062,0.11728385090827942,340.09564208984375,148234
