time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/critic_loss
1157000,11570,185414,6,774.72797138,100.0,0.00073,1153999,-6.688230037689209,-395.9317321777344,0.003517712699249387,0.040714576840400696
1158000,11580,185575,6,774.14975756,100.0,0.00073,1154999,-0.1266702115535736,-395.751953125,0.0033705835230648518,0.03708433359861374
1159000,11590,185732,6,773.1595568500001,100.0,0.00073,1155999,2.7267913818359375,-395.9329528808594,0.0037195966579020023,0.028201384469866753
1160000,11600,185891,6,772.63639228,100.0,0.00073,1156999,3.0583510398864746,-395.60015869140625,0.003261054400354624,0.04340069368481636
1161000,11610,186048,6,771.41123242,100.0,0.00073,1157999,0.4349692463874817,-396.1146545410156,0.003719071624800563,0.03583943471312523
1162000,11620,186206,6,771.0598209200001,100.0,0.00073,1158999,-2.3097214698791504,-396.1021728515625,0.0033774373587220907,0.23744231462478638
1163000,11630,186368,6,769.93846102,100.0,0.00073,1159999,-1.7276943922042847,-396.0202331542969,0.0031241774559020996,0.08130881935358047
1164000,11640,186525,6,770.3214060700002,100.0,0.00073,1160999,-2.201728105545044,-396.4096374511719,0.003680403111502528,0.021696515381336212
1165000,11650,186682,6,770.0013330500001,100.0,0.00073,1161999,1.6607043743133545,-395.8543395996094,0.0034617360215634108,0.22639641165733337
1166000,11660,186840,6,770.4818745700001,100.0,0.00073,1162999,-4.54824686050415,-396.38616943359375,0.003386703785508871,0.07958109676837921
1167000,11670,187001,6,770.04894953,100.0,0.00073,1163999,4.012933731079102,-395.7664794921875,0.003674332518130541,0.04727499932050705
1168000,11680,187160,6,771.1695596999999,100.0,0.00073,1164999,2.2481186389923096,-395.6855773925781,0.002833995036780834,0.0492202490568161
1169000,11690,187321,6,772.1540790700002,100.0,0.00073,1165999,2.0797040462493896,-395.4300231933594,0.0032429054845124483,0.03163107484579086
1170000,11700,187483,6,772.87496382,100.0,0.00073,1166999,-1.269753336906433,-396.19805908203125,0.0031271702609956264,0.10754562169313431
1171000,11710,187642,6,773.2919899199998,100.0,0.00073,1167999,-1.662872552871704,-395.9492492675781,0.0032120554242283106,0.06134123355150223
1172000,11720,187800,6,774.1655263100001,100.0,0.00073,1168999,2.1221253871917725,-395.8464050292969,0.002976437797769904,0.016041044145822525
1173000,11730,187958,6,773.9502221099999,100.0,0.00073,1169999,0.12768304347991943,-396.1065979003906,0.0032973226625472307,0.036356959491968155
1174000,11740,188118,6,773.6960656100001,100.0,0.00073,1170999,-2.4054293632507324,-395.93988037109375,0.0035130141768604517,0.06901352107524872
1175000,11750,188277,6,774.44098396,100.0,0.00073,1171999,1.3367230892181396,-396.02191162109375,0.003579383948817849,0.05591396242380142
1176000,11760,188438,6,774.6512422500001,100.0,0.00073,1172999,1.1190327405929565,-395.605712890625,0.0031529415864497423,0.03328486531972885
1177000,11770,188597,6,774.68899517,100.0,0.00073,1173999,-0.6495504975318909,-396.09954833984375,0.0036538520362228155,0.04251161962747574
1178000,11780,188758,6,773.9864264499998,100.0,0.00073,1174999,-0.7506378889083862,-396.04583740234375,0.0032078982330858707,0.03245263919234276
1179000,11790,188919,6,773.6272124199999,100.0,0.00073,1175999,-2.3666820526123047,-395.9816589355469,0.0036124580074101686,0.038965124636888504
1180000,11800,189079,6,771.58051669,100.0,0.00073,1176999,1.6146975755691528,-395.65655517578125,0.0031023668125271797,0.026474760845303535
1181000,11810,189239,6,770.6250321,100.0,0.00073,1177999,-2.119913339614868,-396.0981140136719,0.0031498565804213285,0.030029039829969406
1182000,11820,189400,6,770.3124004399999,100.0,0.00073,1178999,-2.5916249752044678,-396.2521667480469,0.00344194658100605,0.04830900579690933
1183000,11830,189560,6,770.7620669,100.0,0.00073,1179999,4.772693157196045,-395.06591796875,0.003333865664899349,0.12299051135778427
1184000,11840,189720,6,771.70328461,100.0,0.00073,1180999,-1.7414125204086304,-395.71820068359375,0.003447564085945487,0.11655953526496887
1185000,11850,189878,6,770.8068929499999,100.0,0.00073,1181999,1.4925742149353027,-396.0562438964844,0.003259520046412945,0.02035955712199211
1186000,11860,190037,6,770.4200786799998,100.0,0.00073,1182999,-5.236206531524658,-396.31707763671875,0.003063957905396819,0.03805135190486908
1187000,11870,190194,6,769.1287075,100.0,0.00073,1183999,-0.17101514339447021,-395.8653259277344,0.0033432133495807648,0.09037024527788162
1188000,11880,190353,6,769.16647967,100.0,0.00073,1184999,2.1615500450134277,-395.9351806640625,0.003327041631564498,0.2096625566482544
1189000,11890,190513,6,769.2971910299999,100.0,0.00073,1185999,0.4948117733001709,-395.9294128417969,0.0036943338345736265,0.03318966552615166
1190000,11900,190672,6,770.49205263,100.0,0.00073,1186999,-3.6474051475524902,-396.04022216796875,0.0033998358994722366,0.049279503524303436
1191000,11910,190833,6,770.7571937700002,100.0,0.00073,1187999,-1.2113434076309204,-395.9495849609375,0.0034267427399754524,0.13339608907699585
1192000,11920,190992,6,769.8163675400001,100.0,0.00073,1188999,-2.9497694969177246,-395.8258361816406,0.003078425070270896,0.14863859117031097
1193000,11930,191150,6,770.5918842000001,100.0,0.00073,1189999,-5.0644989013671875,-396.28076171875,0.0030657057650387287,0.07243254780769348
1194000,11940,191310,6,769.7040935499998,100.0,0.00073,1190999,-2.5171029567718506,-395.9771423339844,0.003483404405415058,0.045231059193611145
1195000,11950,191472,6,770.6617033899998,100.0,0.00073,1191999,0.23101270198822021,-395.73095703125,0.003180987434461713,0.0562804751098156
1196000,11960,191631,6,769.9517499000001,100.0,0.00073,1192999,-0.4986727237701416,-395.9903259277344,0.0031701531261205673,0.1090361475944519
1197000,11970,191795,6,770.5761395999999,100.0,0.00073,1193999,3.0902934074401855,-395.6467590332031,0.0032926814164966345,0.08490170538425446
1198000,11980,191956,6,770.43660601,100.0,0.00073,1194999,-0.20129132270812988,-395.6699523925781,0.0034479752648621798,0.2756192982196808
1199000,11990,192116,6,770.9509002399999,100.0,0.00073,1195999,-2.904785633087158,-396.2589111328125,0.0030971108935773373,0.029423940926790237
1200000,12000,192279,6,771.09211352,100.0,0.00073,1196999,3.718810558319092,-395.4746398925781,0.003504083724692464,0.05989851802587509
1201000,12010,192440,6,772.07934331,100.0,0.00073,1197999,-1.012380599975586,-395.8648986816406,0.0034746318124234676,0.017849894240498543
1202000,12020,192600,6,772.2186144200001,100.0,0.00073,1198999,-4.416629314422607,-396.33697509765625,0.0031250908505171537,0.015727244317531586
1203000,12030,192760,6,771.98797777,100.0,0.00073,1199999,-2.4844679832458496,-395.8274841308594,0.0035291307140141726,0.10183655470609665
1204000,12040,192924,6,771.7360243900002,100.0,0.00073,1200999,3.7396650314331055,-395.7572021484375,0.003427455434575677,0.14799684286117554
1205000,12050,193086,6,770.7719071700001,100.0,0.00073,1201999,3.363462448120117,-395.4236755371094,0.0028669254388660192,0.0900876447558403
1206000,12060,193248,6,771.6357112000001,100.0,0.00073,1202999,5.0671916007995605,-395.8207092285156,0.003572972258552909,0.07379867881536484
1207000,12070,193412,6,771.3984606500002,100.0,0.00073,1203999,0.5888808965682983,-395.9493713378906,0.003008308121934533,0.040021076798439026
1208000,12080,193574,6,771.827126,100.0,0.00073,1204999,-4.121852874755859,-396.06787109375,0.0031523387879133224,0.022646712139248848
1209000,12090,193735,6,771.3847965699999,100.0,0.00073,1205999,-2.4185631275177,-396.216796875,0.003167226444929838,0.02808045595884323
1210000,12100,193901,6,771.9872184800001,100.0,0.00073,1206999,0.3867364823818207,-395.95849609375,0.0032460337970405817,0.06965496391057968
1211000,12110,194063,6,771.4090619499999,100.0,0.00073,1207999,-1.8975918292999268,-396.3154602050781,0.003040460404008627,0.05223500728607178
1212000,12120,194226,6,771.21716942,100.0,0.00073,1208999,-0.38762158155441284,-395.9019775390625,0.0032757027074694633,0.10139618813991547
1213000,12130,194389,6,771.4071287099998,100.0,0.00073,1209999,1.229292869567871,-396.0232238769531,0.003072693943977356,0.03220975026488304
1214000,12140,194553,6,770.79487291,100.0,0.00073,1210999,-4.103275775909424,-396.5186767578125,0.0029922579415142536,0.03408695012331009
1215000,12150,194715,6,772.1698927100001,100.0,0.00073,1211999,-3.476094961166382,-396.12982177734375,0.002977509517222643,0.17625966668128967
1216000,12160,194876,6,772.0576217299998,100.0,0.00073,1212999,-1.7063524723052979,-396.040283203125,0.0032017366029322147,0.04139485955238342
1217000,12170,195040,6,772.4332500699999,100.0,0.00073,1213999,-0.506201982498169,-396.1036682128906,0.0033737996127456427,0.06871210038661957
1218000,12180,195201,6,772.5726393999998,100.0,0.00073,1214999,-0.41026511788368225,-396.08013916015625,0.0035282187163829803,0.035392843186855316
1219000,12190,195363,6,772.0693605700002,100.0,0.00073,1215999,4.4084577560424805,-396.2122802734375,0.0030727700795978308,0.03948710113763809
1220000,12200,195527,6,772.3396896700001,100.0,0.00073,1216999,4.035815715789795,-395.55487060546875,0.0034899930469691753,0.0713067576289177
1221000,12210,195689,6,772.3507022899998,100.0,0.00073,1217999,1.6396276950836182,-395.9404296875,0.003392718266695738,0.0713777244091034
1222000,12220,195851,6,773.73367484,100.0,0.00073,1218999,-0.08820503950119019,-396.21697998046875,0.0032565263099968433,0.04332862049341202
1223000,12230,196014,6,773.3707176800001,100.0,0.00073,1219999,-5.42340087890625,-396.24505615234375,0.0035729415249079466,0.04543278366327286
1224000,12240,196177,6,774.41495342,100.0,0.00073,1220999,3.944617509841919,-395.7195739746094,0.003392778104171157,0.06228707730770111
1225000,12250,196339,6,774.4116067,100.0,0.00073,1221999,1.6353124380111694,-395.58935546875,0.003322282340377569,0.03530007600784302
1226000,12260,196500,6,774.10121944,100.0,0.00073,1222999,2.0452141761779785,-396.0165100097656,0.002996559953317046,0.060860276222229004
1227000,12270,196660,6,774.4769705700003,100.0,0.00073,1223999,1.2811548709869385,-396.0107421875,0.002975606359541416,0.03368014842271805
1228000,12280,196820,6,774.3919391800002,100.0,0.00073,1224999,3.0031957626342773,-395.52435302734375,0.0030642265919595957,0.07462368905544281
1229000,12290,196983,6,774.7343240800001,100.0,0.00073,1225999,-3.7810792922973633,-396.36248779296875,0.0032504217233508825,0.040748231112957
1230000,12300,197144,6,773.2117998300002,100.0,0.00073,1226999,5.099802017211914,-395.3094787597656,0.003260238328948617,0.03303343802690506
1231000,12310,197305,6,773.1447319800001,100.0,0.00073,1227999,3.8214452266693115,-395.5105895996094,0.0032225302420556545,0.04723387211561203
1232000,12320,197465,6,772.5011025999999,100.0,0.00073,1228999,-1.7881674766540527,-395.92132568359375,0.0030745991971343756,0.06893721222877502
1233000,12330,197626,6,772.4027888500001,100.0,0.00073,1229999,1.3131030797958374,-395.2698974609375,0.0032220848370343447,0.09297757595777512
1234000,12340,197787,6,771.8008639599998,100.0,0.00073,1230999,1.6834815740585327,-395.60357666015625,0.0031216370407491922,0.06041643023490906
1235000,12350,197948,6,771.5989071899999,100.0,0.00073,1231999,1.3639687299728394,-395.57183837890625,0.0032992761116474867,0.06569942831993103
1236000,12360,198108,6,771.57903782,100.0,0.00073,1232999,-0.730870246887207,-395.8910827636719,0.0032077208161354065,0.036139313131570816
1237000,12370,198272,6,771.7368515800001,100.0,0.00073,1233999,-0.3901402950286865,-396.13311767578125,0.003094105515629053,0.09437517821788788
1238000,12380,198432,6,771.29292708,100.0,0.00073,1234999,-1.0862951278686523,-396.1419677734375,0.0028129196725785732,0.03445146977901459
1239000,12390,198591,6,771.01058911,100.0,0.00073,1235999,-3.9107770919799805,-396.0379943847656,0.003357974346727133,0.02426232397556305
1240000,12400,198750,6,770.3213140800002,100.0,0.00073,1236999,-1.7449002265930176,-396.20098876953125,0.003048799466341734,0.04394058510661125
1241000,12410,198910,6,770.8194668400002,100.0,0.00073,1237999,-3.3523194789886475,-395.8156433105469,0.0030641828197985888,0.022786790505051613
1242000,12420,199067,6,770.1953356500001,100.0,0.00073,1238999,1.5770779848098755,-395.64764404296875,0.003397458465769887,0.03124709613621235
1243000,12430,199227,6,770.26353373,100.0,0.00073,1239999,-2.3229548931121826,-396.1527099609375,0.0030596989672631025,0.03784511983394623
1244000,12440,199386,6,770.8291258400001,100.0,0.00073,1240999,-2.3651633262634277,-395.78314208984375,0.003022544551640749,0.1340028941631317
1245000,12450,199544,6,770.28759826,100.0,0.00073,1241999,0.6259127259254456,-396.2118835449219,0.0032755169086158276,0.03757964074611664
1246000,12460,199703,6,769.85097832,100.0,0.00073,1242999,7.115159034729004,-395.64093017578125,0.0028053501155227423,0.08152060955762863
1247000,12470,199863,6,771.02326971,100.0,0.00073,1243999,0.3471977710723877,-396.21392822265625,0.0030127367936074734,0.0549304224550724
1248000,12480,200020,6,772.5286741200001,100.0,0.00073,1244999,0.163945734500885,-395.8360290527344,0.0028383510652929544,0.025748632848262787
1249000,12490,200178,6,772.4250357900002,100.0,0.00073,1245999,-1.7751342058181763,-396.0256652832031,0.003149667289108038,0.029876265674829483
1250000,12500,200335,6,773.40833491,100.0,0.00073,1246999,1.8908905982971191,-395.4573974609375,0.003237724769860506,0.1293148398399353
1251000,12510,200490,6,772.63734097,100.0,0.00073,1247999,-2.422935724258423,-396.04974365234375,0.0033934221137315035,0.028224632143974304
1252000,12520,200647,6,773.0175653099999,100.0,0.00073,1248999,-1.1150676012039185,-396.1533203125,0.002997673349454999,0.042053259909152985
1253000,12530,200802,6,773.7028760100002,100.0,0.00073,1249999,0.4872129559516907,-395.85443115234375,0.0030689453706145287,0.10568436980247498
1254000,12540,200958,6,773.0967154299998,100.0,0.00073,1250999,0.49133649468421936,-396.1437683105469,0.003271037247031927,0.028432514518499374
1255000,12550,201111,6,772.6679111699999,100.0,0.00073,1251999,-0.7831773161888123,-396.04388427734375,0.003016454167664051,0.04641794413328171
1256000,12560,201266,6,773.2498654899999,100.0,0.00073,1252999,-1.3284820318222046,-396.1881103515625,0.003539231838658452,0.027367472648620605
1257000,12570,201421,6,772.33028729,100.0,0.00073,1253999,0.6025116443634033,-396.03619384765625,0.003592053661122918,0.029052507132291794
1258000,12580,201576,6,771.0010774399999,100.0,0.00073,1254999,-4.1599578857421875,-396.4042053222656,0.0030949909705668688,0.03401626646518707
1259000,12590,201729,6,771.3885231200002,100.0,0.00073,1255999,1.5431581735610962,-395.80096435546875,0.003433226142078638,0.03965367004275322
1260000,12600,201884,6,771.1020753299999,100.0,0.00073,1256999,1.5093491077423096,-396.1590270996094,0.003756775753572583,0.04194117337465286
1261000,12610,202037,6,771.9070971299999,100.0,0.00073,1257999,3.1966514587402344,-395.8304443359375,0.0032566350419074297,0.06967685371637344
1262000,12620,202193,6,772.1456414399998,100.0,0.00073,1258999,0.0127372145652771,-396.1261291503906,0.0033525123726576567,0.06655464321374893
1263000,12630,202344,6,772.5751579800001,100.0,0.00073,1259999,-5.7824225425720215,-396.3371887207031,0.0029722850304096937,0.018321000039577484
1264000,12640,202504,6,772.77499132,100.0,0.00073,1260999,0.9029369950294495,-395.4684143066406,0.0032394281588494778,0.059038955718278885
1265000,12650,202658,6,773.5420726000001,100.0,0.00073,1261999,-1.3024890422821045,-396.5151672363281,0.0033993495162576437,0.03472364321351051
1266000,12660,202811,6,773.62351248,100.0,0.00073,1262999,3.576234817504883,-395.6353759765625,0.0031642888206988573,0.024049755185842514
1267000,12670,202963,6,773.04415024,100.0,0.00073,1263999,5.185798645019531,-395.81854248046875,0.003186811227351427,0.12105564773082733
1268000,12680,203116,6,773.1166378800001,100.0,0.00073,1264999,-5.315814971923828,-396.3865051269531,0.0034197645727545023,0.08144908398389816
1269000,12690,203268,6,772.16582624,100.0,0.00073,1265999,-0.5068393349647522,-396.16558837890625,0.003358815098181367,0.06672292202711105
1270000,12700,203421,6,772.6928350000002,100.0,0.00073,1266999,-0.2710734009742737,-396.2035217285156,0.003220220096409321,0.05627705529332161
1271000,12710,203576,6,773.4676352799999,100.0,0.00073,1267999,4.6664910316467285,-395.7574157714844,0.0032126542646437883,0.23785214126110077
1272000,12720,203730,6,774.21217437,100.0,0.00073,1268999,-0.634871244430542,-396.1479187011719,0.0032579288817942142,0.04922478646039963
1273000,12730,203884,6,773.1632778000001,100.0,0.00073,1269999,-1.4600670337677002,-395.9796447753906,0.003140251152217388,0.02880670130252838
1274000,12740,204040,6,772.9572081999999,100.0,0.00073,1270999,-2.8872437477111816,-396.03759765625,0.0034822202287614346,0.02195652574300766
1275000,12750,204193,6,773.7155947299999,100.0,0.00073,1271999,-1.4130358695983887,-396.1948547363281,0.0030658869072794914,0.20439565181732178
1276000,12760,204349,6,773.5860964099999,100.0,0.00073,1272999,-3.836857557296753,-396.02386474609375,0.0032270574010908604,0.18368440866470337
1277000,12770,204504,6,773.8099902700001,100.0,0.00073,1273999,0.5928728580474854,-395.7430114746094,0.00316315283998847,0.04025855287909508
1278000,12780,204657,6,773.85182224,100.0,0.00073,1274999,0.7295740842819214,-396.2641296386719,0.003108866512775421,0.02292288839817047
1279000,12790,204809,6,774.31518862,100.0,0.00073,1275999,-3.377013921737671,-396.4144592285156,0.00317774317227304,0.060963720083236694
1280000,12800,204963,6,773.91971513,100.0,0.00073,1276999,-0.7209866642951965,-396.38372802734375,0.0035018520429730415,0.011650999076664448
1281000,12810,205117,6,772.7053023099999,100.0,0.00073,1277999,-3.0690581798553467,-396.2884216308594,0.003403253387659788,0.02645491622388363
1282000,12820,205270,6,772.2397960100002,100.0,0.00073,1278999,2.1541380882263184,-396.0323486328125,0.003589740488678217,0.04947218671441078
1283000,12830,205423,6,771.75603011,100.0,0.00073,1279999,-1.1587144136428833,-396.4109191894531,0.0036842678673565388,0.023734260350465775
1284000,12840,205578,6,772.89569742,100.0,0.00073,1280999,-0.387022465467453,-396.1517028808594,0.003785652108490467,0.013254944235086441
1285000,12850,205731,6,771.03748056,100.0,0.00073,1281999,-2.7744860649108887,-395.97113037109375,0.003448614850640297,0.02593318000435829
1286000,12860,205885,6,771.5488518200001,100.0,0.00073,1282999,-3.435177803039551,-396.2489013671875,0.0032382558565586805,0.03615584224462509
1287000,12870,206039,6,771.12023929,100.0,0.00073,1283999,-0.9245092272758484,-396.1353759765625,0.004020065534859896,0.053892798721790314
1288000,12880,206193,6,770.9509666800003,100.0,0.00073,1284999,0.7599083185195923,-395.4997863769531,0.0032496980857104063,0.03313366696238518
1289000,12890,206346,6,771.9282366100001,100.0,0.00073,1285999,0.6918948292732239,-395.72198486328125,0.003480312880128622,0.07994544506072998
1290000,12900,206499,6,772.2391344499999,100.0,0.00073,1286999,-1.5046759843826294,-395.7921142578125,0.003113747341558337,0.041305746883153915
1291000,12910,206652,6,772.2271353900001,100.0,0.00073,1287999,0.8521370887756348,-395.56658935546875,0.0030939551070332527,0.10587087273597717
1292000,12920,206806,6,771.6042902300002,100.0,0.00073,1288999,-0.5675301551818848,-395.83807373046875,0.003435852937400341,0.2333533614873886
1293000,12930,206957,6,771.61663604,100.0,0.00073,1289999,1.8677486181259155,-395.676025390625,0.00349988229572773,0.01949833333492279
1294000,12940,207108,6,769.56196322,100.0,0.00073,1290999,0.06647151708602905,-395.80657958984375,0.0035353186540305614,0.07735943794250488
1295000,12950,207265,6,770.1436796899999,100.0,0.00073,1291999,0.04563596844673157,-395.49005126953125,0.0034671726170927286,0.05226273834705353
1296000,12960,207419,6,769.45206786,100.0,0.00073,1292999,1.5546221733093262,-395.9857177734375,0.003273415146395564,0.07014644145965576
1297000,12970,207572,6,770.1052592599999,100.0,0.00073,1293999,4.879918575286865,-395.8376770019531,0.0033304430544376373,0.043332505971193314
1298000,12980,207724,6,769.92933816,100.0,0.00073,1294999,-3.095762252807617,-396.34625244140625,0.0034617921337485313,0.035336852073669434
1299000,12990,207876,6,768.78547573,100.0,0.00073,1295999,0.4557209014892578,-395.57696533203125,0.003682871349155903,0.0985548123717308
1300000,13000,208027,6,768.4455964099999,100.0,0.00073,1296999,6.547053337097168,-395.597412109375,0.0031623293180018663,0.21058624982833862
1301000,13010,208180,6,767.3450469199997,100.0,0.00073,1297999,-0.8043226003646851,-396.09466552734375,0.0032448528800159693,0.0398419052362442
1302000,13020,208331,6,766.8344121,100.0,0.00073,1298999,-3.312747001647949,-396.3628845214844,0.0038414993323385715,0.026063887402415276
1303000,13030,208482,6,767.8159845700002,100.0,0.00073,1299999,-4.261870384216309,-396.4617919921875,0.0033533116802573204,0.057245008647441864
1304000,13040,208634,6,769.97702852,100.0,0.00073,1300999,1.130692958831787,-395.52642822265625,0.0037023471668362617,0.05557259917259216
1305000,13050,208785,6,770.54102929,100.0,0.00073,1301999,-3.486237049102783,-396.48602294921875,0.00333995814435184,0.009867122396826744
1306000,13060,208936,6,769.36284849,100.0,0.00073,1302999,-1.6753478050231934,-396.5011901855469,0.00303259096108377,0.05928454548120499
1307000,13070,209088,6,767.59868435,100.0,0.00073,1303999,-3.3483028411865234,-396.1422424316406,0.0033978179562836885,0.03706599026918411
1308000,13080,209239,6,766.80922102,100.0,0.00073,1304999,1.544854760169983,-395.8851318359375,0.002946076449006796,0.02189687080681324
1309000,13090,209391,6,767.26892953,100.0,0.00073,1305999,2.6019208431243896,-396.05316162109375,0.0034565830137580633,0.0813281387090683
1310000,13100,209542,6,767.6230800600002,100.0,0.00073,1306999,-2.7932159900665283,-396.14837646484375,0.003667023265734315,0.04524918645620346
1311000,13110,209693,6,768.52853887,100.0,0.00073,1307999,-1.2531925439834595,-395.79498291015625,0.003215699689462781,0.18472328782081604
1312000,13120,209848,6,769.89269635,100.0,0.00073,1308999,2.132392644882202,-395.67523193359375,0.0031065812800079584,0.1926020383834839
1313000,13130,209998,6,769.22255582,100.0,0.00073,1309999,-2.1761577129364014,-396.052490234375,0.002980407327413559,0.08521687984466553
1314000,13140,210148,6,768.7243844699998,100.0,0.00073,1310999,6.741583824157715,-395.83160400390625,0.0029560222756117582,0.019858509302139282
1315000,13150,210298,6,769.41756655,100.0,0.00073,1311999,-2.1672325134277344,-395.9162902832031,0.0031188293360173702,0.033802859485149384
1316000,13160,210449,6,770.31357629,100.0,0.00073,1312999,-0.09486174583435059,-396.2081298828125,0.0033311990555375814,0.056998588144779205
1317000,13170,210599,6,771.46493235,100.0,0.00073,1313999,-3.1536545753479004,-395.96453857421875,0.0031431843526661396,0.033599987626075745
1318000,13180,210749,6,772.8270078399999,100.0,0.00073,1314999,-0.38497161865234375,-396.035400390625,0.0032223414164036512,0.0239406805485487
1319000,13190,210901,6,772.00489009,100.0,0.00073,1315999,4.998663902282715,-395.7418518066406,0.0031925588846206665,0.056098803877830505
1320000,13200,211054,6,773.08144627,100.0,0.00073,1316999,-0.08503389358520508,-396.38055419921875,0.0033918737899512053,0.07494039833545685
1321000,13210,211204,6,772.9672097299999,100.0,0.00073,1317999,-2.4426145553588867,-396.3406677246094,0.0034550619311630726,0.04717688634991646
1322000,13220,211354,6,772.7904938899999,100.0,0.00073,1318999,-1.6052665710449219,-395.72509765625,0.003490748815238476,0.02738802880048752
1323000,13230,211505,6,772.2429595500003,100.0,0.00073,1319999,-2.864041805267334,-396.20855712890625,0.0032517844811081886,0.0394318550825119
1324000,13240,211655,6,772.4396220199998,100.0,0.00073,1320999,9.199182510375977,-395.8774719238281,0.0039236838929355145,0.05916287750005722
1325000,13250,211806,6,772.0491698000001,100.0,0.00073,1321999,-3.6522555351257324,-396.4469909667969,0.003615820314735174,0.05208810791373253
1326000,13260,211956,6,772.6682413000001,100.0,0.00073,1322999,4.56961727142334,-395.7585144042969,0.002915967721492052,0.039319854229688644
1327000,13270,212106,6,773.1821079900001,100.0,0.00073,1323999,-0.4701694846153259,-396.0020446777344,0.0030619436874985695,0.03194296732544899
1328000,13280,212257,6,773.2171511,100.0,0.00073,1324999,2.6507303714752197,-395.77886962890625,0.003554627764970064,0.07619592547416687
1329000,13290,212408,6,774.25700495,100.0,0.00073,1325999,-0.4808640480041504,-396.12408447265625,0.0031664578709751368,0.031707704067230225
1330000,13300,212561,6,772.7301465999999,100.0,0.00073,1326999,-5.065006256103516,-396.4861145019531,0.003445286536589265,0.025380663573741913
1331000,13310,212715,6,771.83983744,100.0,0.00073,1327999,-1.3737106323242188,-396.53997802734375,0.003144914284348488,0.07284069061279297
1332000,13320,212865,6,771.77208067,100.0,0.00073,1328999,3.3336915969848633,-395.95263671875,0.0032747406512498856,0.09287451207637787
1333000,13330,213015,6,773.2326726900001,100.0,0.00073,1329999,-1.9899799823760986,-396.1281433105469,0.0032722477335482836,0.0179886631667614
1334000,13340,213166,6,773.2977179700001,100.0,0.00073,1330999,1.3332300186157227,-395.6705627441406,0.00335121457464993,0.10010454058647156
1335000,13350,213317,6,772.7496984800001,100.0,0.00073,1331999,0.7649738788604736,-396.0544128417969,0.003222602652385831,0.11678148806095123
1336000,13360,213468,6,771.5982452100001,100.0,0.00073,1332999,-1.8894743919372559,-395.84173583984375,0.0030024168081581593,0.054604314267635345
1337000,13370,213618,6,771.05472115,100.0,0.00073,1333999,-0.5584424734115601,-395.89306640625,0.003216034034267068,0.04192817956209183
1338000,13380,213770,6,771.50212297,100.0,0.00073,1334999,-1.618342638015747,-395.8585205078125,0.003571589244529605,0.050444215536117554
1339000,13390,213922,6,771.3624012999999,100.0,0.00073,1335999,4.164224147796631,-395.6116638183594,0.003472670679911971,0.1039610356092453
1340000,13400,214073,6,772.2518627200001,100.0,0.00073,1336999,1.2711701393127441,-395.95404052734375,0.0034169203136116266,0.0228502806276083
1341000,13410,214224,6,772.2655716199998,100.0,0.00073,1337999,1.0403599739074707,-396.0207824707031,0.003202860476449132,0.05054149031639099
1342000,13420,214376,6,772.5814981400002,100.0,0.00073,1338999,6.523993492126465,-395.6728515625,0.0038862498477101326,0.6932457685470581
1343000,13430,214527,6,772.52322217,100.0,0.00073,1339999,-3.056755304336548,-396.3956298828125,0.0030114816036075354,0.056977637112140656
1344000,13440,214678,6,771.8579356399999,100.0,0.00073,1340999,-1.2364566326141357,-396.0607604980469,0.002965263556689024,0.05284543335437775
1345000,13450,214829,6,771.5830223399998,100.0,0.00073,1341999,-1.7752184867858887,-395.9837646484375,0.0035142807755619287,0.06109917163848877
1346000,13460,214979,6,773.2292910699999,100.0,0.00073,1342999,-3.106116771697998,-395.903076171875,0.002923954278230667,0.06482116878032684
1347000,13470,215135,6,774.0351473100002,100.0,0.00073,1343999,-0.4007416367530823,-395.8980407714844,0.003099205670878291,0.04633934050798416
1348000,13480,215288,6,773.6411726499999,100.0,0.00073,1344999,-2.496441125869751,-395.7315673828125,0.002996432827785611,0.039285995066165924
1349000,13490,215440,6,773.26085672,100.0,0.00073,1345999,1.2622612714767456,-395.904052734375,0.0029160790145397186,0.09346900880336761
1350000,13500,215589,6,772.4901056999997,100.0,0.00073,1346999,2.1203720569610596,-396.18438720703125,0.0030434427317231894,0.0414220467209816
1351000,13510,215739,6,774.00556228,100.0,0.00073,1347999,1.7215890884399414,-396.007080078125,0.0033728857524693012,0.05533695966005325
1352000,13520,215891,6,774.1833726,100.0,0.00073,1348999,1.9003980159759521,-396.0076599121094,0.0033475507516413927,0.028226599097251892
1353000,13530,216042,6,773.01198649,100.0,0.00073,1349999,0.8931351900100708,-396.2132568359375,0.0030216567683964968,0.11757338047027588
1354000,13540,216194,6,772.7367367600001,100.0,0.00073,1350999,1.376675009727478,-396.0640869140625,0.0029500266537070274,0.03204121068120003
1355000,13550,216346,6,772.14634517,100.0,0.00073,1351999,-0.1001565009355545,-395.9417724609375,0.0029606677126139402,0.04088450223207474
1356000,13560,216497,6,771.87502602,100.0,0.00073,1352999,0.574348509311676,-396.0922546386719,0.0027827622834593058,0.03707214444875717
1357000,13570,216649,6,771.0754144599999,100.0,0.00073,1353999,-3.7970998287200928,-396.166015625,0.0028615156188607216,0.09271452575922012
