time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/actor_loss,train/learning_rate,train/ent_coef,train/critic_loss,train/n_updates,train/ent_coef_loss
6,1162000,100.0,773.45967832,174629,11620,-395.8470458984375,0.00073,0.003219496924430132,0.023922208696603775,1158999,-4.200948715209961
6,1163000,100.0,772.56445302,174787,11630,-396.1806640625,0.00073,0.0029849985148757696,0.08186637610197067,1159999,0.4019790589809418
6,1164000,100.0,772.25061651,174945,11640,-395.5879821777344,0.00073,0.003145584836602211,0.09808669984340668,1160999,1.9336462020874023
6,1165000,100.0,772.5316487700002,175102,11650,-396.5757751464844,0.00073,0.003179925726726651,0.020479653030633926,1161999,-5.184731960296631
6,1166000,100.0,772.03970845,175260,11660,-396.1224670410156,0.00073,0.0029531836044043303,0.04722344130277634,1162999,-0.01686382293701172
6,1167000,100.0,771.65256086,175416,11670,-396.1114501953125,0.00073,0.0029381948988884687,0.07006417214870453,1163999,0.4377609193325043
6,1168000,100.0,770.63842731,175574,11680,-396.1200866699219,0.00073,0.003475205274298787,0.07652734965085983,1164999,-1.3106515407562256
6,1169000,100.0,770.70793229,175732,11690,-395.9552001953125,0.00073,0.0032461590599268675,0.0674164891242981,1165999,-2.6533899307250977
6,1170000,100.0,770.51779792,175889,11700,-395.51751708984375,0.00073,0.0030174856074154377,0.015693852677941322,1166999,0.3459169268608093
6,1171000,100.0,770.01411406,176048,11710,-395.6345520019531,0.00073,0.003159372368827462,0.06422260403633118,1167999,-2.9329206943511963
6,1172000,100.0,769.8996105699999,176207,11720,-396.35693359375,0.00073,0.002627998823300004,0.03661356866359711,1168999,-2.0571823120117188
6,1173000,100.0,770.3043865600002,176366,11730,-396.67279052734375,0.00073,0.0030198274180293083,0.023048847913742065,1169999,-5.390888690948486
6,1174000,100.0,770.5723619399998,176527,11740,-396.2010192871094,0.00073,0.003306711558252573,0.07292281836271286,1170999,-2.3817577362060547
6,1175000,100.0,769.9966273699999,176687,11750,-396.1503601074219,0.00073,0.003116975538432598,0.029499122872948647,1171999,2.517601728439331
6,1176000,100.0,770.2195836299999,176846,11760,-396.03179931640625,0.00073,0.0029396312311291695,0.08643485605716705,1172999,1.7226719856262207
6,1177000,100.0,770.4590264899999,177006,11770,-395.9883117675781,0.00073,0.0030084517784416676,0.060090988874435425,1173999,0.5917845964431763
6,1178000,100.0,770.98227764,177167,11780,-396.0550842285156,0.00073,0.0031724032014608383,0.05073968321084976,1174999,-2.5527257919311523
6,1179000,100.0,770.1427734999999,177326,11790,-395.6643981933594,0.00073,0.0030237280298024416,0.05808745324611664,1175999,1.1935501098632812
6,1180000,100.0,770.5200836300002,177486,11800,-395.7709655761719,0.00073,0.002366803353652358,0.21208098530769348,1176999,1.9813255071640015
6,1181000,100.0,770.41066688,177646,11810,-396.21282958984375,0.00073,0.0028191637247800827,0.03895856812596321,1177999,-4.378152847290039
6,1182000,100.0,770.4749921500002,177807,11820,-396.0954895019531,0.00073,0.00360017828643322,0.025087986141443253,1178999,-2.528672695159912
6,1183000,100.0,770.3075365400001,177968,11830,-395.90203857421875,0.00073,0.0025549717247486115,0.21190834045410156,1179999,-2.015065908432007
6,1184000,100.0,770.6561078,178130,11840,-395.7684020996094,0.00073,0.002427388448268175,0.10351555794477463,1180999,4.536453723907471
6,1185000,100.0,770.6580269800002,178291,11850,-395.99322509765625,0.00073,0.003196979872882366,0.03181564807891846,1181999,0.969938337802887
6,1186000,100.0,771.85824323,178451,11860,-395.6678771972656,0.00073,0.003111510770395398,0.04900894686579704,1182999,3.7513365745544434
6,1187000,100.0,772.64103709,178610,11870,-396.080810546875,0.00073,0.002940867794677615,0.015218708664178848,1183999,-5.449807167053223
6,1188000,100.0,771.6284929499999,178771,11880,-396.79852294921875,0.00073,0.002687981119379401,0.18095213174819946,1184999,-2.7229156494140625
6,1189000,100.0,773.48338401,178932,11890,-396.1630554199219,0.00073,0.0029373038560152054,0.04295369237661362,1185999,-2.053281784057617
6,1190000,100.0,773.03754248,179093,11900,-396.6093444824219,0.00073,0.0027581460308283567,0.013776145875453949,1186999,-4.705934524536133
6,1191000,100.0,773.14663081,179257,11910,-395.7919921875,0.00073,0.0030590789392590523,0.05043336749076843,1187999,1.792847752571106
6,1192000,100.0,772.43302698,179421,11920,-396.1822509765625,0.00073,0.0024113906547427177,0.05947278439998627,1188999,2.6298367977142334
6,1193000,100.0,772.6199978600001,179583,11930,-395.9913635253906,0.00073,0.0026782730128616095,0.12202087789773941,1189999,-0.8678756356239319
6,1194000,100.0,771.7857290600001,179747,11940,-395.8940124511719,0.00073,0.003027113853022456,0.09366078674793243,1190999,0.9703607559204102
6,1195000,100.0,771.8169524299999,179910,11950,-395.9169921875,0.00073,0.00217337510548532,0.045062340795993805,1191999,-0.876736044883728
6,1196000,100.0,771.0026878800002,180070,11960,-396.117431640625,0.00073,0.0029125576838850975,0.03911864757537842,1192999,-2.9458956718444824
6,1197000,100.0,770.0909038799998,180230,11970,-396.12908935546875,0.00073,0.0031464158091694117,0.06578739732503891,1193999,3.709867477416992
6,1198000,100.0,771.6090053499997,180392,11980,-396.46875,0.00073,0.002371018985286355,0.032091692090034485,1194999,-0.4188239872455597
6,1199000,100.0,770.16050173,180554,11990,-395.85443115234375,0.00073,0.002572742523625493,0.07679814100265503,1195999,0.17218488454818726
6,1200000,100.0,770.4694488199999,180715,12000,-396.2909851074219,0.00073,0.002749972278252244,0.014918603003025055,1196999,-2.0055992603302
6,1201000,100.0,770.15044554,180876,12010,-396.4385681152344,0.00073,0.002836585510522127,0.030908530578017235,1197999,3.0124311447143555
6,1202000,100.0,770.7179071699998,181038,12020,-396.1101379394531,0.00073,0.0031603078823536634,0.06382420659065247,1198999,0.5405723452568054
6,1203000,100.0,770.6972450100001,181200,12030,-396.16937255859375,0.00073,0.0025085927918553352,0.06106364727020264,1199999,-3.4870262145996094
6,1204000,100.0,771.7464477200001,181363,12040,-396.0890197753906,0.00073,0.0027973249088972807,0.03406068682670593,1200999,-2.446894884109497
6,1205000,100.0,772.04273579,181526,12050,-396.0626220703125,0.00073,0.003555683884769678,0.06846850365400314,1201999,0.7510163187980652
6,1206000,100.0,771.4617166200001,181687,12060,-395.5554504394531,0.00073,0.0026440955698490143,0.09631792455911636,1202999,3.067582845687866
6,1207000,100.0,769.1423009900001,181850,12070,-396.1314697265625,0.00073,0.004214722663164139,0.08211132138967514,1203999,7.019845962524414
6,1208000,100.0,769.5791293999999,182013,12080,-396.5735778808594,0.00073,0.00349405431188643,0.022497858852148056,1204999,-7.4106974601745605
6,1209000,100.0,769.1971088,182175,12090,-396.6069641113281,0.00073,0.002282155444845557,0.054634205996990204,1205999,-3.6639106273651123
6,1210000,100.0,768.9678123400001,182338,12100,-396.3157958984375,0.00073,0.0030124869663268328,0.02537234127521515,1206999,-0.2737980782985687
6,1211000,100.0,769.0043435900001,182500,12110,-396.1603698730469,0.00073,0.0029271154198795557,0.05220425873994827,1207999,-1.4895564317703247
6,1212000,100.0,767.49442913,182665,12120,-396.4549865722656,0.00073,0.0032451965380460024,0.044356655329465866,1208999,-0.6093915700912476
6,1213000,100.0,767.63682822,182827,12130,-396.4093322753906,0.00073,0.00258230441249907,0.04379972815513611,1209999,-1.0316437482833862
6,1214000,100.0,766.0508346299998,182988,12140,-396.1174621582031,0.00073,0.005780183710157871,0.10495582222938538,1210999,0.6951095461845398
6,1215000,100.0,764.8027633600001,183148,12150,-396.0544738769531,0.00073,0.0032446642871946096,0.13172970712184906,1211999,-2.5668272972106934
6,1216000,100.0,765.3620221499998,183310,12160,-395.5733642578125,0.00073,0.002812894294038415,0.05321474000811577,1212999,-1.9437562227249146
6,1217000,100.0,768.4441189400001,183472,12170,-396.2713317871094,0.00073,0.0037343844305723906,0.027999870479106903,1213999,-4.7980546951293945
6,1218000,100.0,767.2771285000001,183632,12180,-396.19866943359375,0.00073,0.003188636852428317,0.02374323643743992,1214999,-0.23662610352039337
6,1219000,100.0,767.90383795,183794,12190,-395.9322509765625,0.00073,0.0030099295545369387,0.06520582735538483,1215999,0.45875120162963867
6,1220000,100.0,767.0423490100001,183955,12200,-396.1119689941406,0.00073,0.002989804605022073,0.05337943136692047,1216999,-1.6965502500534058
6,1221000,100.0,767.2908266800001,184117,12210,-395.7313232421875,0.00073,0.0030671986751258373,0.13490155339241028,1217999,-1.0067148208618164
6,1222000,100.0,768.54538512,184279,12220,-396.1724853515625,0.00073,0.0035358313471078873,0.03228055685758591,1218999,0.3795280158519745
6,1223000,100.0,768.51178062,184440,12230,-395.47161865234375,0.00073,0.002965264953672886,0.12713931500911713,1219999,2.437178134918213
6,1224000,100.0,769.1212743599999,184603,12240,-395.077392578125,0.00073,0.0033102044835686684,0.15408098697662354,1220999,3.634859323501587
6,1225000,100.0,770.0059651600001,184766,12250,-395.74859619140625,0.00073,0.003428258001804352,0.08258302509784698,1221999,2.7842891216278076
6,1226000,100.0,769.6442040399999,184928,12260,-396.0617370605469,0.00073,0.0037131444551050663,0.10021554678678513,1222999,2.2681233882904053
6,1227000,100.0,769.8871072799999,185090,12270,-395.6927795410156,0.00073,0.002758620772510767,0.0713527500629425,1223999,-2.537482976913452
6,1228000,100.0,769.3783001500001,185253,12280,-396.4845275878906,0.00073,0.0034966326784342527,0.04356497526168823,1224999,-2.771219253540039
6,1229000,100.0,769.5858382399998,185413,12290,-396.1089172363281,0.00073,0.00294566061347723,0.07353438436985016,1225999,-0.8854745030403137
6,1230000,100.0,770.91939812,185575,12300,-395.8319396972656,0.00073,0.003294479800388217,0.09617674350738525,1226999,0.019934415817260742
6,1231000,100.0,770.2299731999999,185738,12310,-395.99432373046875,0.00073,0.004045170731842518,0.017573773860931396,1227999,-3.6173791885375977
6,1232000,100.0,769.9187886499999,185902,12320,-395.84954833984375,0.00073,0.003139012958854437,0.06631230562925339,1228999,1.9359395503997803
6,1233000,100.0,769.6540821200001,186063,12330,-396.06451416015625,0.00073,0.002991075161844492,0.06921432912349701,1229999,-2.391082763671875
6,1234000,100.0,769.9655858099999,186222,12340,-395.3617248535156,0.00073,0.003164103254675865,0.06280795484781265,1230999,2.921966314315796
6,1235000,100.0,769.3080301500001,186384,12350,-395.73590087890625,0.00073,0.002801524242386222,0.029205625876784325,1231999,0.4563053250312805
6,1236000,100.0,769.75877167,186545,12360,-395.9016418457031,0.00073,0.0031585574615746737,0.06304942816495895,1232999,0.6896388530731201
6,1237000,100.0,769.3008096000001,186705,12370,-396.1583251953125,0.00073,0.0029322158079594374,0.0389518216252327,1233999,-3.6837058067321777
6,1238000,100.0,769.78538776,186863,12380,-395.92181396484375,0.00073,0.003467438742518425,0.03921980783343315,1234999,0.5363867878913879
6,1239000,100.0,770.63124734,187023,12390,-396.13262939453125,0.00073,0.002761932322755456,0.0937427431344986,1235999,1.1223582029342651
6,1240000,100.0,770.8649196599998,187185,12400,-396.243896484375,0.00073,0.0031828065402805805,0.0892377495765686,1236999,-0.9765594005584717
6,1241000,100.0,772.53985097,187345,12410,-395.55487060546875,0.00073,0.0029015776235610247,0.07402964681386948,1237999,-0.5518414974212646
6,1242000,100.0,771.9433778199999,187505,12420,-396.0985107421875,0.00073,0.0032166766468435526,0.057615816593170166,1238999,-0.3361450731754303
6,1243000,100.0,772.01093559,187666,12430,-396.1171875,0.00073,0.0032118118833750486,0.04683755338191986,1239999,-2.700312614440918
6,1244000,100.0,771.99374804,187825,12440,-395.82037353515625,0.00073,0.003226855769753456,0.03672708570957184,1240999,-0.7886753082275391
6,1245000,100.0,772.27078302,187983,12450,-396.5947570800781,0.00073,0.003250663634389639,0.03450101241469383,1241999,-3.968949317932129
6,1246000,100.0,771.3983339299999,188144,12460,-396.13690185546875,0.00073,0.003196832025423646,0.0559605248272419,1242999,-3.960212230682373
6,1247000,100.0,771.6766990300001,188303,12470,-396.51226806640625,0.00073,0.002809845842421055,0.021458275616168976,1243999,-1.1288948059082031
6,1248000,100.0,771.3529374499999,188463,12480,-395.9287414550781,0.00073,0.0037736829835921526,0.11311120539903641,1244999,0.3901372253894806
6,1249000,100.0,770.67093504,188622,12490,-395.8190612792969,0.00073,0.003446926362812519,0.11359484493732452,1245999,-0.3892022967338562
6,1250000,100.0,770.1612002100001,188780,12500,-396.173583984375,0.00073,0.0031184679828584194,0.05672219768166542,1246999,-0.20798075199127197
6,1251000,100.0,769.2611664799999,188938,12510,-395.72796630859375,0.00073,0.003054301254451275,0.03269084170460701,1247999,1.9991223812103271
6,1252000,100.0,768.7304841,189093,12520,-395.1290588378906,0.00073,0.0035598573740571737,0.1660434901714325,1248999,2.2161879539489746
6,1253000,100.0,769.6553827,189247,12530,-395.7489013671875,0.00073,0.0027371752075850964,0.25585412979125977,1249999,-2.0970468521118164
6,1254000,100.0,769.7131864099999,189401,12540,-396.24395751953125,0.00073,0.003196208504959941,0.07567058503627777,1250999,-5.682043075561523
6,1255000,100.0,769.8093386200001,189554,12550,-395.1126403808594,0.00073,0.003202031133696437,0.18658769130706787,1251999,4.494002819061279
6,1256000,100.0,769.5535094900001,189709,12560,-395.5279846191406,0.00073,0.0032263172324746847,0.07932861149311066,1252999,-1.7675633430480957
6,1257000,100.0,768.6955837900001,189862,12570,-395.343017578125,0.00073,0.003064993768930435,0.18714262545108795,1253999,2.7749524116516113
6,1258000,100.0,769.3737214799999,190013,12580,-395.8634948730469,0.00073,0.0030934682581573725,0.05370704457163811,1254999,2.843700885772705
6,1259000,100.0,768.6082662400003,190165,12590,-395.8265686035156,0.00073,0.0039045310113579035,0.07137788832187653,1255999,-1.044677972793579
6,1260000,100.0,768.56405087,190319,12600,-395.5937194824219,0.00073,0.003476042067632079,0.06861583888530731,1256999,-1.0703980922698975
6,1261000,100.0,767.7074908100002,190473,12610,-395.5602722167969,0.00073,0.003436424769461155,0.12812402844429016,1257999,-0.9554835557937622
6,1262000,100.0,769.5609623500001,190624,12620,-395.98004150390625,0.00073,0.003238884499296546,0.04254519194364548,1258999,-3.324092388153076
6,1263000,100.0,768.3752304100002,190776,12630,-396.0485534667969,0.00073,0.0032044751569628716,0.03584214672446251,1259999,3.308950901031494
6,1264000,100.0,769.11181799,190928,12640,-395.9434814453125,0.00073,0.0027034562081098557,0.20466221868991852,1260999,-1.051579475402832
6,1265000,100.0,769.2769099300002,191080,12650,-396.4351806640625,0.00073,0.002899148967117071,0.10533802211284637,1261999,1.7764620780944824
6,1266000,100.0,770.1565086300002,191231,12660,-395.8795166015625,0.00073,0.0036070893984287977,0.052087560296058655,1262999,-0.5680598020553589
6,1267000,100.0,771.0735922499999,191385,12670,-395.74517822265625,0.00073,0.003426976501941681,0.019666638225317,1263999,1.4599652290344238
6,1268000,100.0,770.4448501999999,191537,12680,-396.2577819824219,0.00073,0.00315307080745697,0.14626465737819672,1264999,-0.5645561218261719
6,1269000,100.0,770.54532328,191689,12690,-395.9952392578125,0.00073,0.003180350409820676,0.023971864953637123,1265999,1.6106669902801514
6,1270000,100.0,770.3328352499999,191842,12700,-396.34222412109375,0.00073,0.003503099549561739,0.1643962264060974,1266999,-4.291840553283691
6,1271000,100.0,772.1818272400001,191995,12710,-395.9150390625,0.00073,0.003618883667513728,0.059848885983228683,1267999,0.5812877416610718
6,1272000,100.0,772.8269402400001,192146,12720,-395.4884033203125,0.00073,0.003805245039984584,0.0691455751657486,1268999,1.1068334579467773
6,1273000,100.0,773.5686360899999,192299,12730,-395.8037109375,0.00073,0.0029931655153632164,0.044771429151296616,1269999,-0.8558741807937622
6,1274000,100.0,772.8767893999998,192449,12740,-396.1771240234375,0.00073,0.0032250345684587955,0.025971870869398117,1270999,-4.048311710357666
6,1275000,100.0,773.63876924,192600,12750,-396.38360595703125,0.00073,0.003456100123003125,0.10753745585680008,1271999,3.4514060020446777
6,1276000,100.0,773.82104129,192752,12760,-395.6551208496094,0.00073,0.003936900291591883,0.05507584288716316,1272999,2.6946187019348145
6,1277000,100.0,774.0800473000002,192903,12770,-395.6864013671875,0.00073,0.0031107200775295496,0.04738638922572136,1273999,2.6534032821655273
6,1278000,100.0,775.09696822,193058,12780,-395.93170166015625,0.00073,0.003521398175507784,0.1380695104598999,1274999,-1.0470678806304932
6,1279000,100.0,775.4709980700001,193211,12790,-395.6161804199219,0.00073,0.0034157619811594486,0.019134648144245148,1275999,4.143233299255371
6,1280000,100.0,776.1243447899998,193368,12800,-395.7741394042969,0.00073,0.0037186513654887676,0.07097894698381424,1276999,-1.6110435724258423
6,1281000,100.0,775.0204339799999,193520,12810,-395.8287048339844,0.00073,0.0035030562430620193,0.036978982388973236,1277999,1.5080996751785278
6,1282000,100.0,773.89353036,193672,12820,-396.45855712890625,0.00073,0.003312615444883704,0.04095056653022766,1278999,-7.527381896972656
6,1283000,100.0,773.8199780799998,193825,12830,-395.59417724609375,0.00073,0.0035848242696374655,0.06431768834590912,1279999,-0.21720901131629944
6,1284000,100.0,773.0153726499999,193978,12840,-396.2149658203125,0.00073,0.003112139878794551,0.03666049242019653,1280999,-0.6187068819999695
6,1285000,100.0,772.68976454,194130,12850,-395.754150390625,0.00073,0.0035446719266474247,0.019690923392772675,1281999,-2.962062358856201
6,1286000,100.0,770.9991412,194282,12860,-395.49554443359375,0.00073,0.004115113988518715,0.07504643499851227,1282999,0.9051955938339233
6,1287000,100.0,770.7758415600001,194436,12870,-395.6825866699219,0.00073,0.0031634815968573093,0.02733665145933628,1283999,1.9184300899505615
6,1288000,100.0,770.4356304600001,194590,12880,-396.04345703125,0.00073,0.003333526896312833,0.11308280378580093,1284999,-0.00402909517288208
6,1289000,100.0,771.7989555200002,194742,12890,-395.9176025390625,0.00073,0.003462335094809532,0.02695692703127861,1285999,2.1761422157287598
6,1290000,100.0,771.7405850600001,194895,12900,-396.0109558105469,0.00073,0.002849568845704198,0.047174256294965744,1286999,-2.4589436054229736
6,1291000,100.0,771.7613404500001,195047,12910,-396.099365234375,0.00073,0.003711039898917079,0.02505667880177498,1287999,-2.3457891941070557
6,1292000,100.0,771.8366023199998,195199,12920,-395.44549560546875,0.00073,0.0032493353355675936,0.08420092612504959,1288999,1.5915980339050293
6,1293000,100.0,772.65163507,195350,12930,-395.689697265625,0.00073,0.003091530641540885,0.03189660608768463,1289999,-2.5641331672668457
6,1294000,100.0,773.51398984,195501,12940,-396.1990966796875,0.00073,0.003553250106051564,0.026919452473521233,1290999,0.013527974486351013
6,1295000,100.0,772.88294743,195653,12950,-395.9884033203125,0.00073,0.0035929102450609207,0.03182297945022583,1291999,0.13608354330062866
6,1296000,100.0,773.18922706,195805,12960,-395.709716796875,0.00073,0.0038245837204158306,0.14585086703300476,1292999,-0.7976588010787964
6,1297000,100.0,772.9210891299999,195958,12970,-395.76763916015625,0.00073,0.003236928256228566,0.04538916423916817,1293999,-1.5480071306228638
6,1298000,100.0,772.18303799,196110,12980,-396.2317199707031,0.00073,0.002891624579206109,0.0460459366440773,1294999,-1.3889585733413696
6,1299000,100.0,770.6698271900001,196263,12990,-395.5921630859375,0.00073,0.0033709323033690453,0.031253647059202194,1295999,2.98646879196167
6,1300000,100.0,769.8489192200001,196417,13000,-395.7227783203125,0.00073,0.0034282333217561245,0.02343146875500679,1296999,-0.8266165852546692
6,1301000,100.0,770.0375037300001,196570,13010,-395.34039306640625,0.00073,0.0030748865101486444,0.17849594354629517,1297999,4.168088912963867
6,1302000,100.0,769.49412846,196720,13020,-395.57940673828125,0.00073,0.0030729956924915314,0.09047922492027283,1298999,2.023077964782715
6,1303000,100.0,768.4570650600002,196873,13030,-395.4126281738281,0.00073,0.00393798528239131,0.15413208305835724,1299999,0.016814768314361572
6,1304000,100.0,768.17185515,197025,13040,-395.8593444824219,0.00073,0.003440673230215907,0.04385584592819214,1300999,0.46968159079551697
6,1305000,100.0,769.26095252,197177,13050,-396.170166015625,0.00073,0.0032968667801469564,0.14027076959609985,1301999,-1.7304637432098389
6,1306000,100.0,771.1333217499999,197330,13060,-395.7584533691406,0.00073,0.0032789187971502542,0.11989932507276535,1302999,-1.2579941749572754
6,1307000,100.0,771.4478612600001,197482,13070,-396.0106201171875,0.00073,0.003153013763949275,0.05791669338941574,1303999,-1.4829621315002441
6,1308000,100.0,772.20937783,197636,13080,-396.106201171875,0.00073,0.0033541624434292316,0.01680571585893631,1304999,-2.45509934425354
6,1309000,100.0,772.7639798200001,197793,13090,-396.0040283203125,0.00073,0.0037291457410901785,0.026391051709651947,1305999,-3.0849883556365967
6,1310000,100.0,773.3089494699999,197948,13100,-395.95111083984375,0.00073,0.0033317613415420055,0.1355322003364563,1306999,-1.0063738822937012
6,1311000,100.0,773.0618563000003,198101,13110,-394.8468322753906,0.00073,0.003577288705855608,0.11452057957649231,1307999,3.124319553375244
6,1312000,100.0,772.9966935600002,198255,13120,-395.8373107910156,0.00073,0.002891816198825836,0.025117455050349236,1308999,-3.2062723636627197
6,1313000,100.0,772.39022585,198408,13130,-396.2044372558594,0.00073,0.0033753749448806047,0.04059559851884842,1309999,-4.795432090759277
6,1314000,100.0,772.70652786,198562,13140,-395.3022155761719,0.00073,0.0030888516921550035,0.08621972799301147,1310999,2.843169689178467
6,1315000,100.0,772.4971652700001,198717,13150,-394.9089660644531,0.00073,0.002881295047700405,0.12486813962459564,1311999,8.284248352050781
6,1316000,100.0,771.7393840300001,198870,13160,-395.8003845214844,0.00073,0.0033746312838047743,0.09236713498830795,1312999,-3.029731035232544
6,1317000,100.0,771.22068524,199021,13170,-395.70672607421875,0.00073,0.003350482787936926,0.03546459972858429,1313999,6.163201332092285
6,1318000,100.0,771.4525460100001,199173,13180,-395.62042236328125,0.00073,0.003049597842618823,0.0973522812128067,1314999,1.545767903327942
6,1319000,100.0,772.33543802,199329,13190,-396.2063903808594,0.00073,0.0030391153413802385,0.049413636326789856,1315999,-2.664405345916748
6,1320000,100.0,772.0618771499999,199482,13200,-395.5182800292969,0.00073,0.003223887411877513,0.05988107621669769,1316999,0.7515970468521118
6,1321000,100.0,771.2747765400002,199634,13210,-395.18524169921875,0.00073,0.003362746210768819,0.0845438539981842,1317999,7.390029430389404
6,1322000,100.0,771.5796231500001,199787,13220,-396.0478515625,0.00073,0.003250246634706855,0.05754369497299194,1318999,-2.871840476989746
6,1323000,100.0,771.8424496099999,199939,13230,-395.6282653808594,0.00073,0.0034412210807204247,0.07900413870811462,1319999,3.122283458709717
6,1324000,100.0,771.82152521,200091,13240,-395.649658203125,0.00073,0.003207150148227811,0.09798656404018402,1320999,-2.3119919300079346
6,1325000,100.0,771.5647070800001,200243,13250,-395.7159729003906,0.00073,0.003727405332028866,0.023453742265701294,1321999,-1.9595643281936646
6,1326000,100.0,771.64628788,200396,13260,-395.450927734375,0.00073,0.0028973137959837914,0.0679359883069992,1322999,0.08423686027526855
6,1327000,100.0,771.60679902,200548,13270,-395.7337646484375,0.00073,0.0032857286278158426,0.02645076997578144,1323999,-3.128574848175049
6,1328000,100.0,770.94025839,200702,13280,-395.1299133300781,0.00073,0.003108454402536154,0.06075407937169075,1324999,6.376218318939209
6,1329000,100.0,770.0427811799999,200854,13290,-395.8309326171875,0.00073,0.0030554241966456175,0.039860330522060394,1325999,-3.9177427291870117
6,1330000,100.0,770.8371734899999,201007,13300,-395.9931335449219,0.00073,0.003783609252423048,0.09751911461353302,1326999,-1.8571422100067139
6,1331000,100.0,771.83449257,201161,13310,-395.61761474609375,0.00073,0.003265939187258482,0.03570133447647095,1327999,-0.9507520198822021
6,1332000,100.0,771.9119017,201313,13320,-395.18780517578125,0.00073,0.0032178654801100492,0.036826908588409424,1328999,-0.7260095477104187
6,1333000,100.0,773.0918357599999,201465,13330,-395.9561462402344,0.00073,0.0034286240115761757,0.03029423952102661,1329999,0.3639254570007324
6,1334000,100.0,773.38828626,201618,13340,-395.56439208984375,0.00073,0.003334471257403493,0.025393247604370117,1330999,0.22306287288665771
6,1335000,100.0,773.4425697799999,201771,13350,-395.37939453125,0.00073,0.0036449460312724113,0.09117113798856735,1331999,0.8080524206161499
6,1336000,100.0,772.57459577,201923,13360,-395.8280029296875,0.00073,0.002781633287668228,0.02247495949268341,1332999,-1.218502163887024
6,1337000,100.0,772.3558199600002,202077,13370,-395.36663818359375,0.00073,0.0032553572673350573,0.07705843448638916,1333999,0.6444225311279297
6,1338000,100.0,773.3301355899999,202231,13380,-396.1483154296875,0.00073,0.0037320007104426622,0.05591322109103203,1334999,-0.26722970604896545
6,1339000,100.0,773.22632002,202385,13390,-396.1568298339844,0.00073,0.0030686131212860346,0.02532406896352768,1335999,2.488276243209839
6,1340000,100.0,772.48456349,202539,13400,-395.7327880859375,0.00073,0.003164234571158886,0.05697675794363022,1336999,0.7278958559036255
6,1341000,100.0,772.41916814,202692,13410,-396.1353759765625,0.00073,0.0029232753440737724,0.0183047354221344,1337999,0.29238778352737427
6,1342000,100.0,772.8212684599999,202843,13420,-395.4007263183594,0.00073,0.003759956918656826,0.10572311282157898,1338999,2.6024935245513916
6,1343000,100.0,772.86315951,202995,13430,-395.7113037109375,0.00073,0.003200260456651449,0.05683136731386185,1339999,2.048762798309326
6,1344000,100.0,772.26750846,203147,13440,-395.6535949707031,0.00073,0.0035743576008826494,0.09563636034727097,1340999,1.2876638174057007
6,1345000,100.0,772.27596221,203300,13450,-396.0618896484375,0.00073,0.0029483826365321875,0.046354860067367554,1341999,4.033721446990967
6,1346000,100.0,772.5596548300002,203454,13460,-395.7939147949219,0.00073,0.0031976704485714436,0.05953383445739746,1342999,-1.7174696922302246
6,1347000,100.0,772.6419928800001,203607,13470,-395.5507507324219,0.00073,0.003588092513382435,0.08449507504701614,1343999,2.2038755416870117
6,1348000,100.0,771.3070349200002,203760,13480,-395.6148681640625,0.00073,0.002546321600675583,0.06982629001140594,1344999,2.8894381523132324
6,1349000,100.0,771.4994642,203914,13490,-395.4751281738281,0.00073,0.003749329363927245,0.08913996815681458,1345999,-1.2608709335327148
6,1350000,100.0,771.9086005099998,204069,13500,-395.59136962890625,0.00073,0.003376290900632739,0.06647483259439468,1346999,-1.6081470251083374
6,1351000,100.0,771.1047173299999,204222,13510,-395.4803161621094,0.00073,0.0032997827511280775,0.09601374715566635,1347999,1.265540599822998
6,1352000,100.0,771.74241196,204375,13520,-395.237060546875,0.00073,0.0036775576882064342,0.06879787147045135,1348999,5.100836753845215
6,1353000,100.0,771.1859072200001,204530,13530,-395.64154052734375,0.00073,0.0029693287797272205,0.052315518260002136,1349999,-2.27593731880188
6,1354000,100.0,771.0057844400002,204684,13540,-395.531494140625,0.00073,0.0031557451002299786,0.048979803919792175,1350999,0.4055250585079193
6,1355000,100.0,770.2048972499999,204837,13550,-395.8125,0.00073,0.003331775777041912,0.1601611077785492,1351999,3.4034457206726074
6,1356000,100.0,770.9908484400001,204989,13560,-396.2179870605469,0.00073,0.0034127419348806143,0.032280243933200836,1352999,3.4569971561431885
6,1357000,100.0,771.1606538299999,205144,13570,-395.83770751953125,0.00073,0.0034394345711916685,0.09552602469921112,1353999,-0.7371155023574829
6,1358000,100.0,772.55060742,205299,13580,-395.6474609375,0.00073,0.003546643303707242,0.19824984669685364,1354999,1.8681327104568481
6,1359000,100.0,772.68168044,205453,13590,-395.3763427734375,0.00073,0.003133862279355526,0.05761777609586716,1355999,1.0078791379928589
6,1360000,100.0,772.70739837,205607,13600,-395.8918151855469,0.00073,0.0035073901526629925,0.060863643884658813,1356999,3.370795488357544
6,1361000,100.0,774.11805985,205761,13610,-396.3232727050781,0.00073,0.002945625688880682,0.03380931541323662,1357999,-4.637813568115234
6,1362000,100.0,771.9806418899998,205916,13620,-395.87091064453125,0.00073,0.002996951574459672,0.03884338587522507,1358999,-0.21866287291049957
6,1363000,100.0,771.7680866499998,206070,13630,-395.8846740722656,0.00073,0.003483111970126629,0.03254719078540802,1359999,-3.3387610912323
