time/fps,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/actor_loss
7,2160,133611,17542,74.23,485.26703722999997,10.35457992553711,0.00073,130610,2.03425669670105,0.04900035262107849,-277.3099060058594
7,2170,134342,17642,74.04,479.74870193999993,13.744940757751465,0.00073,131341,1.3846575021743774,0.048541322350502014,-273.435546875
7,2180,135060,17740,73.83,485.28785919,13.721752166748047,0.00073,132059,-10.188325881958008,0.04957489296793938,-274.6907043457031
7,2190,135810,17842,73.83,483.75768390999997,15.08646297454834,0.00073,132809,3.8100857734680176,0.05070299655199051,-260.9813232421875
7,2200,136533,17940,73.56,475.61803998999994,14.528013229370117,0.00073,133532,0.4411402940750122,0.04935862869024277,-279.5667419433594
7,2210,137283,18042,73.56,475.5102750200001,12.911195755004883,0.00073,134282,1.4356440305709839,0.049328193068504333,-267.5787048339844
7,2220,138003,18139,73.26,471.07732873000003,10.862646102905273,0.00073,135002,-3.5657565593719482,0.0492461733520031,-269.5322265625
7,2230,138753,18241,73.26,472.71827842999994,11.825891494750977,0.00073,135752,-5.022939682006836,0.047593969851732254,-260.2702331542969
7,2240,139424,18333,73.13,466.83238667999996,13.898506164550781,0.00073,136423,0.20662975311279297,0.04784669727087021,-271.2720031738281
7,2250,140142,18430,72.81,460.24407239,14.534669876098633,0.00073,137141,-0.2516886293888092,0.04757830128073692,-265.8990783691406
7,2260,140892,18534,72.81,460.57809929999996,11.569140434265137,0.00073,137891,-8.942476272583008,0.048682115972042084,-284.7224426269531
7,2270,141642,18636,73.0,467.42907342,12.444716453552246,0.00073,138641,-2.5773983001708984,0.0481276661157608,-276.98358154296875
7,2280,142351,18733,72.91,469.23339778,12.054396629333496,0.00073,139350,-0.879389762878418,0.046484384685754776,-281.24578857421875
7,2290,143091,18834,72.81,464.29825759,10.961004257202148,0.00073,140090,-0.8429610729217529,0.045713648200035095,-282.3525390625
7,2300,143841,18936,73.08,472.12483961,16.210838317871094,0.00073,140840,4.913746356964111,0.04636567458510399,-274.44097900390625
7,2310,144591,19038,73.08,468.61742324,19.210514068603516,0.00073,141590,-1.7255727052688599,0.04560237377882004,-281.4270935058594
7,2320,145311,19136,73.08,469.41238552000004,18.607257843017578,0.00073,142310,-5.430337429046631,0.046101972460746765,-269.849365234375
7,2330,146045,19235,72.92,461.7384306,12.672298431396484,0.00073,143044,2.504178047180176,0.04576418176293373,-270.099609375
7,2340,146795,19339,73.71,477.86218932,12.363080978393555,0.00073,143794,-4.385036468505859,0.04400826618075371,-281.535400390625
7,2350,147545,19441,74.03,483.95160221,12.344274520874023,0.00073,144544,2.363337516784668,0.044712819159030914,-273.88922119140625
7,2360,148295,19542,74.03,483.33989914,12.813604354858398,0.00073,145294,0.12228935956954956,0.04500691965222359,-275.9696960449219
7,2370,149045,19645,74.03,482.27756521000003,10.477503776550293,0.00073,146044,8.629454612731934,0.04421019181609154,-281.2438659667969
7,2380,149788,19748,74.37,482.69905683999997,13.84630012512207,0.00073,146787,1.674856424331665,0.04509168490767479,-274.0039978027344
7,2390,150538,19850,74.47,489.92223891000003,12.698122024536133,0.00073,147537,-2.145132303237915,0.04496559500694275,-281.3003234863281
7,2400,151281,19951,74.4,483.0186384600001,12.605493545532227,0.00073,148280,-2.1876931190490723,0.046305522322654724,-277.85565185546875
7,2410,152031,20053,74.4,488.31015964,14.863489151000977,0.00073,149030,8.940677642822266,0.04491323232650757,-290.89520263671875
7,2420,152745,20150,74.34,490.1707858300001,10.647575378417969,0.00073,149744,1.9229538440704346,0.04471360519528389,-285.62615966796875
7,2430,153382,20238,73.37,477.89982531999993,13.028558731079102,0.00073,150381,-2.3139681816101074,0.044753044843673706,-287.1643981933594
7,2440,154099,20336,73.04,472.86976405,10.653862953186035,0.00073,151098,-6.378586292266846,0.043333377689123154,-283.4641418457031
7,2450,154849,20438,73.04,473.43629629000003,14.897664070129395,0.00073,151848,0.6032247543334961,0.04288862273097038,-278.44891357421875
7,2460,155599,20541,73.04,468.39594634,13.167506217956543,0.00073,152598,-8.986577033996582,0.04347102344036102,-291.20458984375
7,2470,156349,20644,73.04,467.94847961000005,16.615631103515625,0.00073,153348,7.778051853179932,0.0445050410926342,-269.76422119140625
7,2480,157099,20748,73.11,473.42952826,10.590085983276367,0.00073,154098,-1.808574914932251,0.043714821338653564,-287.7469787597656
7,2490,157849,20850,73.11,470.64608999999996,16.501420974731445,0.00073,154848,-0.5592857599258423,0.04235251620411873,-287.9646911621094
7,2500,158599,20952,73.18,465.46713813,11.711639404296875,0.00073,155598,6.095537185668945,0.04301624000072479,-275.3968505859375
7,2510,159322,21051,72.91,455.41796156000004,13.511428833007812,0.00073,156321,-0.9818717241287231,0.04323382303118706,-294.8135070800781
7,2520,160072,21153,73.27,460.0090055200001,10.781156539916992,0.00073,157071,-5.745155334472656,0.043784208595752716,-296.136474609375
7,2530,160822,21255,74.4,480.04624021,9.403265953063965,0.00073,157821,2.424381732940674,0.042846862226724625,-291.66015625
7,2540,161572,21357,74.73,489.03194728,8.352424621582031,0.00073,158571,-1.5675384998321533,0.041601698845624924,-291.5557861328125
7,2550,162322,21458,74.73,488.29351858999996,9.628905296325684,0.00073,159321,-2.543445110321045,0.042834993451833725,-278.82489013671875
7,2560,163072,21560,74.73,494.06054552,15.914972305297852,0.00073,160071,15.56100845336914,0.04194677993655205,-284.45794677734375
7,2570,163822,21662,74.73,496.10909638,13.959111213684082,0.00073,160821,6.560155868530273,0.04001178592443466,-284.8580322265625
7,2580,164572,21765,74.73,497.46524113,12.056215286254883,0.00073,161571,1.016308307647705,0.04100347310304642,-289.02947998046875
7,2590,165322,21867,74.73,501.77075081999993,9.368037223815918,0.00073,162321,-2.1765689849853516,0.041011061519384384,-298.4452819824219
7,2600,166072,21970,74.73,514.0774908999999,11.255390167236328,0.00073,163071,1.0484062433242798,0.041448697447776794,-292.0926818847656
7,2610,166822,22072,75.0,523.8993599,12.121328353881836,0.00073,163821,2.458470344543457,0.04192085564136505,-290.07080078125
7,2620,167572,22175,75.0,526.46407067,9.346952438354492,0.00073,164571,4.766897201538086,0.041999269276857376,-303.6812744140625
7,2630,168298,22273,74.76,520.42571302,12.254484176635742,0.00073,165297,-1.1867753267288208,0.04047621414065361,-295.7113952636719
7,2640,168909,22355,73.37,485.01890746000004,12.244682312011719,0.00073,165908,1.4864970445632935,0.04094093665480614,-292.0850830078125
7,2650,169658,22457,73.36,477.8274579199999,10.593177795410156,0.00073,166657,-10.321077346801758,0.04053470864892006,-295.0801696777344
7,2660,170408,22558,73.36,478.79758315,15.107416152954102,0.00073,167407,1.9539388418197632,0.04050249978899956,-287.35089111328125
7,2670,171158,22659,73.36,479.45694527000006,12.067487716674805,0.00073,168157,1.3867228031158447,0.03847268596291542,-301.2271728515625
7,2680,171908,22760,73.36,477.30972106999997,9.313665390014648,0.00073,168907,11.350556373596191,0.03896988928318024,-299.5316467285156
7,2690,172658,22862,73.36,477.48103820999995,9.678431510925293,0.00073,169657,1.4597976207733154,0.04142283275723457,-299.11761474609375
7,2700,173408,22965,73.36,479.29108045,12.576132774353027,0.00073,170407,5.5397844314575195,0.04236433282494545,-296.492431640625
7,2710,174130,23062,73.08,473.73384366,13.512475967407227,0.00073,171129,4.152275562286377,0.04027178883552551,-289.232666015625
7,2720,174880,23165,73.08,473.97500054000005,9.152273178100586,0.00073,171879,-4.318975448608398,0.039068471640348434,-299.98291015625
7,2730,175630,23269,73.32,482.00246525,9.907003402709961,0.00073,172629,-3.7697913646698,0.039736587554216385,-289.4488830566406
7,2740,176380,23372,74.71,518.7054756900001,10.209632873535156,0.00073,173379,-6.815088272094727,0.0373263880610466,-300.2553405761719
7,2750,177130,23474,74.72,528.84595134,7.777408123016357,0.00073,174129,1.8199540376663208,0.03874622657895088,-295.1986083984375
7,2760,177880,23576,74.72,527.8002279899999,19.323843002319336,0.00073,174879,-0.6296529769897461,0.03895328938961029,-293.75054931640625
7,2770,178630,23680,74.72,526.9596575899999,9.188555717468262,0.00073,175629,-4.9844865798950195,0.038103699684143066,-297.2594909667969
7,2780,179380,23783,74.72,528.25550221,8.22856330871582,0.00073,176379,-1.6076692342758179,0.03692910820245743,-297.0810241699219
7,2790,180130,23895,74.72,527.52974279,12.005266189575195,0.00073,177129,-0.7735006809234619,0.03751643747091293,-305.71630859375
7,2800,180879,24011,74.71,519.7625213399999,11.37484359741211,0.00073,177878,-7.518148899078369,0.03905222937464714,-313.200927734375
7,2810,181629,24124,74.99,523.56138444,8.930706024169922,0.00073,178628,-2.6566128730773926,0.037655506283044815,-312.96295166015625
7,2820,182379,24235,74.99,522.62456627,9.373126983642578,0.00073,179378,4.618652820587158,0.03868072107434273,-298.67181396484375
7,2830,183129,24347,74.99,523.0345336500001,9.990772247314453,0.00073,180128,-5.108616828918457,0.04027840495109558,-305.01080322265625
7,2840,183879,24459,74.99,521.6394190400001,11.553540229797363,0.00073,180878,3.1693148612976074,0.03731696680188179,-298.866943359375
7,2850,184629,24573,74.99,518.1609128,10.437366485595703,0.00073,181628,-8.134521484375,0.038392674177885056,-305.75762939453125
7,2860,185379,24684,74.99,517.3491450600001,14.880605697631836,0.00073,182378,4.367022514343262,0.03853826969861984,-299.783935546875
7,2870,186129,24794,74.99,515.4732184499999,11.202585220336914,0.00073,183128,-4.3272385597229,0.03883739933371544,-308.8344421386719
7,2880,186879,24904,74.99,517.375752,10.097476959228516,0.00073,183878,5.067204475402832,0.03813154622912407,-295.90557861328125
7,2890,187629,25016,74.99,516.41639529,14.655603408813477,0.00073,184628,13.953025817871094,0.03734809160232544,-296.4680480957031
7,2900,188379,25127,75.0,524.68620313,13.095653533935547,0.00073,185378,3.0465965270996094,0.03727467730641365,-299.42071533203125
7,2910,189129,25239,75.0,527.81168615,10.59758186340332,0.00073,186128,2.7786190509796143,0.036922674626111984,-306.19879150390625
7,2920,189879,25350,75.0,524.8498435199999,7.991329193115234,0.00073,186878,-0.8517348766326904,0.0379817970097065,-309.910400390625
7,2930,190629,25463,75.0,523.83329785,10.661730766296387,0.00073,187628,-5.998681545257568,0.038188636302948,-309.8557434082031
7,2940,191379,25576,75.0,525.51489183,11.39576530456543,0.00073,188378,-5.45853853225708,0.037090178579092026,-305.739013671875
7,2950,192129,25688,75.0,529.06673874,11.49998950958252,0.00073,189128,0.8123195171356201,0.037062808871269226,-312.5148620605469
7,2960,192879,25800,75.0,530.69682185,7.212852478027344,0.00073,189878,-3.9629549980163574,0.0370609275996685,-312.7922668457031
7,2970,193629,25908,75.0,534.0823882100001,9.227800369262695,0.00073,190628,-5.392816543579102,0.03747868910431862,-313.30560302734375
7,2980,194379,26018,75.0,534.1671376300002,11.362649917602539,0.00073,191378,1.0549919605255127,0.03689047694206238,-307.4557189941406
7,2990,195129,26127,75.0,536.09465699,8.652183532714844,0.00073,192128,-0.9919610023498535,0.03654284402728081,-317.31591796875
7,3000,195879,26236,75.0,535.53909963,5.955297470092773,0.00073,192878,-5.53273344039917,0.037065062671899796,-310.6632080078125
7,3010,196629,26347,75.0,535.12146438,12.700037002563477,0.00073,193628,7.208279132843018,0.03635437414050102,-302.2293701171875
7,3020,197379,26458,75.0,538.17922199,11.434869766235352,0.00073,194378,-2.2119264602661133,0.035674624145030975,-310.1757507324219
7,3030,198093,26568,74.64,532.8180707699998,8.346435546875,0.00073,195092,-3.121080160140991,0.03576014190912247,-308.0972900390625
7,3040,198843,26680,74.64,533.1711488600001,18.333297729492188,0.00073,195842,6.420933723449707,0.03357110917568207,-298.5552062988281
7,3050,199593,26789,74.64,532.7319920799999,9.713184356689453,0.00073,196592,-3.1645641326904297,0.033822424709796906,-308.42254638671875
7,3060,200343,26898,74.64,532.77150513,10.38055419921875,0.00073,197342,8.675759315490723,0.03571344166994095,-300.54815673828125
7,3070,201093,27004,74.64,532.2328608300002,10.910409927368164,0.00073,198092,2.1876139640808105,0.03496651351451874,-314.3099670410156
7,3080,201843,27114,74.64,532.2405462,8.784183502197266,0.00073,198842,-3.300027847290039,0.03507089242339134,-319.0091552734375
7,3090,202560,27222,74.31,524.35053405,9.344558715820312,0.00073,199559,-1.5699549913406372,0.03445221483707428,-317.90533447265625
7,3100,203310,27337,74.31,525.2291650000001,11.328021049499512,0.00073,200309,-2.374307155609131,0.03490852192044258,-314.8824462890625
7,3110,204060,27445,74.31,525.6642810499999,8.647176742553711,0.00073,201059,1.0662578344345093,0.035999447107315063,-314.8029479980469
7,3120,204753,27545,73.74,511.65650773999994,9.445907592773438,0.00073,201752,-7.850860595703125,0.03476216271519661,-312.17474365234375
7,3130,205097,27595,70.04,441.25757448999997,20.77166748046875,0.00073,202096,-0.9295772314071655,0.03371063619852066,-311.28057861328125
7,3140,205811,27700,69.68,431.58892268000005,17.877073287963867,0.00073,202810,-10.945659637451172,0.032585885375738144,-308.7951965332031
7,3150,206561,27809,69.68,429.20553213,16.384109497070312,0.00073,203560,11.724137306213379,0.034109193831682205,-297.8341064453125
7,3160,207311,27916,69.68,425.0520983199999,11.681842803955078,0.00073,204310,-2.4923582077026367,0.03681926801800728,-308.2378845214844
7,3170,207896,28003,68.03,380.47279772999997,16.230077743530273,0.00073,204895,3.977172374725342,0.03814156353473663,-313.0256652832031
7,3180,208646,28114,68.03,380.0331932599999,15.391742706298828,0.00073,205645,2.4450840950012207,0.0372365340590477,-310.65704345703125
7,3190,209396,28225,68.36,387.04074837,15.795550346374512,0.00073,206395,-2.112715005874634,0.03618912398815155,-308.1427917480469
7,3200,210146,28335,68.36,384.94496467,11.753562927246094,0.00073,207145,-2.605192184448242,0.03593961521983147,-315.7845764160156
7,3210,210827,28435,67.67,369.84560841,15.32284927368164,0.00073,207826,0.45716947317123413,0.03490788862109184,-295.8720397949219
7,3220,211577,28547,68.24,384.70572206,11.908214569091797,0.00073,208576,-1.5979194641113281,0.03533295542001724,-320.6039733886719
7,3230,212327,28659,72.3,460.50247529000006,7.8158721923828125,0.00073,209326,-2.2529094219207764,0.03548609837889671,-310.454833984375
7,3240,213077,28771,72.66,469.09210068,18.479318618774414,0.00073,210076,9.839776039123535,0.033941399306058884,-313.4311218261719
7,3250,213827,28886,72.66,470.05707393999995,13.014059066772461,0.00073,210826,-4.292431354522705,0.03285953029990196,-315.9176025390625
7,3260,214577,29000,72.66,473.7785520499999,10.230810165405273,0.00073,211576,-1.8186392784118652,0.034279998391866684,-315.17767333984375
7,3270,215327,29111,74.31,516.19964785,10.082306861877441,0.00073,212326,1.3020210266113281,0.03483222424983978,-311.8218994140625
7,3280,216077,29222,74.31,516.54708236,11.351900100708008,0.00073,213076,1.5033601522445679,0.03504745662212372,-305.55120849609375
7,3290,216827,29333,74.31,517.4886252800001,10.830474853515625,0.00073,213826,10.66474723815918,0.03530241549015045,-311.42041015625
7,3300,217577,29445,74.31,519.7731371,9.657478332519531,0.00073,214576,-6.668410301208496,0.03426560014486313,-318.44903564453125
7,3310,218327,29556,75.0,535.6514035600001,11.686681747436523,0.00073,215326,-12.157870292663574,0.03473199903964996,-314.8302917480469
7,3320,219077,29670,75.0,536.1542358700001,11.429452896118164,0.00073,216076,7.958646297454834,0.03436892852187157,-315.59295654296875
7,3330,219827,29782,75.0,533.51241278,12.983346939086914,0.00073,216826,0.06892353296279907,0.03654145076870918,-317.80804443359375
7,3340,220577,29896,75.0,533.7400478199999,17.30771255493164,0.00073,217576,-1.1925888061523438,0.035397645086050034,-319.1436462402344
7,3350,221327,30010,75.0,535.0061075699999,10.531314849853516,0.00073,218326,-6.546469688415527,0.03423893451690674,-323.6188659667969
7,3360,222077,30121,75.0,536.569592,11.114402770996094,0.00073,219076,-5.3993821144104,0.034320682287216187,-319.9533386230469
7,3370,222827,30238,75.0,539.2005494699999,10.154254913330078,0.00073,219826,10.686907768249512,0.03409470245242119,-313.5411376953125
7,3380,223577,30348,75.0,539.5449719100001,8.92115306854248,0.00073,220576,-12.74008560180664,0.033808596432209015,-325.37744140625
7,3390,224327,30456,75.0,539.5145515099999,11.648030281066895,0.00073,221326,9.432564735412598,0.03383185341954231,-309.9053955078125
7,3400,225077,30561,75.0,539.27160359,11.792206764221191,0.00073,222076,4.922370910644531,0.032830383628606796,-314.7901611328125
7,3410,225827,30668,75.0,539.36305223,11.334388732910156,0.00073,222826,0.19849586486816406,0.03415024280548096,-316.0891418457031
7,3420,226577,30774,75.0,539.3483403199999,11.372477531433105,0.00073,223576,1.4194144010543823,0.03305402398109436,-318.770263671875
7,3430,227327,30880,75.0,543.0629662599999,9.179895401000977,0.00073,224326,-0.8598535060882568,0.03355962410569191,-314.4667053222656
7,3440,228077,30990,75.0,543.5791972300001,11.756341934204102,0.00073,225076,-3.0598127841949463,0.0345441959798336,-313.3677978515625
7,3450,228827,31097,75.0,542.9806333000001,14.449502944946289,0.00073,225826,18.4871883392334,0.03418581932783127,-324.1654357910156
7,3460,229417,31180,73.4,489.38822081,24.185749053955078,0.00073,226416,-2.3475844860076904,0.0515819787979126,-329.982421875
7,3470,230011,31263,71.84,427.65707533999995,21.49683952331543,0.00073,227010,-9.215656280517578,0.060870859771966934,-360.74530029296875
7,3480,230761,31368,71.84,379.10686244,16.561758041381836,0.00073,227760,3.7900140285491943,0.0458565279841423,-347.0124816894531
7,3490,231425,31460,70.98,338.10606254,19.816635131835938,0.00073,228424,1.648537516593933,0.043148621916770935,-334.1773376464844
