time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/critic_loss
7,768.0186275,26055,196136,2190,100.0,0.0330967977643013,193135,-1.997044563293457,-328.43206787109375,0.00073,2.929121494293213
7,736.75222688,26192,197136,2200,100.0,0.03139623627066612,194135,5.707393646240234,-332.92779541015625,0.00073,3.0440196990966797
7,700.9952224799999,26328,198136,2210,100.0,0.03251179680228233,195135,4.602144718170166,-330.3935852050781,0.00073,3.1757864952087402
7,700.4659925200001,26465,199136,2220,100.0,0.03191673010587692,196135,1.3758103847503662,-332.41607666015625,0.00073,3.2454681396484375
7,699.3823059900001,26600,200136,2230,100.0,0.031619321554899216,197135,-5.650998115539551,-329.487060546875,0.00073,2.94665789604187
7,699.38364801,26737,201136,2240,100.0,0.032488830387592316,198135,-8.247636795043945,-328.1419677734375,0.00073,3.5659854412078857
7,699.4964434,26874,202136,2250,100.0,0.03263000398874283,199135,-4.763035774230957,-327.6153869628906,0.00073,3.4635605812072754
7,700.61339792,27011,203136,2260,100.0,0.032823994755744934,200135,-3.756863594055176,-330.12188720703125,0.00073,2.509089469909668
7,701.19136468,27148,204136,2270,100.0,0.03211003541946411,201135,-2.540271759033203,-330.80865478515625,0.00073,2.336684226989746
7,700.80584094,27284,205136,2280,100.0,0.03016595169901848,202135,-6.1602678298950195,-332.2299499511719,0.00073,3.1551873683929443
7,701.12553093,27422,206136,2290,100.0,0.031126994639635086,203135,-4.911468505859375,-334.270751953125,0.00073,2.3745946884155273
7,732.31513635,27558,207136,2300,100.0,0.02990604005753994,204135,-4.0211286544799805,-331.8914489746094,0.00073,5.310379981994629
7,768.07744928,27694,208136,2310,100.0,0.0311434306204319,205135,-4.868581771850586,-331.6171875,0.00073,2.922420024871826
7,768.8372857099998,27831,209136,2320,100.0,0.03055243007838726,206135,-4.163978576660156,-329.9989929199219,0.00073,3.183459997177124
7,769.85933871,27967,210136,2330,100.0,0.030412282794713974,207135,6.059757709503174,-331.281005859375,0.00073,2.9489428997039795
7,769.4681584799999,28103,211136,2340,100.0,0.03076355531811714,208135,-7.789709091186523,-332.8345031738281,0.00073,2.6038970947265625
7,764.9014568700001,28239,212136,2350,100.0,0.03032763861119747,209135,-4.238885879516602,-331.5390930175781,0.00073,2.8528826236724854
7,764.777185,28376,213136,2360,100.0,0.031087784096598625,210135,-9.103057861328125,-329.3124694824219,0.00073,8.740876197814941
7,764.8001345299999,28513,214136,2370,100.0,0.03062586300075054,211135,4.839069366455078,-331.8250732421875,0.00073,2.5425455570220947
7,765.2164151999999,28649,215136,2380,100.0,0.030262870714068413,212135,-8.480212211608887,-334.5525207519531,0.00073,2.690886974334717
7,765.39921217,28787,216136,2390,100.0,0.03076791949570179,213135,-5.030495643615723,-335.068115234375,0.00073,2.2873620986938477
7,765.5208246199998,28923,217136,2400,100.0,0.029431026428937912,214135,-3.3878729343414307,-334.49749755859375,0.00073,2.4211578369140625
7,765.4206237700001,29061,218136,2410,100.0,0.0306087676435709,215135,-3.2148256301879883,-330.8895263671875,0.00073,2.7804718017578125
7,765.5620144200002,29198,219136,2420,100.0,0.02980993129312992,216135,4.759119510650635,-334.5749206542969,0.00073,3.4362072944641113
7,765.83998029,29336,220136,2430,100.0,0.029733341187238693,217135,3.742759943008423,-333.39434814453125,0.00073,4.020486831665039
7,766.36778473,29474,221136,2440,100.0,0.029688481241464615,218135,-3.0763280391693115,-336.802490234375,0.00073,2.3719706535339355
7,771.27096828,29613,222136,2450,100.0,0.029058532789349556,219135,1.2872577905654907,-334.3371276855469,0.00073,2.836149215698242
7,771.4676455600003,29751,223136,2460,100.0,0.02984219416975975,220135,5.3762664794921875,-336.88763427734375,0.00073,2.934063196182251
7,771.4131459400003,29889,224136,2470,100.0,0.029215628281235695,221135,1.4177345037460327,-338.09283447265625,0.00073,2.3486974239349365
7,771.4357669100001,30027,225136,2480,100.0,0.030323227867484093,222135,-0.5521555542945862,-334.6439208984375,0.00073,10.631534576416016
7,771.3727337299999,30166,226136,2490,100.0,0.0296639297157526,223135,0.39865973591804504,-336.49664306640625,0.00073,2.8604087829589844
7,771.2981817499999,30304,227136,2500,100.0,0.030458055436611176,224135,-3.11384916305542,-336.2388610839844,0.00073,2.5730810165405273
7,771.3469005999999,30441,228136,2510,100.0,0.029377635568380356,225135,3.464768886566162,-334.38458251953125,0.00073,2.7530570030212402
7,771.3181459500001,30580,229136,2520,100.0,0.02852512151002884,226135,-3.7653653621673584,-337.1588439941406,0.00073,2.6969776153564453
7,771.30105438,30718,230136,2530,100.0,0.029476264491677284,227135,-3.2879109382629395,-336.76519775390625,0.00073,2.2716541290283203
7,771.20054371,30855,231136,2540,100.0,0.028390733525156975,228135,1.6246392726898193,-335.03668212890625,0.00073,3.1731934547424316
7,771.1749570700001,30993,232136,2550,100.0,0.02835436724126339,229135,-1.4672136306762695,-336.6246032714844,0.00073,2.52182936668396
7,771.1060226,31132,233136,2560,100.0,0.02958574891090393,230135,-1.2973964214324951,-337.03057861328125,0.00073,2.5221927165985107
7,771.08656137,31270,234136,2570,100.0,0.028726661577820778,231135,2.9192073345184326,-338.33306884765625,0.00073,3.031075954437256
7,771.02624682,31408,235136,2580,100.0,0.028603404760360718,232135,1.0339851379394531,-340.02008056640625,0.00073,2.5633883476257324
7,770.9575923499999,31548,236136,2590,100.0,0.028389867395162582,233135,-2.775904893875122,-339.318603515625,0.00073,2.828801393508911
7,770.90467621,31686,237136,2600,100.0,0.02851816453039646,234135,-0.3231542110443115,-338.888916015625,0.00073,2.582031488418579
7,770.7782825300002,31823,238136,2610,100.0,0.028709469363093376,235135,-6.499166011810303,-341.9682312011719,0.00073,2.1016573905944824
7,770.7147274199998,31960,239136,2620,100.0,0.02903437800705433,236135,-10.954919815063477,-340.25732421875,0.00073,2.3136203289031982
7,770.74038707,32098,240136,2630,100.0,0.02905508317053318,237135,0.6148605346679688,-341.729736328125,0.00073,2.6949756145477295
7,770.9051250499999,32233,241136,2640,100.0,0.02894917130470276,238135,-0.17182093858718872,-339.76910400390625,0.00073,4.194397926330566
7,770.9232267900001,32370,242136,2650,100.0,0.02821870520710945,239135,0.3683543801307678,-341.16778564453125,0.00073,2.6852738857269287
7,770.81674565,32507,243136,2660,100.0,0.026971155777573586,240135,0.8018060922622681,-342.125244140625,0.00073,17.24651527404785
7,770.9255207799999,32644,244136,2670,100.0,0.028690576553344727,241135,-1.925570011138916,-341.19122314453125,0.00073,2.7355799674987793
7,770.91147508,32780,245136,2680,100.0,0.028044207021594048,242135,-0.35524284839630127,-342.4386901855469,0.00073,2.1078245639801025
7,771.0218258,32916,246136,2690,100.0,0.028291277587413788,243135,4.407900810241699,-343.4403991699219,0.00073,2.5548324584960938
7,771.0507314900001,33051,247136,2700,100.0,0.0273638516664505,244135,2.1353187561035156,-343.4515686035156,0.00073,2.611973762512207
7,771.1109151500001,33188,248136,2710,100.0,0.02828953042626381,245135,-4.887147903442383,-343.0023193359375,0.00073,3.1685285568237305
7,771.1046993000001,33323,249136,2720,100.0,0.028744008392095566,246135,0.7092194557189941,-343.5941162109375,0.00073,3.2611465454101562
7,767.66519592,33459,250136,2730,100.0,0.027979345992207527,247135,-0.21470504999160767,-344.2191162109375,0.00073,3.2174386978149414
7,767.48697216,33595,251136,2740,100.0,0.02834581770002842,248135,-1.6910006999969482,-341.58697509765625,0.00073,3.8785171508789062
7,767.2921820099999,33733,252136,2750,100.0,0.028040863573551178,249135,-4.303465366363525,-343.53570556640625,0.00073,20.691226959228516
7,767.41948017,33873,253136,2760,100.0,0.02761148288846016,250135,7.2252678871154785,-344.9288330078125,0.00073,3.439067840576172
7,750.7675159200002,34012,254136,2770,100.0,0.02716726064682007,251135,-2.047208547592163,-347.2259826660156,0.00073,6.962201118469238
7,747.0418868799998,34150,255136,2780,100.0,0.027646183967590332,252135,-8.024419784545898,-349.646484375,0.00073,2.072510004043579
7,747.0861422599999,34289,256136,2790,100.0,0.028009019792079926,253135,2.5957448482513428,-342.86651611328125,0.00073,2.774810552597046
7,747.1872407500002,34427,257136,2800,100.0,0.02842608280479908,254135,-2.693955659866333,-339.9867248535156,0.00073,3.208935022354126
7,747.14814375,34565,258136,2810,100.0,0.027149058878421783,255135,-4.0392045974731445,-339.49261474609375,0.00073,2.9022722244262695
7,747.26731888,34704,259136,2820,100.0,0.028769774362444878,256135,4.311192035675049,-343.1496887207031,0.00073,2.0659964084625244
7,750.82710519,34841,260136,2830,100.0,0.028131358325481415,257135,-6.7430009841918945,-338.91082763671875,0.00073,3.2315900325775146
7,751.0560227799999,34980,261136,2840,100.0,0.02824736014008522,258135,-1.0165166854858398,-339.38360595703125,0.00073,2.7740871906280518
7,751.2798191300001,35117,262136,2850,100.0,0.027745509520173073,259135,1.2036408185958862,-344.08770751953125,0.00073,2.7144951820373535
7,751.3458306499998,35255,263136,2860,100.0,0.02801322750747204,260135,0.609280526638031,-340.1498718261719,0.00073,3.264366626739502
7,768.03085453,35394,264136,2870,100.0,0.028097862377762794,261135,-5.8892645835876465,-342.7503662109375,0.00073,2.920618772506714
7,771.8615637300001,35534,265136,2880,100.0,0.02860429883003235,262135,-4.206732749938965,-340.5407409667969,0.00073,2.8052167892456055
7,771.8592114100002,35673,266136,2890,100.0,0.02651616930961609,263135,-2.2490110397338867,-341.247314453125,0.00073,3.2353367805480957
7,771.8559078100002,35810,267136,2900,100.0,0.02693251147866249,264135,-1.5527838468551636,-344.6957092285156,0.00073,2.857252597808838
7,772.1045270400001,35948,268136,2910,100.0,0.026608966290950775,265135,6.45601224899292,-343.21728515625,0.00073,2.668834924697876
7,772.11570713,36086,269136,2920,100.0,0.027090787887573242,266135,-3.1284613609313965,-343.26995849609375,0.00073,4.073429107666016
7,772.08816611,36224,270136,2930,100.0,0.02706809528172016,267135,-4.633723258972168,-344.7740173339844,0.00073,3.1488895416259766
7,772.0237202800001,36362,271136,2940,100.0,0.028294164687395096,268135,-1.208301305770874,-346.29644775390625,0.00073,3.6267151832580566
7,771.9541845000001,36500,272136,2950,100.0,0.0262309443205595,269135,-2.498203754425049,-347.5655822753906,0.00073,2.4655888080596924
7,771.8985761800001,36638,273136,2960,100.0,0.028129344806075096,270135,-3.0342626571655273,-347.06158447265625,0.00073,3.122958183288574
7,719.6975837400001,36777,274136,2970,100.0,0.02824770286679268,271135,-9.653507232666016,-352.09173583984375,0.00073,5.113842964172363
7,684.7901071,36916,275136,2980,100.0,0.02694179117679596,272135,-0.9532198905944824,-348.6139831542969,0.00073,5.404892921447754
7,678.2368248099999,37054,276136,2990,100.0,0.027910687029361725,273135,-6.4145283699035645,-347.9962158203125,0.00073,3.4793519973754883
7,678.19382632,37193,277136,3000,100.0,0.027146315202116966,274135,8.875299453735352,-345.2509765625,0.00073,3.8703887462615967
7,678.16362319,37334,278136,3010,100.0,0.026388105005025864,275135,-0.96469646692276,-346.29681396484375,0.00073,3.1492726802825928
7,677.9761810399999,37475,279136,3020,100.0,0.027134977281093597,276135,5.99399995803833,-341.95904541015625,0.00073,3.339545726776123
7,678.0177861299999,37612,280136,3030,100.0,0.026195090264081955,277135,0.09517806768417358,-345.8318786621094,0.00073,2.4549131393432617
7,678.0385051799999,37749,281136,3040,100.0,0.026706628501415253,278135,-4.652622222900391,-346.281982421875,0.00073,2.683743953704834
7,678.11160281,37887,282136,3050,100.0,0.026017989963293076,279135,-0.18830406665802002,-344.68011474609375,0.00073,2.1437106132507324
7,678.1661581000001,38023,283136,3060,100.0,0.025387540459632874,280135,3.782912015914917,-346.15875244140625,0.00073,2.1452815532684326
7,730.35749748,38161,284136,3070,100.0,0.02572689764201641,281135,-17.342504501342773,-345.09368896484375,0.00073,1.9067950248718262
7,765.2757589999998,38299,285136,3080,100.0,0.026968371123075485,282135,2.6793129444122314,-347.1343688964844,0.00073,8.30303955078125
7,771.8335283299999,38437,286136,3090,100.0,0.025456031784415245,283135,-1.8437721729278564,-345.3245849609375,0.00073,3.7257747650146484
7,771.87835887,38576,287136,3100,100.0,0.02556479722261429,284135,-6.2743144035339355,-346.11572265625,0.00073,2.722949504852295
7,771.85913552,38714,288136,3110,100.0,0.026045585051178932,285135,7.461667537689209,-346.4029541015625,0.00073,2.3122410774230957
7,772.0339910800001,38852,289136,3120,100.0,0.02652033604681492,286135,-3.930424690246582,-347.48291015625,0.00073,2.012171745300293
7,771.9948509399999,38993,290136,3130,100.0,0.025008827447891235,287135,4.29725980758667,-349.01788330078125,0.00073,1.9863860607147217
7,771.9921099800001,39134,291136,3140,100.0,0.02453424222767353,288135,-1.7349696159362793,-350.27203369140625,0.00073,2.0018720626831055
7,771.99211196,39272,292136,3150,100.0,0.024863379076123238,289135,3.526080369949341,-348.3179016113281,0.00073,2.1300086975097656
7,771.98241404,39412,293136,3160,100.0,0.02490689791738987,290135,2.120482921600342,-344.19744873046875,0.00073,2.4752578735351562
7,771.93691059,39550,294136,3170,100.0,0.025012370198965073,291135,9.319265365600586,-346.9217834472656,0.00073,3.1571831703186035
7,770.5399032400002,39686,295136,3180,100.0,0.02465238608419895,292135,7.2790141105651855,-349.3609313964844,0.00073,2.449688673019409
7,770.49414092,39823,296136,3190,100.0,0.025435755029320717,293135,-0.15063011646270752,-348.25543212890625,0.00073,2.270167827606201
7,770.4981419700001,39958,297136,3200,100.0,0.02658979594707489,294135,-2.4024953842163086,-346.1279602050781,0.00073,2.343578338623047
7,770.5108721600002,40095,298136,3210,100.0,0.025799838826060295,295135,-2.3322999477386475,-346.87750244140625,0.00073,2.236764430999756
7,770.5033147699999,40232,299136,3220,100.0,0.02496933937072754,296135,3.98868465423584,-347.6422119140625,0.00073,2.2595841884613037
7,770.4808810099998,40372,300136,3230,100.0,0.02468341588973999,297135,-6.0945539474487305,-349.6256408691406,0.00073,2.9758753776550293
7,770.49847576,40508,301136,3240,100.0,0.02508573792874813,298135,3.0994763374328613,-348.7085266113281,0.00073,2.241300582885742
7,770.4901016,40645,302136,3250,100.0,0.02514093741774559,299135,-3.859696626663208,-347.4757995605469,0.00073,2.296937942504883
7,770.50921221,40783,303136,3260,100.0,0.024256631731987,300135,0.16380858421325684,-348.5794372558594,0.00073,2.248281955718994
7,770.5586598499999,40920,304136,3270,100.0,0.02512281760573387,301135,-2.6970131397247314,-347.38641357421875,0.00073,2.2570242881774902
7,771.93180231,41056,305136,3280,100.0,0.024915391579270363,302135,-0.20253345370292664,-351.1144104003906,0.00073,2.073093891143799
7,771.96369178,41191,306136,3290,100.0,0.025481048971414566,303135,-0.22516214847564697,-350.6651916503906,0.00073,2.5334057807922363
7,771.89240978,41326,307136,3300,100.0,0.025023745372891426,304135,-0.40639710426330566,-349.27197265625,0.00073,2.1424527168273926
7,771.8511875300002,41462,308136,3310,100.0,0.024077003821730614,305135,3.5331013202667236,-349.4158630371094,0.00073,2.3117151260375977
7,771.8630454199999,41598,309136,3320,100.0,0.024713801220059395,306135,-3.093766212463379,-350.7402038574219,0.00073,2.043959856033325
7,771.8735350800001,41738,310136,3330,100.0,0.02388789691030979,307135,1.083909511566162,-349.9162902832031,0.00073,2.3065755367279053
7,771.8425436199999,41876,311136,3340,100.0,0.02409949339926243,308135,0.6500250101089478,-352.1014404296875,0.00073,2.0063509941101074
7,771.81941584,42015,312136,3350,100.0,0.023535000160336494,309135,0.6070431470870972,-352.3154296875,0.00073,1.9135856628417969
7,771.79755302,42157,313136,3360,100.0,0.02316957153379917,310135,-0.6738721132278442,-354.96875,0.00073,1.6455340385437012
7,771.7413117400001,42296,314136,3370,100.0,0.023188315331935883,311135,6.527094841003418,-354.20989990234375,0.00073,1.7536766529083252
7,771.4857306999999,42435,315136,3380,100.0,0.024092765524983406,312135,-0.9454433917999268,-356.4541931152344,0.00073,1.9096744060516357
7,771.3410428899999,42573,316136,3390,100.0,0.02373346872627735,313135,0.8099133968353271,-357.01055908203125,0.00073,2.8739407062530518
7,750.2780047800001,42710,317136,3400,100.0,0.027905676513910294,314135,4.259716987609863,-365.72381591796875,0.00073,2.845933437347412
7,710.85759421,42850,318136,3410,100.0,0.02769273892045021,315135,2.542952537536621,-369.5544128417969,0.00073,3.0334129333496094
7,701.64116535,42989,319136,3420,100.0,0.025674426928162575,316135,6.650820732116699,-366.2964782714844,0.00073,2.2063026428222656
7,701.5683613499999,43128,320136,3430,100.0,0.024969594553112984,317135,-6.985531330108643,-363.8468933105469,0.00073,2.1505651473999023
7,701.6088755100001,43265,321136,3440,100.0,0.023636724799871445,318135,-5.147483825683594,-361.5777587890625,0.00073,2.4623148441314697
7,701.5983962199998,43403,322136,3450,100.0,0.022770971059799194,319135,-6.774689674377441,-361.5714111328125,0.00073,1.654973030090332
7,701.62315271,43540,323136,3460,100.0,0.02196360193192959,320135,-5.029178619384766,-363.15179443359375,0.00073,1.775907039642334
7,674.33335383,43679,324136,3470,100.0,0.02900858409702778,321135,-7.0435614585876465,-367.4900817871094,0.00073,2.456653594970703
7,647.87844584,43818,325136,3480,100.0,0.024198967963457108,322135,8.051803588867188,-364.8941650390625,0.00073,2.7093358039855957
7,648.03738801,43956,326136,3490,100.0,0.023161739110946655,323135,-2.765432596206665,-363.1343994140625,0.00073,2.2141828536987305
7,669.09267275,44095,327136,3500,100.0,0.02301832102239132,324135,-8.678401947021484,-364.13568115234375,0.00073,1.2425172328948975
7,701.40200684,44233,328136,3510,100.0,0.02223215252161026,325135,-5.0693359375,-364.976806640625,0.00073,2.059051990509033
7,689.31762241,44371,329136,3520,100.0,0.02241699956357479,326135,-1.1066291332244873,-364.511962890625,0.00073,2.075664520263672
7,689.10077935,44511,330136,3530,100.0,0.02264520898461342,327135,-0.1588161587715149,-362.7102355957031,0.00073,2.019413709640503
