time/episodes,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/ent_coef,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/n_updates
66440,157758,16.27,1110007,-2.3616030599999998,7,0.0002532328071538359,0.0016364988405257463,0.00073,1.6146318912506104,15.106925964355469,1107006
66450,157782,16.26,1110167,-2.36261331,7,0.00024502884480170906,0.0014549125917255878,0.00073,1.572690725326538,-11.570558547973633,1107166
66460,157804,16.26,1110328,-2.36688704,7,0.0002491770137567073,0.0025789039209485054,0.00073,1.5565251111984253,15.31318473815918,1107327
66470,157827,16.23,1110489,-2.3567580300000004,7,0.0002532079233787954,0.0019809335935860872,0.00073,1.589764952659607,12.840601921081543,1107488
66480,157849,16.2,1110649,-2.3390392,7,0.0002522048889659345,0.001967194490134716,0.00073,1.5324922800064087,10.025436401367188,1107648
66490,157873,16.19,1110810,-2.33068865,7,0.0002569060889072716,0.0013230607146397233,0.00073,1.5566778182983398,-3.10837459564209,1107809
66500,157897,16.14,1110970,-2.32027156,7,0.0002578604326117784,0.0018582080956548452,0.00073,1.6097304821014404,15.557433128356934,1107969
66510,157920,16.11,1111131,-2.29906999,7,0.0002622843603603542,0.0020420867949724197,0.00073,1.604496717453003,30.893964767456055,1108130
66520,157944,16.12,1111294,-2.30819913,7,0.0002619359001982957,0.0014069217722862959,0.00073,1.6164352893829346,18.214895248413086,1108293
66530,157968,16.13,1111455,-2.31410043,7,0.00026137393433600664,0.0012617892352864146,0.00073,1.5745857954025269,-14.860932350158691,1108454
66540,157991,16.11,1111618,-2.29933501,7,0.00025785676552914083,0.003082642098888755,0.00073,1.5433640480041504,-15.57803726196289,1108617
66550,158014,16.11,1111778,-2.30215724,7,0.00026157667161896825,0.004036035388708115,0.00073,1.5594582557678223,-9.999018669128418,1108777
66560,158037,16.11,1111939,-2.29560444,7,0.00025521477800793946,0.0010511040454730392,0.00073,1.5760393142700195,5.985361099243164,1108938
66570,158060,16.1,1112099,-2.28096094,7,0.00025003633345477283,0.0014219132717698812,0.00073,1.5881762504577637,2.2197399139404297,1109098
66580,158082,16.11,1112260,-2.29140311,7,0.0002471011830493808,0.002493354957550764,0.00073,1.6109755039215088,12.031688690185547,1109259
66590,158105,16.11,1112421,-2.2808011599999998,7,0.00025004326016642153,0.002577634993940592,0.00073,1.5944783687591553,-5.172764301300049,1109420
66600,158128,16.12,1112582,-2.27979581,7,0.00024930606014095247,0.0010357312858104706,0.00073,1.5651779174804688,-1.2852485179901123,1109581
66610,158151,16.14,1112745,-2.2842938200000003,7,0.0002452577173244208,0.0012355741346254945,0.00073,1.537231206893921,-3.637404680252075,1109744
66620,158174,16.15,1112909,-2.28792341,7,0.00024823396233841777,0.0008777448092587292,0.00073,1.6014065742492676,-16.20771026611328,1109908
66630,158198,16.16,1113071,-2.2990900699999997,7,0.00024219334591180086,0.0017554350197315216,0.00073,1.5718358755111694,1.5920424461364746,1110070
66640,158221,16.18,1113236,-2.30852535,7,0.00024340389063581824,0.0013210336910560727,0.00073,1.5713095664978027,-20.569425582885742,1110235
66650,158245,16.24,1113402,-2.3309735999999996,7,0.0002407092833891511,0.00290245795622468,0.00073,1.5584893226623535,7.200708389282227,1110401
66660,158269,16.25,1113564,-2.33765639,7,0.00024007540196180344,0.0013782652094960213,0.00073,1.6585071086883545,24.393102645874023,1110563
66670,158292,16.28,1113727,-2.35283768,7,0.00024375581415370107,0.0036994274705648422,0.00073,1.5939216613769531,-1.249910593032837,1110726
66680,158315,16.31,1113891,-2.3473309799999997,7,0.0002436937647871673,0.0024907237384468317,0.00073,1.5673489570617676,7.263075828552246,1110890
66690,158338,16.32,1114053,-2.3523788399999996,7,0.000245781266130507,0.0032346518710255623,0.00073,1.585063099861145,13.886689186096191,1111052
66700,158361,16.33,1114215,-2.36144695,7,0.0002490584447514266,0.002869328251108527,0.00073,1.5580391883850098,-35.365596771240234,1111214
66710,158385,16.33,1114378,-2.3727127999999995,7,0.0002515855885576457,0.0011340950150042772,0.00073,1.564809799194336,0.7217110395431519,1111377
66720,158408,16.31,1114540,-2.3679175700000004,7,0.0002494665968697518,0.0016638031229376793,0.00073,1.5477582216262817,-0.829124927520752,1111539
66730,158431,16.29,1114700,-2.35037644,7,0.00024967320496216416,0.002278665779158473,0.00073,1.5488972663879395,-7.066430568695068,1111699
66740,158455,16.27,1114863,-2.3428911899999996,7,0.00024736570776440203,0.002330233808606863,0.00073,1.5508263111114502,-15.303031921386719,1111862
66750,158478,16.23,1115025,-2.33061265,7,0.0002510623598936945,0.002697652205824852,0.00073,1.5755727291107178,12.985088348388672,1112024
66760,158501,16.23,1115187,-2.33319521,7,0.00024484196910634637,0.00168146553914994,0.00073,1.5915849208831787,-4.372204780578613,1112186
66770,158524,16.2,1115347,-2.31647168,7,0.00024520556326024234,0.001690706587396562,0.00073,1.610031008720398,0.7482969760894775,1112346
66780,158546,16.16,1115507,-2.3161226499999996,7,0.00024337650393135846,0.002626342698931694,0.00073,1.551598310470581,11.548102378845215,1112506
66790,158570,16.15,1115668,-2.31965255,7,0.0002479604445397854,0.001644180272705853,0.00073,1.5617740154266357,-12.326845169067383,1112667
66800,158593,16.15,1115830,-2.3128230600000004,7,0.00024883574224077165,0.0020138707477599382,0.00073,1.5550570487976074,-8.137866973876953,1112829
66810,158615,16.12,1115990,-2.2920705100000003,7,0.00025323787122033536,0.0016192789189517498,0.00073,1.5984071493148804,19.78620147705078,1112989
66820,158639,16.13,1116153,-2.2936406500000004,7,0.0002502317074686289,0.0009828098118305206,0.00073,1.5545753240585327,-7.056166172027588,1113152
66830,158662,16.14,1116314,-2.30390544,7,0.0002549637283664197,0.0015430098865181208,0.00073,1.5828453302383423,6.312875270843506,1113313
66840,158686,16.12,1116475,-2.2963256299999997,7,0.00025413543335162103,0.001056022709235549,0.00073,1.5727218389511108,-11.795995712280273,1113474
66850,158709,16.13,1116638,-2.3019023899999995,7,0.00024703520466573536,0.0019187009893357754,0.00073,1.6129227876663208,33.68491744995117,1113637
66860,158732,16.14,1116801,-2.3104621599999997,7,0.0002453286142554134,0.002090413123369217,0.00073,1.6016736030578613,5.6561479568481445,1113800
66870,158756,16.17,1116964,-2.3304109099999994,7,0.0002485722361598164,0.002891778713092208,0.00073,1.5746666193008423,29.708580017089844,1113963
66880,158779,16.2,1117127,-2.3470575200000003,7,0.00025462766643613577,0.0011398416245356202,0.00073,1.6082217693328857,9.568172454833984,1114126
66890,158802,16.2,1117288,-2.3498031,7,0.00025249560712836683,0.0027893767692148685,0.00073,1.6050653457641602,-3.3248867988586426,1114287
66900,158825,16.19,1117449,-2.3512817600000004,7,0.0002501720446161926,0.001262469682842493,0.00073,1.577484369277954,24.41460418701172,1114448
66910,158848,16.21,1117611,-2.36720135,7,0.0002458190137986094,0.0015217759646475315,0.00073,1.4985707998275757,-11.507133483886719,1114610
66920,158871,16.19,1117772,-2.35589742,7,0.0002476619556546211,0.0016416297294199467,0.00073,1.6225868463516235,13.521784782409668,1114771
66930,158894,16.19,1117933,-2.3489228399999997,7,0.0002467171289026737,0.0017768091056495905,0.00073,1.5629703998565674,-9.948371887207031,1114932
66940,158916,16.18,1118093,-2.3341733000000002,7,0.00025069317780435085,0.0014194848481565714,0.00073,1.6011972427368164,15.810697555541992,1115092
66950,158940,16.19,1118257,-2.32350536,7,0.00024828509776853025,0.0010351920500397682,0.00073,1.567544937133789,-28.07623291015625,1115256
66960,158964,16.16,1118417,-2.29909628,7,0.0002470806648489088,0.0017651475500315428,0.00073,1.5775392055511475,-23.244670867919922,1115416
66970,158988,16.15,1118579,-2.29531831,7,0.00023964968568179756,0.0013472152641043067,0.00073,1.5229625701904297,-21.559934616088867,1115578
66980,159012,16.16,1118743,-2.30336079,7,0.00023759703617542982,0.0030163375195115805,0.00073,1.5339157581329346,-14.711874008178711,1115742
66990,159035,16.15,1118903,-2.2972345099999996,7,0.00023277339641936123,0.002486391458660364,0.00073,1.5642173290252686,17.94316291809082,1115902
67000,159058,16.16,1119065,-2.29507342,7,0.00023889917065389454,0.002300471533089876,0.00073,1.5722676515579224,3.1865134239196777,1116064
67010,159081,16.17,1119228,-2.30152313,7,0.0002446237485855818,0.001096674706786871,0.00073,1.594534158706665,19.955703735351562,1116227
67020,159104,16.17,1119389,-2.2927031700000002,7,0.000247500924160704,0.0012541132746264338,0.00073,1.5701158046722412,17.68736457824707,1116388
67030,159128,16.17,1119550,-2.29743324,7,0.00024106306955218315,0.0014674854464828968,0.00073,1.5702983140945435,-1.8483972549438477,1116549
67040,159151,16.19,1119712,-2.31132138,7,0.00024014180235099047,0.002156210597604513,0.00073,1.5737416744232178,4.3392815589904785,1116711
67050,159174,16.16,1119873,-2.30778632,7,0.00024205479712691158,0.0024842373095452785,0.00073,1.557033896446228,28.11029815673828,1116872
67060,159198,16.17,1120034,-2.32076062,7,0.00024057732662186027,0.0019248542375862598,0.00073,1.5631781816482544,-3.5321309566497803,1117033
67070,159222,16.18,1120197,-2.32262357,7,0.00024119183945003897,0.0019444548524916172,0.00073,1.569337248802185,10.578778266906738,1117196
67080,159245,16.15,1120358,-2.3013198399999997,7,0.00024290301371365786,0.0027691239956766367,0.00073,1.5801916122436523,-2.262032985687256,1117357
67090,159268,16.17,1120520,-2.3121744499999997,7,0.00023977176169864833,0.00156470260117203,0.00073,1.6147611141204834,3.708733558654785,1117519
67100,159292,16.19,1120684,-2.3257500500000003,7,0.00023782282369211316,0.0009881125297397375,0.00073,1.5218061208724976,-20.350969314575195,1117683
67110,159315,16.21,1120849,-2.3208426999999996,7,0.00024262866645585746,0.0016143646789714694,0.00073,1.5145844221115112,-15.65623664855957,1117848
67120,159339,16.25,1121014,-2.34901593,7,0.00024483216111548245,0.001968837808817625,0.00073,1.5673284530639648,6.642167091369629,1118013
67130,159363,16.25,1121175,-2.3438869199999997,7,0.0002461725671309978,0.0010903668589890003,0.00073,1.5812615156173706,-20.247573852539062,1118174
67140,159386,16.24,1121336,-2.33276598,7,0.00024108191428240389,0.0019252935890108347,0.00073,1.5596156120300293,2.5773401260375977,1118335
67150,159409,16.24,1121497,-2.32835533,7,0.00024198141181841493,0.0014042021939530969,0.00073,1.5454647541046143,-13.797501564025879,1118496
67160,159433,16.26,1121660,-2.33228563,7,0.00024199433391913772,0.002423057798296213,0.00073,1.5163710117340088,-11.914501190185547,1118659
67170,159456,16.27,1121824,-2.3470107700000002,7,0.0002407092833891511,0.0024938632268458605,0.00073,1.5887342691421509,33.02400207519531,1118823
67180,159479,16.27,1121985,-2.3382380400000002,7,0.00024118355941027403,0.0011900011450052261,0.00073,1.5648882389068604,-11.3463716506958,1118984
67190,159502,16.26,1122146,-2.3286502400000004,7,0.0002471450134180486,0.0016094997990876436,0.00073,1.5926603078842163,1.0959014892578125,1119145
67200,159525,16.26,1122310,-2.3305195100000002,7,0.0002551792422309518,0.002185983583331108,0.00073,1.5565247535705566,19.7664737701416,1119309
67210,159548,16.23,1122472,-2.3238733000000007,7,0.00025214042398147285,0.002505107084289193,0.00073,1.5422875881195068,8.995421409606934,1119471
67220,159571,16.19,1122633,-2.3058083099999998,7,0.0002419433294562623,0.0014305340591818094,0.00073,1.5862889289855957,21.719558715820312,1119632
67230,159594,16.19,1122794,-2.30526248,7,0.00024202364147640765,0.001585196005180478,0.00073,1.5791575908660889,19.757434844970703,1119793
67240,159617,16.21,1122957,-2.3197922099999997,7,0.0002363008534302935,0.0012383039575070143,0.00073,1.5371695756912231,-16.2783145904541,1119956
67250,159640,16.23,1123120,-2.3184003,7,0.00022896251175552607,0.0021838899701833725,0.00073,1.598388910293579,2.320512533187866,1120119
67260,159663,16.23,1123283,-2.32162412,7,0.00023732890258543193,0.0018963806796818972,0.00073,1.5811771154403687,-15.375972747802734,1120282
67270,159685,16.2,1123444,-2.29525401,7,0.0002367337147006765,0.0018179293256253004,0.00073,1.581646203994751,9.525513648986816,1120443
67280,159708,16.23,1123608,-2.32147734,7,0.00023837346816435456,0.0030197114683687687,0.00073,1.526947021484375,3.7116775512695312,1120607
67290,159732,16.3,1123776,-2.37642749,7,0.0002463193377479911,0.002715243026614189,0.00073,1.5278698205947876,-2.7877159118652344,1120775
67300,159758,16.44,1123954,-2.5664083499999997,7,0.0002477557281963527,0.0018927091732621193,0.00073,1.5516469478607178,5.842693328857422,1120953
67310,159786,16.71,1124143,-2.7765418300000007,7,0.0002591208613011986,0.0010909270495176315,0.00073,1.5568287372589111,-2.8588380813598633,1121142
67320,159815,17.1,1124343,-2.9948459899999995,7,0.0002605919144116342,0.0010536141926422715,0.00073,1.5677335262298584,36.80447769165039,1121342
67330,159842,17.41,1124535,-3.26694698,7,0.0002733921865001321,0.002407670486718416,0.00073,1.5608010292053223,42.34038543701172,1121534
67340,159867,17.5,1124707,-3.4050343100000005,7,0.0002770808641798794,0.000980899902060628,0.00073,1.5894746780395508,-12.969533920288086,1121706
67350,159891,17.56,1124876,-3.4867969600000004,7,0.0002759213966783136,0.0020460779778659344,0.00073,1.5763816833496094,20.7004451751709,1121875
67360,159914,17.58,1125041,-3.49913397,7,0.0002914505312219262,0.003100118599832058,0.00073,1.5818028450012207,33.39553451538086,1122040
67370,159937,17.59,1125203,-3.5052692000000003,7,0.00029949643067084253,0.00393929285928607,0.00073,1.584773302078247,18.342021942138672,1122202
67380,159961,17.58,1125366,-3.48815362,7,0.0002956821699626744,0.003209636313840747,0.00073,1.5886732339859009,12.677454948425293,1122365
67390,159985,17.56,1125532,-3.448540199999999,7,0.0002992372028529644,0.001541428966447711,0.00073,1.594963550567627,-27.327739715576172,1122531
67400,160008,17.39,1125693,-3.23718566,7,0.0002992234949488193,0.0023818397894501686,0.00073,1.5857996940612793,-34.176475524902344,1122692
67410,160032,17.13,1125856,-3.04383872,7,0.0003007928025908768,0.0029003326781094074,0.00073,1.524335503578186,-5.833834648132324,1122855
67420,160055,16.77,1126020,-2.83784701,7,0.0002824293915182352,0.0019291697535663843,0.00073,1.5760425329208374,3.0818045139312744,1123019
67430,160078,16.49,1126184,-2.5752388099999997,7,0.0002772296720650047,0.0016032176790758967,0.00073,1.5439273118972778,-4.456306457519531,1123183
67440,160101,16.41,1126348,-2.45438557,7,0.00027637145831249654,0.0034440027084201574,0.00073,1.5668201446533203,-1.1542683839797974,1123347
67450,160123,16.32,1126508,-2.37346888,7,0.0002814294712152332,0.0010841088369488716,0.00073,1.5748802423477173,8.03679084777832,1123507
67460,160146,16.27,1126668,-2.34719206,7,0.0002669673995114863,0.0012238257331773639,0.00073,1.548226237297058,-27.083148956298828,1123667
67470,160169,16.27,1126830,-2.3591227599999995,7,0.00026202958542853594,0.001827714266255498,0.00073,1.576809048652649,15.770483016967773,1123829
67480,160191,16.24,1126990,-2.35816622,7,0.00026919087395071983,0.0017597972182556987,0.00073,1.548215389251709,-29.943998336791992,1123989
67490,160213,16.2,1127152,-2.3577002200000003,7,0.00026567006716504693,0.002688976004719734,0.00073,1.5780832767486572,8.728803634643555,1124151
67500,160236,16.2,1127313,-2.3704028299999997,7,0.0002718403411563486,0.001749551622197032,0.00073,1.5691086053848267,11.310561180114746,1124312
67510,160258,16.17,1127473,-2.34630173,7,0.0002628309594001621,0.002606669906526804,0.00073,1.560854434967041,25.376422882080078,1124472
67520,160281,16.14,1127634,-2.3393257399999996,7,0.0002682669728528708,0.0012636738829314709,0.00073,1.5546057224273682,-12.920248031616211,1124633
67530,160303,16.1,1127794,-2.3327870099999997,7,0.00026216081460006535,0.0018798253731802106,0.00073,1.5646553039550781,11.144915580749512,1124793
67540,160327,16.12,1127960,-2.3461758099999996,7,0.0002615898847579956,0.004627256654202938,0.00073,1.5660158395767212,19.525413513183594,1124959
67550,160350,16.14,1128122,-2.36361962,7,0.00026621282449923456,0.0013490549754351377,0.00073,1.5633902549743652,8.415441513061523,1125121
67560,160373,16.16,1128284,-2.3839097400000004,7,0.0002652834518812597,0.0022732731886208057,0.00073,1.5331908464431763,0.9577013254165649,1125283
67570,160396,16.17,1128447,-2.3946690499999996,7,0.000265101611148566,0.0033839985262602568,0.00073,1.5668816566467285,-19.95880126953125,1125446
67580,160419,16.18,1128608,-2.3996872,7,0.0002700581680983305,0.0032324932981282473,0.00073,1.5949172973632812,2.512340784072876,1125607
67590,160442,16.17,1128769,-2.3894492,7,0.00026109913596883416,0.0011977690737694502,0.00073,1.5332039594650269,-16.741050720214844,1125768
67600,160464,16.17,1128930,-2.38336316,7,0.0002556466788519174,0.002567879855632782,0.00073,1.5688542127609253,4.802288055419922,1125929
67610,160487,16.18,1129091,-2.3798909,7,0.00025549824931658804,0.0034658086951822042,0.00073,1.56468665599823,-1.1759402751922607,1126090
67620,160511,16.2,1129254,-2.38956024,7,0.0002502794377505779,0.00115211121737957,0.00073,1.5856307744979858,-14.52400016784668,1126253
67630,160534,16.24,1129418,-2.4116044199999997,7,0.00024631229462102056,0.0019042599014937878,0.00073,1.5590031147003174,-9.573989868164062,1126417
67640,160558,16.2,1129580,-2.37590575,7,0.00024894089438021183,0.003019424621015787,0.00073,1.5242620706558228,7.869649410247803,1126579
67650,160581,16.19,1129741,-2.36278357,7,0.00024978560395538807,0.0008425342384725809,0.00073,1.5664101839065552,-8.189984321594238,1126740
67660,160604,16.19,1129903,-2.35839701,7,0.00024772502365522087,0.0033505128230899572,0.00073,1.5407907962799072,-7.456276893615723,1126902
67670,160627,16.16,1130063,-2.32741359,7,0.00025593428290449083,0.003434647573158145,0.00073,1.5615639686584473,-7.130662441253662,1127062
67680,160650,16.17,1130225,-2.33616772,7,0.00024985612253658473,0.002048968570306897,0.00073,1.5270146131515503,-7.1340742111206055,1127224
67690,160673,16.17,1130386,-2.3392056,7,0.00025236510555259883,0.002332748845219612,0.00073,1.594914197921753,2.6946282386779785,1127385
67700,160696,16.17,1130547,-2.3389574,7,0.0002646461653057486,0.0024044117890298367,0.00073,1.596908688545227,22.623809814453125,1127546
67710,160720,16.17,1130708,-2.3528167300000002,7,0.00027134353877045214,0.0022069141268730164,0.00073,1.5776232481002808,-0.29323577880859375,1127707
67720,160743,16.15,1130869,-2.33592356,7,0.000261123786913231,0.0031383708119392395,0.00073,1.5463064908981323,3.1145315170288086,1127868
67730,160766,16.12,1131030,-2.32340802,7,0.0002549243508838117,0.0021065794862806797,0.00073,1.5575522184371948,15.644047737121582,1128029
67740,160789,16.15,1131195,-2.34595274,7,0.00026389086269773543,0.0014279796741902828,0.00073,1.5572408437728882,1.028956413269043,1128194
67750,160812,16.18,1131359,-2.36387664,7,0.0002615652047097683,0.0016783636528998613,0.00073,1.594075083732605,12.506970405578613,1128358
67760,160834,16.16,1131519,-2.34961087,7,0.0002596044505480677,0.0015478874556720257,0.00073,1.5499334335327148,-7.914821624755859,1128518
67770,160857,16.18,1131681,-2.3556920900000002,7,0.0002548064512666315,0.0013760492438450456,0.00073,1.5730972290039062,3.174036979675293,1128680
67780,160881,16.19,1131844,-2.3491143300000004,7,0.0002536221581976861,0.0017746826633810997,0.00073,1.5701735019683838,-7.035651206970215,1128843
67790,160904,16.23,1132009,-2.36792102,7,0.00025580081273801625,0.0028885630890727043,0.00073,1.5718914270401,-9.542801856994629,1129008
67800,160928,16.24,1132171,-2.3747571300000003,7,0.00025099722552113235,0.0020713130943477154,0.00073,1.5945632457733154,-9.385099411010742,1129170
67810,160950,16.25,1132333,-2.3764350700000003,7,0.00025711150374263525,0.0014972391072660685,0.00073,1.5863776206970215,0.39991235733032227,1129332
67820,160973,16.27,1132496,-2.3862958,7,0.00025904501671902835,0.0016790722729638219,0.00073,1.5821305513381958,6.460433483123779,1129495
67830,160996,16.3,1132660,-2.39944692,7,0.00026231136871501803,0.0023151857312768698,0.00073,1.5650588274002075,14.357404708862305,1129659
67840,161020,16.28,1132823,-2.38520338,7,0.0002560434222687036,0.0042991675436496735,0.00073,1.5685397386550903,-4.023382663726807,1129822
67850,161043,16.25,1132984,-2.35893958,7,0.00025055097648873925,0.0012476183474063873,0.00073,1.5309433937072754,-13.73434829711914,1129983
67860,161066,16.27,1133146,-2.36648004,7,0.0002392078604316339,0.002039549872279167,0.00073,1.557956337928772,-2.653343677520752,1130145
67870,161088,16.27,1133308,-2.36520737,7,0.0002456858928781003,0.001828562468290329,0.00073,1.5544806718826294,5.672413349151611,1130307
67880,161111,16.25,1133469,-2.35859352,7,0.0002462730626575649,0.0019190823659300804,0.00073,1.5953658819198608,16.71230697631836,1130468
67890,161134,16.25,1133634,-2.35474054,7,0.000256337079918012,0.0015063787577673793,0.00073,1.5825713872909546,1.8337841033935547,1130633
67900,161157,16.25,1133796,-2.3457592199999997,7,0.00025987616390921175,0.0018107807263731956,0.00073,1.5799801349639893,-5.429274559020996,1130795
67910,161180,16.27,1133960,-2.34845291,7,0.00025867027579806745,0.002329288749024272,0.00073,1.5760422945022583,15.274797439575195,1130959
67920,161204,16.27,1134123,-2.34529962,7,0.00025495351292192936,0.0009300945675931871,0.00073,1.5549918413162231,-13.598017692565918,1131122
67930,161227,16.25,1134285,-2.3258137299999997,7,0.00025957473553717136,0.0016946385148912668,0.00073,1.5547131299972534,-6.56178092956543,1131284
67940,161251,16.25,1134448,-2.3262366599999997,7,0.00026111758779734373,0.0013383131008595228,0.00073,1.5582151412963867,9.450920104980469,1131447
67950,161274,16.26,1134610,-2.33707866,7,0.00026530117611400783,0.0017400284996256232,0.00073,1.5703084468841553,-1.0691723823547363,1131609
67960,161297,16.27,1134773,-2.34142422,7,0.00026239067665301263,0.0025098416954278946,0.00073,1.538373589515686,-15.12995433807373,1131772
67970,161320,16.3,1134938,-2.34941244,7,0.0002608631912153214,0.0025011722464114428,0.00073,1.5514092445373535,9.854846954345703,1131937
67980,161344,16.33,1135102,-2.3584358599999997,7,0.00026338823954574764,0.0024043116718530655,0.00073,1.5738074779510498,-9.091187477111816,1132101
67990,161366,16.29,1135263,-2.3249748699999997,7,0.000261887937085703,0.0023597772233188152,0.00073,1.5633084774017334,10.662254333496094,1132262
68000,161390,16.3,1135426,-2.3326747799999996,7,0.00026446854462847114,0.0017101375851780176,0.00073,1.6100060939788818,24.818944931030273,1132425
68010,161412,16.27,1135587,-2.3199861,7,0.00025841532624326646,0.0022558332420885563,0.00073,1.5748027563095093,-10.337359428405762,1132586
68020,161436,16.26,1135749,-2.3145276200000002,7,0.0002583716996014118,0.0021134137641638517,0.00073,1.5786992311477661,12.373329162597656,1132748
68030,161459,16.27,1135912,-2.32193792,7,0.0002533719234634191,0.0013251451309770346,0.00073,1.5862152576446533,4.338720321655273,1132911
68040,161482,16.26,1136074,-2.3139490400000002,7,0.00026186072500422597,0.0025541214272379875,0.00073,1.577485203742981,2.2028121948242188,1133073
68050,161505,16.24,1136234,-2.3040541,7,0.00025970421847887337,0.0011552060022950172,0.00073,1.5424975156784058,-8.466697692871094,1133233
68060,161528,16.23,1136396,-2.2936882499999998,7,0.0002526627795305103,0.00211431086063385,0.00073,1.4975072145462036,-42.37410354614258,1133395
68070,161551,16.22,1136560,-2.29072187,7,0.0002530975907575339,0.0034407591447234154,0.00073,1.5534484386444092,-0.29641079902648926,1133559
68080,161574,16.19,1136721,-2.2817919600000005,7,0.00024579674936831,0.002058581681922078,0.00073,1.5652376413345337,-7.25288724899292,1133720
68090,161598,16.22,1136885,-2.3032215099999997,7,0.0002427473955322057,0.0034140064381062984,0.00073,1.5471546649932861,-26.089101791381836,1133884
68100,161621,16.22,1137048,-2.30629862,7,0.0002449342282488942,0.0007381276227533817,0.00073,1.5549073219299316,2.598233222961426,1134047
68110,161644,16.24,1137211,-2.31559279,7,0.0002507223398424685,0.002702366327866912,0.00073,1.5439651012420654,13.43823528289795,1134210
68120,161667,16.24,1137373,-2.31350492,7,0.0002505435550119728,0.0011033372720703483,0.00073,1.555116057395935,-24.82607078552246,1134372
68130,161691,16.23,1137535,-2.30692595,7,0.00025975401513278484,0.001400035573169589,0.00073,1.562001347541809,30.95479965209961,1134534
68140,161715,16.24,1137698,-2.31479534,7,0.00025289057521149516,0.00561053492128849,0.00073,1.565396785736084,23.516067504882812,1134697
68150,161737,16.26,1137860,-2.3223257600000005,7,0.00025500409537926316,0.00351175619289279,0.00073,1.5582928657531738,3.4779481887817383,1134859
68160,161761,16.27,1138023,-2.32497701,7,0.0002468912862241268,0.0015419463161379099,0.00073,1.5458086729049683,4.473395347595215,1135022
68170,161784,16.27,1138187,-2.3268827,7,0.0002467547601554543,0.0028007428627461195,0.00073,1.5461413860321045,-10.271565437316895,1135186
68180,161806,16.28,1138349,-2.3326734799999995,7,0.00024768864386714995,0.0012871385551989079,0.00073,1.5854673385620117,-0.9017276763916016,1135348
68190,161829,16.24,1138509,-2.31572375,7,0.00024571543326601386,0.0024400106631219387,0.00073,1.5101172924041748,-21.881893157958984,1135508
68200,161852,16.24,1138672,-2.3100574,7,0.0002472442574799061,0.003344043390825391,0.00073,1.5685474872589111,25.199838638305664,1135671
68210,161875,16.25,1138836,-2.3043789100000005,7,0.0002430269814794883,0.0014322733040899038,0.00073,1.5416127443313599,-3.0404298305511475,1135835
68220,161898,16.24,1138997,-2.3024342900000003,7,0.0002394719485891983,0.0011635853443294764,0.00073,1.578606128692627,5.428892135620117,1135996
68230,161921,16.23,1139158,-2.3032705200000003,7,0.0002453857159707695,0.0015548034571111202,0.00073,1.5869169235229492,26.66396141052246,1136157
68240,161944,16.2,1139318,-2.2845391,7,0.0002497686946298927,0.0009477476123720407,0.00073,1.5548508167266846,-20.86931037902832,1136317
68250,161967,16.19,1139479,-2.28188388,7,0.0002452420594636351,0.0016166626010090113,0.00073,1.545151710510254,6.323766231536865,1136478
68260,161989,16.16,1139639,-2.27211883,7,0.0002453180786687881,0.0013010739348828793,0.00073,1.5448150634765625,-5.0904951095581055,1136638
68270,162012,16.14,1139801,-2.2710943400000003,7,0.00024434327497147024,0.0010792078683152795,0.00073,1.548689603805542,-8.276450157165527,1136800
68280,162036,16.13,1139962,-2.26417987,7,0.00024749551084823906,0.0012656096369028091,0.00073,1.5252290964126587,7.055666923522949,1136961
68290,162059,16.16,1140125,-2.2858363500000003,7,0.00025168299907818437,0.0012880503199994564,0.00073,1.5649076700210571,22.13242530822754,1137124
68300,162082,16.13,1140285,-2.27135344,7,0.00025202694814652205,0.0010250831255689263,0.00073,1.5615589618682861,-19.411640167236328,1137284
68310,162106,16.11,1140447,-2.26885975,7,0.00024675382883287966,0.00143629836384207,0.00073,1.5647401809692383,-8.742240905761719,1137446
68320,162129,16.1,1140607,-2.25967423,7,0.0002485909790266305,0.0018885806202888489,0.00073,1.585382103919983,20.90019989013672,1137606
68330,162152,16.09,1140767,-2.24855378,7,0.0002597911807242781,0.0013064744416624308,0.00073,1.5854744911193848,-12.347068786621094,1137766
68340,162175,16.1,1140928,-2.25228871,7,0.000256149418419227,0.0020985458977520466,0.00073,1.555685043334961,5.186354637145996,1137927
68350,162198,16.1,1141089,-2.25487432,7,0.00025865744100883603,0.001745569403283298,0.00073,1.6124701499938965,0.4203925132751465,1138088
68360,162221,16.13,1141252,-2.27768975,7,0.00025059780455194414,0.0013612789334729314,0.00073,1.5663162469863892,-22.157846450805664,1138251
68370,162244,16.13,1141414,-2.2789533100000003,7,0.0002549442870076746,0.003022437449544668,0.00073,1.5452203750610352,-3.578113555908203,1138413
68380,162268,16.16,1141578,-2.30164074,7,0.00024751201272010803,0.0015806948067620397,0.00073,1.5538305044174194,-21.76666831970215,1138577
68390,162291,16.15,1141740,-2.2962773100000002,7,0.00024502089945599437,0.0016680930275470018,0.00073,1.5456651449203491,-0.06584453582763672,1138739
68400,162314,16.15,1141900,-2.3020908700000002,7,0.0002468437305651605,0.0018670166609808803,0.00073,1.582134485244751,10.793797492980957,1138899
