rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/episodes,time/total_timesteps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,train/ent_coef,train/ent_coef_loss
421.79702555999995,69.24,163163,7,15980,1156700,0.00073,-425.59857177734375,1153699,81.89897155761719,0.07292778044939041,30.756975173950195
406.62380196000004,68.93,163263,7,15990,1157419,0.00073,-410.184814453125,1154418,34.00456237792969,0.07403294742107391,-12.187110900878906
408.70095702000003,68.93,163371,7,16000,1158169,0.00073,-398.4647521972656,1155168,26.399036407470703,0.0563296377658844,-7.979341506958008
405.92717123,68.93,163476,7,16010,1158919,0.00073,-384.7527770996094,1155918,13.531639099121094,0.04675175994634628,-0.3095431327819824
409.78543715000006,68.93,163582,7,16020,1159669,0.00073,-388.5046081542969,1156668,22.15389633178711,0.057661525905132294,28.636428833007812
401.19593346999994,69.28,163690,7,16030,1160419,0.00073,-407.0418395996094,1157418,22.213726043701172,0.0680074542760849,-2.07110595703125
382.7053256099999,69.28,163797,7,16040,1161169,0.00073,-421.4995422363281,1158168,22.41596221923828,0.05523039028048515,-3.9639029502868652
380.34919045000004,69.28,163903,7,16050,1161919,0.00073,-413.9582214355469,1158918,47.78099060058594,0.05129021033644676,5.127409934997559
372.54376916,69.28,164009,7,16060,1162669,0.00073,-414.5697937011719,1159668,20.786663055419922,0.05573856085538864,0.5278233885765076
380.35741648999993,70.28,164116,7,16070,1163419,0.00073,-409.86328125,1160418,11.67228889465332,0.046042896807193756,-1.9597327709197998
457.72644463999995,74.69,164223,7,16080,1164169,0.00073,-403.3900451660156,1161168,16.587039947509766,0.043915580958127975,-0.5099118947982788
474.45230892,75.0,164330,7,16090,1164919,0.00073,-405.2509765625,1161918,14.9008207321167,0.04917987808585167,8.087319374084473
466.70950926999996,75.0,164438,7,16100,1165669,0.00073,-440.3265686035156,1162668,19.714649200439453,0.07181692868471146,4.227170944213867
453.28748646,75.0,164544,7,16110,1166419,0.00073,-462.971435546875,1163418,28.582988739013672,0.0659048855304718,-0.11229085922241211
446.55432085999996,75.0,164651,7,16120,1167169,0.00073,-454.04693603515625,1164168,26.29403305053711,0.07001710683107376,0.45284169912338257
450.61368787,75.0,164758,7,16130,1167919,0.00073,-458.74517822265625,1164918,36.98866271972656,0.08109655976295471,4.340935230255127
421.64385416000005,74.95,164864,7,16140,1168664,0.00073,-480.9494934082031,1165663,37.40314483642578,0.07693848758935928,3.242918014526367
418.12588205,74.95,164971,7,16150,1169414,0.00073,-450.98370361328125,1166413,26.36349105834961,0.06369005143642426,1.3461229801177979
425.63020706,74.95,165078,7,16160,1170164,0.00073,-425.1728515625,1167163,35.68474578857422,0.04862667992711067,-3.8986544609069824
435.33577745,74.95,165186,7,16170,1170914,0.00073,-415.1195983886719,1167913,10.669901847839355,0.041432641446590424,-4.269988536834717
415.2590982300002,73.93,165280,7,16180,1171562,0.00073,-479.5143737792969,1168561,60.60038757324219,0.10080108046531677,13.768948554992676
386.40474006,72.58,165367,7,16190,1172177,0.00073,-497.36456298828125,1169176,47.10945510864258,0.10356387495994568,-9.847333908081055
390.44398902999995,72.58,165473,7,16200,1172927,0.00073,-473.6032409667969,1169926,35.93217468261719,0.0826542004942894,-4.234216690063477
404.83318729,72.58,165580,7,16210,1173677,0.00073,-459.1769714355469,1170676,20.749794006347656,0.06040778383612633,-10.38167953491211
414.41852923,72.58,165686,7,16220,1174427,0.00073,-441.90631103515625,1171426,42.49601745605469,0.0525641143321991,18.639175415039062
382.25565312,70.45,165763,7,16230,1174964,0.00073,-471.9088439941406,1171963,30.90157699584961,0.0910232737660408,14.291642189025879
373.7804148199999,68.34,165839,7,16240,1175498,0.00073,-491.2253723144531,1172497,65.78335571289062,0.1138797253370285,-2.4859185218811035
374.44043135,68.34,165947,7,16250,1176248,0.00073,-508.2991943359375,1173247,33.588314056396484,0.09150288254022598,-8.095674514770508
363.1322485600001,68.34,166055,7,16260,1176998,0.00073,-488.5773010253906,1173997,21.95934295654297,0.06520812213420868,-4.60247278213501
362.76143823,68.34,166162,7,16270,1177748,0.00073,-457.14251708984375,1174747,34.60652542114258,0.053459517657756805,-2.491271495819092
383.32667737,69.36,166268,7,16280,1178498,0.00073,-438.6606750488281,1175497,31.75762176513672,0.04872230440378189,0.6856539249420166
394.5145203,70.64,166374,7,16290,1179241,0.00073,-448.64642333984375,1176240,65.38136291503906,0.06583628803491592,13.186532974243164
326.00645484999995,67.69,166437,7,16300,1179696,0.00073,-520.3765869140625,1176695,86.90827178955078,0.1365867406129837,7.051185131072998
265.90932486,65.54,166513,7,16310,1180231,0.00073,-530.2923583984375,1177230,46.94390869140625,0.11632271111011505,-10.076045036315918
238.60560274000002,65.28,166616,7,16320,1180955,0.00073,-516.3343505859375,1177954,31.17829132080078,0.08965174853801727,-8.387032508850098
282.98862039,67.22,166721,7,16330,1181686,0.00073,-496.7435607910156,1178685,36.069305419921875,0.07649227976799011,-6.376943588256836
296.49888670999997,69.32,166827,7,16340,1182430,0.00073,-492.7207946777344,1179429,27.309703826904297,0.07822536677122116,3.010270595550537
243.75280472999995,69.32,166933,7,16350,1183180,0.00073,-493.7380676269531,1180179,40.042205810546875,0.08412851393222809,1.1371946334838867
245.51367739999995,69.32,167038,7,16360,1183930,0.00073,-474.69989013671875,1180929,33.119842529296875,0.06861066818237305,-0.019614338874816895
245.51630084999996,69.32,167144,7,16370,1184680,0.00073,-459.6292724609375,1181679,17.989063262939453,0.05322262644767761,1.8156929016113281
235.36467096,69.32,167249,7,16380,1185430,0.00073,-425.7894592285156,1182429,23.41626739501953,0.048408206552267075,-5.137777328491211
188.96931046999998,66.96,167321,7,16390,1185937,0.00073,-413.7410583496094,1182936,26.68890953063965,0.04559687152504921,0.7546112537384033
238.87489208,69.33,167421,7,16400,1186629,0.00073,-408.66107177734375,1183628,31.509593963623047,0.050857748836278915,2.870910406112671
293.12728122,71.07,167523,7,16410,1187338,0.00073,-396.00531005859375,1184337,21.27084732055664,0.042992524802684784,4.576458930969238
313.2679199,70.87,167621,7,16420,1188042,0.00073,-396.47607421875,1185041,14.201583862304688,0.038671333342790604,-2.5415072441101074
319.81371148,71.06,167728,7,16430,1188792,0.00073,-392.45074462890625,1185791,17.959930419921875,0.040974196046590805,0.4669073820114136
362.53537319,71.12,167837,7,16440,1189542,0.00073,-380.57757568359375,1186541,24.593914031982422,0.04026629775762558,8.431685447692871
416.73105768,71.12,167944,7,16450,1190292,0.00073,-389.0491027832031,1187291,17.097919464111328,0.048647332936525345,7.139512062072754
423.58863735,71.12,168050,7,16460,1191042,0.00073,-396.7686462402344,1188041,13.476884841918945,0.049170441925525665,-2.549607276916504
388.8019084499999,70.97,168156,7,16470,1191777,0.00073,-425.55609130859375,1188776,20.4114990234375,0.06752576678991318,-4.005339622497559
381.96601194999994,70.97,168264,7,16480,1192527,0.00073,-434.4249267578125,1189526,16.908981323242188,0.05035601556301117,-10.82701587677002
436.55496504,73.09,168365,7,16490,1193246,0.00073,-430.5656433105469,1190245,62.30583953857422,0.06414854526519775,70.13455200195312
417.86103832000003,73.12,168465,7,16500,1193941,0.00073,-461.3183898925781,1190940,59.142913818359375,0.09032030403614044,0.04985275864601135
423.55106679999994,73.53,168571,7,16510,1194691,0.00073,-453.23699951171875,1191690,49.919246673583984,0.06679365783929825,-16.006126403808594
429.7022461800001,73.99,168678,7,16520,1195441,0.00073,-421.6558837890625,1192440,20.118576049804688,0.04901060089468956,-0.8375722765922546
430.16434173,73.99,168787,7,16530,1196191,0.00073,-404.2610168457031,1193190,15.750663757324219,0.03887441009283066,-3.850346088409424
430.96755448000005,73.99,168894,7,16540,1196941,0.00073,-391.7350769042969,1193940,12.952316284179688,0.033253032714128494,-0.0879703164100647
435.21863692,73.99,169003,7,16550,1197691,0.00073,-388.9570617675781,1194690,12.935430526733398,0.039699796587228775,1.9630076885223389
432.20594222000005,73.99,169111,7,16560,1198441,0.00073,-398.42059326171875,1195440,15.875704765319824,0.04348532855510712,-3.8577466011047363
450.6177239499999,74.14,169219,7,16570,1199191,0.00073,-398.9295959472656,1196190,15.64376449584961,0.047483690083026886,-4.680952072143555
458.32294977000004,74.14,169326,7,16580,1199941,0.00073,-401.2411804199219,1196940,14.737998962402344,0.04345475509762764,-2.8388237953186035
467.30380143,74.45,169433,7,16590,1200691,0.00073,-396.0372619628906,1197690,25.669326782226562,0.03958042338490486,4.302075386047363
510.21242989000007,75.0,169540,7,16600,1201441,0.00073,-376.5110778808594,1198440,14.479889869689941,0.03559516370296478,11.998000144958496
512.47289738,75.0,169650,7,16610,1202191,0.00073,-380.1466979980469,1199190,17.47824478149414,0.032799847424030304,1.9601609706878662
511.2257360499999,75.0,169761,7,16620,1202941,0.00073,-389.37811279296875,1199940,26.11664581298828,0.04501231759786606,16.283475875854492
455.57200413000004,72.43,169831,7,16630,1203434,0.00073,-417.44378662109375,1200433,20.482349395751953,0.06742329150438309,1.7884936332702637
393.29771258,69.12,169890,7,16640,1203853,0.00073,-405.71978759765625,1200852,34.445823669433594,0.05869103595614433,-13.136262893676758
375.24112700000006,68.47,169988,7,16650,1204538,0.00073,-396.74835205078125,1201537,16.11756706237793,0.04597998410463333,5.962400436401367
380.68536119000004,68.47,170093,7,16660,1205288,0.00073,-403.3960266113281,1202287,25.22878646850586,0.03940361738204956,3.170896053314209
376.85529276,68.47,170200,7,16670,1206038,0.00073,-394.7762145996094,1203037,20.881628036499023,0.04665180295705795,8.640371322631836
329.01379962000004,68.47,170306,7,16680,1206788,0.00073,-407.3993225097656,1203787,21.536903381347656,0.04921393096446991,5.67212438583374
328.69048318999995,68.47,170413,7,16690,1207538,0.00073,-412.62530517578125,1204537,17.33973503112793,0.044312745332717896,1.3721176385879517
317.00922632000004,68.47,170521,7,16700,1208288,0.00073,-394.9383544921875,1205287,16.00238800048828,0.05189158767461777,5.271799087524414
316.4183663,68.47,170629,7,16710,1209038,0.00073,-399.6435241699219,1206037,9.30038070678711,0.04249432310461998,-7.5695085525512695
316.26772372,68.47,170736,7,16720,1209788,0.00073,-385.66363525390625,1206787,15.792740821838379,0.034908320754766464,-1.1174991130828857
371.58075887,71.04,170843,7,16730,1210538,0.00073,-377.9176025390625,1207537,19.865074157714844,0.030963297933340073,-0.8525978326797485
431.33856906000005,74.35,170950,7,16740,1211288,0.00073,-388.71514892578125,1208287,16.040437698364258,0.0565478689968586,17.718812942504883
446.25211252,75.0,171056,7,16750,1212038,0.00073,-397.1455993652344,1209037,21.001522064208984,0.05339030176401138,-3.203737735748291
446.06714523000005,75.0,171161,7,16760,1212788,0.00073,-399.47381591796875,1209787,18.532806396484375,0.04687392711639404,16.473508834838867
396.62387271,74.33,171258,7,16770,1213471,0.00073,-487.86212158203125,1210470,48.40718078613281,0.12105139344930649,7.53899621963501
422.68033119,74.33,171366,7,16780,1214221,0.00073,-475.8328857421875,1211220,33.681976318359375,0.09555649012327194,-13.894136428833008
410.38331823999994,74.31,171474,7,16790,1214969,0.00073,-454.8128662109375,1211968,20.374549865722656,0.06527139991521835,-13.048418045043945
421.33774006,74.31,171585,7,16800,1215719,0.00073,-435.11126708984375,1212718,14.380182266235352,0.04756639525294304,-16.990188598632812
422.45154136,74.31,171694,7,16810,1216469,0.00073,-415.5389404296875,1213468,11.384209632873535,0.03927019611001015,-6.324424743652344
425.3616908199999,74.31,171800,7,16820,1217219,0.00073,-400.2677307128906,1214218,13.791780471801758,0.03604087606072426,5.231166839599609
424.00327741999985,74.31,171907,7,16830,1217969,0.00073,-401.3953857421875,1214968,15.411311149597168,0.051676392555236816,-0.9647453427314758
419.99407379,74.31,172014,7,16840,1218719,0.00073,-415.7241516113281,1215718,16.498401641845703,0.04990950599312782,-3.0322489738464355
374.38359233000006,72.19,172091,7,16850,1219257,0.00073,-408.3209533691406,1216256,13.48404312133789,0.04235820099711418,1.2803306579589844
335.97309847,70.53,172175,7,16860,1219841,0.00073,-403.78350830078125,1216840,8.849455833435059,0.0371907539665699,-10.948841094970703
405.20065306000004,71.2,172282,7,16870,1220591,0.00073,-384.4981384277344,1217590,14.457273483276367,0.0392940491437912,4.9492926597595215
434.2152135299999,71.2,172389,7,16880,1221341,0.00073,-383.59442138671875,1218340,18.215662002563477,0.035113051533699036,-0.8221752643585205
446.22591910999995,71.22,172505,7,16890,1222091,0.00073,-376.39154052734375,1219090,23.750751495361328,0.035086508840322495,7.436066627502441
446.91451451,71.22,172617,7,16900,1222841,0.00073,-376.60504150390625,1219840,14.964810371398926,0.034376420080661774,-1.0507159233093262
446.40358498999996,71.22,172724,7,16910,1223591,0.00073,-370.32574462890625,1220590,8.622249603271484,0.03412679582834244,-13.339853286743164
440.2326572,71.22,172832,7,16920,1224341,0.00073,-375.6811828613281,1221340,21.78179168701172,0.032393764704465866,-3.701611042022705
439.40846935999997,71.22,172940,7,16930,1225091,0.00073,-371.6156311035156,1222090,11.394142150878906,0.03257545456290245,0.9018593430519104
441.35433313,71.22,173048,7,16940,1225841,0.00073,-385.97833251953125,1222840,11.018359184265137,0.05257489159703255,-5.298598289489746
487.07288615000004,73.34,173155,7,16950,1226591,0.00073,-378.1982727050781,1223590,9.738829612731934,0.03831974416971207,0.7520503997802734
525.55100234,75.0,173263,7,16960,1227341,0.00073,-373.40179443359375,1224340,12.746299743652344,0.03296773508191109,7.537751197814941
524.81939182,75.0,173369,7,16970,1228091,0.00073,-362.5455627441406,1225090,14.240089416503906,0.033393245190382004,1.1892832517623901
501.6030179299999,74.8,173474,7,16980,1228821,0.00073,-363.136474609375,1225820,16.315214157104492,0.04155175760388374,6.808038711547852
491.0919931800001,74.8,173580,7,16990,1229571,0.00073,-375.00970458984375,1226570,18.941526412963867,0.03464164957404137,1.791670560836792
490.43542340000016,74.8,173687,7,17000,1230321,0.00073,-366.12237548828125,1227320,10.605395317077637,0.03012663684785366,-1.7195395231246948
465.4341754,73.98,173782,7,17010,1230989,0.00073,-373.5019226074219,1227988,35.57587814331055,0.04146928712725639,24.292686462402344
388.78440772,69.72,173828,7,17020,1231313,0.00073,-389.42041015625,1228312,30.38573455810547,0.07575119286775589,29.17685890197754
307.94130225999993,65.46,173874,7,17030,1231637,0.00073,-404.429443359375,1228636,27.654224395751953,0.08569633960723877,-3.8268015384674072
227.78665899000003,61.2,173920,7,17040,1231961,0.00073,-404.3782043457031,1228960,26.03929901123047,0.07610315829515457,-16.540420532226562
184.77578026999998,60.02,174010,7,17050,1232593,0.00073,-398.2599182128906,1229592,15.987103462219238,0.051516126841306686,-13.352705955505371
185.30589780000003,60.02,174117,7,17060,1233343,0.00073,-384.0302429199219,1230342,18.6737060546875,0.03952468931674957,-10.535818099975586
186.55309315,60.02,174225,7,17070,1234093,0.00073,-380.657958984375,1231092,14.195412635803223,0.03364172205328941,-5.924330711364746
189.68797728000004,59.63,174325,7,17080,1234784,0.00073,-396.56671142578125,1231783,56.59619140625,0.05068439617753029,70.05496978759766
114.88867935999998,55.77,174379,7,17090,1235148,0.00073,-451.3133850097656,1232147,104.96571350097656,0.08408449590206146,21.082406997680664
55.56965396,53.87,174459,7,17100,1235708,0.00073,-464.9478759765625,1232707,72.24208068847656,0.09285072982311249,-5.075427055358887
79.85041098,54.69,174565,7,17110,1236458,0.00073,-455.7244873046875,1233457,25.204673767089844,0.06589707732200623,-15.731842041015625
162.61726233,58.95,174672,7,17120,1237208,0.00073,-426.07977294921875,1234207,23.550750732421875,0.04720098897814751,-15.485633850097656
244.76857171999995,63.21,174778,7,17130,1237958,0.00073,-402.06378173828125,1234957,47.41093826293945,0.037943169474601746,3.4276115894317627
321.95024195999997,67.47,174885,7,17140,1238708,0.00073,-402.81561279296875,1235707,13.59115219116211,0.037947554141283035,1.8990694284439087
366.80333220999995,68.65,174990,7,17150,1239458,0.00073,-400.68170166015625,1236457,13.784431457519531,0.04830034449696541,-3.5024685859680176
364.28092615,68.65,175098,7,17160,1240208,0.00073,-396.3529357910156,1237207,18.619487762451172,0.04085444658994675,-0.13537678122520447
357.48339037,68.24,175199,7,17170,1240917,0.00073,-383.6061096191406,1237916,12.911077499389648,0.03598710149526596,1.7259151935577393
379.4061906199999,68.83,175305,7,17180,1241667,0.00073,-381.2078857421875,1238666,12.100568771362305,0.033658962696790695,-0.08254504203796387
465.76686190000015,72.69,175413,7,17190,1242417,0.00073,-384.3810119628906,1239416,7.902054786682129,0.03298747539520264,-14.373851776123047
522.07749888,74.59,175520,7,17200,1243167,0.00073,-399.83441162109375,1240166,41.07958984375,0.06391318887472153,31.157909393310547
453.6891508,72.76,175601,7,17210,1243734,0.00073,-486.27587890625,1240733,84.25141906738281,0.11050666868686676,3.662781000137329
449.57576051,72.76,175707,7,17220,1244484,0.00073,-486.9278869628906,1241483,43.08171081542969,0.08916683495044708,-7.361849308013916
435.3206005500001,72.68,175815,7,17230,1245226,0.00073,-471.4733581542969,1242225,23.839637756347656,0.06600774079561234,-1.8638874292373657
437.55900307999997,72.68,175923,7,17240,1245976,0.00073,-446.5125732421875,1242975,17.939237594604492,0.05286690965294838,-14.185420989990234
436.07956999000004,72.68,176029,7,17250,1246726,0.00073,-422.693359375,1243725,18.226537704467773,0.04617368429899216,3.4087138175964355
431.16078029,72.68,176137,7,17260,1247476,0.00073,-414.1151123046875,1244475,26.72630500793457,0.06821010261774063,-0.9491252303123474
433.54851796,73.09,176245,7,17270,1248226,0.00073,-418.498291015625,1245225,25.358898162841797,0.06298863142728806,-0.5408346652984619
433.88458262000006,73.09,176352,7,17280,1248976,0.00073,-419.1492004394531,1245975,28.387882232666016,0.04832734540104866,-8.220964431762695
434.41537894,73.09,176459,7,17290,1249726,0.00073,-405.7142028808594,1246725,14.748624801635742,0.040808819234371185,-3.8409829139709473
438.29001762,73.09,176567,7,17300,1250476,0.00073,-394.0938415527344,1247475,12.492447853088379,0.03572642058134079,-4.157217979431152
507.78809155000005,74.92,176674,7,17310,1251226,0.00073,-390.6201171875,1248225,10.088882446289062,0.034265581518411636,-9.42665958404541
507.72109897,74.92,176779,7,17320,1251976,0.00073,-366.6596984863281,1248975,11.141275405883789,0.03617006912827492,4.5959343910217285
512.11832372,75.0,176884,7,17330,1252726,0.00073,-374.54217529296875,1249725,13.277641296386719,0.037430327385663986,13.456378936767578
512.73331482,75.0,176990,7,17340,1253476,0.00073,-374.7084045410156,1250475,19.710037231445312,0.04358501732349396,6.930016040802002
472.94448341,74.34,177086,7,17350,1254160,0.00073,-436.7769775390625,1251159,67.56599426269531,0.11140158772468567,11.203643798828125
421.92917380000006,72.77,177170,7,17360,1254753,0.00073,-483.9073181152344,1251752,92.25617980957031,0.11200729012489319,-4.54433012008667
404.32425215999996,72.77,177275,7,17370,1255503,0.00073,-494.77789306640625,1252502,44.739524841308594,0.08699245750904083,-9.570117950439453
402.58514263999996,72.77,177381,7,17380,1256253,0.00073,-458.1903991699219,1253252,27.595216751098633,0.06220783293247223,-8.88325023651123
400.89596037999996,72.77,177487,7,17390,1257003,0.00073,-438.2913513183594,1254002,21.911190032958984,0.04614954814314842,-3.816873550415039
400.3743992299999,72.77,177593,7,17400,1257753,0.00073,-423.60980224609375,1254752,16.007740020751953,0.03693661093711853,-0.6181341409683228
400.20426502999993,72.77,177698,7,17410,1258503,0.00073,-403.8924255371094,1255502,11.851823806762695,0.03571710363030434,-5.544677734375
402.19248697,72.77,177805,7,17420,1259253,0.00073,-390.1142272949219,1256252,30.509523391723633,0.04380684345960617,3.9698266983032227
410.7922952500001,72.77,177911,7,17430,1260003,0.00073,-401.3973083496094,1257002,14.472636222839355,0.06195208430290222,0.4513047933578491
389.29389461999995,72.77,178018,7,17440,1260753,0.00073,-406.8835144042969,1257752,21.4830322265625,0.06586160510778427,1.1709851026535034
423.57507104999996,73.43,178126,7,17450,1261503,0.00073,-412.2975769042969,1258502,17.868671417236328,0.04897693544626236,-3.4585602283477783
481.83895764,75.0,178232,7,17460,1262253,0.00073,-401.3199768066406,1259252,31.719316482543945,0.03983616828918457,0.3795924186706543
503.59355055,75.0,178338,7,17470,1263003,0.00073,-394.46624755859375,1260002,18.53805923461914,0.040881380438804626,9.70677375793457
490.55228951000004,74.98,178444,7,17480,1263751,0.00073,-390.9963073730469,1260750,18.685447692871094,0.04617561027407646,4.492910385131836
490.75988332000003,74.98,178550,7,17490,1264501,0.00073,-385.33441162109375,1261500,17.439401626586914,0.04161898046731949,6.692968845367432
490.86081088,74.98,178657,7,17500,1265251,0.00073,-391.3744812011719,1262250,27.952552795410156,0.041634880006313324,-8.354850769042969
485.4453185499999,74.98,178763,7,17510,1266001,0.00073,-402.40032958984375,1263000,16.65053939819336,0.041024625301361084,-3.5653834342956543
487.30377863,74.98,178873,7,17520,1266751,0.00073,-385.95037841796875,1263750,23.47146987915039,0.0472458116710186,7.597053527832031
487.64349521,74.98,178980,7,17530,1267501,0.00073,-406.42706298828125,1264500,45.77427291870117,0.07917069643735886,15.956978797912598
471.0913603000001,74.98,179087,7,17540,1268251,0.00073,-435.341796875,1265250,41.1495361328125,0.0943991169333458,0.5900197625160217
468.98261630999986,74.98,179193,7,17550,1269001,0.00073,-443.5816345214844,1266000,25.92055892944336,0.06213899329304695,0.910879373550415
466.80059385999994,74.98,179299,7,17560,1269751,0.00073,-430.4122009277344,1266750,16.718976974487305,0.047055985778570175,1.224004864692688
453.1592835499999,74.98,179405,7,17570,1270501,0.00073,-420.63494873046875,1267500,18.041454315185547,0.047165822237730026,-1.7778351306915283
459.77371385,75.0,179510,7,17580,1271251,0.00073,-418.6013488769531,1268250,28.125003814697266,0.052030373364686966,5.299437046051025
428.4750178,74.47,179611,7,17590,1271948,0.00073,-426.7613220214844,1268947,22.553077697753906,0.049133915454149246,-5.002033233642578
385.85080722000004,74.31,179714,7,17600,1272682,0.00073,-418.42138671875,1269681,29.14421844482422,0.05305756628513336,8.688952445983887
357.6000125899999,74.24,179819,7,17610,1273425,0.00073,-428.4298095703125,1270424,22.777252197265625,0.061685431748628616,-3.410747766494751
356.41377216000006,74.24,179927,7,17620,1274175,0.00073,-409.39605712890625,1271174,26.775455474853516,0.045324377715587616,-1.6699856519699097
353.98492146999996,74.24,180034,7,17630,1274925,0.00073,-389.0355224609375,1271924,18.860132217407227,0.03964383155107498,-5.443241596221924
396.2492120300001,74.24,180139,7,17640,1275675,0.00073,-393.1866149902344,1272674,11.280540466308594,0.03665732219815254,-6.60191535949707
392.45690083999995,74.24,180257,7,17650,1276425,0.00073,-377.4970397949219,1273424,26.584739685058594,0.04581362381577492,9.703254699707031
388.19860281999996,74.24,180373,7,17660,1277175,0.00073,-394.5360412597656,1274174,18.429195404052734,0.04420822113752365,-1.1400970220565796
392.6906364000001,74.05,180477,7,17670,1277906,0.00073,-387.38214111328125,1274905,19.372417449951172,0.03938312083482742,0.6729418635368347
399.31726358,74.05,180584,7,17680,1278656,0.00073,-383.45166015625,1275655,13.025055885314941,0.035726435482501984,-2.195392608642578
430.98955179000006,74.58,180690,7,17690,1279406,0.00073,-374.8562316894531,1276405,15.281003952026367,0.03554406017065048,3.030168056488037
471.13557556,74.74,180797,7,17700,1280156,0.00073,-379.2691955566406,1277155,14.447674751281738,0.039857279509305954,0.6958343982696533
503.98017987,74.81,180904,7,17710,1280906,0.00073,-370.260986328125,1277905,14.115872383117676,0.04115843400359154,8.304157257080078
502.89405018,74.81,181010,7,17720,1281656,0.00073,-372.9722900390625,1278655,21.155147552490234,0.04034744203090668,-0.9612574577331543
439.95869554000006,73.94,181106,7,17730,1282319,0.00073,-374.0609130859375,1279318,12.650678634643555,0.03710358589887619,-2.569690227508545
428.90316360000014,73.69,181208,7,17740,1283044,0.00073,-378.44366455078125,1280043,15.640811920166016,0.04845913127064705,1.1742935180664062
416.77025324000005,73.69,181317,7,17750,1283794,0.00073,-383.57330322265625,1280793,18.69192886352539,0.04786141589283943,0.8005290031433105
418.91695947999995,73.69,181423,7,17760,1284544,0.00073,-386.3154602050781,1281543,22.15235710144043,0.04558694735169411,3.331056833267212
423.97216366,73.88,181530,7,17770,1285294,0.00073,-382.4708251953125,1282293,20.964115142822266,0.04028982296586037,-0.4067751169204712
424.14756302999996,73.88,181638,7,17780,1286044,0.00073,-382.8702392578125,1283043,14.973405838012695,0.037111081182956696,-1.065139889717102
421.71553679000004,73.88,181745,7,17790,1286794,0.00073,-379.6585693359375,1283793,17.66505241394043,0.03904971480369568,1.6947178840637207
390.18913094999994,73.88,181853,7,17800,1287544,0.00073,-402.1399841308594,1284543,47.078765869140625,0.0775480642914772,22.85600471496582
331.83280606,73.55,181955,7,17810,1288261,0.00073,-438.00640869140625,1285260,38.086647033691406,0.08065655082464218,-10.10283088684082
332.80576449999995,73.55,182061,7,17820,1289011,0.00073,-411.2297668457031,1286010,42.529151916503906,0.05937369167804718,-3.5056819915771484
399.52653973,74.42,182168,7,17830,1289761,0.00073,-404.26104736328125,1286760,24.693655014038086,0.04653497412800789,-9.266029357910156
409.5852893799999,74.67,182276,7,17840,1290511,0.00073,-392.18157958984375,1287510,13.172487258911133,0.04119670018553734,-10.262678146362305
435.440615,74.67,182383,7,17850,1291261,0.00073,-381.6359558105469,1288260,17.786012649536133,0.03691042214632034,6.837127208709717
439.47654217999997,74.67,182490,7,17860,1292011,0.00073,-381.320556640625,1289010,15.51430892944336,0.045949388295412064,9.611968994140625
437.52515272000005,74.67,182598,7,17870,1292761,0.00073,-387.52337646484375,1289760,19.104351043701172,0.04572804644703865,4.225489139556885
437.90372375000004,74.67,182707,7,17880,1293511,0.00073,-380.26348876953125,1290510,15.627294540405273,0.04236942529678345,-1.130766749382019
438.81490591999994,74.67,182816,7,17890,1294261,0.00073,-385.7277526855469,1291260,11.524791717529297,0.04029029607772827,-4.2355523109436035
464.53551312999997,74.67,182928,7,17900,1295011,0.00073,-383.24346923828125,1292010,9.233531951904297,0.03742751479148865,-9.48613166809082
515.89166546,75.0,183035,7,17910,1295761,0.00073,-382.5574951171875,1292760,20.326940536499023,0.04022097960114479,0.5362627506256104
509.14871767000005,75.0,183142,7,17920,1296511,0.00073,-386.3025207519531,1293510,11.603459358215332,0.03989902511239052,-5.98087739944458
503.68500948,75.0,183251,7,17930,1297261,0.00073,-373.6611328125,1294260,18.63552474975586,0.03754771128296852,-0.09239792823791504
504.83140615,75.0,183359,7,17940,1298011,0.00073,-374.1877136230469,1295010,17.88222312927246,0.038205038756132126,2.6311087608337402
498.79442873,75.0,183466,7,17950,1298761,0.00073,-373.27001953125,1295760,13.51344108581543,0.0412243977189064,-10.271244049072266
493.98617227,75.0,183575,7,17960,1299511,0.00073,-370.1610107421875,1296510,19.76506233215332,0.042806193232536316,1.404704213142395
498.78321151999995,75.0,183682,7,17970,1300261,0.00073,-379.4167785644531,1297260,10.391962051391602,0.039138372987508774,-7.033931732177734
499.33097395,75.0,183789,7,17980,1301011,0.00073,-366.69500732421875,1298010,11.086681365966797,0.03687041252851486,-1.4225519895553589
501.6455497000001,75.0,183895,7,17990,1301761,0.00073,-366.90234375,1298760,12.497629165649414,0.038868218660354614,11.250944137573242
507.92096982000004,75.0,184003,7,18000,1302511,0.00073,-374.9313049316406,1299510,10.185436248779297,0.037930648773908615,-1.0183260440826416
515.6605377000001,75.0,184112,7,18010,1303261,0.00073,-372.302001953125,1300260,18.089427947998047,0.03722755238413811,-2.0740370750427246
514.27725807,74.95,184219,7,18020,1304006,0.00073,-372.7291259765625,1301005,10.463491439819336,0.04127657413482666,3.5320467948913574
509.0259401,74.95,184326,7,18030,1304756,0.00073,-385.6944885253906,1301755,22.66099739074707,0.043907634913921356,-2.6672592163085938
507.74258756,74.95,184433,7,18040,1305506,0.00073,-385.3984375,1302505,9.46302604675293,0.04275551065802574,-6.954054832458496
