time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/episodes,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/critic_loss
29368,7,762.55748446,100.0,206000,2060,-394.13775634765625,0.00073,202999,-1.8931127786636353,0.0014565385645255446,0.14183257520198822
29514,7,762.6197768800001,100.0,207000,2070,-393.89996337890625,0.00073,203999,2.1997084617614746,0.0013526604743674397,0.04954630509018898
29661,7,763.3099423300002,100.0,208000,2080,-393.9339294433594,0.00073,204999,2.0531113147735596,0.001561126671731472,0.0880773514509201
29808,7,764.08040917,100.0,209000,2090,-393.86785888671875,0.00073,205999,-0.381736695766449,0.0015049173962324858,0.050822120159864426
29956,7,761.90996419,100.0,210000,2100,-394.2602844238281,0.00073,206999,-1.3252757787704468,0.0018585731741040945,0.05708639323711395
30105,7,761.12098983,100.0,211000,2110,-393.66650390625,0.00073,207999,3.506068468093872,0.0013218788662925363,0.08855397999286652
30254,7,760.2310434899998,100.0,212000,2120,-394.0563049316406,0.00073,208999,1.196683406829834,0.0015110971871763468,0.02780180424451828
30404,7,760.2299449899999,100.0,213000,2130,-393.9523010253906,0.00073,209999,-3.1703596115112305,0.001459050108678639,0.0595339760184288
30556,7,761.01223335,100.0,214000,2140,-393.7998962402344,0.00073,210999,-2.0069596767425537,0.0013861728366464376,0.05258730798959732
30705,7,762.2869135500001,100.0,215000,2150,-394.44854736328125,0.00073,211999,-0.05257558822631836,0.0012964176712557673,0.04458596184849739
30857,7,760.6487949799999,100.0,216000,2160,-394.44293212890625,0.00073,212999,-1.8668538331985474,0.0017372231232002378,0.15756841003894806
31006,6,761.32461249,100.0,217000,2170,-393.82183837890625,0.00073,213999,0.6951495409011841,0.0015452008228749037,0.08384571224451065
31160,6,761.9688673699998,100.0,218000,2180,-393.8282165527344,0.00073,214999,1.0358870029449463,0.0014631174271926284,0.04008614644408226
31310,6,760.26799566,100.0,219000,2190,-394.5316162109375,0.00073,215999,-4.324243545532227,0.0015949471853673458,0.02449270337820053
31462,6,760.34453936,100.0,220000,2200,-394.7820129394531,0.00073,216999,-3.0544252395629883,0.0015933706890791655,0.04408130422234535
31614,6,759.5486569599999,100.0,221000,2210,-394.0358581542969,0.00073,217999,-0.0054929256439208984,0.0012498169671744108,0.08291935175657272
31764,6,760.34704388,100.0,222000,2220,-393.640625,0.00073,218999,2.977501630783081,0.0018441579304635525,0.09504691511392593
31916,6,761.0585147899999,100.0,223000,2230,-394.053955078125,0.00073,219999,4.898963451385498,0.0013484506634995341,0.09750236570835114
32067,6,761.1147223199998,100.0,224000,2240,-393.827880859375,0.00073,220999,1.913748860359192,0.001572874141857028,0.027509935200214386
32218,6,762.6157592199999,100.0,225000,2250,-393.533935546875,0.00073,221999,2.342977285385132,0.0014597313711419702,0.07277330756187439
32368,6,764.46368275,100.0,226000,2260,-394.15606689453125,0.00073,222999,-3.310452699661255,0.0013969114515930414,0.03946489840745926
32515,6,762.03650412,100.0,227000,2270,-394.510986328125,0.00073,223999,-0.967341423034668,0.0012678635539487004,0.03912290185689926
32663,6,762.8888100300001,100.0,228000,2280,-394.115478515625,0.00073,224999,1.6108365058898926,0.001515266252681613,0.07090644538402557
32810,6,764.40942004,100.0,229000,2290,-393.6726989746094,0.00073,225999,1.5969314575195312,0.0014607054181396961,0.04386722669005394
32958,6,765.61449754,100.0,230000,2300,-394.0477294921875,0.00073,226999,2.029406785964966,0.0015366437146440148,0.13650131225585938
33108,6,767.00418075,100.0,231000,2310,-394.5400390625,0.00073,227999,-3.557541608810425,0.0012840498238801956,0.07466669380664825
33256,6,767.5375809500001,100.0,232000,2320,-394.38134765625,0.00073,228999,-0.5234505534172058,0.001303375931456685,0.07912550121545792
33405,6,766.45919708,100.0,233000,2330,-393.87579345703125,0.00073,229999,0.9781886339187622,0.0013526282273232937,0.08803033828735352
33554,6,765.9155451700001,100.0,234000,2340,-393.3341064453125,0.00073,230999,7.062416076660156,0.0014146433677524328,0.07608958333730698
33702,6,764.2595696399999,100.0,235000,2350,-393.47723388671875,0.00073,231999,1.9858890771865845,0.001279131625778973,0.18183162808418274
33850,6,763.9423235999999,100.0,236000,2360,-393.74224853515625,0.00073,232999,6.439273357391357,0.0013673801440745592,0.17632101476192474
33999,6,765.42388427,100.0,237000,2370,-393.2745361328125,0.00073,233999,-0.13355642557144165,0.0014618781860917807,0.13119010627269745
34148,6,763.5762029800001,100.0,238000,2380,-394.4593200683594,0.00073,234999,-4.402695655822754,0.0014418583596125245,0.14964285492897034
34296,6,763.5050625,100.0,239000,2390,-394.2107849121094,0.00073,235999,-3.5720155239105225,0.0015866055618971586,0.044083356857299805
34445,6,763.5794093100001,100.0,240000,2400,-394.1210632324219,0.00073,236999,1.3496488332748413,0.001742395805194974,0.08667466044425964
34594,6,762.2614168800002,100.0,241000,2410,-394.0138854980469,0.00073,237999,0.8709828853607178,0.001703221001662314,0.021584350615739822
34741,6,763.5879410999999,100.0,242000,2420,-393.43353271484375,0.00073,238999,2.613715887069702,0.0014277503360062838,0.04289798066020012
34889,6,764.17663969,100.0,243000,2430,-394.1355285644531,0.00073,239999,4.499001979827881,0.0015271782176569104,0.0945044755935669
35036,6,765.03329687,100.0,244000,2440,-394.8832092285156,0.00073,240999,-9.372468948364258,0.0015682063531130552,0.026182077825069427
35187,6,764.6755967800002,100.0,245000,2450,-393.38970947265625,0.00073,241999,0.08278524875640869,0.0014869562583044171,0.050495948642492294
35336,6,765.2778600400001,100.0,246000,2460,-393.92132568359375,0.00073,242999,-2.8583967685699463,0.001494342228397727,0.11904748529195786
35484,6,764.7448120600003,100.0,247000,2470,-394.3543395996094,0.00073,243999,1.0116002559661865,0.0015763971023261547,0.07464587688446045
35632,6,764.40899607,100.0,248000,2480,-394.76556396484375,0.00073,244999,-5.103480815887451,0.0014921705005690455,0.018059449270367622
35777,6,763.54653549,100.0,249000,2490,-394.1917724609375,0.00073,245999,-1.1917020082473755,0.0013807883951812983,0.058570001274347305
35925,6,763.6174463300001,100.0,250000,2500,-393.9023132324219,0.00073,246999,1.5938118696212769,0.0014097169041633606,0.09381496906280518
36074,6,764.5665866800002,100.0,251000,2510,-394.14288330078125,0.00073,247999,3.0760254859924316,0.001296430011279881,0.027431342750787735
36222,6,764.23768875,100.0,252000,2520,-394.15496826171875,0.00073,248999,0.9020779132843018,0.0013254790101200342,0.020995473489165306
36371,6,764.29834318,100.0,253000,2530,-394.41668701171875,0.00073,249999,-0.5426926612854004,0.001246582716703415,0.0533466562628746
36519,6,763.5689686400001,100.0,254000,2540,-393.9175720214844,0.00073,250999,4.317697048187256,0.0014394293539226055,0.15137535333633423
36667,6,764.05837264,100.0,255000,2550,-393.12994384765625,0.00073,251999,10.676923751831055,0.0013568581780418754,0.4828299880027771
36815,6,763.66142936,100.0,256000,2560,-394.4418029785156,0.00073,252999,-4.210677146911621,0.0013874589931219816,0.06374014168977737
36964,6,764.3038331499998,100.0,257000,2570,-394.5412902832031,0.00073,253999,0.6033875942230225,0.0013174023479223251,0.023173149675130844
37112,6,765.52057454,100.0,258000,2580,-394.83660888671875,0.00073,254999,-4.341265678405762,0.001577746937982738,0.03476305678486824
37261,6,766.98559419,100.0,259000,2590,-393.84918212890625,0.00073,255999,4.136452674865723,0.0013480334309861064,0.05662207305431366
37409,6,767.5457885400001,100.0,260000,2600,-394.28619384765625,0.00073,256999,4.962007522583008,0.0015517501160502434,0.11273886263370514
37557,6,767.3491964400001,100.0,261000,2610,-394.22100830078125,0.00073,257999,0.3531687259674072,0.001453752745874226,0.1132129654288292
37704,6,766.5995457099999,100.0,262000,2620,-394.22589111328125,0.00073,258999,-1.8131685256958008,0.001513706287369132,0.023232871666550636
37851,6,767.01160273,100.0,263000,2630,-394.8240966796875,0.00073,259999,-0.9181661009788513,0.0013762041926383972,0.0736718699336052
37999,6,766.8691635799998,100.0,264000,2640,-394.86346435546875,0.00073,260999,-8.74610424041748,0.001372410566546023,0.029893409460783005
38147,6,767.0290334399999,100.0,265000,2650,-394.09356689453125,0.00073,261999,2.9252989292144775,0.001383041962981224,0.151394322514534
38295,6,767.2411453299999,100.0,266000,2660,-394.2576904296875,0.00073,262999,-3.7705910205841064,0.0014282711781561375,0.09069348871707916
38443,6,767.0384419699999,100.0,267000,2670,-394.0001525878906,0.00073,263999,3.1274518966674805,0.0012319691013544798,0.21570691466331482
38590,6,766.3797931700001,100.0,268000,2680,-394.0707702636719,0.00073,264999,-1.6750842332839966,0.0015563556225970387,0.08425968885421753
38739,6,765.5511494499999,100.0,269000,2690,-394.4701232910156,0.00073,265999,-1.442764163017273,0.001241313642822206,0.04783184453845024
38886,6,764.8116104700001,100.0,270000,2700,-394.2779541015625,0.00073,266999,5.31527853012085,0.0013876634184271097,0.047537025064229965
39033,6,765.3870799499999,100.0,271000,2710,-394.2847595214844,0.00073,267999,-0.01944524049758911,0.001438872772268951,0.03677345812320709
39181,6,766.80143053,100.0,272000,2720,-394.3557434082031,0.00073,268999,-1.4041424989700317,0.0016036508604884148,0.03635143116116524
39330,6,767.5086163,100.0,273000,2730,-394.75921630859375,0.00073,269999,-5.408575057983398,0.0013459876645356417,0.051564693450927734
39480,6,767.38860578,100.0,274000,2740,-393.6060791015625,0.00073,270999,2.5549001693725586,0.0011855224147439003,0.12000247836112976
39629,6,767.0633361600002,100.0,275000,2750,-393.6906433105469,0.00073,271999,-2.070746421813965,0.0011311665875837207,0.08990825712680817
39778,6,767.0299750700001,100.0,276000,2760,-394.48455810546875,0.00073,272999,-1.7238050699234009,0.0011541183339431882,0.1036229282617569
39926,6,767.1909332500001,100.0,277000,2770,-394.64617919921875,0.00073,273999,-5.900116443634033,0.0011987480102106929,0.06134290248155594
40076,6,766.3986409400003,100.0,278000,2780,-394.4574890136719,0.00073,274999,1.3691552877426147,0.0013929756823927164,0.07070158421993256
40224,6,765.87081078,100.0,279000,2790,-394.78936767578125,0.00073,275999,-4.276203155517578,0.001282010693103075,0.030169777572155
40375,6,766.4954862,100.0,280000,2800,-394.334716796875,0.00073,276999,-0.5118116736412048,0.0012633632868528366,0.07318876683712006
40525,6,765.6030012400001,100.0,281000,2810,-394.3816833496094,0.00073,277999,1.479488492012024,0.0011760880006477237,0.05886891484260559
40675,6,763.63367515,100.0,282000,2820,-394.5434265136719,0.00073,278999,2.192272901535034,0.0011282038176432252,0.04512689262628555
40823,6,762.3769425099998,100.0,283000,2830,-394.48681640625,0.00073,279999,2.3747196197509766,0.0012334315106272697,0.06162545830011368
40972,6,762.5737378299999,100.0,284000,2840,-394.0083923339844,0.00073,280999,0.11504560708999634,0.0011498666135594249,0.16045436263084412
41122,6,762.24266296,100.0,285000,2850,-394.0740051269531,0.00073,281999,-0.1234092116355896,0.001110257813706994,0.08165757358074188
41272,6,761.78488684,100.0,286000,2860,-393.8166198730469,0.00073,282999,-1.193503499031067,0.0012928340584039688,0.10115668177604675
41423,6,761.74610301,100.0,287000,2870,-394.9459228515625,0.00073,283999,-2.3157646656036377,0.0012059840373694897,0.023355482146143913
41573,6,762.5348156,100.0,288000,2880,-394.44189453125,0.00073,284999,-5.798923015594482,0.0012671781005337834,0.05851026251912117
41722,6,763.4540667599998,100.0,289000,2890,-394.3912048339844,0.00073,285999,-0.04022413492202759,0.001228476408869028,0.059803519397974014
41871,6,763.31686496,100.0,290000,2900,-394.351806640625,0.00073,286999,-1.3169751167297363,0.0012909614015370607,0.04454989731311798
42020,6,762.6627122599999,100.0,291000,2910,-394.3577575683594,0.00073,287999,-3.1074578762054443,0.0012082086177542806,0.041296619921922684
42169,6,762.5630523800002,100.0,292000,2920,-394.2137451171875,0.00073,288999,0.9249592423439026,0.0013787612551823258,0.051381997764110565
42322,6,763.6450865900001,100.0,293000,2930,-394.01739501953125,0.00073,289999,-1.7159395217895508,0.001322955242358148,0.06046098470687866
42473,6,762.9694807,100.0,294000,2940,-394.403564453125,0.00073,290999,-4.237217426300049,0.001184574794024229,0.04293788596987724
42622,6,763.2213669099999,100.0,295000,2950,-394.58197021484375,0.00073,291999,-1.0907776355743408,0.0013409211533144116,0.07329198718070984
42772,6,762.6033923200001,100.0,296000,2960,-394.33929443359375,0.00073,292999,-0.26221656799316406,0.001266777515411377,0.06825777143239975
42923,6,763.6015345,100.0,297000,2970,-394.6151123046875,0.00073,293999,0.005805909633636475,0.001256271149031818,0.0678953304886818
43073,6,764.2740632700002,100.0,298000,2980,-394.4642028808594,0.00073,294999,0.05850830674171448,0.0011798777850344777,0.03735671937465668
43222,6,763.6728333400001,100.0,299000,2990,-394.0351257324219,0.00073,295999,0.08029699325561523,0.0012784370919689536,0.03448532894253731
43372,6,762.6187754700001,100.0,300000,3000,-394.4088439941406,0.00073,296999,-2.6824584007263184,0.0012888271594420075,0.044585734605789185
43521,6,764.30341083,100.0,301000,3010,-394.39385986328125,0.00073,297999,2.8873863220214844,0.0010478480253368616,0.11658993363380432
43671,6,764.4826412100001,100.0,302000,3020,-394.4026794433594,0.00073,298999,-0.4662731885910034,0.0011338293552398682,0.06973975896835327
43821,6,764.2938188100001,100.0,303000,3030,-395.2356872558594,0.00073,299999,-2.647103786468506,0.0010640086838975549,0.11383621394634247
43971,6,765.4969808699998,100.0,304000,3040,-393.9626159667969,0.00073,300999,7.237389087677002,0.001173656084574759,0.021462194621562958
44120,6,766.33590378,100.0,305000,3050,-394.60858154296875,0.00073,301999,-1.0015918016433716,0.0010049971751868725,0.020958825945854187
44269,6,766.6109970300001,100.0,306000,3060,-394.9262390136719,0.00073,302999,-2.020803451538086,0.001085698720999062,0.1292073130607605
44419,6,765.52091898,100.0,307000,3070,-394.292236328125,0.00073,303999,4.346376419067383,0.0009444780880585313,0.01413174532353878
44570,6,765.74627201,100.0,308000,3080,-394.68145751953125,0.00073,304999,-2.8953630924224854,0.00116070790681988,0.07783003151416779
44719,6,765.7552953999999,100.0,309000,3090,-394.8147277832031,0.00073,305999,-3.229524612426758,0.001298449351452291,0.08026918768882751
44869,6,765.3339302700001,100.0,310000,3100,-394.51385498046875,0.00073,306999,-1.7227200269699097,0.0009553661802783608,0.053470734506845474
45019,6,764.57579401,100.0,311000,3110,-394.3740234375,0.00073,307999,-1.5902763605117798,0.001099843648262322,0.034840889275074005
45167,6,764.6451649699999,100.0,312000,3120,-394.9439697265625,0.00073,308999,-4.663224697113037,0.0010760443983599544,0.01662595011293888
45316,6,764.4325753600001,100.0,313000,3130,-393.97088623046875,0.00073,309999,0.3105689287185669,0.0009445875184610486,0.015816057100892067
45466,6,763.4880434,100.0,314000,3140,-394.199951171875,0.00073,310999,4.988646984100342,0.0009105059434659779,0.06495906412601471
45616,6,763.18410701,100.0,315000,3150,-394.79571533203125,0.00073,311999,0.031028270721435547,0.0009023676393553615,0.029935695230960846
45765,6,763.18070138,100.0,316000,3160,-394.67694091796875,0.00073,312999,-4.683192253112793,0.001512243994511664,0.045628227293491364
45915,6,763.8381941399998,100.0,317000,3170,-394.4375,0.00073,313999,2.0115737915039062,0.0010769185610115528,0.03586704283952713
46064,6,762.05599999,100.0,318000,3180,-394.4401550292969,0.00073,314999,-0.759955644607544,0.0009611289133317769,0.009504072368144989
46213,6,761.58357758,100.0,319000,3190,-394.3719787597656,0.00073,315999,-1.119239091873169,0.0009339754469692707,0.019162405282258987
46363,6,761.89370256,100.0,320000,3200,-394.3321838378906,0.00073,316999,-1.8370308876037598,0.000760619412176311,0.05093071982264519
46514,6,761.55827445,100.0,321000,3210,-394.5617980957031,0.00073,317999,-0.4323607385158539,0.0013459684560075402,0.0348593071103096
46663,6,761.3647666,100.0,322000,3220,-394.79541015625,0.00073,318999,-3.2495641708374023,0.001069171936251223,0.03284960240125656
46812,6,760.7907690600001,100.0,323000,3230,-394.7165832519531,0.00073,319999,-2.0829203128814697,0.001345768221653998,0.04279547184705734
46964,6,760.7148169799999,100.0,324000,3240,-394.86798095703125,0.00073,320999,-3.184166431427002,0.0009251557057723403,0.01241518184542656
47116,6,760.1921256300001,100.0,325000,3250,-394.2871398925781,0.00073,321999,2.188971757888794,0.0012316372012719512,0.039095502346754074
47268,6,760.6032036699997,100.0,326000,3260,-394.59893798828125,0.00073,322999,-0.9612452983856201,0.0008836337365210056,0.1030985414981842
47419,6,760.2060574100001,100.0,327000,3270,-394.5499572753906,0.00073,323999,-4.5906853675842285,0.0009696348570287228,0.04518037289381027
47570,6,761.2150684200002,100.0,328000,3280,-394.4329833984375,0.00073,324999,-3.019869804382324,0.0009149543475359678,0.10154855251312256
47720,6,761.9302588999999,100.0,329000,3290,-394.3545837402344,0.00073,325999,0.5168496370315552,0.0010404241038486362,0.022129999473690987
47870,6,761.77474319,100.0,330000,3300,-394.5217590332031,0.00073,326999,-1.6766142845153809,0.0008469767635688186,0.060340382158756256
48023,6,761.8674250500001,100.0,331000,3310,-394.3560791015625,0.00073,327999,3.5559213161468506,0.0009838505648076534,0.48721814155578613
48173,6,761.8780734300001,100.0,332000,3320,-394.630126953125,0.00073,328999,0.2414378523826599,0.0009854873642325401,0.027758991345763206
48323,6,760.1853558799999,100.0,333000,3330,-394.85626220703125,0.00073,329999,-1.2684603929519653,0.0009402406867593527,0.023576267063617706
48474,6,759.6531588700001,100.0,334000,3340,-393.8871154785156,0.00073,330999,6.375779151916504,0.0010410017566755414,0.052182748913764954
