rollout/ep_len_mean,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef
14.34,7,1199080,-2.678580309999999,76700,169544,0.0029972130432724953,1.8424153327941895,0.00073,1196079,-20.100013732910156,0.0003220419748686254
14.38,7,1199225,-2.690243110000001,76710,169564,0.0051858327351510525,1.910428524017334,0.00073,1196224,5.7232255935668945,0.00032911947346292436
14.35,7,1199365,-2.6840651700000007,76720,169587,0.0051388489082455635,1.936182975769043,0.00073,1196364,-4.398300647735596,0.0003268414584454149
14.33,7,1199509,-2.6668469299999997,76730,169611,0.003194116521626711,1.8377408981323242,0.00073,1196508,-10.177499771118164,0.0003170331474393606
14.32,7,1199651,-2.65755857,76740,169631,0.003522259648889303,1.8800721168518066,0.00073,1196650,17.727005004882812,0.0003124756913166493
14.31,7,1199794,-2.6519817600000004,76750,169650,0.0028855563141405582,1.9366618394851685,0.00073,1196793,6.364090442657471,0.000309265247778967
14.29,7,1199935,-2.6340794400000003,76760,169670,0.003855576505884528,1.9006034135818481,0.00073,1196934,21.14455223083496,0.00030879105906933546
14.32,7,1200081,-2.6489405400000003,76770,169690,0.004063964355736971,1.912306308746338,0.00073,1197080,15.526960372924805,0.00031986722024157643
14.35,7,1200229,-2.64963291,76780,169711,0.0035657722037285566,1.8399103879928589,0.00073,1197228,-24.806259155273438,0.00032821865170262754
14.45,7,1200381,-2.67627529,76790,169732,0.0021887049078941345,1.86860191822052,0.00073,1197380,0.7398606538772583,0.00033156765857711434
14.65,7,1200545,-2.7384442900000003,76800,169756,0.002600588835775852,1.8489247560501099,0.00073,1197544,-18.889875411987305,0.00033597249421291053
14.83,7,1200708,-2.8036575200000002,76810,169778,0.0046396404504776,1.9278955459594727,0.00073,1197707,11.83033561706543,0.00034766769385896623
15.06,7,1200871,-2.9009763,76820,169801,0.003731951117515564,1.87613844871521,0.00073,1197870,-7.059425354003906,0.00034998502815142274
15.14,7,1201023,-2.9494698200000005,76830,169823,0.0029290548991411924,1.804121732711792,0.00073,1198022,-37.577171325683594,0.0003292792825959623
15.16,7,1201167,-2.95549703,76840,169843,0.004083871841430664,1.9425733089447021,0.00073,1198166,9.761972427368164,0.00032471606391482055
15.16,7,1201310,-2.951453510000001,76850,169863,0.00361537653952837,1.8656851053237915,0.00073,1198309,11.645627975463867,0.0003323806740809232
15.16,7,1201451,-2.94908503,76860,169883,0.004262296017259359,1.8972147703170776,0.00073,1198450,-4.861475467681885,0.0003389283665455878
15.17,7,1201598,-2.94958898,76870,169903,0.004333381075412035,1.867738127708435,0.00073,1198597,4.143424987792969,0.0003474447876214981
15.18,7,1201747,-2.9604009000000002,76880,169924,0.0029528499580919743,1.9377998113632202,0.00073,1198746,-2.387399673461914,0.00035262355231679976
15.12,7,1201893,-2.93837408,76890,169944,0.005867487750947475,1.886752963066101,0.00073,1198892,-3.815974712371826,0.0003415535611566156
14.92,7,1202037,-2.8753414799999995,76900,169964,0.004469710402190685,1.917120099067688,0.00073,1199036,-5.9928879737854,0.0003331562620587647
14.74,7,1202182,-2.8140034000000003,76910,169984,0.004888804629445076,1.893448829650879,0.00073,1199181,-5.227382659912109,0.0003181635111104697
14.54,7,1202325,-2.72518845,76920,170005,0.005017036572098732,1.9249329566955566,0.00073,1199324,17.490739822387695,0.0003211056755390018
14.48,7,1202471,-2.69240946,76930,170025,0.004106201231479645,1.8872572183609009,0.00073,1199470,3.0765857696533203,0.0003236988268326968
14.46,7,1202613,-2.6999096,76940,170045,0.006125187501311302,1.8701521158218384,0.00073,1199612,7.679060935974121,0.00031558339833281934
14.44,7,1202754,-2.69723892,76950,170065,0.003222894389182329,1.8334840536117554,0.00073,1199753,-0.47910189628601074,0.00031171462615020573
14.43,7,1202894,-2.6984750600000007,76960,170084,0.003216396551579237,1.8461432456970215,0.00073,1199893,-26.23387336730957,0.0003242061357013881
14.38,7,1203036,-2.6906997800000005,76970,170104,0.0022877624724060297,1.8848493099212646,0.00073,1200035,-18.83448600769043,0.0003258064098190516
14.31,7,1203178,-2.6780026100000005,76980,170124,0.003224460408091545,1.885395884513855,0.00073,1200177,-12.016033172607422,0.0003197159676346928
14.29,7,1203322,-2.682345389999999,76990,170143,0.0035064700059592724,1.9083304405212402,0.00073,1200321,19.190982818603516,0.0003098769811913371
14.27,7,1203464,-2.6727161299999995,77000,170163,0.0035658697597682476,1.8531501293182373,0.00073,1200463,-31.226125717163086,0.00030584269552491605
14.25,7,1203607,-2.6589261399999997,77010,170182,0.00210002064704895,1.8702794313430786,0.00073,1200606,-20.94176483154297,0.00030328871798701584
14.24,7,1203749,-2.66472023,77020,170202,0.0028405990451574326,1.9018691778182983,0.00073,1200748,8.560571670532227,0.0002998110430780798
14.2,7,1203891,-2.6396774000000005,77030,170222,0.0038326294161379337,1.8804398775100708,0.00073,1200890,3.7161483764648438,0.00031394767574965954
14.18,7,1204031,-2.6296646700000004,77040,170242,0.0035049428697675467,1.8994126319885254,0.00073,1201030,2.9859089851379395,0.00031438603764399886
14.18,7,1204172,-2.63410789,77050,170261,0.0042772451415658,1.7787156105041504,0.00073,1201171,23.739059448242188,0.0003358091344125569
14.21,7,1204315,-2.668547179999999,77060,170281,0.006060943938791752,1.8231773376464844,0.00073,1201314,5.594367504119873,0.0003841394791379571
14.19,7,1204455,-2.6569382100000003,77070,170301,0.003120394889265299,1.8506288528442383,0.00073,1201454,-6.68764591217041,0.0003983914793934673
14.18,7,1204596,-2.6507362799999994,77080,170320,0.004681428894400597,1.8642151355743408,0.00073,1201595,16.769350051879883,0.0004067565023433417
14.16,7,1204738,-2.6410293300000003,77090,170340,0.003893771441653371,1.925058126449585,0.00073,1201737,1.3720059394836426,0.00041407576645724475
14.16,7,1204880,-2.64287045,77100,170361,0.005653650499880314,1.8150476217269897,0.00073,1201879,-8.89169979095459,0.0004156268259976059
14.16,7,1205023,-2.65061977,77110,170380,0.006002696231007576,1.8640490770339966,0.00073,1202022,-12.733012199401855,0.00038183608558028936
14.15,7,1205164,-2.6392430299999994,77120,170399,0.0033187756780534983,1.8145716190338135,0.00073,1202163,-4.585444450378418,0.0003561966004781425
14.14,7,1205305,-2.64701536,77130,170419,0.005708527285605669,1.8745951652526855,0.00073,1202304,15.73261547088623,0.00035400790511630476
14.17,7,1205448,-2.6604168300000004,77140,170439,0.0049395253881812096,1.8880032300949097,0.00073,1202447,-30.440502166748047,0.0003461136657278985
14.17,7,1205589,-2.6631606600000004,77150,170459,0.004532892256975174,1.9245595932006836,0.00073,1202588,7.330724239349365,0.0003457118582446128
14.19,7,1205734,-2.6358955300000004,77160,170479,0.0031757988035678864,1.8791638612747192,0.00073,1202733,8.21424674987793,0.00034156543551944196
14.27,7,1205882,-2.6505704399999996,77170,170499,0.002619085367769003,1.8489797115325928,0.00073,1202881,-13.258882522583008,0.0003282749967183918
14.34,7,1206030,-2.663170130000001,77180,170520,0.0029440538492053747,1.859149694442749,0.00073,1203029,5.391141891479492,0.00032134217326529324
14.37,7,1206175,-2.6791066699999995,77190,170540,0.0030296577606350183,1.8713884353637695,0.00073,1203174,-4.019100189208984,0.0003291003522463143
14.44,7,1206324,-2.6904266600000004,77200,170561,0.0030147586949169636,1.9046165943145752,0.00073,1203323,-6.58371639251709,0.00033655468723736703
14.48,7,1206471,-2.6835816800000005,77210,170581,0.0038776490837335587,1.9151427745819092,0.00073,1203470,31.050342559814453,0.0003321867261547595
14.52,7,1206616,-2.68514835,77220,170601,0.0031696504447609186,1.8691692352294922,0.00073,1203615,0.9940357208251953,0.00032586295856162906
14.57,7,1206762,-2.6985837299999993,77230,170621,0.0018886467441916466,1.8652516603469849,0.00073,1203761,-16.928030014038086,0.0003138692700304091
14.59,7,1206907,-2.68919519,77240,170641,0.004204579163342714,1.8649264574050903,0.00073,1203906,-7.86283540725708,0.00031046028016135097
14.61,7,1207050,-2.695637230000001,77250,170661,0.006301201414316893,1.88081693649292,0.00073,1204049,-8.577024459838867,0.0003106744261458516
14.6,7,1207194,-2.69767487,77260,170682,0.00333057320676744,1.85358464717865,0.00073,1204193,-40.05875778198242,0.0003187174443155527
14.54,7,1207336,-2.6730429900000003,77270,170701,0.0038286475464701653,1.8827426433563232,0.00073,1204335,19.540523529052734,0.0003123166097793728
14.5,7,1207480,-2.6686301,77280,170721,0.002526764292269945,1.8499548435211182,0.00073,1204479,-0.2746572494506836,0.0003282843972556293
14.54,7,1207629,-2.66467221,77290,170743,0.003417368745431304,1.9094748497009277,0.00073,1204628,-22.238922119140625,0.00033467079629190266
14.5,7,1207774,-2.6543674,77300,170763,0.0063652778044342995,1.836763620376587,0.00073,1204773,-10.725432395935059,0.0003220382786821574
14.43,7,1207914,-2.64417191,77310,170783,0.004161624237895012,1.8722656965255737,0.00073,1204913,-1.094316005706787,0.0003304898855276406
14.38,7,1208054,-2.6331583999999997,77320,170802,0.002699650824069977,1.8788609504699707,0.00073,1205053,-7.757010459899902,0.0003372924402356148
14.32,7,1208194,-2.6089040700000004,77330,170822,0.0035738570149987936,1.8490099906921387,0.00073,1205193,-7.190506458282471,0.00032145986915566027
14.27,7,1208334,-2.597721139999999,77340,170842,0.0033228672109544277,1.8960533142089844,0.00073,1205333,-2.407996416091919,0.0003202878579031676
14.27,7,1208477,-2.6066907300000004,77350,170861,0.004105731379240751,1.8605694770812988,0.00073,1205476,4.143022537231445,0.0003249112342018634
14.25,7,1208619,-2.6015886,77360,170881,0.003697548992931843,1.8978912830352783,0.00073,1205618,-1.7985081672668457,0.00032116356305778027
14.24,7,1208760,-2.60746513,77370,170900,0.006117671728134155,1.8877085447311401,0.00073,1205759,23.23305892944336,0.0003172118740621954
14.23,7,1208903,-2.6033344600000006,77380,170921,0.004003019072115421,1.866593599319458,0.00073,1205902,-10.257707595825195,0.00032494126935489476
14.17,7,1209046,-2.60271033,77390,170941,0.002644216874614358,1.885927677154541,0.00073,1206045,-14.666783332824707,0.00032072619069367647
14.13,7,1209187,-2.6008320699999996,77400,170962,0.0025294616352766752,1.884366750717163,0.00073,1206186,-5.143092155456543,0.0003117387241218239
14.17,7,1209331,-2.6072434999999996,77410,170982,0.0030343718826770782,1.9139864444732666,0.00073,1206330,-0.19744396209716797,0.0003004375903401524
14.2,7,1209474,-2.6224296099999997,77420,171002,0.0030616370495408773,1.812922716140747,0.00073,1206473,-12.51181697845459,0.0003001623845193535
14.23,7,1209617,-2.64154927,77430,171022,0.005738166160881519,1.8853356838226318,0.00073,1206616,17.260208129882812,0.0003137106541544199
14.26,7,1209760,-2.6582789799999995,77440,171042,0.0046843006275594234,1.9461126327514648,0.00073,1206759,18.71455955505371,0.0003243140527047217
14.29,7,1209906,-2.65558185,77450,171062,0.009253069758415222,1.9603829383850098,0.00073,1206905,17.092193603515625,0.00032610015477985144
14.31,7,1210050,-2.66488533,77460,171083,0.004303362686187029,1.8815104961395264,0.00073,1207049,-3.463557481765747,0.00031295165535993874
14.32,7,1210192,-2.66062783,77470,171102,0.0035080164670944214,1.8531031608581543,0.00073,1207191,11.609315872192383,0.00030723540112376213
14.3,7,1210333,-2.6532808199999995,77480,171122,0.0031243800185620785,1.9099937677383423,0.00073,1207332,18.784473419189453,0.0003209786082152277
14.28,7,1210474,-2.63263543,77490,171142,0.0035452470183372498,1.8791471719741821,0.00073,1207473,14.206517219543457,0.0003270160814281553
14.28,7,1210615,-2.6393234100000003,77500,171161,0.005437116604298353,1.8901636600494385,0.00073,1207614,19.314340591430664,0.0003096441796515137
14.25,7,1210756,-2.6433882700000004,77510,171181,0.003933074418455362,1.8713953495025635,0.00073,1207755,-11.91038703918457,0.00030601045000366867
14.27,7,1210901,-2.6567155600000003,77520,171201,0.003687286050990224,1.889914631843567,0.00073,1207900,-1.286095142364502,0.0003084181807935238
14.24,7,1211041,-2.6476569500000005,77530,171221,0.005578174721449614,1.8603838682174683,0.00073,1208040,4.700552940368652,0.00031953369034454226
14.24,7,1211184,-2.6534024800000005,77540,171240,0.0023741922341287136,1.8399684429168701,0.00073,1208183,-12.872066497802734,0.00032507022842764854
14.21,7,1211327,-2.6540949499999997,77550,171260,0.0033127046190202236,1.888669729232788,0.00073,1208326,-2.4668588638305664,0.00033126454218290746
14.18,7,1211468,-2.65332009,77560,171280,0.0028065007645636797,1.893176794052124,0.00073,1208467,5.094749450683594,0.0003295777423772961
14.2,7,1211612,-2.67427048,77570,171301,0.0026982924900949,1.887751817703247,0.00073,1208611,0.25279760360717773,0.00032122942502610385
14.21,7,1211754,-2.6820277200000002,77580,171321,0.0037990696728229523,1.9087557792663574,0.00073,1208753,18.732898712158203,0.00033129393705166876
14.23,7,1211897,-2.6991735100000005,77590,171341,0.004653765819966793,1.854066014289856,0.00073,1208896,-6.472413063049316,0.00033374459599144757
14.28,7,1212043,-2.7068313500000003,77600,171362,0.006594445556402206,1.8626422882080078,0.00073,1209042,-6.756807804107666,0.0003302529512438923
14.31,7,1212187,-2.7137765800000007,77610,171381,0.0033373048063367605,1.8615491390228271,0.00073,1209186,-4.62196159362793,0.000324193446431309
14.33,7,1212334,-2.6991999300000007,77620,171402,0.006341233849525452,1.8644919395446777,0.00073,1209333,12.233251571655273,0.00033413979690521955
14.46,7,1212487,-2.7152924700000005,77630,171423,0.002618224825710058,1.8628977537155151,0.00073,1209486,-15.816434860229492,0.0003447016642894596
14.69,7,1212653,-2.74522156,77640,171446,0.003947791643440723,1.9030381441116333,0.00073,1209652,23.040725708007812,0.0003601151693146676
15.29,7,1212856,-2.9278903099999996,77650,171475,0.004359852522611618,1.8927034139633179,0.00073,1209855,-7.022488594055176,0.00037595408502966166
16.06,7,1213074,-3.2852416400000006,77660,171505,0.0032049722503870726,1.8385344743728638,0.00073,1210073,-22.014137268066406,0.0003653008898254484
16.3,7,1213242,-3.3539799599999998,77670,171528,0.005470640491694212,1.898505449295044,0.00073,1210241,-0.34295082092285156,0.00033984286710619926
16.36,7,1213390,-3.3773868799999995,77680,171549,0.003816986922174692,1.8954110145568848,0.00073,1210389,8.300640106201172,0.0003380585403647274
16.32,7,1213529,-3.4053620300000005,77690,171568,0.004763467237353325,1.9181233644485474,0.00073,1210528,9.275304794311523,0.00032880608341656625
16.26,7,1213669,-3.38907222,77700,171588,0.0027322620153427124,1.865387201309204,0.00073,1210668,-5.179988384246826,0.0003300259413663298
16.22,7,1213809,-3.37850771,77710,171608,0.00394852552562952,1.887854814529419,0.00073,1210808,-7.73185920715332,0.00033968102070502937
16.15,7,1213949,-3.3662325199999996,77720,171627,0.0038522761315107346,1.8987209796905518,0.00073,1210948,14.604812622070312,0.0003349476319272071
16.02,7,1214089,-3.3478920399999996,77730,171646,0.004098623991012573,1.884032130241394,0.00073,1211088,29.333538055419922,0.000327784480759874
15.79,7,1214232,-3.31685697,77740,171667,0.005760242231190205,1.8914165496826172,0.00073,1211231,-11.584920883178711,0.00032475136686116457
15.21,7,1214377,-3.1320035299999995,77750,171686,0.004564085975289345,1.856582760810852,0.00073,1211376,-2.8726229667663574,0.00031612798920832574
14.45,7,1214519,-2.7725663700000007,77760,171706,0.0028098656330257654,1.8683040142059326,0.00073,1211518,1.0518169403076172,0.00031960010528564453
14.19,7,1214661,-2.6901869900000004,77770,171726,0.004475330468267202,1.8357014656066895,0.00073,1211660,-7.963797569274902,0.00031980470521375537
14.14,7,1214804,-2.66595018,77780,171746,0.0033133244141936302,1.8809210062026978,0.00073,1211803,13.92091178894043,0.00032141603878699243
14.16,7,1214945,-2.6282399599999997,77790,171766,0.0033034663647413254,1.8386240005493164,0.00073,1211944,-7.147098064422607,0.00031591192237101495
14.16,7,1215085,-2.6401302399999995,77800,171785,0.005299263633787632,1.8660523891448975,0.00073,1212084,-0.017251968383789062,0.0003147703246213496
14.18,7,1215227,-2.6319343199999996,77810,171805,0.004067669622600079,1.908618450164795,0.00073,1212226,9.82081413269043,0.0003153914294671267
14.23,7,1215372,-2.65006754,77820,171825,0.006200631149113178,1.8389877080917358,0.00073,1212371,9.333612442016602,0.0003122582274954766
14.31,7,1215520,-2.68034158,77830,171845,0.003008659463375807,1.9260830879211426,0.00073,1212519,18.882869720458984,0.0003247529093641788
14.29,7,1215661,-2.67312168,77840,171865,0.0036206417717039585,1.846777319908142,0.00073,1212660,-9.59121322631836,0.0003295720962341875
14.28,7,1215805,-2.6765773799999995,77850,171885,0.004966399632394314,1.906532645225525,0.00073,1212804,0.9328517913818359,0.0003367144090589136
14.28,7,1215947,-2.66909506,77860,171905,0.0031971894204616547,1.8930435180664062,0.00073,1212946,2.4351205825805664,0.0003307219303678721
14.27,7,1216088,-2.66637068,77870,171925,0.003898340044543147,1.9084875583648682,0.00073,1213087,7.57283353805542,0.0003344206779729575
14.26,7,1216230,-2.66743379,77880,171946,0.0035490687005221844,1.8362733125686646,0.00073,1213229,7.653319835662842,0.00033715140307322145
14.27,7,1216372,-2.67656937,77890,171965,0.003140638815239072,1.8769387006759644,0.00073,1213371,13.109041213989258,0.00034047107328660786
14.28,7,1216513,-2.67499498,77900,171985,0.0032344390638172626,1.8699339628219604,0.00073,1213512,-17.597110748291016,0.000342406245181337
14.27,7,1216654,-2.6818572399999994,77910,172005,0.0037026465870440006,1.950217366218567,0.00073,1213653,44.077552795410156,0.0003408916527405381
14.27,7,1216799,-2.69200504,77920,172025,0.005448334850370884,1.8677918910980225,0.00073,1213798,15.52224063873291,0.0003457791171967983
14.22,7,1216942,-2.6856822300000003,77930,172045,0.003170223440974951,1.826970100402832,0.00073,1213941,-13.0076265335083,0.00033790140878409147
14.25,7,1217086,-2.71126127,77940,172066,0.0028062439523637295,1.863735318183899,0.00073,1214085,-16.235708236694336,0.0003386999305803329
14.26,7,1217231,-2.71994619,77950,172087,0.0038746981881558895,1.9394328594207764,0.00073,1214230,17.343944549560547,0.00033755728509277105
14.28,7,1217375,-2.73320769,77960,172107,0.0022782618179917336,1.8604483604431152,0.00073,1214374,-12.68083381652832,0.0003447056224104017
14.32,7,1217520,-2.7678821699999996,77970,172128,0.004868018440902233,1.900761365890503,0.00073,1214519,5.558082580566406,0.00034189524012617767
14.33,7,1217663,-2.7674172599999993,77980,172148,0.0025740312412381172,1.8431246280670166,0.00073,1214662,-4.7073259353637695,0.000342818588251248
14.32,7,1217804,-2.7666556999999994,77990,172168,0.0042988271452486515,1.865342140197754,0.00073,1214803,-2.1439321041107178,0.00033871058258228004
14.36,7,1217949,-2.779514619999999,78000,172188,0.00538066029548645,1.892055630683899,0.00073,1214948,-2.2403101921081543,0.00033185488427989185
14.4,7,1218094,-2.801950840000001,78010,172210,0.004688055254518986,1.8550398349761963,0.00073,1215093,-0.9992308616638184,0.0003257122589275241
14.37,7,1218236,-2.7851600000000003,78020,172230,0.005177373997867107,1.8895121812820435,0.00073,1215235,19.89544677734375,0.00033493677619844675
14.39,7,1218381,-2.82844602,78030,172250,0.0027095219120383263,1.8714876174926758,0.00073,1215380,-17.21922492980957,0.00034220010275021195
14.39,7,1218525,-2.91482866,78040,172270,0.004098902456462383,1.8675823211669922,0.00073,1215524,-22.045717239379883,0.00034528138348832726
14.36,7,1218667,-2.92618516,78050,172290,0.00281067518517375,1.9102554321289062,0.00073,1215666,-5.4069671630859375,0.0003435454855207354
14.42,7,1218817,-3.02550619,78060,172311,0.0031736320815980434,1.8377097845077515,0.00073,1215816,-15.99228572845459,0.0003528915112838149
14.47,7,1218967,-3.0765367599999998,78070,172332,0.004057710524648428,1.8684520721435547,0.00073,1215966,4.820169448852539,0.00036222898052074015
14.53,7,1219116,-3.10376411,78080,172352,0.0027341297827661037,1.9260218143463135,0.00073,1216115,23.848896026611328,0.00036691760760731995
14.6,7,1219264,-3.105537369999999,78090,172372,0.004488005768507719,1.8690871000289917,0.00073,1216263,9.529343605041504,0.00035703578032553196
14.63,7,1219412,-3.09373514,78100,172393,0.0048218173906207085,1.8774456977844238,0.00073,1216411,11.893932342529297,0.0003575199516490102
14.69,7,1219563,-3.0708482,78110,172414,0.005582064390182495,1.9492805004119873,0.00073,1216562,22.877302169799805,0.0003597144386731088
14.77,7,1219713,-3.08358389,78120,172435,0.002477194182574749,1.8675503730773926,0.00073,1216712,-18.66010856628418,0.00036637423909269273
14.8,7,1219861,-3.093798549999999,78130,172456,0.002862554043531418,1.9043633937835693,0.00073,1216860,18.599464416503906,0.0003748884191736579
14.83,7,1220008,-3.0335728300000007,78140,172477,0.004095742944628,1.8927055597305298,0.00073,1217007,17.649948120117188,0.0003838988777715713
14.95,7,1220162,-3.0916385900000005,78150,172498,0.003449531737715006,1.8644001483917236,0.00073,1217161,-8.833837509155273,0.00038508675061166286
14.7,7,1220287,-3.16690285,78160,172516,0.004198488313704729,1.8919100761413574,0.00073,1217286,-1.6460750102996826,0.00038439693162217736
14.24,7,1220391,-3.1901902300000007,78170,172530,0.004876617342233658,1.8663973808288574,0.00073,1217390,-21.169260025024414,0.0003759216342587024
13.81,7,1220497,-3.27358773,78180,172548,0.003974779509007931,1.8092687129974365,0.00073,1217496,4.664653778076172,0.0003786663000937551
13.33,7,1220597,-3.3482542299999993,78190,172565,0.004186949692666531,1.8835504055023193,0.00073,1217596,-41.17655944824219,0.0003834512026514858
13.13,7,1220725,-3.50078812,78200,172582,0.0028345314785838127,1.8267652988433838,0.00073,1217724,-13.497802734375,0.000382074125809595
13.2,7,1220883,-3.6331980799999997,78210,172604,0.004795420914888382,1.871091365814209,0.00073,1217882,-8.39584732055664,0.00036366976564750075
13.17,7,1221030,-3.63705549,78220,172625,0.0036195851862430573,1.9009523391723633,0.00073,1218029,-0.2509784698486328,0.0003662877716124058
13.14,7,1221175,-3.6279482400000003,78230,172645,0.004714575596153736,1.8340911865234375,0.00073,1218174,8.610106468200684,0.0003908496873918921
13.28,7,1221336,-3.74583842,78240,172668,0.005887484177947044,1.940161943435669,0.00073,1218335,31.592815399169922,0.0004560492525342852
13.46,7,1221508,-3.7677675600000002,78250,172692,0.0038850947748869658,1.8932559490203857,0.00073,1218507,-16.378963470458984,0.00044969128794036806
13.69,7,1221656,-3.6035258199999998,78260,172713,0.0058686211705207825,1.8967229127883911,0.00073,1218655,-5.126097202301025,0.00040898474981077015
14.09,7,1221800,-3.5049807800000004,78270,172733,0.00675965566188097,1.9052975177764893,0.00073,1218799,11.17891788482666,0.00038486570701934397
14.46,7,1221943,-3.4026330000000002,78280,172753,0.005010709632188082,1.8996076583862305,0.00073,1218942,16.44800567626953,0.000377608957933262
14.9,7,1222087,-3.3398989600000006,78290,172774,0.00391584075987339,1.852432131767273,0.00073,1219086,-8.837492942810059,0.0003690729499794543
15.05,7,1222230,-3.1895943399999998,78300,172794,0.00428787712007761,1.9097106456756592,0.00073,1219229,-5.336643218994141,0.00035921973176300526
14.89,7,1222372,-3.0541819000000006,78310,172814,0.0034813848324120045,1.853447437286377,0.00073,1219371,-15.113025665283203,0.0003503084590192884
14.85,7,1222515,-3.04840753,78320,172835,0.006471322849392891,1.9252194166183472,0.00073,1219514,40.19296646118164,0.0003440692671574652
14.85,7,1222660,-2.9869991199999997,78330,172855,0.003750360570847988,1.8662368059158325,0.00073,1219659,-17.506933212280273,0.0003454862453509122
14.68,7,1222804,-2.8279424100000004,78340,172876,0.0038434085436165333,1.8979817628860474,0.00073,1219803,-3.417144775390625,0.0003567356034182012
14.4,7,1222948,-2.7321701800000007,78350,172895,0.005123049020767212,1.900777816772461,0.00073,1219947,-2.7318196296691895,0.00034888467052951455
14.34,7,1223090,-2.7047381299999995,78360,172915,0.0030873985961079597,1.8604282140731812,0.00073,1220089,6.681710243225098,0.00034469031379558146
14.33,7,1223233,-2.7111670999999995,78370,172935,0.005316374357789755,1.9000318050384521,0.00073,1220232,-8.207625389099121,0.00034102448262274265
14.32,7,1223375,-2.70778669,78380,172955,0.004771432839334011,1.8780832290649414,0.00073,1220374,12.19727611541748,0.00034376195981167257
14.3,7,1223517,-2.6973416699999997,78390,172975,0.0023006233386695385,1.8887245655059814,0.00073,1220516,-8.270248413085938,0.00034892308758571744
14.29,7,1223659,-2.687965180000001,78400,172994,0.013410794548690319,1.883806586265564,0.00073,1220658,-19.563859939575195,0.00034316923120059073
14.31,7,1223803,-2.6948887500000005,78410,173014,0.0038840859197080135,1.9165436029434204,0.00073,1220802,19.032596588134766,0.00034138112096115947
14.29,7,1223944,-2.687760870000001,78420,173034,0.008613810874521732,1.9391005039215088,0.00073,1220943,5.210319519042969,0.0003424944297876209
14.26,7,1224086,-2.6963780399999995,78430,173054,0.003026556223630905,1.8831933736801147,0.00073,1221085,-14.787288665771484,0.00034875425626523793
14.24,7,1224228,-2.68985007,78440,173074,0.0038362364284694195,1.9017428159713745,0.00073,1221227,0.5838193893432617,0.00034981901990249753
14.22,7,1224370,-2.6851347000000003,78450,173094,0.005864175967872143,1.9379298686981201,0.00073,1221369,9.293814659118652,0.0003286944702267647
14.22,7,1224512,-2.70881592,78460,173113,0.0035581281408667564,1.8944787979125977,0.00073,1221511,21.308778762817383,0.00033205971703864634
14.22,7,1224655,-2.705682829999999,78470,173133,0.0039690290577709675,1.8594927787780762,0.00073,1221654,12.918593406677246,0.00033662901842035353
14.23,7,1224798,-2.7157848199999997,78480,173154,0.002707706531509757,1.8518539667129517,0.00073,1221797,0.8810667991638184,0.00032642498263157904
14.26,7,1224943,-2.72711174,78490,173174,0.0030551706440746784,1.85689115524292,0.00073,1221942,-21.859193801879883,0.0003273430629633367
14.25,7,1225084,-2.72392661,78500,173194,0.004565397743135691,1.8287029266357422,0.00073,1222083,-22.271541595458984,0.00032586356974206865
14.23,7,1225226,-2.7157790299999998,78510,173214,0.0035131715703755617,1.8366620540618896,0.00073,1222225,-5.51467752456665,0.0003144259098917246
14.23,7,1225367,-2.7139657799999997,78520,173234,0.005550918634980917,1.8604297637939453,0.00073,1222366,-11.337971687316895,0.0003149615949951112
14.21,7,1225507,-2.6903422800000003,78530,173253,0.005574175156652927,1.9391438961029053,0.00073,1222506,23.713104248046875,0.0003186536196153611
14.2,7,1225648,-2.6826098400000005,78540,173273,0.0028479043394327164,1.8930144309997559,0.00073,1222647,-6.636038303375244,0.0003161726344842464
14.19,7,1225789,-2.67071282,78550,173293,0.004454638808965683,1.8843741416931152,0.00073,1222788,-13.428428649902344,0.0003222201485186815
14.17,7,1225929,-2.6599892200000004,78560,173313,0.00603667413815856,1.896225929260254,0.00073,1222928,3.9564146995544434,0.000316781981382519
14.17,7,1226072,-2.6556012900000003,78570,173333,0.004628126975148916,1.9194015264511108,0.00073,1223071,7.382127285003662,0.0003158302861265838
14.16,7,1226214,-2.6414441699999998,78580,173353,0.0036532862577587366,1.7907238006591797,0.00073,1223213,-15.33543586730957,0.0003253062313888222
14.12,7,1226355,-2.62817323,78590,173373,0.0028440807946026325,1.8741357326507568,0.00073,1223354,-1.7308356761932373,0.00032969971653074026
14.12,7,1226496,-2.64050318,78600,173393,0.0032876096665859222,1.8688328266143799,0.00073,1223495,-9.20013427734375,0.00032549211755394936
14.12,7,1226638,-2.65512436,78610,173413,0.0026363623328506947,1.8569828271865845,0.00073,1223637,-0.4942948818206787,0.00031976931495592
14.14,7,1226781,-2.65362949,78620,173433,0.004303816705942154,1.8570224046707153,0.00073,1223780,-7.336277961730957,0.0003324428107589483
14.16,7,1226923,-2.67535609,78630,173453,0.0027513024397194386,1.9502686262130737,0.00073,1223922,23.643003463745117,0.0003395373933017254
14.18,7,1227066,-2.6859024199999997,78640,173473,0.0020868456922471523,1.8814270496368408,0.00073,1224065,-0.08650636672973633,0.0003426721377763897
14.17,7,1227206,-2.6773206100000007,78650,173492,0.0027678427286446095,1.8949968814849854,0.00073,1224205,-34.48019027709961,0.00033762617385946214
