rollout/ep_len_mean,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/ent_coef,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates
49.07,12359,2160,7,93461,-179.06294737,0.00073,0.014248822815716267,-6.013332843780518,4.127277374267578,115.23522186279297,90460
48.83,12425,2170,7,93934,-179.23865911000001,0.00073,0.014446284621953964,2.0090763568878174,4.83072566986084,110.4581298828125,90933
48.98,12493,2180,7,94427,-177.44721980000003,0.00073,0.014329735189676285,10.997200012207031,4.1015520095825195,108.50188446044922,91426
48.9,12559,2190,7,94906,-172.75182109999997,0.00073,0.014561650343239307,1.227333903312683,4.118283748626709,113.56656646728516,91905
49.12,12625,2200,7,95389,-170.55383679000002,0.00073,0.014792211353778839,4.340188980102539,4.362870216369629,109.30854034423828,92388
48.89,12690,2210,7,95861,-168.77386515999999,0.00073,0.014883431605994701,3.0687217712402344,3.990438461303711,111.08350372314453,92860
48.89,12758,2220,7,96361,-169.40557342,0.00073,0.014993413351476192,5.769259452819824,4.4288330078125,109.81593322753906,93360
48.77,12825,2230,7,96849,-171.00335815999998,0.00073,0.014935429207980633,7.426565170288086,4.370550155639648,110.0047607421875,93848
48.77,12892,2240,7,97340,-171.73726754,0.00073,0.014995894394814968,-0.24999642372131348,4.115987777709961,107.49565887451172,94339
48.71,12960,2250,7,97834,-173.32570388,0.00073,0.014729940332472324,0.3687906265258789,3.6889424324035645,109.94275665283203,94833
48.36,13025,2260,7,98297,-174.04928564999997,0.00073,0.01479503232985735,0.3029921054840088,3.9851818084716797,108.17150115966797,95296
48.4,13091,2270,7,98774,-182.14248112999996,0.00073,0.014990274794399738,8.088531494140625,4.28986930847168,110.15956115722656,95773
48.12,13156,2280,7,99239,-180.9004801,0.00073,0.014964235946536064,1.0066781044006348,4.21303653717041,110.65739440917969,96238
48.24,13223,2290,7,99730,-180.93470263000003,0.00073,0.014885667711496353,0.9040806293487549,4.487285137176514,109.97891998291016,96729
48.39,13291,2300,7,100228,-177.44333880000002,0.00073,0.01470401044934988,11.15457820892334,4.541136741638184,114.91246032714844,97227
48.61,13360,2310,7,100722,-172.86392242999997,0.00073,0.014506145380437374,-1.5457439422607422,5.499956130981445,111.41201782226562,97721
48.53,13429,2320,7,101214,-176.88305559999998,0.00073,0.015251923352479935,0.49859094619750977,4.146043300628662,113.08438110351562,98213
48.48,13495,2330,7,101697,-187.43321071,0.00073,0.014721275307238102,-2.491237163543701,4.521771430969238,109.38919067382812,98696
48.54,13564,2340,7,102194,-186.16615600999998,0.00073,0.01506351213902235,-1.0765188932418823,3.873497486114502,109.76599884033203,99193
48.42,13631,2350,7,102676,-189.49170006000003,0.00073,0.015027117915451527,0.7485657930374146,4.084779739379883,113.13807678222656,99675
48.53,13696,2360,7,103150,-193.41396470000004,0.00073,0.014928067103028297,-10.222518920898438,3.7065489292144775,111.5237808227539,100149
48.67,13764,2370,7,103641,-188.00581914000003,0.00073,0.015068361535668373,-0.6578009128570557,4.32718563079834,108.00312805175781,100640
48.88,13830,2380,7,104127,-188.61033317000002,0.00073,0.01479128748178482,-1.297424554824829,4.1784820556640625,109.61459350585938,101126
48.79,13896,2390,7,104609,-191.23889596,0.00073,0.01435246504843235,-1.1137547492980957,4.027451515197754,110.62271118164062,101608
48.16,13955,2400,7,105044,-200.12577949,0.00073,0.01430952362716198,-3.9796714782714844,4.496899604797363,112.48054504394531,102043
47.87,14018,2410,7,105509,-202.75153955,0.00073,0.014306562021374702,-2.608680248260498,4.670620441436768,109.1842041015625,102508
47.81,14085,2420,7,105995,-199.69223908,0.00073,0.01480830181390047,1.0957342386245728,4.302676200866699,114.03608703613281,102994
47.81,14151,2430,7,106478,-185.72859745000002,0.00073,0.014854397624731064,-7.827638149261475,6.066923141479492,112.49163818359375,103477
47.78,14220,2440,7,106972,-185.55553592000004,0.00073,0.014829670079052448,1.158029317855835,3.380156993865967,111.07464599609375,103971
47.96,14289,2450,7,107472,-180.51146832999999,0.00073,0.015272853896021843,2.552534341812134,4.56389045715332,116.7117691040039,104471
48.15,14358,2460,7,107965,-179.79818027000002,0.00073,0.014521267265081406,2.6651153564453125,4.595087051391602,107.81716918945312,104964
48.24,14427,2470,7,108465,-180.43951128,0.00073,0.01484587974846363,7.275630474090576,4.220293045043945,111.62688446044922,105464
48.38,14497,2480,7,108965,-177.6537996,0.00073,0.014757865108549595,1.9345567226409912,4.3644514083862305,109.44316101074219,105964
48.45,14565,2490,7,109454,-172.71868075999998,0.00073,0.014814693480730057,-3.2995500564575195,4.0046892166137695,107.60215759277344,106453
49.04,14633,2500,7,109948,-166.77846266,0.00073,0.014821575954556465,-4.556417465209961,5.200258255004883,107.18826293945312,106947
49.26,14701,2510,7,110435,-171.66852749,0.00073,0.015106245875358582,5.115973472595215,4.037234306335449,112.08724975585938,107434
49.14,14767,2520,7,110909,-172.53834420999996,0.00073,0.014696530997753143,-8.794923782348633,4.0702972412109375,111.36895751953125,107908
49.29,14836,2530,7,111407,-172.87978467999997,0.00073,0.014635472558438778,-2.143272876739502,4.328238487243652,110.26578521728516,108406
49.28,14905,2540,7,111900,-176.61610408,0.00073,0.01464984193444252,-9.559732437133789,3.915846347808838,111.09803771972656,108899
49.28,14973,2550,7,112400,-179.98114399000005,0.00073,0.014444720931351185,4.626381874084473,3.9913206100463867,112.34515380859375,109399
49.35,15043,2560,7,112900,-177.29285166999998,0.00073,0.01467067375779152,1.2387855052947998,4.954473495483398,109.17213439941406,109899
49.31,15111,2570,7,113396,-174.69517773000004,0.00073,0.014352924190461636,6.189478874206543,3.603513240814209,115.26874542236328,110395
49.25,15179,2580,7,113890,-177.21827781,0.00073,0.014426087960600853,-1.7700319290161133,4.026640892028809,110.49163055419922,110889
49.06,15245,2590,7,114360,-180.14044823,0.00073,0.014634551480412483,-5.177945613861084,3.8590188026428223,114.17296600341797,111359
48.9,15311,2600,7,114838,-178.97175586,0.00073,0.014281459152698517,-0.3263814449310303,4.036626815795898,110.9898452758789,111837
48.72,15377,2610,7,115307,-171.2190278,0.00073,0.014808258973062038,-14.58204174041748,4.305128574371338,111.1900634765625,112306
48.77,15442,2620,7,115786,-167.27645223,0.00073,0.015306646004319191,8.358070373535156,5.711460113525391,110.62383270263672,112785
48.41,15505,2630,7,116248,-172.90156819,0.00073,0.014477122575044632,3.151196002960205,4.881242752075195,110.74247741699219,113247
48.4,15574,2640,7,116740,-166.88220518000003,0.00073,0.014577635563910007,1.7171752452850342,3.8904061317443848,110.9565200805664,113739
48.32,15649,2650,7,117232,-164.01452974,0.00073,0.014803550206124783,-3.281360626220703,4.185644149780273,111.6914291381836,114231
48.01,15714,2660,7,117701,-163.95598503999997,0.00073,0.0147870983928442,-6.07832670211792,3.998236656188965,109.39895629882812,114700
47.83,15780,2670,7,118179,-166.97531464,0.00073,0.01437449175864458,-3.1134068965911865,5.294777870178223,110.48468017578125,115178
47.89,15849,2680,7,118679,-163.80693689999998,0.00073,0.014452547766268253,-2.930448055267334,4.202407360076904,113.62527465820312,115678
48.1,15916,2690,7,119170,-164.26317930000002,0.00073,0.014321796596050262,-3.196237564086914,5.946794033050537,112.11331939697266,116169
48.21,15983,2700,7,119659,-165.43326265,0.00073,0.014669239521026611,10.834731101989746,3.6303367614746094,113.40264892578125,116658
48.52,16053,2710,7,120159,-165.99591131,0.00073,0.014803903177380562,-3.7868289947509766,3.991731643676758,114.25674438476562,117158
48.65,16120,2720,7,120651,-162.81762573,0.00073,0.014973350800573826,-2.9274988174438477,3.652601718902588,113.87796783447266,117650
48.86,16187,2730,7,121134,-164.92516519,0.00073,0.01446350198239088,-4.724242210388184,4.162625312805176,111.6146469116211,118133
48.64,16255,2740,7,121604,-169.63976916,0.00073,0.014828715473413467,8.820112228393555,3.9148764610290527,110.81427764892578,118603
48.72,16329,2750,7,122104,-165.9741026,0.00073,0.014904269017279148,3.6769068241119385,4.5618085861206055,106.64376831054688,119103
48.93,16398,2760,7,122594,-162.75490351,0.00073,0.015153428539633751,6.137462615966797,3.922853469848633,110.25050354003906,119593
49.15,16468,2770,7,123094,-158.47648609,0.00073,0.015184306539595127,-4.060949802398682,4.438720703125,108.48182678222656,120093
49.15,16537,2780,7,123594,-158.9156012,0.00073,0.014883793890476227,-7.008518695831299,4.907203674316406,107.38224792480469,120593
49.24,16606,2790,7,124094,-156.6264465,0.00073,0.014380394481122494,6.969386100769043,4.283403396606445,112.78884887695312,121093
49.32,16674,2800,7,124591,-156.1783022,0.00073,0.015024881809949875,14.341413497924805,4.48449182510376,112.32498168945312,121590
49.23,16743,2810,7,125082,-158.34911971999998,0.00073,0.014987973496317863,0.5229147672653198,4.584366798400879,109.760498046875,122081
49.19,16810,2820,7,125570,-164.91586608,0.00073,0.014414033852517605,-7.319303512573242,4.097832679748535,107.5770492553711,122569
49.18,16876,2830,7,126052,-161.35452374,0.00073,0.014487757347524166,0.6772720813751221,3.86867618560791,112.85169982910156,123051
49.2,16942,2840,7,126524,-160.05299491,0.00073,0.01444598101079464,5.761007785797119,4.234064102172852,110.05364227294922,123523
49.04,17010,2850,7,127008,-165.30204945000003,0.00073,0.014143021777272224,-1.5926090478897095,4.396876335144043,111.50505065917969,124007
49.09,17078,2860,7,127503,-165.40428039999998,0.00073,0.013837597332894802,-12.671125411987305,3.921067714691162,112.95133972167969,124502
48.95,17146,2870,7,127989,-172.20502555999997,0.00073,0.013816604390740395,6.470544338226318,3.7946243286132812,110.7603988647461,124988
48.95,17217,2880,7,128489,-170.63100851000002,0.00073,0.013830202631652355,0.40393972396850586,4.405025005340576,110.49897766113281,125488
48.84,17286,2890,7,128978,-174.29269951000003,0.00073,0.014168016612529755,-15.712127685546875,4.232090473175049,109.46871948242188,125977
48.54,17351,2900,7,129445,-176.00547632,0.00073,0.014362146146595478,-5.326466083526611,4.211106300354004,113.20127868652344,126444
48.56,17419,2910,7,129938,-175.39412291,0.00073,0.014434922486543655,-9.897039413452148,3.718402862548828,113.29144287109375,126937
48.68,17489,2920,7,130438,-167.79721713999996,0.00073,0.014538310468196869,0.4267561435699463,4.840117931365967,114.98490905761719,127437
48.86,17558,2930,7,130938,-162.00228781,0.00073,0.014767277054488659,12.19032096862793,4.83856201171875,113.1070785522461,127937
49.14,17628,2940,7,131438,-155.58681130000002,0.00073,0.015039641410112381,-0.9633669853210449,4.447053909301758,117.7599868774414,128437
49.21,17698,2950,7,131929,-153.29059899,0.00073,0.014937409199774265,1.9010488986968994,3.9802560806274414,109.99809265136719,128928
49.03,17764,2960,7,132406,-154.21464595,0.00073,0.014297532849013805,5.518609046936035,5.79428768157959,114.3371353149414,129405
49.17,17833,2970,7,132906,-147.47991316,0.00073,0.014260493218898773,-7.300522327423096,4.104275226593018,114.90621948242188,129905
49.12,17902,2980,7,133401,-150.61331592,0.00073,0.014820056036114693,-4.690537929534912,4.806792259216309,114.52845001220703,130400
49.23,17972,2990,7,133901,-145.06060434,0.00073,0.014982464723289013,3.0994067192077637,4.3527960777282715,115.69517517089844,130900
49.56,18041,3000,7,134401,-140.18004935,0.00073,0.01480103749781847,-0.8655144572257996,4.049999237060547,112.56815338134766,131400
49.6,18110,3010,7,134898,-138.93171814999997,0.00073,0.01434824988245964,0.46149206161499023,3.9184234142303467,113.62065124511719,131897
49.6,18178,3020,7,135398,-139.93931447,0.00073,0.014560296200215816,0.5283089876174927,3.5802865028381348,108.9902572631836,132397
49.6,18247,3030,7,135898,-138.96999512,0.00073,0.014281800016760826,5.420589923858643,4.040367126464844,111.36071014404297,132897
49.59,18318,3040,7,136397,-142.60153326,0.00073,0.014603941701352596,7.226129531860352,3.96423077583313,112.68971252441406,133396
49.52,18385,3050,7,136881,-143.38975478,0.00073,0.015165550634264946,7.947131633758545,4.305764198303223,112.62578582763672,133880
49.75,18455,3060,7,137381,-142.10396857,0.00073,0.014494342729449272,6.918988227844238,3.8922553062438965,112.94194793701172,134380
49.75,18524,3070,7,137881,-140.09126632,0.00073,0.014553584158420563,-4.323634624481201,4.508340835571289,112.6838150024414,134880
49.8,18592,3080,7,138381,-135.33397863000002,0.00073,0.014444362372159958,-2.68271803855896,4.507122993469238,116.96963500976562,135380
49.75,18661,3090,7,138876,-142.5382285,0.00073,0.014869400300085545,0.11464142799377441,5.24442195892334,111.64240264892578,135875
49.75,18730,3100,7,139376,-141.86911561,0.00073,0.014700799249112606,-0.8896528482437134,4.435866355895996,110.7288589477539,136375
49.78,18799,3110,7,139876,-139.98462933000002,0.00073,0.014972144737839699,-0.032691001892089844,4.320926666259766,111.42036437988281,136875
49.78,18868,3120,7,140376,-143.09177601000002,0.00073,0.014526225626468658,4.600799560546875,4.410586833953857,109.91073608398438,137375
49.78,18939,3130,7,140876,-143.49601099,0.00073,0.014604498632252216,4.612836837768555,3.3508458137512207,110.0832290649414,137875
49.67,19008,3140,7,141364,-143.47271172000004,0.00073,0.014861447736620903,-4.238602638244629,3.884449005126953,111.55656433105469,138363
49.83,19078,3150,7,141864,-141.64991012000002,0.00073,0.014920851215720177,1.2529675960540771,4.989009857177734,111.25640869140625,138863
49.77,19147,3160,7,142358,-144.10896747,0.00073,0.014877180568873882,-0.007961958646774292,4.589577674865723,113.73173522949219,139357
49.62,19214,3170,7,142843,-150.48775240999998,0.00073,0.014548512175679207,3.9892818927764893,4.3335418701171875,113.60527038574219,139842
49.55,19283,3180,7,143336,-151.76635342,0.00073,0.014545688405632973,2.3423147201538086,3.86765193939209,115.37258911132812,140335
49.46,19351,3190,7,143822,-149.46029637,0.00073,0.014395220205187798,11.265402793884277,4.942023754119873,111.6148681640625,140821
49.37,19419,3200,7,144313,-151.21327262,0.00073,0.014539447613060474,-5.239367485046387,4.158062934875488,115.69155883789062,141312
49.23,19487,3210,7,144799,-156.74759536000002,0.00073,0.015031417831778526,8.698562622070312,4.067045211791992,113.66168975830078,141798
49.23,19556,3220,7,145299,-155.45305883,0.00073,0.015061493963003159,-4.713786602020264,4.504101276397705,112.07733154296875,142298
49.18,19624,3230,7,145794,-158.92113486000005,0.00073,0.015212788246572018,11.50033187866211,4.522899627685547,111.42667388916016,142793
49.3,19694,3240,7,146294,-158.79911732,0.00073,0.014967312105000019,2.1439623832702637,4.342375755310059,111.36154174804688,143293
49.28,19763,3250,7,146792,-158.40159291,0.00073,0.015051399357616901,12.681157112121582,5.051926612854004,113.19669342041016,143791
49.22,19833,3260,7,147280,-156.72362698,0.00073,0.01528921164572239,7.912299633026123,5.399996280670166,110.59644317626953,144279
49.29,19908,3270,7,147772,-154.110318,0.00073,0.015151744708418846,4.89650821685791,4.644611358642578,113.40657043457031,144771
49.36,19979,3280,7,148272,-154.63262545,0.00073,0.01568368636071682,-2.4238903522491455,4.793360233306885,113.09679412841797,145271
49.5,20049,3290,7,148772,-153.23761204,0.00073,0.015034879557788372,-0.36067473888397217,5.646158218383789,114.40725708007812,145771
49.28,20114,3300,7,149241,-156.48100789000003,0.00073,0.014951255172491074,-6.8157057762146,3.8667848110198975,110.83609771728516,146240
49.42,20184,3310,7,149741,-148.85790998000002,0.00073,0.014653188176453114,-5.011190414428711,4.23831844329834,113.053466796875,146740
49.42,20254,3320,7,150241,-147.22038182999998,0.00073,0.014913097955286503,-1.738183856010437,4.367461204528809,111.67724609375,147240
49.47,20327,3330,7,150741,-143.21515798000001,0.00073,0.014916582964360714,1.432023048400879,4.443961143493652,110.54579162597656,147740
49.47,20397,3340,7,151241,-140.79353735,0.00073,0.01512235403060913,-4.296321392059326,3.8299002647399902,111.95631408691406,148240
49.47,20468,3350,7,151739,-142.08903293999998,0.00073,0.014461715705692768,5.047879219055176,4.107392311096191,111.80099487304688,148738
49.59,20538,3360,7,152239,-144.76768515,0.00073,0.014760729856789112,4.892509937286377,4.134209632873535,114.61087799072266,149238
49.67,20607,3370,7,152739,-142.28802697,0.00073,0.014075716026127338,5.997377872467041,5.052565574645996,111.71871948242188,149738
49.5,20675,3380,7,153222,-146.11152329000004,0.00073,0.014512469060719013,0.606814980506897,4.775041580200195,111.58975982666016,150221
49.31,20744,3390,7,153703,-146.59930465000002,0.00073,0.014700918458402157,-8.626420021057129,3.9676105976104736,111.84158325195312,150702
49.54,20812,3400,7,154195,-143.50322929999996,0.00073,0.01493735983967781,4.236923694610596,3.6577723026275635,114.48960876464844,151194
49.54,20883,3410,7,154695,-148.69760231999996,0.00073,0.014238926582038403,-9.60668659210205,5.122743606567383,115.49028778076172,151694
49.54,20953,3420,7,155195,-148.63137899999998,0.00073,0.014578268863260746,3.1224331855773926,3.9750776290893555,110.07749938964844,152194
49.54,21023,3430,7,155695,-150.07247930000003,0.00073,0.014166280627250671,-9.728775024414062,3.7673826217651367,109.14033508300781,152694
49.46,21093,3440,7,156187,-155.83092288000003,0.00073,0.014466316439211369,6.8926568031311035,4.149121284484863,112.23667907714844,153186
49.43,21162,3450,7,156682,-154.92157989000003,0.00073,0.014643332920968533,-7.508334636688232,4.286877632141113,110.80278778076172,153681
49.43,21232,3460,7,157182,-153.92095308,0.00073,0.014369461685419083,7.546910285949707,4.823727607727051,111.11248779296875,154181
