rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/critic_loss,train/actor_loss,train/n_updates
382.46424193999997,177323,72.51,1243771,7,17660,0.670716404914856,0.00073,0.04774462804198265,64.03279876708984,-397.88543701171875,1240770
375.2703745099999,177423,72.01,1244471,7,17670,2.9227895736694336,0.00073,0.04500146955251694,51.436927795410156,-392.561767578125,1241470
376.6982439799999,177529,72.45,1245221,7,17680,4.839980125427246,0.00073,0.04764435812830925,60.90769958496094,-397.17449951171875,1242220
394.61178598999993,177636,73.17,1245971,7,17690,10.309231758117676,0.00073,0.04628169536590576,73.61091613769531,-387.6037902832031,1242970
386.45564285999995,177742,73.44,1246721,7,17700,12.280272483825684,0.00073,0.047007959336042404,80.61497497558594,-397.5395202636719,1243720
373.19435748999996,177844,73.28,1247436,7,17710,2.704416275024414,0.00073,0.0476328507065773,74.88850402832031,-391.0377197265625,1244435
359.80509079999996,177942,72.74,1248119,7,17720,5.669475555419922,0.00073,0.04813043028116226,65.03628540039062,-389.8250732421875,1245118
367.95727336,178049,73.2,1248869,7,17730,-14.380220413208008,0.00073,0.04756968095898628,58.568328857421875,-381.6239318847656,1245868
362.74740606,178152,72.95,1249589,7,17740,4.9934773445129395,0.00073,0.047526367008686066,71.80389404296875,-395.8218078613281,1246588
366.87919433,178260,73.18,1250339,7,17750,-0.162436842918396,0.00073,0.04730376601219177,73.147705078125,-390.4161376953125,1247338
359.50052019000003,178366,73.18,1251089,7,17760,0.4455704689025879,0.00073,0.046637147665023804,51.502037048339844,-381.46697998046875,1248088
366.47965725,178473,73.68,1251839,7,17770,-9.253028869628906,0.00073,0.0446096807718277,49.49964904785156,-391.7373352050781,1248838
353.52552741,178573,73.22,1252543,7,17780,3.09293270111084,0.00073,0.04437868669629097,67.49411010742188,-366.4076232910156,1249542
341.99547864999994,178675,72.87,1253258,7,17790,-5.107044696807861,0.00073,0.043680399656295776,55.71695327758789,-386.2096252441406,1250257
338.46694785,178774,72.33,1253954,7,17800,3.0969150066375732,0.00073,0.046844322234392166,59.950233459472656,-390.7538757324219,1250953
362.1486189000001,178882,72.68,1254704,7,17810,-9.035469055175781,0.00073,0.045563824474811554,67.37667846679688,-371.33074951171875,1251703
377.81521625999994,178985,73.14,1255433,7,17820,0.31529855728149414,0.00073,0.046529293060302734,56.501861572265625,-387.7411193847656,1252432
363.07118358,179091,73.08,1256177,7,17830,-0.40664762258529663,0.00073,0.04576852545142174,60.82520294189453,-378.3014831542969,1253176
365.85067180000004,179197,73.03,1256892,7,17840,7.392219543457031,0.00073,0.04462788254022598,63.28223419189453,-382.37744140625,1253891
352.91763790000005,179301,72.69,1257608,7,17850,9.652519226074219,0.00073,0.0446782261133194,63.00151062011719,-374.0818786621094,1254607
361.13864086999996,179408,72.69,1258358,7,17860,-0.1531771421432495,0.00073,0.04495900124311447,61.7928466796875,-375.83636474609375,1255357
350.1874599300001,179511,72.36,1259075,7,17870,-6.4271240234375,0.00073,0.04570229351520538,60.31257629394531,-374.66387939453125,1256074
357.69934983,179615,72.46,1259789,7,17880,16.345462799072266,0.00073,0.04796169698238373,96.44012451171875,-378.008056640625,1256788
365.2918834,179717,72.45,1260503,7,17890,11.757498741149902,0.00073,0.04872513934969902,71.88306427001953,-376.1668395996094,1257502
374.66561535000005,179823,72.99,1261253,7,17900,-1.963512659072876,0.00073,0.05000990629196167,79.5073013305664,-382.3768615722656,1258252
371.17769412999996,179930,72.99,1262003,7,17910,-7.218534469604492,0.00073,0.05149124935269356,87.9878158569336,-392.5846252441406,1259002
373.93629016000006,180033,72.76,1262709,7,17920,10.018305778503418,0.00073,0.048933666199445724,123.21249389648438,-397.72601318359375,1259708
382.03800150999996,180133,72.28,1263405,7,17930,6.126161098480225,0.00073,0.05035409331321716,119.4951400756836,-384.7443542480469,1260404
385.96230474,180240,72.63,1264155,7,17940,3.597942352294922,0.00073,0.052849166095256805,72.87398529052734,-397.3494567871094,1261154
390.99649768999996,180346,72.97,1264905,7,17950,0.13482356071472168,0.00073,0.05316485837101936,65.38566589355469,-399.5555114746094,1261904
375.47756897,180449,72.58,1265616,7,17960,4.143456935882568,0.00073,0.05033797398209572,60.10451889038086,-399.4065246582031,1262615
390.79561318,180556,72.91,1266366,7,17970,4.387774467468262,0.00073,0.05361994355916977,92.30049896240234,-398.1128234863281,1263365
388.1096492,180657,72.77,1267066,7,17980,-2.7930264472961426,0.00073,0.057066962122917175,85.10621643066406,-400.4779052734375,1264065
381.89842534999997,180764,73.13,1267816,7,17990,-1.272369384765625,0.00073,0.06202089414000511,121.41172790527344,-399.0013122558594,1264815
371.43285636,180872,73.13,1268566,7,18000,-2.0500452518463135,0.00073,0.06338465213775635,119.61339569091797,-456.4641418457031,1265565
365.30060627,180980,73.13,1269316,7,18010,2.3345346450805664,0.00073,0.06057433411478996,113.51596069335938,-433.7484130859375,1266315
361.91509917,181087,73.57,1270066,7,18020,5.047121047973633,0.00073,0.05825570970773697,99.93742370605469,-430.1407165527344,1267065
365.9045617,181190,73.77,1270782,7,18030,5.36312198638916,0.00073,0.05827553570270538,90.18131256103516,-433.0699768066406,1267781
366.12379242000003,181296,73.77,1271532,7,18040,-6.645199298858643,0.00073,0.05894508212804794,127.6333999633789,-441.1624755859375,1268531
345.45903725999995,181397,73.41,1272246,7,18050,0.13584446907043457,0.00073,0.09059777110815048,183.19534301757812,-462.27349853515625,1269245
318.2393363,181500,73.5,1272966,7,18060,-2.2760512828826904,0.00073,0.1112552285194397,249.2805938720703,-511.4613342285156,1269965
273.65146347999996,181598,72.78,1273644,7,18070,-6.584385395050049,0.00073,0.10149884968996048,291.2025146484375,-527.4600830078125,1270643
281.66572229999997,181705,73.28,1274394,7,18080,-0.5618526935577393,0.00073,0.08991566300392151,214.9485321044922,-569.6129150390625,1271393
274.22562428,181813,73.28,1275144,7,18090,-5.302643299102783,0.00073,0.08104883134365082,159.20425415039062,-548.6956787109375,1272143
282.46939668,181916,73.07,1275873,7,18100,-2.903395652770996,0.00073,0.07551366090774536,179.26344299316406,-495.884765625,1272872
269.02094306000004,182019,72.74,1276590,7,18110,-1.729321837425232,0.00073,0.06940365582704544,149.9990234375,-535.9007568359375,1273589
255.26632231,182117,72.18,1277284,7,18120,-4.18839168548584,0.00073,0.06630060076713562,129.964599609375,-511.9877014160156,1274283
246.45942327,182221,72.34,1278016,7,18130,-5.747222423553467,0.00073,0.06425164639949799,132.68849182128906,-509.8734130859375,1275015
232.88769940000003,182324,72.17,1278749,7,18140,0.7182085514068604,0.00073,0.061870649456977844,122.12077331542969,-493.625732421875,1275748
247.78105082000005,182424,72.01,1279447,7,18150,3.5942578315734863,0.00073,0.05976428464055061,107.12997436523438,-474.4488830566406,1276446
285.33797467,182532,72.22,1280188,7,18160,1.399564266204834,0.00073,0.05784265697002411,96.28993225097656,-467.05712890625,1277187
315.16002855,182632,72.49,1280893,7,18170,1.0371239185333252,0.00073,0.055357806384563446,101.43069458007812,-444.89007568359375,1277892
312.65749027000004,182733,72.05,1281599,7,18180,4.857064723968506,0.00073,0.05254172533750534,93.22044372558594,-452.547607421875,1278598
324.75860636000004,182838,71.92,1282336,7,18190,-5.6013970375061035,0.00073,0.05266816169023514,81.34544372558594,-423.91168212890625,1279335
321.34801958,182945,72.13,1283086,7,18200,-5.316542625427246,0.00073,0.05143345892429352,73.45635986328125,-451.12408447265625,1280085
338.4648722100001,183053,72.46,1283836,7,18210,-5.810702800750732,0.00073,0.05078493803739548,73.85057067871094,-432.6038818359375,1280835
347.89790939000005,183160,73.02,1284586,7,18220,-8.90322208404541,0.00073,0.05144062265753746,101.97409057617188,-426.0135803222656,1281585
348.45136788,183261,72.71,1285287,7,18230,-1.7752885818481445,0.00073,0.050949666649103165,98.63358306884766,-419.7821044921875,1282286
345.44115658000004,183366,72.61,1286010,7,18240,1.0084214210510254,0.00073,0.052638936787843704,108.43087768554688,-398.2035827636719,1283009
329.07752969,183473,73.13,1286760,7,18250,-7.321754455566406,0.00073,0.05341566354036331,85.21675109863281,-409.4889831542969,1283759
330.03865204,183582,73.22,1287510,7,18260,0.07971984148025513,0.00073,0.05374574661254883,106.98795318603516,-424.3359069824219,1284509
338.74441046,183686,73.41,1288234,7,18270,-5.2200140953063965,0.00073,0.05209628492593765,86.67637634277344,-406.3232421875,1285233
333.2104814499999,183787,73.34,1288933,7,18280,7.66101598739624,0.00073,0.051458556205034256,76.42659759521484,-414.2133483886719,1285932
328.50985279,183897,73.47,1289683,7,18290,-2.286149740219116,0.00073,0.05126307159662247,87.16053009033203,-405.763427734375,1286682
326.48112345,184007,73.47,1290433,7,18300,-2.4385132789611816,0.00073,0.051522355526685715,88.97703552246094,-415.8062744140625,1287432
325.44500277000003,184111,73.1,1291146,7,18310,-6.306856155395508,0.00073,0.052850186824798584,82.98388671875,-416.75897216796875,1288145
328.80934837,184216,72.84,1291870,7,18320,-5.5603837966918945,0.00073,0.049977973103523254,78.14849853515625,-404.6562805175781,1288869
326.8109757799999,184315,72.65,1292552,7,18330,7.834547996520996,0.00073,0.049771104007959366,74.09601593017578,-409.0133056640625,1289551
341.95768145,184424,72.92,1293302,7,18340,6.658753395080566,0.00073,0.05156220868229866,66.5177001953125,-405.055908203125,1290301
359.92824534000005,184531,72.92,1294052,7,18350,1.733530044555664,0.00073,0.05076116323471069,100.56167602539062,-406.28570556640625,1291051
362.24362505,184638,72.92,1294802,7,18360,1.9565412998199463,0.00073,0.048822179436683655,76.0087890625,-398.68621826171875,1291801
362.97097345000003,184742,72.94,1295528,7,18370,-6.520966053009033,0.00073,0.04962372034788132,85.18801879882812,-408.90802001953125,1292527
382.32254961000007,184850,73.45,1296278,7,18380,-2.037108898162842,0.00073,0.0476415641605854,77.18926239013672,-394.3995666503906,1293277
397.36675736000007,184959,73.45,1297028,7,18390,-4.455804824829102,0.00073,0.04688546061515808,77.53881072998047,-383.5943298339844,1294027
406.3528908,185065,73.38,1297771,7,18400,-5.1199631690979,0.00073,0.04783065989613533,61.496337890625,-388.8303527832031,1294770
395.52359152,185170,73.58,1298504,7,18410,9.472402572631836,0.00073,0.04852589592337608,80.5142822265625,-390.9447021484375,1295503
398.10857942,185277,73.84,1299254,7,18420,5.1563568115234375,0.00073,0.04740975424647331,59.75969314575195,-389.3118591308594,1296253
388.58360200999994,185373,73.74,1299926,7,18430,-4.034187316894531,0.00073,0.047809112817049026,82.04963684082031,-402.39178466796875,1296925
385.63172208,185481,73.74,1300676,7,18440,-5.280845642089844,0.00073,0.049016814678907394,72.72126770019531,-387.06915283203125,1297675
390.57719828999996,185589,73.74,1301426,7,18450,3.4434847831726074,0.00073,0.04737342521548271,64.18238067626953,-380.5427551269531,1298425
389.09024311,185696,73.74,1302176,7,18460,-9.71168327331543,0.00073,0.047283731400966644,56.586944580078125,-379.73614501953125,1299175
391.72965121,185804,73.98,1302926,7,18470,13.59344482421875,0.00073,0.04734129458665848,86.85906982421875,-386.69586181640625,1299925
381.56220442,185910,73.79,1303657,7,18480,-4.172407627105713,0.00073,0.04840739816427231,58.33812713623047,-403.7561340332031,1300656
369.4420121,186017,73.74,1304402,7,18490,-13.469282150268555,0.00073,0.04722059518098831,74.11451721191406,-391.0404357910156,1301401
368.1197245,186123,73.81,1305152,7,18500,2.9608781337738037,0.00073,0.046243973076343536,72.86842346191406,-376.1205139160156,1302151
377.11550619,186231,73.98,1305902,7,18510,1.3241856098175049,0.00073,0.04520244523882866,60.641998291015625,-373.0025634765625,1302901
378.01110779999993,186337,73.98,1306652,7,18520,2.5859007835388184,0.00073,0.0440467894077301,74.28384399414062,-391.6572570800781,1303651
403.25047651,186444,74.76,1307402,7,18530,6.309506416320801,0.00073,0.043570149689912796,61.09981155395508,-383.9334716796875,1304401
409.30327258,186552,74.76,1308152,7,18540,7.081766605377197,0.00073,0.04484103247523308,60.360816955566406,-380.8437194824219,1305151
395.96077541,186650,74.09,1308835,7,18550,3.086331367492676,0.00073,0.044840872287750244,66.38019561767578,-379.96002197265625,1305834
398.15935436000007,186756,73.97,1309573,7,18560,-4.321829319000244,0.00073,0.0457659512758255,64.04298400878906,-381.8788757324219,1306572
392.69719188999994,186859,73.54,1310280,7,18570,-2.343341112136841,0.00073,0.04506544768810272,79.26466369628906,-371.7005310058594,1307279
381.99257538999996,186955,72.93,1310950,7,18580,2.9488139152526855,0.00073,0.04604228213429451,71.36051940917969,-386.7144775390625,1307949
378.81684461000003,187057,72.59,1311661,7,18590,0.41083407402038574,0.00073,0.046020105481147766,67.8194580078125,-380.3166809082031,1308660
371.4983592399999,187166,72.59,1312411,7,18600,11.225674629211426,0.00073,0.04751079902052879,66.89704132080078,-384.84185791015625,1309410
361.85588776,187272,72.38,1313140,7,18610,0.2960629463195801,0.00073,0.04679145663976669,61.21244812011719,-388.78179931640625,1310139
360.91840778000005,187377,72.19,1313871,7,18620,-1.714806318283081,0.00073,0.04655064269900322,59.40647888183594,-378.95068359375,1310870
357.02191213000003,187479,71.86,1314588,7,18630,5.722535133361816,0.00073,0.044383637607097626,71.63423156738281,-369.0188903808594,1311587
353.03050809,187585,71.72,1315324,7,18640,-0.21336424350738525,0.00073,0.044942595064640045,64.23724365234375,-374.15216064453125,1312323
367.67781707,187694,72.39,1316074,7,18650,13.108701705932617,0.00073,0.04252321645617485,71.93621826171875,-377.1968994140625,1313073
366.11784644,187803,72.51,1316824,7,18660,6.004521369934082,0.00073,0.04224599152803421,55.835044860839844,-369.73052978515625,1313823
359.49473244,187909,72.86,1317566,7,18670,-2.906911849975586,0.00073,0.04435112327337265,58.63142776489258,-369.6480407714844,1314565
366.60169062,188012,73.3,1318280,7,18680,-1.5684888362884521,0.00073,0.04690438136458397,46.52195739746094,-380.7767333984375,1315279
371.3113394,188116,73.44,1319005,7,18690,-3.15130352973938,0.00073,0.05029362440109253,72.23717498779297,-382.23541259765625,1316004
373.6170082,188224,73.44,1319755,7,18700,2.0781068801879883,0.00073,0.05585785210132599,83.39376831054688,-396.79669189453125,1316754
383.3820695300001,188333,73.65,1320505,7,18710,-0.81367027759552,0.00073,0.06177392974495888,104.0139389038086,-409.5795593261719,1317504
377.2843747200001,188441,73.84,1321255,7,18720,6.1272125244140625,0.00073,0.06219162419438362,112.00428009033203,-426.755615234375,1318254
370.49300457,188543,73.72,1321960,7,18730,-4.89698600769043,0.00073,0.061594728380441666,106.77661895751953,-458.39031982421875,1318959
365.09231454,188652,73.74,1322698,7,18740,2.5736632347106934,0.00073,0.05918806046247482,90.76469421386719,-433.62408447265625,1319697
360.00304543000004,188762,73.74,1323448,7,18750,-4.578283786773682,0.00073,0.06208163872361183,86.064453125,-426.6265869140625,1320447
357.17817202000003,188869,73.74,1324198,7,18760,-0.14878994226455688,0.00073,0.054725367575883865,81.37471008300781,-434.05078125,1321197
370.7764808299999,188976,73.82,1324948,7,18770,6.133401870727539,0.00073,0.051220908761024475,71.52093505859375,-420.0291748046875,1321947
385.42312165999994,189082,74.18,1325698,7,18780,1.3632984161376953,0.00073,0.04892546683549881,75.38194274902344,-414.2696533203125,1322697
383.39401243,189188,74.26,1326431,7,18790,-0.8973262310028076,0.00073,0.04976753517985344,68.13470458984375,-420.04327392578125,1323430
390.0656724299999,189294,74.18,1327173,7,18800,7.2493438720703125,0.00073,0.051387544721364975,79.79377746582031,-416.07269287109375,1324172
366.3613950899999,189387,73.06,1327811,7,18810,0.5527455806732178,0.00073,0.060944583266973495,94.51954650878906,-442.5126037597656,1324810
341.91200428999997,189480,72.04,1328459,7,18820,4.812993049621582,0.00073,0.06179562583565712,83.54869079589844,-448.2725830078125,1325458
331.0455525600001,189580,71.95,1329155,7,18830,1.4413208961486816,0.00073,0.06164325401186943,91.2768325805664,-419.6272277832031,1326154
323.88019894999996,189685,71.91,1329889,7,18840,-7.034577369689941,0.00073,0.05563553422689438,88.91439819335938,-442.1893310546875,1326888
327.87250837,189795,71.91,1330639,7,18850,0.964555025100708,0.00073,0.05228806659579277,96.91204833984375,-441.68145751953125,1327638
325.61486424000003,189904,71.91,1331389,7,18860,-0.7965922355651855,0.00073,0.05030279606580734,92.51921081542969,-442.5295104980469,1328388
322.9049917,190009,71.68,1332116,7,18870,2.4083778858184814,0.00073,0.049844708293676376,67.89468383789062,-410.5390319824219,1329115
308.85861486000005,190115,71.51,1332849,7,18880,4.042191982269287,0.00073,0.04816082492470741,68.95823669433594,-423.6115417480469,1329848
311.95505391,190221,71.38,1333569,7,18890,2.0493133068084717,0.00073,0.048132989555597305,74.25040435791016,-420.82513427734375,1330568
299.15424607999995,190323,70.98,1334271,7,18900,3.2132468223571777,0.00073,0.046665698289871216,63.2966194152832,-391.66217041015625,1331270
332.24341720999996,190430,72.1,1335021,7,18910,2.016359567642212,0.00073,0.04576215147972107,71.82626342773438,-402.08038330078125,1332020
361.52336765000007,190537,73.12,1335771,7,18920,0.9429094791412354,0.00073,0.046505194157361984,55.35809326171875,-398.0984802246094,1332770
380.84143425,190646,73.66,1336521,7,18930,-10.654226303100586,0.00073,0.04376198723912239,61.34189987182617,-412.9880676269531,1333520
387.4428521499999,190755,73.81,1337270,7,18940,-8.878073692321777,0.00073,0.04780253395438194,55.72459411621094,-402.3731994628906,1334269
377.92969287,190859,73.45,1337984,7,18950,3.783217191696167,0.00073,0.048383571207523346,72.35881042480469,-398.2029113769531,1334983
384.47919952999996,190967,73.45,1338734,7,18960,2.28928279876709,0.00073,0.04836982116103172,70.99197387695312,-389.4634094238281,1335733
369.18313265999996,191067,73.22,1339438,7,18970,-1.8200230598449707,0.00073,0.04825732856988907,76.3328628540039,-401.0135498046875,1336437
374.3774708,191176,73.39,1340188,7,18980,13.58355712890625,0.00073,0.047308988869190216,64.32332611083984,-392.7213439941406,1337187
372.97788054000006,191285,73.67,1340936,7,18990,1.4705450534820557,0.00073,0.0459529273211956,65.0964584350586,-388.6075134277344,1337935
376.38918738,191388,73.72,1341643,7,19000,-3.1697933673858643,0.00073,0.045476946979761124,67.53580474853516,-396.7489318847656,1338642
368.0392723,191492,73.39,1342360,7,19010,2.0817389488220215,0.00073,0.04525211080908775,50.37788391113281,-382.5357360839844,1339359
370.73989302,191597,73.19,1343090,7,19020,-2.5533223152160645,0.00073,0.042854566127061844,52.10523223876953,-385.99505615234375,1340089
373.2792456000001,191704,73.06,1343827,7,19030,-2.5921311378479004,0.00073,0.043810080736875534,50.84016799926758,-373.5307312011719,1340826
372.53521174,191810,72.86,1344556,7,19040,-5.609076499938965,0.00073,0.04472760483622551,57.68561935424805,-373.0289001464844,1341555
377.16235538,191919,73.02,1345286,7,19050,-1.755925178527832,0.00073,0.043407488614320755,52.480648040771484,-383.7907409667969,1342285
366.00190021000003,192022,72.71,1346005,7,19060,-2.443446159362793,0.00073,0.043752141296863556,60.45642852783203,-382.1863708496094,1343004
370.62837263,192124,72.65,1346703,7,19070,-7.786324501037598,0.00073,0.043255001306533813,53.74327850341797,-381.8486328125,1343702
372.33932591999996,192226,72.18,1347406,7,19080,-12.440013885498047,0.00073,0.04584575816988945,49.94858932495117,-383.5708312988281,1344405
373.6832727099999,192334,72.2,1348156,7,19090,-5.674703598022461,0.00073,0.04712038114666939,66.48868560791016,-379.35302734375,1345155
380.58997074,192440,72.57,1348900,7,19100,3.019923686981201,0.00073,0.044593337923288345,49.307655334472656,-389.10748291015625,1345899
385.56111954999994,192543,72.61,1349621,7,19110,1.7746825218200684,0.00073,0.043289221823215485,57.38970947265625,-369.5477600097656,1346620
377.08249939,192638,71.92,1350282,7,19120,0.5991170406341553,0.00073,0.04395296424627304,51.923866271972656,-391.3268737792969,1347281
369.6706718,192744,72.03,1351030,7,19130,-2.2474746704101562,0.00073,0.0442989356815815,87.95404815673828,-377.4596252441406,1348029
380.41752768000003,192845,71.8,1351736,7,19140,2.120265245437622,0.00073,0.0441313236951828,61.11275100708008,-383.7047424316406,1348735
384.0144583100001,192948,71.73,1352459,7,19150,-1.5412704944610596,0.00073,0.045676760375499725,76.74826049804688,-390.820068359375,1349458
397.42372682,193056,72.04,1353209,7,19160,-5.704082489013672,0.00073,0.04540907219052315,73.70288848876953,-381.61602783203125,1350208
414.64689321000003,193164,72.56,1353959,7,19170,0.8803756237030029,0.00073,0.04565875977277756,70.16275024414062,-385.76666259765625,1350958
400.60399397000003,193264,72.47,1354653,7,19180,1.3203917741775513,0.00073,0.05000307410955429,53.78094482421875,-390.7060852050781,1351652
399.64095763,193371,72.47,1355403,7,19190,-0.5690484642982483,0.00073,0.05296212062239647,90.63591003417969,-401.45556640625,1352402
382.32666065000006,193478,72.4,1356140,7,19200,5.169172763824463,0.00073,0.06088749319314957,119.64540100097656,-412.70123291015625,1353139
370.35770775,193580,72.31,1356852,7,19210,4.554949760437012,0.00073,0.06625740230083466,117.61367797851562,-407.02618408203125,1353851
359.4613221099999,193673,72.25,1357507,7,19220,-2.5057172775268555,0.00073,0.07626579701900482,115.70841979980469,-431.9302062988281,1354506
337.37776729000007,193769,71.49,1358179,7,19230,-2.289822578430176,0.00073,0.07134627550840378,151.1371307373047,-457.2952575683594,1355178
327.45771599000005,193873,71.72,1358908,7,19240,-3.791210174560547,0.00073,0.07482647895812988,146.5406036376953,-447.6878967285156,1355907
315.09439421999997,193981,71.99,1359658,7,19250,2.8591508865356445,0.00073,0.06562989950180054,105.84063720703125,-479.32342529296875,1356657
308.60179951000003,194087,71.99,1360408,7,19260,0.5378468036651611,0.00073,0.0630994513630867,153.9745635986328,-453.1221923828125,1357407
295.4431588,194194,71.96,1361155,7,19270,5.018564224243164,0.00073,0.06158626824617386,121.91130828857422,-442.56732177734375,1358154
309.68805021,194293,72.06,1361859,7,19280,3.055361270904541,0.00073,0.05560731515288353,112.81318664550781,-443.75396728515625,1358858
312.16795831,194399,72.06,1362609,7,19290,0.655116081237793,0.00073,0.05513416603207588,71.62667846679688,-429.2077941894531,1359608
319.44209098000005,194501,71.8,1363320,7,19300,-1.8125638961791992,0.00073,0.05524917319417,73.78518676757812,-432.6586608886719,1360319
334.54051381,194603,71.87,1364039,7,19310,7.645655155181885,0.00073,0.053571172058582306,86.78516387939453,-424.6451416015625,1361038
352.39535373000007,194703,72.43,1364750,7,19320,-2.0600600242614746,0.00073,0.04928101971745491,81.41754913330078,-428.8027038574219,1361749
369.02870993000005,194802,72.74,1365453,7,19330,8.399505615234375,0.00073,0.04779679328203201,63.12335968017578,-411.8193664550781,1362452
376.92812482,194909,72.95,1366203,7,19340,7.595791816711426,0.00073,0.0483643002808094,62.739253997802734,-417.0674743652344,1363202
386.04594344000003,195016,72.95,1366953,7,19350,-4.595661640167236,0.00073,0.04961961507797241,67.36149597167969,-414.8363037109375,1363952
395.43411381,195123,72.95,1367703,7,19360,7.7272748947143555,0.00073,0.04946959763765335,56.33021545410156,-407.2043762207031,1364702
400.57085039000003,195224,72.64,1368419,7,19370,-1.5751478672027588,0.00073,0.04838673025369644,66.11128234863281,-397.7083740234375,1365418
393.83657743,195326,72.74,1369133,7,19380,-0.8167579174041748,0.00073,0.05004941299557686,94.07808685302734,-406.83892822265625,1366132
386.42628360000003,195434,72.74,1369883,7,19390,8.64730453491211,0.00073,0.04789988696575165,68.7812728881836,-395.6061706542969,1366882
397.7356459,195540,73.13,1370633,7,19400,1.1534305810928345,0.00073,0.04963098466396332,69.47377014160156,-403.38189697265625,1367632
385.91156035,195644,73.24,1371363,7,19410,1.162028193473816,0.00073,0.04877559468150139,70.79987335205078,-382.4844665527344,1368362
385.12090402,195750,73.63,1372113,7,19420,6.3264923095703125,0.00073,0.05142689868807793,73.91679382324219,-388.68658447265625,1369112
393.46513357,195856,74.1,1372863,7,19430,-1.3698266744613647,0.00073,0.05153331160545349,75.92181396484375,-402.3966064453125,1369862
388.16515001999994,195961,73.96,1373599,7,19440,0.5167467594146729,0.00073,0.05058998614549637,68.31790161132812,-411.2050476074219,1370598
389.99826397,196067,73.71,1374324,7,19450,6.073382377624512,0.00073,0.051605287939310074,85.51812744140625,-396.0128173828125,1371323
364.1601475299999,196162,72.96,1374999,7,19460,6.553934097290039,0.00073,0.0525115430355072,90.08490753173828,-401.52130126953125,1371998
361.6975232500001,196268,73.28,1375747,7,19470,-3.994365692138672,0.00073,0.056126099079847336,77.9557876586914,-406.32867431640625,1372746
361.91025259,196368,73.27,1376460,7,19480,-1.3102704286575317,0.00073,0.06124870479106903,84.81057739257812,-412.64739990234375,1373459
361.62762761000005,196469,72.99,1377182,7,19490,0.8879523277282715,0.00073,0.05755830556154251,92.58894348144531,-423.9289855957031,1374181
358.85499454000006,196573,72.92,1377925,7,19500,5.866631507873535,0.00073,0.05945965275168419,123.68787384033203,-428.4803161621094,1374924
363.00070764000003,196679,73.12,1378675,7,19510,-5.862390518188477,0.00073,0.05817852541804314,108.94076538085938,-434.0123596191406,1375674
356.52421080000005,196780,72.68,1379381,7,19520,9.401270866394043,0.00073,0.05620208755135536,112.59040832519531,-425.9971618652344,1376380
344.1415268,196882,72.38,1380101,7,19530,13.79977798461914,0.00073,0.05470064654946327,127.61238861083984,-432.3595886230469,1377100
346.2687830400001,196988,72.47,1380846,7,19540,-5.978713035583496,0.00073,0.05775254964828491,71.07005310058594,-436.42169189453125,1377845
330.78559918999997,197088,72.3,1381554,7,19550,-6.732054233551025,0.00073,0.05812521651387215,107.81929016113281,-455.035400390625,1378553
342.39489155,197191,72.81,1382280,7,19560,-3.1115057468414307,0.00073,0.05834665894508362,83.12709045410156,-455.81903076171875,1379279
335.99468518000003,197297,72.83,1383030,7,19570,12.271554946899414,0.00073,0.06335383653640747,101.50160217285156,-429.5530090332031,1380029
325.47030678000004,197402,73.19,1383779,7,19580,3.9985063076019287,0.00073,0.06681649386882782,107.25563049316406,-446.3353271484375,1380778
310.78134900000003,197507,73.27,1384509,7,19590,0.6441833972930908,0.00073,0.06661327928304672,122.30390930175781,-437.10736083984375,1381508
300.60570097000004,197613,73.34,1385259,7,19600,3.64095401763916,0.00073,0.0632716715335846,119.3354263305664,-445.34063720703125,1382258
299.35301651,197717,73.2,1385995,7,19610,-8.598509788513184,0.00073,0.05857030302286148,98.4149169921875,-446.3843688964844,1382994
295.55862427,197820,73.42,1386723,7,19620,6.874980926513672,0.00073,0.05480160564184189,91.62672424316406,-450.3390808105469,1383722
300.25252394,197926,73.45,1387446,7,19630,-2.4561500549316406,0.00073,0.05119600147008896,93.65725708007812,-425.6766662597656,1384445
302.28411812999997,198031,73.32,1388178,7,19640,-3.5762805938720703,0.00073,0.051786765456199646,78.98847198486328,-414.6044006347656,1385177
317.06647298,198138,73.74,1388928,7,19650,-1.0162653923034668,0.00073,0.052055053412914276,80.47899627685547,-414.14581298828125,1385927
323.84586439000003,198248,73.98,1389678,7,19660,-3.9105310440063477,0.00073,0.05220607668161392,91.61921691894531,-407.4142761230469,1386677
343.68259585,198355,73.98,1390428,7,19670,1.0988184213638306,0.00073,0.051388487219810486,71.22725677490234,-403.6125793457031,1387427
351.86169438999997,198457,73.61,1391140,7,19680,-0.6707324981689453,0.00073,0.05156884714961052,72.67671966552734,-417.30328369140625,1388139
381.84574057,198563,73.81,1391890,7,19690,-9.224686622619629,0.00073,0.05180567130446434,78.17784118652344,-407.4150085449219,1388889
391.32821064999996,198672,73.81,1392640,7,19700,2.52960205078125,0.00073,0.05259951576590538,81.03543090820312,-420.89385986328125,1389639
386.47967746999996,198778,73.95,1393390,7,19710,7.441386699676514,0.00073,0.05197300761938095,77.03779602050781,-401.9707336425781,1390389
403.79202752,198886,74.17,1394140,7,19720,4.176346778869629,0.00073,0.053857434540987015,128.01971435546875,-421.00390625,1391139
407.93681815,198993,74.44,1394890,7,19730,3.836120843887329,0.00073,0.054822590202093124,106.12570190429688,-414.8004150390625,1391889
